,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
21,finnifty,18600,C,2023-04-11,2023-04-11 14:00:00,BUY,2023-04-11 14:05:00,13.95,7.85,9.125,2023-04-11 14:25:00,7.85,-6.1,0.32699999999999996,-6.427,-26340.16393442623,Initial SL hit,4098.360655737705,-1.0536065573770492,2023,4
29,finnifty,19500,C,2023-05-23,2023-05-23 13:30:00,BUY,2023-05-23 13:35:00,9.9,7.75,8.787500000000001,2023-05-23 13:40:00,7.75,-2.1500000000000004,0.26475,-2.41475,-28078.48837209302,Initial SL hit,11627.906976744183,-1.1231395348837208,2023,5
30,finnifty,19500,C,2023-05-23,2023-05-23 13:50:00,BUY,2023-05-23 13:55:00,9.3,7.6,7.6,2023-05-23 13:55:00,7.6,-1.700000000000001,0.25349999999999995,-1.953500000000001,-28727.941176470584,Initial SL Hit,14705.882352941167,-1.1491176470588234,2023,5
31,finnifty,19600,C,2023-05-30,2023-05-30 14:05:00,BUY,2023-05-30 14:10:00,6.1,3.15,3.15,2023-05-30 14:25:00,3.15,-2.9499999999999997,0.13874999999999998,-3.0887499999999997,-26175.847457627115,Initial SL Hit,8474.57627118644,-1.0470338983050846,2023,5
32,finnifty,19600,C,2023-05-30,2023-05-30 14:30:00,BUY,2023-05-30 14:35:00,12.35,2.7,7.271875,2023-05-30 15:00:00,2.7,-9.649999999999999,0.22575,-9.875749999999998,-25584.844559585494,Initial SL hit,2590.673575129534,-1.0233937823834198,2023,5
33,finnifty,19600,C,2023-05-30,2023-05-30 15:05:00,BUY,2023-05-30 15:10:00,10.7,0.5,8.353125,2023-05-30 15:20:00,7.9,-2.799999999999999,0.279,-3.078999999999999,-7546.568627450978,TSL Hit,2450.9803921568628,-0.3018627450980391,2023,5
34,finnifty,19450,C,2023-06-06,2023-06-06 15:05:00,BUY,2023-06-06 15:10:00,22.75,5.8,16.36875,2023-06-06 15:20:00,34.15,11.399999999999999,0.8534999999999999,10.546499999999998,15555.309734513272,EOD Exit,1474.9262536873157,0.6222123893805309,2023,6
36,finnifty,19450,C,2023-06-20,2023-06-20 13:35:00,BUY,2023-06-20 13:40:00,7.65,4.9,5.69375,2023-06-20 13:55:00,4.9,-2.75,0.18825,-2.93825,-26711.363636363632,Initial SL hit,9090.90909090909,-1.0684545454545453,2023,6
37,finnifty,19450,C,2023-06-20,2023-06-20 14:20:00,BUY,2023-06-20 14:25:00,6.2,3.5,22.068749999999998,2023-06-20 15:20:00,52.2,46.0,0.876,45.124,417814.81481481483,EOD Exit,9259.25925925926,16.712592592592593,2023,6
38,finnifty,19700,C,2023-06-27,2023-06-27 13:30:00,BUY,2023-06-27 13:35:00,7.2,4.7,60.137499999999996,2023-06-27 15:20:00,88.15,80.95,1.43025,79.51975,795197.5,EOD Exit,10000.0,31.8079,2023,6
39,finnifty,20600,C,2023-07-04,2023-07-04 13:35:00,BUY,2023-07-04 13:40:00,21.9,15.75,15.75,2023-07-04 13:40:00,15.75,-6.149999999999999,0.56475,-6.714749999999999,-27295.731707317074,Initial SL Hit,4065.040650406505,-1.091829268292683,2023,7
40,finnifty,20600,C,2023-07-04,2023-07-04 13:55:00,BUY,2023-07-04 14:00:00,13.75,8.8,8.8,2023-07-04 14:00:00,8.8,-4.949999999999999,0.33825,-5.28825,-26708.333333333336,Initial SL Hit,5050.505050505051,-1.0683333333333334,2023,7
46,finnifty,20500,C,2023-07-25,2023-07-25 14:30:00,BUY,2023-07-25 14:35:00,70.55,28.0,45.25,2023-07-25 15:00:00,43.8,-26.75,1.71525,-28.46525,-16724.588719153937,TSL Hit,587.5440658049354,-0.6689835487661575,2023,7
48,finnifty,19650,C,2023-08-14,2023-08-14 13:30:00,BUY,2023-08-14 13:35:00,18.0,8.85,19.590625,2023-08-14 14:20:00,19.5,1.5,0.5625,0.9375,2561.4754098360654,TSL Hit,2732.24043715847,0.10245901639344261,2023,8
49,finnifty,19650,C,2023-08-14,2023-08-14 14:25:00,BUY,2023-08-14 14:30:00,23.65,15.15,26.44375,2023-08-14 15:00:00,24.9,1.25,0.72825,0.52175,1534.5588235294124,TSL Hit,2941.176470588236,0.0613823529411765,2023,8
50,finnifty,19750,C,2023-10-03,2023-10-03 13:50:00,BUY,2023-10-03 13:55:00,20.4,3.05,8.06875,2023-10-03 14:05:00,4.15,-16.25,0.36824999999999997,-16.61825,-23945.60518731989,TSL Hit,1440.9221902017293,-0.9578242074927955,2023,10
51,finnifty,19900,C,2023-10-10,2023-10-10 13:50:00,BUY,2023-10-10 13:55:00,13.55,10.6,10.6,2023-10-10 14:05:00,10.6,-2.950000000000001,0.36224999999999996,-3.312250000000001,-28069.915254237287,Initial SL hit,8474.576271186437,-1.1227966101694915,2023,10
52,finnifty,19900,C,2023-10-10,2023-10-10 14:10:00,BUY,2023-10-10 14:15:00,5.9,3.5,3.5,2023-10-10 14:30:00,3.5,-2.4000000000000004,0.141,-2.5410000000000004,-26468.749999999996,Initial SL Hit,10416.666666666664,-1.0587499999999999,2023,10
54,finnifty,19450,C,2023-11-07,2023-11-07 13:45:00,BUY,2023-11-07 13:50:00,22.8,11.3,80.184375,2023-11-07 15:20:00,110.3,87.5,1.9965,85.5035,185877.1739130435,EOD Exit,2173.913043478261,7.43508695652174,2023,11
55,finnifty,19700,C,2023-11-28,2023-11-28 14:20:00,BUY,2023-11-28 14:25:00,24.25,1.25,6.671875,2023-11-28 14:45:00,5.7,-18.55,0.44925,-18.99925,-20651.358695652176,TSL Hit,1086.9565217391305,-0.8260543478260871,2023,11
61,finnifty,21450,C,2023-12-19,2023-12-19 13:30:00,BUY,2023-12-19 13:35:00,14.4,8.75,16.775,2023-12-19 14:00:00,16.7,2.299999999999999,0.4665,1.833499999999999,8112.831858407074,TSL Hit,4424.778761061946,0.32451327433628296,2023,12
62,finnifty,21450,C,2023-12-19,2023-12-19 14:05:00,BUY,2023-12-19 14:10:00,22.4,15.2,16.328125,2023-12-19 14:15:00,15.2,-7.199999999999999,0.564,-7.763999999999999,-26958.333333333336,Initial SL hit,3472.2222222222226,-1.0783333333333334,2023,12
63,finnifty,21450,C,2023-12-19,2023-12-19 14:30:00,BUY,2023-12-19 14:35:00,17.15,8.45,8.45,2023-12-19 14:40:00,8.45,-8.7,0.38399999999999995,-9.084,-26103.44827586207,Initial SL Hit,2873.5632183908046,-1.0441379310344827,2023,12
68,finnifty,20250,C,2024-02-13,2024-02-13 13:30:00,BUY,2024-02-13 13:35:00,34.45,4.2,18.928124999999998,2024-02-13 14:15:00,11.55,-22.900000000000002,0.69,-23.590000000000003,-19495.867768595042,TSL Hit,826.4462809917354,-0.7798347107438016,2024,2
69,finnifty,20250,C,2024-02-13,2024-02-13 14:50:00,BUY,2024-02-13 14:55:00,10.95,2.6,2.6,2024-02-13 15:00:00,2.6,-8.35,0.20325,-8.55325,-25608.532934131737,Initial SL Hit,2994.011976047904,-1.0243413173652693,2024,2
