,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
0,nifty,8550,C,2017-01-25,2017-01-25 13:30:00,BUY,2017-01-25 13:35:00,10.95,7.25,7.25,2017-01-25 14:00:00,7.25,-3.6999999999999993,0.27299999999999996,-3.9729999999999994,-26844.594594594597,Initial SL Hit,6756.7567567567585,-1.0737837837837838,2017,1
1,nifty,8550,C,2017-01-25,2017-01-25 14:10:00,BUY,2017-01-25 14:15:00,10.55,6.0,21.0125,2017-01-25 14:45:00,20.75,10.2,0.4695,9.7305,53464.2857142857,TSL Hit,5494.5054945054935,2.1385714285714283,2017,1
2,nifty,8550,C,2017-01-25,2017-01-25 14:50:00,BUY,2017-01-25 14:55:00,21.5,15.5,43.137499999999996,2017-01-25 15:20:00,42.6,21.1,0.9614999999999999,20.1385,83910.41666666667,TSL Hit,4166.666666666667,3.3564166666666666,2017,1
3,nifty,9000,C,2017-02-23,2017-02-23 13:40:00,BUY,2017-02-23 13:45:00,8.35,6.4,7.675000000000001,2017-02-23 14:00:00,6.75,-1.5999999999999996,0.22649999999999998,-1.8264999999999996,-23416.66666666667,TSL Hit,12820.512820512826,-0.9366666666666669,2017,2
4,nifty,9350,C,2017-04-27,2017-04-27 13:35:00,BUY,2017-04-27 13:40:00,16.9,13.5,13.5,2017-04-27 13:55:00,13.5,-3.3999999999999986,0.45599999999999996,-3.8559999999999985,-28352.941176470587,Initial SL Hit,7352.941176470591,-1.1341176470588235,2017,4
5,nifty,9350,C,2017-04-27,2017-04-27 14:00:00,BUY,2017-04-27 14:05:00,16.95,12.15,12.15,2017-04-27 14:15:00,12.15,-4.799999999999999,0.4365,-5.236499999999999,-27273.4375,Initial SL Hit,5208.333333333335,-1.0909375000000001,2017,4
6,nifty,9450,C,2017-05-25,2017-05-25 13:50:00,BUY,2017-05-25 13:55:00,4.1,2.9,16.7375,2017-05-25 14:15:00,16.35,12.250000000000002,0.30675,11.943250000000003,248817.70833333346,TSL Hit,20833.33333333334,9.952708333333337,2017,5
7,nifty,9450,C,2017-05-25,2017-05-25 14:25:00,BUY,2017-05-25 14:30:00,22.35,16.1,21.4875,2017-05-25 14:40:00,19.5,-2.8500000000000014,0.62775,-3.4777500000000012,-13911.000000000005,TSL Hit,4000.0,-0.5564400000000003,2017,5
8,nifty,9450,C,2017-05-25,2017-05-25 14:45:00,BUY,2017-05-25 14:50:00,21.0,16.0,56.8375,2017-05-25 15:15:00,50.95,29.950000000000003,1.07925,28.87075,144353.75,TSL Hit,5000.0,5.774150000000001,2017,5
9,nifty,9500,P,2017-06-29,2017-06-29 13:35:00,BUY,2017-06-29 13:40:00,19.3,12.0,12.0,2017-06-29 13:45:00,12.0,-7.300000000000001,0.4695,-7.769500000000001,-26607.876712328765,Initial SL Hit,3424.657534246575,-1.0643150684931506,2017,6
10,nifty,9500,P,2017-06-29,2017-06-29 13:50:00,BUY,2017-06-29 13:55:00,12.5,7.7,7.7,2017-06-29 14:00:00,7.7,-4.8,0.303,-5.103,-26578.125000000004,Initial SL Hit,5208.333333333334,-1.063125,2017,6
11,nifty,9500,P,2017-06-29,2017-06-29 14:05:00,BUY,2017-06-29 14:10:00,8.15,4.25,4.25,2017-06-29 14:20:00,4.25,-3.9000000000000004,0.186,-4.086,-26192.30769230769,Initial SL Hit,6410.256410256409,-1.0476923076923077,2017,6
12,nifty,10050,P,2017-07-27,2017-07-27 14:55:00,BUY,2017-07-27 15:00:00,12.4,3.3,3.3,2017-07-27 15:20:00,24.0,11.6,0.5459999999999999,11.054,30368.131868131863,EOD Exit,2747.2527472527468,1.2147252747252746,2017,7
13,nifty,9900,C,2017-08-31,2017-08-31 14:25:00,BUY,2017-08-31 14:30:00,9.55,6.55,6.55,2017-08-31 14:55:00,6.55,-3.000000000000001,0.24150000000000002,-3.2415000000000007,-27012.499999999996,Initial SL Hit,8333.33333333333,-1.0804999999999998,2017,8
14,nifty,10300,C,2017-10-26,2017-10-26 13:30:00,BUY,2017-10-26 13:35:00,29.1,22.3,37.0125,2017-10-26 14:05:00,35.25,6.149999999999999,0.9652499999999998,5.184749999999998,19061.580882352933,TSL Hit,3676.4705882352937,0.7624632352941173,2017,10
15,nifty,10300,C,2017-10-26,2017-10-26 14:55:00,BUY,2017-10-26 15:00:00,19.45,13.15,39.7125,2017-10-26 15:15:00,35.75,16.3,0.828,15.472000000000001,61396.825396825414,TSL Hit,3968.253968253969,2.4558730158730167,2017,10
16,nifty,10250,C,2017-11-30,2017-11-30 14:20:00,BUY,2017-11-30 14:25:00,55.45,42.1,42.1,2017-11-30 14:30:00,42.1,-13.350000000000001,1.4632500000000002,-14.813250000000002,-27740.16853932584,Initial SL Hit,1872.6591760299623,-1.1096067415730337,2017,11
17,nifty,10500,C,2017-12-28,2017-12-28 14:05:00,BUY,2017-12-28 14:10:00,29.55,22.7,25.712500000000002,2017-12-28 14:15:00,22.7,-6.850000000000001,0.78375,-7.633750000000001,-27860.401459854013,Initial SL hit,3649.6350364963496,-1.1144160583941605,2017,12
18,nifty,10500,C,2017-12-28,2017-12-28 14:30:00,BUY,2017-12-28 14:35:00,26.0,15.2,15.2,2017-12-28 15:00:00,15.2,-10.8,0.618,-11.418000000000001,-26430.55555555556,Initial SL Hit,2314.814814814815,-1.0572222222222225,2017,12
19,nifty,11050,P,2018-01-25,2018-01-25 13:30:00,BUY,2018-01-25 13:35:00,40.0,26.9,36.85,2018-01-25 13:40:00,34.6,-5.399999999999999,1.1189999999999998,-6.518999999999998,-12440.839694656483,TSL Hit,1908.3969465648852,-0.49763358778625927,2018,1
20,nifty,10350,C,2018-02-22,2018-02-22 13:45:00,BUY,2018-02-22 13:50:00,33.4,21.15,35.4,2018-02-22 14:05:00,26.0,-7.399999999999999,0.8909999999999999,-8.290999999999999,-16920.408163265303,TSL Hit,2040.8163265306123,-0.6768163265306122,2018,2
21,nifty,10700,C,2018-05-31,2018-05-31 13:35:00,BUY,2018-05-31 13:40:00,5.4,3.05,3.05,2018-05-31 14:00:00,3.05,-2.3500000000000005,0.12674999999999997,-2.4767500000000005,-26348.404255319147,Initial SL Hit,10638.297872340423,-1.0539361702127659,2018,5
22,nifty,10600,P,2018-06-28,2018-06-28 13:30:00,BUY,2018-06-28 13:35:00,12.7,10.35,36.462500000000006,2018-06-28 14:40:00,31.0,18.3,0.6555,17.6445,187707.44680851066,TSL Hit,10638.297872340427,7.508297872340426,2018,6
23,nifty,10600,P,2018-06-28,2018-06-28 14:45:00,BUY,2018-06-28 14:50:00,35.85,25.9,25.9,2018-06-28 14:50:00,25.9,-9.950000000000003,0.92625,-10.876250000000002,-27327.261306532662,Initial SL Hit,2512.562814070351,-1.0930904522613065,2018,6
24,nifty,10600,P,2018-06-28,2018-06-28 14:55:00,BUY,2018-06-28 15:00:00,28.35,19.2,19.2,2018-06-28 15:00:00,19.2,-9.150000000000002,0.7132499999999999,-9.863250000000003,-26948.77049180328,Initial SL Hit,2732.2404371584694,-1.077950819672131,2018,6
25,nifty,11150,P,2018-07-26,2018-07-26 14:40:00,BUY,2018-07-26 14:45:00,17.75,12.75,12.75,2018-07-26 14:55:00,12.75,-5.0,0.45749999999999996,-5.4575,-27287.499999999996,Initial SL Hit,5000.0,-1.0915,2018,7
26,nifty,10950,P,2018-09-27,2018-09-27 13:40:00,BUY,2018-09-27 13:45:00,13.95,10.85,10.85,2018-09-27 13:45:00,10.85,-3.0999999999999996,0.37199999999999994,-3.4719999999999995,-28000.0,Initial SL Hit,8064.516129032259,-1.1199999999999999,2018,9
27,nifty,10950,P,2018-09-27,2018-09-27 13:50:00,BUY,2018-09-27 13:55:00,15.2,9.0,9.0,2018-09-27 14:00:00,9.0,-6.199999999999999,0.363,-6.562999999999999,-26463.709677419356,Initial SL Hit,4032.2580645161297,-1.0585483870967742,2018,9
28,nifty,10950,P,2018-09-27,2018-09-27 14:05:00,BUY,2018-09-27 14:10:00,8.15,5.3,7.950000000000001,2018-09-27 14:20:00,6.55,-1.6000000000000005,0.22049999999999997,-1.8205000000000005,-15969.298245614038,TSL Hit,8771.929824561403,-0.6387719298245614,2018,9
29,nifty,10150,C,2018-10-25,2018-10-25 14:35:00,BUY,2018-10-25 14:40:00,19.25,11.4,11.4,2018-10-25 15:00:00,11.4,-7.85,0.45974999999999994,-8.30975,-26464.17197452229,Initial SL Hit,3184.7133757961783,-1.0585668789808915,2018,10
30,nifty,10850,C,2018-11-29,2018-11-29 13:40:00,BUY,2018-11-29 13:45:00,7.1,5.1,27.4875,2018-11-29 14:25:00,26.3,19.200000000000003,0.501,18.699,233737.50000000003,TSL Hit,12500.0,9.3495,2018,11
31,nifty,10850,C,2018-11-29,2018-11-29 14:45:00,BUY,2018-11-29 14:50:00,22.45,17.15,17.15,2018-11-29 15:00:00,17.15,-5.300000000000001,0.5939999999999999,-5.894,-27801.886792452824,Initial SL Hit,4716.981132075471,-1.112075471698113,2018,11
32,nifty,10800,C,2019-01-31,2019-01-31 13:35:00,BUY,2019-01-31 13:40:00,16.95,7.3,7.3,2019-01-31 14:40:00,7.3,-9.649999999999999,0.36374999999999996,-10.013749999999998,-25942.357512953367,Initial SL Hit,2590.673575129534,-1.0376943005181347,2019,1
33,nifty,10800,C,2019-01-31,2019-01-31 14:50:00,BUY,2019-01-31 14:55:00,11.5,6.1,29.125,2019-01-31 15:10:00,25.0,13.5,0.5475,12.9525,59965.27777777778,TSL Hit,4629.62962962963,2.3986111111111112,2019,1
34,nifty,10750,P,2019-02-14,2019-02-14 13:30:00,BUY,2019-02-14 13:35:00,21.0,13.85,22.9,2019-02-14 13:50:00,13.85,-7.15,0.52275,-7.672750000000001,-26827.797202797206,Initial SL hit,3496.5034965034965,-1.0731118881118882,2019,2
35,nifty,10800,C,2019-02-21,2019-02-21 13:35:00,BUY,2019-02-21 13:40:00,13.8,10.25,10.25,2019-02-21 13:50:00,10.25,-3.5500000000000007,0.36075,-3.9107500000000006,-27540.49295774648,Initial SL Hit,7042.25352112676,-1.1016197183098593,2019,2
36,nifty,10800,C,2019-02-21,2019-02-21 14:00:00,BUY,2019-02-21 14:05:00,11.3,7.65,7.65,2019-02-21 14:35:00,7.65,-3.6500000000000004,0.28425000000000006,-3.9342500000000005,-26946.91780821918,Initial SL Hit,6849.31506849315,-1.0778767123287671,2019,2
37,nifty,11500,C,2019-03-28,2019-03-28 13:30:00,BUY,2019-03-28 13:35:00,32.35,19.6,53.8375,2019-03-28 14:05:00,51.9,19.549999999999997,1.26375,18.286249999999995,35855.392156862734,TSL Hit,1960.7843137254902,1.4342156862745095,2019,3
38,nifty,11500,C,2019-03-28,2019-03-28 14:10:00,BUY,2019-03-28 14:15:00,56.95,44.15,44.15,2019-03-28 14:25:00,44.15,-12.800000000000004,1.5165,-14.316500000000005,-27961.9140625,Initial SL Hit,1953.1249999999993,-1.1184765625000002,2019,3
39,nifty,11500,C,2019-03-28,2019-03-28 14:40:00,BUY,2019-03-28 14:45:00,41.9,29.3,42.0625,2019-03-28 14:55:00,41.35,-0.5499999999999972,1.24875,-1.7987499999999972,-3568.948412698408,TSL Hit,1984.1269841269846,-0.14275793650793633,2019,3
40,nifty,11500,C,2019-03-28,2019-03-28 15:05:00,BUY,2019-03-28 15:10:00,60.25,36.4,61.112500000000004,2019-03-28 15:20:00,66.75,6.5,1.905,4.595,4816.5618448637315,EOD Exit,1048.2180293501049,0.19266247379454926,2019,3
41,nifty,11650,P,2019-04-04,2019-04-04 14:25:00,BUY,2019-04-04 14:30:00,64.8,31.75,69.77499999999999,2019-04-04 14:45:00,61.15,-3.6499999999999986,1.8892499999999997,-5.539249999999998,-4190.052950075642,TSL Hit,756.4296520423601,-0.16760211800302569,2019,4
42,nifty,11650,P,2019-04-04,2019-04-04 15:05:00,BUY,2019-04-04 15:10:00,54.4,41.3,51.2125,2019-04-04 15:20:00,51.8,-2.6000000000000014,1.5929999999999997,-4.193000000000001,-8001.908396946566,EOD Exit,1908.3969465648852,-0.32007633587786266,2019,4
43,nifty,11550,P,2019-04-11,2019-04-11 13:35:00,BUY,2019-04-11 13:40:00,11.7,4.15,4.15,2019-04-11 14:20:00,4.15,-7.549999999999999,0.23775,-7.787749999999999,-25787.25165562914,Initial SL Hit,3311.258278145696,-1.0314900662251656,2019,4
44,nifty,11750,P,2019-04-25,2019-04-25 13:55:00,BUY,2019-04-25 14:00:00,35.0,24.4,24.4,2019-04-25 14:05:00,24.4,-10.600000000000001,0.8909999999999999,-11.491000000000001,-27101.41509433962,Initial SL Hit,2358.4905660377353,-1.0840566037735848,2019,4
45,nifty,11750,P,2019-04-25,2019-04-25 14:35:00,BUY,2019-04-25 14:40:00,25.0,16.35,108.67500000000001,2019-04-25 15:20:00,105.95,80.95,1.9642499999999998,78.98575,228282.5144508671,TSL Hit,2890.173410404625,9.131300578034685,2019,4
46,nifty,11300,P,2019-05-09,2019-05-09 13:45:00,BUY,2019-05-09 13:50:00,34.2,18.95,31.500000000000004,2019-05-09 13:55:00,28.45,-5.7500000000000036,0.9397500000000001,-6.689750000000004,-10966.803278688527,TSL Hit,1639.3442622950815,-0.4386721311475411,2019,5
47,nifty,11300,P,2019-05-09,2019-05-09 14:00:00,BUY,2019-05-09 14:05:00,32.8,25.95,25.95,2019-05-09 14:10:00,25.95,-6.849999999999998,0.88125,-7.7312499999999975,-28216.24087591241,Initial SL Hit,3649.6350364963514,-1.1286496350364963,2019,5
48,nifty,11200,C,2019-05-16,2019-05-16 13:55:00,BUY,2019-05-16 14:00:00,27.9,12.35,39.0125,2019-05-16 14:20:00,36.4,8.5,0.9644999999999999,7.5355,12114.951768488747,TSL Hit,1607.7170418006433,0.48459807073954986,2019,5
49,nifty,11200,C,2019-05-16,2019-05-16 14:25:00,BUY,2019-05-16 14:30:00,52.0,29.05,49.1875,2019-05-16 14:40:00,36.3,-15.700000000000003,1.3245,-17.024500000000003,-18545.206971677562,TSL Hit,1089.3246187363834,-0.7418082788671024,2019,5
50,nifty,11200,C,2019-05-16,2019-05-16 15:05:00,BUY,2019-05-16 15:10:00,27.0,5.1,40.650000000000006,2019-05-16 15:20:00,52.0,25.0,1.185,23.815,27186.073059360737,EOD Exit,1141.5525114155253,1.0874429223744295,2019,5
51,nifty,11850,P,2019-05-23,2019-05-23 13:45:00,BUY,2019-05-23 13:50:00,58.75,38.5,86.4,2019-05-23 14:05:00,86.2,27.450000000000003,2.17425,25.275750000000002,31204.62962962963,TSL Hit,1234.567901234568,1.2481851851851853,2019,5
52,nifty,11850,P,2019-05-23,2019-05-23 14:15:00,BUY,2019-05-23 14:20:00,65.0,46.6,187.2875,2019-05-23 15:20:00,183.7,118.69999999999999,3.7304999999999997,114.96949999999998,156208.5597826087,TSL Hit,1358.6956521739132,6.248342391304348,2019,5
53,nifty,11950,C,2019-05-30,2019-05-30 13:30:00,BUY,2019-05-30 13:35:00,22.0,16.25,21.012500000000003,2019-05-30 13:45:00,17.6,-4.399999999999999,0.594,-4.993999999999999,-21713.043478260865,TSL Hit,4347.826086956522,-0.8685217391304345,2019,5
54,nifty,11950,C,2019-05-30,2019-05-30 13:50:00,BUY,2019-05-30 13:55:00,19.6,15.5,15.5,2019-05-30 13:55:00,15.5,-4.100000000000001,0.5265,-4.626500000000002,-28210.365853658535,Initial SL Hit,6097.560975609754,-1.1284146341463415,2019,5
55,nifty,11950,C,2019-05-30,2019-05-30 14:25:00,BUY,2019-05-30 14:30:00,19.6,10.3,10.3,2019-05-30 14:45:00,10.3,-9.3,0.4485,-9.7485,-26205.645161290322,Initial SL Hit,2688.1720430107525,-1.0482258064516128,2019,5
56,nifty,11900,P,2019-06-06,2019-06-06 13:30:00,BUY,2019-06-06 13:35:00,19.7,8.2,23.4875,2019-06-06 13:50:00,22.2,2.5,0.6285,1.8715000000000002,4068.478260869566,TSL Hit,2173.913043478261,0.16273913043478264,2019,6
57,nifty,11900,P,2019-06-06,2019-06-06 13:55:00,BUY,2019-06-06 14:00:00,23.25,16.25,41.975,2019-06-06 14:30:00,39.7,16.450000000000003,0.94425,15.505750000000003,55377.67857142858,TSL Hit,3571.4285714285716,2.215107142857143,2019,6
58,nifty,11900,P,2019-06-06,2019-06-06 14:50:00,BUY,2019-06-06 14:55:00,33.65,22.05,37.9375,2019-06-06 15:05:00,37.75,4.100000000000001,1.071,3.0290000000000017,6528.017241379315,TSL Hit,2155.1724137931037,0.2611206896551726,2019,6
59,nifty,11850,C,2019-06-13,2019-06-13 14:00:00,BUY,2019-06-13 14:05:00,34.2,13.8,42.6125,2019-06-13 14:25:00,39.55,5.349999999999994,1.10625,4.243749999999994,5200.674019607835,TSL Hit,1225.4901960784312,0.2080269607843134,2019,6
60,nifty,11850,C,2019-06-13,2019-06-13 14:35:00,BUY,2019-06-13 14:40:00,41.6,24.4,55.175,2019-06-13 15:20:00,54.9,13.299999999999997,1.4475,11.852499999999997,17227.47093023255,TSL Hit,1453.488372093023,0.689098837209302,2019,6
61,nifty,11750,C,2019-06-20,2019-06-20 13:30:00,BUY,2019-06-20 13:35:00,15.85,11.35,24.6,2019-06-20 14:10:00,24.1,8.250000000000002,0.5992500000000001,7.650750000000002,42504.16666666668,TSL Hit,5555.555555555556,1.7001666666666673,2019,6
62,nifty,11750,C,2019-06-20,2019-06-20 14:25:00,BUY,2019-06-20 14:30:00,22.45,13.4,23.5875,2019-06-20 14:40:00,22.7,0.25,0.6772499999999999,-0.4272499999999999,-1180.2486187845302,TSL Hit,2762.4309392265195,-0.04720994475138121,2019,6
63,nifty,11750,C,2019-06-20,2019-06-20 14:45:00,BUY,2019-06-20 14:50:00,41.0,21.15,69.2375,2019-06-20 15:20:00,71.45,30.450000000000003,1.68675,28.763250000000003,36225.755667506295,EOD Exit,1259.4458438287152,1.4490302267002517,2019,6
64,nifty,11900,P,2019-06-27,2019-06-27 14:25:00,BUY,2019-06-27 14:30:00,41.05,30.2,30.2,2019-06-27 14:35:00,30.2,-10.849999999999998,1.0687499999999999,-11.918749999999998,-27462.557603686637,Initial SL Hit,2304.1474654377885,-1.0985023041474655,2019,6
65,nifty,11600,C,2019-07-11,2019-07-11 14:35:00,BUY,2019-07-11 14:40:00,7.1,4.25,4.25,2019-07-11 14:40:00,4.25,-2.8499999999999996,0.17024999999999998,-3.0202499999999994,-26493.421052631576,Initial SL Hit,8771.929824561405,-1.059736842105263,2019,7
66,nifty,11600,C,2019-07-11,2019-07-11 14:45:00,BUY,2019-07-11 14:50:00,8.45,4.15,4.15,2019-07-11 14:55:00,4.15,-4.299999999999999,0.189,-4.488999999999999,-26098.837209302324,Initial SL Hit,5813.953488372094,-1.0439534883720931,2019,7
67,nifty,11650,P,2019-07-18,2019-07-18 14:15:00,BUY,2019-07-18 14:20:00,17.55,13.75,13.75,2019-07-18 14:25:00,13.75,-3.8000000000000007,0.4695,-4.269500000000001,-28088.815789473683,Initial SL Hit,6578.947368421052,-1.1235526315789475,2019,7
68,nifty,11650,P,2019-07-18,2019-07-18 15:05:00,BUY,2019-07-18 15:10:00,35.45,14.15,40.7875,2019-07-18 15:20:00,40.0,4.549999999999997,1.13175,3.418249999999997,4012.03051643192,TSL Hit,1173.7089201877932,0.16048122065727682,2019,7
69,nifty,11250,P,2019-07-25,2019-07-25 13:50:00,BUY,2019-07-25 13:55:00,11.95,6.8,6.8,2019-07-25 14:00:00,6.8,-5.1499999999999995,0.28125,-5.4312499999999995,-26365.291262135925,Initial SL Hit,4854.368932038836,-1.054611650485437,2019,7
