DATETIME,MTM,MTM1
09-01-2017,-7275.769867,-2425.256622
10-01-2017,33802.01418,11267.33806
11-01-2017,50930.38907,16976.79636
11-01-2017,29554.091,9851.363668
12-01-2017,21130.04832,7043.349441
12-01-2017,15050.19857,5016.732857
13-01-2017,-6881.665666,-2293.888555
13-01-2017,6394.995407,2131.665136
16-01-2017,12671.96585,4223.988617
16-01-2017,43222.4564,14407.48547
17-01-2017,-5378.777443,-1792.925814
17-01-2017,-18128.79325,-6042.931084
17-01-2017,-16881.93092,-5627.310308
18-01-2017,16792.2808,5597.426933
18-01-2017,15127.53818,5042.512728
18-01-2017,26586.89883,8862.29961
19-01-2017,-10429.58065,-3476.526884
19-01-2017,10580.18202,3526.727339
19-01-2017,-18017.39075,-6005.796915
19-01-2017,1276.925331,425.6417771
20-01-2017,-31551.12134,-10517.04045
20-01-2017,-12182.8819,-4060.960632
20-01-2017,-14309.01407,-4769.671358
20-01-2017,-24669.77874,-8223.259579
20-01-2017,-10836.11688,-3612.038961
23-01-2017,-10219.84314,-3406.61438
23-01-2017,26160.58472,8720.194906
24-01-2017,55649.4881,18549.82937
24-01-2017,-9502.326738,-3167.442246
24-01-2017,383.4310591,127.810353
24-01-2017,-6944.975037,-2314.991679
24-01-2017,8026.024094,2675.341365
25-01-2017,134863.4724,44954.49079
25-01-2017,71229.6929,23743.23097
25-01-2017,85982.59626,28660.86542
27-01-2017,87900.89598,29300.29866
27-01-2017,26220.7855,8740.261834
27-01-2017,50933.16994,16977.72331
30-01-2017,-8453.929413,-2817.976471
30-01-2017,-4866.624981,-1622.208327
30-01-2017,-23520.5634,-7840.1878
30-01-2017,0,0
31-01-2017,-32917.07161,-10972.3572
31-01-2017,-45510.31724,-15170.10575
31-01-2017,-10137.33628,-3379.112094
01-02-2017,153169.225,51056.40834
01-02-2017,-5574.497705,-1858.165902
01-02-2017,32741.25745,10913.75248
01-02-2017,-11175.09959,-3725.033195
01-02-2017,20900.9262,6966.9754
02-02-2017,-5425.159426,-1808.386475
02-02-2017,3926.641105,1308.880368
02-02-2017,-5516.079371,-1838.693124
03-02-2017,4659.646133,1553.215378
03-02-2017,9383.517347,3127.839116
03-02-2017,33066.38852,11022.12951
06-02-2017,60042.86874,20014.28958
06-02-2017,33232.08759,11077.36253
06-02-2017,39665.6253,13221.8751
07-02-2017,-19337.53145,-6445.843818
07-02-2017,-14638.28706,-4879.42902
07-02-2017,-14582.50801,-4860.836004
07-02-2017,0,0
08-02-2017,-6989.4692,-2329.823067
08-02-2017,2916.108468,972.0361559
08-02-2017,-5705.192316,-1901.730772
08-02-2017,4374.362688,1458.120896
09-02-2017,-23930.61121,-7976.870404
09-02-2017,-19459.97136,-6486.65712
09-02-2017,17703.05692,5901.018973
09-02-2017,-49684.48431,-16561.49477
09-02-2017,13297.99138,4432.663792
10-02-2017,898.64604,299.54868
10-02-2017,4282.997641,1427.66588
10-02-2017,4296.73319,1432.244397
13-02-2017,8487.2126,2829.070867
13-02-2017,-13591.37918,-4530.459727
13-02-2017,-993.8890025,-331.2963342
13-02-2017,12092.58104,4030.860346
14-02-2017,-832.0796666,-277.3598889
14-02-2017,-10166.06465,-3388.688218
14-02-2017,-11676.62002,-3892.206673
14-02-2017,5546.561206,1848.853735
15-02-2017,-11649.11533,-3883.038444
15-02-2017,-11415.52511,-3805.175038
15-02-2017,-19368.47309,-6456.157696
16-02-2017,-12514.47819,-4171.492729
16-02-2017,22284.56717,7428.189057
17-02-2017,64889.22176,21629.74059
17-02-2017,-12702.56201,-4234.187338
17-02-2017,-12903.72431,-4301.241436
20-02-2017,15992.09297,5330.697656
20-02-2017,24630.40257,8210.13419
20-02-2017,22499.12455,7499.708183
21-02-2017,53040.95326,17680.31775
21-02-2017,10745.75543,3581.918476
21-02-2017,33938.36816,11312.78939
22-02-2017,-1350.579828,-450.1932762
22-02-2017,15185.44912,5061.816372
22-02-2017,5632.076573,1877.358858
23-02-2017,-11050.1986,-3683.399532
23-02-2017,6277.783433,2092.594478
23-02-2017,-6789.619081,-2263.20636
27-02-2017,-50861.60854,-16953.86951
27-02-2017,-25309.08186,-8436.36062
27-02-2017,0,0
27-02-2017,-11712.29622,-3904.098741
28-02-2017,-2056.564739,-685.5215796
28-02-2017,-8600.820732,-2866.940244
28-02-2017,-9208.88415,-3069.62805
28-02-2017,-1018.705371,-339.568457
01-03-2017,49111.99376,16370.66459
01-03-2017,-5259.182589,-1753.060863
01-03-2017,-363.4350765,-121.1450255
01-03-2017,34344.92394,11448.30798
02-03-2017,-44262.18438,-14754.06146
02-03-2017,0,0
02-03-2017,-7883.745506,-2627.915169
02-03-2017,-43765.52313,-14588.50771
03-03-2017,8584.341918,2861.447306
06-03-2017,24266.69093,8088.896978
06-03-2017,1311.34734,437.1157799
07-03-2017,-9100.0091,-3033.336367
07-03-2017,-9849.055551,-3283.018517
08-03-2017,11253.67792,3751.225973
08-03-2017,-17270.72347,-5756.907824
08-03-2017,483.391864,161.1306213
09-03-2017,15136.34847,5045.44949
09-03-2017,-5384.063173,-1794.687724
09-03-2017,-11881.77202,-3960.590673
09-03-2017,-8287.713079,-2762.571026
09-03-2017,6309.849356,2103.283119
10-03-2017,-16774.35011,-5591.450036
10-03-2017,-7800.442864,-2600.147621
10-03-2017,-15566.87184,-5188.95728
14-03-2017,-12769.25516,-4256.418385
14-03-2017,-5890.189257,-1963.396419
14-03-2017,-11614.26477,-3871.421591
15-03-2017,-9688.044953,-3229.348318
15-03-2017,-5705.658257,-1901.886086
15-03-2017,-5114.442526,-1704.814175
15-03-2017,7899.148521,2633.049507
16-03-2017,13949.804,4649.934668
16-03-2017,41080.52222,13693.50741
16-03-2017,20581.3546,6860.451533
17-03-2017,-13163.48937,-4387.829791
17-03-2017,-2832.191291,-944.0637637
17-03-2017,-15750.94004,-5250.313346
17-03-2017,-679.9091566,-226.6363855
20-03-2017,-10076.47638,-3358.82546
20-03-2017,-8171.930437,-2723.976812
20-03-2017,-12428.64528,-4142.881759
20-03-2017,-9018.239507,-3006.079836
20-03-2017,-3700.443864,-1233.481288
21-03-2017,-9974.989821,-3324.996607
21-03-2017,-9413.443098,-3137.814366
21-03-2017,-13885.98643,-4628.662142
21-03-2017,-9966.011234,-3322.003745
21-03-2017,246.5577794,82.18592648
21-03-2017,-5053.803129,-1684.601043
21-03-2017,-9158.911393,-3052.970464
21-03-2017,4708.086733,1569.362244
22-03-2017,-9541.984733,-3180.661578
22-03-2017,-43010.63486,-14336.87829
22-03-2017,-44959.85048,-14986.61683
22-03-2017,-7045.713259,-2348.571086
23-03-2017,17193.15807,5731.052688
24-03-2017,41010.39244,13670.13081
27-03-2017,-14572.96788,-4857.65596
28-03-2017,66652.92784,22217.64261
28-03-2017,-8849.168398,-2949.722799
28-03-2017,273.2156779,91.07189262
29-03-2017,41393.11685,13797.70562
29-03-2017,-4465.215152,-1488.405051
29-03-2017,31542.27895,10514.09298
30-03-2017,21285.36521,7095.121736
30-03-2017,-5489.913309,-1829.971103
30-03-2017,-5077.611011,-1692.537004
30-03-2017,-12334.45151,-4111.483837
30-03-2017,30439.99501,10146.665
31-03-2017,-34533.51783,-11511.17261
31-03-2017,6398.666899,2132.888966
31-03-2017,-22300.05205,-7433.350684
03-04-2017,58586.27491,19528.7583
03-04-2017,39372.22271,13124.07424
03-04-2017,10272.94489,3424.314963
05-04-2017,-19872.22893,-6624.076309
05-04-2017,7569.4868,2523.162267
05-04-2017,12022.32318,4007.441061
06-04-2017,-1295.374923,-431.7916409
06-04-2017,-136.1418489,-45.38061631
06-04-2017,-9128.404832,-3042.801611
06-04-2017,-7998.463258,-2666.154419
07-04-2017,-29440.33915,-9813.446384
07-04-2017,-34253.28919,-11417.76306
07-04-2017,-17179.29968,-5726.433228
10-04-2017,-1530.897636,-510.299212
10-04-2017,6716.732059,2238.910686
11-04-2017,50166.33792,16722.11264
11-04-2017,31667.25198,10555.75066
12-04-2017,-17075.39671,-5691.798903
12-04-2017,-9851.827216,-3283.942405
13-04-2017,16368.82857,5456.27619
13-04-2017,4874.747367,1624.915789
17-04-2017,-7860.570554,-2620.190185
17-04-2017,-8585.272389,-2861.757463
17-04-2017,923.7981963,307.9327321
18-04-2017,-7625.047841,-2541.682614
18-04-2017,5200.983845,1733.661282
19-04-2017,-5976.388848,-1992.129616
19-04-2017,4748.905193,1582.968398
19-04-2017,-8038.681546,-2679.560515
19-04-2017,-9762.326672,-3254.108891
19-04-2017,695.0010888,231.6670296
20-04-2017,2445.543991,815.1813305
20-04-2017,-27596.17657,-9198.725522
20-04-2017,-7251.860553,-2417.286851
21-04-2017,-9156.571689,-3052.190563
21-04-2017,-1814.202941,-604.7343138
21-04-2017,-10520.30475,-3506.768248
24-04-2017,77273.70653,25757.90218
24-04-2017,27680.96259,9226.987529
24-04-2017,26111.9788,8703.992934
25-04-2017,58054.49412,19351.49804
25-04-2017,46934.91292,15644.97097
25-04-2017,38266.28606,12755.42869
26-04-2017,36510.83419,12170.27806
26-04-2017,22008.41065,7336.136883
26-04-2017,28485.79506,9495.265019
27-04-2017,-20976.72151,-6992.240503
27-04-2017,-8399.740372,-2799.913457
27-04-2017,4094.372997,1364.790999
28-04-2017,-14286.84816,-4762.282721
28-04-2017,-13117.77636,-4372.59212
28-04-2017,-10672.97231,-3557.657436
28-04-2017,18411.67811,6137.226037
02-05-2017,37729.75179,12576.58393
02-05-2017,6899.786734,2299.928911
02-05-2017,1824.985672,608.3285574
03-05-2017,-28687.08401,-9562.361336
03-05-2017,-4472.589029,-1490.86301
03-05-2017,-6654.931089,-2218.310363
03-05-2017,-14824.63731,-4941.545769
03-05-2017,-897.2452328,-299.0817443
04-05-2017,81865.90773,27288.63591
04-05-2017,28310.29153,9436.763843
04-05-2017,79729.21139,26576.4038
05-05-2017,-39600.64858,-13200.21619
05-05-2017,-17469.19411,-5823.064703
05-05-2017,-26827.63246,-8942.544154
08-05-2017,13238.01209,4412.670696
08-05-2017,-7212.415006,-2404.138335
08-05-2017,31206.1892,10402.06307
09-05-2017,-1984.284467,-661.4281557
09-05-2017,3834.109092,1278.036364
09-05-2017,-10740.02544,-3580.008479
09-05-2017,-1056.303159,-352.101053
10-05-2017,68854.67101,22951.557
10-05-2017,-9397.64553,-3132.54851
10-05-2017,10406.79662,3468.932208
10-05-2017,23819.63624,7939.878745
11-05-2017,-17915.25405,-5971.751348
11-05-2017,-26.61584814,-8.87194938
11-05-2017,-13415.05012,-4471.683373
11-05-2017,0,0
12-05-2017,-11026.95225,-3675.650751
12-05-2017,-19589.26423,-6529.754744
12-05-2017,-193.863771,-64.62125702
15-05-2017,37276.20106,12425.40035
15-05-2017,-4499.568571,-1499.85619
15-05-2017,1138.355156,379.4517187
15-05-2017,15394.54582,5131.515273
15-05-2017,-3443.509576,-1147.836525
16-05-2017,27694.94178,9231.647258
16-05-2017,34230.07481,11410.02494
16-05-2017,-7193.693033,-2397.897678
16-05-2017,17937.80888,5979.269627
17-05-2017,-10885.21765,-3628.405883
17-05-2017,3335.645341,1111.88178
17-05-2017,-5255.217446,-1751.739149
18-05-2017,-40479.40313,-13493.13438
18-05-2017,-33674.13392,-11224.71131
18-05-2017,-25435.25244,-8478.417479
18-05-2017,-10936.11377,-3645.371257
19-05-2017,-26957.92183,-8985.973944
19-05-2017,12762.06854,4254.022846
22-05-2017,-39043.27747,-13014.42582
22-05-2017,-2514.560114,-838.1867047
22-05-2017,-9932.585219,-3310.86174
23-05-2017,-6249.660345,-2083.220115
23-05-2017,-7713.273371,-2571.091124
23-05-2017,-22489.43605,-7496.478682
25-05-2017,67841.86874,22613.95625
25-05-2017,38018.78138,12672.92713
25-05-2017,14036.24368,4678.747893
26-05-2017,30963.0289,10321.00963
26-05-2017,42234.25296,14078.08432
26-05-2017,26191.16254,8730.387514
29-05-2017,16553.41597,5517.805325
29-05-2017,9305.852347,3101.950782
29-05-2017,-21431.49745,-7143.832484
30-05-2017,31125.84938,10375.28313
30-05-2017,14528.79512,4842.931706
30-05-2017,-12784.64464,-4261.548214
30-05-2017,-9723.344624,-3241.114875
30-05-2017,8483.426376,2827.808792
31-05-2017,23771.79081,7923.930269
31-05-2017,-79.53719955,-26.51239985
31-05-2017,23060.82367,7686.941225
01-06-2017,-34300.84884,-11433.61628
01-06-2017,-4825.256773,-1608.418924
01-06-2017,-29653.31408,-9884.438027
01-06-2017,4706.478493,1568.826164
02-06-2017,18317.30456,6105.768187
02-06-2017,13653.88592,4551.295307
02-06-2017,8296.456614,2765.485538
05-06-2017,18995.72325,6331.90775
05-06-2017,18081.4567,6027.152232
05-06-2017,17202.6942,5734.2314
06-06-2017,-9009.400169,-3003.13339
06-06-2017,-22296.92827,-7432.309424
06-06-2017,-11268.0653,-3756.021766
07-06-2017,26756.83303,8918.944344
07-06-2017,-6116.271355,-2038.757118
07-06-2017,-5585.165256,-1861.721752
08-06-2017,12672.86108,4224.287027
08-06-2017,-6625.395971,-2208.465324
08-06-2017,-5928.573395,-1976.191132
09-06-2017,41654.90741,13884.96914
09-06-2017,-5563.353216,-1854.451072
09-06-2017,-7096.934201,-2365.644734
09-06-2017,3150.384402,1050.128134
12-06-2017,-30963.0289,-10321.00963
12-06-2017,-16081.31877,-5360.43959
13-06-2017,8575.212209,2858.40407
13-06-2017,-8473.346531,-2824.448844
13-06-2017,-7057.646671,-2352.54889
13-06-2017,2222.009386,740.6697954
14-06-2017,-7462.605562,-2487.535187
14-06-2017,-10650.40184,-3550.133945
14-06-2017,-5398.179496,-1799.393165
15-06-2017,-24585.89323,-8195.297744
15-06-2017,-4721.484581,-1573.828194
15-06-2017,-12632.59013,-4210.863376
16-06-2017,20268.47248,6756.157494
19-06-2017,55953.50512,18651.16837
19-06-2017,12643.04555,4214.348515
19-06-2017,14936.90555,4978.968515
20-06-2017,-22407.4876,-7469.162532
20-06-2017,-2180.730649,-726.9102162
20-06-2017,-6528.545451,-2176.181817
21-06-2017,4904.083432,1634.694477
21-06-2017,-14823.77619,-4941.258732
21-06-2017,-6857.071615,-2285.690538
21-06-2017,-5487.026527,-1829.008842
21-06-2017,-7087.196165,-2362.398722
22-06-2017,13121.03174,4373.677245
22-06-2017,-12333.00136,-4111.000452
22-06-2017,-17350.65609,-5783.55203
23-06-2017,-37250.16564,-12416.72188
23-06-2017,-12945.94482,-4315.31494
23-06-2017,-14582.40711,-4860.802371
27-06-2017,-6634.874559,-2211.624853
27-06-2017,-7193.251762,-2397.750587
03-07-2017,1820.631395,606.8771317
04-07-2017,-2548.883953,-849.6279843
05-07-2017,15969.53824,5323.179412
06-07-2017,14356.979,4785.659667
06-07-2017,2473.753687,824.5845622
07-07-2017,-1872.649435,-624.2164783
07-07-2017,-2704.068685,-901.3562284
10-07-2017,50379.4716,16793.1572
10-07-2017,-12846.4588,-4282.152933
10-07-2017,-6056.383661,-2018.794554
11-07-2017,12588.36565,4196.121882
11-07-2017,-8669.208903,-2889.736301
12-07-2017,7625.509664,2541.836555
12-07-2017,18960.57553,6320.191843
12-07-2017,23041.53328,7680.511092
13-07-2017,33925.73687,11308.57896
13-07-2017,32979.43727,10993.14576
13-07-2017,24941.16649,8313.722165
14-07-2017,10245.15754,3415.052514
14-07-2017,234.0811794,78.02705978
14-07-2017,13026.05635,4342.018784
17-07-2017,24847.74918,8282.583059
17-07-2017,14018.86174,4672.953914
17-07-2017,12296.73289,4098.910962
18-07-2017,-8792.679511,-2930.89317
18-07-2017,-36776.75418,-12258.91806
18-07-2017,-619.076897,-206.3589657
19-07-2017,29205.18327,9735.061091
19-07-2017,-6985.71472,-2328.571573
19-07-2017,-1211.576615,-403.8588715
19-07-2017,25195.58166,8398.527219
20-07-2017,21709.35915,7236.453049
20-07-2017,-13882.64871,-4627.549569
20-07-2017,10490.38523,3496.795076
21-07-2017,15640.07594,5213.358648
21-07-2017,-2570.758878,-856.919626
21-07-2017,-18801.28056,-6267.093519
21-07-2017,13206.20229,4402.067429
24-07-2017,14057.91237,4685.970791
24-07-2017,25909.21693,8636.405642
24-07-2017,23478.6112,7826.203733
25-07-2017,18545.03201,6181.677335
25-07-2017,-378.0527762,-126.0175921
25-07-2017,15387.95285,5129.317618
26-07-2017,16366.31496,5455.43832
26-07-2017,27975.90544,9325.301812
26-07-2017,26858.67174,8952.890578
27-07-2017,81753.76347,27251.25449
27-07-2017,151.2211105,50.40703682
27-07-2017,38916.14929,12972.04976
28-07-2017,1037.484308,345.8281027
28-07-2017,-22506.74194,-7502.247314
28-07-2017,10368.40392,3456.134639
28-07-2017,-29866.84297,-9955.614323
28-07-2017,11035.36369,3678.454564
31-07-2017,58929.1087,19643.03623
31-07-2017,37065.79178,12355.26393
31-07-2017,46025.14689,15341.71563
01-08-2017,5343.044186,1781.014729
01-08-2017,21738.58599,7246.19533
01-08-2017,9749.925724,3249.975241
02-08-2017,-43314.96986,-14438.32329
02-08-2017,-31180.34511,-10393.44837
02-08-2017,-31594.28667,-10531.42889
02-08-2017,0,0
03-08-2017,-61419.07104,-20473.02368
03-08-2017,-12697.53813,-4232.51271
03-08-2017,-8234.158573,-2744.719524
04-08-2017,31747.01983,10582.33994
04-08-2017,-9579.069733,-3193.023244
04-08-2017,26208.06709,8736.022364
04-08-2017,-10331.92106,-3443.973687
04-08-2017,23249.1238,7749.707934
07-08-2017,30190.79336,10063.59779
07-08-2017,-6664.337061,-2221.445687
07-08-2017,11904.13484,3968.044948
08-08-2017,-52055.77516,-17351.92505
08-08-2017,-9411.40435,-3137.134783
08-08-2017,-43783.55382,-14594.51794
09-08-2017,-20379.02517,-6793.008389
09-08-2017,-14641.65301,-4880.551004
09-08-2017,3361.604008,1120.534669
10-08-2017,-26108.29069,-8702.763565
17-08-2017,-18287.00792,-6095.669308
18-08-2017,5751.719153,1917.239718
21-08-2017,-13310.39432,-4436.798108
23-08-2017,-6512.555495,-2170.851832
23-08-2017,15700.08619,5233.362063
24-08-2017,-2102.362245,-700.7874149
24-08-2017,-7320.273358,-2440.091119
24-08-2017,5721.147785,1907.049262
28-08-2017,-11146.26069,-3715.42023
28-08-2017,-832.1943199,-277.3981066
28-08-2017,7730.163553,2576.721184
29-08-2017,-13766.00267,-4588.667556
29-08-2017,-15080.3698,-5026.789932
29-08-2017,-11478.60713,-3826.202376
29-08-2017,-28101.41809,-9367.139364
30-08-2017,-2332.57566,-777.5252199
30-08-2017,2099.734877,699.9116256
30-08-2017,-7970.877536,-2656.959179
31-08-2017,-6972.912345,-2324.304115
31-08-2017,-12143.81857,-4047.939524
31-08-2017,9379.466413,3126.488804
31-08-2017,-8930.197729,-2976.732576
31-08-2017,-7011.735164,-2337.245055
31-08-2017,14463.14427,4821.048089
31-08-2017,-6834.281051,-2278.093684
31-08-2017,1663.150311,554.3834371
01-09-2017,620.3350802,206.7783601
01-09-2017,27940.16506,9313.388354
01-09-2017,17281.94309,5760.647696
04-09-2017,-21835.79482,-7278.598274
04-09-2017,-2168.127037,-722.7090124
04-09-2017,-45462.82062,-15154.27354
04-09-2017,-933.7586562,-311.2528854
04-09-2017,-13008.79946,-4336.266488
04-09-2017,-3284.539762,-1094.846587
05-09-2017,19662.66934,6554.223113
05-09-2017,21274.55533,7091.518443
05-09-2017,15432.38531,5144.128438
06-09-2017,-31176.17154,-10392.05718
06-09-2017,22281.26231,7427.087435
06-09-2017,-23444.91329,-7814.971096
06-09-2017,3229.468904,1076.489635
06-09-2017,-25079.68929,-8359.89643
07-09-2017,13707.71171,4569.237236
07-09-2017,4465.749968,1488.583323
07-09-2017,0,0
07-09-2017,-10355.99237,-3451.997457
07-09-2017,3153.609096,1051.203032
08-09-2017,4012.621064,1337.540355
08-09-2017,-7978.625165,-2659.541722
08-09-2017,1215.700609,405.2335364
11-09-2017,34368.97172,11456.32391
11-09-2017,8709.972919,2903.324306
11-09-2017,51930.13007,17310.04336
12-09-2017,33720.97081,11240.3236
12-09-2017,40871.79821,13623.93274
12-09-2017,20141.20198,6713.733994
13-09-2017,-1968.925864,-656.3086212
13-09-2017,-951.0889969,-317.0296656
13-09-2017,6136.002399,2045.334133
14-09-2017,10791.70758,3597.235861
14-09-2017,650.7451031,216.9150344
14-09-2017,14801.97633,4933.992112
15-09-2017,-14280.94329,-4760.31443
15-09-2017,-800.91705,-266.97235
15-09-2017,-12994.85381,-4331.617936
15-09-2017,-2156.260497,-718.7534991
18-09-2017,27689.57765,9229.859218
18-09-2017,34539.54778,11513.18259
18-09-2017,31338.18894,10446.06298
19-09-2017,-13134.48013,-4378.160043
19-09-2017,-2527.894439,-842.6314797
19-09-2017,-2437.861682,-812.6205605
20-09-2017,-12735.71033,-4245.236778
20-09-2017,-4905.616931,-1635.205644
20-09-2017,-1987.299787,-662.4332622
20-09-2017,-5807.744459,-1935.91482
21-09-2017,-31353.27515,-10451.09172
21-09-2017,15748.49506,5249.498354
21-09-2017,-24953.57184,-8317.85728
21-09-2017,12799.88116,4266.627054
21-09-2017,-31689.27374,-10563.09125
21-09-2017,2653.2793,884.4264333
22-09-2017,-33508.48015,-11169.49338
22-09-2017,-9914.748002,-3304.916001
22-09-2017,-32185.38783,-10728.46261
22-09-2017,-17137.44229,-5712.480762
03-10-2017,-6258.171094,-2086.057031
04-10-2017,35344.73148,11781.57716
05-10-2017,-18951.87036,-6317.290119
06-10-2017,50724.1236,16908.0412
06-10-2017,-4177.364628,-1392.454876
09-10-2017,380.0508761,126.6836254
09-10-2017,8874.835919,2958.27864
10-10-2017,13099.08686,4366.362288
10-10-2017,11904.66362,3968.221208
11-10-2017,-22144.29772,-7381.432572
11-10-2017,0,0
11-10-2017,-41608.53305,-13869.51102
12-10-2017,-9998.396247,-3332.798749
12-10-2017,22790.61157,7596.870523
12-10-2017,36208.0316,12069.34387
12-10-2017,-11406.67875,-3802.226249
12-10-2017,30572.61617,10190.87206
13-10-2017,57864.63728,19288.21243
13-10-2017,31794.24262,10598.08087
13-10-2017,49556.4241,16518.80803
16-10-2017,-75.05141022,-25.01713674
16-10-2017,35559.67842,11853.22614
16-10-2017,7643.154042,2547.718014
17-10-2017,-12183.34559,-4061.115197
17-10-2017,2643.286053,881.0953511
17-10-2017,-15203.58997,-5067.863322
17-10-2017,-7171.639206,-2390.546402
18-10-2017,-48333.10818,-16111.03606
18-10-2017,-4434.545609,-1478.18187
18-10-2017,-11745.16728,-3915.055758
18-10-2017,-45144.86103,-15048.28701
18-10-2017,1867.006621,622.3355403
23-10-2017,-42342.45018,-14114.15006
23-10-2017,23561.88692,7853.962308
23-10-2017,-39733.51976,-13244.50659
24-10-2017,8083.994676,2694.664892
24-10-2017,-2633.240743,-877.7469145
25-10-2017,38900.06707,12966.68902
25-10-2017,42416.32573,14138.77524
25-10-2017,139215.0631,46405.02104
26-10-2017,745.2120128,248.4040043
26-10-2017,20974.02277,6991.340924
26-10-2017,-14462.18741,-4820.729135
27-10-2017,13165.41223,4388.470742
27-10-2017,-8429.04323,-2809.681077
27-10-2017,-16872.55197,-5624.183991
27-10-2017,-21236.7971,-7078.932366
30-10-2017,28467.09889,9489.032963
30-10-2017,22699.26554,7566.421847
30-10-2017,-10088.42347,-3362.807825
31-10-2017,4669.99528,1556.665093
31-10-2017,-12446.39424,-4148.798081
31-10-2017,5044.710849,1681.570283
01-11-2017,100156.4945,33385.49817
01-11-2017,50056.68655,16685.56218
01-11-2017,72792.53926,24264.17975
02-11-2017,12345.67901,4115.226337
02-11-2017,-7936.116725,-2645.372242
02-11-2017,-12279.99344,-4093.331148
03-11-2017,28318.05649,9439.352162
03-11-2017,13900.52743,4633.509144
03-11-2017,34689.38252,11563.12751
06-11-2017,-7402.439327,-2467.479776
06-11-2017,-8798.738108,-2932.912703
06-11-2017,-13599.13337,-4533.044455
07-11-2017,-44513.99757,-14837.99919
07-11-2017,-15231.42899,-5077.142998
07-11-2017,-13615.12294,-4538.374313
07-11-2017,-15016.32849,-5005.442831
08-11-2017,-25511.09124,-8503.69708
08-11-2017,-14188.17481,-4729.391604
09-11-2017,-19350.67193,-6450.223978
09-11-2017,13918.75891,4639.586304
09-11-2017,10229.1269,3409.708968
10-11-2017,-12058.09149,-4019.363829
10-11-2017,20492.59374,6830.864579
10-11-2017,26858.38039,8952.793463
13-11-2017,-24832.20182,-8277.400607
13-11-2017,-11168.84495,-3722.948318
13-11-2017,-20648.12159,-6882.707198
14-11-2017,-12880.98167,-4293.660555
14-11-2017,-4999.320481,-1666.44016
15-11-2017,-9343.390219,-3114.463406
15-11-2017,-9369.265888,-3123.088629
16-11-2017,28125.43946,9375.146487
16-11-2017,11188.26098,3729.420327
17-11-2017,57560.16662,19186.72221
17-11-2017,32990.42074,10996.80691
20-11-2017,-7589.01944,-2529.673147
20-11-2017,-9574.493937,-3191.497979
20-11-2017,8536.407413,2845.469138
20-11-2017,9811.36529,3270.455097
21-11-2017,3345.957453,1115.319151
21-11-2017,11771.00054,3923.666845
21-11-2017,4421.80216,1473.934053
22-11-2017,18645.22668,6215.075559
22-11-2017,12451.96751,4150.655836
22-11-2017,6033.475682,2011.158561
23-11-2017,-15468.9917,-5156.330568
23-11-2017,1994.260421,664.7534737
23-11-2017,-14943.73745,-4981.245817
23-11-2017,4036.115064,1345.371688
24-11-2017,14644.62537,4881.541791
24-11-2017,20599.25094,6866.416979
24-11-2017,7730.05467,2576.68489
27-11-2017,20512.17395,6837.391317
27-11-2017,5520.696532,1840.232177
27-11-2017,-9510.922396,-3170.307465
27-11-2017,27957.30665,9319.102218
28-11-2017,-7710.249783,-2570.083261
28-11-2017,-19869.64347,-6623.214488
28-11-2017,-13850.48007,-4616.826689
29-11-2017,-20051.49865,-6683.832883
29-11-2017,1264.65295,421.5509833
29-11-2017,-4078.240065,-1359.413355
29-11-2017,-8808.630757,-2936.210252
30-11-2017,-33580.80487,-11193.60162
30-11-2017,-10248.8527,-3416.284235
01-12-2017,-12859.82069,-4286.606896
08-12-2017,13109.07138,4369.69046
11-12-2017,28415.19383,9471.731276
11-12-2017,2947.469629,982.4898763
12-12-2017,-41158.09003,-13719.36334
12-12-2017,-12246.97274,-4082.324245
13-12-2017,-22702.86105,-7567.62035
13-12-2017,-31836.27061,-10612.0902
14-12-2017,35216.10664,11738.70221
15-12-2017,-12068.50312,-4022.834374
15-12-2017,-1843.799088,-614.5996961
15-12-2017,33351.00274,11117.00091
15-12-2017,-1594.479801,-531.493267
18-12-2017,-17379.60286,-5793.200954
18-12-2017,-90923.81541,-30307.93847
18-12-2017,-25481.58518,-8493.861727
18-12-2017,-40309.7061,-13436.5687
18-12-2017,-21300.00817,-7100.002722
19-12-2017,21183.6199,7061.206634
19-12-2017,-3884.389072,-1294.796357
19-12-2017,14656.7167,4885.572235
19-12-2017,-4359.995484,-1453.331828
19-12-2017,3165.953938,1055.317979
20-12-2017,-25415.58886,-8471.862954
20-12-2017,-12597.11272,-4199.037574
20-12-2017,-14460.70853,-4820.236176
20-12-2017,-7051.794145,-2350.598048
21-12-2017,-7203.857273,-2401.285758
21-12-2017,-6490.147429,-2163.382476
21-12-2017,-11229.36984,-3743.123281
22-12-2017,30455.91144,10151.97048
22-12-2017,27277.77831,9092.59277
22-12-2017,-3476.803446,-1158.934482
26-12-2017,1711.807669,570.6025563
26-12-2017,18680.12913,6226.709711
26-12-2017,-5628.36791,-1876.122637
26-12-2017,-6350.743849,-2116.914616
26-12-2017,12014.24055,4004.746849
27-12-2017,-41891.73767,-13963.91256
27-12-2017,-24188.37234,-8062.790779
27-12-2017,0,0
27-12-2017,-20974.14556,-6991.381852
28-12-2017,-1260.080645,-420.0268817
28-12-2017,-19384.11173,-6461.370576
28-12-2017,8567.298764,2855.766255
28-12-2017,-7045.237087,-2348.412362
29-12-2017,1552.268461,517.4228204
29-12-2017,-6912.639441,-2304.213147
29-12-2017,3707.700133,1235.900044
