,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%
10,2017-03-20 10:15:00,LONG,2017-03-20 11:15:00,8596.5,8565.3,8565.3,2017-03-21 11:15:00,8565.3,-31.200000000000728,-34.63236000000073,-49870.59840000105,Initial SL hit,1440,5x,-1.9948239360000422,2017,3,-6.557823264000085
11,2017-03-21 12:15:00,LONG,2017-03-21 13:15:00,8551.6,8535.5,8535.5,2017-03-21 14:15:00,8535.5,-16.100000000000364,-19.517420000000364,-28885.781600000537,Initial SL hit,1480,5x,-1.1554312640000215,2017,3,-7.713254528000107
12,2017-03-22 11:15:00,LONG,2017-03-22 12:15:00,8488.8,8472.6,8472.6,2017-03-22 14:15:00,8472.6,-16.19999999999891,-19.592279999998908,-28996.574399998382,Initial SL hit,1480,5x,-1.1598629759999353,2017,3,-8.873117504000042
13,2017-03-23 13:15:00,LONG,2017-03-23 14:15:00,8491.75,8474.35,8795.643125,2017-04-19 09:15:00,8785.35,293.60000000000036,290.14458000000036,429413.97840000055,TSL Hit,1480,5x,17.176559136000023,2017,3,0.0
14,2017-04-19 14:15:00,LONG,2017-04-19 15:15:00,8791.5,8759.2,8800.654375,2017-04-21 11:15:00,8788.05,-3.4500000000007276,-6.9659100000007275,-10030.910400001048,TSL Hit,1440,5x,-0.4012364160000419,2017,4,-0.4012364160000388
15,2017-04-21 14:15:00,LONG,2017-04-21 15:15:00,8819.3,8765.95,9256.559375,2017-05-19 11:15:00,9214.2,394.90000000000146,391.29330000000147,547810.6200000021,TSL Hit,1400,5x,21.912424800000082,2017,4,0.0
16,2017-05-19 12:15:00,LONG,2017-05-19 13:15:00,9246.15,9192.9,9192.9,2017-05-22 15:15:00,9192.9,-53.25,-56.93781,-77435.4216,Initial SL Hit,1360,5x,-3.097416864,2017,5,-3.097416863999996
17,2017-05-22 15:15:00,LONG,2017-05-23 09:15:00,9200.5,9189.0,9189.0,2017-05-23 09:15:00,9189.0,-11.5,-15.177900000000001,-20641.944000000003,Initial SL Hit,1360,5x,-0.82567776,2017,5,-3.923094624000001
18,2017-05-23 11:15:00,LONG,2017-05-23 12:15:00,9172.5,9158.35,9158.35,2017-05-23 14:15:00,9158.35,-14.149999999999636,-17.816169999999637,-24229.991199999506,Initial SL Hit,1360,5x,-0.9691996479999802,2017,5,-4.892294271999987
19,2017-05-25 09:15:00,LONG,2017-05-25 10:15:00,9212.6,9159.6,9564.67,2017-06-15 13:15:00,9564.35,351.75,347.99461,473272.6696,TSL Hit,1360,5x,18.930906784,2017,5,0.0
20,2017-06-15 14:15:00,LONG,2017-06-15 15:15:00,9583.85,9545.85,9649.464375,2017-06-23 14:15:00,9641.1,57.25,53.40501,70494.61319999999,TSL Hit,1320,5x,2.819784528,2017,6,0.0
21,2017-06-23 15:15:00,LONG,2017-06-27 09:15:00,9646.0,9633.2,9633.2,2017-06-27 09:15:00,9633.2,-12.799999999999272,-16.655839999999273,-21319.47519999907,Initial SL Hit,1280,5x,-0.8527790079999628,2017,6,-0.8527790079999562
22,2017-07-12 14:15:00,LONG,2017-07-12 15:15:00,9638.7,9601.05,10110.576875,2017-08-08 09:15:00,10092.85,454.14999999999964,450.20368999999965,576260.7231999995,TSL Hit,1280,5x,23.050428927999985,2017,7,0.0
23,2017-08-08 10:15:00,LONG,2017-08-08 11:15:00,10120.7,10060.4,10060.4,2017-08-09 09:15:00,10060.4,-60.30000000000109,-64.33622000000109,-79776.91280000136,Initial SL Hit,1240,5x,-3.1910765120000546,2017,8,-3.191076512000052
24,2017-08-09 13:15:00,LONG,2017-08-09 14:15:00,10039.85,10017.2,10017.2,2017-08-09 15:15:00,10017.2,-22.649999999999636,-26.661409999999638,-33060.14839999955,Initial SL Hit,1240,5x,-1.322405935999982,2017,8,-4.513482448000033
25,2017-08-10 09:15:00,LONG,2017-08-10 10:15:00,10006.4,9954.15,9954.15,2017-08-10 14:15:00,9954.15,-52.25,-56.24211,-69740.21639999999,Initial SL Hit,1240,5x,-2.7896086559999995,2017,8,-7.303091104000032
26,2017-08-28 09:15:00,LONG,2017-08-28 10:15:00,10115.5,10074.25,10074.25,2017-08-29 09:15:00,10065.1,-50.399999999999636,-54.43611999999963,-67500.78879999954,Gap Open Outside ISL,1240,5x,-2.700031551999982,2017,8,-10.003122656000016
27,2017-08-30 10:15:00,LONG,2017-08-30 11:15:00,10074.7,10055.95,10055.95,2017-08-31 09:15:00,10055.95,-18.75,-22.776130000000002,-28242.401200000004,Initial SL hit,1240,5x,-1.1296960480000002,2017,8,-11.132818704000016
28,2017-08-31 10:15:00,LONG,2017-08-31 11:15:00,10066.85,10042.4,10042.4,2017-08-31 11:15:00,10042.4,-24.450000000000728,-28.471850000000728,-35305.0940000009,Initial SL hit,1240,5x,-1.4122037600000361,2017,8,-12.545022464000056
29,2017-08-31 13:15:00,LONG,2017-08-31 14:15:00,10075.2,10051.35,10051.35,2017-09-04 09:15:00,10051.35,-23.850000000000364,-27.875310000000365,-34565.384400000454,Initial SL hit,1240,5x,-1.3826153760000182,2017,8,-13.927637840000074
30,2017-09-04 13:15:00,LONG,2017-09-04 14:15:00,10031.7,10004.25,10028.7375,2017-09-06 09:15:00,10004.25,-27.450000000000728,-31.45719000000073,-39006.9156000009,Initial SL hit,1240,5x,-1.560276624000036,2017,9,-15.487914464000113
31,2017-09-06 10:15:00,LONG,2017-09-06 11:15:00,10030.85,10010.15,10203.894375,2017-09-21 09:15:00,10177.5,146.64999999999964,142.60832999999963,176834.32919999954,TSL Hit,1240,5x,7.073373167999981,2017,9,-8.414541296000138
32,2017-09-21 10:15:00,LONG,2017-09-21 11:15:00,10191.45,10155.25,10155.25,2017-09-22 09:15:00,10155.25,-36.20000000000073,-40.269340000000724,-49933.9816000009,Initial SL Hit,1240,5x,-1.997359264000036,2017,9,-10.411900560000177
33,2017-09-22 11:15:00,LONG,2017-09-22 12:15:00,10111.2,10091.15,10091.15,2017-09-22 12:15:00,10091.15,-20.05000000000109,-24.09047000000109,-29872.182800001352,Initial SL Hit,1240,5x,-1.194887312000054,2017,9,-11.606787872000226
34,2017-10-12 10:15:00,LONG,2017-10-12 11:15:00,9976.6,9956.65,9956.65,2017-10-12 12:15:00,9956.65,-19.950000000000728,-23.93665000000073,-29681.446000000902,Initial SL Hit,1240,5x,-1.187257840000036,2017,10,-12.794045712000255
35,2017-10-12 13:15:00,LONG,2017-10-12 14:15:00,9993.15,9958.8,10037.26625,2017-10-18 10:15:00,10033.25,40.100000000000364,36.094720000000365,44757.45280000045,TSL Hit,1240,5x,1.790298112000018,2017,10,-11.003747600000239
36,2017-10-18 11:15:00,LONG,2017-10-18 12:15:00,10034.85,10018.3,10041.685625,2017-10-18 14:15:00,10025.95,-8.899999999999636,-12.912159999999638,-16011.078399999551,TSL Hit,1240,5x,-0.640443135999982,2017,10,-11.644190736000226
37,2017-10-25 10:15:00,LONG,2017-10-25 11:15:00,10064.25,10015.0,10333.391875,2017-11-09 11:15:00,10325.9,261.64999999999964,257.5719699999996,319389.24279999954,TSL Hit,1240,5x,12.775569711999982,2017,10,0.0
38,2017-11-09 12:15:00,LONG,2017-11-09 13:15:00,10345.75,10300.1,10349.85125,2017-11-10 09:15:00,10349.6,3.850000000000364,-0.28906999999963645,-346.88399999956374,TSL Hit,1200,5x,-0.013875359999982548,2017,11,-0.013875359999985903
39,2017-11-10 12:15:00,LONG,2017-11-10 13:15:00,10369.6,10331.7,10373.101875,2017-11-13 09:15:00,10360.6,-9.0,-13.14604,-15775.248,TSL Hit,1200,5x,-0.63100992,2017,11,-0.6448852799999827
40,2017-11-13 11:15:00,LONG,2017-11-13 12:15:00,10363.65,10340.5,10340.5,2017-11-13 13:15:00,10340.5,-23.149999999999636,-27.290829999999637,-32748.995999999566,Initial SL Hit,1200,5x,-1.3099598399999828,2017,11,-1.954845119999959
41,2017-11-13 15:15:00,LONG,2017-11-14 09:15:00,10325.3,10303.65,10303.65,2017-11-14 09:15:00,10303.65,-21.649999999999636,-25.775789999999635,-30930.94799999956,Initial SL hit,1200,5x,-1.2372379199999823,2017,11,-3.192083039999943
42,2017-11-14 11:15:00,LONG,2017-11-14 12:15:00,10301.4,10271.85,10271.85,2017-11-15 09:15:00,10271.85,-29.549999999999272,-33.66464999999927,-40397.57999999912,Initial SL Hit,1200,5x,-1.615903199999965,2017,11,-4.807986239999906
43,2017-11-15 11:15:00,LONG,2017-11-15 12:15:00,10272.95,10253.7,10253.7,2017-11-15 14:15:00,10253.7,-19.25,-23.355330000000002,-28026.396000000004,Initial SL Hit,1200,5x,-1.1210558400000004,2017,11,-5.929042079999903
44,2017-11-16 09:15:00,LONG,2017-11-16 10:15:00,10310.95,10271.45,10466.663125,2017-11-30 09:15:00,10431.45,120.5,116.35152,139621.824,TSL Hit,1200,5x,5.584872959999999,2017,11,-0.3441691199999042
45,2017-11-30 12:15:00,LONG,2017-11-30 13:15:00,10415.8,10394.45,10394.45,2017-11-30 14:15:00,10394.45,-21.349999999998545,-25.512049999998546,-30614.459999998253,Initial SL Hit,1200,5x,-1.2245783999999302,2017,11,-1.5687475199998318
46,2017-12-01 11:15:00,LONG,2017-12-01 12:15:00,10322.85,10296.3,10296.3,2017-12-01 14:15:00,10296.3,-26.55000000000109,-30.673830000001093,-36808.596000001315,Initial SL Hit,1200,5x,-1.4723438400000526,2017,12,-3.041091359999882
47,2017-12-15 13:15:00,LONG,2017-12-15 14:15:00,10440.4,10411.35,10411.35,2017-12-15 15:15:00,10411.35,-29.049999999999272,-33.22034999999927,-39864.419999999125,Initial SL hit,1200,5x,-1.594576799999965,2017,12,-4.635668159999852
48,2017-12-18 09:15:00,LONG,2017-12-18 10:15:00,10515.2,10107.9,10435.731875000001,2017-12-28 11:15:00,10431.5,-83.70000000000073,-87.88934000000073,-105467.20800000087,TSL Hit,1200,5x,-4.218688320000035,2017,12,-8.854356479999893
49,2017-12-28 12:15:00,LONG,2017-12-28 13:15:00,10446.7,10424.1,10424.1,2017-12-28 15:15:00,10424.1,-22.600000000000364,-26.774160000000364,-32128.99200000044,Initial SL Hit,1200,5x,-1.2851596800000176,2017,12,-10.139516159999914
50,2017-12-29 09:15:00,LONG,2017-12-29 10:15:00,10468.55,10426.7,10462.79125,2018-01-01 11:15:00,10458.8,-9.75,-13.935469999999999,-16722.564,TSL Hit,1200,5x,-0.6689025599999999,2017,12,-10.80841871999992
51,2018-01-01 12:15:00,LONG,2018-01-01 13:15:00,10460.2,10450.75,10450.75,2018-01-01 13:15:00,10450.75,-9.450000000000728,-13.632190000000728,-16358.628000000874,Initial SL Hit,1200,5x,-0.654345120000035,2018,1,-11.462763839999951
52,2018-01-02 11:15:00,LONG,2018-01-02 12:15:00,10392.8,10370.05,10370.05,2018-01-02 12:15:00,10370.05,-22.75,-26.90257,-32283.084000000003,Initial SL Hit,1200,5x,-1.29132336,2018,1,-12.754087199999958
53,2018-01-08 12:15:00,LONG,2018-01-08 13:15:00,10523.75,10511.6,10511.6,2018-01-08 13:15:00,10511.6,-12.149999999999636,-16.357069999999638,-19628.483999999564,Initial SL hit,1200,5x,-0.7851393599999825,2018,1,-13.539226559999946
54,2018-01-08 14:15:00,LONG,2018-01-08 15:15:00,10524.8,10507.5,10507.5,2018-01-09 09:15:00,10507.5,-17.299999999999272,-21.506459999999272,-25807.751999999127,Initial SL hit,1200,5x,-1.0323100799999652,2018,1,-14.571536639999906
55,2018-01-12 13:15:00,LONG,2018-01-12 14:15:00,10511.2,10477.3,11125.719375,2018-02-02 09:15:00,11017.1,505.89999999999964,501.59433999999965,601913.2079999996,TSL Hit,1200,5x,24.076528319999984,2018,1,0.0
56,2018-02-02 11:15:00,LONG,2018-02-02 12:15:00,11001.85,10964.4,10964.4,2018-02-02 12:15:00,10964.4,-37.45000000000073,-41.84325000000073,-46864.44000000082,Initial SL Hit,1120,5x,-1.874577600000033,2018,2,-1.8745776000000376
57,2018-02-22 12:15:00,LONG,2018-02-22 13:15:00,10369.8,10352.85,10352.85,2018-02-22 14:15:00,10352.85,-16.94999999999891,-21.094529999998908,-25313.43599999869,Initial SL Hit,1200,5x,-1.0125374399999476,2018,2,-2.8871150399999834
58,2018-02-22 15:15:00,LONG,2018-02-23 09:15:00,10407.65,10389.1,10496.974375,2018-02-28 09:15:00,10459.25,51.600000000000364,47.42662000000036,56911.94400000043,TSL Hit,1200,5x,2.2764777600000174,2018,2,-0.6106372799999633
59,2018-03-13 09:15:00,LONG,2018-03-13 10:15:00,10458.55,10322.1,10363.971875,2018-03-13 13:15:00,10354.9,-103.64999999999964,-107.81268999999963,-129375.22799999957,TSL Hit,1200,5x,-5.175009119999983,2018,3,-5.785646399999948
60,2018-03-22 12:15:00,LONG,2018-03-22 13:15:00,10198.4,10161.5,10161.5,2018-03-22 13:15:00,10161.5,-36.899999999999636,-40.97197999999964,-50805.255199999556,Initial SL Hit,1240,5x,-2.032210207999982,2018,3,-7.8178566079999285
61,2018-03-27 11:15:00,LONG,2018-03-27 12:15:00,10271.9,10215.75,10223.06875,2018-03-28 09:15:00,10215.75,-56.149999999999636,-60.247529999999635,-72297.03599999956,Initial SL hit,1200,5x,-2.8918814399999824,2018,3,-10.709738047999906
62,2018-04-05 09:15:00,LONG,2018-04-05 10:15:00,10316.25,10265.6,10534.47875,2018-04-20 09:15:00,10510.5,194.25,190.08465,228101.58000000002,TSL Hit,1200,5x,9.1240632,2018,4,-1.5856748479999112
63,2018-04-20 13:15:00,LONG,2018-04-20 14:15:00,10497.8,10471.4,10471.4,2018-04-23 09:15:00,10471.4,-26.399999999999636,-30.593839999999638,-36712.60799999956,Initial SL Hit,1200,5x,-1.4685043199999825,2018,4,-3.054179167999891
64,2018-04-23 11:15:00,LONG,2018-04-23 12:15:00,10522.2,10495.95,10495.95,2018-04-23 13:15:00,10495.95,-26.25,-30.45363,-36544.356,Initial SL Hit,1200,5x,-1.46177424,2018,4,-4.515953407999888
65,2018-04-24 10:15:00,LONG,2018-04-24 11:15:00,10535.8,10519.65,10519.65,2018-04-24 12:15:00,10519.65,-16.149999999999636,-20.361089999999635,-24433.30799999956,Initial SL Hit,1200,5x,-0.9773323199999825,2018,4,-5.493285727999876
66,2018-04-24 13:15:00,LONG,2018-04-24 14:15:00,10564.5,10522.2,10522.2,2018-04-25 09:15:00,10522.2,-42.29999999999927,-46.51733999999927,-55820.807999999124,Initial SL Hit,1200,5x,-2.232832319999965,2018,4,-7.726118047999847
67,2018-04-26 14:15:00,LONG,2018-04-26 15:15:00,10491.1,10439.0,10863.566875,2018-05-17 11:15:00,10853.4,362.2999999999993,358.0310999999993,429637.31999999913,TSL Hit,1200,5x,17.185492799999967,2018,4,0.0
68,2018-05-17 13:15:00,LONG,2018-05-17 14:15:00,10875.5,10828.6,10828.6,2018-05-18 09:15:00,10828.6,-46.899999999999636,-51.24081999999964,-59439.351199999575,Initial SL Hit,1160,5x,-2.377574047999983,2018,5,-2.3775740479999854
69,2018-05-18 11:15:00,LONG,2018-05-18 12:15:00,10822.95,10796.75,10796.75,2018-05-18 12:15:00,10796.75,-26.200000000000728,-30.523940000000728,-35407.770400000845,Initial SL Hit,1160,5x,-1.4163108160000337,2018,5,-3.793884864000006
70,2018-05-18 13:15:00,LONG,2018-05-18 14:15:00,10806.95,10784.6,10784.6,2018-05-18 14:15:00,10784.6,-22.350000000000364,-26.668310000000364,-30935.239600000423,Initial SL Hit,1160,5x,-1.2374095840000168,2018,5,-5.031294448000011
71,2018-05-18 15:15:00,LONG,2018-05-21 09:15:00,10803.75,10784.25,10784.25,2018-05-21 09:15:00,10784.25,-19.5,-23.8176,-27628.415999999997,Initial SL Hit,1160,5x,-1.1051366399999998,2018,5,-6.136431088000023
72,2018-05-25 15:15:00,LONG,2018-05-28 09:15:00,10902.45,10874.1,10874.1,2018-05-30 09:15:00,10818.55,-83.90000000000146,-88.24420000000146,-102363.27200000169,Gap Open Outside ISL,1160,5x,-4.094530880000067,2018,5,-10.230961968000088
73,2018-05-31 12:15:00,LONG,2018-05-31 13:15:00,10993.0,10959.55,10959.55,2018-06-04 09:15:00,10959.55,-33.45000000000073,-37.84051000000073,-42381.371200000816,Initial SL hit,1120,5x,-1.6952548480000325,2018,5,-11.926216816000121
74,2018-06-04 10:15:00,LONG,2018-06-04 11:15:00,11015.25,10981.4,10981.4,2018-06-04 12:15:00,10981.4,-33.850000000000364,-38.24933000000036,-42839.2496000004,Initial SL hit,1120,5x,-1.713569984000016,2018,6,-13.639786800000138
75,2018-06-04 15:15:00,LONG,2018-06-05 09:15:00,10894.7,10868.95,10868.95,2018-06-05 09:15:00,10868.95,-25.75,-30.10273,-34919.1668,Initial SL Hit,1160,5x,-1.3967666719999998,2018,6,-15.036553472000136
76,2018-06-05 10:15:00,LONG,2018-06-05 11:15:00,10868.9,10795.7,11008.388125,2018-06-15 11:15:00,10997.5,128.60000000000036,124.22672000000037,144102.99520000044,TSL Hit,1160,5x,5.764119808000018,2018,6,-9.272433664000118
77,2018-06-20 09:15:00,LONG,2018-06-20 10:15:00,10993.4,10951.85,11051.57625,2018-06-27 13:15:00,11029.15,35.75,31.345489999999998,35106.9488,TSL Hit,1120,5x,1.404277952,2018,6,-7.868155712000117
78,2018-07-04 12:15:00,LONG,2018-07-04 13:15:00,10954.65,10934.55,11037.057499999999,2018-07-06 14:15:00,11018.8,64.14999999999964,59.75530999999964,69316.15959999958,TSL Hit,1160,5x,2.772646383999983,2018,7,-5.095509328000134
79,2018-07-09 10:15:00,LONG,2018-07-09 11:15:00,11062.3,11040.2,11462.9025,2018-08-02 15:15:00,11454.6,392.3000000000011,387.7966200000011,434332.2144000012,TSL Hit,1120,5x,17.37328857600005,2018,7,0.0
80,2018-08-03 09:15:00,LONG,2018-08-03 10:15:00,11591.15,11514.6,11679.645625000001,2018-08-13 09:15:00,11614.75,23.600000000000364,18.958820000000365,20475.525600000394,TSL Hit,1080,5x,0.8190210240000156,2018,8,0.0
81,2018-08-13 10:15:00,LONG,2018-08-13 11:15:00,11628.85,11601.6,11601.6,2018-08-13 11:15:00,11601.6,-27.25,-31.89609,-34447.777200000004,Initial SL Hit,1080,5x,-1.3779110880000003,2018,8,-1.3779110879999905
82,2018-08-13 11:15:00,LONG,2018-08-13 12:15:00,11634.45,11594.05,11594.05,2018-08-13 14:15:00,11594.05,-40.400000000001455,-45.04570000000145,-48649.35600000157,Initial SL Hit,1080,5x,-1.9459742400000628,2018,8,-3.3238853280000455
83,2018-08-20 10:15:00,LONG,2018-08-20 11:15:00,11707.35,11687.0,11687.0,2018-08-21 09:15:00,11687.0,-20.350000000000364,-25.028870000000364,-27031.179600000392,Initial SL hit,1080,5x,-1.0812471840000157,2018,8,-4.405132512000051
84,2018-08-21 11:15:00,LONG,2018-08-21 12:15:00,11693.25,11662.05,11696.38,2018-08-23 09:15:00,11680.55,-12.700000000000728,-17.374760000000727,-18764.740800000785,TSL Hit,1080,5x,-0.7505896320000314,2018,8,-5.155722144000094
85,2018-08-27 10:15:00,LONG,2018-08-27 11:15:00,11714.75,11693.3,11693.3,2018-08-31 10:15:00,11693.3,-21.450000000000728,-26.131610000000727,-28222.138800000786,Initial SL hit,1080,5x,-1.1288855520000314,2018,8,-6.284607696000137
86,2018-08-31 13:15:00,LONG,2018-08-31 14:15:00,11704.1,11674.4,11695.18,2018-09-03 13:15:00,11691.2,-12.899999999999636,-17.579059999999636,-18985.384799999607,TSL Hit,1080,5x,-0.7594153919999843,2018,8,-7.044023088000131
87,2018-09-03 15:15:00,LONG,2018-09-04 09:15:00,11636.65,11616.95,11616.95,2018-09-04 09:15:00,11616.95,-19.69999999999891,-24.35071999999891,-26298.777599998823,Initial SL Hit,1080,5x,-1.051951103999953,2018,9,-8.095974192000085
88,2018-09-04 10:15:00,LONG,2018-09-04 11:15:00,11589.45,11557.55,11557.55,2018-09-04 13:15:00,11557.55,-31.900000000001455,-36.52940000000146,-39451.75200000158,Initial SL Hit,1080,5x,-1.5780700800000633,2018,9,-9.674044272000145
89,2018-10-16 09:15:00,LONG,2018-10-16 10:15:00,10647.4,10518.35,10518.35,2018-10-17 13:15:00,10518.35,-129.04999999999927,-133.28314999999927,-154608.45399999915,Initial SL hit,1160,5x,-6.1843381599999665,2018,10,-15.858382432000099
90,2018-10-24 12:15:00,LONG,2018-10-24 13:15:00,10440.05,10409.1,10409.1,2018-10-24 13:15:00,10409.1,-30.94999999999891,-35.119829999998906,-42143.795999998685,Initial SL Hit,1200,5x,-1.6857518399999474,2018,10,-17.544134272000036
91,2018-10-24 14:15:00,LONG,2018-10-24 15:15:00,10492.05,10344.4,10425.861249999998,2018-10-25 09:15:00,10373.8,-118.25,-122.42317,-146907.804,TSL Hit,1200,5x,-5.87631216,2018,10,-23.420446432000034
92,2018-10-25 12:15:00,LONG,2018-10-25 13:15:00,10355.9,10295.45,10295.45,2018-10-25 13:15:00,10295.45,-60.44999999999891,-64.5802699999989,-77496.32399999868,Initial SL Hit,1200,5x,-3.0998529599999474,2018,10,-26.520299391999984
93,2018-10-25 14:15:00,LONG,2018-10-25 15:15:00,10342.2,10303.9,10303.9,2018-10-26 09:15:00,10303.9,-38.30000000000109,-42.429220000001095,-50915.064000001315,Initial SL Hit,1200,5x,-2.036602560000053,2018,10,-28.556901952000032
94,2018-10-26 10:15:00,LONG,2018-10-26 11:15:00,10341.25,10290.85,10290.85,2018-10-26 14:15:00,10290.85,-50.399999999999636,-54.52641999999963,-65431.70399999956,Initial SL Hit,1200,5x,-2.6172681599999823,2018,10,-31.174170112000013
95,2018-10-29 12:15:00,LONG,2018-10-29 13:15:00,10412.65,10315.35,10432.526875,2018-10-30 13:15:00,10427.75,15.100000000000364,10.931920000000364,13118.304000000437,TSL Hit,1200,5x,0.5247321600000174,2018,10,-30.649437952
96,2018-10-31 12:15:00,LONG,2018-10-31 13:15:00,10495.7,10435.55,11226.38875,2018-12-06 09:15:00,11201.85,706.1499999999996,701.8104899999996,842172.5879999995,TSL Hit,1200,5x,33.68690351999998,2018,10,0.0
97,2018-12-06 11:15:00,LONG,2018-12-06 12:15:00,11206.5,11186.95,11186.95,2018-12-06 12:15:00,11186.95,-19.549999999999272,-24.028689999999273,-26912.132799999184,Initial SL Hit,1120,5x,-1.0764853119999673,2018,12,-1.07648531199996
98,2018-12-07 10:15:00,LONG,2018-12-07 11:15:00,11255.65,11212.5,11212.5,2018-12-07 12:15:00,11212.5,-43.149999999999636,-47.64362999999964,-53360.8655999996,Initial SL Hit,1120,5x,-2.134434623999984,2018,12,-3.2109199359999536
99,2018-12-07 13:15:00,LONG,2018-12-07 14:15:00,11249.35,11206.5,11251.948125,2018-12-10 09:15:00,11124.8,-124.55000000000109,-129.0248300000011,-144507.80960000123,Gap Open Outside ISL,1120,5x,-5.780312384000049,2018,12,-8.991232319999995
100,2018-12-10 10:15:00,LONG,2018-12-10 11:15:00,11120.4,11096.65,11096.65,2018-12-10 13:15:00,11096.65,-23.75,-28.19341,-31576.6192,Initial SL Hit,1120,5x,-1.263064768,2018,12,-10.254297087999987
101,2018-12-11 14:15:00,LONG,2018-12-11 15:15:00,11079.05,11014.1,11353.051875000001,2018-12-24 14:15:00,11338.35,259.3000000000011,254.8165200000011,285394.5024000012,TSL Hit,1120,5x,11.415780096000049,2018,12,0.0
102,2018-12-26 12:15:00,LONG,2018-12-26 13:15:00,11308.4,11261.0,11517.791874999999,2019-01-03 11:15:00,11501.0,192.60000000000036,188.03812000000036,210602.69440000042,TSL Hit,1120,5x,8.424107776000017,2018,12,0.0
103,2019-01-03 12:15:00,LONG,2019-01-03 13:15:00,11522.75,11479.8,11479.8,2019-01-03 13:15:00,11479.8,-42.95000000000073,-47.55051000000073,-51354.55080000078,Initial SL Hit,1080,5x,-2.0541820320000315,2019,1,-2.0541820320000284
104,2019-01-04 10:15:00,LONG,2019-01-04 11:15:00,11542.05,11460.7,11522.7525,2019-01-04 13:15:00,11521.1,-20.94999999999891,-25.562629999998908,-27607.64039999882,TSL Hit,1080,5x,-1.104305615999953,2019,1,-3.1584876479999764
105,2019-01-07 12:15:00,LONG,2019-01-07 13:15:00,11651.85,11635.2,11635.2,2019-01-07 13:15:00,11635.2,-16.649999999999636,-21.307409999999635,-23012.002799999605,Initial SL hit,1080,5x,-0.9204801119999841,2019,1,-4.078967759999955
106,2019-01-08 13:15:00,LONG,2019-01-08 14:15:00,11626.95,11554.05,11607.86125,2019-01-14 09:15:00,11581.8,-45.150000000001455,-49.79175000000146,-53775.090000001575,TSL Hit,1080,5x,-2.151003600000063,2019,1,-6.2299713600000075
107,2019-01-14 11:15:00,LONG,2019-01-14 12:15:00,11577.4,11552.0,11659.783125,2019-01-22 10:15:00,11647.65,70.25,65.60499,70853.3892,TSL Hit,1080,5x,2.834135568,2019,1,-3.395835792000014
108,2019-01-22 11:15:00,LONG,2019-01-22 12:15:00,11657.25,11630.8,11661.86,2019-01-23 09:15:00,11649.85,-7.399999999999636,-12.061419999999636,-13026.333599999607,TSL Hit,1080,5x,-0.5210533439999843,2019,1,-3.916889136000009
