,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,DD%,Time In Trade,Premium Cost,Final Points,Final ROI%,Entry Date,date,day,expiry,DTE,strike,type,initial sl,TSL,Exit date,Remark,Slippage,Highest High,Lowest Low,Max ROI%,Margin,Comb ROI%
1887,,,09:45:00,44.75,,,15:25:00,24.05,20.7,,144086.4,,7200,,2.881728,2019,8,,,,,,,,,,2019-08-07 09:45:00,2019-08-07,Wednesday,2019-08-08,1.0,11000.0,C,53.9,0.0,2019-08-08,EOD exit,0.688,45.5,0.3,6.400799999999999,198.0,1.440864
134,2019-08-08 14:15:00,LONG,2019-08-08 15:15:00,11029.1,10885.9,11059.421875,2019-08-13 12:15:00,11052.15,23.049999999999272,18.633749999999274,79659.2812499969,TSL Hit,4275,7.5,0.2152965999999834,2019,8,NIFTY,6250000.0,18750000.0,0.2152965999999834,-4.301299714613236,5.0,9.190916666666666,9.442833333332608,0.2152965999999834,2019-08-08 15:15:00,,,,,,,,,,,,,,,,0.1076482999999917
1889,,,09:20:00,62.05,,,14:30:00,83.25,-21.200000000000003,,-107035.42500000002,,4725,,-2.1407085,2019,8,,,,,,,,,,2019-08-09 09:20:00,2019-08-09,Friday,2019-08-14,5.0,11050.0,P,83.25,59.7875,2019-08-13,SL hit,1.453,89.15,18.05,4.158,130.528125,-1.07035425
135,2019-08-09 09:15:00,LONG,2019-08-09 10:15:00,37611.48,37406.4,37406.4,2019-08-13 09:15:00,37406.4,-205.0800000000017,-212.5817880000017,-263601.4171200021,Initial SL hit,1240,7.5,-1.571699060906678,2019,8,SENSEX,6250000.0,18750000.0,-1.571699060906678,-5.707173939253245,4.0,25.074320000000004,-237.65610800000167,-1.571699060906678,2019-08-09 10:15:00,,,,,,,,,,,,,,,,-0.785849530453339
1888,,,14:55:00,85.25,,,15:25:00,0.05,85.2,,240388.95,,2850,,4.807779,2019,8,,,,,,,,,,2019-08-09 14:55:00,2019-08-09,Friday,2019-08-14,5.0,11100.0,C,120.0,0.0,2019-08-14,EOD exit,0.853,90.0,0.05,4.856400000000001,79.0875,2.4038895
136,2019-08-14 09:15:00,LONG,2019-08-14 10:15:00,11003.25,10935.85,10935.85,2019-08-16 09:15:00,10935.85,-67.39999999999964,-71.78781999999964,-306892.93049999845,Initial SL Hit,4275,7.5,-1.7203869959999918,2019,8,NIFTY,6250000.0,18750000.0,-1.7203869959999918,-7.3439362352532385,2.0,3.66775,-75.45556999999964,-1.7203869959999918,2019-08-14 10:15:00,,,,,,,,,,,,,,,,-0.8601934979999959
137,2019-08-14 10:15:00,LONG,2019-08-14 11:15:00,37391.65,37119.14,37119.14,2019-08-16 09:15:00,37119.14,-272.51000000000204,-279.96107900000203,-352750.9595400026,Initial SL Hit,1260,7.5,-1.9650957468800136,2019,8,SENSEX,6250000.0,18750000.0,-1.9650957468800136,-9.225274686133254,2.0,12.463883333333332,-292.4249623333354,-1.9650957468800136,2019-08-14 11:15:00,,,,,,,,,,,,,,,,-0.9825478734400068
139,2019-08-16 10:15:00,LONG,2019-08-16 11:15:00,37290.24,37079.46,37423.95714285714,2019-08-19 14:15:00,37409.12,118.88000000000466,111.41006400000464,140376.68064000586,TSL Hit,1260,7.5,0.5816153548800311,2019,8,SENSEX,6250000.0,18750000.0,0.5816153548800311,-7.771282196053256,4.0,24.86016,86.54990400000464,0.5816153548800311,2019-08-16 11:15:00,,,,,,,,,,,,,,,,0.29080767744001557
138,2019-08-16 10:15:00,LONG,2019-08-16 11:15:00,11019.95,10957.25,11061.384375,2019-08-19 14:15:00,11055.3,35.349999999998545,30.934949999998544,132246.91124999378,TSL Hit,4275,7.5,0.5378136199999668,2019,8,NIFTY,6250000.0,18750000.0,0.5378136199999668,-8.519957826133286,4.0,7.346633333333334,23.58831666666521,0.5378136199999668,2019-08-16 11:15:00,,,,,,,,,,,,,,,,0.2689068099999834
1890,,,12:35:00,77.3,,,10:30:00,135.75,-58.45,,-104501.3625,,1725,,-2.09002725,2019,8,,,,,,,,,,2019-08-16 12:35:00,2019-08-16,Friday,2019-08-22,6.0,11000.0,P,135.75,113.93999999999998,2019-08-22,SL hit,2.1305,143.0,28.4,1.68705,47.4375,-1.045013625
140,2019-08-16 12:15:00,LONG,2019-08-16 13:15:00,28238.85,28084.25,28084.25,2019-08-16 13:15:00,28084.25,-154.59999999999854,-160.2323099999985,-211506.6491999981,Initial SL hit,1320,6.0,-1.1611690463999895,2019,8,BANKNIFTY,6250000.0,18750000.0,-1.1611690463999895,-8.89931765845325,1.0,4.706475,-164.93878499999852,-1.1611690463999895,2019-08-16 13:15:00,,,,,,,,,,,,,,,,-0.5805845231999948
141,2019-08-19 09:15:00,LONG,2019-08-19 10:15:00,28428.85,28248.45,28248.45,2019-08-19 14:15:00,28248.45,-180.39999999999785,-186.06772999999785,-245609.4035999972,Initial SL hit,1320,6.0,-1.3432733365333185,2019,8,BANKNIFTY,6250000.0,18750000.0,-1.3432733365333185,-10.209234477653233,1.0,4.7381416666666665,-190.80587166666453,-1.3432733365333185,2019-08-19 10:15:00,,,,,,,,,,,,,,,,-0.6716366682666592
1891,,,14:25:00,50.0,,,15:20:00,0.05,49.95,,118678.8,,2400,,2.3735760000000004,2019,8,,,,,,,,,,2019-08-19 14:25:00,2019-08-19,Monday,2019-08-22,3.0,11100.0,C,92.25,0.0,2019-08-22,EOD exit,0.5005,61.55,0.05,2.3976,66.60000000000001,1.1867880000000002
142,2019-08-20 12:15:00,LONG,2019-08-20 13:15:00,37303.97,37220.96,37220.96,2019-08-20 14:15:00,37220.96,-83.01000000000204,-90.46249300000204,-113982.74118000256,Initial SL Hit,1260,7.5,-0.6496883993600137,2019,8,SENSEX,6250000.0,18750000.0,-0.6496883993600137,-10.817142430613243,1.0,6.217328333333334,-96.67982133333535,-0.6496883993600137,2019-08-20 13:15:00,,,,,,,,,,,,,,,,-0.32484419968000683
1892,,,12:35:00,47.3,,,15:25:00,0.05,47.25,,87705.9375,,1875,,1.75411875,2019,8,,,,,,,,,,2019-08-23 12:35:00,2019-08-23,Friday,2019-08-29,6.0,10650.0,P,100.0,0.06,2019-08-29,EOD exit,0.4735,60.65,0.05,1.771875,49.921875,0.877059375
1893,,,10:40:00,24.0,,,13:25:00,61.75,-37.75,,-101344.6875,,2625,,-2.02689375,2019,8,,,,,,,,,,2019-08-26 10:40:00,2019-08-26,Monday,2019-08-29,3.0,11050.0,C,61.75,0.0,2019-08-26,SL hit,0.8575,64.45,21.15,0.1496250000000001,72.515625,-1.013446875
143,2019-08-26 12:15:00,LONG,2019-08-26 13:15:00,37304.59,37069.92,37554.41428571428,2019-08-28 11:15:00,37470.46,165.87000000000262,158.3924950000026,199574.5437000033,TSL Hit,1260,7.5,0.9808352848000176,2019,8,SENSEX,6250000.0,18750000.0,0.9808352848000176,-9.752744864213229,2.0,12.434863333333332,145.95763166666927,0.9808352848000176,2019-08-26 13:15:00,,,,,,,,,,,,,,,,0.4904176424000088
144,2019-08-27 13:15:00,LONG,2019-08-27 14:15:00,28154.25,27983.85,27983.85,2019-08-28 09:15:00,27983.85,-170.40000000000146,-176.01381000000146,-232338.22920000192,Initial SL hit,1320,6.0,-1.2721715424000102,2019,8,BANKNIFTY,6250000.0,18750000.0,-1.2721715424000102,-10.991882086613238,1.0,4.692375,-180.70618500000143,-1.2721715424000102,2019-08-27 14:15:00,,,,,,,,,,,,,,,,-0.6360857712000051
1894,,,14:25:00,38.85,,,15:25:00,0.05,38.8,,198776.925,,5175,,3.9755385,2019,8,,,,,,,,,,2019-08-27 14:25:00,2019-08-27,Tuesday,2019-08-29,2.0,11150.0,C,58.1,0.0,2019-08-29,EOD exit,0.389,54.0,0.05,4.0158000000000005,144.253125,1.98776925
145,2019-08-28 10:15:00,LONG,2019-08-28 11:15:00,11089.05,11054.05,11054.05,2019-08-28 11:15:00,11054.05,-35.0,-39.42862,-165600.204,Initial SL hit,4200,7.5,-0.924600208,2019,8,NIFTY,6250000.0,18750000.0,-0.924600208,-11.875083174613238,1.0,1.848175,-41.276795,-0.924600208,2019-08-28 11:15:00,,,,,,,,,,,,,,,,-0.462300104
146,2019-08-29 11:15:00,LONG,2019-08-29 12:15:00,10976.0,10939.6,10939.6,2019-08-29 12:15:00,10939.6,-36.39999999999964,-40.783119999999634,-174347.83799999845,Initial SL Hit,4275,7.5,-0.9715639359999916,2019,8,NIFTY,6250000.0,18750000.0,-0.9715639359999916,-12.804938310613233,1.0,1.8293333333333333,-42.612453333332965,-0.9715639359999916,2019-08-29 12:15:00,,,,,,,,,,,,,,,,-0.4857819679999958
147,2019-08-30 11:15:00,LONG,2019-08-30 12:15:00,10922.05,10874.95,10968.803125,2019-09-03 09:15:00,10910.1,-11.949999999998909,-16.31642999999891,-69752.73824999534,TSL Hit,4275,7.5,-0.5380297639999752,2019,8,NIFTY,6250000.0,18750000.0,-0.5380297639999752,-13.176952914613205,4.0,7.281366666666667,-23.597796666665577,-0.5380297639999752,2019-08-30 12:15:00,,,,,,,,,,,,,,,,-0.2690148819999876
1895,,,12:35:00,60.4,,,15:25:00,0.05,60.35,,103060.9875,,1725,,2.06121975,2019,9,,,,,,,,,,2019-08-30 12:35:00,2019-08-30,Friday,2019-09-05,6.0,11000.0,C,119.0,0.0,2019-09-05,EOD exit,0.6044999999999999,100.5,0.05,2.082075,47.4375,1.030609875
148,2019-08-30 12:15:00,LONG,2019-08-30 13:15:00,37052.67,36899.31,37129.49071428571,2019-09-03 09:15:00,36899.31,-153.36000000000058,-160.75519800000058,-202551.5494800007,Initial SL hit,1260,7.5,-1.246270892160004,2019,8,SENSEX,6250000.0,18750000.0,-1.246270892160004,-14.257227845173205,4.0,24.70178,-185.45697800000056,-1.246270892160004,2019-08-30 13:15:00,,,,,,,,,,,,,,,,-0.623135446080002
1896,,,14:30:00,64.95,,,15:00:00,143.05,-78.10000000000001,,-102229.5,,1275,,-2.0445900000000004,2019,9,,,,,,,,,,2019-08-30 14:30:00,2019-08-30,Friday,2019-09-05,6.0,10950.0,P,143.05,127.0675,2019-09-03,SL hit,2.08,147.65,36.1,0.735675,34.903125,-1.0222950000000002
1897,,,12:20:00,28.35,,,15:25:00,0.05,28.3,,113464.8,,4050,,2.269296,2019,9,,,,,,,,,,2019-09-04 12:20:00,2019-09-04,Wednesday,2019-09-05,1.0,10750.0,P,53.0,1.02,2019-09-05,EOD exit,0.284,32.25,0.05,2.2923,108.84375,1.134648
149,2019-09-04 12:15:00,LONG,2019-09-04 13:15:00,36686.01,36540.06,36672.767857142855,2019-09-05 11:15:00,36614.64,-71.37000000000262,-78.70006500000262,-100736.08320000336,TSL Hit,1280,7.5,-0.5789996373333511,2019,9,SENSEX,6250000.0,18750000.0,-0.5789996373333511,-14.79448695557322,1.0,6.114335,-84.81440000000262,-0.5789996373333511,2019-09-04 13:15:00,,,,,,,,,,,,,,,,-0.28949981866667557
150,2019-09-06 09:15:00,LONG,2019-09-06 10:15:00,27149.2,26964.95,27807.79,2019-09-12 15:15:00,27793.75,644.5499999999993,639.0557049999993,881896.872899999,TSL Hit,1380,6.0,4.470328858133328,2019,9,BANKNIFTY,6250000.0,18750000.0,4.470328858133328,-10.091036966773224,7.0,31.67406666666667,607.3816383333326,4.470328858133328,2019-09-06 10:15:00,,,,,,,,,,,,,,,,2.235164429066664
1898,,,12:35:00,57.5,,,15:25:00,0.05,57.45,,324184.65,,5700,,6.483693,2019,9,,,,,,,,,,2019-09-06 12:35:00,2019-09-06,Friday,2019-09-12,6.0,10850.0,P,75.0,0.1025,2019-09-12,EOD exit,0.5755,60.2,0.05,6.5493,154.6125,3.2418465
151,2019-09-06 12:15:00,LONG,2019-09-06 13:15:00,10940.85,10900.25,10900.25,2019-09-09 09:15:00,10900.25,-40.60000000000037,-44.968220000000365,-192239.14050000155,Initial SL hit,4275,7.5,-1.1500011060000082,2019,9,NIFTY,6250000.0,18750000.0,-1.1500011060000082,-11.11631238277323,3.0,5.4704250000000005,-50.43864500000036,-1.1500011060000082,2019-09-06 13:15:00,,,,,,,,,,,,,,,,-0.5750005530000041
1900,,,09:55:00,53.95,,,10:05:00,65.0,-11.049999999999995,,-89960.32499999998,,7350,,-1.7992064999999997,2019,9,,,,,,,,,,2019-09-09 09:55:00,2019-09-09,Monday,2019-09-12,3.0,10950.0,C,65.0,0.0,2019-09-09,SL hit,1.1895,92.4,52.5,0.2131500000000004,201.20625,-0.8996032499999999
152,2019-09-09 10:15:00,LONG,2019-09-09 11:15:00,11011.95,10983.2,10983.2,2019-09-09 13:15:00,10983.2,-28.75,-33.14903,-141712.10325,Initial SL hit,4275,7.5,-0.7976432940000001,2019,9,NIFTY,6250000.0,18750000.0,-0.7976432940000001,-11.872110266773234,1.0,1.835325,-34.984355,-0.7976432940000001,2019-09-09 11:15:00,,,,,,,,,,,,,,,,-0.39882164700000006
1899,,,14:20:00,89.0,,,10:55:00,113.45,-24.450000000000003,,-109207.3125,,4125,,-2.1841462500000004,2019,9,,,,,,,,,,2019-09-09 14:20:00,2019-09-09,Monday,2019-09-12,3.0,10950.0,C,113.45,0.0,2019-09-11,SL hit,2.0245,115.0,73.35,1.2911250000000003,112.921875,-1.0920731250000002
153,2019-09-11 09:15:00,LONG,2019-09-11 10:15:00,11044.25,11012.35,11029.78125,2019-09-12 13:15:00,11012.35,-31.89999999999964,-36.31131999999964,-155230.89299999847,Initial SL hit,4275,7.5,-0.9118343959999916,2019,9,NIFTY,6250000.0,18750000.0,-0.9118343959999916,-12.700008362773223,2.0,3.6814166666666654,-39.9927366666663,-0.9118343959999916,2019-09-11 10:15:00,,,,,,,,,,,,,,,,-0.4559171979999958
154,2019-09-11 10:15:00,LONG,2019-09-11 11:15:00,37318.04,37256.93,37256.93,2019-09-11 11:15:00,37256.93,-61.11000000000058,-68.56749700000059,-86395.04622000073,Initial SL hit,1260,7.5,-0.5025697846400039,2019,9,SENSEX,6250000.0,18750000.0,-0.5025697846400039,-13.160781942613228,1.0,6.219673333333334,-74.78717033333392,-0.5025697846400039,2019-09-11 11:15:00,,,,,,,,,,,,,,,,-0.25128489232000195
155,2019-09-11 12:15:00,LONG,2019-09-11 13:15:00,37318.01,37222.83,37224.63428571429,2019-09-11 15:15:00,37222.83,-95.18000000000028,-102.63408400000029,-129318.94584000036,Initial SL hit,1260,7.5,-0.7314972156800019,2019,9,SENSEX,6250000.0,18750000.0,-0.7314972156800019,-13.85048298709323,1.0,6.219668333333334,-108.85375233333362,-0.7314972156800019,2019-09-11 13:15:00,,,,,,,,,,,,,,,,-0.36574860784000096
1901,,,13:20:00,36.4,,,15:25:00,0.05,36.35,,259095.6,,7200,,5.1819120000000005,2019,9,,,,,,,,,,2019-09-11 13:20:00,2019-09-11,Wednesday,2019-09-12,1.0,11050.0,C,49.95,0.0,2019-09-12,EOD exit,0.3645,47.5,0.05,5.2344,198.9,2.5909560000000003
157,2019-09-13 10:15:00,LONG,2019-09-13 11:15:00,37155.76,37012.95,37182.59642857143,2019-09-16 12:15:00,37079.66,-76.09999999999854,-83.52354199999854,-105239.66291999815,TSL Hit,1260,7.5,-0.7277360070399902,2019,9,SENSEX,6250000.0,18750000.0,-0.7277360070399902,-14.68751715733324,4.0,24.77050666666667,-108.29404866666522,-0.7277360070399902,2019-09-13 11:15:00,,,,,,,,,,,,,,,,-0.3638680035199951
158,2019-09-13 10:15:00,LONG,2019-09-13 11:15:00,27771.35,27594.15,27891.893333333333,2019-09-16 12:15:00,27887.0,115.65000000000146,110.08416500000146,148613.622750002,TSL Hit,1350,6.0,0.6593035080000105,2019,9,BANKNIFTY,6250000.0,18750000.0,0.6593035080000105,-13.894911169333229,4.0,18.514233333333333,91.56993166666813,0.6593035080000105,2019-09-13 11:15:00,,,,,,,,,,,,,,,,0.32965175400000524
156,2019-09-13 10:15:00,LONG,2019-09-13 11:15:00,10990.25,10949.15,11013.4,2019-09-16 12:15:00,10982.55,-7.700000000000728,-12.094560000000728,-51704.24400000311,TSL Hit,4275,7.5,-0.4428077680000165,2019,9,NIFTY,6250000.0,18750000.0,-0.4428077680000165,-14.12623895509325,4.0,7.326833333333333,-19.42139333333406,-0.4428077680000165,2019-09-13 11:15:00,,,,,,,,,,,,,,,,-0.22140388400000824
1902,,,13:00:00,50.45,,,11:55:00,74.95,-24.5,,-104303.7,,4050,,-2.0860740000000004,2019,9,,,,,,,,,,2019-09-13 13:00:00,2019-09-13,Friday,2019-09-19,6.0,10950.0,P,74.95,66.17999999999999,2019-09-17,SL hit,1.254,77.8,16.2,2.77425,110.86875,-1.0430370000000002
1903,,,13:15:00,57.35,,,15:25:00,0.05,57.3,,106361.25,,1875,,2.127225,2019,9,,,,,,,,,,2019-09-16 13:15:00,2019-09-16,Monday,2019-09-19,3.0,11000.0,C,109.7,0.0,2019-09-19,EOD exit,0.574,78.6,0.05,2.14875,51.5625,1.0636125
161,2019-09-16 13:15:00,LONG,2019-09-16 14:15:00,27947.7,27832.9,27832.9,2019-09-16 15:15:00,27832.9,-114.79999999999929,-120.37805999999928,-162510.380999999,Initial SL Hit,1350,6.0,-0.9002592719999947,2019,9,BANKNIFTY,6250000.0,18750000.0,-0.9002592719999947,-16.80591823093321,1.0,4.6579500000000005,-125.03600999999928,-0.9002592719999947,2019-09-16 14:15:00,,,,,,,,,,,,,,,,-0.45012963599999734
160,2019-09-16 13:15:00,LONG,2019-09-16 14:15:00,37170.86,37028.94,37028.94,2019-09-17 09:15:00,37028.94,-141.91999999999825,-149.33997999999826,-188168.3747999978,Initial SL Hit,1260,7.5,-1.0451960287999884,2019,9,SENSEX,6250000.0,18750000.0,-1.0451960287999884,-15.939196198933216,1.0,6.195143333333333,-155.5351233333316,-1.0451960287999884,2019-09-16 14:15:00,,,,,,,,,,,,,,,,-0.5225980143999942
159,2019-09-16 13:15:00,LONG,2019-09-16 14:15:00,11009.7,10968.45,10968.45,2019-09-17 09:15:00,10968.45,-41.25,-45.64563,-195135.06825,Initial SL Hit,4275,7.5,-1.082557224,2019,9,NIFTY,6250000.0,18750000.0,-1.082557224,-14.935631533333227,1.0,1.83495,-47.48058,-1.082557224,2019-09-16 14:15:00,,,,,,,,,,,,,,,,-0.541278612
1904,,,11:10:00,58.05,,,09:20:00,68.1,-10.049999999999995,,-83139.52499999998,,7350,,-1.6627904999999994,2019,9,,,,,,,,,,2019-09-18 11:10:00,2019-09-18,Wednesday,2019-09-19,1.0,10850.0,P,68.1,40.82,2019-09-19,SL hit,1.2614999999999998,80.2,26.6,4.62315,199.36875,-0.8313952499999997
162,2019-09-18 11:15:00,LONG,2019-09-18 12:15:00,27245.05,27156.15,27156.15,2019-09-18 14:15:00,27156.15,-88.89999999999782,-94.34011999999782,-130189.365599997,Initial SL Hit,1380,6.0,-0.7277638778666506,2019,9,BANKNIFTY,6250000.0,18750000.0,-0.7277638778666506,-17.500261514133193,1.0,4.540841666666666,-98.88096166666448,-0.7277638778666506,2019-09-18 12:15:00,,,,,,,,,,,,,,,,-0.3638819389333253
165,2019-09-20 10:15:00,LONG,2019-09-20 11:15:00,28075.5,26870.05,30203.50333333333,2019-09-24 15:15:00,30158.85,2083.3499999999985,2077.5265649999988,2804660.8627499985,TSL Hit,1350,6.0,14.789738267999992,2019,9,BANKNIFTY,6250000.0,18750000.0,14.789738267999992,0.0,5.0,23.39625,2054.130314999999,14.789738267999992,2019-09-20 11:15:00,,,,,,,,,,,,,,,,7.394869133999996
163,2019-09-20 10:15:00,LONG,2019-09-20 11:15:00,37402.99,36138.19,39078.965,2019-09-25 09:15:00,38799.37,1396.3800000000049,1388.759764000005,1749837.302640006,TSL Hit,1260,7.5,9.123008870080032,2019,9,SENSEX,6250000.0,18750000.0,9.123008870080032,-8.167795900053164,5.0,31.16915833333333,1357.5906056666715,9.123008870080032,2019-09-20 11:15:00,,,,,,,,,,,,,,,,4.561504435040016
164,2019-09-20 10:15:00,LONG,2019-09-20 11:15:00,11073.7,10708.75,11564.7875,2019-09-25 09:15:00,11506.4,432.6999999999989,428.1839799999989,1798372.7159999954,TSL Hit,4200,7.5,9.384612085333307,2019,9,NIFTY,6250000.0,18750000.0,9.384612085333307,0.0,5.0,9.228083333333334,418.9558966666655,9.384612085333307,2019-09-20 11:15:00,,,,,,,,,,,,,,,,4.692306042666654
1905,,,12:35:00,11.6,,,15:25:00,0.05,11.55,,14577.712499999998,,1275,,0.2915542499999999,2019,9,,,,,,,,,,2019-09-20 12:35:00,2019-09-20,Friday,2019-09-26,6.0,10700.0,P,88.6,0.0849999999999999,2019-09-26,EOD exit,0.1165,12.75,0.05,0.2945249999999999,34.10625,0.14577712499999995
1906,,,14:40:00,121.25,,,15:25:00,22.7,98.55,,160232.325,,1650,,3.2046465000000004,2019,9,,,,,,,,,,2019-09-23 14:40:00,2019-09-23,Monday,2019-09-26,3.0,11550.0,C,183.0,0.0,2019-09-26,EOD exit,1.4395,164.75,9.0,3.70425,47.64375,1.6023232500000002
166,2019-09-25 11:15:00,LONG,2019-09-25 12:15:00,38766.32,38669.57,38669.57,2019-09-25 13:15:00,38669.57,-96.75,-104.493589,-125392.3068,Initial SL Hit,1200,7.5,-0.7101097109333334,2019,9,SENSEX,6250000.0,18750000.0,-0.7101097109333334,-0.668758969600006,1.0,6.461053333333333,-110.95464233333334,-0.7101097109333334,2019-09-25 12:15:00,,,,,,,,,,,,,,,,-0.3550548554666667
167,2019-09-25 11:15:00,LONG,2019-09-25 12:15:00,11490.95,11463.95,11463.95,2019-09-25 13:15:00,11463.95,-27.0,-31.59098,-127943.469,Initial SL Hit,4050,7.5,-0.7237325880000001,2019,9,NIFTY,6250000.0,18750000.0,-0.7237325880000001,-1.35112413760001,1.0,1.9151583333333333,-33.50613833333333,-0.7237325880000001,2019-09-25 12:15:00,,,,,,,,,,,,,,,,-0.36186629400000003
168,2019-09-25 11:15:00,LONG,2019-09-25 12:15:00,29741.75,29611.3,29611.3,2019-09-25 13:15:00,29611.3,-130.45000000000073,-136.38530500000073,-171845.4843000009,Initial SL Hit,1260,6.0,-0.9498200096000048,2019,9,BANKNIFTY,6250000.0,18750000.0,-0.9498200096000048,-2.2676333872000214,1.0,4.956958333333334,-141.34226333333407,-0.9498200096000048,2019-09-25 12:15:00,,,,,,,,,,,,,,,,-0.4749100048000024
169,2019-09-25 14:15:00,LONG,2019-09-25 15:15:00,38657.56,38511.13,38836.68785714286,2019-09-26 11:15:00,38790.5,132.94000000000233,125.19519400000232,152738.13668000285,TSL Hit,1220,7.5,0.7726814194489039,2019,9,SENSEX,6250000.0,18750000.0,0.7726814194489039,-1.4530299915733451,1.0,6.442926666666666,118.75226733333564,0.7726814194489039,2019-09-25 15:15:00,,,,,,,,,,,,,,,,0.38634070972445195
170,2019-09-26 09:15:00,LONG,2019-09-26 10:15:00,30120.2,29640.55,29852.7,2019-09-27 10:15:00,29794.45,-325.75,-331.741465,-417994.2459,TSL Hit,1260,6.0,-2.2967718928000003,2019,9,BANKNIFTY,6250000.0,18750000.0,-2.2967718928000003,-3.6823326363733457,2.0,10.040066666666666,-341.7815316666667,-2.2967718928000003,2019-09-26 10:15:00,,,,,,,,,,,,,,,,-1.1483859464000001
171,2019-09-26 09:15:00,LONG,2019-09-26 10:15:00,11570.7,11469.85,11521.7625,2019-09-26 11:15:00,11508.7,-62.0,-66.61588,-269794.314,TSL Hit,4050,7.5,-1.4805575279999998,2019,9,NIFTY,6250000.0,18750000.0,-1.4805575279999998,-5.121235644373343,1.0,1.92845,-68.54433,-1.4805575279999998,2019-09-26 10:15:00,,,,,,,,,,,,,,,,-0.7402787639999999
173,2019-09-26 12:15:00,LONG,2019-09-26 13:15:00,38953.53,38732.86,38882.11,2019-09-27 14:15:00,38806.51,-147.0199999999968,-154.7960039999968,-185755.20479999617,TSL Hit,1200,7.5,-1.0737952895999796,2019,9,SENSEX,6250000.0,18750000.0,-1.0737952895999796,-7.196534757973325,2.0,12.98451,-167.7805139999968,-1.0737952895999796,2019-09-26 13:15:00,,,,,,,,,,,,,,,,-0.5368976447999898
172,2019-09-26 12:15:00,LONG,2019-09-26 13:15:00,11555.75,11491.1,11523.246875,2019-09-27 14:15:00,11510.15,-45.60000000000037,-50.21318000000037,-203363.37900000147,TSL Hit,4050,7.5,-1.167806088000008,2019,9,NIFTY,6250000.0,18750000.0,-1.167806088000008,-6.205840332373349,2.0,3.8519166666666655,-54.06509666666704,-1.167806088000008,2019-09-26 13:15:00,,,,,,,,,,,,,,,,-0.583903044000004
174,2019-09-27 11:15:00,LONG,2019-09-27 12:15:00,29973.9,29762.55,29923.496666666662,2019-09-27 14:15:00,29874.85,-99.05000000000292,-105.03487500000293,-132343.94250000367,TSL Hit,1260,6.0,-0.7394051280000196,2019,9,BANKNIFTY,6250000.0,18750000.0,-0.7394051280000196,-7.902369117973343,1.0,4.99565,-110.03052500000292,-0.7394051280000196,2019-09-27 12:15:00,,,,,,,,,,,,,,,,-0.3697025640000098
1907,,,12:35:00,78.8,,,15:20:00,0.05,78.75,,257272.95,,3300,,5.145459,2019,10,,,,,,,,,,2019-09-27 12:35:00,2019-09-27,Friday,2019-10-03,6.0,11600.0,C,108.8,0.0,2019-10-03,EOD exit,0.7885,93.0,0.05,5.1975,95.7,2.5727295
1908,,,13:15:00,86.5,,,09:15:00,114.9,-28.40000000000001,,-107209.35000000002,,3525,,-2.1441870000000005,2019,9,,,,,,,,,,2019-09-27 13:15:00,2019-09-27,Friday,2019-10-03,6.0,11550.0,P,114.9,92.485,2019-09-30,SL hit,2.014,118.5,65.1,1.5087000000000004,101.784375,-1.0720935000000003
175,2019-09-30 10:15:00,LONG,2019-09-30 11:15:00,38555.28,38465.97,38465.97,2019-09-30 12:15:00,38465.97,-89.30999999999767,-97.01212499999768,-118354.79249999716,Initial SL Hit,1220,7.5,-0.6730366191999849,2019,9,SENSEX,6250000.0,18750000.0,-0.6730366191999849,-8.533594677973326,1.0,6.425879999999999,-103.43800499999767,-0.6730366191999849,2019-09-30 11:15:00,,,,,,,,,,,,,,,,-0.33651830959999246
176,2019-09-30 12:15:00,LONG,2019-09-30 13:15:00,29197.6,28945.45,28945.45,2019-10-01 09:15:00,28945.45,-252.14999999999785,-257.9643049999978,-332773.9534499972,Initial SL Hit,1290,6.0,-1.8082743330666515,2019,9,BANKNIFTY,6250000.0,18750000.0,-1.8082743330666515,-10.308389096373311,1.0,4.866266666666666,-262.83057166666447,-1.8082743330666515,2019-09-30 13:15:00,,,,,,,,,,,,,,,,-0.9041371665333258
177,2019-09-30 13:15:00,LONG,2019-09-30 14:15:00,38578.89,38472.66,38472.66,2019-10-01 09:15:00,38472.66,-106.22999999999593,-113.93515499999592,-139000.88909999502,Initial SL Hit,1220,7.5,-0.7831747381333068,2019,9,SENSEX,6250000.0,18750000.0,-0.7831747381333068,-11.049727171573288,1.0,6.429815,-120.36496999999592,-0.7831747381333068,2019-09-30 14:15:00,,,,,,,,,,,,,,,,-0.3915873690666534
1909,,,15:05:00,44.25,,,13:45:00,95.5,-51.25,,-102662.625,,1950,,-2.0532525,2019,10,,,,,,,,,,2019-09-30 15:05:00,2019-09-30,Monday,2019-10-03,3.0,11450.0,P,95.5,43.425,2019-10-01,SL hit,1.3975,108.9,14.4,1.16415,55.81875,-1.02662625
