,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,Index,Allocation,Portfolio,ROI% PF,Entry Date,date,day,expiry,DTE,strike,type,initial sl,TSL,Exit date,Remark,Slippage,Highest High,Lowest Low,Max ROI%,Margin
1458,,,13:10:00,53.3,,,15:25:00,0.05,53.25,,70288.66666666667,,1333.3333333333333,,3.5144333333333333,2020,10,,,,,2020-10-21 13:10:00,2020-10-21,Wednesday,2020-10-22,1.0,12000.0,C,67.5,0.0,2020-10-22,EOD exit,0.5335,54.6,0.05,7.1,200.0
337,2020-10-21 14:15:00,LONG,2020-10-21 15:15:00,40765.52,40150.48,40455.83583333334,2020-10-26 11:15:00,40328.0,-437.5199999999968,-445.6293519999968,-521386.3418399963,TSL Hit,1170.0,6.333,-1.1586363151999919,2020,10,SENSEX,7500000.0,22500000.0,-2.3172726303999838,2020-10-21 15:15:00,,,,,,,,,,,,,,,
335,2020-10-21 14:15:00,LONG,2020-10-21 15:15:00,24678.55,24099.85,24517.25833333333,2020-10-22 14:15:00,24471.0,-207.54999999999927,-212.4649549999993,-328258.3554749989,TSL Hit,1545.0,5.066,-0.7294630121666642,2020,10,BANKNIFTY,7500000.0,22500000.0,-1.4589260243333284,2020-10-21 15:15:00,,,,,,,,,,,,,,,
336,2020-10-21 14:15:00,LONG,2020-10-21 15:15:00,11954.45,11775.75,11902.15625,2020-10-26 10:15:00,11884.7,-69.75,-74.51783,-296208.37425,TSL Hit,3975.0,6.333,-0.6582408316666667,2020,10,NIFTY,7500000.0,22500000.0,-1.3164816633333334,2020-10-21 15:15:00,,,,,,,,,,,,,,,
338,2020-10-23 11:15:00,LONG,2020-10-23 12:15:00,24505.15,24360.85,24360.85,2020-10-26 09:15:00,24360.85,-144.3000000000029,-149.1866000000029,-230493.29700000447,Initial SL Hit,1545.0,5.066,-0.5122073266666766,2020,10,BANKNIFTY,7500000.0,22500000.0,-1.0244146533333531,2020-10-23 12:15:00,,,,,,,,,,,,,,,
1460,,,12:35:00,76.55,,,15:25:00,0.05,76.5,,77875.57840616965,,1028.2776349614394,,3.893778920308482,2020,10,,,,,2020-10-23 12:35:00,2020-10-23,Friday,2020-10-29,6.0,12000.0,C,96.0,0.0,2020-10-29,EOD exit,0.766,91.05,0.05,7.866323907455011,154.2416452442159
1459,,,13:15:00,98.9,,,09:15:00,130.8,-31.90000000000001,,-21440.125391849528,,626.9592476489028,,-1.0720062695924764,2020,10,,,,,2020-10-23 13:15:00,2020-10-23,Friday,2020-10-29,6.0,11950.0,P,130.8,105.055,2020-10-26,SL hit,2.297,133.5,92.1,0.4263322884012545,93.65203761755484
339,2020-10-26 13:15:00,LONG,2020-10-26 14:15:00,24071.35,23867.75,24376.53055555556,2020-10-28 12:15:00,24245.7,174.35000000000218,169.51829500000218,266991.31462500343,TSL Hit,1575.0,5.066,0.5933140325000077,2020,10,BANKNIFTY,7500000.0,22500000.0,1.1866280650000154,2020-10-26 14:15:00,,,,,,,,,,,,,,,
1461,,,10:20:00,96.7,,,13:55:00,137.2,-40.49999999999999,,-21155.06172839506,,493.8271604938273,,-1.0577530864197529,2020,10,,,,,2020-10-27 10:20:00,2020-10-27,Tuesday,2020-10-29,2.0,11800.0,P,137.2,100.795,2020-10-28,SL hit,2.339,139.75,33.25,3.133333333333334,72.83950617283953
1462,,,12:50:00,111.0,,,09:15:00,157.75,-46.75,,-14540.44117647059,,294.11764705882354,,-0.7270220588235294,2020,11,,,,,2020-10-30 12:50:00,2020-10-30,Friday,2020-11-05,6.0,11700.0,C,179.0,0.0,2020-11-03,Gap SL hit,2.6875,209.9,85.15,0.7602941176470587,43.014705882352935
1463,,,14:45:00,174.85,,,15:25:00,0.05,174.79999999999998,,39942.52740911713,,230.81361800346215,,1.9971263704558564,2020,11,,,,,2020-10-30 14:45:00,2020-10-30,Friday,2020-11-05,6.0,11650.0,P,261.5,0.105,2020-11-05,EOD exit,1.749,199.65,0.05,4.034622042700519,33.61223312175418
340,2020-11-02 12:15:00,LONG,2020-11-02 13:15:00,24682.4,24483.9,28459.347222222223,2020-11-12 10:15:00,28438.65,3756.25,3750.937895,5795199.047775,TSL Hit,1545.0,5.066,12.878220106166665,2020,11,BANKNIFTY,7500000.0,22500000.0,25.75644021233333,2020-11-02 13:15:00,,,,,,,,,,,,,,,
341,2020-11-04 10:15:00,LONG,2020-11-04 11:15:00,11876.1,11820.45,11820.45,2020-11-04 12:15:00,11820.45,-55.64999999999964,-60.38930999999964,-241557.23999999856,Initial SL hit,4000.0,6.333,-0.5367938666666634,2020,11,NIFTY,7500000.0,22500000.0,-1.0735877333333268,2020-11-04 11:15:00,,,,,,,,,,,,,,,
1464,,,12:45:00,149.85,,,09:15:00,250.6,-100.75,,-77167.21915285451,,736.648250460405,,-3.858360957642725,2020,11,,,,,2020-11-04 12:45:00,2020-11-04,Wednesday,2020-11-05,1.0,11800.0,C,177.0,0.0,2020-11-05,Gap SL hit,4.0045,274.65,69.9,5.889502762430938,108.65561694290976
342,2020-11-04 13:15:00,LONG,2020-11-04 14:15:00,11877.6,11756.4,12791.73125,2020-11-19 14:15:00,12771.75,894.1499999999996,889.2201299999996,3556880.519999998,TSL Hit,4000.0,6.333,7.90417893333333,2020,11,NIFTY,7500000.0,22500000.0,15.80835786666666,2020-11-04 14:15:00,,,,,,,,,,,,,,,
343,2020-11-05 09:15:00,LONG,2020-11-05 10:15:00,41198.27,41030.17,43612.4425,2020-11-19 14:15:00,43610.57,2412.300000000003,2403.819116000003,2764391.983400003,TSL Hit,1150.0,6.333,6.143093296444452,2020,11,SENSEX,7500000.0,22500000.0,12.286186592888903,2020-11-05 10:15:00,,,,,,,,,,,,,,,
1465,,,12:35:00,95.4,,,15:25:00,0.1,95.3,,42786.84807256237,,453.514739229025,,2.1393424036281186,2020,11,,,,,2020-11-06 12:35:00,2020-11-06,Friday,2020-11-12,6.0,12150.0,P,139.5,0.07,2020-11-12,EOD exit,0.955,98.0,0.05,4.324263038548754,68.87755102040816
1466,,,12:30:00,84.7,,,15:10:00,119.55,-34.849999999999994,,-21172.16642754663,,573.8880918220948,,-1.0586083213773314,2020,11,,,,,2020-11-09 12:30:00,2020-11-09,Monday,2020-11-12,3.0,12400.0,C,119.55,0.0,2020-11-09,SL hit,2.0425,123.9,81.6,0.1779053084648498,88.9526542324247
1467,,,11:50:00,45.55,,,15:25:00,0.05,45.5,,15153.574432296044,,336.417157275021,,0.7576787216148023,2020,11,,,,,2020-11-11 11:50:00,2020-11-11,Wednesday,2020-11-12,1.0,12700.0,C,105.0,0.0,2020-11-12,EOD exit,0.4559999999999999,95.9,0.05,1.5306980656013456,53.40622371740958
344,2020-11-12 11:15:00,LONG,2020-11-12 12:15:00,28470.2,28329.5,28329.5,2020-11-12 12:15:00,28329.5,-140.70000000000073,-146.37997000000072,-195417.25995000097,Initial SL Hit,1335.0,5.066,-0.43426057766666887,2020,11,BANKNIFTY,7500000.0,22500000.0,-0.8685211553333377,2020-11-12 12:15:00,,,,,,,,,,,,,,,
345,2020-11-12 14:15:00,LONG,2020-11-12 15:15:00,28302.75,28149.8,28149.8,2020-11-13 09:15:00,28112.45,-190.29999999999927,-195.9415199999993,-261581.92919999905,Gap Open Outside ISL,1335.0,5.066,-0.5812931759999977,2020,11,BANKNIFTY,7500000.0,22500000.0,-1.1625863519999955,2020-11-12 15:15:00,,,,,,,,,,,,,,,
346,2020-11-13 11:15:00,LONG,2020-11-13 12:15:00,28115.15,27958.2,29332.87777777777,2020-11-19 13:15:00,29111.45,996.2999999999992,990.5773399999993,1337279.408999999,TSL Hit,1350.0,5.066,2.971732019999998,2020,11,BANKNIFTY,7500000.0,22500000.0,5.943464039999996,2020-11-13 12:15:00,,,,,,,,,,,,,,,
1469,,,12:30:00,91.5,,,15:25:00,0.05,91.45,,39277.44034707159,,433.8394793926248,,1.9638720173535795,2020,11,,,,,2020-11-13 12:30:00,2020-11-13,Friday,2020-11-19,6.0,12650.0,P,137.6,0.31,2020-11-19,EOD exit,0.9155,103.5,0.05,3.9674620390455537,68.60086767895879
1468,,,13:35:00,107.45,,,18:15:00,140.0,-32.55,,-21520.43010752688,,614.4393241167435,,-1.076021505376344,2020,11,,,,,2020-11-13 13:35:00,2020-11-13,Friday,2020-11-19,6.0,12700.0,C,140.0,0.0,2020-11-14,SL hit,2.4745,154.95,100.25,0.4423963133640555,97.54224270353303
1470,,,11:15:00,26.6,,,15:25:00,0.05,26.55,,16478.683385579938,,626.9592476489029,,0.8239341692789969,2020,11,,,,,2020-11-17 11:15:00,2020-11-17,Tuesday,2020-11-19,2.0,12950.0,C,58.5,0.0,2020-11-19,EOD exit,0.2665,46.7,0.05,1.6645768025078371,101.48902821316614
348,2020-11-20 11:15:00,LONG,2020-11-20 12:15:00,43677.45,43453.75,44037.53354166666,2020-11-25 13:15:00,43885.92,208.4700000000012,199.7136630000012,217687.89267000125,TSL Hit,1090.0,6.333,0.4837508726000028,2020,11,SENSEX,7500000.0,22500000.0,0.9675017452000056,2020-11-20 12:15:00,,,,,,,,,,,,,,,
349,2020-11-20 11:15:00,LONG,2020-11-20 12:15:00,12794.55,12730.25,12917.7875,2020-11-25 13:15:00,12877.3,82.75,77.61563,287177.831,TSL Hit,3700.0,6.333,0.6381729577777778,2020,11,NIFTY,7500000.0,22500000.0,1.2763459155555557,2020-11-20 12:15:00,,,,,,,,,,,,,,,
347,2020-11-20 11:15:00,LONG,2020-11-20 12:15:00,28838.6,28580.9,29453.48055555556,2020-11-25 13:15:00,29280.05,441.4500000000007,435.6381350000007,575042.3382000009,TSL Hit,1320.0,5.066,1.2778718626666685,2020,11,BANKNIFTY,7500000.0,22500000.0,2.555743725333337,2020-11-20 12:15:00,,,,,,,,,,,,,,,
1472,,,12:30:00,73.25,,,13:50:00,118.8,-45.55,,-20843.249176728867,,439.07793633369926,,-1.042162458836443,2020,11,,,,,2020-11-20 12:30:00,2020-11-20,Friday,2020-11-26,6.0,12850.0,C,118.8,0.0,2020-11-20,SL hit,1.9205,119.95,67.0,0.274423710208562,70.52689352360045
1471,,,14:05:00,71.15,,,15:25:00,0.05,71.10000000000001,,20536.250911743256,,291.7578409919767,,1.0268125455871628,2020,11,,,,,2020-11-20 14:05:00,2020-11-20,Friday,2020-11-26,6.0,12800.0,P,139.7,1.3975000000000029,2020-11-26,EOD exit,0.7120000000000001,93.45,0.05,2.0743982494529547,46.68125455871628
1473,,,11:05:00,41.15,,,14:05:00,69.7,-28.550000000000004,,-20776.532399299474,,700.5253940455341,,-1.038826619964974,2020,11,,,,,2020-11-23 11:05:00,2020-11-23,Monday,2020-11-26,3.0,13000.0,C,69.7,0.0,2020-11-23,SL hit,1.1085,73.4,40.7,0.0315236427320487,113.83537653239928
1474,,,11:10:00,26.45,,,15:25:00,0.05,26.4,,9770.093457943924,,373.8317757009346,,0.4885046728971962,2020,11,,,,,2020-11-25 11:10:00,2020-11-25,Wednesday,2020-11-26,1.0,13150.0,C,79.95,0.0,2020-11-26,EOD exit,0.265,28.75,0.05,0.9869158878504672,61.44859813084113
352,2020-11-26 11:15:00,LONG,2020-11-26 12:15:00,29205.7,28923.1,29662.85277777777,2020-12-02 10:15:00,29650.7,445.0,439.11436,573044.2398,TSL Hit,1305.0,5.066,1.273431644,2020,11,BANKNIFTY,7500000.0,22500000.0,2.546863288,2020-11-26 12:15:00,,,,,,,,,,,,,,,
351,2020-11-26 11:15:00,LONG,2020-11-26 12:15:00,12852.0,12790.4,13465.7775,2020-12-15 09:15:00,13463.2,611.2000000000007,605.9369600000007,2241966.7520000027,TSL Hit,3700.0,6.333,4.982148337777783,2020,11,NIFTY,7500000.0,22500000.0,9.964296675555566,2020-11-26 12:15:00,,,,,,,,,,,,,,,
350,2020-11-26 11:15:00,LONG,2020-11-26 12:15:00,43800.94,43582.4,46479.378958333335,2020-12-21 13:15:00,46428.37,2627.4300000000003,2618.4070690000003,2827879.6345200003,TSL Hit,1080.0,6.333,6.2841769656,2020,11,SENSEX,7500000.0,22500000.0,12.5683539312,2020-11-26 12:15:00,,,,,,,,,,,,,,,
1475,,,12:30:00,93.15,,,14:45:00,136.5,-43.35,,-21059.515570934254,,461.3610149942331,,-1.0529757785467129,2020,11,,,,,2020-11-27 12:30:00,2020-11-27,Friday,2020-12-03,6.0,13000.0,P,136.5,112.6375,2020-11-27,SL hit,2.2965,149.35,87.8,0.246828143021915,74.97116493656287
1476,,,15:00:00,88.45,,,11:55:00,119.5,-31.05,,-21339.45249597424,,644.122383252818,,-1.066972624798712,2020,12,,,,,2020-11-27 15:00:00,2020-11-27,Friday,2020-12-03,6.0,13050.0,C,119.5,0.0,2020-12-01,SL hit,2.0795,123.95,67.2,1.3687600644122384,105.07246376811594
1477,,,10:10:00,110.15,,,15:25:00,0.05,110.1,,53959.40594059405,,495.04950495049496,,2.6979702970297024,2020,12,,,,,2020-12-01 10:10:00,2020-12-01,Tuesday,2020-12-03,2.0,13050.0,P,150.55,2.5725,2020-12-03,EOD exit,1.102,115.0,0.05,5.450495049504951,80.75495049504948
1478,,,09:50:00,55.6,,,15:25:00,0.05,55.55,,45076.6393442623,,819.672131147541,,2.253831967213115,2020,12,,,,,2020-12-02 09:50:00,2020-12-02,Wednesday,2020-12-03,1.0,13150.0,C,80.0,0.0,2020-12-03,EOD exit,0.5565,57.85,0.05,4.553278688524591,134.73360655737704
353,2020-12-04 09:15:00,LONG,2020-12-04 10:15:00,29750.05,29527.95,29577.291666666668,2020-12-04 12:15:00,29527.95,-222.0999999999985,-228.0277999999985,-290735.44499999814,Initial SL hit,1275.0,5.066,-0.6460787666666625,2020,12,BANKNIFTY,7500000.0,22500000.0,-1.292157533333325,2020-12-04 10:15:00,,,,,,,,,,,,,,,
1480,,,13:15:00,100.25,,,09:35:00,141.75,-41.5,,-21166.265060240967,,481.9277108433735,,-1.0583132530120483,2020,12,,,,,2020-12-04 13:15:00,2020-12-04,Friday,2020-12-10,6.0,13200.0,C,141.75,0.0,2020-12-07,SL hit,2.42,152.4,93.85,0.3084337349397593,79.51807228915663
354,2020-12-04 12:15:00,LONG,2020-12-04 14:15:00,29742.05,29473.5,30388.711111111115,2020-12-10 11:15:00,30291.15,549.1000000000022,543.0966800000022,692448.2670000028,TSL Hit,1275.0,5.066,1.5387739266666731,2020,12,BANKNIFTY,7500000.0,22500000.0,3.0775478533333462,2020-12-04 14:15:00,,,,,,,,,,,,,,,
1479,,,14:35:00,63.55,,,15:25:00,0.05,63.5,,31709.457755359388,,504.4136191677175,,1.5854728877679696,2020,12,,,,,2020-12-04 14:35:00,2020-12-04,Friday,2020-12-10,6.0,13150.0,P,103.2,0.2,2020-12-10,EOD exit,0.636,66.5,0.05,3.203026481715006,82.91298865069355
1481,,,13:00:00,63.35,,,09:30:00,93.95,-30.6,,-21028.1045751634,,653.59477124183,,-1.05140522875817,2020,12,,,,,2020-12-08 13:00:00,2020-12-08,Tuesday,2020-12-10,2.0,13400.0,C,93.95,0.0,2020-12-09,SL hit,1.5730000000000002,98.5,51.3,0.7875816993464055,109.47712418300657
355,2020-12-10 12:15:00,LONG,2020-12-10 13:15:00,30394.6,30271.15,30271.15,2020-12-10 13:15:00,30271.15,-123.44999999999708,-129.5165749999971,-161248.13587499637,Initial SL Hit,1245.0,5.066,-0.35832919083332526,2020,12,BANKNIFTY,7500000.0,22500000.0,-0.7166583816666505,2020-12-10 13:15:00,,,,,,,,,,,,,,,
356,2020-12-11 11:15:00,LONG,2020-12-11 12:15:00,30677.5,30511.75,30522.711111111115,2020-12-11 13:15:00,30511.75,-165.75,-171.868925,-213976.811625,Initial SL hit,1245.0,5.066,-0.4755040258333334,2020,12,BANKNIFTY,7500000.0,22500000.0,-0.9510080516666668,2020-12-11 12:15:00,,,,,,,,,,,,,,,
1483,,,12:30:00,77.65,,,14:00:00,122.85,-45.19999999999999,,-20887.168141592923,,442.4778761061948,,-1.044358407079646,2020,12,,,,,2020-12-11 12:30:00,2020-12-11,Friday,2020-12-17,6.0,13500.0,P,122.85,85.725,2020-12-11,SL hit,2.005,141.2,71.55,0.2699115044247792,74.66814159292038
1482,,,13:45:00,100.0,,,09:20:00,121.1,-21.099999999999994,,-22095.7345971564,,947.8672985781992,,-1.10478672985782,2020,12,,,,,2020-12-11 13:45:00,2020-12-11,Friday,2020-12-17,6.0,13550.0,C,121.1,0.0,2020-12-14,SL hit,2.211,122.0,54.2,4.3412322274881525,160.5450236966825
1487,,,10:15:00,99.1,,,10:30:00,107.95,-8.850000000000009,,-12895.055350553515,,1180.8118081180812,,-0.6447527675276759,2020,12,,,,,2020-12-14 10:15:00,2020-12-14,Monday,2020-12-17,3.0,13550.0,P,107.95,100.7325,2020-12-14,SL hit,2.0705,109.8,95.45,0.4309963099630985,200.0
1488,,,10:45:00,105.75,,,11:05:00,117.2,-11.450000000000005,,-16152.915129151295,,1180.8118081180812,,-0.8076457564575648,2020,12,,,,,2020-12-14 10:45:00,2020-12-14,Monday,2020-12-17,3.0,13550.0,P,117.2,101.1775,2020-12-14,SL hit,2.2295,118.5,101.05,0.5549815498154985,200.0
1485,,,11:15:00,85.55,,,12:55:00,98.8,-13.25,,-17888.592592592595,,1185.1851851851852,,-0.8944296296296297,2020,12,,,,,2020-12-14 11:15:00,2020-12-14,Monday,2020-12-17,3.0,13500.0,P,98.8,86.91999999999999,2020-12-14,SL hit,1.8435,114.75,79.4,0.7288888888888878,200.0
357,2020-12-14 11:15:00,LONG,2020-12-14 12:15:00,30773.0,30656.35,30656.35,2020-12-14 12:15:00,30656.35,-116.65000000000146,-122.79293500000144,-151035.31005000178,Initial SL hit,1230.0,5.066,-0.3356340223333373,2020,12,BANKNIFTY,7500000.0,22500000.0,-0.6712680446666746,2020-12-14 12:15:00,,,,,,,,,,,,,,,
1484,,,12:50:00,71.4,,,13:50:00,94.0,-22.599999999999994,,-21463.71681415929,,884.9557522123896,,-1.0731858407079646,2020,12,,,,,2020-12-14 12:50:00,2020-12-14,Monday,2020-12-17,3.0,13600.0,C,94.0,0.0,2020-12-16,SL hit,1.654,96.55,29.85,3.676991150442479,150.44247787610624
1486,,,14:20:00,68.5,,,15:25:00,0.05,68.45,,29303.567567567567,,432.4324324324325,,1.4651783783783785,2020,12,,,,,2020-12-14 14:20:00,2020-12-14,Monday,2020-12-17,3.0,13500.0,P,114.75,0.325,2020-12-17,EOD exit,0.6855,110.35,0.05,2.9600000000000004,72.97297297297297
359,2020-12-15 10:15:00,LONG,2020-12-15 11:15:00,30480.95,30345.75,30674.838888888888,2020-12-16 15:15:00,30667.7,186.75,180.635135,224890.743075,TSL Hit,1245.0,5.066,0.4997572068333334,2020,12,BANKNIFTY,7500000.0,22500000.0,0.9995144136666668,2020-12-15 11:15:00,,,,,,,,,,,,,,,
358,2020-12-15 10:15:00,LONG,2020-12-15 11:15:00,13484.95,13447.05,13644.615,2020-12-21 13:15:00,13582.75,97.79999999999929,92.38645999999927,325662.27149999747,TSL Hit,3525.0,6.333,0.723693936666661,2020,12,NIFTY,7500000.0,22500000.0,1.447387873333322,2020-12-15 11:15:00,,,,,,,,,,,,,,,
360,2020-12-17 09:15:00,LONG,2020-12-17 10:15:00,30785.05,30643.9,30760.136111111107,2020-12-18 09:15:00,30643.9,-141.14999999999782,-147.29289499999783,-181170.2608499973,Initial SL hit,1230.0,5.066,-0.40260057966666074,2020,12,BANKNIFTY,7500000.0,22500000.0,-0.8052011593333215,2020-12-17 10:15:00,,,,,,,,,,,,,,,
361,2020-12-18 10:15:00,LONG,2020-12-18 11:15:00,30576.5,30460.3,30460.3,2020-12-18 12:15:00,30460.3,-116.20000000000071,-122.30368000000072,-152268.0816000009,Initial SL Hit,1245.0,5.066,-0.3383735146666687,2020,12,BANKNIFTY,7500000.0,22500000.0,-0.6767470293333374,2020-12-18 11:15:00,,,,,,,,,,,,,,,
1489,,,12:45:00,125.3,,,13:00:00,149.8,-24.50000000000001,,-22245.714285714283,,816.3265306122444,,-1.112285714285714,2020,12,,,,,2020-12-18 12:45:00,2020-12-18,Friday,2020-12-24,6.0,13750.0,P,149.8,104.92,2020-12-21,SL hit,2.7510000000000003,151.7,74.75,4.126530612244895,140.30612244897952
1490,,,10:00:00,88.3,,,10:35:00,98.0,-9.700000000000005,,-13455.127272727275,,1163.6363636363635,,-0.6727563636363638,2020,12,,,,,2020-12-21 10:00:00,2020-12-21,Monday,2020-12-24,3.0,13750.0,C,98.0,0.0,2020-12-21,SL hit,1.863,101.2,82.5,0.6749090909090906,200.00000000000009
1491,,,10:45:00,66.7,,,15:25:00,0.05,66.65,,76501.44927536232,,1159.4202898550725,,3.825072463768116,2020,12,,,,,2020-12-21 10:45:00,2020-12-21,Monday,2020-12-24,3.0,13800.0,C,73.15,0.0,2020-12-24,EOD exit,0.6675,68.15,0.05,7.727536231884059,200.0
1492,,,13:55:00,85.65,,,15:25:00,0.05,85.60000000000001,,13345.354330708664,,157.48031496062993,,0.6672677165354332,2020,12,,,,,2020-12-22 13:55:00,2020-12-22,Tuesday,2020-12-24,2.0,13350.0,P,212.65,0.2525,2020-12-24,EOD exit,0.8570000000000001,100.9,0.05,1.3480314960629922,26.27952755905512
362,2020-12-22 15:15:00,LONG,2020-12-23 09:15:00,46080.18,45986.64,45986.64,2020-12-23 09:15:00,45986.64,-93.54000000000087,-102.74668200000087,-105829.08246000092,Initial SL Hit,1030.0,6.333,-0.23517573880000206,2020,12,SENSEX,7500000.0,22500000.0,-0.4703514776000041,2020-12-23 09:15:00,,,,,,,,,,,,,,,
363,2020-12-23 10:15:00,LONG,2020-12-23 11:15:00,46265.44,46089.13,49069.576041666674,2021-01-15 13:15:00,48953.54,2688.0999999999985,2678.5781019999986,2758935.4450599984,TSL Hit,1030.0,6.333,6.130967655688886,2020,12,SENSEX,7500000.0,22500000.0,12.261935311377773,2020-12-23 11:15:00,,,,,,,,,,,,,,,
364,2020-12-24 13:15:00,LONG,2020-12-24 14:15:00,13740.2,13682.75,14485.91,2021-01-15 13:15:00,14406.2,666.0,660.37072,2278278.984,TSL Hit,3450.0,6.333,5.062842186666667,2020,12,NIFTY,7500000.0,22500000.0,10.125684373333334,2020-12-24 14:15:00,,,,,,,,,,,,,,,
365,2020-12-28 11:15:00,LONG,2020-12-28 12:15:00,30783.3,30707.85,31226.55833333333,2020-12-31 11:15:00,31172.65,389.3500000000022,383.15440500000216,471279.91815000266,TSL Hit,1230.0,5.066,1.047288707000006,2020,12,BANKNIFTY,7500000.0,22500000.0,2.094577414000012,2020-12-28 12:15:00,,,,,,,,,,,,,,,
1493,,,12:35:00,65.3,,,15:25:00,0.05,65.25,,44396.21993127147,,687.2852233676974,,2.2198109965635737,2020,12,,,,,2020-12-28 12:35:00,2020-12-28,Monday,2020-12-31,3.0,13800.0,P,94.4,0.3299999999999999,2020-12-31,EOD exit,0.6535,67.55,0.05,4.484536082474226,118.5567010309278
1494,,,12:30:00,66.6,,,15:25:00,33.55,33.05,,19190.718562874245,,598.8023952095807,,0.9595359281437124,2020,12,,,,,2020-12-29 12:30:00,2020-12-29,Tuesday,2020-12-31,2.0,13950.0,C,100.0,0.0,2020-12-31,EOD exit,1.0014999999999998,89.95,22.75,2.625748502994011,104.41616766467064
366,2020-12-31 12:15:00,LONG,2020-12-31 13:15:00,31338.0,31142.8,31254.25,2020-12-31 14:15:00,31246.55,-91.45000000000071,-97.70845500000073,-118715.77282500088,TSL Hit,1215.0,5.066,-0.263812828500002,2020,12,BANKNIFTY,7500000.0,22500000.0,-0.527625657000004,2020-12-31 13:15:00,,,,,,,,,,,,,,,
367,2021-01-01 11:15:00,LONG,2021-01-01 12:15:00,31323.95,31221.7,31259.800000000003,2021-01-01 13:15:00,31221.7,-102.25,-108.504565,-131833.046475,Initial SL hit,1215.0,5.066,-0.2929623255,2021,1,BANKNIFTY,7500000.0,22500000.0,-0.585924651,2021-01-01 12:15:00,,,,,,,,,,,,,,,
1495,,,12:30:00,75.55,,,15:25:00,0.05,75.5,,36549.63325183374,,488.9975550122249,,1.827481662591687,2021,1,,,,,2021-01-01 12:30:00,2021-01-01,Friday,2021-01-07,6.0,13950.0,P,116.45,0.23,2021-01-07,EOD exit,0.756,116.35,0.05,3.6919315403422974,85.26894865525672
1496,,,13:35:00,125.1,,,09:15:00,152.9,-27.80000000000001,,-34948.57142857144,,1142.857142857143,,-1.747428571428572,2021,1,,,,,2021-01-01 13:35:00,2021-01-01,Friday,2021-01-07,6.0,14000.0,C,135.7,0.0,2021-01-04,Gap SL hit,2.78,159.95,115.25,1.125714285714285,200.0
1497,,,11:20:00,43.15,,,15:20:00,74.0,-30.85,,-20759.481361426257,,648.2982171799027,,-1.0379740680713125,2021,1,,,,,2021-01-04 11:20:00,2021-01-04,Monday,2021-01-07,3.0,14150.0,C,74.0,0.0,2021-01-04,SL hit,1.1715,78.4,43.0,0.0097244732576984,114.6677471636953
368,2021-01-04 11:15:00,LONG,2021-01-04 12:15:00,31227.25,31050.8,31050.8,2021-01-04 14:15:00,31050.8,-176.45000000000073,-182.67780500000072,-221953.5330750009,Initial SL Hit,1215.0,5.066,-0.493230073500002,2021,1,BANKNIFTY,7500000.0,22500000.0,-0.986460147000004,2021-01-04 12:15:00,,,,,,,,,,,,,,,
1498,,,10:05:00,72.6,,,11:05:00,86.9,-14.300000000000011,,-18036.87943262413,,1134.7517730496454,,-0.9018439716312064,2021,1,,,,,2021-01-05 10:05:00,2021-01-05,Tuesday,2021-01-07,2.0,14100.0,C,86.9,0.0,2021-01-05,SL hit,1.595,87.7,62.75,1.1177304964539,200.0
369,2021-01-05 09:15:00,LONG,2021-01-05 10:15:00,31191.8,30935.55,32037.991666666665,2021-01-11 10:15:00,31923.4,731.6000000000022,725.2884800000022,881225.5032000027,TSL Hit,1215.0,5.066,1.958278896000006,2021,1,BANKNIFTY,7500000.0,22500000.0,3.916557792000012,2021-01-05 10:15:00,,,,,,,,,,,,,,,
1499,,,11:15:00,58.0,,,11:20:00,61.8,-3.799999999999997,,-5651.448763250881,,1130.7420494699647,,-0.282572438162544,2021,1,,,,,2021-01-05 11:15:00,2021-01-05,Tuesday,2021-01-07,2.0,14150.0,C,61.8,0.0,2021-01-05,SL hit,1.198,66.9,55.2,0.3166077738515898,200.00000000000009
1500,,,11:35:00,64.55,,,12:15:00,71.4,-6.8500000000000085,,-9282.826855123683,,1130.7420494699647,,-0.4641413427561842,2021,1,,,,,2021-01-05 11:35:00,2021-01-05,Tuesday,2021-01-07,2.0,14150.0,C,71.4,0.0,2021-01-05,SL hit,1.3595,72.55,59.7,0.5484098939929323,200.00000000000009
1501,,,12:05:00,37.0,,,15:25:00,0.05,36.95,,27146.196660482376,,742.1150278293135,,1.3573098330241187,2021,1,,,,,2021-01-06 12:05:00,2021-01-06,Wednesday,2021-01-07,1.0,14250.0,C,63.95,0.0,2021-01-07,EOD exit,0.3705,45.0,0.05,2.742115027829313,132.18923933209646
1502,,,12:30:00,97.35,,,15:25:00,0.05,97.3,,64110.48252911811,,665.5574043261229,,3.2055241264559053,2021,1,,,,,2021-01-08 12:30:00,2021-01-08,Friday,2021-01-14,6.0,14250.0,P,127.4,0.2125,2021-01-14,EOD exit,0.974,105.0,0.05,6.475873544093176,118.55241264559062
370,2021-01-11 11:15:00,LONG,2021-01-11 12:15:00,32053.3,31842.05,31842.05,2021-01-12 09:15:00,31842.05,-211.25,-217.639535,-257902.848975,Initial SL Hit,1185.0,5.066,-0.5731174421666667,2021,1,BANKNIFTY,7500000.0,22500000.0,-1.1462348843333334,2021-01-11 12:15:00,,,,,,,,,,,,,,,
