date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,TSL,Exit Price,Exit date,Exit Time,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin
2019-03-22,Friday,2019-03-28,6,11550,C,61.0,12:35:00,96.95,0.0,18.0,2019-03-28,15:25:00,EOD exit,43.0,0.79,4200,177282.0,3.5456399999999997,2019,3,71.05,1.35,5.0106,121.275
2019-03-22,Friday,2019-03-28,6,11500,P,57.1,13:55:00,75.95,59.477500000000006,75.95,2019-03-22,14:05:00,SL hit,-18.85,1.3305000000000002,7950,-160434.975,-3.2086995,2019,3,76.5,52.9,0.6678000000000004,228.5625
2019-03-26,Tuesday,2019-03-28,2,11350,P,31.45,09:30:00,42.85,0.085,0.05,2019-03-28,15:25:00,EOD exit,31.4,0.315,10575,328723.875,6.5744775,2019,3,42.05,0.05,6.6411,300.065625
2019-03-29,Friday,2019-04-04,6,11600,P,69.8,13:30:00,95.0,10.045,0.2,2019-04-04,15:25:00,EOD exit,69.6,0.7000000000000001,5925,408232.49999999994,8.164649999999998,2019,4,84.4,0.2,8.247599999999998,171.82500000000002
2019-04-02,Tuesday,2019-04-04,2,11750,C,30.6,09:40:00,39.85,0.0,39.85,2019-04-02,12:20:00,SL hit,-9.25,0.7045,10125,-100789.3125,-2.0157862499999997,2019,4,41.85,26.45,0.8403750000000005,297.421875
2019-04-02,Tuesday,2019-04-04,2,11750,C,35.95,15:05:00,41.85,0.0,41.85,2019-04-02,15:15:00,SL hit,-5.899999999999999,0.7780000000000001,10125,-67614.74999999999,-1.3522949999999998,2019,4,43.05,34.75,0.2430000000000006,297.421875
2019-04-03,Wednesday,2019-04-04,1,11750,C,12.8,15:00:00,53.4,0.0,0.05,2019-04-04,15:20:00,EOD exit,12.75,0.1285,3675,46384.0125,0.9276802499999999,2019,4,18.3,0.05,0.937125,107.953125
2019-04-05,Friday,2019-04-11,6,11650,C,68.4,12:35:00,89.0,0.0,89.0,2019-04-05,15:15:00,SL hit,-20.599999999999994,1.574,7275,-161315.84999999998,-3.2263169999999994,2019,4,91.3,56.4,1.746000000000001,211.88437499999998
2019-04-05,Friday,2019-04-11,6,11600,P,45.6,14:05:00,57.0,44.6,57.0,2019-04-08,13:30:00,SL hit,-11.399999999999999,1.026,10350,-128609.09999999998,-2.5721819999999997,2019,4,62.0,12.55,6.8413499999999985,300.15
2019-04-08,Monday,2019-04-11,3,11750,C,22.6,12:00:00,60.0,0.0,0.05,2019-04-11,15:25:00,EOD exit,22.55,0.22650000000000003,3975,88735.91249999999,1.77471825,2019,4,25.9,0.05,1.792725,116.765625
2019-04-09,Tuesday,2019-04-11,2,11550,P,14.4,14:10:00,39.0,2.9175,0.05,2019-04-11,15:25:00,EOD exit,14.35,0.14450000000000002,6075,86298.41249999999,1.7259682499999998,2019,4,16.5,0.05,1.743525,175.415625
2019-04-09,Tuesday,2019-04-11,2,11600,P,46.0,10:35:00,61.7,52.010000000000005,61.7,2019-04-09,12:05:00,SL hit,-15.700000000000003,1.077,9525,-159800.92500000002,-3.1960185,2019,4,63.9,42.75,0.6191249999999999,276.22499999999997
2019-04-12,Friday,2019-04-18,6,11650,C,47.65,12:35:00,62.0,0.0,62.0,2019-04-12,13:35:00,SL hit,-14.350000000000001,1.0965,10350,-159871.27500000002,-3.1974255000000005,2019,4,63.7,46.5,0.2380499999999997,301.44375
2019-04-12,Friday,2019-04-18,6,11600,P,31.0,14:15:00,64.0,0.07,0.05,2019-04-18,15:25:00,EOD exit,30.95,0.3105,4575,140175.7125,2.80351425,2019,4,36.8,0.05,2.831925,132.675
2019-04-15,Monday,2019-04-18,3,11700,C,42.1,11:20:00,47.7,0.0,47.7,2019-04-15,13:10:00,SL hit,-5.600000000000001,0.8980000000000001,10350,-67254.30000000002,-1.3450860000000004,2019,4,50.5,37.6,0.9315,302.7375
2019-04-22,Monday,2019-04-25,3,11750,C,18.9,13:30:00,56.3,0.0,0.05,2019-04-25,15:25:00,EOD exit,18.849999999999998,0.1895,3975,74175.4875,1.48350975,2019,4,54.3,0.05,1.4985749999999998,116.765625
2019-04-23,Tuesday,2019-04-25,2,11600,P,31.8,13:05:00,54.9,35.082499999999996,54.9,2019-04-23,15:00:00,SL hit,-23.099999999999998,0.867,6525,-156384.675,-3.1276935,2019,4,60.0,23.5,1.08315,189.225
2019-04-24,Wednesday,2019-04-25,1,11600,P,28.15,13:50:00,48.75,0.3125,0.05,2019-04-25,15:25:00,EOD exit,28.099999999999998,0.282,7275,202375.94999999998,4.047518999999999,2019,4,36.9,0.05,4.088549999999999,210.975
2019-04-26,Friday,2019-05-02,6,11650,P,42.2,12:35:00,52.2,0.32,0.05,2019-05-02,15:25:00,EOD exit,42.150000000000006,0.4225,10350,431879.62500000006,8.6375925,2019,5,47.3,0.05,8.725050000000001,301.44375
2019-04-30,Tuesday,2019-05-02,2,11750,C,18.6,10:30:00,37.75,0.0,37.75,2019-05-02,10:10:00,SL hit,-19.15,0.5635,7800,-153765.3,-3.075306,2019,5,39.5,7.6,1.7160000000000002,229.12499999999997
2019-05-03,Friday,2019-05-09,6,11700,P,39.2,14:35:00,48.4,39.445,48.4,2019-05-03,15:10:00,SL hit,-9.199999999999996,0.876,10350,-104286.59999999995,-2.085731999999999,2019,5,49.0,34.5,0.9729000000000005,302.7375
2019-05-06,Monday,2019-05-09,3,11650,C,49.4,14:05:00,60.4,0.0,0.05,2019-05-09,15:15:00,EOD exit,49.35,0.4945,10350,505654.425,10.1130885,2019,5,58.15,0.05,10.215449999999999,301.44375
2019-05-06,Monday,2019-05-09,3,11650,C,46.05,09:20:00,56.5,0.0,56.5,2019-05-06,12:50:00,SL hit,-10.450000000000003,1.0255,10350,-118771.42500000005,-2.375428500000001,2019,5,60.4,45.5,0.11384999999999941,301.44375
2019-05-07,Tuesday,2019-05-09,2,11600,P,45.15,10:30:00,47.65,43.96,47.65,2019-05-07,10:45:00,SL hit,-2.5,0.9279999999999999,10350,-35479.8,-0.7095960000000001,2019,5,49.5,43.6,0.3208499999999994,300.15
2019-05-07,Tuesday,2019-05-09,2,11600,P,50.6,10:50:00,54.8,40.6,54.8,2019-05-07,14:00:00,SL hit,-4.199999999999996,1.054,10350,-54378.89999999996,-1.087577999999999,2019,5,65.45,26.3,5.0301,300.15
2019-05-07,Tuesday,2019-05-09,2,11650,P,66.45,10:10:00,70.7,67.2575,70.7,2019-05-07,10:25:00,SL hit,-4.25,1.3715000000000002,10350,-58182.525,-1.1636505,2019,5,72.0,65.05,0.28980000000000117,301.44375
2019-05-08,Wednesday,2019-05-09,1,11450,P,54.05,14:20:00,66.9,51.2875,66.9,2019-05-08,14:45:00,SL hit,-12.850000000000009,1.2095,10575,-148679.21250000008,-2.9735842500000014,2019,5,69.25,42.5,2.4428249999999996,302.709375
2019-05-10,Friday,2019-05-16,6,11300,P,83.15,12:55:00,108.0,86.3225,108.0,2019-05-10,15:20:00,SL hit,-24.849999999999994,1.9115000000000002,6000,-160568.99999999997,-3.2113799999999992,2019,5,112.0,64.0,2.298000000000001,169.5
2019-05-10,Friday,2019-05-16,6,11350,C,83.55,14:20:00,95.85,0.0,95.85,2019-05-10,14:45:00,SL hit,-12.299999999999997,1.7939999999999998,10575,-149044.05,-2.9808809999999997,2019,5,98.4,75.6,1.6814250000000006,300.065625
2019-05-13,Monday,2019-05-16,3,11250,P,75.85,12:05:00,104.7,81.2825,104.7,2019-05-13,14:55:00,SL hit,-28.85000000000001,1.8055,5175,-158642.21250000002,-3.1728442500000003,2019,5,116.35,65.95,1.0246499999999992,145.546875
2019-05-13,Monday,2019-05-16,3,11300,C,63.7,09:35:00,90.1,0.0,0.05,2019-05-16,15:25:00,EOD exit,63.650000000000006,0.6375000000000001,5700,359171.25,7.183425000000001,2019,5,85.8,0.05,7.256100000000002,161.025
2019-05-14,Tuesday,2019-05-16,2,11150,P,49.35,13:35:00,98.6,2.1925,0.05,2019-05-16,15:25:00,EOD exit,49.300000000000004,0.494,3075,150078.45,3.001569,2019,5,53.05,0.05,3.03195,85.71562499999999
2019-05-17,Friday,2019-05-23,6,11250,P,206.8,12:35:00,258.6,0.4050000000000001,0.05,2019-05-23,15:25:00,EOD exit,206.75,2.0685000000000002,2925,598693.3875,11.973867749999998,2019,5,222.7,0.05,12.094875,82.265625
2019-05-21,Tuesday,2019-05-23,2,11900,C,149.7,13:10:00,196.65,0.0,0.05,2019-05-23,15:25:00,EOD exit,149.64999999999998,1.4975,3225,477791.81249999994,9.555836249999999,2019,5,185.05,0.05,9.652425,95.94375000000001
2019-05-24,Friday,2019-05-30,6,11700,P,52.4,12:35:00,104.0,0.06500000000000002,0.05,2019-05-30,15:25:00,EOD exit,52.35,0.5245,2925,151589.5875,3.03179175,2019,5,54.0,0.05,3.062475,85.55625
2019-05-28,Tuesday,2019-05-30,2,12000,C,43.15,09:20:00,47.35,0.0,0.05,2019-05-30,15:25:00,EOD exit,43.1,0.43199999999999994,9900,422413.2,8.448264,2019,5,45.4,0.05,8.5338,297.0
2019-05-31,Friday,2019-06-06,6,12000,C,44.25,12:40:00,91.0,0.0,91.0,2019-06-03,14:15:00,SL hit,-46.75,1.3525,3225,-155130.5625,-3.1026112500000003,2019,6,99.0,25.3,1.222275,96.75
2019-06-03,Monday,2019-06-06,3,11950,P,82.1,09:35:00,105.1,82.44,91.15,2019-06-06,15:25:00,EOD exit,-9.050000000000011,1.7325,6525,-70355.81250000007,-1.4071162500000016,2019,6,104.05,6.8,9.82665,194.934375
2019-06-04,Tuesday,2019-06-06,2,12100,C,27.2,11:15:00,51.85,0.0,0.05,2019-06-06,15:25:00,EOD exit,27.15,0.2725,6075,163280.8125,3.2656162500000003,2019,6,40.8,0.05,3.298725,183.76874999999998
2019-06-07,Friday,2019-06-13,6,11900,C,47.15,13:35:00,68.0,0.0,68.0,2019-06-07,15:00:00,SL hit,-20.85,1.1515000000000002,7200,-158410.8,-3.168216,2019,6,71.9,35.3,1.7064000000000004,214.2
2019-06-07,Friday,2019-06-13,6,11850,P,69.1,12:35:00,118.5,1.5775,0.05,2019-06-13,15:25:00,EOD exit,69.05,0.6914999999999999,3000,205075.49999999997,4.101509999999999,2019,6,96.95,0.05,4.143,88.875
2019-06-10,Monday,2019-06-13,3,11950,C,28.65,12:35:00,70.3,0.0,70.3,2019-06-11,14:05:00,SL hit,-41.65,0.9894999999999999,3600,-153502.19999999998,-3.0700439999999993,2019,6,73.0,24.05,0.33119999999999983,107.54999999999998
2019-06-12,Wednesday,2019-06-13,1,12000,C,11.7,09:40:00,21.0,0.0,0.05,2019-06-13,15:20:00,EOD exit,11.649999999999999,0.11750000000000001,9900,114171.74999999999,2.2834349999999994,2019,6,12.35,0.05,2.3066999999999998,297.0
2019-06-14,Friday,2019-06-20,6,11950,C,30.3,12:35:00,50.0,0.0,0.05,2019-06-20,15:25:00,EOD exit,30.25,0.30350000000000005,7650,229090.725,4.5818145,2019,6,34.25,0.05,4.6282499999999995,228.54375
2019-06-18,Tuesday,2019-06-20,2,11650,P,26.4,12:05:00,49.6,32.255,49.6,2019-06-18,14:50:00,SL hit,-23.200000000000003,0.76,6450,-154542.00000000003,-3.0908400000000005,2019,6,51.75,19.4,0.903,187.85625
2019-06-19,Wednesday,2019-06-20,1,11700,P,13.7,10:10:00,35.0,17.9,35.0,2019-06-19,11:40:00,SL hit,-21.3,0.48700000000000004,7050,-153598.35,-3.071967,2019,6,37.35,11.8,0.2678999999999998,206.2125
2019-06-21,Friday,2019-06-27,6,11850,C,36.35,14:40:00,73.0,0.0,0.05,2019-06-27,15:25:00,EOD exit,36.300000000000004,0.364,4125,148236.00000000003,2.9647200000000007,2019,6,64.0,0.05,2.9947500000000007,122.20312499999999
2019-06-24,Monday,2019-06-27,3,11700,P,51.35,12:55:00,75.0,58.7125,75.0,2019-06-24,14:35:00,SL hit,-23.65,1.2635,6375,-158823.5625,-3.17647125,2019,6,75.75,49.2,0.2741249999999998,186.46875
2019-06-25,Tuesday,2019-06-27,2,11650,P,36.25,11:20:00,52.95,0.13,0.05,2019-06-27,15:25:00,EOD exit,36.2,0.363,9000,322533.00000000006,6.450660000000001,2019,6,37.75,0.05,6.516,262.125
2019-06-28,Friday,2019-07-04,6,11900,C,53.05,12:35:00,88.55,0.0,40.2,2019-07-04,15:25:00,EOD exit,12.849999999999994,0.9325,4200,50053.49999999998,1.0010699999999995,2019,7,64.0,21.85,2.6208,124.95
2019-07-01,Monday,2019-07-04,3,11800,P,39.4,10:10:00,50.65,0.10250000000000001,0.05,2019-07-04,15:25:00,EOD exit,39.35,0.39449999999999996,10125,394424.4375,7.8884887500000005,2019,7,45.5,0.05,7.968375,298.6875
2019-07-05,Friday,2019-07-11,6,12000,C,66.0,12:35:00,93.85,0.0,0.05,2019-07-11,15:20:00,EOD exit,65.95,0.6605,5400,352563.30000000005,7.051266,2019,7,69.8,0.05,7.122599999999999,162.0
2019-07-09,Tuesday,2019-07-11,2,11500,P,32.55,12:25:00,67.55,0.2650000000000007,0.05,2019-07-11,15:25:00,EOD exit,32.5,0.32599999999999996,4275,137543.85,2.750877,2019,7,52.0,0.05,2.77875,122.90625
2019-07-12,Friday,2019-07-18,6,11600,P,72.95,12:35:00,94.4,59.527499999999996,94.4,2019-07-12,15:10:00,SL hit,-21.450000000000003,1.6735000000000002,6975,-161286.41250000003,-3.2257282500000004,2019,7,98.25,38.0,4.8755250000000006,202.27499999999998
2019-07-15,Monday,2019-07-18,3,11650,C,27.7,09:20:00,30.75,0.0,30.75,2019-07-16,09:45:00,SL hit,-3.0500000000000007,0.5845,10350,-37617.07500000001,-0.7523415000000002,2019,7,32.5,12.6,3.1257,301.44375
2019-07-15,Monday,2019-07-18,3,11600,P,80.65,13:55:00,106.8,1.4125,0.85,2019-07-18,15:25:00,EOD exit,79.80000000000001,0.8150000000000001,5700,450214.50000000006,9.004290000000001,2019,7,90.45,0.15,9.177,165.3
2019-07-17,Wednesday,2019-07-18,1,11700,C,13.0,13:45:00,27.35,0.0,0.05,2019-07-18,15:25:00,EOD exit,12.95,0.1305,10350,132681.82499999998,2.6536364999999997,2019,7,18.2,0.05,2.68065,302.7375
2019-07-19,Friday,2019-07-25,6,11650,C,13.25,12:35:00,53.1,0.0,0.05,2019-07-25,15:20:00,EOD exit,13.2,0.133,3750,49001.25,0.980025,2019,7,14.55,0.05,0.9900000000000001,109.21875000000001
2019-07-23,Tuesday,2019-07-25,2,11350,P,58.25,09:20:00,59.5,55.4875,59.5,2019-07-23,09:25:00,SL hit,-1.25,1.1775,10575,-25670.812500000004,-0.5134162500000001,2019,7,62.0,50.2,1.7025749999999995,300.065625
2019-07-23,Tuesday,2019-07-25,2,11300,P,42.9,09:30:00,43.5,37.98,43.5,2019-07-23,09:35:00,SL hit,-0.6000000000000014,0.8640000000000001,10575,-15481.800000000016,-0.30963600000000036,2019,7,44.95,37.5,1.1420999999999997,298.74375
2019-07-23,Tuesday,2019-07-25,2,11300,P,38.05,09:40:00,44.95,27.775,44.95,2019-07-24,09:30:00,SL hit,-6.900000000000006,0.8300000000000001,10575,-81744.75000000006,-1.634895000000001,2019,7,50.75,12.35,5.435549999999998,298.74375
2019-07-24,Wednesday,2019-07-25,1,11300,P,51.55,13:45:00,84.9,35.355000000000004,40.0,2019-07-25,15:25:00,EOD exit,11.549999999999997,0.9155,4500,47855.249999999985,0.9571049999999998,2019,7,69.6,8.3,3.8925,127.125
2019-07-26,Friday,2019-08-01,6,11200,P,31.2,12:35:00,68.35,43.96,68.35,2019-07-29,11:45:00,SL hit,-37.14999999999999,0.9954999999999999,4050,-154489.27499999997,-3.089785499999999,2019,7,71.8,21.5,0.7857,113.39999999999999
2019-07-26,Friday,2019-08-01,6,11250,C,87.15,14:25:00,101.0,0.0,0.05,2019-08-01,15:25:00,EOD exit,87.10000000000001,0.872,10575,911861.1000000001,18.237222000000003,2019,8,95.5,0.05,18.421650000000003,297.421875
2019-07-29,Monday,2019-08-01,3,11150,P,37.55,15:00:00,54.8,30.2075,54.8,2019-07-30,14:25:00,SL hit,-17.25,0.9235,8700,-158109.45,-3.162189,2019,7,57.0,13.1,4.2543,242.5125
2019-07-31,Wednesday,2019-08-01,1,11000,P,20.3,12:35:00,53.95,33.5475,53.95,2019-08-01,14:25:00,SL hit,-33.650000000000006,0.7425,4425,-152186.81250000003,-3.0437362500000007,2019,8,67.0,5.35,1.323075,121.6875
2019-08-02,Friday,2019-08-08,6,10900,P,73.4,12:35:00,109.75,47.76,109.75,2019-08-05,09:15:00,SL hit,-36.349999999999994,1.8315000000000001,4125,-157498.68749999997,-3.149973749999999,2019,8,120.0,27.25,3.8073750000000004,112.40625
2019-08-05,Monday,2019-08-08,3,10850,P,71.5,12:50:00,135.0,1.725,0.05,2019-08-08,15:25:00,EOD exit,71.45,0.7155,2325,164457.7125,3.2891542499999997,2019,8,106.15,0.05,3.3224249999999995,63.065625000000004
2019-08-05,Monday,2019-08-08,3,10900,C,73.65,14:40:00,90.0,0.0,90.0,2019-08-06,09:15:00,SL hit,-16.349999999999994,1.6365,9150,-164576.47499999998,-3.2915294999999998,2019,8,92.75,41.25,5.929200000000002,249.33749999999998
2019-08-05,Monday,2019-08-08,3,10900,C,65.15,10:10:00,89.15,0.0,89.15,2019-08-05,12:45:00,SL hit,-24.0,1.5430000000000001,6225,-159005.175,-3.1801035,2019,8,90.0,55.0,1.2636750000000008,169.63125
2019-08-07,Wednesday,2019-08-08,1,11000,C,44.75,09:45:00,53.9,0.0,24.05,2019-08-08,15:25:00,EOD exit,20.7,0.688,10800,216129.6,4.322592,2019,8,45.5,0.3,9.601200000000002,297.0
2019-08-09,Friday,2019-08-14,5,11100,C,85.25,14:55:00,120.0,0.0,0.05,2019-08-14,15:25:00,EOD exit,85.2,0.853,4350,366909.45,7.338189000000001,2019,8,90.0,0.05,7.4124,120.7125
2019-08-09,Friday,2019-08-14,5,11050,P,62.05,09:20:00,83.25,59.7875,83.25,2019-08-13,14:30:00,SL hit,-21.200000000000003,1.453,7050,-159703.65000000002,-3.194073000000001,2019,8,89.15,18.05,6.204,194.75625000000002
2019-08-16,Friday,2019-08-22,6,11000,P,77.3,12:35:00,135.75,113.93999999999998,135.75,2019-08-22,10:30:00,SL hit,-58.45,2.1305,2550,-154480.275,-3.0896055,2019,8,143.0,28.4,2.4939,70.125
2019-08-19,Monday,2019-08-22,3,11100,C,50.0,14:25:00,92.25,0.0,0.05,2019-08-22,15:20:00,EOD exit,49.95,0.5005,3525,174309.4875,3.4861897499999994,2019,8,61.55,0.05,3.521475,97.81875
2019-08-23,Friday,2019-08-29,6,10650,P,47.3,12:35:00,100.0,0.06000000000000003,0.05,2019-08-29,15:25:00,EOD exit,47.25,0.4735,2850,133313.025,2.6662605,2019,8,60.65,0.05,2.6932500000000004,75.88125
2019-08-26,Monday,2019-08-29,3,11050,C,24.0,10:40:00,61.75,0.0,61.75,2019-08-26,13:25:00,SL hit,-37.75,0.8575,3975,-153464.8125,-3.06929625,2019,8,64.45,21.15,0.22657500000000014,109.809375
2019-08-27,Tuesday,2019-08-29,2,11150,C,38.85,14:25:00,58.1,0.0,0.05,2019-08-29,15:25:00,EOD exit,38.800000000000004,0.389,7800,299605.8,5.992116,2019,8,54.0,0.05,6.052800000000001,217.42499999999998
2019-08-30,Friday,2019-09-05,6,11000,C,60.4,12:35:00,119.0,0.0,0.05,2019-09-05,15:25:00,EOD exit,60.35,0.6044999999999999,2550,152351.025,3.0470205,2019,9,100.5,0.05,3.07785,70.125
2019-08-30,Friday,2019-09-05,6,10950,P,64.95,14:30:00,143.05,127.0675,143.05,2019-09-03,15:00:00,SL hit,-78.10000000000001,2.08,1950,-156351.0,-3.12702,2019,9,147.65,36.1,1.1251499999999999,53.38125
2019-09-04,Wednesday,2019-09-05,1,10750,P,28.35,12:20:00,53.0,1.02,0.05,2019-09-05,15:25:00,EOD exit,28.3,0.28400000000000003,6075,170197.2,3.4039440000000005,2019,9,32.25,0.05,3.43845,163.265625
2019-09-06,Friday,2019-09-12,6,10850,P,57.5,12:35:00,75.0,0.1025,0.05,2019-09-12,15:25:00,EOD exit,57.45,0.5755,8550,486276.97500000003,9.7255395,2019,9,60.2,0.05,9.82395,231.91875
2019-09-09,Monday,2019-09-12,3,10950,C,89.0,14:20:00,113.45,0.0,113.45,2019-09-11,10:55:00,SL hit,-24.450000000000003,2.0244999999999997,6150,-162818.17500000002,-3.2563635,2019,9,115.0,73.35,1.9249500000000006,168.35625000000002
2019-09-09,Monday,2019-09-12,3,10950,C,53.95,09:55:00,65.0,0.0,65.0,2019-09-09,10:05:00,SL hit,-11.049999999999997,1.1895,11025,-134940.4875,-2.6988097499999997,2019,9,92.4,52.5,0.3197250000000006,301.809375
2019-09-11,Wednesday,2019-09-12,1,11050,C,36.4,13:20:00,49.95,0.0,0.05,2019-09-12,15:25:00,EOD exit,36.35,0.3645,10800,388643.4,7.772868000000001,2019,9,47.5,0.05,7.8516,298.34999999999997
2019-09-13,Friday,2019-09-19,6,10950,P,50.45,13:00:00,74.95,66.17999999999999,74.95,2019-09-17,11:55:00,SL hit,-24.5,1.254,6150,-158387.1,-3.1677419999999996,2019,9,77.8,16.2,4.21275,168.35625000000002
