date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,TSL,Exit Price,Exit date,Exit Time,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin
2020-05-29,Friday,2020-06-04,6,9400,P,132.5,12:35:00,155.0,0.05750000000000001,0.05,2020-06-04,15:25:00,EOD exit,132.45,1.3255000000000001,4425,580225.9125,11.60451825,2020,6,135.75,0.05,11.721824999999999,103.98750000000001
2020-05-29,Friday,2020-06-04,6,9450,C,121.85,13:55:00,143.7,0.0,143.7,2020-05-29,14:05:00,SL hit,-21.849999999999994,2.6554999999999995,4575,-112112.66249999998,-2.2422532499999996,2020,5,147.45,118.3,0.32482499999999975,108.08437500000001
2020-06-01,Monday,2020-06-04,3,9750,C,168.3,14:45:00,240.85,0.0,240.85,2020-06-02,14:10:00,SL hit,-72.54999999999998,4.0915,1350,-103466.02499999997,-2.069320499999999,2020,6,246.45,121.45,1.2649500000000002,32.90625
2020-06-05,Friday,2020-06-11,6,10050,P,121.35,13:05:00,152.3,110.9,152.3,2020-06-11,15:10:00,SL hit,-30.950000000000017,2.7365,3225,-108638.96250000005,-2.172779250000001,2020,6,153.85,23.65,6.301649999999999,81.02812499999999
2020-06-08,Monday,2020-06-11,3,10350,C,50.25,13:20:00,129.95,0.0,0.05,2020-06-11,15:25:00,EOD exit,50.2,0.503,1275,63363.675,1.2672735000000002,2020,6,74.35,0.05,1.2801,32.990625
2020-06-12,Friday,2020-06-18,6,9500,P,92.05,12:35:00,156.4,0.09,0.05,2020-06-18,15:25:00,EOD exit,92.0,0.9209999999999999,1575,143449.425,2.8689885,2020,6,99.4,0.05,2.8979999999999997,37.40625
2020-06-15,Monday,2020-06-18,3,9950,C,67.6,10:50:00,148.0,0.0,148.0,2020-06-16,09:15:00,SL hit,-80.4,2.156,1275,-105258.90000000001,-2.1051780000000004,2020,6,156.25,46.35,0.5418749999999998,31.715624999999996
2020-06-16,Tuesday,2020-06-18,2,10050,C,44.4,12:35:00,100.1,0.0,41.3,2020-06-18,15:25:00,EOD exit,3.1000000000000014,0.8569999999999999,1800,4037.400000000003,0.08074800000000006,2020,6,62.0,1.15,1.557,45.225
2020-06-19,Friday,2020-06-25,6,10100,P,123.45,12:35:00,191.8,0.4425,0.05,2020-06-25,15:25:00,EOD exit,123.4,1.235,1500,183247.5,3.66495,2020,6,145.35,0.05,3.702,37.875
2020-06-22,Monday,2020-06-25,3,10350,C,98.25,12:35:00,126.0,0.0,126.0,2020-06-22,14:20:00,SL hit,-27.75,2.2425,3600,-107973.0,-2.1594599999999997,2020,6,127.15,92.5,0.414,93.15
2020-06-23,Tuesday,2020-06-25,2,10400,C,72.7,10:45:00,82.0,0.0,82.0,2020-06-23,11:50:00,SL hit,-9.299999999999997,1.547,7650,-82979.54999999999,-1.6595909999999998,2020,6,85.8,64.15,1.3081499999999995,198.9
2020-06-23,Tuesday,2020-06-25,2,10350,C,89.75,09:25:00,98.75,0.0,98.75,2020-06-23,10:15:00,SL hit,-9.0,1.885,7800,-84903.0,-1.69806,2020,6,103.4,70.8,2.9562000000000004,201.82500000000002
2020-06-23,Tuesday,2020-06-25,2,10400,C,74.65,10:20:00,80.45,0.0,80.45,2020-06-23,10:40:00,SL hit,-5.799999999999997,1.5510000000000002,7650,-56235.14999999998,-1.1247029999999996,2020,6,82.0,72.55,0.3213000000000013,198.9
2020-06-24,Wednesday,2020-06-25,1,10550,C,38.2,12:05:00,82.95,0.0,0.05,2020-06-25,15:25:00,EOD exit,38.150000000000006,0.3825,2250,84976.87500000001,1.6995375000000004,2020,6,58.35,0.05,1.7167500000000002,59.34374999999999
2020-06-26,Friday,2020-07-02,6,10400,C,101.4,12:35:00,124.6,0.0,124.6,2020-07-02,09:35:00,SL hit,-23.19999999999999,2.2600000000000002,4275,-108841.49999999996,-2.176829999999999,2020,7,127.3,37.75,5.442075,111.14999999999999
2020-06-29,Monday,2020-07-02,3,10300,P,151.7,13:25:00,191.4,0.15499999999999997,0.05,2020-07-02,15:25:00,EOD exit,151.64999999999998,1.5175,2550,382837.8749999999,7.656757499999997,2020,7,174.05,0.05,7.73415,65.6625
2020-07-03,Friday,2020-07-09,6,10600,P,129.9,12:35:00,153.0,134.26000000000002,153.0,2020-07-03,13:40:00,SL hit,-23.099999999999994,2.8289999999999997,4350,-112791.14999999998,-2.2558229999999995,2020,7,154.0,126.75,0.2740500000000005,115.27499999999999
2020-07-03,Friday,2020-07-09,6,10650,C,86.85,14:05:00,115.0,0.0,115.0,2020-07-06,09:15:00,SL hit,-28.150000000000006,2.0185,3525,-106343.96250000002,-2.1268792500000004,2020,7,125.0,74.65,0.8600999999999991,93.853125
2020-07-06,Monday,2020-07-09,3,10700,P,96.6,09:45:00,126.65,0.8075000000000001,0.05,2020-07-09,15:25:00,EOD exit,96.55,0.9664999999999999,3300,315425.55,6.308511,2020,7,101.3,0.05,6.3723,88.275
2020-07-08,Wednesday,2020-07-09,1,10850,C,48.2,09:45:00,59.25,0.0,0.1,2020-07-09,15:25:00,EOD exit,48.1,0.48300000000000004,7350,349984.95,6.999699000000001,2020,7,54.3,0.05,7.078050000000001,199.36875
2020-07-10,Friday,2020-07-16,6,10800,C,78.15,12:35:00,119.5,0.0,116.9,2020-07-13,09:15:00,Gap SL hit,-38.75,1.9505000000000001,2400,-97681.2,-1.953624,2020,7,130.0,74.85,0.15840000000000054,64.8
2020-07-13,Monday,2020-07-16,3,10900,C,61.2,12:35:00,81.8,0.0,0.05,2020-07-16,15:25:00,EOD exit,61.150000000000006,0.6125,4875,295120.31250000006,5.902406250000001,2020,7,64.5,0.05,5.962125,132.84375
2020-07-13,Monday,2020-07-16,3,10850,P,97.3,09:20:00,109.15,94.28999999999999,109.15,2020-07-13,11:45:00,SL hit,-11.850000000000009,2.0645,7350,-102271.57500000006,-2.045431500000001,2020,7,115.0,79.2,2.6606999999999994,199.36875
2020-07-15,Wednesday,2020-07-16,1,10700,P,62.3,09:45:00,88.75,40.975,88.75,2020-07-15,15:05:00,SL hit,-26.450000000000003,1.5105000000000002,3750,-104851.87500000001,-2.0970375000000003,2020,7,93.0,19.1,3.2399999999999993,100.3125
2020-07-17,Friday,2020-07-23,6,10750,P,86.85,12:35:00,145.15,0.14250000000000002,0.1,2020-07-23,15:25:00,EOD exit,86.75,0.8694999999999999,1725,148143.8625,2.9628772499999996,2020,7,101.85,0.05,2.9946,46.359375
2020-07-22,Wednesday,2020-07-23,1,11250,C,20.6,10:10:00,47.3,0.0,0.05,2020-07-23,15:25:00,EOD exit,20.55,0.20650000000000002,3750,76288.12500000001,1.5257625000000001,2020,7,27.65,0.05,1.54125,105.46875
2020-07-24,Friday,2020-07-30,6,11150,C,82.5,12:35:00,110.4,0.0,110.4,2020-07-24,14:10:00,SL hit,-27.900000000000006,1.929,3600,-107384.40000000001,-2.147688,2020,7,123.0,78.8,0.26640000000000025,100.35000000000001
2020-07-24,Friday,2020-07-30,6,11100,P,87.95,14:10:00,135.0,7.9125,0.05,2020-07-30,15:25:00,EOD exit,87.9,0.88,2100,182742.00000000003,3.654840000000001,2020,7,119.2,0.05,3.6917999999999997,58.275
2020-07-27,Monday,2020-07-30,3,11250,C,43.65,10:35:00,83.25,0.0,83.25,2020-07-28,12:50:00,SL hit,-39.6,1.2690000000000001,2550,-104215.95,-2.0843190000000003,2020,7,83.45,36.5,0.3646499999999999,71.71875
2020-07-29,Wednesday,2020-07-30,1,11300,C,49.75,11:10:00,86.95,0.0,0.05,2020-07-30,15:25:00,EOD exit,49.7,0.498,2700,132845.40000000002,2.6569080000000005,2020,7,72.8,0.05,2.6838,76.275
2020-07-31,Friday,2020-08-06,6,11150,C,86.85,12:35:00,116.95,0.0,51.5,2020-08-06,15:25:00,EOD exit,35.349999999999994,1.3835,3300,112089.44999999998,2.241789,2020,8,108.95,7.7,5.2238999999999995,91.9875
2020-08-04,Tuesday,2020-08-06,2,10900,P,55.0,10:00:00,81.9,0.15,0.05,2020-08-06,15:25:00,EOD exit,54.95,0.5505,3750,203998.125,4.0799625,2020,8,60.15,0.05,4.12125,102.18750000000001
2020-08-07,Friday,2020-08-13,6,11150,P,85.5,13:35:00,121.1,0.1325,0.05,2020-08-13,15:25:00,EOD exit,85.45,0.8555,2775,234749.7375,4.69499475,2020,8,89.2,0.05,4.742475,77.353125
2020-08-10,Monday,2020-08-13,3,11300,C,69.15,14:25:00,98.95,0.0,98.95,2020-08-11,09:15:00,SL hit,-29.799999999999997,1.6810000000000003,3375,-106248.375,-2.1249675,2020,8,109.25,63.1,0.4083750000000003,95.34375
2020-08-11,Tuesday,2020-08-13,2,11350,C,51.55,12:35:00,78.0,0.0,0.1,2020-08-13,15:25:00,EOD exit,51.449999999999996,0.5165,3750,191000.62499999997,3.8200124999999994,2020,8,70.0,0.05,3.8625,106.40624999999999
2020-08-14,Friday,2020-08-20,6,11350,P,88.25,12:55:00,117.3,91.7875,117.3,2020-08-14,13:30:00,SL hit,-29.049999999999997,2.0555000000000003,3450,-107313.97499999999,-2.1462795,2020,8,121.0,87.25,0.06899999999999999,97.89375
2020-08-14,Friday,2020-08-20,6,11400,C,30.75,14:10:00,79.0,0.0,79.0,2020-08-19,09:15:00,SL hit,-48.25,1.0975,2100,-103629.75,-2.072595,2020,8,81.2,17.5,0.5565,59.85
2020-08-17,Monday,2020-08-20,3,11200,P,84.25,10:55:00,129.45,0.4375,0.05,2020-08-20,15:25:00,EOD exit,84.2,0.843,2175,181301.475,3.6260294999999996,2020,8,95.95,0.05,3.6627,60.9
2020-08-19,Wednesday,2020-08-20,1,11500,C,20.4,12:35:00,29.35,0.0,29.35,2020-08-19,14:00:00,SL hit,-8.950000000000003,0.4975,6900,-65187.75000000002,-1.3037550000000004,2020,8,30.0,15.75,0.6416999999999998,198.375
2020-08-21,Friday,2020-08-27,6,11400,P,90.6,14:10:00,111.55,0.155,0.05,2020-08-27,15:25:00,EOD exit,90.55,0.9065,4800,430288.8,8.605776,2020,8,104.85,0.05,8.6928,136.8
2020-08-25,Tuesday,2020-08-27,2,11550,C,22.4,10:50:00,46.2,0.0,53.4,2020-08-27,09:15:00,Gap SL hit,-31.0,0.758,4200,-133383.6,-2.667672,2020,8,59.25,14.35,0.6761999999999999,121.275
2020-08-28,Friday,2020-09-03,6,11600,P,76.05,12:35:00,104.95,55.7475,104.95,2020-08-31,11:35:00,SL hit,-28.900000000000006,1.81,3450,-105949.50000000001,-2.1189900000000006,2020,8,119.7,22.3,3.70875,100.05
2020-08-31,Monday,2020-09-03,3,11800,C,23.55,12:30:00,65.0,0.0,0.05,2020-09-03,15:25:00,EOD exit,23.5,0.23600000000000002,2400,55833.6,1.1166719999999999,2020,9,24.2,0.05,1.1280000000000001,70.8
2020-09-01,Tuesday,2020-09-03,2,11450,P,115.0,11:15:00,155.25,0.3825,0.05,2020-09-03,15:25:00,EOD exit,114.95,1.1505,2475,281653.7625,5.63307525,2020,9,120.1,0.05,5.690025,70.846875
2020-09-04,Friday,2020-09-10,6,11350,P,94.1,12:35:00,128.3,80.94,128.3,2020-09-04,14:40:00,SL hit,-34.20000000000002,2.224,2925,-106540.20000000006,-2.1308040000000013,2020,9,128.55,65.0,1.7023499999999996,82.996875
2020-09-07,Monday,2020-09-10,3,11400,C,68.25,09:20:00,85.0,0.0,85.0,2020-09-08,10:50:00,SL hit,-16.75,1.5325,6000,-109695.0,-2.1939,2020,9,94.0,42.8,3.0540000000000003,171.0
2020-09-07,Monday,2020-09-10,3,11350,P,110.65,12:50:00,157.6,78.095,157.6,2020-09-09,09:15:00,SL hit,-46.94999999999999,2.6825,2100,-104228.24999999997,-2.0845649999999996,2020,9,170.0,43.4,2.8245,59.587500000000006
2020-09-08,Tuesday,2020-09-10,2,11450,C,37.05,14:35:00,66.0,0.0,0.55,2020-09-10,15:25:00,EOD exit,36.5,0.37599999999999995,3450,124627.8,2.492556,2020,9,39.25,0.3,2.53575,98.75625
2020-09-09,Wednesday,2020-09-10,1,11200,P,32.4,14:05:00,69.8,0.12250000000000001,0.05,2020-09-10,15:25:00,EOD exit,32.35,0.32449999999999996,2700,86468.85,1.729377,2020,9,41.65,0.05,1.7469,75.6
2020-09-11,Friday,2020-09-17,6,11400,P,82.0,13:00:00,101.2,0.155,0.05,2020-09-17,15:25:00,EOD exit,81.95,0.8205,5175,419845.16250000003,8.396903250000001,2020,9,100.0,0.05,8.481825,147.48749999999998
2020-09-11,Friday,2020-09-17,6,11450,C,96.6,14:00:00,119.5,0.0,119.5,2020-09-14,09:15:00,SL hit,-22.900000000000006,2.161,4350,-109015.35000000003,-2.180307000000001,2020,9,132.85,89.2,0.6437999999999993,124.51874999999998
2020-09-14,Monday,2020-09-17,3,11550,C,45.3,14:05:00,81.5,0.0,81.5,2020-09-16,14:55:00,SL hit,-36.2,1.268,2775,-103973.70000000001,-2.0794740000000003,2020,9,85.0,29.1,0.8990999999999997,80.128125
2020-09-21,Monday,2020-09-24,3,11550,C,62.35,09:20:00,72.2,0.0,0.1,2020-09-24,15:25:00,EOD exit,62.25,0.6245,6900,425215.95,8.504319,2020,9,67.15,0.05,8.5974,199.2375
2020-09-22,Tuesday,2020-09-24,2,11300,P,142.05,12:50:00,229.95,180.64499999999998,229.95,2020-09-23,13:40:00,SL hit,-87.89999999999998,3.72,1125,-103072.49999999997,-2.0614499999999993,2020,9,241.8,83.2,1.3241250000000002,31.78125
2020-09-25,Friday,2020-10-01,6,10900,P,89.25,12:35:00,152.5,0.08750000000000001,0.05,2020-10-01,15:25:00,EOD exit,89.2,0.893,1575,139083.525,2.7816704999999997,2020,10,98.7,0.05,2.8098,42.91875
2020-09-29,Tuesday,2020-10-01,2,11300,C,34.25,11:30:00,62.0,0.0,62.0,2020-10-01,09:15:00,SL hit,-27.75,0.9625,3600,-103365.0,-2.0673,2020,10,67.0,15.0,1.3860000000000001,101.69999999999999
2020-10-05,Monday,2020-10-08,3,11500,C,91.9,12:40:00,140.0,0.0,140.0,2020-10-06,14:30:00,SL hit,-48.099999999999994,2.319,2100,-105879.9,-2.117598,2020,10,163.9,63.55,1.1907000000000003,60.375
2020-10-06,Tuesday,2020-10-08,2,11600,P,86.4,09:45:00,94.0,0.15,0.05,2020-10-08,15:25:00,EOD exit,86.35000000000001,0.8645,6900,589849.9500000001,11.796999000000001,2020,10,88.55,0.05,11.916300000000001,200.1
2020-10-09,Friday,2020-10-15,6,11850,P,90.85,12:35:00,147.4,38.52,147.4,2020-10-15,14:10:00,SL hit,-56.55000000000001,2.3825,1800,-106078.50000000001,-2.12157,2020,10,149.1,2.0,3.1986,53.325
2020-10-12,Monday,2020-10-15,3,12000,C,86.45,12:35:00,110.0,0.0,0.05,2020-10-15,15:25:00,EOD exit,86.4,0.865,4275,365662.12500000006,7.313242500000001,2020,10,89.3,0.05,7.387199999999999,128.25
2020-10-16,Friday,2020-10-22,6,11700,P,91.8,12:55:00,142.0,0.7775,0.05,2020-10-22,15:25:00,EOD exit,91.75,0.9185,2025,183933.7875,3.6786757500000005,2020,10,102.75,0.05,3.7158749999999996,59.23125
2020-10-19,Monday,2020-10-22,3,11900,C,67.05,13:05:00,94.0,0.0,94.0,2020-10-20,11:45:00,SL hit,-26.950000000000003,1.6105,3675,-104959.83750000002,-2.0991967500000004,2020,10,97.8,47.7,1.4222249999999996,109.33125
2020-10-20,Tuesday,2020-10-22,2,11950,C,58.35,14:45:00,74.7,0.0,74.7,2020-10-21,09:15:00,SL hit,-16.35,1.3305000000000002,6150,-108735.07500000001,-2.1747015000000003,2020,10,76.0,55.15,0.3936000000000004,183.73125
2020-10-21,Wednesday,2020-10-22,1,12000,C,9.5,14:00:00,67.5,0.0,0.05,2020-10-22,15:25:00,EOD exit,9.45,0.09550000000000002,1725,16136.512499999999,0.32273025,2020,10,34.45,0.05,0.32602499999999995,51.74999999999999
2020-10-23,Friday,2020-10-29,6,12000,C,75.85,12:35:00,96.0,0.0,0.05,2020-10-29,15:25:00,EOD exit,75.8,0.7589999999999999,4950,371452.95,7.4290590000000005,2020,10,91.05,0.05,7.5042,148.5
2020-10-23,Friday,2020-10-29,6,11950,P,103.35,13:35:00,130.8,104.785,130.8,2020-10-26,09:15:00,SL hit,-27.450000000000017,2.3415,3675,-109483.76250000006,-2.1896752500000014,2020,10,133.5,92.1,0.826875,109.790625
2020-10-27,Tuesday,2020-10-29,2,11800,P,89.9,10:30:00,137.2,100.79499999999999,137.2,2020-10-28,13:55:00,SL hit,-47.29999999999998,2.271,2100,-104099.09999999996,-2.081981999999999,2020,10,139.75,33.25,2.3793,61.95
2020-10-30,Friday,2020-11-05,6,11650,P,169.6,14:55:00,261.5,0.10500000000000001,0.05,2020-11-05,15:25:00,EOD exit,169.54999999999998,1.6965000000000001,1125,188835.1875,3.7767037500000002,2020,11,199.65,0.05,3.8148749999999993,32.765625
2020-10-30,Friday,2020-11-05,6,11700,C,111.5,12:35:00,179.0,0.0,157.75,2020-11-03,09:15:00,Gap SL hit,-46.25,2.6925,1500,-73413.75,-1.468275,2020,11,209.9,85.15,0.7904999999999999,43.875
2020-11-04,Wednesday,2020-11-05,1,11800,C,126.85,13:55:00,177.0,0.0,250.6,2020-11-05,09:15:00,Gap SL hit,-123.75,3.7744999999999997,2025,-258237.11250000002,-5.164742250000001,2020,11,274.65,98.6,1.144125,59.7375
2020-11-06,Friday,2020-11-12,6,12150,P,96.9,12:35:00,139.5,0.07,0.1,2020-11-12,15:25:00,EOD exit,96.80000000000001,0.97,2325,222804.75000000003,4.456095000000001,2020,11,98.0,0.05,4.503525000000001,70.621875
2020-11-09,Monday,2020-11-12,3,12400,C,90.4,12:35:00,119.55,0.0,119.55,2020-11-09,15:10:00,SL hit,-29.14999999999999,2.0995,3450,-107810.77499999997,-2.156215499999999,2020,11,123.9,85.25,0.3553500000000004,106.94999999999999
2020-11-11,Wednesday,2020-11-12,1,12700,C,47.0,12:05:00,105.0,0.0,0.05,2020-11-12,15:25:00,EOD exit,46.95,0.4705,1725,80177.1375,1.6035427500000001,2020,11,95.9,0.05,1.619775,54.76875
2020-11-13,Friday,2020-11-19,6,12700,C,101.7,13:40:00,140.0,0.0,140.0,2020-11-14,18:15:00,SL hit,-38.3,2.417,2625,-106882.125,-2.1376425,2020,11,154.95,100.5,0.06300000000000014,83.34375
2020-11-13,Friday,2020-11-19,6,12650,P,92.7,12:35:00,137.6,0.31,0.05,2020-11-19,15:25:00,EOD exit,92.65,0.9275,2250,206375.62500000003,4.1275125,2020,11,103.5,0.05,4.16925,71.15625
2020-11-18,Wednesday,2020-11-19,1,12900,C,39.35,10:20:00,57.0,0.0,57.0,2020-11-18,13:50:00,SL hit,-17.65,0.9634999999999999,5700,-106096.95,-2.121939,2020,11,62.3,23.75,1.7784000000000002,183.825
2020-11-20,Friday,2020-11-26,6,12850,C,68.45,12:35:00,118.8,0.0,118.8,2020-11-20,13:50:00,SL hit,-50.349999999999994,1.8725,1950,-101833.875,-2.0366775,2020,11,119.95,67.0,0.056550000000000114,62.64375
2020-11-20,Friday,2020-11-26,6,12800,P,75.55,14:00:00,139.7,1.3975000000000029,0.05,2020-11-26,15:25:00,EOD exit,75.5,0.756,1575,117721.8,2.354436,2020,11,93.45,0.05,2.37825,50.4
2020-11-23,Monday,2020-11-26,3,13000,C,41.95,10:55:00,69.7,0.0,69.7,2020-11-23,14:05:00,SL hit,-27.75,1.1165,3600,-103919.4,-2.078388,2020,11,73.4,39.3,0.1908000000000004,117.0
2020-11-25,Wednesday,2020-11-26,1,13150,C,24.5,11:25:00,79.95,0.0,0.05,2020-11-26,15:25:00,EOD exit,24.45,0.24550000000000002,1800,43568.1,0.871362,2020,11,28.65,0.05,0.8802000000000001,59.175
2020-11-27,Friday,2020-12-03,6,13000,P,92.0,12:40:00,136.5,112.6375,136.5,2020-11-27,14:45:00,SL hit,-44.5,2.285,2250,-105266.24999999999,-2.1053249999999997,2020,11,149.35,87.8,0.18900000000000014,73.125
2020-11-27,Friday,2020-12-03,6,13050,C,93.2,14:55:00,119.5,0.0,119.5,2020-12-01,11:55:00,SL hit,-26.299999999999997,2.127,3825,-108733.27499999998,-2.1746654999999997,2020,12,123.95,67.2,1.989,124.790625
2020-12-01,Tuesday,2020-12-03,2,13050,P,106.15,10:15:00,150.55,2.5725,0.05,2020-12-03,15:25:00,EOD exit,106.10000000000001,1.062,2250,236335.50000000003,4.726710000000001,2020,12,110.05,0.05,4.774500000000001,73.40625
2020-12-02,Wednesday,2020-12-03,1,13150,C,49.0,10:10:00,80.0,0.0,0.05,2020-12-03,15:25:00,EOD exit,48.95,0.4905,3225,156281.8875,3.12563775,2020,12,54.9,0.05,3.157275,106.021875
2020-12-04,Friday,2020-12-10,6,13150,P,55.1,14:50:00,103.2,0.2,0.05,2020-12-10,15:25:00,EOD exit,55.050000000000004,0.5515,2100,114446.85000000002,2.288937,2020,12,58.7,0.05,2.3121,69.0375
2020-12-04,Friday,2020-12-10,6,13200,C,111.95,13:25:00,141.75,0.0,141.75,2020-12-07,09:35:00,SL hit,-29.799999999999997,2.537,3375,-109137.37499999999,-2.1827474999999996,2020,12,152.4,93.85,1.2217500000000006,111.375
2020-12-08,Tuesday,2020-12-10,2,13400,C,60.55,12:35:00,93.95,0.0,93.95,2020-12-09,09:30:00,SL hit,-33.400000000000006,1.545,3000,-104835.00000000003,-2.0967000000000007,2020,12,98.5,51.3,0.555,100.49999999999999
2020-12-11,Friday,2020-12-17,6,13550,C,83.05,13:55:00,121.1,0.0,121.1,2020-12-14,09:20:00,SL hit,-38.05,2.0414999999999996,2625,-105240.18749999999,-2.10480375,2020,12,122.0,54.2,1.5146249999999997,88.921875
2020-12-11,Friday,2020-12-17,6,13500,P,77.0,12:35:00,122.85,85.725,122.85,2020-12-11,14:00:00,SL hit,-45.849999999999994,1.9985,2175,-104070.48749999999,-2.0814097499999997,2020,12,141.2,71.55,0.2370750000000001,73.40625
2020-12-14,Monday,2020-12-17,3,13600,C,70.45,12:35:00,94.0,0.0,94.0,2020-12-16,13:50:00,SL hit,-23.549999999999997,1.6444999999999999,4275,-107706.48749999999,-2.1541297499999996,2020,12,96.55,29.85,3.4713000000000003,145.35
2020-12-14,Monday,2020-12-17,3,13500,P,77.85,10:20:00,98.8,86.91999999999999,98.8,2020-12-14,12:55:00,SL hit,-20.950000000000003,1.7664999999999997,4800,-109039.20000000001,-2.180784,2020,12,114.75,74.75,0.2975999999999995,162.0
2020-12-14,Monday,2020-12-17,3,13500,P,68.1,14:20:00,114.75,0.325,0.05,2020-12-17,15:25:00,EOD exit,68.05,0.6814999999999999,2175,146526.4875,2.93052975,2020,12,110.35,0.05,2.960175,73.40625
2020-12-14,Monday,2020-12-17,3,13550,P,102.5,10:10:00,107.0,106.25750000000001,107.0,2020-12-14,10:15:00,SL hit,-4.5,2.095,5850,-38580.75000000001,-0.7716150000000002,2020,12,107.95,95.85,0.7780500000000007,198.16875000000002
2020-12-18,Friday,2020-12-24,6,13750,P,125.05,12:50:00,149.8,104.92,149.8,2020-12-21,13:00:00,SL hit,-24.750000000000014,2.7485000000000004,4050,-111368.92500000006,-2.2273785000000013,2020,12,151.7,74.75,4.0743,139.21875
2020-12-21,Monday,2020-12-24,3,13800,C,67.6,10:40:00,73.15,0.0,0.05,2020-12-24,15:25:00,EOD exit,67.55,0.6764999999999999,5850,391209.975,7.8241995,2020,12,72.1,0.05,7.9033500000000005,201.82500000000002
2020-12-21,Monday,2020-12-24,3,13750,C,89.25,10:10:00,98.0,0.0,98.0,2020-12-21,10:35:00,SL hit,-8.75,1.8725,5850,-62141.625,-1.2428325,2020,12,101.2,87.0,0.26325,201.09374999999997
2020-12-22,Tuesday,2020-12-24,2,13350,P,72.15,14:05:00,212.65,0.2525,0.05,2020-12-24,15:25:00,EOD exit,72.10000000000001,0.7220000000000001,675,48180.15000000001,0.9636030000000002,2020,12,77.7,0.05,0.97335,22.528125
2020-12-28,Monday,2020-12-31,3,13800,P,65.05,12:35:00,94.4,0.32999999999999996,0.05,2020-12-31,15:25:00,EOD exit,65.0,0.6509999999999999,3375,217177.875,4.343557499999999,2020,12,67.55,0.05,4.387499999999999,116.4375
2020-12-29,Tuesday,2020-12-31,2,13950,C,66.25,12:35:00,100.0,0.0,33.55,2020-12-31,15:25:00,EOD exit,32.7,0.998,3000,95106.0,1.9021199999999998,2020,12,89.95,22.75,2.6100000000000003,104.62499999999999
2021-01-01,Friday,2021-01-07,6,13950,P,76.3,12:35:00,116.45,0.23000000000000004,0.05,2021-01-07,15:25:00,EOD exit,76.25,0.7635,2475,186829.08750000002,3.73658175,2021,1,116.35,0.05,3.774375,86.315625
2021-01-01,Friday,2021-01-07,6,14000,C,123.6,13:40:00,135.7,0.0,152.9,2021-01-04,09:15:00,Gap SL hit,-29.30000000000001,2.765,5700,-182770.50000000006,-3.655410000000001,2021,1,159.95,115.25,0.9518999999999994,199.5
2021-01-04,Monday,2021-01-07,3,14150,C,54.5,12:30:00,74.0,0.0,74.0,2021-01-04,15:20:00,SL hit,-19.5,1.285,5100,-106003.5,-2.12007,2021,1,78.4,50.85,0.37229999999999985,180.4125
2021-01-05,Tuesday,2021-01-07,2,14150,C,58.4,11:10:00,61.15,0.0,61.15,2021-01-05,11:15:00,SL hit,-2.75,1.1955,5700,-22489.35,-0.44978699999999994,2021,1,61.8,55.2,0.3647999999999995,201.6375
2021-01-05,Tuesday,2021-01-07,2,14100,C,72.6,10:30:00,86.9,0.0,86.9,2021-01-05,11:05:00,SL hit,-14.300000000000011,1.595,5700,-90601.50000000007,-1.8120300000000016,2021,1,87.7,69.75,0.32489999999999936,200.925
2021-01-05,Tuesday,2021-01-07,2,14150,C,64.7,11:20:00,66.9,0.0,66.9,2021-01-05,11:30:00,SL hit,-2.200000000000003,1.3160000000000003,5700,-20041.20000000002,-0.4008240000000004,2021,1,71.4,59.55,0.5871000000000006,201.6375
2021-01-05,Tuesday,2021-01-07,2,14150,C,62.95,11:35:00,71.4,0.0,71.4,2021-01-05,12:15:00,SL hit,-8.450000000000003,1.3435000000000004,5700,-55822.95000000002,-1.1164590000000003,2021,1,72.55,59.7,0.3705,201.6375
2021-01-06,Wednesday,2021-01-07,1,14250,C,38.3,12:10:00,63.95,0.0,0.05,2021-01-07,15:25:00,EOD exit,38.25,0.38349999999999995,3900,147679.35,2.953587,2021,1,45.0,0.05,2.9835000000000003,138.9375
2021-01-08,Friday,2021-01-14,6,14250,P,97.05,12:35:00,127.4,0.2125,0.05,2021-01-14,15:25:00,EOD exit,97.0,0.971,3300,316895.7,6.337914,2021,1,105.0,0.05,6.401999999999999,117.56249999999999
2021-01-12,Tuesday,2021-01-14,2,14500,C,68.05,11:00:00,78.0,0.0,78.0,2021-01-12,11:15:00,SL hit,-9.950000000000003,1.4605000000000001,5550,-63328.275000000016,-1.2665655000000002,2021,1,80.0,67.3,0.08325,201.1875
2021-01-13,Wednesday,2021-01-14,1,14650,C,31.05,12:25:00,55.8,0.0,0.05,2021-01-14,15:25:00,EOD exit,31.0,0.311,4050,124290.45,2.4858089999999997,2021,1,38.0,0.05,2.511,148.33125
2021-01-15,Friday,2021-01-21,6,14600,C,103.35,12:35:00,146.0,0.0,146.0,2021-01-21,13:25:00,SL hit,-42.650000000000006,2.4935,2325,-104958.63750000001,-2.09917275,2021,1,150.0,18.35,3.9524999999999997,84.8625
2021-01-18,Monday,2021-01-21,3,14450,P,170.15,14:30:00,246.85,181.92249999999999,246.85,2021-01-18,15:25:00,SL hit,-76.69999999999999,4.17,1275,-103109.24999999999,-2.0621849999999995,2021,1,256.5,156.05,0.35954999999999987,46.059375
