,Index,Strike,Option Type,Expiry,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,Slippages,After Costs,PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
23,finnifty,18600,C,2023-04-11,2023-04-11 14:00:00,BUY,2023-04-11 14:05:00,13.95,7.85,9.125,2023-04-11 14:25:00,7.85,-6.1,0.32699999999999996,-6.427,-10536.065573770491,Initial SL hit,1639.344262295082,-1.053606557377049,2023,4
35,finnifty,19500,C,2023-05-23,2023-05-23 13:30:00,BUY,2023-05-23 13:35:00,9.9,7.75,8.787500000000001,2023-05-23 13:40:00,7.75,-2.1500000000000004,0.26475,-2.41475,-11231.395348837208,Initial SL hit,4651.162790697674,-1.1231395348837208,2023,5
36,finnifty,19500,C,2023-05-23,2023-05-23 13:50:00,BUY,2023-05-23 13:55:00,9.3,7.6,7.6,2023-05-23 13:55:00,7.6,-1.700000000000001,0.25349999999999995,-1.953500000000001,-11491.176470588232,Initial SL Hit,5882.352941176467,-1.1491176470588231,2023,5
37,finnifty,19600,C,2023-05-30,2023-05-30 14:05:00,BUY,2023-05-30 14:10:00,6.1,3.15,3.15,2023-05-30 14:25:00,3.15,-2.9499999999999997,0.13874999999999998,-3.0887499999999997,-10470.338983050848,Initial SL Hit,3389.8305084745766,-1.0470338983050849,2023,5
38,finnifty,19600,C,2023-05-30,2023-05-30 14:30:00,BUY,2023-05-30 14:35:00,12.35,2.7,7.271875,2023-05-30 15:00:00,2.7,-9.649999999999999,0.22575,-9.875749999999998,-10233.937823834196,Initial SL hit,1036.2694300518135,-1.0233937823834196,2023,5
39,finnifty,19600,C,2023-05-30,2023-05-30 15:05:00,BUY,2023-05-30 15:10:00,10.7,0.5,8.353125,2023-05-30 15:20:00,7.9,-2.799999999999999,0.279,-3.078999999999999,-3018.627450980391,TSL Hit,980.3921568627452,-0.3018627450980391,2023,5
40,finnifty,19450,C,2023-06-06,2023-06-06 15:05:00,BUY,2023-06-06 15:10:00,22.75,5.8,16.36875,2023-06-06 15:20:00,34.15,11.399999999999999,0.8534999999999999,10.546499999999998,6222.123893805309,EOD Exit,589.9705014749263,0.6222123893805309,2023,6
42,finnifty,19450,C,2023-06-20,2023-06-20 13:35:00,BUY,2023-06-20 13:40:00,7.65,4.9,5.69375,2023-06-20 13:55:00,4.9,-2.75,0.18825,-2.93825,-10684.545454545456,Initial SL hit,3636.3636363636365,-1.0684545454545455,2023,6
43,finnifty,19450,C,2023-06-20,2023-06-20 14:20:00,BUY,2023-06-20 14:25:00,6.2,3.5,22.068749999999998,2023-06-20 15:20:00,52.2,46.0,0.876,45.124,167125.92592592593,EOD Exit,3703.7037037037035,16.712592592592593,2023,6
44,finnifty,19700,C,2023-06-27,2023-06-27 13:30:00,BUY,2023-06-27 13:35:00,7.2,4.7,60.137499999999996,2023-06-27 15:20:00,88.15,80.95,1.43025,79.51975,318079.0,EOD Exit,4000.0,31.8079,2023,6
45,finnifty,20600,C,2023-07-04,2023-07-04 13:35:00,BUY,2023-07-04 13:40:00,21.9,15.75,15.75,2023-07-04 13:40:00,15.75,-6.149999999999999,0.56475,-6.714749999999999,-10918.29268292683,Initial SL Hit,1626.016260162602,-1.0918292682926831,2023,7
46,finnifty,20600,C,2023-07-04,2023-07-04 13:55:00,BUY,2023-07-04 14:00:00,13.75,8.8,8.8,2023-07-04 14:00:00,8.8,-4.949999999999999,0.33825,-5.28825,-10683.333333333334,Initial SL Hit,2020.2020202020205,-1.0683333333333334,2023,7
52,finnifty,20500,C,2023-07-25,2023-07-25 14:30:00,BUY,2023-07-25 14:35:00,70.55,28.0,45.25,2023-07-25 15:00:00,43.8,-26.75,1.71525,-28.46525,-6689.835487661576,TSL Hit,235.01762632197418,-0.6689835487661576,2023,7
55,finnifty,19650,C,2023-08-14,2023-08-14 13:30:00,BUY,2023-08-14 13:35:00,18.0,8.85,19.590625,2023-08-14 14:20:00,19.5,1.5,0.5625,0.9375,1024.590163934426,TSL Hit,1092.8961748633878,0.10245901639344261,2023,8
56,finnifty,19650,C,2023-08-14,2023-08-14 14:25:00,BUY,2023-08-14 14:30:00,23.65,15.15,26.44375,2023-08-14 15:00:00,24.9,1.25,0.72825,0.52175,613.8235294117649,TSL Hit,1176.4705882352944,0.061382352941176485,2023,8
61,finnifty,19750,C,2023-10-03,2023-10-03 13:50:00,BUY,2023-10-03 13:55:00,20.4,3.05,8.06875,2023-10-03 14:05:00,4.15,-16.25,0.36824999999999997,-16.61825,-9578.242074927955,TSL Hit,576.3688760806917,-0.9578242074927955,2023,10
62,finnifty,19900,C,2023-10-10,2023-10-10 13:50:00,BUY,2023-10-10 13:55:00,13.55,10.6,10.6,2023-10-10 14:05:00,10.6,-2.950000000000001,0.36224999999999996,-3.312250000000001,-11227.966101694916,Initial SL hit,3389.8305084745753,-1.1227966101694915,2023,10
63,finnifty,19900,C,2023-10-10,2023-10-10 14:10:00,BUY,2023-10-10 14:15:00,5.9,3.5,3.5,2023-10-10 14:30:00,3.5,-2.4000000000000004,0.141,-2.5410000000000004,-10587.5,Initial SL Hit,4166.666666666666,-1.0587499999999999,2023,10
66,finnifty,19450,C,2023-11-07,2023-11-07 13:45:00,BUY,2023-11-07 13:50:00,22.8,11.3,80.184375,2023-11-07 15:20:00,110.3,87.5,1.9965,85.5035,74350.86956521739,EOD Exit,869.5652173913044,7.435086956521738,2023,11
68,finnifty,19700,C,2023-11-28,2023-11-28 14:20:00,BUY,2023-11-28 14:25:00,24.25,1.25,6.671875,2023-11-28 14:45:00,5.7,-18.55,0.44925,-18.99925,-8260.54347826087,TSL Hit,434.7826086956522,-0.8260543478260871,2023,11
73,finnifty,21450,C,2023-12-19,2023-12-19 13:30:00,BUY,2023-12-19 13:35:00,14.4,8.75,16.775,2023-12-19 14:00:00,16.7,2.299999999999999,0.4665,1.833499999999999,3245.1327433628303,TSL Hit,1769.9115044247787,0.324513274336283,2023,12
74,finnifty,21450,C,2023-12-19,2023-12-19 14:05:00,BUY,2023-12-19 14:10:00,22.4,15.2,16.328125,2023-12-19 14:15:00,15.2,-7.199999999999999,0.564,-7.763999999999999,-10783.333333333332,Initial SL hit,1388.888888888889,-1.0783333333333331,2023,12
75,finnifty,21450,C,2023-12-19,2023-12-19 14:30:00,BUY,2023-12-19 14:35:00,17.15,8.45,8.45,2023-12-19 14:40:00,8.45,-8.7,0.38399999999999995,-9.084,-10441.379310344828,Initial SL Hit,1149.4252873563219,-1.044137931034483,2023,12
80,finnifty,20250,C,2024-02-13,2024-02-13 13:30:00,BUY,2024-02-13 13:35:00,34.45,4.2,18.928124999999998,2024-02-13 14:15:00,11.55,-22.900000000000002,0.69,-23.590000000000003,-7798.347107438017,TSL Hit,330.5785123966942,-0.7798347107438016,2024,2
81,finnifty,20250,C,2024-02-13,2024-02-13 14:50:00,BUY,2024-02-13 14:55:00,10.95,2.6,2.6,2024-02-13 15:00:00,2.6,-8.35,0.20325,-8.55325,-10243.413173652694,Initial SL Hit,1197.6047904191616,-1.0243413173652693,2024,2
82,finnifty,21000,C,2024-03-05,2024-03-05 13:30:00,BUY,2024-03-05 13:35:00,13.1,7.15,8.21875,2024-03-05 13:40:00,7.15,-5.949999999999999,0.30374999999999996,-6.253749999999999,-10510.504201680673,Initial SL hit,1680.6722689075632,-1.0510504201680673,2024,3
83,finnifty,21000,C,2024-03-12,2024-03-12 14:00:00,BUY,2024-03-12 14:05:00,34.05,26.8,26.8,2024-03-12 14:05:00,26.8,-7.2499999999999964,0.9127499999999998,-8.162749999999996,-11258.965517241379,Initial SL Hit,1379.310344827587,-1.125896551724138,2024,3
86,finnifty,21100,C,2024-04-16,2024-04-16 14:00:00,BUY,2024-04-16 14:05:00,16.85,7.35,8.746875000000001,2024-04-16 14:15:00,7.75,-9.100000000000001,0.369,-9.469000000000001,-9967.368421052632,TSL Hit,1052.6315789473683,-0.9967368421052631,2024,4
87,finnifty,21950,C,2024-04-30,2024-04-30 13:40:00,BUY,2024-04-30 13:45:00,33.85,20.55,76.609375,2024-04-30 14:45:00,70.9,37.050000000000004,1.57125,35.478750000000005,26675.751879699248,TSL Hit,751.8796992481202,2.6675751879699248,2024,4
