,index,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Index,Final PnL,Final ROI%,DD%
337,926,2018-06-25 15:15:00,LONG,2018-06-26 09:15:00,10763.75,10753.05,10764.1375,2018-06-26 15:15:00,10764.05,0.2999999999992724,-4.005560000000727,-4606.394000000837,TSL Hit,383.3333333333333,5x,-0.1842557600000335,2018,NIFTY,-1535.4646666669455,-0.06141858666667782,-7.376633625666699
338,345,2018-06-26 11:15:00,LONG,2018-06-26 12:15:00,26642.95,26601.45,26620.586111111115,2018-06-26 13:15:00,26601.45,-41.5,-46.82444,-17559.165,Initial SL hit,125.0,5x,-0.7023666000000001,2018,BNF,-5853.055,-0.2341222,-7.6107558256667005
339,346,2018-06-26 15:15:00,LONG,2018-06-27 09:15:00,26608.55,26573.5,26573.5,2018-06-27 09:15:00,26573.5,-35.04999999999927,-40.36820499999927,-15138.076874999726,Initial SL Hit,125.0,5x,-0.605523074999989,2018,BNF,-5046.025624999909,-0.20184102499999637,-7.812596850666694
340,347,2018-06-27 15:15:00,LONG,2018-06-28 09:15:00,26439.85,26384.8,26384.8,2018-06-28 09:15:00,26384.8,-55.04999999999927,-60.33246499999928,-22624.67437499973,Initial SL Hit,125.0,5x,-0.9049869749999891,2018,BNF,-7541.55812499991,-0.3016623249999964,-8.114259175666689
341,927,2018-07-04 10:15:00,LONG,2018-07-04 11:15:00,10709.35,10682.1,10963.083750000002,2018-07-16 14:15:00,10941.75,232.39999999999964,228.06977999999964,267981.9914999996,TSL Hit,391.6666666666667,5x,10.719279659999984,2018,NIFTY,89327.33049999987,3.5730932199999943,-4.541165955666699
342,1338,2018-07-04 12:15:00,LONG,2018-07-04 13:15:00,10954.65,10934.55,11037.0575,2018-07-06 14:15:00,11018.8,64.14999999999964,59.75530999999964,69316.15959999958,TSL Hit,386.6666666666667,5x,2.772646383999983,2018,FINNIFTY,23105.386533333196,0.9242154613333279,-3.6169504943333664
343,348,2018-07-06 09:15:00,LONG,2018-07-06 10:15:00,26559.4,26410.0,26826.577777777777,2018-07-11 13:15:00,26799.25,239.84999999999852,234.51413499999853,87942.80062499945,TSL Hit,125.0,5x,3.5177120249999776,2018,BNF,29314.266874999816,1.1725706749999925,-2.4443798193333777
344,1339,2018-07-09 10:15:00,LONG,2018-07-09 11:15:00,11062.3,11040.2,11462.9025,2018-08-02 15:15:00,11454.6,392.3000000000011,387.7966200000011,434332.2144000012,TSL Hit,373.3333333333333,5x,17.37328857600005,2018,FINNIFTY,144777.4048000004,5.7910961920000155,0.0
345,349,2018-07-12 10:15:00,LONG,2018-07-12 11:15:00,27164.65,27090.7,27090.7,2018-07-12 12:15:00,27090.7,-73.95000000000073,-79.37553500000072,-29765.82562500027,Initial SL hit,125.0,5x,-1.1906330250000108,2018,BNF,-9921.941875000091,-0.39687767500000365,-0.39687767499999893
346,350,2018-07-13 10:15:00,LONG,2018-07-13 11:15:00,26988.3,26930.95,26956.541666666668,2018-07-13 13:15:00,26930.95,-57.34999999999855,-62.74192499999855,-23528.221874999454,Initial SL hit,125.0,5x,-0.941128874999978,2018,BNF,-7842.740624999819,-0.3137096249999928,-0.710587299999986
347,351,2018-07-13 14:15:00,LONG,2018-07-13 15:15:00,26954.2,26902.3,26902.3,2018-07-16 09:15:00,26902.3,-51.900000000001455,-57.28565000000145,-21482.118750000544,Initial SL Hit,125.0,5x,-0.8592847500000217,2018,BNF,-7160.706250000182,-0.28642825000000727,-0.9970155500000004
348,352,2018-07-16 11:15:00,LONG,2018-07-16 12:15:00,26773.35,26715.05,26715.05,2018-07-16 13:15:00,26715.05,-58.29999999999927,-63.64883999999928,-23868.31499999973,Initial SL Hit,125.0,5x,-0.9547325999999892,2018,BNF,-7956.10499999991,-0.3182441999999964,-1.3152597499999956
349,353,2018-07-16 15:15:00,LONG,2018-07-17 09:15:00,26701.8,26643.95,26879.725,2018-07-18 14:15:00,26877.1,175.29999999999927,169.94210999999927,63728.291249999726,TSL Hit,125.0,5x,2.549131649999989,2018,BNF,21242.76374999991,0.8497105499999965,-0.4655491999999981
350,928,2018-07-17 10:15:00,LONG,2018-07-17 11:15:00,10967.2,10935.75,10997.47375,2018-07-18 13:15:00,10970.6,3.399999999999636,-0.9875600000003644,-1135.694000000419,TSL Hit,383.3333333333333,5x,-0.0454277600000167,2018,NIFTY,-378.5646666668063,-0.015142586666672252,-0.480691786666668
351,354,2018-07-20 11:15:00,LONG,2018-07-20 12:15:00,26862.4,26792.65,26792.65,2018-07-20 13:15:00,26792.65,-69.75,-75.115505,-28168.314375,Initial SL Hit,125.0,5x,-1.126732575,2018,BNF,-9389.438125,-0.375577525,-0.8562693116666651
352,929,2018-07-23 10:15:00,LONG,2018-07-23 11:15:00,11042.25,11023.05,11275.30375,2018-08-02 12:15:00,11273.75,231.5,227.0368,255416.4,TSL Hit,375.0,5x,10.216656,2018,NIFTY,85138.8,3.405552,0.0
353,355,2018-07-23 14:15:00,LONG,2018-07-23 15:15:00,27035.55,26971.75,26971.75,2018-07-24 12:15:00,26971.75,-63.79999999999927,-69.20072999999927,-25950.273749999724,Initial SL hit,125.0,5x,-1.038010949999989,2018,BNF,-8650.091249999909,-0.34600364999999633,-0.3460036500000001
354,356,2018-07-25 10:15:00,LONG,2018-07-25 11:15:00,27004.45,26939.35,27690.472222222223,2018-07-31 12:15:00,27678.15,673.7000000000007,668.2317400000007,250586.9025000003,TSL Hit,125.0,5x,10.023476100000012,2018,BNF,83528.96750000009,3.3411587000000034,0.0
355,357,2018-07-31 13:15:00,LONG,2018-07-31 14:15:00,27743.2,27667.95,27733.275,2018-08-01 10:15:00,27667.95,-75.25,-80.791115,-29084.8014,Initial SL hit,120.0,5x,-1.163392056,2018,BNF,-9694.9338,-0.38779735200000004,-0.38779735200000687
356,358,2018-08-01 13:15:00,LONG,2018-08-01 14:15:00,27647.9,27573.3,27573.3,2018-08-01 14:15:00,27573.3,-74.60000000000218,-80.12212000000218,-28843.963200000788,Initial SL Hit,120.0,5x,-1.1537585280000315,2018,BNF,-9614.654400000261,-0.38458617600001044,-0.7723835280000202
357,359,2018-08-02 10:15:00,LONG,2018-08-02 11:15:00,27430.6,27380.05,27380.05,2018-08-02 11:15:00,27380.05,-50.54999999999927,-56.03106499999927,-20171.18339999974,Initial SL Hit,120.0,5x,-0.8068473359999896,2018,BNF,-6723.727799999913,-0.2689491119999965,-1.0413326400000216
358,360,2018-08-02 12:15:00,LONG,2018-08-02 13:15:00,27443.8,27371.65,27371.65,2018-08-02 13:15:00,27371.65,-72.14999999999782,-77.63154499999781,-27947.356199999213,Initial SL Hit,120.0,5x,-1.1178942479999685,2018,BNF,-9315.785399999737,-0.3726314159999895,-1.4139640560000117
359,1340,2018-08-03 09:15:00,LONG,2018-08-03 10:15:00,11591.15,11514.6,11679.645625,2018-08-13 09:15:00,11614.75,23.600000000000364,18.958820000000365,20475.525600000397,TSL Hit,360.0,5x,0.8190210240000156,2018,FINNIFTY,6825.175200000132,0.27300700800000527,-1.1409570480000042
360,930,2018-08-03 09:15:00,LONG,2018-08-03 10:15:00,11335.1,11294.55,11417.82875,2018-08-13 09:15:00,11357.7,22.600000000000364,18.061440000000363,19867.5840000004,TSL Hit,366.6666666666667,5x,0.794703360000016,2018,NIFTY,6622.528000000134,0.2649011200000054,-0.8760559279999995
361,361,2018-08-03 12:15:00,LONG,2018-08-03 13:15:00,27604.15,27563.05,28205.92777777777,2018-08-10 14:15:00,28129.6,525.4499999999971,519.876624999997,187155.58499999892,TSL Hit,120.0,5x,7.486223399999958,2018,BNF,62385.19499999964,2.495407799999986,0.0
362,1341,2018-08-13 10:15:00,LONG,2018-08-13 11:15:00,11628.85,11601.6,11601.6,2018-08-13 11:15:00,11601.6,-27.25,-31.89609,-34447.777200000004,Initial SL Hit,360.0,5x,-1.3779110880000005,2018,FINNIFTY,-11482.5924,-0.459303696,-0.4593036960000063
363,1342,2018-08-13 11:15:00,LONG,2018-08-13 12:15:00,11634.45,11594.05,11594.05,2018-08-13 14:15:00,11594.05,-40.400000000001455,-45.04570000000145,-48649.35600000157,Initial SL Hit,360.0,5x,-1.9459742400000628,2018,FINNIFTY,-16216.452000000523,-0.6486580800000209,-1.1079617760000247
364,362,2018-08-13 11:15:00,LONG,2018-08-13 12:15:00,27830.95,27763.6,27763.6,2018-08-13 14:15:00,27763.6,-67.35000000000218,-72.90945500000218,-26247.403800000782,Initial SL Hit,120.0,5x,-1.0498961520000314,2018,BNF,-8749.134600000261,-0.3499653840000105,-1.4579271600000396
365,931,2018-08-13 12:15:00,LONG,2018-08-13 13:15:00,11399.4,11375.05,11375.05,2018-08-13 14:15:00,11375.05,-24.350000000000364,-28.904890000000364,-31795.3790000004,Initial SL Hit,366.6666666666667,5x,-1.271815160000016,2018,NIFTY,-10598.4596666668,-0.42393838666667205,-1.8818655466667167
366,932,2018-08-14 09:15:00,LONG,2018-08-14 10:15:00,11416.9,11370.8,11428.64125,2018-08-16 12:15:00,11408.1,-8.799999999999272,-13.364999999999274,-14701.4999999992,TSL Hit,366.6666666666667,5x,-0.588059999999968,2018,NIFTY,-4900.4999999997335,-0.19601999999998934,-2.0778855466667068
367,363,2018-08-14 11:15:00,LONG,2018-08-14 12:15:00,27999.95,27930.6,27955.077777777777,2018-08-16 09:15:00,27838.65,-161.29999999999927,-166.88385999999926,-60078.189599999736,Gap Open Outside ISL,120.0,5x,-2.4031275839999893,2018,BNF,-20026.06319999991,-0.8010425279999964,-2.878928074666703
368,364,2018-08-17 09:15:00,LONG,2018-08-17 10:15:00,28046.2,27953.8,28223.622222222224,2018-08-23 09:15:00,28106.65,60.45000000000073,54.83471500000073,19740.497400000266,TSL Hit,120.0,5x,0.7896198960000106,2018,BNF,6580.165800000087,0.2632066320000035,-2.615721442666697
369,933,2018-08-17 13:15:00,LONG,2018-08-17 14:15:00,11475.1,11458.1,11655.18375,2018-08-30 13:15:00,11653.65,178.54999999999927,173.92424999999926,191316.6749999992,TSL Hit,366.6666666666667,5x,7.652666999999967,2018,NIFTY,63772.22499999973,2.550888999999989,-0.06483244266671306
370,1343,2018-08-20 10:15:00,LONG,2018-08-20 11:15:00,11707.35,11687.0,11687.0,2018-08-21 09:15:00,11687.0,-20.350000000000364,-25.028870000000364,-27031.179600000392,Initial SL hit,360.0,5x,-1.0812471840000155,2018,FINNIFTY,-9010.393200000131,-0.36041572800000526,-0.4252481706667197
371,1344,2018-08-21 11:15:00,LONG,2018-08-21 12:15:00,11693.25,11662.05,11696.38,2018-08-23 09:15:00,11680.55,-12.700000000000728,-17.374760000000727,-18764.740800000785,TSL Hit,360.0,5x,-0.7505896320000314,2018,FINNIFTY,-6254.913600000262,-0.25019654400001046,-0.6754447146667246
372,365,2018-08-23 15:15:00,LONG,2018-08-24 09:15:00,28050.1,28024.4,28024.4,2018-08-24 09:15:00,28024.4,-25.69999999999709,-31.30744999999709,-11270.681999998951,Initial SL hit,120.0,5x,-0.4508272799999581,2018,BNF,-3756.893999999651,-0.15027575999998605,-0.82572047466671
373,366,2018-08-24 12:15:00,LONG,2018-08-24 13:15:00,27856.3,27782.8,28253.286111111112,2018-08-29 14:15:00,28211.35,355.0499999999993,349.4432349999993,125799.56459999974,TSL Hit,120.0,5x,5.03198258399999,2018,BNF,41933.18819999992,1.6773275279999968,0.0
374,1345,2018-08-27 10:15:00,LONG,2018-08-27 11:15:00,11714.75,11693.3,11693.3,2018-08-31 10:15:00,11693.3,-21.450000000000728,-26.131610000000727,-28222.138800000783,Initial SL hit,360.0,5x,-1.1288855520000314,2018,FINNIFTY,-9407.379600000262,-0.3762951840000105,-0.37629518400001416
375,934,2018-08-30 14:15:00,LONG,2018-08-30 15:15:00,11683.5,11639.7,11666.31,2018-08-31 10:15:00,11650.75,-32.75,-37.41685,-40223.11375,TSL Hit,358.3333333333333,5x,-1.6089245499999998,2018,NIFTY,-13407.704583333332,-0.5363081833333333,-0.9126033673333467
376,935,2018-08-31 12:15:00,LONG,2018-08-31 13:15:00,11662.35,11640.1,11691.75375,2018-09-03 12:15:00,11690.6,28.25,23.57941,25347.86575,TSL Hit,358.3333333333333,5x,1.01391463,2018,NIFTY,8449.288583333333,0.3379715433333333,-0.5746318240000079
377,1346,2018-08-31 13:15:00,LONG,2018-08-31 14:15:00,11704.1,11674.4,11695.18,2018-09-03 13:15:00,11691.2,-12.899999999999636,-17.579059999999636,-18985.384799999607,TSL Hit,360.0,5x,-0.7594153919999843,2018,FINNIFTY,-6328.461599999869,-0.25313846399999473,-0.8277702879999964
378,1347,2018-09-03 15:15:00,LONG,2018-09-04 09:15:00,11636.65,11616.95,11616.95,2018-09-04 09:15:00,11616.95,-19.69999999999891,-24.35071999999891,-26298.777599998823,Initial SL Hit,360.0,5x,-1.051951103999953,2018,FINNIFTY,-8766.259199999608,-0.35065036799998434,-1.178420655999986
379,1348,2018-09-04 10:15:00,LONG,2018-09-04 11:15:00,11589.45,11557.55,11557.55,2018-09-04 13:15:00,11557.55,-31.90000000000145,-36.52940000000146,-39451.75200000158,Initial SL Hit,360.0,5x,-1.578070080000063,2018,FINNIFTY,-13150.584000000525,-0.526023360000021,-1.7044440160000107
380,367,2018-10-10 12:15:00,LONG,2018-10-10 13:15:00,25205.1,25082.55,25082.55,2018-10-11 09:15:00,24614.9,-590.1999999999971,-595.1819999999971,-232120.97999999885,Gap Open Outside ISL,130.0,5x,-9.284839199999954,2018,BNF,-77373.65999999963,-3.094946399999985,-4.799390415999994
381,368,2018-10-12 09:15:00,LONG,2018-10-12 10:15:00,25470.45,24975.45,25503.050000000003,2018-10-17 13:15:00,25484.25,13.799999999999272,8.704529999999274,3394.766699999717,TSL Hit,130.0,5x,0.1357906679999886,2018,BNF,1131.5888999999056,0.04526355599999622,-4.7541268599999995
382,936,2018-10-12 09:15:00,LONG,2018-10-12 10:15:00,10443.2,10322.15,10459.62375,2018-10-17 14:15:00,10455.45,12.25,8.07027,9684.324,TSL Hit,400.0,5x,0.38737296,2018,NIFTY,3228.108,0.12912432000000001,-4.625002539999997
383,1349,2018-10-16 09:15:00,LONG,2018-10-16 10:15:00,10647.4,10518.35,10518.35,2018-10-17 13:15:00,10518.35,-129.04999999999927,-133.28314999999927,-154608.45399999915,Initial SL hit,386.6666666666667,5x,-6.184338159999967,2018,FINNIFTY,-51536.15133333305,-2.061446053333322,-6.686448593333324
384,369,2018-10-17 15:15:00,LONG,2018-10-19 09:15:00,25213.35,25132.5,25132.5,2018-10-19 10:15:00,25132.5,-80.84999999999854,-85.88458499999854,-33494.98814999943,Initial SL Hit,130.0,5x,-1.339799525999977,2018,BNF,-11164.99604999981,-0.4465998419999925,-7.133048435333322
385,370,2018-10-19 13:15:00,LONG,2018-10-19 14:15:00,25071.65,24935.0,25271.172222222223,2018-10-22 13:15:00,25244.2,172.54999999999927,167.5184149999993,67844.9580749997,TSL Hit,135.0,5x,2.713798322999988,2018,BNF,22614.986024999904,0.9045994409999961,-6.22844899433332
386,371,2018-10-23 09:15:00,LONG,2018-10-23 10:15:00,25105.75,24784.9,25121.83611111111,2018-10-24 10:15:00,25098.1,-7.650000000001455,-12.670385000001456,-5131.50592500059,TSL Hit,135.0,5x,-0.2052602370000236,2018,BNF,-1710.5019750001966,-0.06842007900000786,-6.296869073333326
387,1350,2018-10-24 12:15:00,LONG,2018-10-24 13:15:00,10440.05,10409.1,10409.1,2018-10-24 13:15:00,10409.1,-30.94999999999891,-35.119829999998906,-42143.795999998685,Initial SL Hit,400.0,5x,-1.6857518399999474,2018,FINNIFTY,-14047.931999999562,-0.5619172799999824,-6.858786353333315
388,1351,2018-10-24 14:15:00,LONG,2018-10-24 15:15:00,10492.05,10344.4,10425.861249999998,2018-10-25 09:15:00,10373.8,-118.25,-122.42317,-146907.804,TSL Hit,400.0,5x,-5.87631216,2018,FINNIFTY,-48969.268,-1.95877072,-8.817557073333319
389,1352,2018-10-25 12:15:00,LONG,2018-10-25 13:15:00,10355.9,10295.45,10295.45,2018-10-25 13:15:00,10295.45,-60.44999999999891,-64.5802699999989,-77496.32399999868,Initial SL Hit,400.0,5x,-3.099852959999948,2018,FINNIFTY,-25832.107999999564,-1.0332843199999826,-9.850841393333297
390,1353,2018-10-25 14:15:00,LONG,2018-10-25 15:15:00,10342.2,10303.9,10303.9,2018-10-26 09:15:00,10303.9,-38.30000000000109,-42.429220000001095,-50915.06400000132,Initial SL Hit,400.0,5x,-2.036602560000053,2018,FINNIFTY,-16971.68800000044,-0.6788675200000175,-10.529708913333309
391,1354,2018-10-26 10:15:00,LONG,2018-10-26 11:15:00,10341.25,10290.85,10290.85,2018-10-26 14:15:00,10290.85,-50.39999999999964,-54.52641999999963,-65431.70399999956,Initial SL Hit,400.0,5x,-2.6172681599999823,2018,FINNIFTY,-21810.567999999854,-0.8724227199999941,-11.402131633333298
392,1355,2018-10-29 12:15:00,LONG,2018-10-29 13:15:00,10412.65,10315.35,10432.526875,2018-10-30 13:15:00,10427.75,15.100000000000364,10.931920000000364,13118.304000000437,TSL Hit,400.0,5x,0.5247321600000174,2018,FINNIFTY,4372.768000000146,0.17491072000000582,-11.227220913333298
393,937,2018-10-29 14:15:00,LONG,2018-10-29 15:15:00,10258.45,10150.45,10157.02625,2018-10-31 09:15:00,10150.45,-108.0,-112.08178,-137300.1805,Initial SL hit,408.3333333333333,5x,-5.49200722,2018,NIFTY,-45766.72683333333,-1.830669073333333,-13.057889986666638
394,372,2018-10-30 09:15:00,LONG,2018-10-30 10:15:00,25095.85,24869.55,24869.55,2018-10-30 11:15:00,24869.55,-226.29999999999927,-231.29653999999928,-93675.09869999973,Initial SL hit,135.0,5x,-3.747003947999988,2018,BNF,-31225.032899999904,-1.2490013159999962,-14.306891302666628
395,938,2018-10-31 10:15:00,LONG,2018-10-31 11:15:00,10172.65,10105.1,10523.6,2018-11-12 13:15:00,10521.0,348.3500000000004,344.21127000000035,421658.8057500004,TSL Hit,408.3333333333333,5x,16.866352230000018,2018,NIFTY,140552.93525000013,5.622117410000006,-8.684773892666627
396,1356,2018-10-31 12:15:00,LONG,2018-10-31 13:15:00,10495.7,10435.55,11226.38875,2018-12-06 09:15:00,11201.85,706.1499999999996,701.8104899999996,842172.5879999995,TSL Hit,400.0,5x,33.68690351999998,2018,FINNIFTY,280724.1959999998,11.228967839999994,0.0
397,373,2018-11-01 11:15:00,LONG,2018-11-01 12:15:00,25291.1,25159.4,25719.68333333333,2018-11-06 13:15:00,25627.65,336.5500000000029,331.4581250000029,129268.66875000112,TSL Hit,130.0,5x,5.1707467500000455,2018,BNF,43089.55625000038,1.7235822500000153,0.0
398,374,2018-11-09 13:15:00,LONG,2018-11-09 14:15:00,25755.15,25681.85,25736.352777777774,2018-11-12 11:15:00,25716.7,-38.45000000000073,-43.59718500000073,-17002.902150000285,TSL Hit,130.0,5x,-0.6801160860000114,2018,BNF,-5667.634050000094,-0.2267053620000038,-0.22670536200000413
399,375,2018-11-13 10:15:00,LONG,2018-11-13 11:15:00,25494.65,25384.55,26244.086111111115,2018-11-20 09:15:00,26208.85,714.1999999999971,709.0296499999971,276521.5634999989,TSL Hit,130.0,5x,11.060862539999954,2018,BNF,92173.85449999962,3.6869541799999848,0.0
400,939,2018-11-13 13:15:00,LONG,2018-11-13 14:15:00,10575.1,10507.7,10647.325,2018-11-21 09:15:00,10602.65,27.549999999999272,23.314449999999272,27394.478749999143,TSL Hit,391.6666666666667,5x,1.0957791499999658,2018,NIFTY,9131.492916666382,0.3652597166666553,0.0
401,376,2018-11-20 10:15:00,LONG,2018-11-20 11:15:00,26215.15,26149.5,26149.5,2018-11-20 11:15:00,26149.5,-65.65000000000146,-70.88646500000145,-26582.424375000544,Initial SL Hit,125.0,5x,-1.0632969750000216,2018,BNF,-8860.808125000181,-0.35443232500000726,-0.35443232500000477
402,377,2018-11-20 15:15:00,LONG,2018-11-21 09:15:00,26130.95,26074.15,26074.15,2018-11-21 10:15:00,26074.15,-56.79999999999927,-62.02050999999928,-24187.99889999972,Initial SL Hit,130.0,5x,-0.9675199559999887,2018,BNF,-8062.666299999906,-0.32250665199999623,-0.676938977000006
403,940,2018-11-21 11:15:00,LONG,2018-11-21 12:15:00,10588.0,10564.3,10564.3,2018-11-22 13:15:00,10564.3,-23.700000000000728,-27.93046000000073,-32818.290500000854,Initial SL Hit,391.6666666666667,5x,-1.312731620000034,2018,NIFTY,-10939.430166666953,-0.4375772066666781,-1.1145161836666801
404,378,2018-11-21 11:15:00,LONG,2018-11-21 12:15:00,26177.95,26080.85,26192.80555555556,2018-11-22 13:15:00,26139.2,-38.75,-43.981715,-16493.143125,TSL Hit,125.0,5x,-0.6597257249999999,2018,BNF,-5497.7143750000005,-0.219908575,-1.3344247586666853
405,379,2018-11-26 11:15:00,LONG,2018-11-26 12:15:00,26110.35,26025.05,26832.619444444445,2018-12-03 12:15:00,26829.1,718.75,713.456055,278247.86145,TSL Hit,130.0,5x,11.129914458000002,2018,BNF,92749.28715,3.709971486,0.0
406,941,2018-11-28 09:15:00,LONG,2018-11-28 10:15:00,10739.45,10699.85,10821.04375,2018-12-05 09:15:00,10800.75,61.29999999999927,56.99195999999928,66965.55299999914,TSL Hit,391.6666666666667,5x,2.678622119999966,2018,NIFTY,22321.85099999972,0.8928740399999887,0.0
407,380,2018-12-03 14:15:00,LONG,2018-12-03 15:15:00,26872.9,26808.9,26808.9,2018-12-04 09:15:00,26808.9,-64.0,-69.36818,-26013.0675,Initial SL Hit,125.0,5x,-1.0405227,2018,BNF,-8671.0225,-0.34684089999999995,-0.34684090000000367
408,381,2018-12-04 10:15:00,LONG,2018-12-04 11:15:00,26721.5,26665.65,26665.65,2018-12-04 11:15:00,26665.65,-55.84999999999855,-61.18871499999855,-22945.768124999453,Initial SL Hit,125.0,5x,-0.9178307249999782,2018,BNF,-7648.5893749998195,-0.3059435749999928,-0.65278447499999
409,382,2018-12-04 12:15:00,LONG,2018-12-04 13:15:00,26745.85,26686.9,26686.9,2018-12-04 13:15:00,26686.9,-58.94999999999709,-64.2932749999971,-24109.97812499891,Initial SL Hit,125.0,5x,-0.9643991249999564,2018,BNF,-8036.659374999637,-0.3214663749999855,-0.9742508499999758
410,383,2018-12-05 09:15:00,LONG,2018-12-05 10:15:00,26610.75,26514.3,26514.3,2018-12-05 14:15:00,26514.3,-96.45000000000071,-101.76250500000071,-38160.93937500027,Initial SL Hit,125.0,5x,-1.526437575000011,2018,BNF,-12720.31312500009,-0.5088125250000036,-1.4830633749999862
411,942,2018-12-05 11:15:00,LONG,2018-12-05 12:15:00,10797.8,10784.05,10784.05,2018-12-05 13:15:00,10784.05,-13.75,-18.06637,-20776.3255,Initial SL Hit,383.3333333333333,5x,-0.8310530199999999,2018,NIFTY,-6925.441833333332,-0.27701767333333327,-1.7600810483333191
412,1357,2018-12-06 11:15:00,LONG,2018-12-06 12:15:00,11206.5,11186.95,11186.95,2018-12-06 12:15:00,11186.95,-19.549999999999272,-24.028689999999276,-26912.132799999184,Initial SL Hit,373.3333333333333,5x,-1.076485311999967,2018,FINNIFTY,-8970.710933333063,-0.3588284373333225,-2.1189094856666486
413,1358,2018-12-07 10:15:00,LONG,2018-12-07 11:15:00,11255.65,11212.5,11212.5,2018-12-07 12:15:00,11212.5,-43.14999999999964,-47.64362999999964,-53360.8655999996,Initial SL Hit,373.3333333333333,5x,-2.134434623999984,2018,FINNIFTY,-17786.955199999866,-0.7114782079999946,-2.830387693666637
414,1359,2018-12-07 13:15:00,LONG,2018-12-07 14:15:00,11249.35,11206.5,11251.948125,2018-12-10 09:15:00,11124.8,-124.55000000000108,-129.0248300000011,-144507.80960000123,Gap Open Outside ISL,373.3333333333333,5x,-5.780312384000049,2018,FINNIFTY,-48169.26986666707,-1.926770794666683,-4.757158488333317
415,1360,2018-12-10 10:15:00,LONG,2018-12-10 11:15:00,11120.4,11096.65,11096.65,2018-12-10 13:15:00,11096.65,-23.75,-28.19341,-31576.6192,Initial SL Hit,373.3333333333333,5x,-1.263064768,2018,FINNIFTY,-10525.539733333333,-0.42102158933333333,-5.178180077666653
416,1361,2018-12-11 14:15:00,LONG,2018-12-11 15:15:00,11079.05,11014.1,11353.051875,2018-12-24 14:15:00,11338.35,259.3000000000011,254.8165200000011,285394.5024000012,TSL Hit,373.3333333333333,5x,11.415780096000049,2018,FINNIFTY,95131.5008000004,3.8052600320000165,-1.372920045666632
417,943,2018-12-12 13:15:00,LONG,2018-12-12 14:15:00,10686.45,10634.15,10876.791249999998,2018-12-21 10:15:00,10831.6,145.14999999999964,140.84638999999964,165494.50824999958,TSL Hit,391.6666666666667,5x,6.619780329999983,2018,NIFTY,55164.8360833332,2.2065934433333276,0.0
418,384,2018-12-13 11:15:00,LONG,2018-12-13 12:15:00,26910.55,26788.15,26788.15,2018-12-13 14:15:00,26788.15,-122.39999999999782,-127.76986999999782,-47913.70124999918,Initial SL hit,125.0,5x,-1.9165480499999672,2018,BNF,-15971.233749999728,-0.6388493499999891,-0.6388493499999868
419,385,2018-12-14 12:15:00,LONG,2018-12-14 13:15:00,26847.65,26777.25,26777.25,2018-12-14 13:15:00,26777.25,-70.40000000000146,-75.76249000000145,-28410.933750000542,Initial SL hit,125.0,5x,-1.1364373500000218,2018,BNF,-9470.31125000018,-0.37881245000000724,-1.017661799999999
420,386,2018-12-14 14:15:00,LONG,2018-12-14 15:15:00,26841.5,26732.7,26886.916666666668,2018-12-18 09:15:00,26866.3,24.799999999999272,19.429219999999276,7285.957499999728,TSL Hit,125.0,5x,0.2914382999999891,2018,BNF,2428.6524999999097,0.09714609999999639,-0.9205156999999957
421,387,2018-12-18 10:15:00,LONG,2018-12-18 11:15:00,26885.0,26840.8,27238.2,2018-12-21 09:15:00,27229.45,344.4500000000007,339.0385550000007,127139.45812500028,TSL Hit,125.0,5x,5.085578325000011,2018,BNF,42379.81937500009,1.6951927750000033,0.0
422,944,2018-12-21 11:15:00,LONG,2018-12-21 12:15:00,10840.35,10808.4,10808.4,2018-12-21 13:15:00,10808.4,-31.950000000000728,-36.279750000000725,-41721.71250000083,Initial SL Hit,383.3333333333333,5x,-1.6688685000000332,2018,NIFTY,-13907.237500000278,-0.5562895000000111,-0.5562895000000054
423,388,2018-12-21 15:15:00,LONG,2018-12-24 09:15:00,26914.15,26828.7,26828.7,2018-12-24 09:15:00,26828.7,-85.45000000000073,-90.82428500000071,-34059.106875000274,Initial SL Hit,125.0,5x,-1.362364275000011,2018,BNF,-11353.03562500009,-0.4541214250000035,-1.0104109250000022
424,1362,2018-12-26 12:15:00,LONG,2018-12-26 13:15:00,11308.4,11261.0,11517.791875,2019-01-03 11:15:00,11501.0,192.6000000000004,188.0381200000004,210602.6944000004,TSL Hit,373.3333333333333,5x,8.424107776000017,2018,FINNIFTY,70200.89813333348,2.8080359253333396,0.0
425,389,2018-12-26 13:15:00,LONG,2018-12-26 14:15:00,26905.3,26533.2,27115.61944444444,2019-01-01 09:15:00,27070.7,165.40000000000146,160.00240000000144,60000.90000000054,TSL Hit,125.0,5x,2.400036000000022,2018,BNF,20000.30000000018,0.8000120000000073,0.0
426,945,2018-12-31 12:15:00,LONG,2018-12-31 13:15:00,10869.65,10853.2,10853.2,2019-01-01 09:15:00,10853.2,-16.44999999999891,-20.79456999999891,-23913.755499998744,Initial SL hit,383.3333333333333,5x,-0.9565502199999498,2018,NIFTY,-7971.251833332915,-0.3188500733333166,-0.3188500733333228
