Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL
2023-09-06,CLOSED,HEDGE,2023-09-06,BANKNIFTY,43800PE,09:16:00,15:22:00,4.0,0.1,342.4657534246575,-1335.6164383561643
2023-09-06,CLOSED,HEDGE,2023-09-06,BANKNIFTY,45200CE,09:16:00,15:22:00,2.55,0.05,331.858407079646,-829.646017699115
2023-09-06,CLOSED,STRADDLE,2023-09-06,BANKNIFTY,44300CE,09:16:00,15:22:00,213.3,104.0,-67.72009029345372,7401.805869074493
2023-09-06,CLOSED,STRADDLE,2023-09-06,BANKNIFTY,44300PE,09:16:00,15:22:00,38.1,0.1,-67.72009029345372,2573.3634311512415
2023-09-06,CLOSED,STRADDLE,2023-09-06,BANKNIFTY,44400CE,09:16:00,15:22:00,142.05,5.4,-67.56756756756756,9233.108108108108
2023-09-06,CLOSED,STRADDLE,2023-09-06,BANKNIFTY,44400PE,09:16:00,15:22:00,66.8,1.5,-67.56756756756756,4412.162162162162
2023-09-06,CLOSED,STRADDLE,2023-09-06,BANKNIFTY,44500CE,09:16:00,15:22:00,86.2,0.25,-67.41573033707866,5794.382022471911
2023-09-06,CLOSED,STRADDLE,2023-09-06,BANKNIFTY,44500PE,09:16:00,15:22:00,111.25,95.95,-67.41573033707866,1031.4606741573032
2023-09-06,CLOSED,STRADDLE,2023-09-06,BANKNIFTY,44600CE,09:16:00,12:41:00,47.8,5.45,-67.26457399103138,2848.6547085201787
2023-09-06,CLOSED,STRADDLE,2023-09-06,BANKNIFTY,44600PE,09:16:00,12:41:00,173.15,375.1,-67.26457399103138,-13584.080717488789
2023-09-06,CLOSED,STRADDLE,2023-09-06,BANKNIFTY,44700CE,09:16:00,11:42:00,24.6,5.9,-67.11409395973155,1255.0335570469801
2023-09-06,CLOSED,STRADDLE,2023-09-06,BANKNIFTY,44700PE,09:16:00,11:42:00,250.35,389.85,-67.11409395973155,-9362.416107382553
2023-09-06,CLOSED,REBALANCE,2023-09-06,BANKNIFTY,44200CE,11:42:00,15:22:00,137.95,203.9,-67.87330316742081,-4476.244343891404
2023-09-06,CLOSED,REBALANCE,2023-09-06,BANKNIFTY,44200PE,11:42:00,15:22:00,22.05,0.1,-67.87330316742081,1489.8190045248869
2023-09-06,CLOSED,REBALANCE,2023-09-06,BANKNIFTY,44100CE,12:41:00,15:10:00,141.15,332.6,-68.02721088435374,-13023.809523809523
2023-09-06,CLOSED,REBALANCE,2023-09-06,BANKNIFTY,44100PE,12:41:00,15:10:00,11.8,0.25,-68.02721088435374,785.7142857142857
2023-09-06,CLOSED,REBALANCE UP,2023-09-06,BANKNIFTY,44600CE,15:10:00,15:22:00,0.9,0.2,-67.26457399103138,47.085201793721964
2023-09-06,CLOSED,REBALANCE UP,2023-09-06,BANKNIFTY,44600PE,15:10:00,15:22:00,167.4,196.3,-67.26457399103138,-1943.9461883408073
2023-09-13,CLOSED,HEDGE,2023-09-13,BANKNIFTY,44700PE,09:16:00,15:22:00,7.05,0.15,335.57046979865777,-2315.4362416107383
2023-09-13,CLOSED,HEDGE,2023-09-13,BANKNIFTY,46100CE,09:16:00,15:22:00,4.65,0.15,325.3796095444685,-1464.2082429501083
2023-09-13,CLOSED,STRADDLE,2023-09-13,BANKNIFTY,45200CE,09:16:00,11:05:00,247.7,400.45,-66.3716814159292,-10138.274336283186
2023-09-13,CLOSED,STRADDLE,2023-09-13,BANKNIFTY,45200PE,09:16:00,11:05:00,57.65,17.2,-66.3716814159292,2684.734513274336
2023-09-13,CLOSED,STRADDLE,2023-09-13,BANKNIFTY,45300CE,09:16:00,11:25:00,180.0,423.8,-66.2251655629139,-16145.69536423841
2023-09-13,CLOSED,STRADDLE,2023-09-13,BANKNIFTY,45300PE,09:16:00,11:25:00,89.65,14.95,-66.2251655629139,4947.019867549669
2023-09-13,CLOSED,STRADDLE,2023-09-13,BANKNIFTY,45400CE,09:16:00,12:29:00,120.0,387.1,-66.07929515418502,-17649.77973568282
2023-09-13,CLOSED,STRADDLE,2023-09-13,BANKNIFTY,45400PE,09:16:00,12:29:00,133.25,12.25,-66.07929515418502,7995.594713656387
2023-09-13,CLOSED,STRADDLE,2023-09-13,BANKNIFTY,45500CE,09:16:00,13:11:00,80.0,408.05,-65.93406593406593,-21629.670329670327
2023-09-13,CLOSED,STRADDLE,2023-09-13,BANKNIFTY,45500PE,09:16:00,13:11:00,187.45,14.5,-65.93406593406593,11403.2967032967
2023-09-13,CLOSED,STRADDLE,2023-09-13,BANKNIFTY,45600CE,09:16:00,13:53:00,47.35,355.75,-65.78947368421052,-20289.473684210523
2023-09-13,CLOSED,STRADDLE,2023-09-13,BANKNIFTY,45600PE,09:16:00,13:53:00,260.7,7.6,-65.78947368421052,16651.315789473683
