time,open,high,low,close,MA,MA,EMA
2018-01-01T09:15:00+05:30,10533.75,10535.5,10516.35,10523.85,NaN,NaN,NaN
2018-01-01T09:45:00+05:30,10524.05,10533.05,10521.85,10532.25,NaN,NaN,NaN
2018-01-01T10:15:00+05:30,10532.05,10537.85,10527.55,10531.85,NaN,NaN,NaN
2018-01-01T10:45:00+05:30,10532.35,10536.3,10525.25,10527.45,NaN,NaN,NaN
2018-01-01T11:15:00+05:30,10527.9,10534.2,10527.45,10532.6,NaN,NaN,NaN
2018-01-01T11:45:00+05:30,10532.65,10534.05,10521.15,10523.5,NaN,NaN,NaN
2018-01-01T12:15:00+05:30,10523.3,10525.4,10519.65,10525.3,NaN,NaN,NaN
2018-01-01T12:45:00+05:30,10525,10525.65,10515.85,10516,NaN,NaN,NaN
2018-01-01T13:15:00+05:30,10515.65,10517.25,10504.25,10512.5,NaN,NaN,NaN
2018-01-01T13:45:00+05:30,10512.25,10524.7,10511.15,10521.95,NaN,NaN,NaN
2018-01-01T14:15:00+05:30,10523.6,10531.65,10521.2,10524.75,NaN,NaN,NaN
2018-01-01T14:45:00+05:30,10525.35,10528.1,10423.1,10442.7,NaN,NaN,NaN
2018-01-01T15:15:00+05:30,10443.25,10443.25,10426.95,10432.45,NaN,NaN,NaN
2018-01-02T09:15:00+05:30,10479.2,10495.2,10430.6,10447.35,NaN,NaN,NaN
2018-01-02T09:45:00+05:30,10447.75,10452.8,10409.65,10428.2,NaN,NaN,NaN
2018-01-02T10:15:00+05:30,10428.35,10455.15,10426.1,10442.65,NaN,NaN,NaN
2018-01-02T10:45:00+05:30,10442.1,10451.7,10433.8,10445.85,NaN,NaN,NaN
2018-01-02T11:15:00+05:30,10445.6,10447.75,10428.55,10442.7,NaN,NaN,NaN
2018-01-02T11:45:00+05:30,10442.55,10445.55,10433.2,10438.9,NaN,NaN,NaN
2018-01-02T12:15:00+05:30,10439.1,10454.8,10438.6,10447.6,NaN,NaN,NaN
2018-01-02T12:45:00+05:30,10447.35,10447.35,10429.35,10436.75,NaN,NaN,NaN
2018-01-02T13:15:00+05:30,10436.8,10444.25,10431.7,10443.05,NaN,NaN,NaN
2018-01-02T13:45:00+05:30,10443.2,10447.55,10416.05,10423.45,NaN,NaN,NaN
2018-01-02T14:15:00+05:30,10423.4,10426.9,10404.65,10423.6,NaN,NaN,NaN
2018-01-02T14:45:00+05:30,10422.15,10451.8,10422.15,10446.15,NaN,NaN,NaN
2018-01-02T15:15:00+05:30,10445.1,10447.2,10437.7,10439.55,NaN,NaN,NaN
2018-01-03T09:15:00+05:30,10485.5,10485.5,10460.55,10467.1,NaN,NaN,NaN
2018-01-03T09:45:00+05:30,10466.9,10503.6,10466.25,10495.65,NaN,NaN,NaN
2018-01-03T10:15:00+05:30,10495.55,10498.25,10489.9,10490.4,NaN,NaN,NaN
2018-01-03T10:45:00+05:30,10490.1,10490.85,10476.55,10477.9,NaN,NaN,NaN
2018-01-03T11:15:00+05:30,10477.8,10486.7,10476.2,10482.45,NaN,NaN,NaN
2018-01-03T11:45:00+05:30,10482.35,10486.8,10475.85,10477.7,NaN,NaN,NaN
2018-01-03T12:15:00+05:30,10477.65,10483.3,10454.65,10461.1,NaN,NaN,NaN
2018-01-03T12:45:00+05:30,10461.25,10471.15,10459.15,10467.55,10466.557352941178,10487.679411764706,NaN
2018-01-03T13:15:00+05:30,10467.65,10476.55,10463.8,10465.25,10465.011764705883,10485.945588235294,NaN
2018-01-03T13:45:00+05:30,10465.65,10476.6,10462.4,10468.9,10463.263235294118,10484.285294117648,NaN
2018-01-03T14:15:00+05:30,10469.1,10474.05,10430.95,10431.55,10460.42205882353,10482.408823529413,NaN
2018-01-03T14:45:00+05:30,10431.65,10450.05,10429.55,10440.4,10457.607352941177,10479.87205882353,NaN
2018-01-03T15:15:00+05:30,10440.65,10446.85,10439.55,10446.75,10455.02205882353,10477.302941176471,NaN
2018-01-04T09:15:00+05:30,10469.5,10470.1,10441.45,10460.05,10452.677941176471,10475.42205882353,NaN
2018-01-04T09:45:00+05:30,10460.4,10464.75,10450.2,10450.4,10450.635294117646,10473.638235294118,NaN
2018-01-04T10:15:00+05:30,10450.6,10460.5,10447.65,10454.3,10448.629411764707,10471.722058823529,NaN
2018-01-04T10:45:00+05:30,10454.15,10462.25,10453.75,10457.15,10447.14411764706,10470.104411764705,NaN
2018-01-04T11:15:00+05:30,10457.35,10469.25,10455.2,10466.2,10445.498529411765,10468.473529411765,NaN
