time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2018-01-03T13:15:00+05:30,25376.9,25407.8,25356.05,25357.8,44.865793906957094,50.36226759824444,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-03T13:45:00+05:30,25356.95,25394.6,25354,25362.5,45.964189332745526,50.43413019607272,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-03T14:15:00+05:30,25363,25377.3,25308.35,25310.3,36.96682891101928,50.096641418842,NaN,NaN,36.96682891101928,NaN,NaN,NaN
2018-01-03T14:45:00+05:30,25313.35,25359.8,25300.9,25311.75,37.34159907162601,48.71103031878317,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-03T15:15:00+05:30,25313.7,25329,25302.35,25326.15,41.1630903880583,47.15279490253711,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T09:15:00+05:30,25356.1,25377.3,25322.15,25346.95,46.36098960484,46.327040126272074,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T09:45:00+05:30,25348.65,25361.6,25323.4,25325.95,42.21877779386343,45.19904814034435,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T10:15:00+05:30,25326.45,25341.75,25310.3,25326.45,42.3536724188393,44.15055798934709,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T10:45:00+05:30,25326.3,25422.85,25325.4,25400.45,58.2293840341894,44.64100529099099,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T11:15:00+05:30,25400.15,25423.95,25378.4,25411.3,60.00581803828378,45.84930348160064,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T11:45:00+05:30,25411.4,25434.3,25391.05,25426.5,62.46569354726592,47.085076095244375,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T12:15:00+05:30,25427.25,25437.2,25414.1,25425.05,62.065121152020936,48.64865129934108,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T12:45:00+05:30,25424.5,25430.85,25403.85,25428.6,62.709134618846335,50.17091905262298,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T13:15:00+05:30,25429.85,25475.95,25418,25451.1,66.6557438814715,52.86991132266408,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T13:45:00+05:30,25449.8,25472.2,25393.65,25422.95,58.18159894574704,54.764456765766,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T14:15:00+05:30,25424.1,25448.85,25407.25,25422.65,58.095015926943745,56.303722723846484,NaN,NaN,58.095015926943745,NaN,NaN,NaN
2018-01-04T14:45:00+05:30,25427.45,25472.45,25424.7,25466.65,66.20806705899962,58.10800249240645,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-04T15:15:00+05:30,25467.15,25490.35,25444.3,25478.4,68.02645759994928,60.45415520205062,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T09:15:00+05:30,25510.2,25574,25499.55,25554.95,76.92495531409247,63.59699910161908,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T09:45:00+05:30,25551.8,25575.25,25545.85,25565.05,77.8208157769629,65.37803835096214,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T10:15:00+05:30,25564.85,25572,25529.5,25566.85,77.98834643905751,67.01281366012338,NaN,NaN,NaN,NaN,77.98834643905751,NaN
2018-01-05T10:45:00+05:30,25567.75,25573.35,25554.3,25563.9,76.94062306808618,68.32871634383433,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T11:15:00+05:30,25563.55,25569.9,25531.55,25545.1,70.31825210581772,69.07900097599767,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T11:45:00+05:30,25545.15,25552.65,25508.4,25535.85,67.1883665535711,69.48620387915446,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T12:15:00+05:30,25534,25570.8,25522.45,25566.7,71.79416995253408,69.95333352197832,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T12:45:00+05:30,25565.65,25568.25,25531.4,25557.55,68.65020293746367,70.90502479395258,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T13:15:00+05:30,25559.6,25591.4,25550.8,25574.2,71.17669751564246,72.09426857474337,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T13:45:00+05:30,25574.05,25585.45,25551.95,25563.5,67.34032250258491,72.19720088779657,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T14:15:00+05:30,25561.6,25582.95,25551.6,25556.5,64.82589739243014,71.90624086893119,NaN,NaN,64.82589739243014,NaN,NaN,NaN
2018-01-05T14:45:00+05:30,25556.4,25608.4,25546.1,25594.85,71.28694485786463,71.39369446381957,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-05T15:15:00+05:30,25596.4,25643.35,25589.75,25619.9,74.63470864738935,71.10404836113106,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T09:15:00+05:30,25690.65,25757.85,25686.3,25749.5,84.75219585554468,71.71894376262989,NaN,NaN,NaN,NaN,84.75219585554468,NaN
2018-01-08T09:45:00+05:30,25749.4,25771.5,25727.85,25728.05,79.01428984329681,71.90745892401267,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T10:15:00+05:30,25728.5,25749.85,25723.65,25735.85,79.5676163767415,72.74831022136938,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T10:45:00+05:30,25734.35,25743.95,25717.85,25722.3,75.75095762715762,73.52672759169542,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T11:15:00+05:30,25722.05,25741.5,25710,25734.5,76.85071718350414,73.98641370360178,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T11:45:00+05:30,25734.05,25735.5,25698.8,25706.8,69.031503074722,74.02107735244346,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T12:15:00+05:30,25709,25726.55,25700.15,25723.15,70.95054242904257,74.0005177991162,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T12:45:00+05:30,25723.05,25727.45,25691.2,25702.5,65.32650548198578,73.81744352451628,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T13:15:00+05:30,25703.4,25715.85,25670.35,25713.45,66.85881745239871,74.00225443905887,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T13:45:00+05:30,25713.55,25724.7,25679.3,25683.05,58.908577026563684,72.87694827257697,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T14:15:00+05:30,25683.25,25704.1,25658.85,25698.3,61.43881237059651,71.67732133832308,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T14:45:00+05:30,25699.35,25708.35,25669.8,25675.35,55.75548270315053,69.04125650628725,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-08T15:15:00+05:30,25674.95,25688.85,25643.8,25670,54.463579442796565,66.80937374260542,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-09T09:15:00+05:30,25737.45,25803.8,25617.25,25657.2,51.33324998642515,64.24261316166756,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-09T09:45:00+05:30,25657,25681.75,25639.3,25680.15,56.28828900886501,62.47327965091369,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-09T10:15:00+05:30,25679.3,25692.15,25667,25675.3,54.98684564017472,60.48565496515646,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-09T10:45:00+05:30,25674.9,25706.45,25666.75,25697.2,59.623751255660075,59.6304047997872,NaN,NaN,NaN,NaN,59.623751255660075,NaN
2018-01-09T11:15:00+05:30,25698.1,25711.55,25682.95,25696.55,59.42389770452871,58.582528006649575,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-09T11:45:00+05:30,25695.65,25699.9,25659.9,25665.8,50.59814737830815,57.2435863608607,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-09T12:15:00+05:30,25664.5,25675.85,25642.1,25665.75,50.58470960428436,55.76412201103212,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-09T12:45:00+05:30,25665.35,25671.65,25649.4,25652.45,46.937295276826454,54.675823670146926,NaN,NaN,46.937295276826454,NaN,NaN,NaN
2018-01-09T13:15:00+05:30,25653.6,25689.55,25629.85,25674.95,53.2149381909078,53.928198744720675,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-09T13:45:00+05:30,25675.05,25731.7,25667.8,25713.1,61.6721370027203,54.46607640831792,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-09T14:15:00+05:30,25717,25728.8,25686.6,25717.2,62.47406044067521,55.19430195357961,NaN,NaN,NaN,NaN,62.47406044067521,NaN
2018-01-09T14:45:00+05:30,25716.85,25730,25684.15,25698.2,56.453065520613976,55.659739729414966,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-09T15:15:00+05:30,25699.7,25709.9,25677.45,25688,53.41318669278488,55.3983667915895,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T09:15:00+05:30,25711.35,25717.6,25626.65,25647.8,43.30401686850155,54.33629144871013,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T09:45:00+05:30,25648.85,25679.5,25645.05,25659.6,46.5691984060063,53.14951391692342,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T10:15:00+05:30,25660.05,25664.2,25634.2,25642.2,42.59061154737625,51.6192151753641,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T10:45:00+05:30,25642.7,25656.35,25587.45,25611.65,36.55845544614123,50.34287954516711,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T11:15:00+05:30,25610.9,25612.95,25549.9,25559.9,28.92496227197887,48.37381160586662,NaN,NaN,28.92496227197887,NaN,NaN,NaN
2018-01-10T11:45:00+05:30,25559.5,25575.45,25527.5,25563.2,29.950930994407486,46.82959667110126,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T12:15:00+05:30,25562.65,25619.15,25562.65,25585.2,36.65628873615566,45.32426490248742,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T12:45:00+05:30,25584,25607.75,25579.7,25592.3,38.73808630810426,43.23935120297687,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T13:15:00+05:30,25597.8,25614.45,25580.15,25586.9,37.70146225002408,40.98729682200859,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T13:45:00+05:30,25587.55,25623.15,25580.3,25614.25,45.78430948680345,40.01740990984399,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T14:15:00+05:30,25614.75,25625.8,25596.9,25602.7,43.18173061279102,39.08727753893547,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T14:45:00+05:30,25603.95,25628.15,25585.5,25618.6,47.68493659725511,39.48554296882216,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-10T15:15:00+05:30,25618.8,25639.7,25583.35,25590.15,41.25011120974232,39.001989587343616,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-11T09:15:00+05:30,25628.7,25628.7,25532.25,25542.4,33.022871031999685,38.13219499503665,NaN,NaN,33.022871031999685,NaN,NaN,NaN
2018-01-11T09:45:00+05:30,25541.1,25594.3,25541.1,25578.05,42.44951087488774,38.667745488559056,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-11T10:15:00+05:30,25578.35,25600.8,25563.85,25599.05,47.259327268311196,40.33450594277109,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-11T10:45:00+05:30,25599.65,25632.7,25593.5,25602.85,48.122339300189886,41.98645215238767,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-11T11:15:00+05:30,25602.15,25613.75,25587.9,25603.9,48.37908034870599,43.05216048080133,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-11T11:45:00+05:30,25604.6,25630.15,25602,25628.2,54.15494590075285,44.45369317104211,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-11T12:15:00+05:30,25628,25682.15,25626.4,25665.85,61.49727998148443,46.616949328447596,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-11T12:45:00+05:30,25667.9,25688.8,25657.2,25679.35,63.78494422048479,48.25337066787318,NaN,NaN,NaN,NaN,63.78494422048479,NaN
2018-01-11T13:15:00+05:30,25676.85,25685.4,25631.5,25638,53.14584989840862,49.1591996938384,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-11T13:45:00+05:30,25636.9,25675.4,25625.4,25672.95,59.43638365126705,50.22751306238494,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-11T14:15:00+05:30,25672.7,25694.65,25630.15,25635.2,51.25968769179386,51.13747456075327,NaN,NaN,51.25968769179386,NaN,NaN,NaN
2018-01-11T14:45:00+05:30,25635.8,25659.15,25614.55,25655.35,54.90243731992242,53.12652604147352,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-11T15:15:00+05:30,25657.15,25682.05,25646.55,25658.4,55.456731817461865,54.30900067261662,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T09:15:00+05:30,25736.4,25761.55,25706.7,25743.3,67.63659155269163,56.161479243923935,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T09:45:00+05:30,25743.1,25775.15,25737.95,25753.65,68.78131393287416,58.03956784689523,NaN,NaN,NaN,NaN,68.78131393287416,NaN
2018-01-12T10:15:00+05:30,25745.25,25758.9,25713.4,25713.4,59.74184764596453,59.07254669210055,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T10:45:00+05:30,25712.35,25728,25709.55,25718.65,60.48692144797839,59.64818083275741,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T11:15:00+05:30,25715.1,25725.6,25700.65,25719.55,60.624341205637734,59.56882276222589,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T11:45:00+05:30,25720,25729.65,25681.1,25685.4,52.939590680338554,58.582881531303514,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T12:15:00+05:30,25687.55,25687.55,25564.4,25565,35.4918326366019,56.97797087113927,NaN,NaN,35.4918326366019,NaN,NaN,NaN
2018-01-12T12:45:00+05:30,25563.15,25659,25557.6,25622.95,45.075745572724045,55.67245831854445,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T13:15:00+05:30,25622.85,25684.5,25604.7,25672.45,51.80374428240795,55.72191800860028,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T13:45:00+05:30,25670.2,25713.4,25653.65,25713.4,56.6374272559268,55.87964436641885,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T14:15:00+05:30,25713.1,25764.2,25701.5,25743.5,59.88997077444541,56.28266608978099,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T14:45:00+05:30,25742.7,25770.95,25719.75,25757.3,61.35194914215474,55.711334961550364,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-12T15:15:00+05:30,25758.05,25763.9,25705.3,25721.9,55.6303596329639,54.51579366155852,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T09:15:00+05:30,25867.7,25946.5,25842.95,25939.5,72.78895823647312,55.70189462433203,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T09:45:00+05:30,25943.35,25978.75,25930.85,25950.1,73.34138305280813,56.87048204295291,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T10:15:00+05:30,25948.25,26005.3,25948.25,26001.45,75.9438293414976,58.26316278257653,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T10:45:00+05:30,25999.1,26041.2,25994.7,26031.8,77.37950767447302,60.48497341840694,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T11:15:00+05:30,26032.25,26073.3,25995.1,26035.85,77.57594939439092,64.31080221456958,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T11:45:00+05:30,26035.25,26078.7,26019.9,26043.7,77.98359742767303,67.30242511047403,NaN,NaN,NaN,NaN,77.98359742767303,NaN
2018-01-15T12:15:00+05:30,26042.95,26067.1,26029.25,26041.45,77.53917292272033,69.64200953232063,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T12:45:00+05:30,26041.3,26046.55,26004.7,26020,73.16652391589702,71.144654683227,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T13:15:00+05:30,26019.25,26065,26006.45,26038,74.49422372634666,72.47231404249075,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T13:45:00+05:30,26038.75,26061.65,26034.55,26046.4,75.12600672653437,73.72450109561618,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T14:15:00+05:30,26045.4,26075.7,26027.75,26068.9,76.81791858329692,75.65064281837373,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T14:45:00+05:30,26069.75,26091.8,26050.6,26061.75,75.03387361204219,75.85472603433455,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-15T15:15:00+05:30,26061.9,26075.6,26041.5,26053.45,72.8727811802642,75.81212586410328,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T09:15:00+05:30,26136.4,26136.4,26005.3,26073.55,74.80576327385032,75.70866531249898,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T09:45:00+05:30,26069.65,26078.3,26025.1,26034.65,64.95280388373894,74.5789649678868,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T10:15:00+05:30,26035,26036.8,25972.55,25984.55,54.738568146145006,72.50283939986444,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T10:45:00+05:30,25983.5,26040.8,25951.2,26026,60.405207106689744,70.90480391613869,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T11:15:00+05:30,26025.55,26039,25994.15,26009.25,57.220761402143836,69.05767559608627,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T11:45:00+05:30,26009,26045.35,26000.05,26031.85,60.32505054425011,67.89026892593655,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T12:15:00+05:30,26031.6,26064.75,26019.1,26043.05,61.83478008587821,66.73941041316671,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T12:45:00+05:30,26043.35,26065.3,25974,25982.4,50.40877565792123,64.49238940692915,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T13:15:00+05:30,25981.2,25993.25,25931.7,25985.55,50.926833300765566,62.13865438124447,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T13:45:00+05:30,25982.65,26020.25,25947.55,25973.05,48.70584397071331,59.74519714112367,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T14:15:00+05:30,25976.05,26014.25,25963.55,25981.75,50.36316191874923,57.698868117349576,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T14:45:00+05:30,25980.65,25988.8,25938.85,25978.4,49.68322910753042,55.415001374956866,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-16T15:15:00+05:30,25979.45,25993.9,25966.4,25969.4,47.777054119677544,53.85356957822401,NaN,NaN,47.777054119677544,NaN,NaN,NaN
2018-01-17T09:15:00+05:30,25944.95,26081.1,25922.3,26071.65,64.70171695514065,54.75931037904179,NaN,NaN,NaN,NaN,64.70171695514065,NaN
2018-01-17T09:45:00+05:30,26074.7,26092.6,26021.9,26049.8,60.12166437649223,54.73353376720566,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T10:15:00+05:30,26050.5,26111.1,26046.15,26084.4,64.49902459326196,55.395194057307314,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T10:45:00+05:30,26082.75,26112.05,26056.8,26074.5,62.34510539691693,55.57883540754975,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T11:15:00+05:30,26074.05,26082.7,26039.7,26049.1,56.97535038811333,55.137069071389305,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T11:45:00+05:30,26049.15,26070.1,26035.8,26057.4,58.26735793275897,55.85148564182909,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T12:15:00+05:30,26055.25,26105.6,26052.5,26081.25,61.88515986408318,56.84769714758523,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T12:45:00+05:30,26090.1,26115.75,26076.05,26101.1,64.68774713048212,58.300597434836966,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T13:15:00+05:30,26101.4,26118.05,26083.85,26114.15,66.47067018378839,59.76491636802235,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T13:45:00+05:30,26116.85,26146.6,26085.1,26129.4,68.51416882956264,61.476819979116186,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T14:15:00+05:30,26129.6,26217.6,26123.35,26217.4,77.2970540942589,64.16045634044177,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T14:45:00+05:30,26219.7,26323.65,26214.9,26272.35,80.94754098234465,65.63734943382394,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-17T15:15:00+05:30,26272.75,26335.85,26265.3,26330.35,83.94487563397203,67.80309591177665,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T09:15:00+05:30,26796.55,26887.65,26662.3,26824.65,93.51261354488659,70.4406949073789,NaN,NaN,NaN,NaN,93.51261354488659,NaN
2018-01-18T09:45:00+05:30,26825.7,26843.25,26757.1,26779.55,88.23525779067603,72.79434512499336,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T10:15:00+05:30,26781.55,26817.1,26762.2,26796.8,88.50811945400177,75.66096049461959,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T10:45:00+05:30,26800.25,26803.45,26757.3,26797.25,88.51576270926199,78.41081547430167,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T11:15:00+05:30,26795.85,26799.85,26685.45,26723.45,79.03305110880206,79.96971467836703,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T11:45:00+05:30,26726.95,26779.35,26696,26758.6,80.14732659777928,81.37513099357585,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T12:15:00+05:30,26758.1,26789.75,26735.2,26770.2,80.52308003791968,82.65262279849688,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T12:45:00+05:30,26771.15,26801.75,26739.35,26774.45,80.67052422967284,83.75774601668871,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T13:15:00+05:30,26775.5,26784.6,26748.05,26762.75,78.86264935417668,83.90007285849943,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T13:45:00+05:30,26762.95,26784.4,26691.05,26733.6,74.29930122109035,83.29568742565812,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T14:15:00+05:30,26730.4,26734.8,26583.6,26595.75,57.109176328736936,80.85607839790947,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-18T14:45:00+05:30,26591.15,26600.15,26423.75,26540.3,51.80571462890467,77.06454213282021,NaN,NaN,NaN,NaN,NaN,NaN
