time,open,high,low,close,MA,MA,EMA
2009-02-02T09:15:00+05:30,4403.9,4405.35,4306.55,4307.7,NaN,NaN,NaN
2009-02-02T13:15:00+05:30,4307.25,4315.1,4223.75,4240.2,NaN,NaN,NaN
2009-02-03T09:15:00+05:30,4266.05,4327.45,4191.1,4258.6,NaN,NaN,NaN
2009-02-03T13:15:00+05:30,4260.1,4332.75,4230.7,4247,NaN,NaN,NaN
2009-02-04T09:15:00+05:30,4296.3,4351.8,4285.1,4312.75,NaN,NaN,NaN
2009-02-04T13:15:00+05:30,4312.3,4324.8,4238.6,4249.95,NaN,NaN,4269.366666666667
2009-02-05T09:15:00+05:30,4278.5,4284.65,4212.3,4221.95,NaN,NaN,4255.8190476190475
2009-02-05T13:15:00+05:30,4223.35,4260,4202.4,4247.45,NaN,NaN,4253.4278911564625
2009-02-06T09:15:00+05:30,4275.65,4339.1,4275.65,4333.3,NaN,NaN,4276.248493683188
2009-02-06T13:15:00+05:30,4332.75,4350.2,4312.95,4324.65,NaN,NaN,4290.077495487992
2009-02-09T09:15:00+05:30,4365.55,4424.05,4365.55,4405.9,NaN,NaN,4323.1696396342795
2009-02-09T13:15:00+05:30,4405.85,4469.65,4391.35,4459.05,NaN,NaN,4361.992599738771
2009-02-10T09:15:00+05:30,4475.15,4596.6,4474.5,4562.55,NaN,NaN,4419.294714099122
2009-02-10T13:15:00+05:30,4562.05,4571.35,4455.5,4520.05,NaN,NaN,4448.08193864223
2009-02-11T09:15:00+05:30,4425.3,4463.15,4403.3,4459.45,NaN,NaN,4451.329956173021
2009-02-11T13:15:00+05:30,4458.8,4516.75,4449.8,4515.75,NaN,NaN,4469.7356829807295
2009-02-12T09:15:00+05:30,4476.05,4530,4456.85,4505.55,NaN,NaN,4479.968344986235
2009-02-12T13:15:00+05:30,4504.65,4506.1,4460.15,4466.7,NaN,NaN,4476.177389275882
2009-02-13T09:15:00+05:30,4511.35,4576.9,4511.35,4558.6,NaN,NaN,4499.72670662563
2009-02-13T13:15:00+05:30,4558.9,4602.15,4547.6,4551.35,NaN,NaN,4514.476219018307
2009-02-16T09:15:00+05:30,4538.6,4551.75,4347.15,4386.55,NaN,NaN,4477.925870727362
2009-02-16T13:15:00+05:30,4386.2,4386.2,4333.9,4360.5,NaN,NaN,4444.375621948116
2009-02-17T09:15:00+05:30,4303.4,4303.4,4179.25,4186.4,NaN,NaN,4370.668301391511
2009-02-17T13:15:00+05:30,4187,4191.05,4145.05,4177.15,NaN,NaN,4315.377358136793
2009-02-18T09:15:00+05:30,4101.35,4180.55,4039.4,4129.3,NaN,NaN,4262.212398669138
2009-02-18T13:15:00+05:30,4129.25,4143.1,4065.05,4087.05,4311.725,4396.305769230769,4212.1659990493845
2009-02-19T09:15:00+05:30,4075.85,4157.5,4045.15,4064.15,4301.671153846154,4386.7730769230775,4169.875713606703
2009-02-19T13:15:00+05:30,4064.45,4077.3,4036.8,4061.3,4294.4807692307695,4377.626923076923,4138.854081147645
2009-02-20T09:15:00+05:30,4013.85,4013.85,3936.85,3967.9,4284.701923076923,4365.565384615385,4090.0100579626037
2009-02-20T13:15:00+05:30,3968.25,3970.05,3912.35,3944.35,4272.457692307692,4351.615384615385,4048.392898544717
2009-02-24T09:15:00+05:30,3923.85,3923.85,3794.9,3879.1,4253.6038461538465,4335.15576923077,4000.023498960512
2009-02-24T13:15:00+05:30,3878.4,3918.8,3850.6,3876.7,4238.680769230769,4319.540384615385,3964.788213543223
2009-02-25T09:15:00+05:30,3929.85,3976.05,3924.85,3969.35,4227.625,4307.671153846154,3966.091581102302
2009-02-25T13:15:00+05:30,3968.05,3973.3,3900.05,3900.05,4215.996153846154,4296.6442307692305,3947.2225579302158
2009-02-26T09:15:00+05:30,3896.05,3907.95,3781.9,3813.85,4197.005769230769,4280.0615384615385,3909.1161128072968
2009-02-26T13:15:00+05:30,3814.05,3844.15,3812.15,3840.25,4177.744230769231,4260.598076923077,3889.4400805766404
2009-02-27T09:15:00+05:30,3831.45,3871.3,3758.4,3793.5,4154.392307692307,4239.338461538462,3862.028628983315
2009-02-27T13:15:00+05:30,3794.3,3905.45,3792.1,3903.2,4131.34423076923,4217.638461538461,3873.791877845225
2009-03-02T09:15:00+05:30,3831.25,3831.25,3756.8,3774.8,4103.740384615385,4188.201923076923,3845.508484175161
2009-03-02T13:15:00+05:30,3775.25,3775.55,3702,3704.1,4074.7596153846152,4157.59423076923,3805.1060601251147
2009-03-03T09:15:00+05:30,3682.1,3750.5,3655.4,3719.9,4045.9942307692304,4130.1846153846145,3780.7614715179393
2009-03-03T13:15:00+05:30,3719.85,3742,3621.9,3627.65,4014.151923076923,4100.386538461538,3737.015336798528
2009-03-04T09:15:00+05:30,3671.2,3689.45,3587.9,3636.95,3980.730769230769,4068.0576923076924,3708.4252405703774
2009-03-04T13:15:00+05:30,3636.75,3652.15,3576.55,3583.25,3946.7461538461534,4035.213461538461,3672.6608861216982
2009-03-05T09:15:00+05:30,3635.55,3667.35,3503.3,3509.45,3907.9750000000004,4000.230769230769,3626.0292043726417
2009-03-05T13:15:00+05:30,3509.75,3513.4,3413.5,3436.4,3864.355769230769,3958.355769230769,3571.849431694744
2009-03-06T09:15:00+05:30,3385.4,3541,3338.8,3440.1,3825.5730769230768,3919.4807692307686,3534.206736924817
2009-03-06T13:15:00+05:30,3439.5,3482.5,3420.95,3461.6,3790.459615384615,3884.7230769230764,3513.4619549462977
2009-03-09T09:15:00+05:30,3424.35,3446.75,3353.05,3377.05,3758.6826923076924,3851.7749999999996,3474.487110675927
2009-03-09T13:15:00+05:30,3377.7,3383.75,3314.55,3344.35,3726.7403846153848,3820.7249999999995,3437.3050790542334
2009-03-12T09:15:00+05:30,3422.85,3462.3,3380.7,3430.6,3701.4057692307692,3793.0999999999995,3435.389342181595
2009-03-12T13:15:00+05:30,3430.45,3467.75,3429.85,3437.25,3676.9750000000004,3767.125,3435.920958701139
2009-03-13T09:15:00+05:30,3498.1,3632.3,3498.1,3631.3,3655.9346153846154,3746.925,3491.743541929385
2009-03-13T13:15:00+05:30,3631.35,3646.65,3609.8,3646.65,3639.5115384615387,3730.3615384615387,3536.002529949561
2009-03-16T09:15:00+05:30,3651.3,3708.55,3645.15,3699.25,3628.2923076923075,3718.619230769231,3582.6446642496862
2009-03-16T13:15:00+05:30,3698.4,3747.75,3695.4,3737.75,3619.9480769230768,3710.0692307692307,3626.9604744640615
2009-03-17T09:15:00+05:30,3752.2,3783.25,3680,3681.8,3615.528846153846,3704.6615384615384,3642.6289103314725
2009-03-17T13:15:00+05:30,3682.7,3686.15,3615.6,3650.25,3606.4903846153848,3695.7134615384616,3644.80636452248
2009-03-18T09:15:00+05:30,3704,3775.3,3704,3749.45,3597.9961538461534,3687.9923076923073,3674.7045460874856
2009-03-18T13:15:00+05:30,3751.05,3777.4,3720.05,3724.3,3591.073076923077,3680.4576923076916,3688.8746757767753
2009-03-19T09:15:00+05:30,3759.25,3802.1,3673.9,3693.95,3586.919230769231,3676.386538461538,3690.3247684119824
2009-03-19T13:15:00+05:30,3693.6,3773.05,3668.15,3766.5,3581.3807692307696,3673.651923076923,3712.089120294273
2009-03-20T09:15:00+05:30,3753.1,3753.1,3666.85,3669.7,3577.8596153846156,3669.105769230769,3699.977943067338
2009-03-20T13:15:00+05:30,3670.4,3721.6,3665.1,3684.6,3572.9750000000004,3662.0346153846153,3695.5842450480986
2009-03-23T09:15:00+05:30,3763.75,3834.2,3743,3834.2,3572.4442307692307,3662.1480769230766,3735.1887464629276
2009-03-23T13:15:00+05:30,3831.5,3963.65,3829.15,3947.6,3577.334615384616,3669.382692307692,3795.877676044948
2009-03-24T09:15:00+05:30,4016.25,4184.65,4016.25,4144.45,3591.213461538462,3686.080769230769,3895.4697686035342
2009-03-24T13:15:00+05:30,4142.75,4166.5,3982.8,3995.1,3605.094230769231,3702.4076923076914,3923.9355490025246
2009-03-25T09:15:00+05:30,4013.7,4114.95,3993.1,4025.75,3620.678846153847,3718.773076923076,3953.0253921446606
2009-03-25T13:15:00+05:30,4026.85,4144.95,4014.4,4141.2,3637.5192307692314,3737.7269230769225,4006.789565817615
2009-03-26T09:15:00+05:30,4179.25,4249.35,4167.2,4242.9,3663.053846153847,3760.1115384615377,4074.249689869725
2009-03-26T13:15:00+05:30,4243.05,4311.7,4226.35,4267.9,3694.317307692309,3790.815384615383,4129.578349906947
