datetime,open,high,low,close,volume
2017-01-02T09:15:00.000000,18242.3,18249.0,17844.9,17969.6,0
2017-01-03T09:15:00.000000,18002.75,18115.05,17830.95,18035.6,0
2017-01-04T09:15:00.000000,18037.45,18092.85,17868.9,17891.0,0
2017-01-05T09:15:00.000000,18000.75,18164.05,17977.8,18115.95,0
2017-01-06T09:15:00.000000,18168.45,18325.5,18157.3,18264.0,0
2017-01-09T09:15:00.000000,18314.25,18373.1,18256.15,18286.65,0
2017-01-10T09:15:00.000000,18351.45,18441.15,18275.75,18409.6,0
2017-01-11T09:56:00.000000,18535.35,18889.45,18515.25,18830.0,0
2017-01-12T09:15:00.000000,18885.45,18966.3,18805.85,18873.95,0
2017-01-13T09:15:00.000000,18949.7,18952.25,18781.25,18912.1,0
2017-01-16T09:15:00.000000,18899.7,19134.5,18865.25,19096.45,0
2017-01-17T09:15:00.000000,19128.15,19202.25,18981.85,19067.05,0
2017-01-18T09:15:00.000000,19074.85,19276.5,19072.1,19164.5,0
2017-01-19T09:15:00.000000,19165.35,19185.3,19046.1,19124.25,0
2017-01-20T09:15:00.000000,18996.6,19071.65,18793.05,18820.8,0
2017-01-23T09:15:00.000000,18762.0,18909.65,18722.85,18842.7,0
2017-01-24T09:15:00.000000,18931.0,19054.3,18906.95,19023.5,0
2017-01-25T09:15:00.000000,19120.05,19518.45,19114.15,19473.2,0
2017-01-27T09:15:00.000000,19588.4,19794.95,19534.9,19708.3,0
2017-01-30T09:15:00.000000,19718.8,19767.05,19561.1,19585.25,0
2017-01-31T09:15:00.000000,19533.2,19624.1,19435.45,19515.15,0
2017-02-01T09:15:00.000000,19522.4,20047.85,19470.95,20020.6,0
2017-02-02T09:15:00.000000,20053.95,20146.9,19915.2,20070.3,0
2017-02-03T09:15:00.000000,20061.9,20229.65,20009.95,20196.8,0
2017-02-06T09:15:00.000000,20307.15,20462.45,20298.05,20371.6,0
2017-02-07T09:15:00.000000,20367.3,20426.95,20281.5,20327.25,0
2017-02-08T09:15:00.000000,20335.25,20362.8,20070.15,20245.4,0
2017-02-09T09:15:00.000000,20312.65,20406.6,20000.35,20151.15,0
2017-02-10T09:15:00.000000,20225.75,20310.0,20167.1,20213.9,0
2017-02-13T09:15:00.000000,20273.65,20308.7,20116.9,20251.8,0
2017-02-14T09:15:00.000000,20304.5,20314.05,20158.85,20258.1,0
2017-02-15T09:15:00.000000,20282.1,20368.2,20115.85,20163.7,0
2017-02-16T09:15:00.000000,20243.25,20295.55,20088.2,20243.7,0
2017-02-17T09:15:00.000000,20918.45,21042.35,20449.65,20551.35,0
2017-02-20T09:15:00.000000,20494.85,20702.6,20472.4,20677.1,0
2017-02-21T09:15:00.000000,20695.9,20903.35,20619.25,20860.95,0
2017-02-22T09:15:00.000000,20937.6,20958.25,20829.65,20868.45,0
2017-02-23T09:15:00.000000,20887.65,21011.9,20828.4,20876.65,0
2017-02-27T09:15:00.000000,20853.45,20853.45,20584.75,20613.05,0
2017-02-28T09:15:00.000000,20632.85,20681.3,20560.6,20607.25,0
2017-03-01T09:15:00.000000,20698.9,20833.75,20678.75,20783.75,0
2017-03-02T09:15:00.000000,20885.0,20905.0,20516.9,20560.05,0
2017-03-03T09:15:00.000000,20572.85,20580.45,20423.35,20495.6,0
2017-03-06T09:15:00.000000,20548.95,20727.5,20532.2,20663.65,0
2017-03-07T09:15:00.000000,20685.95,20701.25,20585.95,20627.5,0
2017-03-08T09:15:00.000000,20630.15,20715.2,20534.25,20676.55,0
2017-03-09T09:15:00.000000,20620.55,20780.25,20603.9,20721.35,0
2017-03-10T09:15:00.000000,20825.9,20876.95,20648.8,20727.55,0
2017-03-14T09:15:00.000000,21189.85,21274.45,21059.7,21102.7,0
2017-03-15T09:15:00.000000,21089.4,21216.9,21063.95,21157.9,0
2017-03-16T09:15:00.000000,21237.5,21289.8,21194.25,21249.9,0
2017-03-17T09:15:00.000000,21308.45,21336.05,21127.95,21175.05,0
2017-03-20T09:15:00.000000,21202.55,21202.55,21084.8,21110.25,0
2017-03-21T09:15:00.000000,21110.65,21146.5,20967.0,21019.0,0
2017-03-22T09:15:00.000000,20815.35,20899.0,20753.9,20781.35,0
2017-03-23T09:15:00.000000,20848.75,20934.75,20775.35,20895.5,0
2017-03-24T09:15:00.000000,20987.6,21174.1,20929.15,21122.55,0
2017-03-27T09:15:00.000000,21178.1,21179.2,20979.55,21056.9,0
2017-03-28T09:15:00.000000,21229.0,21264.95,21145.0,21225.4,0
2017-03-29T09:15:00.000000,21291.45,21418.6,21255.75,21391.15,0
2017-03-30T09:15:00.000000,21374.35,21696.0,21331.9,21620.7,0
2017-03-31T09:15:00.000000,21551.85,21574.15,21414.0,21444.15,0
2017-04-03T09:15:00.000000,21539.2,21564.25,21408.6,21547.75,0
2017-04-05T09:15:00.000000,21602.2,21699.3,21499.75,21652.7,0
2017-04-06T09:15:00.000000,21572.7,21674.0,21488.9,21622.95,0
2017-04-07T09:15:00.000000,21536.5,21616.85,21397.0,21431.15,0
2017-04-10T09:15:00.000000,21492.05,21552.1,21396.05,21520.15,0
2017-04-11T09:15:00.000000,21521.45,21753.35,21483.55,21736.15,0
2017-04-12T09:15:00.000000,21735.65,21787.1,21551.75,21666.8,0
2017-04-13T09:15:00.000000,21651.25,21758.85,21627.0,21686.6,0
2017-04-17T09:15:00.000000,21700.5,21743.3,21576.75,21647.6,0
2017-04-18T09:15:00.000000,21706.05,21947.0,21634.15,21671.85,0
2017-04-19T09:15:00.000000,21674.1,21706.3,21470.2,21556.35,0
2017-04-20T09:15:00.000000,21419.45,21558.85,21396.0,21491.4,0
2017-04-21T09:15:00.000000,21567.5,21614.55,21386.2,21551.45,0
2017-04-24T09:15:00.000000,21591.9,21884.85,21578.65,21857.4,0
2017-04-25T09:15:00.000000,21960.65,22093.25,21900.3,22054.7,0
2017-04-26T09:15:00.000000,22158.65,22276.05,21814.9,22242.85,0
2017-04-27T09:15:00.000000,22274.05,22380.85,22169.8,22326.3,0
2017-04-28T09:15:00.000000,22296.8,22383.0,22182.55,22358.25,0
2017-05-02T09:15:00.000000,22412.55,22492.15,22266.15,22341.35,0
2017-05-03T09:15:00.000000,22445.85,22449.0,22240.05,22307.3,0
2017-05-04T09:15:00.000000,22618.3,22743.7,22449.9,22720.1,0
2017-05-05T09:15:00.000000,22844.85,22853.55,22514.0,22604.95,0
2017-05-08T09:15:00.000000,22678.45,22835.15,22632.5,22767.35,0
2017-05-09T09:15:00.000000,22820.8,22835.35,22664.35,22707.3,0
2017-05-10T09:15:00.000000,22767.75,22859.4,22742.05,22830.35,0
2017-05-11T09:15:00.000000,22916.05,22977.85,22764.65,22818.45,0
2017-05-12T09:15:00.000000,22840.4,22859.15,22578.0,22671.7,0
2017-05-15T09:15:00.000000,22735.85,22891.7,22730.35,22821.5,0
2017-05-16T09:15:00.000000,22857.6,22944.1,22727.65,22928.6,0
2017-05-17T09:15:00.000000,22972.35,22978.15,22830.1,22935.95,0
2017-05-18T09:15:00.000000,22750.45,22834.55,22660.2,22698.6,0
2017-05-19T09:15:00.000000,22761.95,22902.25,22628.45,22769.8,0
2017-05-22T09:15:00.000000,22874.8,22918.35,22637.75,22652.85,0
2017-05-23T09:15:00.000000,22674.9,22740.4,22492.2,22582.8,0
2017-05-24T09:15:00.000000,22624.5,22673.4,22469.8,22536.3,0
2017-05-25T09:15:00.000000,22573.65,23267.8,22570.35,23190.8,0
2017-05-26T09:15:00.000000,23151.4,23408.35,23092.35,23362.2,0
2017-05-29T09:15:00.000000,23310.6,23464.0,23141.15,23182.75,0
2017-05-30T09:15:00.000000,23142.1,23337.15,23093.95,23307.25,0
2017-05-31T09:15:00.000000,23321.2,23469.45,23248.5,23424.8,0
2017-06-01T09:15:00.000000,23394.1,23396.15,23224.05,23310.15,0
2017-06-02T09:15:00.000000,23435.2,23453.3,23308.4,23375.9,0
2017-06-05T09:15:00.000000,23397.4,23494.7,23349.95,23459.65,0
2017-06-06T09:15:00.000000,23523.05,23536.1,23381.7,23416.3,0
2017-06-07T09:15:00.000000,23482.85,23606.15,23427.55,23567.65,0
2017-06-08T09:15:00.000000,23630.35,23659.1,23514.2,23536.1,0
2017-06-09T09:15:00.000000,23483.95,23708.65,23476.85,23690.9,0
2017-06-12T09:15:00.000000,23610.15,23630.1,23441.8,23470.45,0
2017-06-13T09:15:00.000000,23447.0,23615.2,23446.9,23477.85,0
2017-06-14T09:15:00.000000,23555.3,23562.8,23399.4,23498.7,0
2017-06-15T09:15:00.000000,23444.7,23473.3,23311.85,23391.75,0
2017-06-16T09:15:00.000000,23448.6,23527.65,23391.0,23502.75,0
2017-06-19T09:15:00.000000,23571.35,23806.65,23535.7,23742.15,0
2017-06-20T09:15:00.000000,23720.6,23760.35,23651.2,23697.95,0
2017-06-21T09:15:00.000000,23638.15,23760.75,23610.2,23708.75,0
