time,open,high,low,close,MA,Shapes
2022-01-10T09:15:00+05:30,7690.1,7744.35,7684.7,7729.95,NaN,0
2022-01-10T10:15:00+05:30,7730.3,7739.45,7721.55,7738.25,NaN,0
2022-01-10T11:15:00+05:30,7738.6,7739.3,7707.65,7717.45,NaN,0
2022-01-10T12:15:00+05:30,7717.4,7730.7,7716.2,7727.2,NaN,0
2022-01-10T13:15:00+05:30,7726.9,7731.4,7719.5,7727.3,NaN,0
2022-01-10T14:15:00+05:30,7727.6,7742.5,7721.85,7737.1,NaN,0
2022-01-10T15:15:00+05:30,7736.65,7739.45,7729.5,7736.8,NaN,0
2022-01-11T09:15:00+05:30,7736.9,7783.25,7731.05,7760.95,NaN,0
2022-01-11T10:15:00+05:30,7760.85,7773.25,7744.6,7767.15,NaN,0
2022-01-11T11:15:00+05:30,7767.4,7784.85,7763.65,7771.15,NaN,1
2022-01-11T12:15:00+05:30,7770.85,7794.8,7767.7,7788.9,NaN,1
2022-01-11T13:15:00+05:30,7789.15,7790.95,7773.8,7787.45,NaN,1
2022-01-11T14:15:00+05:30,7786.05,7790.05,7748.55,7775.8,NaN,1
2022-01-11T15:15:00+05:30,7776.45,7781.6,7771.25,7776.2,NaN,1
2022-01-12T09:15:00+05:30,7812.85,7837.85,7785.35,7825.9,NaN,1
2022-01-12T10:15:00+05:30,7826,7831,7815.65,7820,NaN,1
2022-01-12T11:15:00+05:30,7820.1,7831.65,7814.85,7830.15,NaN,1
2022-01-12T12:15:00+05:30,7830.4,7858.95,7829.65,7857.1,NaN,1
2022-01-12T13:15:00+05:30,7856.8,7856.9,7831.05,7845.3,NaN,1
2022-01-12T14:15:00+05:30,7845.4,7892.4,7842.1,7888.8,NaN,1
2022-01-12T15:15:00+05:30,7888.7,7892.9,7869.4,7874,NaN,1
2022-01-13T09:15:00+05:30,7900.35,7906.1,7840.05,7849.05,NaN,1
2022-01-13T10:15:00+05:30,7848.65,7895.45,7842.1,7891.9,NaN,1
2022-01-13T11:15:00+05:30,7892.15,7921.35,7887.85,7911.5,NaN,1
2022-01-13T12:15:00+05:30,7911.3,7915.05,7888.55,7895.65,NaN,1
2022-01-13T13:15:00+05:30,7895.2,7925.8,7886.75,7918.95,NaN,1
2022-01-13T14:15:00+05:30,7918.4,7946.65,7907.75,7941.2,NaN,1
2022-01-13T15:15:00+05:30,7941.05,7942.2,7926.15,7929.8,NaN,1
2022-01-14T09:15:00+05:30,7915.15,7970.65,7880.05,7958.7,NaN,1
2022-01-14T10:15:00+05:30,7959.15,7960.8,7922.75,7926.1,NaN,1
2022-01-14T11:15:00+05:30,7925.65,7929.1,7899.55,7928.55,NaN,1
2022-01-14T12:15:00+05:30,7928.4,7931.5,7919.8,7927.75,NaN,1
2022-01-14T13:15:00+05:30,7927.55,7934.65,7923.5,7930.1,NaN,1
2022-01-14T14:15:00+05:30,7929.7,7952.1,7927.55,7943.5,NaN,1
2022-01-14T15:15:00+05:30,7943.05,7944.85,7927.45,7930.5,NaN,1
2022-01-17T09:15:00+05:30,7953.3,7977,7942,7966,NaN,1
2022-01-17T10:15:00+05:30,7965.5,7967.8,7936.65,7941.25,NaN,1
2022-01-17T11:15:00+05:30,7941.2,7949.65,7936.2,7936.5,NaN,0
2022-01-17T12:15:00+05:30,7936.65,7949.45,7927.9,7948.75,NaN,1
2022-01-17T13:15:00+05:30,7948.15,7953.85,7932.35,7945.7,NaN,1
2022-01-17T14:15:00+05:30,7946.05,7958.35,7939.9,7943.15,NaN,1
2022-01-17T15:15:00+05:30,7943.45,7946.35,7935.95,7944.3,NaN,1
2022-01-18T09:15:00+05:30,7969.8,7996.3,7911.6,7930.4,NaN,0
2022-01-18T10:15:00+05:30,7930.65,7930.65,7899.4,7928.05,NaN,0
2022-01-18T11:15:00+05:30,7927.85,7941.35,7927.85,7932.05,NaN,0
2022-01-18T12:15:00+05:30,7932.15,7936.7,7919.6,7930.95,NaN,0
2022-01-18T13:15:00+05:30,7930.65,7932.5,7895.6,7915.1,NaN,0
2022-01-18T14:15:00+05:30,7914.95,7915.4,7760.55,7767.05,NaN,0
2022-01-18T15:15:00+05:30,7767.95,7787.15,7749.65,7778.65,NaN,0
2022-01-19T09:15:00+05:30,7771.55,7785.65,7685.55,7770.65,NaN,0
2022-01-19T10:15:00+05:30,7770.5,7778.6,7728.4,7758.25,NaN,0
2022-01-19T11:15:00+05:30,7758.2,7765.7,7727.35,7754.1,NaN,0
2022-01-19T12:15:00+05:30,7754.75,7766.45,7707.6,7726.7,NaN,0
2022-01-19T13:15:00+05:30,7727.1,7754.15,7710.95,7752.45,NaN,0
2022-01-19T14:15:00+05:30,7752.15,7779.3,7742.25,7777.9,NaN,0
2022-01-19T15:15:00+05:30,7777.4,7784.65,7772.95,7781.85,NaN,0
2022-01-20T09:15:00+05:30,7785.4,7797.55,7754.2,7764.3,NaN,0
2022-01-20T10:15:00+05:30,7764.45,7780.55,7751.5,7757.9,NaN,0
2022-01-20T11:15:00+05:30,7757.5,7767.45,7742.9,7761.25,NaN,0
2022-01-20T12:15:00+05:30,7760.95,7782.15,7753,7753.2,NaN,0
2022-01-20T13:15:00+05:30,7752.9,7752.95,7708,7736.1,NaN,0
2022-01-20T14:15:00+05:30,7735.85,7754.95,7709.8,7750.5,NaN,1
2022-01-20T15:15:00+05:30,7751,7755.75,7744.7,7753.15,NaN,1
2022-01-21T09:15:00+05:30,7705.95,7708.7,7645.1,7685.1,NaN,0
2022-01-21T10:15:00+05:30,7684.95,7690.55,7616.75,7641.3,NaN,0
2022-01-21T11:15:00+05:30,7641.05,7647.55,7616.6,7646.95,NaN,0
2022-01-21T12:15:00+05:30,7647,7676.75,7639.7,7675.4,NaN,0
2022-01-21T13:15:00+05:30,7675.1,7675.1,7606.7,7607.95,7823.95661764706,0
2022-01-21T14:15:00+05:30,7608.05,7608.45,7489.95,7555.25,7821.3875,0
2022-01-21T15:15:00+05:30,7556.05,7567.35,7543.8,7563.6,7818.819117647058,0
2022-01-24T09:15:00+05:30,7543.8,7561.6,7391.85,7404.4,7814.215441176471,0
2022-01-24T10:15:00+05:30,7403.35,7403.35,7346.25,7357.25,7808.775,0
2022-01-24T11:15:00+05:30,7357.2,7365.05,7301.05,7312.8,7802.679411764705,0
2022-01-24T12:15:00+05:30,7313.2,7316.8,7268.95,7309.3,7796.388235294118,0
2022-01-24T13:15:00+05:30,7309.1,7310.55,7188.25,7191.3,7788.3661764705885,0
2022-01-24T14:15:00+05:30,7191.6,7282.1,7191.6,7278.8,7781.275735294118,0
2022-01-24T15:15:00+05:30,7279.2,7279.9,7243.9,7251.75,7773.6963235294115,0
2022-01-25T09:15:00+05:30,7202.9,7341.3,7097.75,7293.35,7766.669852941177,0
2022-01-25T10:15:00+05:30,7293.7,7308,7254.6,7303.65,7759.533823529412,0
2022-01-25T11:15:00+05:30,7303.8,7320.55,7296.65,7306.9,7752.466911764706,0
2022-01-25T12:15:00+05:30,7307.2,7313.75,7276.95,7308.1,7745.588970588236,0
2022-01-25T13:15:00+05:30,7308.4,7349.15,7301.5,7340.6,7739.183088235293,1
2022-01-25T14:15:00+05:30,7340.2,7365.65,7325.9,7364.2,7732.393382352941,1
2022-01-25T15:15:00+05:30,7365.15,7375.25,7346.7,7348.55,7725.460294117648,1
2022-01-27T09:15:00+05:30,7291.25,7313.7,7197.95,7228.1,7716.606617647059,0
2022-01-27T10:15:00+05:30,7227.3,7249.75,7207.1,7241.85,7707.558823529412,0
2022-01-27T11:15:00+05:30,7241.75,7246.2,7194.2,7195.15,7697.997794117647,0
2022-01-27T12:15:00+05:30,7195.2,7261.65,7185.85,7260.2,7688.753676470588,0
2022-01-27T13:15:00+05:30,7260.95,7308.55,7254.1,7297.95,7680.282352941176,0
2022-01-27T14:15:00+05:30,7298.1,7360.35,7298.1,7353.55,7672.995588235294,1
2022-01-27T15:15:00+05:30,7353.95,7365.95,7341.2,7358.95,7665.158088235294,1
2022-01-28T09:15:00+05:30,7413.55,7519.9,7413.55,7504.75,7659.176470588235,1
2022-01-28T10:15:00+05:30,7504.8,7555.55,7490.65,7549.45,7654.085294117648,1
2022-01-28T11:15:00+05:30,7549.65,7579.8,7548.7,7573.3,7649.002205882353,1
2022-01-28T12:15:00+05:30,7573.55,7577.35,7544.7,7547.1,7643.20661764706,1
2022-01-28T13:15:00+05:30,7547.35,7560.5,7463.95,7465.1,7636.372794117648,1
2022-01-28T14:15:00+05:30,7464.75,7490.25,7392.15,7411.05,7628.31911764706,1
2022-01-28T15:15:00+05:30,7412.2,7423.85,7401.45,7414.4,7620.7941176470595,1
2022-01-31T09:15:00+05:30,7506.9,7530.75,7466.25,7480.65,7614.207352941177,1
2022-01-31T10:15:00+05:30,7481.1,7510.4,7458.8,7508.95,7608.048529411765,1
2022-01-31T11:15:00+05:30,7509.15,7524.5,7496.55,7518.95,7602.002205882353,1
2022-01-31T12:15:00+05:30,7519.4,7541.95,7497.1,7538.75,7596.05,0
2022-01-31T13:15:00+05:30,7538.1,7543.8,7514.15,7525,7590.086764705884,0
2022-01-31T14:15:00+05:30,7525.4,7540.35,7511.35,7516.45,7583.475735294119,0
2022-01-31T15:15:00+05:30,7516.1,7519.8,7506.55,7513.5,7577.1852941176485,1
2022-02-01T09:15:00+05:30,7587.25,7590.65,7527.6,7569.9,7571.79411764706,1
2022-02-01T10:15:00+05:30,7568.85,7589.55,7560.35,7579.45,7566.3632352941195,1
2022-02-01T11:15:00+05:30,7579.6,7585.3,7509.5,7566.65,7560.788970588238,1
2022-02-01T12:15:00+05:30,7566.7,7586.2,7471.6,7475.8,7553.9161764705905,0
2022-02-01T13:15:00+05:30,7476.3,7574.5,7462.15,7567.45,7548.374264705884,1
2022-02-01T14:15:00+05:30,7567.7,7610.15,7566.4,7593.1,7543.413970588237,1
2022-02-01T15:15:00+05:30,7593,7610.65,7592.2,7605.9,7538.676470588238,1
2022-02-02T09:15:00+05:30,7640.8,7715.6,7634.35,7706.5,7535.359558823532,1
2022-02-02T10:15:00+05:30,7705.85,7713.4,7671.7,7695.1,7531.891176470591,1
2022-02-02T11:15:00+05:30,7695.35,7707,7689.1,7690.85,7528.593382352943,1
2022-02-02T12:15:00+05:30,7689.9,7692.4,7675.7,7686.1,7527.402941176472,1
2022-02-02T13:15:00+05:30,7686.6,7696.1,7662.15,7686.1,7526.041911764708,1
2022-02-02T14:15:00+05:30,7685.4,7698.2,7674.7,7695.45,7524.936029411767,1
2022-02-02T15:15:00+05:30,7696.6,7698.65,7684.45,7689.95,7523.931617647061,1
2022-02-03T09:15:00+05:30,7672.15,7696.35,7642,7684.25,7522.904411764708,1
2022-02-03T10:15:00+05:30,7684.05,7685.05,7664,7678.1,7522.189705882355,1
2022-02-03T11:15:00+05:30,7678.8,7684.7,7636.85,7639.5,7520.528676470591,0
2022-02-03T12:15:00+05:30,7639.1,7674.9,7636.15,7670.65,7518.951470588238,0
2022-02-03T13:15:00+05:30,7670.8,7679.8,7646.95,7651.75,7517.03823529412,0
2022-02-03T14:15:00+05:30,7652.1,7663.5,7624.25,7624.95,7514.988970588238,0
2022-02-03T15:15:00+05:30,7624.85,7626.25,7599.7,7604.7,7512.736029411767,0
2022-02-04T09:15:00+05:30,7603.9,7625.65,7562.2,7596.55,7510.313970588239,0
2022-02-04T10:15:00+05:30,7596.85,7596.85,7565.35,7580.85,7507.779411764709,0
2022-02-04T11:15:00+05:30,7580.55,7583,7544.5,7550.35,7505.0477941176505,0
2022-02-04T12:15:00+05:30,7549.95,7552.4,7501.75,7506.3,7501.456617647062,0
2022-02-04T13:15:00+05:30,7506.65,7551.75,7497.15,7539.4,7498.313235294121,0
2022-02-04T14:15:00+05:30,7539.25,7546,7499.35,7509.65,7495.733088235297,0
2022-02-04T15:15:00+05:30,7509.35,7509.8,7492.1,7502.4,7493.690441176474,0
2022-02-07T09:15:00+05:30,7530.25,7557.75,7449.65,7458.1,7490.913235294121,0
2022-02-07T10:15:00+05:30,7458.9,7473.05,7434.05,7448.45,7487.575735294122,0
2022-02-07T11:15:00+05:30,7449.3,7480.4,7439.25,7445.65,7485.188970588239,0
2022-02-07T12:15:00+05:30,7445.9,7483.55,7443.75,7459.8,7483.78529411765,0
2022-02-07T13:15:00+05:30,7460.2,7472.65,7394.6,7443.65,7482.021323529414,0
2022-02-07T14:15:00+05:30,7444.4,7462.65,7427.4,7449.45,7482.683823529414,0
2022-02-07T15:15:00+05:30,7449.2,7450.15,7432.5,7442.75,7483.941176470591,0
2022-02-08T09:15:00+05:30,7485.1,7506.75,7396.95,7403.2,7485.270588235297,0
2022-02-08T10:15:00+05:30,7402.7,7410.75,7305.35,7329.6,7485.569117647062,0
2022-02-08T11:15:00+05:30,7329.2,7395.75,7327.35,7374.5,7488.26323529412,0
2022-02-08T12:15:00+05:30,7374.15,7418.5,7354.5,7357.05,7489.413970588238,0
2022-02-08T13:15:00+05:30,7357,7410.35,7348.05,7375.75,7491.237500000002,0
2022-02-08T14:15:00+05:30,7375.55,7416.75,7363.8,7399.3,7492.795588235296,0
2022-02-08T15:15:00+05:30,7399.85,7401.5,7376.85,7382.6,7493.956617647062,0
2022-02-09T09:15:00+05:30,7429.3,7459.85,7420.25,7449.95,7496.060294117649,1
2022-02-09T10:15:00+05:30,7449.7,7476.7,7428.65,7474.45,7498.506617647062,1
2022-02-09T11:15:00+05:30,7474.4,7489,7464.6,7479.5,7500.5492647058845,1
2022-02-09T12:15:00+05:30,7479.1,7506.9,7479,7483.3,7502.3007352941195,1
2022-02-09T13:15:00+05:30,7482.7,7513.8,7482.2,7509.65,7504.669852941179,1
2022-02-09T14:15:00+05:30,7509.45,7513.55,7496.1,7505.85,7508.7544117647085,1
2022-02-09T15:15:00+05:30,7506.7,7516.8,7505.7,7510.85,7512.710294117649,1
2022-02-10T09:15:00+05:30,7536.3,7541.4,7465.25,7511.9,7517.368382352944,1
2022-02-10T10:15:00+05:30,7511.35,7537.9,7492.25,7537,7521.438970588238,1
2022-02-10T11:15:00+05:30,7536.75,7562.35,7532.65,7552.4,7525.180882352944,1
2022-02-10T12:15:00+05:30,7553.25,7570.25,7548.05,7551.85,7528.097058823531,1
2022-02-10T13:15:00+05:30,7552.1,7552.1,7529,7539.3,7530.749264705884,1
2022-02-10T14:15:00+05:30,7539.8,7547.2,7525.65,7530.85,7531.133088235296,1
2022-02-10T15:15:00+05:30,7530.45,7533.25,7514,7516.4,7530.647058823532,1
2022-02-11T09:15:00+05:30,7476.85,7511.15,7428.05,7439.55,7528.680147058825,0
2022-02-11T10:15:00+05:30,7438.85,7440.15,7407.3,7415.2,7526.740441176473,0
2022-02-11T11:15:00+05:30,7415.4,7428.75,7402.95,7423.2,7526.124264705885,0
2022-02-11T12:15:00+05:30,7422.95,7438.7,7417.05,7427.85,7526.371323529414,0
2022-02-11T13:15:00+05:30,7427.55,7433.55,7380.8,7390.55,7526.020588235297,0
2022-02-11T14:15:00+05:30,7390.75,7398.6,7359.6,7370.2,7524.396323529414,0
2022-02-11T15:15:00+05:30,7369.85,7369.85,7343.6,7352.2,7522.091176470591,0
2022-02-14T09:15:00+05:30,7208.9,7220.1,7090.85,7162.25,7516.845588235296,0
2022-02-14T10:15:00+05:30,7162.1,7212.35,7140,7195,7511.790441176473,0
2022-02-14T11:15:00+05:30,7194.7,7199.5,7172.75,7177.2,7506.67573529412,0
2022-02-14T12:15:00+05:30,7177.15,7189.25,7136.3,7162.4,7501.4691176470615,0
2022-02-14T13:15:00+05:30,7162.9,7169.2,7107.1,7107.1,7495.492647058826,0
2022-02-14T14:15:00+05:30,7107.7,7119,7043.45,7044.25,7487.7625000000035,0
2022-02-14T15:15:00+05:30,7044.1,7055.15,7024.55,7029,7479.667647058826,0
2022-02-15T09:15:00+05:30,7094.35,7129.55,7004.3,7019.6,7471.62279411765,0
2022-02-15T10:15:00+05:30,7019.45,7086.75,7015.35,7079.35,7465.792647058827,0
2022-02-15T11:15:00+05:30,7079.45,7156.85,7079.45,7145.2,7459.5830882352975,0
2022-02-15T12:15:00+05:30,7145.65,7178.5,7125.05,7162.9,7453.256617647064,0
2022-02-15T13:15:00+05:30,7163.7,7254.45,7136.95,7254.25,7448.085294117651,1
2022-02-15T14:15:00+05:30,7255.1,7319.2,7243.4,7318.15,7442.374264705887,1
2022-02-15T15:15:00+05:30,7318.7,7324.8,7302.7,7310.3,7436.715441176475,1
2022-02-16T09:15:00+05:30,7360.1,7389.6,7325.35,7341.95,7431.584558823534,1
2022-02-16T10:15:00+05:30,7341.65,7363.65,7304.95,7318.9,7426.184558823535,1
2022-02-16T11:15:00+05:30,7319.1,7340.25,7313.8,7320.3,7420.805147058829,1
2022-02-16T12:15:00+05:30,7320.05,7361.85,7320.05,7347.9,7415.694117647064,1
2022-02-16T13:15:00+05:30,7348.1,7379.4,7338.6,7350.8,7410.706617647063,1
2022-02-16T14:15:00+05:30,7352,7356.4,7272.15,7300.1,7405.057352941181,1
2022-02-16T15:15:00+05:30,7299.35,7300.35,7263.8,7272.5,7399.092647058827,1
2022-02-17T09:15:00+05:30,7325.45,7360.8,7279.15,7289.7,7393.948529411769,0
2022-02-17T10:15:00+05:30,7289.55,7324.6,7260.1,7318.9,7388.775735294122,1
2022-02-17T11:15:00+05:30,7318.7,7333.75,7306.85,7326.3,7383.989705882357,0
2022-02-17T12:15:00+05:30,7325.75,7337.65,7314.5,7317.35,7379.4661764705925,0
2022-02-17T13:15:00+05:30,7317.4,7325.65,7288.2,7288.2,7374.811764705886,0
2022-02-17T14:15:00+05:30,7287.8,7298.15,7263.1,7273,7370.053676470592,0
2022-02-17T15:15:00+05:30,7273.4,7276.5,7265.5,7271.5,7365.50441176471,0
2022-02-18T09:15:00+05:30,7240.65,7299.35,7224,7279.35,7361.519117647062,0
2022-02-18T10:15:00+05:30,7279.1,7283.8,7260.45,7277.3,7358.151470588239,1
2022-02-18T11:15:00+05:30,7277.1,7282.6,7260.25,7277.6,7354.30147058824,0
2022-02-18T12:15:00+05:30,7277.95,7294.3,7269.4,7270.05,7350.777941176474,0
2022-02-18T13:15:00+05:30,7269.8,7272.1,7241.4,7241.4,7346.939705882357,0
2022-02-18T14:15:00+05:30,7241.1,7241.3,7205.15,7209.1,7343.277941176474,0
2022-02-18T15:15:00+05:30,7208.5,7212.85,7198.35,7207.7,7339.737500000004,0
2022-02-21T09:15:00+05:30,7178.45,7197.95,7099.7,7126.3,7335.041176470592,0
2022-02-21T10:15:00+05:30,7127.25,7172.4,7111.3,7171.25,7330.797794117651,0
2022-02-21T11:15:00+05:30,7171.1,7221.75,7168.9,7215.95,7327.449264705887,0
2022-02-21T12:15:00+05:30,7215.85,7224.9,7187.25,7214.3,7323.991176470592,0
2022-02-21T13:15:00+05:30,7214.1,7217.5,7157.45,7158.2,7319.806617647063,0
2022-02-21T14:15:00+05:30,7158.6,7172.1,7132.6,7141.25,7315.954411764709,0
2022-02-21T15:15:00+05:30,7141.9,7149.55,7133.8,7135.7,7313.102941176474,0
2022-02-22T09:15:00+05:30,6962.2,7051.6,6954.5,7029.7,7308.03235294118,0
2022-02-22T10:15:00+05:30,7029.6,7075.15,7027.95,7067.35,7303.7720588235325,0
2022-02-22T11:15:00+05:30,7067.65,7075.9,7040.9,7047.1,7298.938970588239,0
2022-02-22T12:15:00+05:30,7047.15,7053.15,6992.5,7004.3,7293.130147058827,0
2022-02-22T13:15:00+05:30,7004.2,7049.4,6974.15,7049,7288.224264705886,0
2022-02-22T14:15:00+05:30,7048.9,7094.55,7037.45,7086.6,7282.880882352945,0
2022-02-22T15:15:00+05:30,7086.7,7099.15,7081.75,7089.25,7277.216176470592,0
2022-02-23T09:15:00+05:30,7155.25,7184.5,7137.3,7155.5,7272.451470588239,1
2022-02-23T10:15:00+05:30,7155.6,7165.2,7134.65,7151.8,7267.576470588239,1
2022-02-23T11:15:00+05:30,7151.65,7169.25,7147.1,7149.05,7262.273529411768,1
2022-02-23T12:15:00+05:30,7149.15,7151.15,7124.5,7148.95,7257.025000000004,1
2022-02-23T13:15:00+05:30,7149.2,7152.15,7117.15,7135.35,7251.502941176475,1
2022-02-23T14:15:00+05:30,7135.2,7136.85,7090.5,7094,7245.3573529411815,1
2022-02-23T15:15:00+05:30,7093.7,7099.95,7083.65,7095.2,7238.860294117651,1
2022-02-24T09:15:00+05:30,6914.6,6932.7,6801.6,6848,7228.50147058824,0
2022-02-24T10:15:00+05:30,6848.45,6864.15,6816.2,6823.15,7217.785294117652,0
2022-02-24T11:15:00+05:30,6823.25,6853,6790.8,6803.35,7206.962500000004,0
2022-02-24T12:15:00+05:30,6803.15,6806.8,6708.95,6749.35,7195.469852941181,0
2022-02-24T13:15:00+05:30,6749.25,6763.65,6671.6,6735.75,7183.989705882358,0
2022-02-24T14:15:00+05:30,6735.1,6743.3,6650.75,6665.5,7172.606617647064,0
2022-02-24T15:15:00+05:30,6665.6,6674.5,6644.75,6674.5,7161.71397058824,0
2022-02-25T09:15:00+05:30,6829.9,6975.45,6821.3,6958.3,7154.877205882358,0
2022-02-25T10:15:00+05:30,6958.5,6977.9,6943.6,6949.1,7147.836764705888,0
2022-02-25T11:15:00+05:30,6948.9,6966.9,6900.25,6900.75,7140.633823529417,1
2022-02-25T12:15:00+05:30,6900.1,6944.15,6888.25,6936.1,7134.250000000005,1
2022-02-25T13:15:00+05:30,6935.95,6938.85,6896.6,6920.9,7127.907352941181,1
2022-02-25T14:15:00+05:30,6920.45,6950.25,6898.5,6947.1,7124.743382352946,1
2022-02-25T15:15:00+05:30,6947.25,6957.35,6941.65,6946.95,7121.095588235299,1
2022-02-28T09:15:00+05:30,6886,6886,6801.1,6855.85,7116.369852941182,1
2022-02-28T10:15:00+05:30,6855.6,6933.5,6851.4,6926.7,7112.903676470593,1
2022-02-28T11:15:00+05:30,6927,6950.45,6899,6934.9,7110.371323529417,0
2022-02-28T12:15:00+05:30,6934.6,6957.85,6912.95,6944.15,7108.899264705888,0
2022-02-28T13:15:00+05:30,6944.3,6962.4,6917.55,6949.15,7107.725000000005,1
2022-02-28T14:15:00+05:30,6948.35,7016.25,6937.25,7014.9,7107.655882352947,1
2022-02-28T15:15:00+05:30,7015.7,7024.3,7009.05,7015.25,7106.713235294123,1
2022-03-02T09:15:00+05:30,6937.65,7008.8,6926.75,6972.8,7104.1779411764755,1
2022-03-02T10:15:00+05:30,6973.15,6999.5,6967.9,6995.05,7101.709558823534,1
2022-03-02T11:15:00+05:30,6995,7010.8,6966,6967.25,7097.488970588241,1
2022-03-02T12:15:00+05:30,6967.3,6972.8,6930.4,6968.6,7092.348529411769,1
2022-03-02T13:15:00+05:30,6969.55,6975.3,6949.35,6949.35,7087.040441176476,1
2022-03-02T14:15:00+05:30,6949.45,6993.85,6920.6,6993.85,7081.921323529416,1
2022-03-02T15:15:00+05:30,6994.1,7002.7,6988.8,6995.05,7077.158823529417,1
2022-03-03T09:15:00+05:30,7069.6,7086.5,6983.55,7000.45,7072.455147058828,0
2022-03-03T10:15:00+05:30,7000.4,7007.55,6976.05,6997.25,7067.29852941177,0
2022-03-03T11:15:00+05:30,6997.45,7006.1,6978.05,6985.3,7061.92352941177,1
2022-03-03T12:15:00+05:30,6984.8,6985.4,6936.75,6949.75,7056.771323529416,0
2022-03-03T13:15:00+05:30,6949.85,6966.85,6917.65,6925.6,7051.669852941181,0
2022-03-03T14:15:00+05:30,6925.7,6945.5,6894.4,6926.05,7046.3220588235345,0
2022-03-03T15:15:00+05:30,6926.55,6932.8,6909.1,6913.9,7040.366176470593,0
2022-03-04T09:15:00+05:30,6862.65,6870,6801.2,6802.75,7032.66691176471,0
2022-03-04T10:15:00+05:30,6801.55,6806.6,6734.65,6740.95,7024.190441176475,0
2022-03-04T11:15:00+05:30,6740.3,6783.4,6735.65,6773.1,7016.615441176475,0
2022-03-04T12:15:00+05:30,6772.7,6828.4,6758.35,6816.85,7009.90735294118,0
2022-03-04T13:15:00+05:30,6816.25,6865,6794.9,6803.4,7003.023529411768,0
2022-03-04T14:15:00+05:30,6804,6814.35,6739.75,6742.2,6995.124264705886,0
2022-03-04T15:15:00+05:30,6741.75,6751.8,6734.9,6739.75,6987.219117647062,0
2022-03-07T09:15:00+05:30,6607.55,6612.25,6503.75,6513.6,6975.983823529415,0
2022-03-07T10:15:00+05:30,6607.55,6612.85,6479.85,6570,6965.688970588239,0
2022-03-07T11:15:00+05:30,6569.7,6597.5,6554.1,6558.85,6955.651470588238,0
2022-03-07T12:15:00+05:30,6559,6591.75,6548.4,6550.55,6945.966911764709,0
2022-03-07T13:15:00+05:30,6550.4,6559.85,6503.9,6504.1,6935.6198529411795,0
2022-03-07T14:15:00+05:30,6504.4,6583.35,6484.05,6576.95,6927.5411764705905,0
2022-03-07T15:15:00+05:30,6577.85,6588.9,6577.75,6583.3,6918.894852941179,0
2022-03-08T09:15:00+05:30,6559.5,6654,6557.05,6645.45,6910.505147058826,0
2022-03-08T10:15:00+05:30,6645.55,6650.95,6588.95,6608.3,6901.593382352943,0
2022-03-08T11:15:00+05:30,6608.4,6608.65,6527.3,6543.85,6892.5588235294135,1
2022-03-08T12:15:00+05:30,6543.45,6559.1,6495.2,6527.15,6883.527941176472,0
2022-03-08T13:15:00+05:30,6527.65,6589.15,6487,6575.7,6875.292647058825,1
2022-03-08T14:15:00+05:30,6575.9,6683.9,6563.2,6676.5,6870.098529411767,1
2022-03-08T15:15:00+05:30,6676.9,6688,6669.7,6675.9,6864.341911764707,1
2022-03-09T09:15:00+05:30,6732.9,6743.2,6697.6,6735.5,6859.759558823532,1
2022-03-09T10:15:00+05:30,6735.95,6763.9,6734.9,6747.05,6855.976470588237,1
2022-03-09T11:15:00+05:30,6749.2,6783.75,6735.3,6782.05,6852.0507352941195,1
2022-03-09T12:15:00+05:30,6781.65,6832.65,6780.75,6826.95,6848.232352941178,1
2022-03-09T13:15:00+05:30,6826.6,6848.15,6804.25,6845.1,6844.641911764708,1
2022-03-09T14:15:00+05:30,6844.9,6874.85,6829.75,6857.85,6840.264705882355,1
2022-03-09T15:15:00+05:30,6858.15,6860.4,6837.8,6846.3,6835.772058823532,1
2022-03-10T09:15:00+05:30,7006.75,7020.55,6942.05,7001.05,6833.5955882352955,1
2022-03-10T10:15:00+05:30,7000.8,7009.55,6981.85,7002.8,6831.446323529414,1
