time,open,high,low,close,Up Trend,Down Trend,Up Trend,Down Trend
2012-01-02T09:15:00+05:30,312.529446,315.654515,311.607662,314.462942,NaN,NaN,NaN,519.442977271831
2012-01-02T10:15:00+05:30,314.395494,315.856858,312.956613,314.552872,NaN,NaN,NaN,NaN
2012-01-02T11:15:00+05:30,314.417977,314.822662,310.798292,311.068082,NaN,NaN,NaN,NaN
2012-01-02T12:15:00+05:30,310.865739,314.283082,308.977208,313.136474,NaN,NaN,NaN,NaN
2012-01-02T13:15:00+05:30,313.181439,315.384725,311.607662,312.686823,NaN,NaN,NaN,NaN
2012-01-02T14:15:00+05:30,312.641858,318.150074,312.529446,317.498081,NaN,NaN,NaN,NaN
2012-01-02T15:15:00+05:30,317.453116,319.139305,317.115879,318.037662,NaN,NaN,NaN,NaN
2012-01-03T09:15:00+05:30,320.623151,323.051263,319.409095,322.534165,NaN,NaN,NaN,NaN
2012-01-03T10:15:00+05:30,322.556647,324.130424,322.062032,323.478431,NaN,NaN,NaN,NaN
2012-01-03T11:15:00+05:30,323.455948,323.545878,321.095284,322.781473,NaN,333.4898948,NaN,NaN
2012-01-03T12:15:00+05:30,322.781473,324.197871,321.612382,324.197871,NaN,333.4898948,NaN,NaN
2012-01-03T13:15:00+05:30,324.197871,325.299514,321.769759,324.400214,NaN,333.4898948,NaN,NaN
2012-01-03T14:15:00+05:30,324.422696,326.760878,322.871403,325.861577,NaN,333.4898948,NaN,NaN
2012-01-03T15:15:00+05:30,325.861577,326.850808,324.692486,325.501857,NaN,333.4898948,NaN,NaN
2012-01-04T09:15:00+05:30,326.670948,328.671892,322.893885,325.321997,NaN,333.4898948,NaN,NaN
2012-01-04T10:15:00+05:30,325.321997,326.895773,323.793186,324.557591,NaN,333.4898948,NaN,NaN
2012-01-04T11:15:00+05:30,324.557591,325.277032,322.017067,323.006298,NaN,333.4898948,NaN,NaN
2012-01-04T12:15:00+05:30,322.871403,324.737451,321.972102,323.433466,NaN,333.4898948,NaN,NaN
2012-01-04T13:15:00+05:30,323.433466,326.895773,323.29857,324.355249,NaN,333.4898948,NaN,NaN
2012-01-04T14:15:00+05:30,324.377731,324.377731,321.724794,322.39927,NaN,333.39059823150455,NaN,NaN
