time,open,high,low,close,MA,MA,EMA
2013-01-01T09:15:00+05:30,12547.15,12610.7,12547.15,12599.8,NaN,NaN,NaN
2013-01-01T10:15:00+05:30,12602.05,12614.05,12586.05,12591.05,NaN,NaN,NaN
2013-01-01T11:15:00+05:30,12589.6,12611.7,12589.4,12602.95,NaN,NaN,NaN
2013-01-01T12:15:00+05:30,12602.15,12660.75,12599.3,12646.75,NaN,NaN,NaN
2013-01-01T13:15:00+05:30,12646,12652.05,12623,12629.65,NaN,NaN,NaN
2013-01-01T14:15:00+05:30,12629,12653.15,12629,12646.7,NaN,NaN,12619.483333333332
2013-01-01T15:15:00+05:30,12647.55,12663.5,12645.4,12652.25,NaN,NaN,12628.845238095237
2013-01-02T09:15:00+05:30,12759.8,12792,12751.35,12781.8,NaN,NaN,12672.546598639454
2013-01-02T10:15:00+05:30,12778.85,12786.85,12766.8,12785.75,NaN,NaN,12704.89042759961
2013-01-02T11:15:00+05:30,12785.35,12811.45,12782.2,12798.8,NaN,NaN,12731.72173399972
2013-01-02T12:15:00+05:30,12796.75,12807.1,12771.45,12799.4,NaN,NaN,12751.058381428371
2013-01-02T13:15:00+05:30,12800.3,12804.9,12770.6,12784.5,NaN,NaN,12760.613129591693
2013-01-02T14:15:00+05:30,12781.8,12802.9,12775.25,12782.8,NaN,NaN,12766.952235422637
2013-01-02T15:15:00+05:30,12784,12798.45,12779.05,12787.6,NaN,NaN,12772.851596730456
2013-01-03T09:15:00+05:30,12837.8,12837.8,12722.45,12751.3,NaN,NaN,12766.693997664612
2013-01-03T10:15:00+05:30,12751.8,12778.6,12751.8,12776.25,NaN,NaN,12769.424284046152
2013-01-03T11:15:00+05:30,12776.65,12808.4,12771.75,12791.5,NaN,NaN,12775.731631461536
2013-01-03T12:15:00+05:30,12790.55,12794.25,12764.15,12769.1,NaN,NaN,12773.836879615383
2013-01-03T13:15:00+05:30,12769.85,12804.5,12763.1,12785.95,NaN,NaN,12777.297771153844
2013-01-03T14:15:00+05:30,12786.05,12807.6,12774.95,12775.55,NaN,NaN,12776.798407967031
