time,open,high,low,close
2016-05-23T14:15:00+05:30,7791.45,7804.2,7724.95,7732.2
2016-05-23T15:15:00+05:30,7731.6,7731.9,7722.2,7729.35
2016-05-24T09:15:00+05:30,7739.2,7744.8,7715.8,7735.6
2016-05-24T10:15:00+05:30,7735.7,7740.35,7728.85,7729
2016-05-24T11:15:00+05:30,7728.65,7732.3,7717.35,7724
2016-05-24T12:15:00+05:30,7723.9,7751.2,7721.35,7747.15
2016-05-24T13:15:00+05:30,7747.3,7756.9,7737.85,7746.8
2016-05-24T14:15:00+05:30,7747.75,7751.35,7731,7744.6
2016-05-24T15:15:00+05:30,7744.65,7761.55,7744.65,7759.9
2016-05-25T09:15:00+05:30,7813.7,7866.45,7809.3,7862.75
2016-05-25T10:15:00+05:30,7862.65,7874.7,7859.45,7871.15
2016-05-25T11:15:00+05:30,7871.2,7893.65,7866.5,7888.85
2016-05-25T12:15:00+05:30,7889.1,7896.8,7881.05,7895.3
2016-05-25T13:15:00+05:30,7895.45,7909.75,7884.5,7904.05
2016-05-25T14:15:00+05:30,7906.5,7937.75,7903.6,7933.6
2016-05-25T15:15:00+05:30,7933.75,7941.2,7930.45,7932.8
2016-05-26T09:15:00+05:30,7983,7986.35,7948.5,7972.9
2016-05-26T10:15:00+05:30,7972.8,7981.6,7968.45,7970.2
2016-05-26T11:15:00+05:30,7970.45,7982.95,7958.9,7976.4
2016-05-26T12:15:00+05:30,7976.8,8001.05,7974.6,7999.95
2016-05-26T13:15:00+05:30,8000,8029.25,7999.4,8023.65
2016-05-26T14:15:00+05:30,8023.5,8072.7,8008.5,8072.35
2016-05-26T15:15:00+05:30,8072.8,8083,8069.95,8077.95
2016-05-27T09:15:00+05:30,8083.95,8136.3,8077.05,8116.1
2016-05-27T10:15:00+05:30,8115.6,8141.3,8115.6,8139.7
2016-05-27T11:15:00+05:30,8139.6,8139.6,8121.85,8130.8
2016-05-27T12:15:00+05:30,8130.65,8162.2,8118.6,8149.5
2016-05-27T13:15:00+05:30,8149.45,8159.65,8133.35,8139.35
2016-05-27T14:15:00+05:30,8139.2,8164.2,8135.95,8152.7
2016-05-27T15:15:00+05:30,8152.6,8157.65,8148.7,8149.35
2016-05-30T09:15:00+05:30,8172.4,8200,8165.1,8170.6
2016-05-30T10:15:00+05:30,8170.4,8179.85,8150.8,8176.3
