time,open,high,low,close,MA,Plot,Zero line,MACD Signal
2013-06-28T10:15:00+05:30,19165.22,19251.35,19160.91,19240.88,18887.706153846197,223.8626842827507,0,223.8626842827507
2013-06-28T11:15:00+05:30,19240.05,19242.29,19189.84,19224.62,18888.099384615427,247.44695800652335,0,247.44695800652335
2013-06-28T12:15:00+05:30,19224.51,19299.43,19215.41,19296.8,18891.176000000043,271.00264825240083,0,271.00264825240083
2013-06-28T13:15:00+05:30,19296.38,19346.1,19278.89,19323.89,18892.924923076967,283.0575836942844,0,283.0575836942844
2013-06-28T14:15:00+05:30,19325.18,19428.15,19305.25,19421.6,18895.535538461583,304.607145272108,0,304.607145272108
2013-06-28T15:15:00+05:30,19422.54,19432.94,19350.12,19363.2,18897.25430769235,294.0304635167595,0,294.0304635167595
2013-07-01T09:15:00+05:30,19363.3,19496.09,19347.57,19464.14,18899.468153846195,302.3499106003037,0,302.3499106003037
2013-07-01T10:15:00+05:30,19463.5,19481.78,19418.47,19469.27,18901.78076923081,298.991008504654,0,298.991008504654
2013-07-01T11:15:00+05:30,19468.6,19535.14,19465.66,19530.72,18906.22830769235,302.1041783991932,0,302.1041783991932
2013-07-01T12:15:00+05:30,19530.89,19588.62,19529.74,19535.08,18909.946153846195,295.42944981497567,0,295.42944981497567
2013-07-01T13:15:00+05:30,19533.36,19570.17,19497.62,19542.45,18913.777846153884,283.7794722621111,0,283.7794722621111
2013-07-01T14:15:00+05:30,19542.73,19598.43,19516.99,19584,18918.81969230773,277.6364866822223,0,277.6364866822223
2013-07-01T15:15:00+05:30,19583.95,19598.08,19561.29,19595.44,18922.41892307696,267.8411465965037,0,267.8411465965037
2013-07-02T09:15:00+05:30,19562.61,19589.14,19505.98,19569.08,18928.08430769235,247.15376220840335,0,247.15376220840335
2013-07-02T10:15:00+05:30,19567.95,19583.13,19499.21,19545.88,18932.995846153884,221.30569663436472,0,221.30569663436472
2013-07-02T11:15:00+05:30,19546.71,19575.02,19523.17,19557.82,18939.794461538502,201.53207941083747,0,201.53207941083747
2013-07-02T12:15:00+05:30,19557.77,19568.6,19518.92,19548.73,18946.131076923117,181.0430061836014,0,181.0430061836014
2013-07-02T13:15:00+05:30,19548.63,19558.3,19458.34,19492.28,18950.738769230808,149.4966443581725,0,149.4966443581725
2013-07-02T14:15:00+05:30,19492.2,19523.12,19446.53,19462.01,18955.377846153886,118.51561200765354,0,118.51561200765354
2013-07-02T15:15:00+05:30,19461.99,19473.26,19442.75,19457.99,18958.818769230813,95.1090968753524,0,95.1090968753524
2013-07-03T09:15:00+05:30,19345.62,19345.62,19217.87,19220.33,18958.312153846196,21.38583070427194,0,21.38583070427194
2013-07-03T10:15:00+05:30,19217.83,19259.74,19206.71,19226.56,18958.10046153851,-22.27775304032548,0,NaN
2013-07-03T11:15:00+05:30,19227.01,19235.28,19159.74,19160.48,18962.4161538462,-63.64062091673986,0,NaN
2013-07-03T12:15:00+05:30,19160.28,19225.3,19153.52,19205.83,18967.66446153851,-75.7716961146798,0,NaN
2013-07-03T13:15:00+05:30,19205.95,19210.1,19156.52,19182.75,18972.586615384665,-86.17864000820919,0,NaN
2013-07-03T14:15:00+05:30,19182.87,19221.32,19147.31,19174.87,18977.531846153895,-91.59620489610825,0,NaN
2013-07-03T15:15:00+05:30,19175.03,19205.97,19167.48,19194.78,18984.493538461586,-87.21565022861614,0,NaN
2013-07-04T09:15:00+05:30,19248.69,19354.76,19245.01,19328.17,18993.962153846205,-50.04513629493522,0,NaN
2013-07-04T10:15:00+05:30,19326.4,19332.31,19271.51,19312.9,19003.29923076928,-29.67180610334981,0,NaN
2013-07-04T11:15:00+05:30,19313.11,19405.21,19305.38,19395.67,19013.94723076928,3.265974205965904,0,3.265974205965904
2013-07-04T12:15:00+05:30,19393.08,19412.03,19372.49,19386.17,19023.413692307742,20.767620290760533,0,20.767620290760533
2013-07-04T13:15:00+05:30,19386.26,19414.5,19250.71,19305.79,19031.542923076973,11.52678395172552,0,11.52678395172552
2013-07-04T14:15:00+05:30,19305.76,19445.02,19300.38,19411.47,19041.345384615433,30.748921272566804,0,30.748921272566804
2013-07-04T15:15:00+05:30,19411.89,19428.03,19405.28,19417.61,19052.294153846204,42.828974854262924,0,42.828974854262924
2013-07-05T09:15:00+05:30,19566.63,19640.27,19532.13,19567.12,19064.022153846203,84.35332543197728,0,84.35332543197728
2013-07-05T10:15:00+05:30,19566.81,19597.92,19554.49,19568.3,19076.449076923127,107.00282814767706,0,107.00282814767706
2013-07-05T11:15:00+05:30,19569.45,19605.54,19550.52,19598.51,19091.28276923082,124.4603749238886,0,124.4603749238886
2013-07-05T12:15:00+05:30,19598.43,19605.5,19521.61,19533.84,19105.23476923082,115.64158171195595,0,115.64158171195595
2013-07-05T13:15:00+05:30,19533.3,19560.22,19491.69,19508.37,19119.28153846159,100.58686257739464,0,100.58686257739464
2013-07-05T14:15:00+05:30,19507.43,19544.96,19492.36,19514.85,19132.902000000053,89.85586174773925,0,89.85586174773925
2013-07-05T15:15:00+05:30,19506.74,19513.4,19477.74,19485.26,19147.471692307743,73.48538944579923,0,73.48538944579923
2013-07-08T09:15:00+05:30,19422.69,19422.69,19188.8,19228.03,19158.172923076978,0.03302870984407491,0,0.03302870984407491
2013-07-08T10:15:00+05:30,19228.27,19268,19219.45,19254.25,19168.73615384621,-38.029761216919724,0,NaN
2013-07-08T11:15:00+05:30,19253.87,19285.31,19239.17,19279.09,19179.779846153902,-53.86668970554092,0,NaN
2013-07-08T12:15:00+05:30,19278.12,19340.2,19260.4,19319.82,19191.73030769236,-52.01145007310697,0,NaN
2013-07-08T13:15:00+05:30,19320.31,19346.9,19271.69,19304.23,19200.746769230824,-52.953164260747144,0,NaN
2013-07-08T14:15:00+05:30,19304.87,19387.19,19294.22,19311.35,19209.325692307746,-50.14489141326703,0,NaN
2013-07-08T15:15:00+05:30,19311.72,19330.1,19300.95,19329.05,19217.83261538467,-42.64482552389018,0,NaN
2013-07-09T09:15:00+05:30,19403.28,19486,19401.01,19446.2,19230.360461538516,-8.874315129538445,0,NaN
2013-07-09T10:15:00+05:30,19445.64,19461.2,19420.7,19439.14,19243.218923076973,10.095970985454187,0,10.095970985454187
2013-07-09T11:15:00+05:30,19438.38,19443.35,19413.61,19414.13,19255.003076923127,15.2630968648009,0,15.2630968648009
2013-07-09T12:15:00+05:30,19414.1,19418.65,19380.25,19403.86,19267.05046153851,15.449995113776822,0,15.449995113776822
2013-07-09T13:15:00+05:30,19403.92,19457.31,19403.05,19445.21,19279.23153846159,24.917489450814173,0,24.917489450814173
2013-07-09T14:15:00+05:30,19445.38,19465.55,19393.47,19431.08,19291.36676923082,26.472724465194915,0,26.472724465194915
2013-07-09T15:15:00+05:30,19429.42,19448.46,19424.27,19432.38,19303.351384615435,26.87992258608574,0,26.87992258608574
2013-07-10T09:15:00+05:30,19484.17,19505.93,19423.34,19425.17,19316.797692307744,24.55553660865189,0,24.55553660865189
2013-07-10T10:15:00+05:30,19424.91,19456.08,19403.22,19405.5,19330.418307692362,17.690651841036015,0,17.690651841036015
2013-07-10T11:15:00+05:30,19405.29,19436.99,19381.9,19404.12,19340.602769230823,12.659748271966237,0,12.659748271966237
2013-07-10T12:15:00+05:30,19404.48,19454.19,19404.3,19419.38,19351.219846153897,12.856671570876642,0,12.856671570876642
2013-07-10T13:15:00+05:30,19419.5,19425.69,19306.96,19308.95,19360.66769230774,-13.725554743141402,0,NaN
2013-07-10T14:15:00+05:30,19309.94,19330.14,19237.91,19294.62,19368.971846153894,-32.73545141689465,0,NaN
2013-07-10T15:15:00+05:30,19294.95,19301.16,19265.43,19286.24,19375.480153846205,-45.15775571481208,0,NaN
2013-07-11T09:15:00+05:30,19480.25,19664.62,19480.25,19642.51,19387.417076923124,33.60919584246949,0,33.60919584246949
2013-07-11T10:15:00+05:30,19641.98,19712.85,19618.63,19683.64,19399.98953846159,89.84531913598767,0,89.84531913598767
2013-07-11T11:15:00+05:30,19683.56,19721.6,19683.27,19720.46,19408.521846153893,129.6799548007766,0,129.6799548007766
2013-07-11T12:15:00+05:30,19720.28,19723.51,19642.65,19652.48,19414.854153846205,133.40465711284924,0,133.40465711284924
