time,open,high,low,close
2015-09-22T12:15:00+05:30,17540.2,17557.05,17447.1,17454.3
2015-09-22T13:15:00+05:30,17454,17470.2,17150.05,17150.55
2015-09-22T14:15:00+05:30,17151.1,17171.1,16978.35,17058.75
2015-09-22T15:15:00+05:30,17058.5,17061.3,16946.25,16946.25
2015-09-23T09:15:00+05:30,16784.2,16965.8,16759,16929.25
2015-09-23T10:15:00+05:30,16930.1,16994.45,16911.9,16927.05
2015-09-23T11:15:00+05:30,16924.35,17142.55,16924.35,17090.8
2015-09-23T12:15:00+05:30,17093,17175,17077.9,17157.4
2015-09-23T13:15:00+05:30,17154.15,17249.55,17125.95,17218.1
2015-09-23T14:15:00+05:30,17214,17306.65,17190.15,17236.7
2015-09-23T15:15:00+05:30,17240.05,17308.55,17231.15,17302.75
2015-09-24T09:15:00+05:30,17192.85,17283.1,17079.5,17133.2
2015-09-24T10:15:00+05:30,17132.65,17199,17097.1,17113.25
2015-09-24T11:15:00+05:30,17113.3,17182.55,17101.25,17178.05
2015-09-24T12:15:00+05:30,17176.65,17198.2,17070.55,17081.55
2015-09-24T13:15:00+05:30,17081.75,17269.05,17078.5,17195.75
2015-09-24T14:15:00+05:30,17196.55,17242.1,17174.85,17181.05
2015-09-24T15:15:00+05:30,17185.6,17217.35,17173.8,17198.05
2015-09-28T09:15:00+05:30,17305.05,17359.85,17183.7,17335.75
2015-09-28T10:15:00+05:30,17335.9,17384.75,17305.55,17321.25
2015-09-28T11:15:00+05:30,17322.35,17371.85,17298.55,17342.8
2015-09-28T12:15:00+05:30,17337.65,17345.45,17231.55,17312.2
2015-09-28T13:15:00+05:30,17312.3,17362.3,17231.15,17238.55
2015-09-28T14:15:00+05:30,17236.95,17290.15,17074.9,17086.1
2015-09-28T15:15:00+05:30,17087.3,17139.85,17073.95,17117
2015-09-29T09:15:00+05:30,16852.2,16852.2,16732.4,16769.5
2015-09-29T10:15:00+05:30,16766.25,17244.4,16648.3,17207.65
2015-09-29T11:15:00+05:30,17203.55,17214.5,16988.05,17205.6
2015-09-29T12:15:00+05:30,17203.1,17333.05,17140.95,17329.35
2015-09-29T13:15:00+05:30,17328.7,17461.35,17273.1,17436.8
2015-09-29T14:15:00+05:30,17437.85,17456.5,17274.2,17302.75
2015-09-29T15:15:00+05:30,17300.6,17301.15,17231.2,17242.45
