time,open,high,low,close,Up Trend,Down Trend,Up Trend,Down Trend
2011-08-19,425.13946342,425.13946342,416.42524027,418.74665028,NaN,456.89004027923727,NaN,NaN
2011-08-22,422.85376028,439.06792343,421.53235656,435.960784,NaN,456.89004027923727,NaN,NaN
2011-08-23,437.13936029,437.13936029,423.28231399,429.31798714,NaN,456.89004027923727,NaN,NaN
2011-08-24,430.603684,434.56796657,425.71088028,428.460844,NaN,456.89004027923727,NaN,NaN
2011-08-25,434.28224029,434.28224029,421.42520028,422.49662028,NaN,456.89004027923727,NaN,NaN
2011-08-26,419.28236028,427.71085714,416.53239656,419.74665656,NaN,454.1145779035958,NaN,NaN
2011-08-29,422.24663656,429.28228028,416.42524027,420.28236656,NaN,454.1145779035958,NaN,NaN
2011-08-30,426.38945342,428.49658657,418.56808028,422.85376028,NaN,453.74659223821254,NaN,553.1831985996881
2011-09-02,423.56804028,441.42504029,421.42520028,439.49647715,NaN,453.74659223821254,NaN,NaN
2011-09-05,432.13940028,446.24643029,432.13940028,439.67504715,NaN,453.74659223821254,NaN,NaN
2011-09-06,439.99648029,444.74645658,422.28234342,425.960864,NaN,453.74659223821254,NaN,NaN
2011-09-07,428.460844,439.21078657,426.42516028,437.46079343,NaN,453.74659223821254,NaN,NaN
2011-09-08,437.17506715,441.78218029,432.35367714,438.85364657,NaN,453.74659223821254,NaN,NaN
2011-09-09,441.13931401,446.06786029,437.17506715,438.67507657,NaN,453.74659223821254,NaN,NaN
2011-09-12,435.71080029,437.032204,422.13948028,422.96091656,NaN,453.74659223821254,NaN,NaN
2011-09-13,425.78229399,434.56796657,422.21089399,423.85376656,NaN,453.74659223821254,NaN,NaN
2011-09-14,425.71088028,430.603684,421.49661399,428.78227714,NaN,453.74659223821254,NaN,NaN
2011-09-15,432.81797343,435.71080029,429.353694,431.53227657,NaN,453.74659223821254,NaN,NaN
2011-09-16,430.425114,435.35366029,422.85376028,424.03233656,NaN,453.74659223821254,NaN,NaN
2011-09-19,427.85372028,438.56792029,424.99660028,433.460804,NaN,453.74659223821254,NaN,NaN
2011-09-20,410,440,410,426.45001,NaN,453.74659223821254,NaN,NaN
2011-09-21,426.45001,433.95001,426.45001,431.14999,NaN,453.74659223821254,NaN,NaN
2011-09-22,421.20001,432.64999,417.10001,419.45001,NaN,453.6465442164198,NaN,NaN
2011-09-23,413,436,410.25,425.04999,NaN,453.6465442164198,NaN,NaN
2011-09-26,426.95001,433.35001,403.35001,414.85001,NaN,452.28996081530005,NaN,NaN
2011-09-27,415.04999,421.89999,407.10001,409.45001,NaN,448.00595173377,NaN,NaN
2011-09-28,411.10001,425.45001,406.04999,413.29999,NaN,448.00595173377,NaN,NaN
2011-09-29,410,419.95001,403.25,414.85001,NaN,445.5718315043537,NaN,NaN
2011-09-30,408.25,415.04999,408.10001,414.29999,NaN,443.53963985391835,NaN,535.5369736817194
2011-10-03,408.89999,410,400,401.89999,NaN,436.6281738685265,NaN,NaN
2011-10-04,402,409,396,400,NaN,433.56535648167386,NaN,NaN
2011-10-05,401.04999,401.85001,395,397.20001,NaN,427.7538278335065,NaN,NaN
