time,open,high,low,close,MA,Plot,Zero line,MACD Signal
2024-09-06T13:15:00+05:30,23614.35,23630.45,23579.75,23612.55,23661.64307692317,-83.77286124508464,0,NaN
2024-09-06T14:15:00+05:30,23610.9,23614.9,23473,23523.4,23663.380000000092,-109.51919718051795,0,NaN
2024-09-06T15:15:00+05:30,23522,23562.2,23521.45,23548.5,23665.846153846247,-115.59574275488922,0,NaN
2024-09-09T09:15:00+05:30,23532.65,23581.45,23441.55,23511.05,23667.773846153937,-124.50792126785018,0,NaN
2024-09-09T10:15:00+05:30,23509.55,23619.55,23482.3,23591.15,23670.963076923166,-106.85946001319462,0,NaN
2024-09-09T11:15:00+05:30,23590.75,23640.1,23547.9,23552.45,23673.2223076924,-102.03627830361802,0,NaN
2024-09-09T12:15:00+05:30,23555.6,23567.2,23502.05,23559.8,23675.040000000092,-94.13781065963121,0,NaN
2024-09-09T13:15:00+05:30,23559.2,23645.75,23547.35,23629.7,23676.497692307785,-69.74229650422421,0,NaN
2024-09-09T14:15:00+05:30,23630.45,23735.25,23608.6,23725.8,23678.950000000088,-29.932548394481273,0,NaN
2024-09-09T15:15:00+05:30,23724.65,23733.8,23709.4,23722.85,23681.040769230858,-5.672460696714552,0,NaN
2024-09-10T09:15:00+05:30,23807.4,23807.4,23559.2,23597.35,23681.20615384624,-20.740266190226976,0,NaN
2024-09-10T10:15:00+05:30,23599.35,23649.05,23579.05,23624.1,23682.623846153932,-22.801315021548362,0,NaN
2024-09-10T11:15:00+05:30,23624.05,23652.95,23607.6,23635.9,23684.566153846245,-20.511112252450403,0,NaN
2024-09-10T12:15:00+05:30,23637.6,23676.05,23623.7,23665.6,23686.463076923166,-11.407145113873412,0,NaN
2024-09-10T13:15:00+05:30,23665.9,23721.7,23658.2,23672.65,23688.585384615475,-3.875160328258062,0,NaN
2024-09-10T14:15:00+05:30,23672.55,23687.15,23610.65,23645.35,23690.06076923086,-5.709037431275647,0,NaN
2024-09-10T15:15:00+05:30,23644.8,23676.35,23639.6,23659.65,23691.625384615476,-3.2291843368657283,0,NaN
2024-09-11T09:15:00+05:30,23627.35,23688.6,23561.55,23661.05,23693.76307692317,-1.2975528089082218,0,NaN
2024-09-11T10:15:00+05:30,23661.1,23725.35,23644,23699.05,23697.010769230863,8.956369471728976,0,8.956369471728976
2024-09-11T11:15:00+05:30,23698.05,23702.5,23600.5,23673.95,23697.684615384707,8.880755308568041,0,8.880755308568041
2024-09-11T12:15:00+05:30,23674.55,23682.9,23624.65,23640.85,23698.077692307783,0.6722656448037014,0,0.6722656448037014
2024-09-11T13:15:00+05:30,23640.2,23657.1,23583.2,23587.95,23697.65307692317,-16.89546671253993,0,NaN
2024-09-11T14:15:00+05:30,23587.3,23615.95,23542.4,23559.9,23696.453076923168,-33.63408411181081,0,NaN
2024-09-11T15:15:00+05:30,23559.3,23623.15,23555.1,23623.15,23697.454615384708,-27.603120507821586,0,NaN
2024-09-12T09:15:00+05:30,23680.5,23729.2,23622.85,23665.45,23699.058461538556,-13.01767831786492,0,NaN
2024-09-12T10:15:00+05:30,23665.2,23677.05,23614.7,23649.45,23699.916923077013,-7.616374193195952,0,NaN
2024-09-12T11:15:00+05:30,23649.95,23680.15,23578.45,23669.3,23700.62076923086,0.6095354119424883,0,0.6095354119424883
2024-09-12T12:15:00+05:30,23668.95,23694.7,23631.45,23678.2,23701.07076923086,7.67089246227988,0,7.67089246227988
2024-09-12T13:15:00+05:30,23675.95,23851.2,23665.9,23834.75,23703.403846153935,48.96041282717488,0,48.96041282717488
2024-09-12T14:15:00+05:30,23834.25,23990.25,23832.35,23982.35,23708.004615384707,107.45376121148365,0,107.45376121148365
2024-09-12T15:15:00+05:30,23981.4,23981.6,23877.4,23886.15,23711.052307692396,116.41947099213576,0,116.41947099213576
2024-09-13T09:15:00+05:30,23977.2,23991.7,23855.8,23909.2,23715.281538461626,123.61959844738158,0,123.61959844738158
2024-09-13T10:15:00+05:30,23910.05,23985.55,23906.45,23972.45,23720.627692307782,139.09762458078694,0,139.09762458078694
2024-09-13T11:15:00+05:30,23972.65,23974.3,23924.5,23964.65,23724.566923077015,142.16063638884953,0,142.16063638884953
2024-09-13T12:15:00+05:30,23964.15,23995.7,23948.15,23982.7,23728.344615384704,143.79275029247583,0,143.79275029247583
2024-09-13T13:15:00+05:30,23982.05,23989.2,23922.6,23978.8,23732.4346153847,139.2837793044273,0,139.2837793044273
2024-09-13T14:15:00+05:30,23977.1,24000.05,23955.5,23985.4,23737.020769230858,133.7138038099074,0,133.7138038099074
2024-09-13T15:15:00+05:30,23985.05,23994.2,23956.6,23963.95,23740.398461538545,121.00211053353269,0,121.00211053353269
2024-09-16T09:15:00+05:30,24042.75,24081.1,23983.35,23984.95,23744.319230769317,114.49340314354413,0,114.49340314354413
