datetime,open,high,low,close,volume
2017-01-02T00:00:00.000000,26711.15,26720.98,26447.06,26595.45,0
2017-01-03T00:00:00.000000,26616.92,26724.4,26488.37,26643.24,0
2017-01-04T00:00:00.000000,26677.22,26723.37,26606.06,26633.13,0
2017-01-05T00:00:00.000000,26738.42,26917.21,26738.42,26878.24,0
2017-01-06T00:00:00.000000,26929.69,27009.61,26733.33,26759.23,0
2017-01-09T00:00:00.000000,26860.81,26860.88,26701.18,26726.55,0
2017-01-10T00:00:00.000000,26811.63,26914.95,26804.17,26899.56,0
2017-01-11T00:00:00.000000,26978.44,27174.87,26978.44,27140.41,0
2017-01-12T00:00:00.000000,27171.66,27278.93,27166.69,27247.16,0
2017-01-13T00:00:00.000000,27378.01,27459.75,27143.07,27238.06,0
2017-01-16T00:00:00.000000,27238.35,27335.08,27172.68,27288.17,0
2017-01-17T00:00:00.000000,27331.82,27381.43,27179.19,27235.66,0
2017-01-18T00:00:00.000000,27261.76,27422.67,27217.65,27257.64,0
2017-01-19T00:00:00.000000,27253.34,27348.19,27219.89,27308.6,0
2017-01-20T00:00:00.000000,27232.69,27264.41,27009.81,27034.5,0
2017-01-23T00:00:00.000000,26990.93,27167.79,26963.58,27117.34,0
2017-01-24T00:00:00.000000,27170.88,27393.35,27140.85,27375.58,0
2017-01-25T00:00:00.000000,27462.83,27736.83,27439.68,27708.14,0
2017-01-27T00:00:00.000000,27761.03,27980.39,27759.48,27882.46,0
2017-01-30T00:00:00.000000,27866.8,27947.37,27813.32,27849.56,0
2017-01-31T00:00:00.000000,27867.92,27867.92,27624.54,27655.96,0
2017-02-01T00:00:00.000000,27669.08,28159.54,27590.1,28141.64,0
2017-02-02T00:00:00.000000,28167.83,28299.92,28070.81,28226.61,0
2017-02-03T00:00:00.000000,28270.67,28280.58,28127.18,28240.52,0
2017-02-06T00:00:00.000000,28340.39,28487.28,28340.39,28439.28,0
2017-02-07T00:00:00.000000,28443.23,28483.41,28239.12,28335.16,0
2017-02-08T00:00:00.000000,28386.08,28391.64,28149.08,28289.92,0
2017-02-09T00:00:00.000000,28349.22,28469.48,28152.18,28329.7,0
2017-02-10T00:00:00.000000,28367.17,28456.18,28286.8,28334.25,0
2017-02-13T00:00:00.000000,28450.42,28458.8,28197.38,28351.62,0
2017-02-14T00:00:00.000000,28386.12,28393.42,28263.45,28339.31,0
2017-02-15T00:00:00.000000,28270.11,28382.32,28102.23,28155.56,0
2017-02-16T00:00:00.000000,28223.85,28327.84,28146.19,28301.27,0
2017-02-17T00:00:00.000000,28670.43,28726.26,28410.91,28468.75,0
2017-02-20T00:00:00.000000,28481.91,28696.53,28419.27,28661.58,0
2017-02-22T00:00:00.000000,28822.4,28963.52,28789.3,28864.71,0
2017-02-23T00:00:00.000000,28927.67,29065.31,28860.46,28892.97,0
2017-02-27T00:00:00.000000,28910.5,28961.83,28791.19,28812.88,0
2017-02-28T00:00:00.000000,28825.19,28876.54,28721.12,28743.32,0
2017-03-01T00:00:00.000000,28849.04,29029.17,28824.17,28984.49,0
