time,open,high,low,close,MA,Plot,Zero line,MACD Signal
2024-09-18T12:15:00+05:30,25461.55,25482.2,25372.5,25374.4,25273.141249999964,37.22833582171734,0,37.22833582171734
2024-09-18T13:15:00+05:30,25374.15,25385.25,25285.55,25343.05,25280.41499999996,15.78882979368791,0,15.78882979368791
2024-09-18T14:15:00+05:30,25343.3,25409.1,25329,25382.35,25288.57499999996,11.71297441824936,0,11.71297441824936
2024-09-18T15:15:00+05:30,25381.75,25392.7,25342.35,25343.45,25295.009999999962,-0.37922325005274615,0,NaN
2024-09-19T09:15:00+05:30,25494.4,25611.95,25481.7,25512.15,25305.48124999996,32.50577571986287,0,32.50577571986287
2024-09-19T10:15:00+05:30,25513.05,25530.2,25477.55,25506.05,25316.64374999996,49.85686158362296,0,49.85686158362296
2024-09-19T11:15:00+05:30,25505.8,25509.95,25390.2,25442.2,25329.25999999996,43.537457451173395,0,43.537457451173395
2024-09-19T12:15:00+05:30,25442.6,25467.65,25395.85,25396.4,25341.65374999996,27.438849960137304,0,27.438849960137304
2024-09-19T13:15:00+05:30,25395.85,25426.55,25376.05,25402.4,25352.91874999996,18.286075601728953,0,18.286075601728953
2024-09-19T14:15:00+05:30,25403.1,25427.55,25388.6,25424.95,25363.11249999996,17.553891842635494,0,17.553891842635494
2024-09-19T15:15:00+05:30,25426.25,25453.7,25406.85,25448.65,25374.12124999996,22.19784792944847,0,22.19784792944847
2024-09-20T09:15:00+05:30,25530.8,25610.1,25426.6,25553.55,25387.67999999996,49.270461190400965,0,49.270461190400965
2024-09-20T10:15:00+05:30,25554.25,25716.65,25541.65,25702.25,25405.327499999963,99.44059423064391,0,99.44059423064391
2024-09-20T11:15:00+05:30,25702.2,25726.65,25666.2,25710.1,25417.96249999996,128.41414767616516,0,128.41414767616516
2024-09-20T12:15:00+05:30,25710.4,25804.85,25687.8,25786.05,25427.23999999996,159.89695300279345,0,159.89695300279345
2024-09-20T13:15:00+05:30,25784.75,25806.95,25487.35,25674.9,25436.238749999964,147.34620215209725,0,147.34620215209725
2024-09-20T14:15:00+05:30,25676.3,25803.5,25593.75,25792.85,25447.909999999963,163.18158411034165,0,163.18158411034165
2024-09-20T15:15:00+05:30,25793.65,25849.25,25783,25820.35,25458.859999999964,174.10033563720935,0,174.10033563720935
2024-09-23T09:15:00+05:30,25877.1,25925.8,25849.5,25897.05,25471.87249999996,193.42115923636084,0,193.42115923636084
2024-09-23T10:15:00+05:30,25897.4,25901.65,25859.65,25880.75,25484.26249999996,195.05368270136387,0,195.05368270136387
2024-09-23T11:15:00+05:30,25881.45,25886.15,25847.35,25867.45,25496.311249999962,186.67953232465516,0,186.67953232465516
2024-09-23T12:15:00+05:30,25867.25,25895.7,25857.1,25883.95,25509.54874999996,179.63069456331505,0,179.63069456331505
2024-09-23T13:15:00+05:30,25883.6,25913.6,25880.1,25907.2,25523.639999999963,175.21216719732547,0,175.21216719732547
2024-09-23T14:15:00+05:30,25906.9,25956,25906.1,25938.75,25536.876249999965,174.49663744649297,0,174.49663744649297
2024-09-23T15:15:00+05:30,25940.85,25947.1,25923.35,25930.2,25550.527499999964,166.48975799531036,0,166.48975799531036
2024-09-24T09:15:00+05:30,25930.2,25978.9,25886.85,25956.15,25565.599999999966,162.55339394553812,0,162.55339394553812
2024-09-24T10:15:00+05:30,25956.3,25981.5,25937.55,25948.95,25579.961249999964,153.30436820296381,0,153.30436820296381
2024-09-24T11:15:00+05:30,25948.5,25948.85,25905.75,25921.55,25592.872499999965,136.33497590734623,0,136.33497590734623
2024-09-24T12:15:00+05:30,25921.4,25966.75,25920.1,25964.35,25607.321249999964,131.9618511605513,0,131.9618511605513
2024-09-24T13:15:00+05:30,25964.6,25984.25,25951.1,25973.4,25622.226249999967,127.28959016532099,0,127.28959016532099
2024-09-24T14:15:00+05:30,25973.3,26011.55,25918.65,25944.15,25636.482499999966,113.46617590898313,0,113.46617590898313
2024-09-24T15:15:00+05:30,25943.8,25959.15,25939.8,25951.9,25650.244999999963,103.3713807731292,0,103.3713807731292
2024-09-25T09:15:00+05:30,25920.8,25954.15,25891.7,25911.25,25662.712499999965,84.32225415870562,0,84.32225415870562
2024-09-25T10:15:00+05:30,25911.2,25928.05,25900.9,25914.95,25674.943749999966,71.03636019576152,0,71.03636019576152
2024-09-25T11:15:00+05:30,25915,25930.9,25871.35,25880.15,25686.292499999963,52.481809545228316,0,52.481809545228316
2024-09-25T12:15:00+05:30,25879.2,25899.95,25875.35,25884.6,25697.946249999964,40.683610437125026,0,40.683610437125026
2024-09-25T13:15:00+05:30,25884.5,25950.45,25884.4,25945.45,25711.403749999965,46.76378842153281,0,46.76378842153281
