,DATETIME,TODAYS OPEN,TODAYS CLOSE,POINTS CAPTURED TODAY,QTY,MTM,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,THEO PnL,Remarks,Qty,ROI%,Trade Year,Trade Month
0,2022-01-11,7784.85,7759.768175,-25.081825000000208,963.4096996088556,-24164.073488892085,,,,,,,,,,,,,,,,
1,,,,,,,2022-01-11 11:15:00,LONG,2022-01-11 12:15:00,7784.85,7763.65,7763.65,2022-01-11 14:15:00,7763.65,-21.200000000000728,-28.97425000000073,-20424.28563170844,Initial SL Hit,963.4096996088556,-2.791407348889259,2022.0,1.0
2,2022-01-12,7831.0,7811.742175,-19.257824999999684,957.7320904099093,-18443.83699399791,,,,,,,,,,,,,,,,
3,,,,,,,2022-01-12 10:15:00,LONG,2022-01-12 11:15:00,7831.0,7815.65,7815.65,2022-01-12 11:15:00,7815.65,-15.350000000000364,-23.173325000000364,-14701.187587792458,Initial SL Hit,957.7320904099093,-2.2193836993998564,2022.0,1.0
4,2022-01-12,7860.828449999999,7874.0,13.171550000000934,954.5749595896601,12573.23180898408,,,,,,,,,,,,,,,,
5,2022-01-13,7874.0,7929.8,55.80000000000018,954.5749595896601,53265.282745103206,,,,,,,,,,,,,,,,
6,2022-01-14,7929.8,7930.5,0.6999999999998181,954.5749595896601,668.2024717125885,,,,,,,,,,,,,,,,
7,2022-01-17,7930.5,7944.3,13.800000000000182,954.5749595896601,13173.134442337483,,,,,,,,,,,,,,,,
8,2022-01-18,7944.3,7827.134475000001,-117.16552499999943,954.5749595896601,-111843.27629217577,,,,,,,,,,,,,,,,
9,,,,,,,2022-01-12 13:15:00,LONG,2022-01-12 14:15:00,7856.9,7831.05,7831.05,2022-01-18 14:15:00,7831.05,-25.849999999999454,-33.693974999999455,-24675.762705392193,Initial SL Hit,954.5749595896601,-3.2163424824039497,2022.0,1.0
10,2022-01-20,7758.827474999999,7753.15,-5.677474999999504,967.1242238828104,-5490.823602988579,,,,,,,,,,,,,,,,
11,2022-01-21,7753.15,7702.097025,-51.052974999999606,967.1242238828104,-49374.56882378314,,,,,,,,,,,,,,,,
12,,,,,,,2022-01-20 14:15:00,LONG,2022-01-20 15:15:00,7754.95,7709.8,7709.8,2022-01-21 09:15:00,7705.95,-49.0,-56.73045,-47389.08697025771,Gap Open Outside ISL,967.1242238828104,-5.486539242677258,2022.0,1.0
13,2022-01-25,7352.824575,7348.55,-4.274574999999459,1020.5261833001096,-4362.3157099795135,,,,,,,,,,,,,,,,
14,2022-01-27,7348.55,7287.604375000001,-60.94562499999938,1020.5261833001096,-62196.60607008911,,,,,,,,,,,,,,,,
15,,,,,,,2022-01-25 13:15:00,LONG,2022-01-25 14:15:00,7349.15,7301.5,7301.5,2022-01-27 09:15:00,7291.25,-57.899999999999636,-65.22019999999964,-59088.46601307597,Gap Open Outside ISL,1020.5261833001096,-6.655892178006943,2022.0,1.0
16,2022-01-27,7364.030175,7358.95,-5.080175000000054,1018.9732825205323,-5176.5625955288,,,,,,,,,,,,,,,,
17,2022-01-28,7358.95,7414.4,55.44999999999982,1018.9732825205323,56502.06851576333,,,,,,,,,,,,,,,,
18,2022-01-31,7414.4,7513.5,99.10000000000036,1018.9732825205323,100980.25229778512,,,,,,,,,,,,,,,,
19,2022-02-01,7513.5,7605.9,92.39999999999964,1018.9732825205323,94153.13130489681,,,,,,,,,,,,,,,,
20,2022-02-02,7605.9,7689.95,84.05000000000018,1018.9732825205323,85644.70439585092,,,,,,,,,,,,,,,,
21,2022-02-03,7689.95,7604.7,-85.25,1018.9732825205323,-86867.47233487538,,,,,,,,,,,,,,,,
22,2022-02-04,7604.7,7502.4,-102.30000000000018,1018.9732825205323,-104240.96680185063,,,,,,,,,,,,,,,,
23,2022-02-07,7502.4,7454.37095,-48.02904999999919,1018.9732825205323,-48940.318734841945,,,,,,,,,,,,,,,,
24,,,,,,,2022-01-27 14:15:00,LONG,2022-01-27 15:15:00,7360.35,7298.1,7490.913235294117,2022-02-07 09:15:00,7458.1,97.75,90.340775,99604.63836638203,TSL Hit,1018.9732825205323,9.205483604719882,2022.0,1.0
25,2022-02-09,7463.579925,7510.85,47.27007500000036,1005.3821457536009,47524.489433434006,,,,,,,,,,,,,,,,
26,2022-02-10,7510.85,7527.084575000001,16.234575000000405,1005.3821457536009,16321.951848898172,,,,,,,,,,,,,,,,
27,,,,,,,2022-02-09 09:15:00,LONG,2022-02-09 10:15:00,7459.85,7420.25,7531.133088235295,2022-02-10 14:15:00,7530.85,71.0,63.50465,71382.13234850566,TSL Hit,1005.3821457536009,6.384644128233141,2022.0,2.0
28,2022-02-16,7340.25,7310.1431,-30.10689999999977,1021.7635639113109,-30762.13344232121,,,,,,,,,,,,,,,,
29,,,,,,,2022-02-16 11:15:00,LONG,2022-02-16 12:15:00,7340.25,7313.8,7313.8,2022-02-16 14:15:00,7313.8,-26.449999999999818,-33.77702499999982,-27025.64626545399,Initial SL Hit,1021.7635639113109,-3.4512133442321264,2022.0,2.0
30,2022-02-17,7300.35,7260.168100000001,-40.18189999999959,1027.3480038628284,-41280.79475641536,,,,,,,,,,,,,,,,
31,,,,,,,2022-02-16 15:15:00,LONG,2022-02-17 09:15:00,7300.35,7263.8,7263.8,2022-02-17 10:15:00,7263.8,-36.55000000000018,-43.83207500000018,-37549.56954118656,Initial SL Hit,1027.3480038628284,-4.503079475641597,2022.0,2.0
32,2022-02-17,7328.2623,7271.5,-56.76230000000032,1023.9467001611009,-58121.56977855479,,,,,,,,,,,,,,,,
33,2022-02-18,7271.5,7237.029675,-34.47032500000023,1023.9467001611009,-35295.77553723093,,,,,,,,,,,,,,,,
34,,,,,,,2022-02-17 10:15:00,LONG,2022-02-17 11:15:00,7324.6,7260.1,7260.1,2022-02-18 09:15:00,7240.65,-83.95000000000073,-91.23262500000072,-85960.32547852516,Gap Open Outside ISL,1023.9467001611009,-9.341734531578592,2022.0,2.0
35,2022-02-23,7165.2,7131.082675,-34.117325000000164,1046.7258415675767,-35711.485722659694,,,,,,,,,,,,,,,,
36,,,,,,,2022-02-23 10:15:00,LONG,2022-02-23 11:15:00,7165.2,7134.65,7134.65,2022-02-23 12:15:00,7134.65,-30.550000000000182,-37.69992500000018,-31977.474459889658,Initial SL Hit,1046.7258415675767,-3.9461485722659706,2022.0,2.0
37,2022-02-25,6942.319425,6946.95,4.630575000000135,1080.8707494757775,5005.053070753945,,,,,,,,,,,,,,,,
38,2022-02-28,6946.95,6882.557000000001,-64.39299999999912,1080.8707494757775,-69600.51017099278,,,,,,,,,,,,,,,,
39,,,,,,,2022-02-25 13:15:00,LONG,2022-02-25 14:15:00,6938.85,6896.6,6896.6,2022-02-28 09:15:00,6886.0,-52.850000000000364,-59.76242500000036,-57124.019109795234,Gap Open Outside ISL,1080.8707494757775,-6.459545710024034,2022.0,2.0
40,2022-02-28,6936.96675,7015.25,78.28325000000041,1081.7047667123386,84679.36467873413,,,,,,,,,,,,,,,,
41,2022-03-02,7015.25,6995.05,-20.199999999999818,1081.7047667123386,-21850.436287589044,,,,,,,,,,,,,,,,
42,2022-03-03,6995.05,6913.9,-81.15000000000055,1081.7047667123386,-87780.34181870687,,,,,,,,,,,,,,,,
43,2022-03-04,6913.9,6847.9743,-65.92569999999978,1081.7047667123386,-71312.14393884738,,,,,,,,,,,,,,,,
44,,,,,,,2022-02-28 10:15:00,LONG,2022-02-28 11:15:00,6933.5,6851.4,6851.4,2022-03-04 09:15:00,6851.4,-82.10000000000036,-88.99245000000036,-88807.96134708339,Initial SL Hit,1081.7047667123386,-9.626355736640985,2022.0,2.0
45,2022-03-08,6592.4445749999995,6675.9,83.4554250000001,1138.234825432719,94991.87110628848,,,,,,,,,,,,,,,,
46,2022-03-09,6675.9,6846.3,170.40000000000055,1138.234825432719,193955.21425373593,,,,,,,,,,,,,,,,
47,2022-03-10,6846.3,6880.85,34.55000000000018,1138.234825432719,39326.013218700646,,,,,,,,,,,,,,,,
48,2022-03-11,6880.85,6933.45,52.599999999999454,1138.234825432719,59871.151817760394,,,,,,,,,,,,,,,,
49,2022-03-14,6933.45,6942.5,9.050000000000182,1138.234825432719,10301.025170166313,,,,,,,,,,,,,,,,
50,2022-03-15,6942.5,6920.4,-22.100000000000364,1138.234825432719,-25154.9896420635,,,,,,,,,,,,,,,,
51,2022-03-16,6920.4,7091.25,170.85000000000036,1138.234825432719,194467.41992518044,,,,,,,,,,,,,,,,
52,2022-03-17,7091.25,7217.4,126.14999999999964,1138.234825432719,143588.32322833707,,,,,,,,,,,,,,,,
53,2022-03-21,7217.4,7127.55,-89.84999999999945,1138.234825432719,-102270.39906512918,,,,,,,,,,,,,,,,
54,2022-03-22,7127.55,7155.7,28.149999999999636,1138.234825432719,32041.310335930622,,,,,,,,,,,,,,,,
55,2022-03-23,7155.7,7163.0,7.300000000000182,1138.234825432719,8309.114225659056,,,,,,,,,,,,,,,,
56,2022-03-24,7163.0,7222.45,59.44999999999982,1138.234825432719,67668.06037197493,,,,,,,,,,,,,,,,
57,2022-03-25,7222.45,7220.5,-1.949999999999818,1138.234825432719,-2219.557909593595,,,,,,,,,,,,,,,,
58,2022-03-28,7220.5,7170.05,-50.44999999999982,1138.234825432719,-57423.94694308046,,,,,,,,,,,,,,,,
59,2022-03-29,7170.05,7199.55,29.5,1138.234825432719,33577.92735026521,,,,,,,,,,,,,,,,
60,2022-03-30,7199.55,7268.1,68.55000000000018,1138.234825432719,78025.99728341309,,,,,,,,,,,,,,,,
61,2022-03-31,7268.1,7296.0,27.899999999999636,1138.234825432719,31756.751629572445,,,,,,,,,,,,,,,,
62,2022-04-01,7296.0,7394.7,98.69999999999982,1138.234825432719,112343.77727020915,,,,,,,,,,,,,,,,
63,2022-04-04,7394.7,7485.75,91.05000000000018,1138.234825432719,103636.28085564927,,,,,,,,,,,,,,,,
64,2022-04-05,7485.75,7592.3,106.55000000000018,1138.234825432719,121278.92064985642,,,,,,,,,,,,,,,,
65,2022-04-06,7592.3,7623.15,30.849999999999454,1138.234825432719,35114.54436459876,,,,,,,,,,,,,,,,
66,2022-04-07,7623.15,7569.85,-53.29999999999927,1138.234825432719,-60667.91619556309,,,,,,,,,,,,,,,,
67,2022-04-08,7569.85,7636.0,66.14999999999964,1138.234825432719,75294.23370237394,,,,,,,,,,,,,,,,
68,2022-04-11,7636.0,7647.3,11.300000000000182,1138.234825432719,12862.053527389931,,,,,,,,,,,,,,,,
69,2022-04-12,7647.3,7484.305975,-162.99402499999997,1138.234825432719,-185525.4755924512,,,,,,,,,,,,,,,,
70,,,,,,,2022-03-08 13:15:00,LONG,2022-03-08 14:15:00,6589.15,6487.0,7495.950735294117,2022-04-12 12:15:00,7488.05,898.9000000000005,891.8614000000006,1023159.2845814717,TSL Hit,1138.234825432719,101.5147704939181,2022.0,3.0
71,2022-04-21,7425.3108,7438.25,12.9391999999998,1010.5637598361538,13075.88660127176,,,,,,,,,,,,,,,,
72,2022-04-22,7438.25,7380.957675,-57.292325000000346,1010.5637598361538,-57897.54736175522,,,,,,,,,,,,,,,,
73,,,,,,,2022-04-21 09:15:00,LONG,2022-04-21 10:15:00,7421.6,7387.35,7387.35,2022-04-22 09:15:00,7384.65,-36.95000000000073,-44.35312500000073,-37340.33092594662,Gap Open Outside ISL,1010.5637598361538,-4.482166076048364,2022.0,4.0
74,2022-04-26,7311.8541,7324.6,12.745900000000802,1026.2444924878903,13080.409676802223,,,,,,,,,,,,,,,,
75,2022-04-27,7324.6,7260.7678,-63.83220000000074,1026.2444924878903,-65507.44369338627,,,,,,,,,,,,,,,,
76,,,,,,,2022-04-26 13:15:00,LONG,2022-04-26 14:15:00,7308.2,7280.95,7280.95,2022-04-27 09:15:00,7264.4,-43.80000000000018,-51.08630000000018,-44949.508770969784,Gap Open Outside ISL,1026.2444924878903,-5.24270340165843,2022.0,4.0
77,2022-04-28,7254.92565,7298.45,43.524349999999686,1034.2972984154565,45017.117620288445,,,,,,,,,,,,,,,,
78,2022-04-29,7298.45,7234.5,-63.94999999999982,1034.2972984154565,-66143.31223366826,,,,,,,,,,,,,,,,
79,2022-04-29,7234.5,7220.7878,-13.712199999999939,1034.2972984154565,-14182.491415332359,,,,,,,,,,,,,,,,
80,,,,,,,2022-04-28 11:15:00,LONG,2022-04-28 12:15:00,7251.3,7224.4,7224.4,2022-04-29 15:15:00,7224.4,-26.900000000000546,-34.13785000000055,-27822.597327376345,Initial SL Hit,1034.2972984154565,-3.5308686028712657,2022.0,4.0
81,2022-05-13,6554.95,6521.487625000001,-33.462374999999156,1144.1734872119544,-38286.762294143155,,,,,,,,,,,,,,,,
82,,,,,,,2022-05-13 11:15:00,LONG,2022-05-13 12:15:00,6554.95,6524.75,6524.75,2022-05-13 13:15:00,6524.75,-30.199999999999818,-36.73984999999982,-34554.039313800815,Initial SL Hit,1144.1734872119544,-4.203676229414391,2022.0,5.0
83,2022-05-17,6624.160425,6727.3,103.13957500000015,1132.7850653616981,116834.97020775294,,,,,,,,,,,,,,,,
