time,open,high,low,close,Volume,MA,MA,Shapes
2012-01-12T09:15:00+05:30,8833.9,9015.25,8830.25,8973.95,0,8720.08611111111,8512.485416666666,1
2012-01-12T10:15:00+05:30,8973.7,9008.5,8935.7,8959.3,0,8746.361111111111,8527.759375,1
2012-01-12T11:15:00+05:30,8959.45,8986.4,8848,8848.55,0,8766.666666666666,8539.765625,1
2012-01-12T12:15:00+05:30,8852.8,8910.4,8852.25,8891.1,0,8789.333333333334,8552.633333333333,1
2012-01-12T13:15:00+05:30,8890.25,8967.65,8878.4,8948.65,0,8805.961111111112,8565.216666666665,1
2012-01-12T14:15:00+05:30,8948.35,8962.65,8883.4,8912.7,0,8819.441666666668,8577.357291666665,1
2012-01-12T15:15:00+05:30,8913.45,8964.4,8911.75,8964.4,0,8834.869444444446,8589.429166666667,1
2012-01-13T09:15:00+05:30,8983.8,9005.35,8936.25,8975.2,0,8850.580555555556,8602.171875,1
2012-01-13T10:15:00+05:30,8977.3,8991.85,8913.95,8940.35,0,8862.13888888889,8614.619791666666,1
2012-01-13T11:15:00+05:30,8939.35,8992.7,8938.4,8955.05,0,8874.608333333335,8627.15625,1
2012-01-13T12:15:00+05:30,8954.1,9042.4,8954.1,9012.35,0,8889.319444444447,8640.535416666666,1
2012-01-13T13:15:00+05:30,9010.75,9073,8975.65,8985.5,0,8901.336111111113,8652.570833333333,1
2012-01-13T14:15:00+05:30,8982.8,9012.75,8946.05,8974.55,0,8912.122222222224,8664.691666666666,1
2012-01-13T15:15:00+05:30,8975.15,9003.35,8965.8,8985.3,0,8921.10277777778,8676.090624999999,1
2012-01-16T09:15:00+05:30,8913.6,8917.35,8865.95,8880.55,0,8925.975,8685.301041666666,1
2012-01-16T10:15:00+05:30,8879.45,8882.65,8847.45,8868.45,0,8930.525000000001,8693.3125,1
2012-01-16T11:15:00+05:30,8869.95,8870.55,8813.85,8836.3,0,8931.280555555557,8700.335416666667,1
2012-01-16T12:15:00+05:30,8836.1,8872.4,8829.7,8848.2,0,8931.136111111111,8708.975,1
2012-01-16T13:15:00+05:30,8848.05,8908.85,8828.5,8874.25,0,8925.597222222224,8717.546874999998,1
2012-01-16T14:15:00+05:30,8876.15,8950.2,8873.25,8940.15,0,8924.533333333335,8727.566666666666,1
2012-01-16T15:15:00+05:30,8940,8967.95,8933.9,8963.05,0,8930.894444444448,8740.028124999999,1
2012-01-17T09:15:00+05:30,9011.8,9104.05,9011.8,9093.1,0,8942.11666666667,8755.903124999999,1
2012-01-17T10:15:00+05:30,9092.8,9092.8,9050.2,9062.25,0,8948.427777777782,8771.106249999999,1
2012-01-17T11:15:00+05:30,9062.35,9068.2,9042.75,9051.6,0,8956.144444444448,8785.795833333332,1
2012-01-17T12:15:00+05:30,9051.7,9106.85,9048,9102.9,0,8963.838888888895,8800.609374999998,1
2012-01-17T13:15:00+05:30,9102.65,9104.35,9073.2,9097.45,0,8970.630555555561,8813.470833333331,1
2012-01-17T14:15:00+05:30,9097.15,9114.45,9048.3,9053.3,0,8976.90555555556,8824.969791666665,1
2012-01-17T15:15:00+05:30,9053.8,9063.3,9046.35,9046.35,0,8981.977777777784,8839.240624999997,1
2012-01-18T09:15:00+05:30,9065.3,9065.3,8966.45,8992.2,0,8980.858333333339,8852.034374999997,1
2012-01-18T10:15:00+05:30,8992.65,9026.45,8979.6,9003.25,0,8981.844444444452,8864.219791666665,1
2012-01-18T11:15:00+05:30,9003.2,9009.05,8950.35,8951.75,0,8980.577777777786,8874.576041666665,1
2012-01-18T12:15:00+05:30,8951,8972.35,8924.25,8968.95,0,8979.669444444451,8884.63020833333,1
2012-01-18T13:15:00+05:30,8969.6,8976.75,8922.7,8954.6,0,8983.78333333334,8894.454166666665,1
2012-01-18T14:15:00+05:30,8953.3,9061.55,8950.25,9028.8,0,8992.691666666673,8905.822916666666,1
2012-01-18T15:15:00+05:30,9028.55,9028.55,8997.75,9006.6,0,9002.152777777785,8913.265624999998,1
2012-01-19T09:15:00+05:30,9128.1,9189.7,9128.1,9151.3,0,9018.991666666674,8923.291666666666,1
2012-01-19T10:15:00+05:30,9151.45,9181.6,9145.8,9176.45,0,9035.78055555556,8933.494791666666,1
2012-01-19T11:15:00+05:30,9178.2,9192.55,9156.65,9190.85,0,9049.70833333334,8943.879166666666,1
2012-01-19T12:15:00+05:30,9190.95,9190.95,9151,9165.35,0,9060.947222222228,8952.901041666666,1
2012-01-19T13:15:00+05:30,9165.5,9199.5,9154.25,9186.95,0,9066.161111111118,8962.408333333331,1
2012-01-19T14:15:00+05:30,9184.35,9206.5,9177.3,9188.05,0,9073.150000000005,8971.585416666665,1
2012-01-19T15:15:00+05:30,9188.1,9212.85,9185.55,9200.75,0,9081.436111111117,8980.576041666665,1
2012-01-20T09:15:00+05:30,9308.75,9356.4,9268.5,9343.45,0,9094.800000000007,8992.306249999998,1
2012-01-20T10:15:00+05:30,9343.75,9438.3,9341.95,9420.1,0,9112.725000000004,9004.732291666665,1
2012-01-20T11:15:00+05:30,9421,9430.3,9398.65,9415.45,0,9132.84444444445,9017.703124999998,1
2012-01-20T12:15:00+05:30,9416,9456.5,9412.4,9424.95,0,9153.877777777783,9031.003124999997,1
2012-01-20T13:15:00+05:30,9426.2,9500.8,9414.1,9446.75,0,9179.130555555563,9044.004166666664,1
2012-01-20T14:15:00+05:30,9445,9557.2,9390,9551.35,0,9209.580555555563,9058.59895833333,1
2012-01-20T15:15:00+05:30,9548,9560.15,9511.55,9526.4,0,9241.505555555563,9070.10833333333,1
2012-01-23T09:15:00+05:30,9503.35,9659,9503.35,9623.6,0,9277.875000000007,9083.947916666664,1
2012-01-23T10:15:00+05:30,9623.85,9634.65,9582.7,9599.35,0,9313.69444444445,9099.58958333333,1
2012-01-23T11:15:00+05:30,9599.85,9611.15,9557.35,9565.2,0,9343.494444444452,9113.633333333331,1
2012-01-23T12:15:00+05:30,9565.4,9566.4,9507.9,9566.4,0,9374.594444444452,9126.503124999997,1
2012-01-23T13:15:00+05:30,9565.9,9582.45,9528.1,9544.55,0,9396.441666666673,9139.666666666666,1
2012-01-23T14:15:00+05:30,9545.35,9552.2,9507.25,9518.6,0,9415.450000000008,9151.2125,1
2012-01-23T15:15:00+05:30,9517.05,9522.45,9503.35,9513.85,0,9433.394444444453,9162.434374999999,1
2012-01-24T09:15:00+05:30,9547.55,9586.25,9456.25,9472.75,0,9450.47222222223,9173.526041666666,1
2012-01-24T10:15:00+05:30,9473.85,9700.95,9461.65,9658.3,0,9476.65833333334,9188.177083333332,1
2012-01-24T11:15:00+05:30,9658.6,9847.9,9652.3,9847.4,0,9513.288888888896,9205.573958333332,1
2012-01-24T12:15:00+05:30,9849.85,9872.5,9798.8,9861.55,0,9550.000000000007,9223.824999999999,1
2012-01-24T13:15:00+05:30,9860.9,9865.6,9812.65,9852.6,0,9578.28611111112,9242.117708333331,1
2012-01-24T14:15:00+05:30,9854.55,9885.15,9831.1,9837.9,0,9601.497222222231,9259.880208333332,1
2012-01-24T15:15:00+05:30,9837.35,9844.5,9783.85,9787.2,0,9622.150000000009,9278.768749999997,1
2012-01-25T09:15:00+05:30,9879.95,9905.5,9776.25,9803.75,0,9643.194444444453,9298.254166666666,1
2012-01-25T10:15:00+05:30,9804.1,9841.35,9762.5,9833.15,0,9664.66111111112,9319.021874999999,1
2012-01-25T11:15:00+05:30,9832.9,9853,9805.9,9809.05,0,9678.977777777787,9339.039583333333,1
2012-01-25T12:15:00+05:30,9807.6,9898.65,9806.65,9876.15,0,9698.408333333344,9359.912499999999,1
2012-01-25T13:15:00+05:30,9879.5,9889.55,9826.8,9843,0,9710.597222222232,9378.721874999997,1
2012-01-25T14:15:00+05:30,9842.45,9886.95,9829.9,9856.65,0,9724.891666666677,9397.338541666664,1
2012-01-25T15:15:00+05:30,9857.5,9868.7,9825,9826.35,0,9739.40000000001,9412.61458333333,1
2012-01-27T09:15:00+05:30,9943.1,9944.35,9786.55,9807.55,0,9752.797222222234,9428.141666666665,1
2012-01-27T10:15:00+05:30,9806.1,9828.65,9790.85,9799.15,0,9766.941666666678,9443.715624999997,1
2012-01-27T11:15:00+05:30,9798,9798,9701.5,9756.85,0,9780.17777777779,9457.33958333333,1
2012-01-27T12:15:00+05:30,9756.2,9809,9744.05,9779.45,0,9794.933333333345,9471.547916666663,1
2012-01-27T13:15:00+05:30,9780.1,9815.45,9762.9,9797.55,0,9812.97777777779,9487.053124999997,1
2012-01-27T14:15:00+05:30,9798.1,9825.65,9786.65,9805.45,0,9821.15277777779,9502.86770833333,1
2012-01-27T15:15:00+05:30,9807.8,9827.45,9807.8,9808.5,0,9818.99166666668,9519.87395833333,1
2012-01-30T09:15:00+05:30,9713,9723.15,9658.3,9690.6,0,9809.494444444457,9534.193749999997,1
2012-01-30T10:15:00+05:30,9691.5,9713.55,9653.05,9656.8,0,9798.61666666668,9548.882291666663,1
2012-01-30T11:15:00+05:30,9655.95,9663.35,9607.15,9610,0,9785.955555555569,9562.237499999996,1
2012-01-30T12:15:00+05:30,9609.45,9634.75,9589.1,9599.9,0,9775.550000000014,9575.681249999996,1
2012-01-30T13:15:00+05:30,9600.05,9646.15,9585.95,9613,0,9764.952777777791,9587.85208333333,1
2012-01-30T14:15:00+05:30,9613.75,9615.9,9516.45,9520.1,0,9747.561111111127,9598.549999999996,1
2012-01-30T15:15:00+05:30,9522,9543.4,9509.15,9519.8,0,9731.491666666681,9606.227083333328,1
2012-01-31T09:15:00+05:30,9654,9759.05,9654,9722.65,0,9722.963888888902,9617.606249999995,1
2012-01-31T10:15:00+05:30,9721.85,9753.2,9703.35,9724.05,0,9716.35555555557,9628.714583333329,1
2012-01-31T11:15:00+05:30,9725.2,9756.65,9703.35,9739.4,0,9709.841666666682,9640.673958333327,1
2012-01-31T12:15:00+05:30,9739.65,9815.3,9736.4,9788.25,0,9707.725000000013,9653.201041666662,1
2012-01-31T13:15:00+05:30,9787.5,9815.15,9750.95,9806.75,0,9707.68055555557,9666.090624999995,1
2012-01-31T14:15:00+05:30,9805.35,9924.25,9796.1,9924.05,0,9714.619444444459,9681.159374999994,1
2012-01-31T15:15:00+05:30,9925.2,9946.5,9919.1,9936.4,0,9724.594444444458,9693.512499999995,1
2012-02-01T09:15:00+05:30,9932.7,9938.25,9762,9801.95,0,9725.844444444458,9701.467708333328,1
2012-02-01T10:15:00+05:30,9803.9,9842.85,9779.85,9835.95,0,9727.977777777793,9710.228124999994,1
2012-02-01T11:15:00+05:30,9835.8,9836.95,9799.85,9801.25,0,9727.744444444459,9718.067708333328,1
2012-02-01T12:15:00+05:30,9801.75,9805.15,9774.2,9785.05,0,9726.441666666682,9725.115624999993,1
2012-02-01T13:15:00+05:30,9784.45,9869.4,9780.95,9858.8,0,9735.786111111127,9731.520833333327,1
2012-02-01T14:15:00+05:30,9860.35,9954.95,9858.05,9940.35,0,9751.538888888905,9740.14479166666,1
2012-02-01T15:15:00+05:30,9941.75,9967.45,9940.5,9947.35,0,9770.280555555571,9746.889583333328,1
2012-02-02T09:15:00+05:30,10029.65,10084.95,10009.2,10084.95,0,9797.227777777794,9757.006249999995,1
2012-02-02T10:15:00+05:30,10085.25,10090.2,9793.1,9805.5,0,9807.922222222238,9762.012499999995,1
2012-02-02T11:15:00+05:30,9806.65,9977.9,9776.55,9947.3,0,9831.655555555571,9769.94791666666,1
2012-02-02T12:15:00+05:30,9949.2,9987.15,9930.25,9970.1,0,9856.672222222238,9778.813541666661,1
2012-02-02T13:15:00+05:30,9969.1,10012.55,9924.3,10004.45,0,9872.327777777793,9788.93541666666,1
2012-02-02T14:15:00+05:30,10006.15,10015.2,9955.8,10009.65,0,9888.19444444446,9799.264583333326,1
2012-02-02T15:15:00+05:30,10005.7,10009.25,9969.9,9975.5,0,9901.311111111128,9809.73854166666,1
2012-02-03T09:15:00+05:30,9981.95,9991.4,9928.45,9966.6,0,9911.219444444461,9816.161458333327,1
2012-02-03T10:15:00+05:30,9967.15,9972.8,9929.9,9960.8,0,9919.777777777794,9818.523958333328,1
2012-02-03T11:15:00+05:30,9959.6,9964.55,9936.4,9936.4,0,9920.463888888906,9820.083333333327,1
2012-02-03T12:15:00+05:30,9938.45,9973.05,9934.4,9963.9,0,9921.991666666681,9822.402083333327,1
2012-02-03T13:15:00+05:30,9963.85,10051.15,9953.2,10043.9,0,9935.433333333347,9826.693749999993,1
2012-02-03T14:15:00+05:30,10045,10156.95,10023.85,10141.05,0,9952.383333333348,9834.065624999994,1
2012-02-03T15:15:00+05:30,10139.65,10158.95,10118.8,10126.75,0,9970.466666666682,9840.794791666662,1
2012-02-06T09:15:00+05:30,10252.95,10306.7,10248.25,10295.35,0,9998.816666666682,9850.42395833333,1
2012-02-06T10:15:00+05:30,10295.5,10326.7,10284.25,10319.15,0,10024.391666666683,9861.051041666662,1
2012-02-06T11:15:00+05:30,10320.4,10331.25,10216.35,10235.85,0,10040.808333333349,9868.544791666662,1
2012-02-06T12:15:00+05:30,10236.15,10266.15,10229.15,10250.25,0,10057.636111111126,9877.029166666662,1
2012-02-06T13:15:00+05:30,10252.1,10317.3,10223.9,10293.8,0,10069.238888888904,9886.136458333327,1
2012-02-06T14:15:00+05:30,10298.3,10298.3,10183.45,10269.7,0,10095.027777777794,9895.37291666666,1
2012-02-06T15:15:00+05:30,10269.55,10287.3,10259.3,10267.5,0,10112.816666666682,9904.955208333327,1
2012-02-07T09:15:00+05:30,10368.7,10368.7,10260.15,10298.8,0,10131.077777777793,9915.364583333327,1
2012-02-07T10:15:00+05:30,10299.2,10429.7,10296.55,10372.4,0,10151.51944444446,9928.188541666661,1
2012-02-07T11:15:00+05:30,10373.15,10387.6,10345.05,10350.65,0,10170.463888888904,9940.08854166666,1
2012-02-07T12:15:00+05:30,10350.6,10397.3,10336.5,10391.15,0,10193.555555555571,9952.455208333327,1
2012-02-07T13:15:00+05:30,10392.05,10403.6,10315.7,10332.6,0,10213.888888888905,9963.437499999993,1
2012-02-07T14:15:00+05:30,10331.5,10345.2,10279.25,10320.5,0,10233.872222222239,9974.104166666659,1
2012-02-07T15:15:00+05:30,10323.4,10339.85,10320.9,10333.05,0,10255.908333333351,9987.48854166666,1
2012-02-08T09:15:00+05:30,10306.05,10326.25,10208.45,10299.2,0,10274.536111111129,10000.871874999993,1
2012-02-08T10:15:00+05:30,10302.45,10380.55,10289.7,10370.1,0,10292.65833333335,10016.70729166666,1
2012-02-08T11:15:00+05:30,10366.65,10372.75,10341.85,10368.25,0,10305.280555555573,10032.714583333327,1
2012-02-08T12:15:00+05:30,10368.2,10373.75,10343.65,10366.8,0,10318.616666666685,10048.418749999993,1
2012-02-08T13:15:00+05:30,10368.05,10401.65,10262.9,10277.7,0,10317.63611111113,10064.202083333326,1
2012-02-08T14:15:00+05:30,10275.85,10353.9,10223.4,10333.9,0,10318.455555555574,10081.162499999993,1
2012-02-08T15:15:00+05:30,10334.05,10337.3,10315.1,10321.5,0,10323.213888888908,10093.63854166666,1
2012-02-09T09:15:00+05:30,10268.75,10367.35,10268.75,10359.7,0,10329.294444444464,10106.881249999993,1
2012-02-09T10:15:00+05:30,10354.6,10355.5,10301,10336.2,0,10331.650000000018,10119.314583333327,1
2012-02-09T11:15:00+05:30,10337,10367.85,10334.65,10336.45,0,10335.358333333352,10130.735416666661,1
2012-02-09T12:15:00+05:30,10336.5,10400.3,10335.85,10378.15,0,10341.505555555572,10142.639583333328,1
2012-02-09T13:15:00+05:30,10379,10390.65,10332.15,10387.85,0,10346.452777777795,10152.302083333328,1
2012-02-09T14:15:00+05:30,10383.7,10546.4,10379.95,10541.65,0,10355.855555555572,10164.911458333328,1
2012-02-09T15:15:00+05:30,10538.9,10545.8,10516.2,10545.8,0,10366.69722222224,10180.408333333327,1
2012-02-10T09:15:00+05:30,10494.05,10555,10475.4,10514.55,0,10373.552777777795,10194.545833333328,1
2012-02-10T10:15:00+05:30,10515,10528.85,10472.45,10500.1,0,10382.85833333335,10209.105208333329,1
2012-02-10T11:15:00+05:30,10498.2,10526.7,10437.3,10440.55,0,10389.527777777796,10222.761458333329,1
2012-02-10T12:15:00+05:30,10445.5,10457.95,10390.55,10408.35,0,10393.711111111128,10234.210416666661,1
2012-02-10T13:15:00+05:30,10409.2,10422.75,10344.2,10390.25,0,10398.76944444446,10243.583333333328,1
2012-02-10T14:15:00+05:30,10385.6,10483.3,10383.25,10432.45,0,10402.23333333335,10253.689583333327,1
2012-02-10T15:15:00+05:30,10430.05,10446.6,10407.7,10414.55,0,10404.805555555571,10260.556249999994,1
2012-02-13T09:15:00+05:30,10452.2,10490.8,10335.7,10387.35,0,10405.94722222224,10272.678124999995,1
2012-02-13T10:15:00+05:30,10384.35,10465.9,10380.3,10447.35,0,10415.372222222239,10283.095833333327,1
2012-02-13T11:15:00+05:30,10444.2,10451.05,10381.55,10386.5,0,10418.29444444446,10291.770833333328,1
2012-02-13T12:15:00+05:30,10386.7,10443.25,10375.75,10429.85,0,10424.313888888904,10300.633333333328,1
2012-02-13T13:15:00+05:30,10429.1,10519.95,10421.95,10449.7,0,10429.313888888904,10309.80104166666,1
2012-02-13T14:15:00+05:30,10451.05,10532.85,10436.3,10462.5,0,10436.33055555557,10319.946874999994,1
2012-02-13T15:15:00+05:30,10461.05,10478,10453.75,10459.6,0,10443.172222222238,10330.217708333328,1
2012-02-14T09:15:00+05:30,10449.1,10606.85,10449.1,10601.5,0,10455.58055555557,10343.565624999994,1
2012-02-14T10:15:00+05:30,10601.4,10602.35,10562.55,10586.2,0,10466.600000000015,10357.103124999994,1
2012-02-14T11:15:00+05:30,10585.5,10598.85,10564.05,10566,0,10467.952777777791,10369.646874999993,1
2012-02-14T12:15:00+05:30,10564.1,10568.05,10532.15,10553.45,0,10468.377777777792,10380.262499999995,1
2012-02-14T13:15:00+05:30,10550.35,10564.1,10510.4,10543.5,0,10469.986111111126,10388.646874999995,1
2012-02-14T14:15:00+05:30,10543.65,10574,10530,10549.8,0,10472.747222222235,10397.460416666661,1
2012-02-14T15:15:00+05:30,10550.85,10572.2,10546,10570.35,0,10479.958333333347,10403.189583333327,1
2012-02-15T09:15:00+05:30,10633.15,10739.35,10633.15,10723.45,0,10497.463888888902,10411.612499999994,1
2012-02-15T10:15:00+05:30,10723.9,10750.3,10717.5,10745.4,0,10517.194444444458,10422.228124999996,1
2012-02-15T11:15:00+05:30,10743.7,10786.5,10737.25,10779.05,0,10536.450000000013,10433.244791666662,1
2012-02-15T12:15:00+05:30,10778,10833.65,10774.9,10822.5,0,10559.113888888904,10444.259374999994,1
2012-02-15T13:15:00+05:30,10822.3,10860.9,10799.7,10813.95,0,10582.813888888903,10455.59791666666,1
2012-02-15T14:15:00+05:30,10817,10959.5,10817,10927.75,0,10609.502777777792,10469.353124999994,1
2012-02-15T15:15:00+05:30,10926.5,10938.45,10919.3,10920.1,0,10639.147222222235,10482.296874999995,1
2012-02-16T09:15:00+05:30,10871.8,10900.5,10802.55,10833.5,0,10661.572222222234,10491.903124999995,1
2012-02-16T10:15:00+05:30,10838.1,10883.05,10806,10817.8,0,10682.022222222235,10501.63541666666,1
2012-02-16T11:15:00+05:30,10816.5,10825.95,10780.05,10823.9,0,10702.100000000013,10510.65104166666,1
2012-02-16T12:15:00+05:30,10823.3,10847.45,10780.8,10838.2,0,10723.133333333346,10521.184374999993,1
2012-02-16T13:15:00+05:30,10837,10864.1,10804.9,10835.15,0,10736.113888888904,10531.906249999993,1
2012-02-16T14:15:00+05:30,10835.55,10940.8,10834.7,10921.7,0,10754.75277777779,10544.16979166666,1
2012-02-16T15:15:00+05:30,10922.8,10930.5,10903.7,10916,0,10774.197222222234,10557.01979166666,1
2012-02-17T09:15:00+05:30,11057.45,11203.35,11045.7,11158.65,0,10807.819444444458,10573.447916666659,1
2012-02-17T10:15:00+05:30,11158.2,11168.3,11091.25,11101.3,0,10838.808333333345,10588.719791666661,1
2012-02-17T11:15:00+05:30,11102.3,11134.55,11069.4,11073.4,0,10867.897222222235,10603.440624999994,1
2012-02-17T12:15:00+05:30,11071.55,11120.25,11045.95,11092.1,0,10896.883333333346,10620.40729166666,1
2012-02-17T13:15:00+05:30,11092.75,11120.4,11054.6,11055.3,0,10915.319444444456,10635.436458333326,1
2012-02-17T14:15:00+05:30,11054.7,11088.45,11013,11065.25,0,10933.0888888889,10650.931249999992,1
2012-02-17T15:15:00+05:30,11065.5,11115.7,11065.5,11100.65,0,10950.955555555567,10666.367708333326,1
2012-02-21T09:15:00+05:30,11061.35,11163.25,11061.35,11133.6,0,10968.2388888889,10682.980208333325,1
2012-02-21T10:15:00+05:30,11134,11144.3,11111.4,11113.8,0,10984.897222222233,10699.174999999992,1
2012-02-21T11:15:00+05:30,11113.75,11198.4,11110.8,11193.85,0,10999.680555555567,10716.168749999992,1
2012-02-21T12:15:00+05:30,11193.3,11207.05,11121.25,11126.7,0,11011.158333333346,10731.561458333324,1
2012-02-21T13:15:00+05:30,11124.2,11166.6,11100.8,11151.4,0,11028.819444444456,10744.264583333324,1
2012-02-21T14:15:00+05:30,11154.25,11204.1,11151.1,11173,0,11048.55277777779,10757.331249999992,1
2012-02-21T15:15:00+05:30,11171.45,11177.8,11150.95,11160.95,0,11067.277777777788,10770.79791666666,1
2012-02-22T09:15:00+05:30,11150.35,11226.75,11007.75,11008.75,0,11076.75277777779,10781.394791666658,1
2012-02-22T10:15:00+05:30,11006.1,11020.1,10945,10990.7,0,11085.394444444457,10792.856249999992,1
2012-02-22T11:15:00+05:30,10988.35,10988.35,10952.2,10967.2,0,11087.922222222234,10804.498958333324,1
2012-02-22T12:15:00+05:30,10968.45,11033.1,10939.45,11018.05,0,11093.591666666678,10817.57812499999,1
2012-02-22T13:15:00+05:30,11016.2,11031.95,10905.45,10907.85,0,11079.658333333344,10827.482291666658,1
2012-02-22T14:15:00+05:30,10906,10913.25,10714.05,10723.5,0,11058.669444444455,10833.918749999992,1
