time,open,high,low,close,MA,Plot,Zero line,MACD Signal
2024-09-06T13:15:00+05:30,13123.3,13143.2,13098.9,13115.8,13127.511874999987,-29.845115170805002,0,NaN
2024-09-06T14:15:00+05:30,13115.5,13117.35,13033.45,13059.05,13127.335624999987,-37.789955130810995,0,NaN
2024-09-06T15:15:00+05:30,13059.4,13076.9,13055.7,13068.4,13127.45374999999,-38.41653722227966,0,NaN
2024-09-09T09:15:00+05:30,13040.3,13041.9,12966.75,13000.45,13126.721874999988,-46.72548883445779,0,NaN
2024-09-09T10:15:00+05:30,13001.15,13024.55,12991.25,13017.8,13126.026874999987,-45.797008572346385,0,NaN
2024-09-09T11:15:00+05:30,13017.9,13022.8,13000.65,13002.3,13125.248124999987,-44.863473364384845,0,NaN
2024-09-09T12:15:00+05:30,13002.45,13016.3,12996.25,13007.05,13125.378749999989,-40.91557698644465,0,NaN
2024-09-09T13:15:00+05:30,13007,13020.9,12997.45,12999.3,13125.241249999988,-37.45668944778299,0,NaN
2024-09-09T14:15:00+05:30,12999.75,13011.6,12985.25,13008.45,13125.169999999987,-31.913557490464882,0,NaN
2024-09-09T15:15:00+05:30,13008.7,13028.5,13006.95,13025.75,13125.439999999988,-24.334663847657794,0,NaN
2024-09-10T09:15:00+05:30,13104.95,13150.45,13079.5,13098.45,13126.682499999986,-7.710742233541168,0,NaN
2024-09-10T10:15:00+05:30,13098.6,13121.65,13077.45,13119.45,13128.625624999986,5.005987267100863,0,5.005987267100863
2024-09-10T11:15:00+05:30,13119.6,13134.5,13103.55,13119.3,13130.633124999988,11.61626473611068,0,11.61626473611068
2024-09-10T12:15:00+05:30,13119.05,13182.5,13113.65,13177.8,13131.773124999987,23.381490947322163,0,23.381490947322163
2024-09-10T13:15:00+05:30,13177.5,13212.85,13176.25,13204.2,13133.504999999985,32.381827005114246,0,32.381827005114246
2024-09-10T14:15:00+05:30,13204.85,13214.25,13163.8,13187.9,13135.219374999986,32.858869278752536,0,32.858869278752536
2024-09-10T15:15:00+05:30,13187.8,13193,13182.5,13187.15,13137.113749999986,31.013991168691064,0,31.013991168691064
2024-09-11T09:15:00+05:30,13223.5,13239.45,13180.15,13204.65,13139.248124999987,30.779573340858406,0,30.779573340858406
2024-09-11T10:15:00+05:30,13204.2,13255.85,13200.85,13248.9,13141.503749999985,35.490825838352976,0,35.490825838352976
2024-09-11T11:15:00+05:30,13249.25,13254.75,13225.95,13234.65,13143.777499999987,33.75054987708427,0,33.75054987708427
2024-09-11T12:15:00+05:30,13234.35,13252.7,13229.15,13237.8,13145.593124999989,31.233093299599204,0,31.233093299599204
2024-09-11T13:15:00+05:30,13237.75,13242.35,13152.75,13154.65,13146.208124999986,15.368535572511973,0,15.368535572511973
2024-09-11T14:15:00+05:30,13154.75,13181.85,13082.95,13105.6,13146.174999999988,-1.6481041315055336,0,NaN
2024-09-11T15:15:00+05:30,13105.3,13139.05,13097.15,13137.4,13146.65437499999,-6.011840689365272,0,NaN
2024-09-12T09:15:00+05:30,13210.05,13244.3,13165.6,13196,13147.924374999988,0.8510812299464305,0,0.8510812299464305
2024-09-12T10:15:00+05:30,13196.3,13216.25,13185.5,13207.4,13149.453124999989,6.27018523260449,0,6.27018523260449
2024-09-12T11:15:00+05:30,13207.35,13219.9,13183.75,13217.5,13151.230624999987,10.376351947230432,0,10.376351947230432
2024-09-12T12:15:00+05:30,13217.65,13229.15,13211.4,13220.95,13153.081249999988,12.509936703861968,0,12.509936703861968
2024-09-12T13:15:00+05:30,13221.1,13244.25,13200.8,13232.6,13154.519999999986,14.680683740576569,0,14.680683740576569
2024-09-12T14:15:00+05:30,13232.45,13286.15,13232.45,13285.1,13156.658749999988,22.929534624810913,0,22.929534624810913
2024-09-12T15:15:00+05:30,13285.45,13285.75,13257.5,13264.55,13158.499999999989,22.925602705616257,0,22.925602705616257
2024-09-13T09:15:00+05:30,13320.25,13358.75,13294,13347.75,13161.377499999988,34.140088161473614,0,34.140088161473614
2024-09-13T10:15:00+05:30,13347.55,13364.5,13329.35,13353.6,13164.704374999987,39.07434761245713,0,39.07434761245713
2024-09-13T11:15:00+05:30,13353.3,13357.3,13331.3,13336.85,13167.952499999985,36.859740791027434,0,36.859740791027434
2024-09-13T12:15:00+05:30,13336.75,13348.8,13326.35,13348.65,13171.404374999987,35.20572853745762,0,35.20572853745762
2024-09-13T13:15:00+05:30,13348.8,13352.45,13331.05,13344.8,13175.123749999988,31.586526184755712,0,31.586526184755712
2024-09-13T14:15:00+05:30,13344.75,13381.45,13334.7,13342.6,13179.097499999985,27.364747556932343,0,27.364747556932343
2024-09-13T15:15:00+05:30,13342.9,13348.8,13334.6,13339.85,13182.932499999986,22.98682299891152,0,22.98682299891152
2024-09-16T09:15:00+05:30,13394.9,13407.55,13300.55,13330.1,13186.884374999989,17.728450633996545,0,17.728450633996545
2024-09-16T10:15:00+05:30,13329.7,13356.5,13317.8,13344.85,13190.275624999986,16.02064445713404,0,16.02064445713404
2024-09-16T11:15:00+05:30,13344.9,13350.55,13276.15,13285.7,13192.822499999986,5.1560444541701145,0,5.1560444541701145
2024-09-16T12:15:00+05:30,13285.35,13307.45,13281.85,13297.15,13194.806249999985,0.652259940179647,0,0.652259940179647
2024-09-16T13:15:00+05:30,13296.65,13306.1,13284.2,13286.8,13196.258124999988,-3.4120625183713855,0,NaN
2024-09-16T14:15:00+05:30,13287.15,13298.5,13254.55,13275.4,13197.624999999985,-7.1494467370739585,0,NaN
2024-09-16T15:15:00+05:30,13275.8,13287.1,13269.7,13279.3,13198.851249999987,-8.163811054118923,0,NaN
2024-09-17T09:15:00+05:30,13281.4,13301.2,13223.85,13228.5,13199.484999999986,-15.919293951046711,0,NaN
2024-09-17T10:15:00+05:30,13228.25,13264.55,13207.95,13263.25,13200.753749999985,-13.919600140216062,0,NaN
2024-09-17T11:15:00+05:30,13263.2,13297,13263.2,13282.9,13202.166874999986,-9.007973204597874,0,NaN
2024-09-17T12:15:00+05:30,13282.7,13297.15,13270.4,13293.35,13203.403124999986,-4.199632863679653,0,NaN
2024-09-17T13:15:00+05:30,13293.75,13314.65,13287.05,13303.5,13204.950624999987,0.2155002231047547,0,0.2155002231047547
2024-09-17T14:15:00+05:30,13303.3,13310.25,13275.9,13290.2,13206.458749999987,0.5955424993444467,0,0.5955424993444467
2024-09-17T15:15:00+05:30,13289.1,13290.1,13270.75,13272.9,13207.755624999987,-1.8544673196374788,0,NaN
2024-09-18T09:15:00+05:30,13283.7,13286.25,13185.2,13201.75,13208.132499999987,-13.858747383344962,0,NaN
2024-09-18T10:15:00+05:30,13201.4,13215.9,13166.1,13183.45,13208.526249999986,-22.339339697891774,0,NaN
2024-09-18T11:15:00+05:30,13182.9,13195.85,13143.25,13180.35,13208.709374999988,-26.080914918074996,0,NaN
2024-09-18T12:15:00+05:30,13179.8,13186.55,13101.65,13112.65,13207.359374999985,-36.798688376475184,0,NaN
2024-09-18T13:15:00+05:30,13112.7,13122.45,13049.75,13079.75,13205.679374999987,-45.399371573390454,0,NaN
2024-09-18T14:15:00+05:30,13080.3,13149.25,13065.8,13136.95,13204.444374999986,-38.67250958544173,0,NaN
2024-09-18T15:15:00+05:30,13136.5,13143.3,13114.55,13120.9,13203.076249999987,-35.091341859564636,0,NaN
2024-09-19T09:15:00+05:30,13208.05,13281.35,13078.7,13080.15,13201.323749999987,-37.18547207820302,0,NaN
2024-09-19T10:15:00+05:30,13079.95,13103.7,13020.45,13028.5,13199.071874999989,-43.8998175260549,0,NaN
2024-09-19T11:15:00+05:30,13027.55,13029.55,12880.9,12939.4,13195.710624999987,-58.401592768759656,0,NaN
2024-09-19T12:15:00+05:30,12940,13051.35,12924.75,12942.5,13192.783124999987,-62.30246455152155,0,NaN
2024-09-19T13:15:00+05:30,12942.3,13026.5,12941.45,12958.15,13190.142499999987,-58.2830937329345,0,NaN
2024-09-19T14:15:00+05:30,12958.45,13098.5,12946.1,13098.25,13189.226249999987,-31.331128211710165,0,NaN
2024-09-19T15:15:00+05:30,13097.85,13106.9,13093,13099.45,13188.138749999987,-14.549381672150048,0,NaN
2024-09-20T09:15:00+05:30,13128.15,13130.85,13012.95,13060.95,13186.626874999987,-10.34725436741246,0,NaN
2024-09-20T10:15:00+05:30,13060.55,13118.45,13031.5,13109.25,13185.124999999989,-0.10989678498481226,0,NaN
2024-09-20T11:15:00+05:30,13109.55,13123.05,13082.1,13107.5,13183.663124999986,5.215625337854362,0,5.215625337854362
2024-09-20T12:15:00+05:30,13107,13159.5,13097,13134.4,13182.073749999987,11.880114657107697,0,11.880114657107697
2024-09-20T13:15:00+05:30,13134.25,13141.75,13022.25,13103.05,13180.175624999985,10.0452837005123,0,10.0452837005123
2024-09-20T14:15:00+05:30,13103.45,13116.9,13071.25,13105.45,13178.052499999985,8.79929810597605,0,8.79929810597605
2024-09-20T15:15:00+05:30,13104.05,13138.75,13103.15,13121,13176.158749999988,9.942439411623127,0,9.942439411623127
2024-09-23T09:15:00+05:30,13182.25,13238.75,13136.6,13208.5,13175.173124999987,23.220974704909167,0,23.220974704909167
2024-09-23T10:15:00+05:30,13208.4,13226.5,13167.8,13173.9,13173.884374999989,23.814056094886837,0,23.814056094886837
2024-09-23T11:15:00+05:30,13174.15,13195.1,13170.05,13191,13172.869999999986,25.28518799882113,0,25.28518799882113
2024-09-23T12:15:00+05:30,13190.55,13211.45,13189.55,13203.5,13173.501874999987,26.449127340432824,0,26.449127340432824
2024-09-23T13:15:00+05:30,13203.65,13205.05,13186.2,13196.65,13174.396249999987,24.443147142497764,0,24.443147142497764
2024-09-23T14:15:00+05:30,13196.8,13204.8,13172.55,13200.85,13174.946249999988,22.50393690468445,0,22.50393690468445
2024-09-23T15:15:00+05:30,13200.6,13215.65,13198.05,13205.3,13175.973124999986,20.756553326200446,0,20.756553326200446
2024-09-24T09:15:00+05:30,13226.55,13242.35,13196.45,13229.45,13177.393749999988,22.204552990893717,0,22.204552990893717
2024-09-24T10:15:00+05:30,13229.5,13281.25,13229.25,13270.7,13180.039374999988,27.898640505520234,0,27.898640505520234
2024-09-24T11:15:00+05:30,13270.65,13276.95,13255.5,13267.25,13182.524999999989,28.790952452558486,0,28.790952452558486
2024-09-24T12:15:00+05:30,13267.3,13276.75,13254.6,13263.9,13185.818124999987,27.02518609321305,0,27.02518609321305
2024-09-24T13:15:00+05:30,13263.4,13281.7,13259.75,13277.85,13189.068749999988,26.537787103678056,0,26.537787103678056
