time,open,high,low,close,Up Trend,Down Trend,Up Trend,Down Trend
2011-08-19,425.13946342,425.13946342,416.42524027,418.74665028,NaN,438.83619606211863,NaN,NaN
2011-08-22,422.85376028,439.06792343,421.53235656,435.960784,NaN,438.83619606211863,NaN,NaN
2011-08-23,437.13936029,437.13936029,423.28231399,429.31798714,NaN,438.83619606211863,NaN,NaN
2011-08-24,430.603684,434.56796657,425.71088028,428.460844,NaN,438.83619606211863,NaN,NaN
2011-08-25,434.28224029,434.28224029,421.42520028,422.49662028,NaN,438.83619606211863,NaN,NaN
2011-08-26,419.28236028,427.71085714,416.53239656,419.74665656,NaN,438.1181023767979,NaN,NaN
2011-08-29,422.24663656,429.28228028,416.42524027,420.28236656,NaN,438.1181023767979,NaN,NaN
2011-08-30,426.38945342,428.49658657,418.56808028,422.85376028,NaN,438.1181023767979,381.45006643002563,NaN
2011-09-02,423.56804028,441.42504029,421.42520028,439.49647715,415.82871981805437,NaN,NaN,NaN
2011-09-05,432.13940028,446.24643029,432.13940028,439.67504715,423.74545186374894,NaN,NaN,NaN
2011-09-06,439.99648029,444.74645658,422.28234342,425.960864,423.74545186374894,NaN,NaN,NaN
2011-09-07,428.460844,439.21078657,426.42516028,437.46079343,423.74545186374894,NaN,NaN,NaN
2011-09-08,437.17506715,441.78218029,432.35367714,438.85364657,423.74545186374894,NaN,NaN,NaN
2011-09-09,441.13931401,446.06786029,437.17506715,438.67507657,427.03766079428317,NaN,NaN,NaN
2011-09-12,435.71080029,437.032204,422.13948028,422.96091656,NaN,444.3648244021451,NaN,NaN
2011-09-13,425.78229399,434.56796657,422.21089399,423.85376656,NaN,442.92622157393066,NaN,NaN
2011-09-14,425.71088028,430.603684,421.49661399,428.78227714,NaN,440.04396816053753,NaN,NaN
2011-09-15,432.81797343,435.71080029,429.353694,431.53227657,NaN,440.04396816053753,NaN,NaN
2011-09-16,430.425114,435.35366029,422.85376028,424.03233656,NaN,440.04396816053753,NaN,NaN
2011-09-19,427.85372028,438.56792029,424.99660028,433.460804,NaN,440.04396816053753,NaN,NaN
2011-09-20,410,440,410,426.45001,NaN,440.0071285286542,NaN,NaN
2011-09-21,426.45001,433.95001,426.45001,431.14999,NaN,440.0071285286542,NaN,NaN
2011-09-22,421.20001,432.64999,417.10001,419.45001,NaN,439.2607721082099,NaN,NaN
2011-09-23,413,436,410.25,425.04999,NaN,438.6471948973889,NaN,NaN
2011-09-26,426.95001,433.35001,403.35001,414.85001,NaN,435.31998540765,NaN,NaN
2011-09-27,415.04999,421.89999,407.10001,409.45001,NaN,431.25297586688504,NaN,NaN
2011-09-28,411.10001,425.45001,406.04999,413.29999,NaN,431.25297586688504,NaN,NaN
2011-09-29,410,419.95001,403.25,414.85001,NaN,428.5859182521769,NaN,NaN
2011-09-30,408.25,415.04999,408.10001,414.29999,NaN,427.55731992695917,381.45006643002563,NaN
2011-10-03,408.89999,410,400,401.89999,NaN,420.8140869342633,NaN,NaN
2011-10-04,402,409,396,400,NaN,418.03267824083696,NaN,NaN
2011-10-05,401.04999,401.85001,395,397.20001,NaN,413.08941641675324,NaN,NaN
2011-10-07,400,409,400,406.35001,NaN,413.08941641675324,NaN,NaN
2011-10-10,410,415,406.20001,410.54999,NaN,413.08941641675324,NaN,NaN
2011-10-11,412.89999,418,383.10001,399.79999,NaN,413.08941641675324,NaN,NaN
2011-10-12,401.89999,413,401,409.20001,NaN,413.08941641675324,NaN,NaN
2011-10-13,409.60001,413.89999,403.5,404.35001,NaN,413.08941641675324,NaN,NaN
2011-10-14,414.64999,414.64999,402.75,407.35001,NaN,413.08941641675324,NaN,NaN
2011-10-17,408.95001,409,401,403.25,NaN,413.08941641675324,NaN,NaN
2011-10-18,402.04999,402.89999,396,401.14999,NaN,412.88852130773404,NaN,NaN
2011-10-19,409.45001,409.45001,399.04999,400.79999,NaN,412.88852130773404,NaN,NaN
2011-10-20,402.45001,402.45001,391,392.64999,NaN,409.6912141092646,NaN,NaN
2011-10-21,395,404.85001,389.20001,393.04999,NaN,409.6912141092646,NaN,NaN
2011-10-24,397.64999,401.95001,387,390.14999,NaN,407.8811353785043,NaN,NaN
2011-10-25,390.29999,399.85001,374.10001,379.10001,NaN,401.61552734065384,NaN,NaN
2011-10-26,382.79999,390,380,382,NaN,399.2664646065885,NaN,NaN
2011-10-28,389,392.25,378.10001,385.04999,NaN,399.2664646065885,NaN,NaN
2011-10-31,388,399.54999,385,397.95001,NaN,399.2664646065885,381.45006643002563,NaN
2011-11-01,398,401.20001,389.35001,392.75,NaN,399.2664646065885,NaN,NaN
2011-11-02,388,394,380,381.14999,NaN,399.2664646065885,NaN,NaN
2011-11-03,383.10001,384.25,367,374.70001,NaN,389.98312980044443,NaN,NaN
2011-11-04,376.14999,383,371.5,375.85001,NaN,389.98312980044443,NaN,NaN
2011-11-08,379.89999,382.25,375,377.45001,NaN,389.98312980044443,NaN,NaN
2011-11-09,378.10001,379.29999,365.85001,368.35001,NaN,385.97107462452396,NaN,NaN
2011-11-11,363,363,349.10001,354,NaN,370.03147216207157,NaN,NaN
2011-11-14,363.95001,365,355.70001,363.95001,NaN,370.03147216207157,NaN,NaN
2011-11-15,361,366.70001,340.25,344.95001,NaN,368.434994401278,NaN,NaN
2011-11-16,344.10001,347.85001,323,334.60001,NaN,351.37399646115017,NaN,NaN
2011-11-17,334.60001,345.54999,325.54999,336.29999,NaN,351.37399646115017,NaN,NaN
2011-11-18,333.95001,339.89999,325,335.29999,NaN,348.65867708353164,NaN,NaN
2011-11-21,335.14999,337.64999,329,335,NaN,348.65867708353164,NaN,NaN
2011-11-22,334,337,330.10001,335.60001,NaN,348.1475355876606,NaN,NaN
2011-11-23,335.04999,349.70001,331.39999,333.79999,NaN,348.1475355876606,NaN,NaN
2011-11-24,337,353.95001,332.14999,348.04999,NaN,348.1475355876606,NaN,NaN
2011-11-25,344.95001,363.70001,344.95001,358.95001,338.3641067815954,NaN,NaN,NaN
2011-11-28,357.95001,368,342.10001,353.75,338.3641067815954,NaN,NaN,NaN
2011-11-29,354.89999,354.89999,344.35001,349.79999,338.3641067815954,NaN,NaN,NaN
2011-11-30,350,363.79999,347.70001,356.89999,339.457106163783,NaN,NaN,532.0213469221139
2011-12-01,363.95001,366.95001,351.14999,356.29999,342.80639354740475,NaN,NaN,NaN
2011-12-02,356.70001,359.89999,354,358.25,342.80639354740475,NaN,NaN,NaN
2011-12-05,359,364.5,351.64999,352.35001,343.10167367339784,NaN,NaN,NaN
2011-12-07,358.75,358.75,343.89999,344.95001,343.10167367339784,NaN,NaN,NaN
2011-12-08,344.39999,350,337.5,339.29999,NaN,358.46489117454774,NaN,NaN
2011-12-09,334.14999,342,332.95001,336.54999,NaN,351.623406057093,NaN,NaN
2011-12-12,341,342,335.20001,337.45001,NaN,351.623406057093,NaN,NaN
2011-12-13,335,340.79999,333.14999,337.54999,NaN,349.8121939562453,NaN,NaN
2011-12-14,335.25,346.10001,333,334.95001,NaN,349.8121939562453,NaN,NaN
2011-12-15,335,337.95001,331.5,335.04999,NaN,346.94714210455874,NaN,NaN
2011-12-16,335,339,332,333.60001,NaN,346.94714210455874,NaN,NaN
2011-12-19,334,336.75,330.54999,331.70001,NaN,344.79992705469255,NaN,NaN
2011-12-20,331.70001,335,323.5,326.39999,NaN,340.4349388492233,NaN,NaN
2011-12-21,328.39999,334.29999,322,326.64999,NaN,339.44643896430097,NaN,NaN
2011-12-22,327.14999,345.70001,327.14999,342.04999,324.35319843212915,NaN,NaN,NaN
2011-12-23,342.5,350.89999,342.5,345.35001,334.9503735889162,NaN,NaN,NaN
