time,open,high,low,close,MA,Plot,Zero line,MACD Signal
2024-10-07T11:15:00+05:30,51195.3,51568.75,51192.4,51208.1,51655.6133333334,-434.33892889409617,0,NaN
2024-10-07T11:45:00+05:30,51204.6,51240.6,51006.55,51117.9,51583.88666666673,-460.6101540168238,0,NaN
2024-10-07T12:15:00+05:30,51114.3,51255.95,51060.45,51065.1,51513.053333333395,-478.5050065534597,0,NaN
2024-10-07T12:45:00+05:30,51065.25,51069.4,50689.9,50757.75,51406.68000000006,-556.0555566643743,0,NaN
2024-10-07T13:15:00+05:30,50766.05,50829.1,50194.3,50380,51308.983333333395,-686.3801116899558,0,NaN
2024-10-07T13:45:00+05:30,50375.65,50869.55,50358.9,50578.85,51232.47666666672,-697.9931683290342,0,NaN
2024-10-07T14:15:00+05:30,50573.15,50848.4,50383.15,50845.95,51185.37666666672,-618.7552245087427,0,NaN
2024-10-07T14:45:00+05:30,50839.75,51495.45,50323.4,50401.5,51110.26000000005,-668.0894328114227,0,NaN
2024-10-07T15:15:00+05:30,50407.9,50671.45,50387.75,50637,51053.95000000005,-620.933831951239,0,NaN
2024-10-08T09:15:00+05:30,50801.75,50899.5,50466,50860.05,51012.05333333338,-518.8013126539081,0,NaN
2024-10-08T09:45:00+05:30,50858,51025.05,50732.45,50826.35,50963.42666666672,-451.2889594285298,0,NaN
2024-10-08T10:15:00+05:30,50826.2,51082.1,50779.25,51018.5,50928.84333333338,-348.9021533557752,0,NaN
2024-10-08T10:45:00+05:30,51014.75,51090.05,50968.7,51018.35,50892.39000000005,-276.98714055828896,0,NaN
2024-10-08T11:15:00+05:30,51018.55,51084.1,50955.1,51038.8,50863.52000000005,-220.38592395064916,0,NaN
2024-10-08T11:45:00+05:30,51041.65,51104.15,50941.5,51012.5,50851.113333333386,-186.6470746549021,0,NaN
2024-10-08T12:15:00+05:30,51005.85,51044.25,50909.2,50964.35,50834.863333333386,-173.44503727662232,0,NaN
2024-10-08T12:45:00+05:30,50962.55,51146.4,50923.75,51094.85,50833.326666666726,-127.41185947264603,0,NaN
2024-10-08T13:15:00+05:30,51093.45,51160.85,51038.05,51084.7,50834.63333333338,-98.41934340166335,0,NaN
2024-10-08T13:45:00+05:30,51084.65,51146.2,51063.75,51143.85,50860.37333333338,-62.88755547589244,0,NaN
2024-10-08T14:15:00+05:30,51143.75,51176.05,50984.35,50998.45,50901.60333333338,-76.69138968885818,0,NaN
2024-10-08T14:45:00+05:30,50996.05,51056.1,50943.15,51017.15,50930.82333333338,-78.42473921251076,0,NaN
2024-10-08T15:15:00+05:30,51017.85,51094.25,51011.75,51075.85,50946.150000000045,-62.42924304212647,0,NaN
2024-10-09T09:15:00+05:30,51100.65,51231.6,50905.55,51102.4,50992.87666666672,-44.177418654144276,0,NaN
2024-10-09T09:45:00+05:30,51103.25,51605.95,50974.2,51603.5,51057.31000000005,96.67440708856157,0,96.67440708856157
2024-10-09T10:15:00+05:30,51593.65,51606,51177.05,51482,51098.77333333338,149.71977659462573,0,149.71977659462573
2024-10-09T10:45:00+05:30,51482.45,51707.15,51443.15,51502.7,51143.863333333386,183.83180458311108,0,183.83180458311108
2024-10-09T11:15:00+05:30,51494.7,51536.55,51260.45,51283.25,51161.51333333339,143.84095502261334,0,143.84095502261334
2024-10-09T11:45:00+05:30,51275.65,51322.7,51047.2,51086.4,51166.050000000054,65.06861285660125,0,65.06861285660125
2024-10-09T12:15:00+05:30,51091.6,51186.45,51040.65,51157,51173.93000000005,33.027463501704915,0,33.027463501704915
2024-10-09T12:45:00+05:30,51156.65,51231.7,51058.6,51064.45,51177.393333333384,-11.267794139814214,0,NaN
