time,open,high,low,close,MA,MA,EMA
2018-01-01T09:15:00+05:30,25566.45,25588,25496.55,25551.5,NaN,NaN,NaN
2018-01-01T09:45:00+05:30,25551.7,25574.25,25537.15,25561.5,NaN,NaN,NaN
2018-01-01T10:15:00+05:30,25563.65,25573.25,25541.4,25554.05,NaN,NaN,NaN
2018-01-01T10:45:00+05:30,25556.3,25562.65,25545.05,25552.65,NaN,NaN,NaN
2018-01-01T11:15:00+05:30,25555,25566.3,25547.85,25551.8,NaN,NaN,NaN
2018-01-01T11:45:00+05:30,25551.65,25556.35,25515.3,25524.6,NaN,NaN,NaN
2018-01-01T12:15:00+05:30,25523.9,25528.95,25508.7,25519.55,NaN,NaN,NaN
2018-01-01T12:45:00+05:30,25517,25521.85,25504.85,25508.4,NaN,NaN,NaN
2018-01-01T13:15:00+05:30,25507.2,25528.8,25495,25510.7,NaN,NaN,NaN
2018-01-01T13:45:00+05:30,25509.75,25534,25501.3,25531.85,NaN,NaN,NaN
2018-01-01T14:15:00+05:30,25532.35,25557.65,25522.2,25536.95,NaN,NaN,NaN
2018-01-01T14:45:00+05:30,25536.8,25540.9,25292.7,25326.05,25500.670833333334,25552.745833333334,NaN
2018-01-01T15:15:00+05:30,25324.65,25329.8,25271.55,25271.55,25481.920833333334,25531.229166666668,NaN
2018-01-02T09:15:00+05:30,25387,25425.5,25281.9,25325.3,25460.649999999998,25518.833333333332,NaN
2018-01-02T09:45:00+05:30,25328.85,25360.25,25232.8,25285.3,25434.933333333334,25501.083333333332,NaN
2018-01-02T10:15:00+05:30,25287.6,25345.75,25274.4,25315.05,25412.379166666666,25483.00833333333,NaN
2018-01-02T10:45:00+05:30,25314.5,25336.3,25284.55,25312.4,25390.4375,25463.841666666664,NaN
2018-01-02T11:15:00+05:30,25312.8,25317.05,25290.7,25311.05,25371.720833333336,25443.899999999998,NaN
2018-01-02T11:45:00+05:30,25313.45,25335.9,25289.8,25309.15,25353.479166666668,25427.8125,NaN
2018-01-02T12:15:00+05:30,25309.5,25346.75,25308.35,25333.5,25337.104166666668,25413.22083333333,NaN
2018-01-02T12:45:00+05:30,25333.1,25333.1,25289.8,25310.55,25320.004166666666,25396.912500000002,NaN
2018-01-02T13:15:00+05:30,25311.1,25336.8,25299.9,25324.05,25303.220833333336,25380.479166666668,NaN
2018-01-02T13:45:00+05:30,25323.25,25334.6,25269.45,25283.35,25282.158333333336,25361.891666666663,NaN
2018-01-02T14:15:00+05:30,25283.95,25299.25,25243.2,25288.95,25278.03333333333,25341.754166666666,NaN
2018-01-02T14:45:00+05:30,25289.1,25377.4,25285.75,25349.1,25279.216666666664,25345.72083333333,NaN
2018-01-02T15:15:00+05:30,25346.55,25352.8,25314.25,25319.5,25281.912500000002,25339.662499999995,NaN
2018-01-03T09:15:00+05:30,25433.15,25454.9,25382.25,25387.4,25294.36666666667,25347.55,NaN
2018-01-03T09:45:00+05:30,25387.5,25441.4,25384.9,25429.6,25303.575,25355.52083333333,NaN
2018-01-03T10:15:00+05:30,25430.05,25436.45,25394.6,25413.2,25312.745833333338,25363.866666666665,NaN
2018-01-03T10:45:00+05:30,25412.25,25425.85,25398.55,25408.65,25321.73333333334,25372.93333333333,NaN
2018-01-03T11:15:00+05:30,25408.45,25424.85,25397.55,25404.8,25330.712500000005,25380.34583333333,NaN
2018-01-03T11:45:00+05:30,25404.3,25418.65,25392.7,25399.65,25337.74166666667,25386.337499999994,25406.615625
2018-01-03T12:15:00+05:30,25400.35,25416.5,25354.3,25368.25,25343.11666666667,25393.287499999995,25404.29043560606
2018-01-03T12:45:00+05:30,25368.4,25383.7,25350.05,25378.65,25347.295833333337,25397.195833333328,25402.736469811753
2018-01-03T13:15:00+05:30,25376.9,25407.8,25356.05,25357.8,25354.512500000008,25403.295833333326,25400.01304739892
2018-01-03T13:45:00+05:30,25356.95,25394.6,25354,25362.5,25363.745833333338,25411.241666666658,25397.739529374743
2018-01-03T14:15:00+05:30,25363,25377.3,25308.35,25310.3,25365.62916666667,25411.233333333326,25392.440163958094
2018-01-03T14:45:00+05:30,25313.35,25359.8,25300.9,25311.75,25364.516666666674,25411.816666666662,25387.549850990938
2018-01-03T15:15:00+05:30,25313.7,25329,25302.35,25326.15,25357.858333333337,25401.324999999993,25383.828647900576
2018-01-04T09:15:00+05:30,25356.1,25377.3,25322.15,25346.95,25352.62916666667,25395.983333333326,25381.593578330845
2018-01-04T09:45:00+05:30,25348.65,25361.6,25323.4,25325.95,25346.695833333342,25389.74583333333,25378.221240250186
2018-01-04T10:15:00+05:30,25326.45,25341.75,25310.3,25326.45,25339.341666666678,25382.7375,25375.083589325932
2018-01-04T10:45:00+05:30,25326.3,25422.85,25325.4,25400.45,25333.329166666677,25382.57083333333,25376.620947548603
2018-01-04T11:15:00+05:30,25400.15,25423.95,25378.4,25411.3,25332.13750000001,25383.0125,25378.722708303234
2018-01-04T11:45:00+05:30,25411.4,25434.3,25391.05,25426.5,25335.20000000001,25384.495833333334,25381.618301739403
2018-01-04T12:15:00+05:30,25427.25,25437.2,25414.1,25425.05,25340.53750000001,25388.954166666666,25384.25052587641
2018-01-04T12:45:00+05:30,25424.5,25430.85,25403.85,25428.6,25344.520833333347,25390.875,25386.938372792993
2018-01-04T13:15:00+05:30,25429.85,25475.95,25418,25451.1,25349.854166666682,25397.654166666664,25390.826956260084
2018-01-04T13:45:00+05:30,25449.8,25472.2,25393.65,25422.95,25356.96250000002,25405.562499999996,25392.773807395835
2018-01-04T14:15:00+05:30,25424.1,25448.85,25407.25,25422.65,25365.825000000015,25412.983333333326,25394.584485735482
2018-01-04T14:45:00+05:30,25427.45,25472.45,25424.7,25466.65,25376.020833333347,25424.937499999996,25398.952092660606
2018-01-04T15:15:00+05:30,25467.15,25490.35,25444.3,25478.4,25386.200000000015,25434.358333333326,25403.76711734784
2018-01-05T09:15:00+05:30,25510.2,25574,25499.55,25554.95,25400.87916666668,25452.058333333323,25412.929716296458
2018-01-05T09:45:00+05:30,25551.8,25575.25,25545.85,25565.05,25420.508333333346,25471.516666666663,25422.149127430006
2018-01-05T10:15:00+05:30,25564.85,25572,25529.5,25566.85,25437.516666666677,25483.945833333328,25430.918877282733
2018-01-05T10:45:00+05:30,25567.75,25573.35,25554.3,25563.9,25452.175000000014,25496.39583333333,25438.9783392656
2018-01-05T11:15:00+05:30,25563.55,25569.9,25531.55,25545.1,25463.883333333346,25507.69583333333,25445.409955067684
2018-01-05T11:45:00+05:30,25545.15,25552.65,25508.4,25535.85,25471.74166666668,25517.316666666666,25450.891169912065
2018-01-05T12:15:00+05:30,25534,25570.8,25522.45,25566.7,25481.62500000001,25528.97916666666,25457.909886887093
2018-01-05T12:45:00+05:30,25565.65,25568.25,25531.4,25557.55,25491.07500000001,25536.670833333326,25463.94868162121
2018-01-05T13:15:00+05:30,25559.6,25591.4,25550.8,25574.2,25504.17083333334,25546.60416666666,25470.63057970477
2018-01-05T13:45:00+05:30,25574.05,25585.45,25551.95,25563.5,25516.229166666675,25557.987499999992,25476.259029419634
2018-01-05T14:15:00+05:30,25561.6,25582.95,25551.6,25556.5,25526.80416666668,25567.195833333328,25481.122118545718
2018-01-05T14:45:00+05:30,25556.4,25608.4,25546.1,25594.85,25535.28750000001,25577.03333333333,25488.014717421735
2018-01-05T15:15:00+05:30,25596.4,25643.35,25589.75,25619.9,25542.80416666668,25582.812499999996,25496.00776485072
2018-01-08T09:15:00+05:30,25690.65,25757.85,25686.3,25749.5,25554.508333333346,25598.029166666664,25511.370930617344
2018-01-08T09:45:00+05:30,25749.4,25771.5,25727.85,25728.05,25571.03750000001,25614.65416666666,25524.502995428415
2018-01-08T10:15:00+05:30,25728.5,25749.85,25723.65,25735.85,25585.150000000012,25629.3625,25537.31190479639
2018-01-08T10:45:00+05:30,25734.35,25743.95,25717.85,25722.3,25600.675000000017,25643.866666666658,25548.5233045057
2018-01-08T11:15:00+05:30,25722.05,25741.5,25710,25734.5,25617.475000000017,25659.60416666666,25559.79461938414
2018-01-08T11:45:00+05:30,25734.05,25735.5,25698.8,25706.8,25632.170833333348,25673.329166666663,25568.704036391162
2018-01-08T12:15:00+05:30,25709,25726.55,25700.15,25723.15,25646.233333333348,25686.52083333333,25578.064397822
2018-01-08T12:45:00+05:30,25723.05,25727.45,25691.2,25702.5,25657.93333333335,25697.858333333326,25585.60594946915
2018-01-08T13:15:00+05:30,25703.4,25715.85,25670.35,25713.45,25667.800000000017,25708.72499999999,25593.354073743747
2018-01-08T13:45:00+05:30,25713.55,25724.7,25679.3,25683.05,25678.44166666668,25720.53749999999,25598.79019048655
