time,open,high,low,close
2012-01-02T09:15:00+05:30,8015.6,8028.45,7918.55,7939.05
2012-01-02T10:15:00+05:30,7938.6,7972.05,7913.6,7946.35
2012-01-02T11:15:00+05:30,7948.15,7950.9,7897.55,7899.7
2012-01-02T12:15:00+05:30,7898.55,7966.7,7888.25,7960.65
2012-01-02T13:15:00+05:30,7960.4,7989.3,7932.45,7940.45
2012-01-02T14:15:00+05:30,7938.7,8010.7,7936.8,7991.15
2012-01-02T15:15:00+05:30,7989.65,8008.75,7987.4,7997.95
2012-01-03T09:15:00+05:30,8075.1,8185.95,8075.1,8177.05
2012-01-03T10:15:00+05:30,8178.05,8205.85,8176.55,8197
2012-01-03T11:15:00+05:30,8195.65,8231.65,8184.55,8226.15
2012-01-03T12:15:00+05:30,8225.7,8277.1,8217.3,8272.25
2012-01-03T13:15:00+05:30,8275.05,8276.75,8240.9,8273.45
2012-01-03T14:15:00+05:30,8273.8,8355.85,8267.5,8344.65
2012-01-03T15:15:00+05:30,8344.2,8356.35,8329.5,8329.95
2012-01-04T09:15:00+05:30,8385.4,8386.3,8294.35,8384.95
2012-01-04T10:15:00+05:30,8385.2,8419.95,8341.15,8363.55
2012-01-04T11:15:00+05:30,8364.45,8374,8317.1,8342.85
2012-01-04T12:15:00+05:30,8340.95,8373.1,8323.55,8353.3
2012-01-04T13:15:00+05:30,8352.95,8453.4,8352.7,8370.15
2012-01-04T14:15:00+05:30,8364.75,8427.6,8340.1,8407.8
2012-01-04T15:15:00+05:30,8405.85,8410.05,8389.35,8392.75
2012-01-05T09:15:00+05:30,8425.5,8455.4,8398.1,8438.15
2012-01-05T10:15:00+05:30,8439,8447.65,8417.75,8438.45
2012-01-05T11:15:00+05:30,8437.8,8495.95,8426.45,8483.9
2012-01-05T12:15:00+05:30,8484.4,8516.15,8456,8499.2
2012-01-05T13:15:00+05:30,8496.65,8512.75,8430.1,8433.5
2012-01-05T14:15:00+05:30,8438.3,8468.15,8394.25,8462.8
2012-01-05T15:15:00+05:30,8463.25,8478,8448.3,8459.2
2012-01-06T09:15:00+05:30,8381.8,8416.6,8341.6,8364.9
2012-01-06T10:15:00+05:30,8364.2,8364.2,8297.55,8331.1
2012-01-06T11:15:00+05:30,8331.3,8347.9,8327.35,8332.5
2012-01-06T12:15:00+05:30,8330.25,8385.45,8320.8,8346.5
2012-01-06T13:15:00+05:30,8346.35,8403.3,8345.1,8391.85
2012-01-06T14:15:00+05:30,8391.9,8586.65,8391.9,8480.1
2012-01-06T15:15:00+05:30,8478.9,8505.85,8472.8,8501.35
2012-01-09T09:15:00+05:30,8441.45,8441.45,8329.9,8361.35
2012-01-09T10:15:00+05:30,8361.45,8391.95,8358.1,8378.1
2012-01-09T11:15:00+05:30,8377.1,8432,8373,8418.35
2012-01-09T12:15:00+05:30,8417.4,8462.3,8414.5,8454.65
2012-01-09T13:15:00+05:30,8454.55,8495.05,8451.7,8486.35
2012-01-09T14:15:00+05:30,8486.4,8517.8,8440.3,8483.05
2012-01-09T15:15:00+05:30,8483.85,8490.4,8468.2,8483.1
2012-01-10T09:15:00+05:30,8540.45,8653.45,8540.45,8649.35
2012-01-10T10:15:00+05:30,8648.1,8686.6,8643.55,8670.05
2012-01-10T11:15:00+05:30,8669.65,8694.5,8668.15,8686.7
2012-01-10T12:15:00+05:30,8686.9,8704.75,8648.1,8692.4
2012-01-10T13:15:00+05:30,8691.7,8736.6,8666.25,8732.3
2012-01-10T14:15:00+05:30,8737.05,8748.8,8715.15,8730.6
2012-01-10T15:15:00+05:30,8730.55,8747.55,8723.55,8747.55
2012-01-11T09:15:00+05:30,8756.15,8800.5,8736.25,8769.2
2012-01-11T10:15:00+05:30,8772.05,8800.8,8759.2,8780.4
2012-01-11T11:15:00+05:30,8779.65,8828.05,8762.45,8823.65
2012-01-11T12:15:00+05:30,8823.45,8835.45,8763.55,8792.85
2012-01-11T13:15:00+05:30,8793.55,8822.75,8774,8786.55
2012-01-11T14:15:00+05:30,8786.6,8856.5,8753.15,8822.7
2012-01-11T15:15:00+05:30,8824.35,8858.95,8821.45,8850.8
2012-01-12T09:15:00+05:30,8833.9,9015.25,8830.25,8973.95
2012-01-12T10:15:00+05:30,8973.7,9008.5,8935.7,8959.3
2012-01-12T11:15:00+05:30,8959.45,8986.4,8848,8848.55
2012-01-12T12:15:00+05:30,8852.8,8910.4,8852.25,8891.1
2012-01-12T13:15:00+05:30,8890.25,8967.65,8878.4,8948.65
2012-01-12T14:15:00+05:30,8948.35,8962.65,8883.4,8912.7
2012-01-12T15:15:00+05:30,8913.45,8964.4,8911.75,8964.4
2012-01-13T09:15:00+05:30,8983.8,9005.35,8936.25,8975.2
2012-01-13T10:15:00+05:30,8977.3,8991.85,8913.95,8940.35
2012-01-13T11:15:00+05:30,8939.35,8992.7,8938.4,8955.05
2012-01-13T12:15:00+05:30,8954.1,9042.4,8954.1,9012.35
2012-01-13T13:15:00+05:30,9010.75,9073,8975.65,8985.5
2012-01-13T14:15:00+05:30,8982.8,9012.75,8946.05,8974.55
2012-01-13T15:15:00+05:30,8975.15,9003.35,8965.8,8985.3
2012-01-16T09:15:00+05:30,8913.6,8917.35,8865.95,8880.55
2012-01-16T10:15:00+05:30,8879.45,8882.65,8847.45,8868.45
2012-01-16T11:15:00+05:30,8869.95,8870.55,8813.85,8836.3
2012-01-16T12:15:00+05:30,8836.1,8872.4,8829.7,8848.2
2012-01-16T13:15:00+05:30,8848.05,8908.85,8828.5,8874.25
2012-01-16T14:15:00+05:30,8876.15,8950.2,8873.25,8940.15
2012-01-16T15:15:00+05:30,8940,8967.95,8933.9,8963.05
2012-01-17T09:15:00+05:30,9011.8,9104.05,9011.8,9093.1
2012-01-17T10:15:00+05:30,9092.8,9092.8,9050.2,9062.25
2012-01-17T11:15:00+05:30,9062.35,9068.2,9042.75,9051.6
2012-01-17T12:15:00+05:30,9051.7,9106.85,9048,9102.9
2012-01-17T13:15:00+05:30,9102.65,9104.35,9073.2,9097.45
2012-01-17T14:15:00+05:30,9097.15,9114.45,9048.3,9053.3
2012-01-17T15:15:00+05:30,9053.8,9063.3,9046.35,9046.35
2012-01-18T09:15:00+05:30,9065.3,9065.3,8966.45,8992.2
2012-01-18T10:15:00+05:30,8992.65,9026.45,8979.6,9003.25
2012-01-18T11:15:00+05:30,9003.2,9009.05,8950.35,8951.75
2012-01-18T12:15:00+05:30,8951,8972.35,8924.25,8968.95
2012-01-18T13:15:00+05:30,8969.6,8976.75,8922.7,8954.6
2012-01-18T14:15:00+05:30,8953.3,9061.55,8950.25,9028.8
2012-01-18T15:15:00+05:30,9028.55,9028.55,8997.75,9006.6
2012-01-19T09:15:00+05:30,9128.1,9189.7,9128.1,9151.3
2012-01-19T10:15:00+05:30,9151.45,9181.6,9145.8,9176.45
2012-01-19T11:15:00+05:30,9178.2,9192.55,9156.65,9190.85
2012-01-19T12:15:00+05:30,9190.95,9190.95,9151,9165.35
2012-01-19T13:15:00+05:30,9165.5,9199.5,9154.25,9186.95
2012-01-19T14:15:00+05:30,9184.35,9206.5,9177.3,9188.05
2012-01-19T15:15:00+05:30,9188.1,9212.85,9185.55,9200.75
2012-01-20T09:15:00+05:30,9308.75,9356.4,9268.5,9343.45
2012-01-20T10:15:00+05:30,9343.75,9438.3,9341.95,9420.1
2012-01-20T11:15:00+05:30,9421,9430.3,9398.65,9415.45
2012-01-20T12:15:00+05:30,9416,9456.5,9412.4,9424.95
2012-01-20T13:15:00+05:30,9426.2,9500.8,9414.1,9446.75
2012-01-20T14:15:00+05:30,9445,9557.2,9390,9551.35
2012-01-20T15:15:00+05:30,9548,9560.15,9511.55,9526.4
2012-01-23T09:15:00+05:30,9503.35,9659,9503.35,9623.6
2012-01-23T10:15:00+05:30,9623.85,9634.65,9582.7,9599.35
2012-01-23T11:15:00+05:30,9599.85,9611.15,9557.35,9565.2
2012-01-23T12:15:00+05:30,9565.4,9566.4,9507.9,9566.4
2012-01-23T13:15:00+05:30,9565.9,9582.45,9528.1,9544.55
2012-01-23T14:15:00+05:30,9545.35,9552.2,9507.25,9518.6
2012-01-23T15:15:00+05:30,9517.05,9522.45,9503.35,9513.85
2012-01-24T09:15:00+05:30,9547.55,9586.25,9456.25,9472.75
2012-01-24T10:15:00+05:30,9473.85,9700.95,9461.65,9658.3
2012-01-24T11:15:00+05:30,9658.6,9847.9,9652.3,9847.4
2012-01-24T12:15:00+05:30,9849.85,9872.5,9798.8,9861.55
2012-01-24T13:15:00+05:30,9860.9,9865.6,9812.65,9852.6
2012-01-24T14:15:00+05:30,9854.55,9885.15,9831.1,9837.9
2012-01-24T15:15:00+05:30,9837.35,9844.5,9783.85,9787.2
2012-01-25T09:15:00+05:30,9879.95,9905.5,9776.25,9803.75
2012-01-25T10:15:00+05:30,9804.1,9841.35,9762.5,9833.15
2012-01-25T11:15:00+05:30,9832.9,9853,9805.9,9809.05
2012-01-25T12:15:00+05:30,9807.6,9898.65,9806.65,9876.15
2012-01-25T13:15:00+05:30,9879.5,9889.55,9826.8,9843
2012-01-25T14:15:00+05:30,9842.45,9886.95,9829.9,9856.65
2012-01-25T15:15:00+05:30,9857.5,9868.7,9825,9826.35
2012-01-27T09:15:00+05:30,9943.1,9944.35,9786.55,9807.55
2012-01-27T10:15:00+05:30,9806.1,9828.65,9790.85,9799.15
2012-01-27T11:15:00+05:30,9798,9798,9701.5,9756.85
2012-01-27T12:15:00+05:30,9756.2,9809,9744.05,9779.45
2012-01-27T13:15:00+05:30,9780.1,9815.45,9762.9,9797.55
2012-01-27T14:15:00+05:30,9798.1,9825.65,9786.65,9805.45
2012-01-27T15:15:00+05:30,9807.8,9827.45,9807.8,9808.5
2012-01-30T09:15:00+05:30,9713,9723.15,9658.3,9690.6
2012-01-30T10:15:00+05:30,9691.5,9713.55,9653.05,9656.8
2012-01-30T11:15:00+05:30,9655.95,9663.35,9607.15,9610
2012-01-30T12:15:00+05:30,9609.45,9634.75,9589.1,9599.9
2012-01-30T13:15:00+05:30,9600.05,9646.15,9585.95,9613
2012-01-30T14:15:00+05:30,9613.75,9615.9,9516.45,9520.1
2012-01-30T15:15:00+05:30,9522,9543.4,9509.15,9519.8
2012-01-31T09:15:00+05:30,9654,9759.05,9654,9722.65
2012-01-31T10:15:00+05:30,9721.85,9753.2,9703.35,9724.05
2012-01-31T11:15:00+05:30,9725.2,9756.65,9703.35,9739.4
2012-01-31T12:15:00+05:30,9739.65,9815.3,9736.4,9788.25
2012-01-31T13:15:00+05:30,9787.5,9815.15,9750.95,9806.75
2012-01-31T14:15:00+05:30,9805.35,9924.25,9796.1,9924.05
2012-01-31T15:15:00+05:30,9925.2,9946.5,9919.1,9936.4
2012-02-01T09:15:00+05:30,9932.7,9938.25,9762,9801.95
2012-02-01T10:15:00+05:30,9803.9,9842.85,9779.85,9835.95
2012-02-01T11:15:00+05:30,9835.8,9836.95,9799.85,9801.25
2012-02-01T12:15:00+05:30,9801.75,9805.15,9774.2,9785.05
2012-02-01T13:15:00+05:30,9784.45,9869.4,9780.95,9858.8
2012-02-01T14:15:00+05:30,9860.35,9954.95,9858.05,9940.35
2012-02-01T15:15:00+05:30,9941.75,9967.45,9940.5,9947.35
2012-02-02T09:15:00+05:30,10029.65,10084.95,10009.2,10084.95
2012-02-02T10:15:00+05:30,10085.25,10090.2,9793.1,9805.5
2012-02-02T11:15:00+05:30,9806.65,9977.9,9776.55,9947.3
2012-02-02T12:15:00+05:30,9949.2,9987.15,9930.25,9970.1
2012-02-02T13:15:00+05:30,9969.1,10012.55,9924.3,10004.45
2012-02-02T14:15:00+05:30,10006.15,10015.2,9955.8,10009.65
2012-02-02T15:15:00+05:30,10005.7,10009.25,9969.9,9975.5
2012-02-03T09:15:00+05:30,9981.95,9991.4,9928.45,9966.6
2012-02-03T10:15:00+05:30,9967.15,9972.8,9929.9,9960.8
