time,open,high,low,close,Shapes,MA
2013-01-14T09:15:00+05:30,19692.53,19830.56,19692.53,19808.84,0,19721.026875
2013-01-14T10:15:00+05:30,19809.74,19853.91,19787.64,19801.35,0,19722.036041666666
2013-01-14T11:15:00+05:30,19801.81,19828.84,19776.27,19797.49,0,19723.521458333333
2013-01-14T12:15:00+05:30,19797.12,19864.86,19796.81,19839.44,0,19725.536458333332
2013-01-14T13:15:00+05:30,19838.88,19850.57,19814.21,19833.68,0,19726.971041666668
2013-01-14T14:15:00+05:30,19833.89,19909.74,19816.75,19905.4,0,19730.229583333334
2013-01-14T15:15:00+05:30,19905.33,19948.63,19899.85,19943.57,1,19734.742083333334
2013-01-15T09:15:00+05:30,19998.73,20007.09,19907.85,19913.73,1,19738.95375
2013-01-15T10:15:00+05:30,19913.49,19955.54,19908.61,19946.65,1,19743.395416666666
2013-01-15T11:15:00+05:30,19947.22,19954.38,19923.92,19938.61,1,19748.449166666665
2013-01-15T12:15:00+05:30,19938.49,19942.29,19881.78,19882.97,1,19751.106041666666
2013-01-15T13:15:00+05:30,19882.53,20013.62,19882.33,20002,1,19755.39458333333
2013-01-15T14:15:00+05:30,20002.8,20036.82,19955.03,19990.78,1,19760.000833333335
2013-01-15T15:15:00+05:30,19990.75,19997.81,19978.8,19991.76,1,19763.80625
2013-01-16T09:15:00+05:30,19974.71,20009.36,19950.13,19998.61,1,19768.268958333334
2013-01-16T10:15:00+05:30,19997.92,20000.82,19950.38,19965.56,1,19772.208125
2013-01-16T11:15:00+05:30,19965.7,19967.88,19919.57,19947.05,1,19775.779583333337
2013-01-16T12:15:00+05:30,19946.82,19950.78,19884.97,19890.61,1,19778.440625000003
2013-01-16T13:15:00+05:30,19890.46,19940.44,19886.76,19926.13,1,19783.382291666672
2013-01-16T14:15:00+05:30,19925.11,19937.16,19805.92,19809.3,1,19786.51291666667
2013-01-16T15:15:00+05:30,19808.66,19829.48,19783.02,19795.99,1,19788.91541666667
2013-01-17T09:15:00+05:30,19852.61,19889.98,19789.66,19853.78,1,19792.997708333336
2013-01-17T10:15:00+05:30,19852.37,19895.94,19814.22,19892.38,1,19798.205833333337
2013-01-17T11:15:00+05:30,19892.62,19920.18,19873.1,19893.49,1,19803.094375000004
2013-01-17T12:15:00+05:30,19893.15,19923.08,19877.51,19884.23,1,19806.528125
2013-01-17T13:15:00+05:30,19885.04,19984.87,19878.96,19980.29,1,19811.48791666667
2013-01-17T14:15:00+05:30,19980.16,20005.98,19918.35,19975.4,1,19816.263750000002
2013-01-17T15:15:00+05:30,19973.83,19978.97,19947.95,19950.93,1,19819.500833333335
2013-01-18T09:15:00+05:30,20037.23,20126.55,20037.23,20083.01,1,19825.407500000005
2013-01-18T10:15:00+05:30,20082.97,20103.58,20051.7,20080.95,1,19832.20729166667
2013-01-18T11:15:00+05:30,20081.16,20096.57,20057.93,20081.51,1,19839.415833333336
2013-01-18T12:15:00+05:30,20080.64,20081.69,20028.19,20046.59,1,19845.803333333337
2013-01-18T13:15:00+05:30,20045.12,20069.92,20023.4,20034.55,1,19853.704375000005
2013-01-18T14:15:00+05:30,20036.06,20060.59,19990.62,20045.13,1,19861.825208333335
2013-01-18T15:15:00+05:30,20044.07,20053.71,20010.72,20015.33,1,19867.9975
2013-01-21T09:15:00+05:30,20146.92,20163.38,20078.06,20112.48,1,19876.651250000003
2013-01-21T10:15:00+05:30,20112.37,20116.65,20079.43,20104.16,1,19885.405625000003
2013-01-21T11:15:00+05:30,20104.46,20121.08,20085.47,20096.93,1,19894.01541666667
2013-01-21T12:15:00+05:30,20097.29,20100.61,20056.46,20070.54,1,19903.421458333334
2013-01-21T13:15:00+05:30,20069.95,20145.7,20062.8,20116.74,1,19912.877916666668
2013-01-21T14:15:00+05:30,20115.12,20126.68,20069.71,20104.65,1,19922.311458333334
2013-01-21T15:15:00+05:30,20104.7,20121.56,20079.95,20086.89,1,19929.567708333332
2013-01-22T09:15:00+05:30,20106.75,20145.69,20090.22,20141.38,1,19937.748541666668
2013-01-22T10:15:00+05:30,20141.07,20156.86,20109.41,20142.99,1,19946.471875000003
2013-01-22T11:15:00+05:30,20143.72,20155.83,20118.96,20127.97,1,19955.344583333335
2013-01-22T12:15:00+05:30,20128.12,20130.85,20059.17,20060.7,1,19963.142916666668
2013-01-22T13:15:00+05:30,20060.98,20099.93,20043.5,20046.15,1,19970.635416666668
2013-01-22T14:15:00+05:30,20045.22,20048.15,19969.84,20006.52,1,19978.441458333335
2013-01-22T15:15:00+05:30,20006,20006,19952.91,19964.09,1,19981.67583333334
2013-01-23T09:15:00+05:30,20001.58,20055.07,19991.88,20016.91,1,19986.166666666668
2013-01-23T10:15:00+05:30,20017.35,20037.11,19998.08,20024.77,1,19990.90166666667
2013-01-23T11:15:00+05:30,20024.1,20036.69,19995.44,20021.98,1,19994.704583333336
2013-01-23T12:15:00+05:30,20022.12,20029.38,19982.27,19985.81,1,19997.873958333337
2013-01-23T13:15:00+05:30,19957.99,19980.95,19934.11,19968.68,1,19999.19229166667
2013-01-23T14:15:00+05:30,19968.71,20048.21,19920.91,20026.78,1,20000.92583333334
2013-01-23T15:15:00+05:30,20025.71,20058.07,20019.59,20048.1,1,20003.72520833334
2013-01-24T09:15:00+05:30,20024.57,20072.28,19941.95,19942.37,1,20003.636041666672
2013-01-24T10:15:00+05:30,19945.3,19956.76,19884.2,19913.54,1,20003.113750000004
2013-01-24T11:15:00+05:30,19914.51,19958.02,19897.43,19949.22,1,20004.493958333336
2013-01-24T12:15:00+05:30,19947.75,19971.04,19923.24,19936.88,1,20003.13729166667
2013-01-24T13:15:00+05:30,19937.61,20006.61,19907.83,19967.13,1,20002.64458333334
2013-01-24T14:15:00+05:30,19967.57,20010.57,19908.97,19934.71,1,20001.456041666668
2013-01-24T15:15:00+05:30,19935.48,19939.99,19900.56,19933.35,1,20000.096458333337
2013-01-25T09:15:00+05:30,19945.69,20003.57,19928.11,19981.9,1,20000.436875000003
2013-01-25T10:15:00+05:30,19981.65,19993.26,19938.77,19976.72,1,20001.055000000004
2013-01-25T11:15:00+05:30,19977,20011.94,19946.83,20011.47,1,20003.572916666668
2013-01-25T12:15:00+05:30,20011.39,20039.83,19998.58,20039.62,1,20005.937291666673
2013-01-25T13:15:00+05:30,20039.65,20093.27,20028.84,20085.11,1,20011.683333333338
2013-01-25T14:15:00+05:30,20085.04,20112.83,20060.88,20091.7,1,20017.84395833334
2013-01-25T15:15:00+05:30,20094.48,20129.01,20091.18,20116.31,1,20023.313333333335
2013-01-28T09:15:00+05:30,20133.07,20172.45,20107.82,20127.43,1,20028.210208333334
2013-01-28T10:15:00+05:30,20127.44,20144.56,20104.6,20107.39,1,20032.666458333337
2013-01-28T11:15:00+05:30,20107.35,20109.05,20074.57,20086.7,1,20036.884583333336
2013-01-28T12:15:00+05:30,20087.02,20117.1,20062.79,20104.2,1,20039.46604166667
2013-01-28T13:15:00+05:30,20103.54,20123.87,20073.62,20106.36,1,20042.194375000003
2013-01-28T14:15:00+05:30,20106.54,20127.25,20079.45,20113.44,1,20045.580000000005
2013-01-28T15:15:00+05:30,20113.51,20114.18,20089.79,20094.04,1,20045.80979166667
2013-01-29T09:15:00+05:30,20080.31,20107.68,20059.68,20066.8,1,20045.515000000003
2013-01-29T10:15:00+05:30,20067.51,20185.92,20029.42,20130.57,1,20046.53708333334
2013-01-29T11:15:00+05:30,20127.5,20203.66,20120.53,20167.24,1,20049.050625000007
2013-01-29T12:15:00+05:30,20166.62,20181.85,20105.1,20124.5,1,20050.924583333337
2013-01-29T13:15:00+05:30,20124.03,20125.06,20005.48,20018.64,1,20050.37270833334
2013-01-29T14:15:00+05:30,20019.11,20056.91,19970.05,20008.04,1,20050.22083333334
2013-01-29T15:15:00+05:30,20007.9,20013.79,19970.96,19987.12,0,20047.609166666673
2013-01-30T09:15:00+05:30,20019.48,20073.46,20000.32,20027.57,1,20046.013541666674
2013-01-30T10:15:00+05:30,20029.51,20058.15,20009.32,20016.29,1,20044.333541666674
2013-01-30T11:15:00+05:30,20015.78,20029.23,19965.23,19969.68,1,20042.232291666674
2013-01-30T12:15:00+05:30,19971.05,20022.95,19969.11,20002.94,1,20039.86145833334
2013-01-30T13:15:00+05:30,20002.8,20050.2,19964.64,20022.56,1,20038.151250000006
2013-01-30T14:15:00+05:30,20022.84,20035.76,19998.49,19999.66,1,20036.33395833334
2013-01-30T15:15:00+05:30,20000.46,20015.28,19989.65,20006.51,1,20033.524166666673
2013-01-31T09:15:00+05:30,19982.17,20008.83,19938.94,19958.17,1,20029.67375000001
2013-01-31T10:15:00+05:30,19957.94,19981.19,19952.94,19977.19,1,20026.53250000001
2013-01-31T11:15:00+05:30,19977.21,19980.51,19940.11,19961.45,1,20024.464791666676
2013-01-31T12:15:00+05:30,19961.48,19981.32,19922.46,19931.76,0,20022.081666666676
2013-01-31T13:15:00+05:30,19932.05,19936.74,19902.49,19920.78,0,20020.295416666675
2013-01-31T14:15:00+05:30,19919.12,19924.48,19865.72,19903.52,0,20019.033541666675
2013-01-31T15:15:00+05:30,19902.81,19914.08,19874.14,19898.94,0,20016.57583333334
2013-02-01T09:15:00+05:30,19907.21,19966.69,19903.42,19930.84,0,20014.61895833334
2013-02-01T10:15:00+05:30,19931.59,19938.8,19883.59,19909.16,0,20012.268541666675
2013-02-01T11:15:00+05:30,19909.27,19917.45,19871.17,19879.09,0,20010.04520833334
2013-02-01T12:15:00+05:30,19878.41,19889.94,19801.95,19820.91,0,20006.96666666667
2013-02-01T13:15:00+05:30,19821.13,19860.59,19804.09,19823.25,0,20002.72645833334
2013-02-01T14:15:00+05:30,19822.9,19834.26,19736.45,19794.23,0,19997.437500000007
2013-02-01T15:15:00+05:30,19794.44,19822.9,19779.52,19789.25,0,19994.24750000001
2013-02-04T09:15:00+05:30,19865.91,19902.6,19847.81,19872.72,0,19993.39708333334
2013-02-04T10:15:00+05:30,19872.88,19892.99,19860.54,19891.71,0,19992.198958333338
2013-02-04T11:15:00+05:30,19889.9,19892.91,19842.99,19860.43,0,19990.606250000008
2013-02-04T12:15:00+05:30,19860.27,19881.71,19809.61,19822.93,0,19987.602083333342
2013-02-04T13:15:00+05:30,19822.59,19843.77,19805.31,19806.14,0,19984.923541666674
2013-02-04T14:15:00+05:30,19805.95,19808.96,19736.61,19753.76,0,19981.18208333334
2013-02-04T15:15:00+05:30,19753.3,19761.74,19728.21,19737.49,0,19976.09020833334
2013-02-05T09:15:00+05:30,19665.54,19711.37,19662.7,19679.49,0,19969.897916666672
2013-02-05T10:15:00+05:30,19680.45,19717.26,19677.29,19693.84,0,19963.28062500001
2013-02-05T11:15:00+05:30,19693.66,19714.2,19658.76,19672.01,0,19955.622083333343
2013-02-05T12:15:00+05:30,19672.98,19682.5,19642.77,19662.99,0,19946.827916666673
2013-02-05T13:15:00+05:30,19662.39,19711.65,19640.45,19677.33,0,19938.19520833334
2013-02-05T14:15:00+05:30,19678.98,19686.16,19631.97,19657.16,0,19928.62958333334
2013-02-05T15:15:00+05:30,19658.02,19674.94,19648.83,19667.9,0,19919.056041666674
2013-02-06T09:15:00+05:30,19747.03,19767.25,19692.91,19706.11,0,19910.696041666673
2013-02-06T10:15:00+05:30,19705.9,19739.55,19695.31,19735.52,0,19903.379791666674
2013-02-06T11:15:00+05:30,19737.05,19737.73,19699.65,19714.3,0,19895.256875000006
2013-02-06T12:15:00+05:30,19713.99,19716.16,19671.95,19681.96,0,19886.415208333343
2013-02-06T13:15:00+05:30,19681.91,19689.21,19644.56,19653.48,0,19876.83270833334
2013-02-06T14:15:00+05:30,19653.51,19696.19,19629.86,19630.67,0,19867.179166666672
2013-02-06T15:15:00+05:30,19630.85,19643.82,19611.27,19627.95,0,19858.03645833334
2013-02-07T09:15:00+05:30,19588.79,19696.87,19574.73,19695.69,0,19848.97645833334
2013-02-07T10:15:00+05:30,19695.6,19702.56,19625.25,19637.39,0,19837.937916666673
2013-02-07T11:15:00+05:30,19637.46,19643.44,19581.73,19596.52,0,19826.93833333334
2013-02-07T12:15:00+05:30,19596.69,19611.24,19549.83,19569.7,0,19817.585416666672
2013-02-07T13:15:00+05:30,19570.07,19620,19560.64,19594.15,0,19808.962708333336
2013-02-07T14:15:00+05:30,19594.18,19598.79,19540.08,19585.88,0,19800.60354166667
2013-02-07T15:15:00+05:30,19586.98,19592.78,19566.75,19587.76,0,19791.440833333338
2013-02-08T09:15:00+05:30,19576.85,19632.68,19568.57,19620.45,0,19783.19416666667
2013-02-08T10:15:00+05:30,19619.71,19648.07,19606.25,19620.11,0,19775.91145833334
2013-02-08T11:15:00+05:30,19622.05,19644.08,19602.28,19630.63,0,19768.155000000006
2013-02-08T12:15:00+05:30,19632.22,19646.86,19549.13,19557.06,0,19758.45708333334
2013-02-08T13:15:00+05:30,19558.27,19615.44,19557.46,19587.98,0,19749.880416666674
2013-02-08T14:15:00+05:30,19588.94,19597.69,19509.55,19509.55,0,19739.527083333338
2013-02-08T15:15:00+05:30,19511.41,19512.3,19414.8,19466.67,0,19729.28750000001
2013-02-11T09:15:00+05:30,19517.59,19543.44,19450.47,19463.95,0,19718.59500000001
2013-02-11T10:15:00+05:30,19464.05,19488.57,19416.94,19453.73,0,19708.01750000001
2013-02-11T11:15:00+05:30,19453.93,19507.12,19450.4,19482.68,0,19698.661666666678
2013-02-11T12:15:00+05:30,19482.36,19489.17,19464.49,19480.17,0,19689.482291666678
2013-02-11T13:15:00+05:30,19480.26,19510.02,19456.32,19500.03,0,19681.07625000001
2013-02-11T14:15:00+05:30,19499.63,19520.51,19442.62,19456.78,0,19671.864583333343
2013-02-11T15:15:00+05:30,19456.49,19463.78,19447.37,19457.26,0,19661.998333333344
2013-02-12T09:15:00+05:30,19491.38,19521.72,19465.33,19517.43,0,19653.837291666678
2013-02-12T10:15:00+05:30,19517.27,19517.27,19461.83,19491.47,0,19645.761875000007
2013-02-12T11:15:00+05:30,19490.41,19492.89,19438.53,19485.76,0,19638.779583333344
2013-02-12T12:15:00+05:30,19486.6,19540.42,19485.1,19516.02,0,19632.378958333346
2013-02-12T13:15:00+05:30,19516.09,19547.13,19507.38,19519.12,0,19626.64750000001
2013-02-12T14:15:00+05:30,19518.96,19583.53,19515.36,19564.69,0,19621.969166666677
2013-02-12T15:15:00+05:30,19564.82,19572,19550.06,19563.27,0,19615.52229166668
2013-02-13T09:15:00+05:30,19601.69,19721.67,19601.69,19713.25,0,19611.80437500001
2013-02-13T10:15:00+05:30,19713.7,19714.55,19692.25,19703.24,0,19608.529583333344
2013-02-13T11:15:00+05:30,19703,19723.01,19692.5,19692.5,0,19605.812291666676
2013-02-13T12:15:00+05:30,19692.56,19696.65,19672.31,19689.61,0,19603.384583333343
2013-02-13T13:15:00+05:30,19689.81,19698.24,19655.26,19673.22,0,19601.706666666676
2013-02-13T14:15:00+05:30,19672.92,19673.08,19574.15,19609.94,0,19599.04937500001
2013-02-13T15:15:00+05:30,19608.74,19622.07,19600.04,19615.48,0,19597.71583333334
2013-02-14T09:15:00+05:30,19632.96,19639.83,19588.99,19607.89,0,19595.92520833334
2013-02-14T10:15:00+05:30,19607.65,19616.56,19557.65,19596.64,0,19594.355000000007
2013-02-14T11:15:00+05:30,19596.36,19639.78,19579.89,19588.61,0,19592.805416666673
2013-02-14T12:15:00+05:30,19589.02,19596.56,19531.52,19579.28,0,19590.76270833334
2013-02-14T13:15:00+05:30,19579.24,19600.93,19551.69,19572.09,0,19588.990416666675
2013-02-14T14:15:00+05:30,19572.52,19585.61,19472.59,19520.65,0,19585.922708333343
2013-02-14T15:15:00+05:30,19520.15,19520.15,19444.33,19466.83,0,19580.937708333342
2013-02-15T09:15:00+05:30,19447.25,19487.24,19411.73,19415.53,0,19574.27125000001
2013-02-15T10:15:00+05:30,19415.48,19444.02,19399.01,19428,0,19568.306666666675
2013-02-15T11:15:00+05:30,19426.65,19439.98,19416.21,19428.65,0,19563.02937500001
2013-02-15T12:15:00+05:30,19429.03,19451.39,19408.55,19429.78,0,19558.368958333343
2013-02-15T13:15:00+05:30,19429.52,19445.61,19381.82,19399.53,0,19553.553541666675
2013-02-15T14:15:00+05:30,19399.97,19512.89,19392.69,19492.15,0,19550.72437500001
2013-02-15T15:15:00+05:30,19492.98,19492.98,19420.76,19431.99,0,19545.230625000007
2013-02-18T09:15:00+05:30,19496.25,19512.44,19462.92,19494.96,0,19542.26333333334
2013-02-18T10:15:00+05:30,19494.78,19533.36,19492.54,19521.02,0,19540.690416666675
2013-02-18T11:15:00+05:30,19519.5,19539.54,19504.64,19537.21,0,19540.013541666674
2013-02-18T12:15:00+05:30,19537.38,19542.62,19508.21,19517.93,0,19538.425625000007
2013-02-18T13:15:00+05:30,19517.85,19549.9,19508.91,19544.75,0,19537.56875000001
2013-02-18T14:15:00+05:30,19544.72,19554.48,19489.61,19502.11,0,19535.784375000007
2013-02-18T15:15:00+05:30,19502.07,19519.12,19490.41,19497.12,0,19533.215000000007
2013-02-19T09:15:00+05:30,19524.5,19531.51,19471.19,19490.96,0,19530.524375000008
2013-02-19T10:15:00+05:30,19490.78,19516.02,19484.26,19511.21,0,19528.036458333343
2013-02-19T11:15:00+05:30,19511.3,19518.75,19475.05,19484,0,19526.51437500001
2013-02-19T12:15:00+05:30,19483.97,19491.69,19460.58,19468.45,0,19524.024166666677
2013-02-19T13:15:00+05:30,19468.99,19510.73,19457.21,19510.69,0,19524.047916666677
2013-02-19T14:15:00+05:30,19511,19640.67,19498.66,19625.75,0,19527.362083333344
2013-02-19T15:15:00+05:30,19625.29,19671.17,19619.87,19662.07,0,19531.489583333343
2013-02-20T09:15:00+05:30,19716.6,19742.42,19670.03,19700.56,0,19536.63187500001
2013-02-20T10:15:00+05:30,19701.62,19706.32,19645.9,19661.97,0,19540.36708333334
2013-02-20T11:15:00+05:30,19660.36,19671.4,19629.66,19633.04,0,19543.55187500001
2013-02-20T12:15:00+05:30,19631.32,19648.3,19619.89,19643.73,0,19546.54562500001
2013-02-20T13:15:00+05:30,19643.75,19678.57,19631.36,19653.51,1,19550.644166666676
2013-02-20T14:15:00+05:30,19653.24,19682.23,19622.53,19640.39,1,19554.45937500001
2013-02-20T15:15:00+05:30,19641.9,19657.32,19632.15,19657.32,0,19557.37375000001
2013-02-21T09:15:00+05:30,19549.55,19554.65,19447.64,19466.57,0,19556.855000000007
2013-02-21T10:15:00+05:30,19467.72,19490.47,19464.03,19467.01,0,19556.464375000007
2013-02-21T11:15:00+05:30,19467.09,19473.2,19451.47,19464.53,0,19555.391666666674
2013-02-21T12:15:00+05:30,19464.43,19468.95,19394.19,19403.25,0,19552.977708333343
2013-02-21T13:15:00+05:30,19403.34,19426.44,19344.65,19368.09,0,19548.88187500001
2013-02-21T14:15:00+05:30,19368.15,19383.32,19317.72,19343.21,0,19544.297291666673
2013-02-21T15:15:00+05:30,19342.57,19345.49,19289.7,19311.01,0,19535.917291666676
2013-02-22T09:15:00+05:30,19341.78,19366.64,19299.53,19323.47,0,19528.005416666674
2013-02-22T10:15:00+05:30,19323.19,19360.12,19289.83,19342.94,0,19520.722916666677
2013-02-22T11:15:00+05:30,19343.76,19353.7,19307.1,19326.74,0,19513.16312500001
2013-02-22T12:15:00+05:30,19326.59,19367.11,19317.55,19336.43,0,19506.146666666675
2013-02-22T13:15:00+05:30,19336.59,19372.26,19316.69,19360.57,0,19500.95145833334
2013-02-22T14:15:00+05:30,19360.33,19401.75,19301.56,19306.42,0,19494.51270833334
2013-02-22T15:15:00+05:30,19306.63,19318.39,19292.9,19309.28,0,19488.291666666675
2013-02-25T09:15:00+05:30,19365.96,19382.89,19280.46,19349.44,0,19483.141666666674
2013-02-25T10:15:00+05:30,19349.64,19379.35,19331.65,19364.02,0,19478.46270833334
2013-02-25T11:15:00+05:30,19363.7,19379.26,19340.5,19344.68,0,19473.57520833334
2013-02-25T12:15:00+05:30,19345.05,19357,19237.98,19274.56,0,19467.37666666667
2013-02-25T13:15:00+05:30,19274.47,19411.18,19271.55,19361.84,0,19464.068125000005
2013-02-25T14:15:00+05:30,19361.8,19385.51,19330.13,19330.32,0,19461.22416666667
2013-02-25T15:15:00+05:30,19330.09,19332.14,19314.95,19318.68,0,19459.206458333338
2013-02-26T09:15:00+05:30,19289.61,19293.49,19186.02,19219.37,0,19454.860000000004
2013-02-26T10:15:00+05:30,19219.65,19235.74,19186.57,19186.57,0,19449.816666666673
2013-02-26T11:15:00+05:30,19186.48,19217.49,19175.3,19181.44,0,19444.64291666667
2013-02-26T12:15:00+05:30,19181.2,19196.22,19127.38,19157.33,0,19439.597083333338
2013-02-26T13:15:00+05:30,19157.67,19157.67,19067.58,19074.18,0,19430.889375000006
2013-02-26T14:15:00+05:30,19074.07,19130.69,19000.18,19000.63,0,19421.902708333342
2013-02-26T15:15:00+05:30,19001.08,19044.93,18976.94,19033.41,0,19412.28708333334
2013-02-27T09:15:00+05:30,19090.32,19137.39,19028.03,19028.87,0,19402.03395833334
2013-02-27T10:15:00+05:30,19027.52,19088.21,18997.82,19072.16,0,19392.345416666674
2013-02-27T11:15:00+05:30,19072.71,19127.83,19056.9,19096.33,0,19383.56208333334
2013-02-27T12:15:00+05:30,19096.05,19171.76,19093.13,19148.17,0,19375.300000000007
2013-02-27T13:15:00+05:30,19148.36,19210.08,19142.42,19192.29,0,19368.845416666674
2013-02-27T14:15:00+05:30,19192.26,19213.02,19134.17,19147.02,0,19361.551666666674
2013-02-27T15:15:00+05:30,19146.96,19173.21,19142.61,19150.8,0,19354.465000000007
2013-02-28T09:15:00+05:30,19264.27,19322.28,19244.76,19261.82,0,19349.269375000007
2013-02-28T10:15:00+05:30,19261.48,19301.18,19253.76,19279.55,0,19345.010000000006
2013-02-28T11:15:00+05:30,19279.73,19281.49,19121.69,19142.44,0,19338.218125000003
2013-02-28T12:15:00+05:30,19142.22,19217.93,19028.03,19167.44,0,19331.06708333334
2013-02-28T13:15:00+05:30,19165.81,19165.81,18933.9,19062.52,0,19319.333125000005
2013-02-28T14:15:00+05:30,19063.58,19074.9,18793.97,18848.88,0,19302.391666666674
2013-02-28T15:15:00+05:30,18851.16,18934.86,18809.97,18928.53,0,19286.307708333337
2013-03-01T09:15:00+05:30,18881.87,18966.3,18820.9,18962.11,0,19271.72729166667
