datetime,open,high,low,close,volume
2017-06-23T00:00:00.000000,4017.45,4017.45,4017.45,4017.45,0
2017-06-27T00:00:00.000000,3964.21,3964.21,3964.21,3964.21,0
2017-06-28T00:00:00.000000,3971.65,3971.65,3971.65,3971.65,0
2017-06-29T00:00:00.000000,3988.07,3988.07,3988.07,3988.07,0
2017-06-30T00:00:00.000000,4011.34,4011.34,4011.34,4011.34,0
2017-07-03T00:00:00.000000,4059.15,4059.15,4059.15,4059.15,0
2017-07-04T00:00:00.000000,4055.08,4055.08,4055.08,4055.08,0
2017-07-05T00:00:00.000000,4131.76,4131.76,4131.76,4131.76,0
2017-07-06T00:00:00.000000,4128.38,4128.38,4128.38,4128.38,0
2017-07-07T00:00:00.000000,4141.14,4141.14,4141.14,4141.14,0
2017-07-10T00:00:00.000000,4139.1,4139.1,4139.1,4139.1,0
2017-07-11T00:00:00.000000,4095.95,4095.95,4095.95,4095.95,0
2017-07-12T00:00:00.000000,4155.85,4155.85,4155.85,4155.85,0
2017-07-13T00:00:00.000000,4171.51,4171.51,4171.51,4171.51,0
2017-07-14T00:00:00.000000,4189.51,4189.51,4189.51,4189.51,0
2017-07-17T00:00:00.000000,4193.18,4193.18,4193.18,4193.18,0
2017-07-18T00:00:00.000000,4170.93,4170.93,4170.93,4170.93,0
2017-07-19T00:00:00.000000,4200.03,4200.03,4200.03,4200.03,0
2017-07-20T00:00:00.000000,4178.5,4178.5,4178.5,4178.5,0
2017-07-21T00:00:00.000000,4174.67,4174.67,4174.67,4174.67,0
2017-07-25T00:00:00.000000,4220.89,4220.89,4220.89,4220.89,0
2017-07-26T00:00:00.000000,4207.41,4207.41,4207.41,4207.41,0
2017-07-27T00:00:00.000000,4196.87,4196.87,4196.87,4196.87,0
2017-07-28T00:00:00.000000,4219.59,4219.59,4219.59,4219.59,0
2017-07-31T00:00:00.000000,4204.12,4204.12,4204.12,4204.12,0
2017-08-01T00:00:00.000000,4230.68,4230.68,4230.68,4230.68,0
2017-08-02T00:00:00.000000,4236.13,4236.13,4236.13,4236.13,0
2017-08-03T00:00:00.000000,4179.47,4179.47,4179.47,4179.47,0
2017-08-04T00:00:00.000000,4176.42,4176.42,4176.42,4176.42,0
2017-08-07T00:00:00.000000,4217.21,4217.21,4217.21,4217.21,0
2017-08-08T00:00:00.000000,4165.96,4165.96,4165.96,4165.96,0
2017-08-09T00:00:00.000000,4090.7,4090.7,4090.7,4090.7,0
2017-08-10T00:00:00.000000,3981.9,3981.9,3981.9,3981.9,0
2017-08-11T00:00:00.000000,3970.83,3970.83,3970.83,3970.83,0
2017-08-14T00:00:00.000000,4091.36,4091.36,4091.36,4091.36,0
2017-08-16T00:00:00.000000,4136.79,4136.79,4136.79,4136.79,0
2017-08-17T00:00:00.000000,4118.35,4118.35,4118.35,4118.35,0
2017-08-18T00:00:00.000000,4101.31,4101.31,4101.31,4101.31,0
2017-08-21T00:00:00.000000,4031.27,4031.27,4031.27,4031.27,0
2017-08-22T00:00:00.000000,4009.8,4009.8,4009.8,4009.8,0
2017-08-23T00:00:00.000000,4056.41,4056.41,4056.41,4056.41,0
2017-08-24T00:00:00.000000,4057.27,4057.27,4057.27,4057.27,0
2017-08-28T00:00:00.000000,4091.38,4091.38,4091.38,4091.38,0
2017-08-29T00:00:00.000000,4033.7,4033.7,4033.7,4033.7,0
2017-08-30T00:00:00.000000,4081.46,4081.46,4081.46,4081.46,0
2017-08-31T00:00:00.000000,4080.89,4080.89,4080.89,4080.89,0
2017-09-01T00:00:00.000000,4153.31,4153.31,4153.31,4153.31,0
2017-09-04T00:00:00.000000,4145.75,4145.75,4145.75,4145.75,0
2017-09-05T00:00:00.000000,4181.47,4181.47,4181.47,4181.47,0
2017-09-06T00:00:00.000000,4202.34,4202.34,4202.34,4202.34,0
2017-09-07T00:00:00.000000,4222.53,4222.53,4222.53,4222.53,0
2017-09-08T00:00:00.000000,4238.39,4238.39,4238.39,4238.39,0
2017-09-11T00:00:00.000000,4270.29,4270.29,4270.29,4270.29,0
2017-09-12T00:00:00.000000,4329.34,4329.34,4329.34,4329.34,0
2017-09-14T00:00:00.000000,4321.17,4321.17,4321.17,4321.17,0
2017-09-15T00:00:00.000000,4316.49,4316.49,4316.49,4316.49,0
2017-09-18T00:00:00.000000,4362.05,4362.05,4362.05,4362.05,0
2017-09-19T00:00:00.000000,4375.17,4375.17,4375.17,4375.17,0
2017-09-20T00:00:00.000000,4364.57,4364.57,4364.57,4364.57,0
2017-09-21T00:00:00.000000,4327.62,4327.62,4327.62,4327.62,0
2017-09-22T00:00:00.000000,4210.93,4210.93,4210.93,4210.93,0
2017-09-25T00:00:00.000000,4151.22,4151.22,4151.22,4151.22,0
2017-09-26T00:00:00.000000,4182.96,4182.96,4182.96,4182.96,0
2017-09-27T00:00:00.000000,4104.24,4104.24,4104.24,4104.24,0
2017-09-28T00:00:00.000000,4115.43,4115.43,4115.43,4115.43,0
2017-09-29T00:00:00.000000,4149.6,4149.6,4149.6,4149.6,0
2017-10-03T00:00:00.000000,4178.85,4178.85,4178.85,4178.85,0
2017-10-04T00:00:00.000000,4185.93,4185.93,4185.93,4185.93,0
2017-10-05T00:00:00.000000,4211.59,4211.59,4211.59,4211.59,0
2017-10-06T00:00:00.000000,4263.18,4263.18,4263.18,4263.18,0
2017-10-09T00:00:00.000000,4272.25,4272.25,4272.25,4272.25,0
2017-10-10T00:00:00.000000,4324.74,4324.74,4324.74,4324.74,0
2017-10-11T00:00:00.000000,4282.12,4282.12,4282.12,4282.12,0
2017-10-12T00:00:00.000000,4341.81,4341.81,4341.81,4341.81,0
2017-10-13T00:00:00.000000,4323.89,4323.89,4323.89,4323.89,0
2017-10-16T00:00:00.000000,4366.38,4366.38,4366.38,4366.38,0
2017-10-17T00:00:00.000000,4386.5,4386.5,4386.5,4386.5,0
2017-10-18T00:00:00.000000,4379.78,4379.78,4379.78,4379.78,0
2017-10-19T00:00:00.000000,4343.16,4343.16,4343.16,4343.16,0
2017-10-23T00:00:00.000000,4379.04,4379.04,4379.04,4379.04,0
2017-10-24T00:00:00.000000,4394.99,4394.99,4394.99,4394.99,0
2017-10-25T00:00:00.000000,4363.42,4363.42,4363.42,4363.42,0
2017-10-26T00:00:00.000000,4382.09,4382.09,4382.09,4382.09,0
2017-10-27T00:00:00.000000,4384.54,4384.54,4384.54,4384.54,0
2017-10-30T00:00:00.000000,4428.07,4428.07,4428.07,4428.07,0
2017-10-31T00:00:00.000000,4440.64,4440.64,4440.64,4440.64,0
2017-11-01T00:00:00.000000,4458.6,4458.6,4458.6,4458.6,0
2017-11-02T00:00:00.000000,4465.43,4465.43,4465.43,4465.43,0
2017-11-06T00:00:00.000000,4468.17,4468.17,4468.17,4468.17,0
2017-11-07T00:00:00.000000,4404.22,4404.22,4404.22,4404.22,0
2017-11-08T00:00:00.000000,4375.55,4375.55,4375.55,4375.55,0
2017-11-09T00:00:00.000000,4435.02,4435.02,4435.02,4435.02,0
2017-11-10T00:00:00.000000,4430.33,4430.33,4430.33,4430.33,0
2017-11-13T00:00:00.000000,4424.58,4424.58,4424.58,4424.58,0
2017-11-14T00:00:00.000000,4425.76,4425.76,4425.76,4425.76,0
2017-11-15T00:00:00.000000,4396.99,4396.99,4396.99,4396.99,0
2017-11-16T00:00:00.000000,4444.21,4444.21,4444.21,4444.21,0
2017-11-17T00:00:00.000000,4481.14,4481.14,4481.14,4481.14,0
2017-11-20T00:00:00.000000,4519.6,4519.6,4519.6,4519.6,0
2017-11-21T00:00:00.000000,4524.81,4524.81,4524.81,4524.81,0
2017-11-22T00:00:00.000000,4521.72,4521.72,4521.72,4521.72,0
2017-11-23T00:00:00.000000,4530.22,4530.22,4530.22,4530.22,0
2017-11-24T00:00:00.000000,4553.14,4553.14,4553.14,4553.14,0
2017-11-27T00:00:00.000000,4590.05,4590.05,4590.05,4590.05,0
2017-11-28T00:00:00.000000,4604.21,4604.21,4604.21,4604.21,0
2017-11-29T00:00:00.000000,4586.14,4586.14,4586.14,4586.14,0
2017-11-30T00:00:00.000000,4542.1,4542.1,4542.1,4542.1,0
2017-12-01T00:00:00.000000,4501.3,4501.3,4501.3,4501.3,0
2017-12-04T00:00:00.000000,4507.77,4507.77,4507.77,4507.77,0
2017-12-05T00:00:00.000000,4527.59,4527.59,4527.59,4527.59,0
2017-12-06T00:00:00.000000,4502.85,4502.85,4502.85,4502.85,0
2017-12-07T00:00:00.000000,4574.58,4574.58,4574.58,4574.58,0
2017-12-08T00:00:00.000000,4594.37,4594.37,4594.37,4594.37,0
2017-12-11T00:00:00.000000,4631.76,4631.76,4631.76,4631.76,0
2017-12-12T00:00:00.000000,4589.35,4589.35,4589.35,4589.35,0
2017-12-13T00:00:00.000000,4540.28,4540.28,4540.28,4540.28,0
2017-12-14T00:00:00.000000,4531.32,4531.32,4531.32,4531.32,0
2017-12-15T00:00:00.000000,4596.35,4596.35,4596.35,4596.35,0
2017-12-18T00:00:00.000000,4634.67,4634.67,4634.67,4634.67,0
2017-12-19T00:00:00.000000,4720.43,4720.43,4720.43,4720.43,0
2017-12-20T00:00:00.000000,4725.24,4725.24,4725.24,4725.24,0
2017-12-21T00:00:00.000000,4767.09,4767.09,4767.09,4767.09,0
2017-12-22T00:00:00.000000,4773.78,4773.78,4773.78,4773.78,0
2017-12-26T00:00:00.000000,4781.01,4781.01,4781.01,4781.01,0
2017-12-27T00:00:00.000000,4792.04,4792.04,4792.04,4792.04,0
2017-12-28T00:00:00.000000,4792.39,4792.39,4792.39,4792.39,0
2017-12-29T00:00:00.000000,4809.96,4809.96,4809.96,4809.96,0
2018-01-01T00:00:00.000000,4792.43,4792.43,4792.43,4792.43,0
2018-01-02T00:00:00.000000,4758.3,4758.3,4758.3,4758.3,0
2018-01-03T00:00:00.000000,4772.66,4772.66,4772.66,4772.66,0
2018-01-04T00:00:00.000000,4786.18,4786.18,4786.18,4786.18,0
2018-01-05T00:00:00.000000,4853.31,4853.31,4853.31,4853.31,0
2018-01-08T00:00:00.000000,4909.49,4909.49,4909.49,4909.49,0
2018-01-09T00:00:00.000000,4881.43,4881.43,4881.43,4881.43,0
2018-01-10T00:00:00.000000,4827.75,4827.75,4827.75,4827.75,0
2018-01-11T00:00:00.000000,4852.47,4852.47,4852.47,4852.47,0
2018-01-12T00:00:00.000000,4853.39,4853.39,4853.39,4853.39,0
2018-01-15T00:00:00.000000,4830.64,4830.64,4830.64,4830.64,0
2018-01-16T00:00:00.000000,4712.62,4712.62,4712.62,4712.62,0
2018-01-17T00:00:00.000000,4735.64,4735.64,4735.64,4735.64,0
2018-01-18T00:00:00.000000,4641.01,4641.01,4641.01,4641.01,0
2018-01-19T00:00:00.000000,4676.14,4676.14,4676.14,4676.14,0
2018-01-22T00:00:00.000000,4714.97,4714.97,4714.97,4714.97,0
2018-01-23T00:00:00.000000,4761.17,4761.17,4761.17,4761.17,0
2018-01-24T00:00:00.000000,4737.64,4737.64,4737.64,4737.64,0
2018-01-25T00:00:00.000000,4684.68,4684.68,4684.68,4684.68,0
2018-01-29T00:00:00.000000,4673.51,4673.51,4673.51,4673.51,0
2018-01-30T00:00:00.000000,4661.03,4661.03,4661.03,4661.03,0
2018-01-31T00:00:00.000000,4619.2,4619.2,4619.2,4619.2,0
2018-02-01T00:00:00.000000,4614.31,4614.31,4614.31,4614.31,0
2018-02-02T00:00:00.000000,4414.06,4414.06,4414.06,4414.06,0
2018-02-05T00:00:00.000000,4420.1,4420.1,4420.1,4420.1,0
2018-02-06T00:00:00.000000,4369.51,4369.51,4369.51,4369.51,0
2018-02-07T00:00:00.000000,4401.06,4401.06,4401.06,4401.06,0
2018-02-08T00:00:00.000000,4515.42,4515.42,4515.42,4515.42,0
2018-02-09T00:00:00.000000,4500.39,4500.39,4500.39,4500.39,0
2018-02-12T00:00:00.000000,4567.13,4567.13,4567.13,4567.13,0
2018-02-14T00:00:00.000000,4579.58,4579.58,4579.58,4579.58,0
2018-02-15T00:00:00.000000,4543.52,4543.52,4543.52,4543.52,0
2018-02-16T00:00:00.000000,4491.54,4491.54,4491.54,4491.54,0
2018-02-19T00:00:00.000000,4433.97,4433.97,4433.97,4433.97,0
2018-02-20T00:00:00.000000,4431.01,4431.01,4431.01,4431.01,0
2018-02-21T00:00:00.000000,4449.74,4449.74,4449.74,4449.74,0
2018-02-22T00:00:00.000000,4432.97,4432.97,4432.97,4432.97,0
2018-02-23T00:00:00.000000,4544.55,4544.55,4544.55,4544.55,0
2018-02-26T00:00:00.000000,4597.26,4597.26,4597.26,4597.26,0
2018-02-27T00:00:00.000000,4574.28,4574.28,4574.28,4574.28,0
2018-02-28T00:00:00.000000,4575.32,4575.32,4575.32,4575.32,0
2018-03-01T00:00:00.000000,4556.83,4556.83,4556.83,4556.83,0
2018-03-05T00:00:00.000000,4514.89,4514.89,4514.89,4514.89,0
2018-03-06T00:00:00.000000,4490.84,4490.84,4490.84,4490.84,0
2018-03-07T00:00:00.000000,4418.55,4418.55,4418.55,4418.55,0
2018-03-08T00:00:00.000000,4465.7,4465.7,4465.7,4465.7,0
2018-03-09T00:00:00.000000,4458.08,4458.08,4458.08,4458.08,0
2018-03-12T00:00:00.000000,4490.29,4490.29,4490.29,4490.29,0
2018-03-13T00:00:00.000000,4513.68,4513.68,4513.68,4513.68,0
2018-03-14T00:00:00.000000,4509.85,4509.85,4509.85,4509.85,0
2018-03-15T00:00:00.000000,4514.51,4514.51,4514.51,4514.51,0
2018-03-16T00:00:00.000000,4460.05,4460.05,4460.05,4460.05,0
2018-03-19T00:00:00.000000,4371.91,4371.91,4371.91,4371.91,0
2018-03-20T00:00:00.000000,4388.14,4388.14,4388.14,4388.14,0
2018-03-21T00:00:00.000000,4403.43,4403.43,4403.43,4403.43,0
2018-03-22T00:00:00.000000,4368.53,4368.53,4368.53,4368.53,0
2018-03-23T00:00:00.000000,4322.18,4322.18,4322.18,4322.18,0
2018-03-26T00:00:00.000000,4385.14,4385.14,4385.14,4385.14,0
2018-03-27T00:00:00.000000,4456.83,4456.83,4456.83,4456.83,0
2018-03-28T00:00:00.000000,4441.72,4441.72,4441.72,4441.72,0
2018-04-02T00:00:00.000000,4530.43,4530.43,4530.43,4530.43,0
2018-04-03T00:00:00.000000,4569.13,4569.13,4569.13,4569.13,0
2018-04-04T00:00:00.000000,4523.38,4523.38,4523.38,4523.38,0
2018-04-06T00:00:00.000000,4641.87,4641.87,4641.87,4641.87,0
2018-04-09T00:00:00.000000,4676.02,4676.02,4676.02,4676.02,0
2018-04-10T00:00:00.000000,4672.99,4672.99,4672.99,4672.99,0
2018-04-11T00:00:00.000000,4678.81,4678.81,4678.81,4678.81,0
2018-04-12T00:00:00.000000,4677.64,4677.64,4677.64,4677.64,0
2018-04-13T00:00:00.000000,4703.18,4703.18,4703.18,4703.18,0
2018-04-16T00:00:00.000000,4741.88,4741.88,4741.88,4741.88,0
2018-04-17T00:00:00.000000,4745.93,4745.93,4745.93,4745.93,0
2018-04-18T00:00:00.000000,4741.89,4741.89,4741.89,4741.89,0
2018-04-19T00:00:00.000000,4765.52,4765.52,4765.52,4765.52,0
2018-04-20T00:00:00.000000,4751.31,4751.31,4751.31,4751.31,0
2018-04-23T00:00:00.000000,4761.16,4761.16,4761.16,4761.16,0
2018-04-24T00:00:00.000000,4758.37,4758.37,4758.37,4758.37,0
2018-04-25T00:00:00.000000,4740.14,4740.14,4740.14,4740.14,0
2018-04-26T00:00:00.000000,4757.99,4757.99,4757.99,4757.99,0
2018-04-27T00:00:00.000000,4818.88,4818.88,4818.88,4818.88,0
2018-04-30T00:00:00.000000,4858.57,4858.57,4858.57,4858.57,0
2018-05-02T00:00:00.000000,4794.77,4794.77,4794.77,4794.77,0
2018-05-03T00:00:00.000000,4732.57,4732.57,4732.57,4732.57,0
2018-05-04T00:00:00.000000,4719.18,4719.18,4719.18,4719.18,0
2018-05-07T00:00:00.000000,4759.39,4759.39,4759.39,4759.39,0
2018-05-08T00:00:00.000000,4752.38,4752.38,4752.38,4752.38,0
2018-05-09T00:00:00.000000,4707.06,4707.06,4707.06,4707.06,0
2018-05-10T00:00:00.000000,4631.14,4631.14,4631.14,4631.14,0
2018-05-11T00:00:00.000000,4667.78,4667.78,4667.78,4667.78,0
2018-05-14T00:00:00.000000,4614.63,4614.63,4614.63,4614.63,0
2018-05-15T00:00:00.000000,4565.46,4565.46,4565.46,4565.46,0
2018-05-16T00:00:00.000000,4539.33,4539.33,4539.33,4539.33,0
2018-05-17T00:00:00.000000,4538.59,4538.59,4538.59,4538.59,0
2018-05-18T00:00:00.000000,4484.88,4484.88,4484.88,4484.88,0
2018-05-21T00:00:00.000000,4401.13,4401.13,4401.13,4401.13,0
2018-05-22T00:00:00.000000,4425.7,4425.7,4425.7,4425.7,0
2018-05-23T00:00:00.000000,4399.71,4399.71,4399.71,4399.71,0
2018-05-24T00:00:00.000000,4360.45,4360.45,4360.45,4360.45,0
2018-05-25T00:00:00.000000,4494.5,4494.5,4494.5,4494.5,0
2018-05-28T00:00:00.000000,4541.6,4541.6,4541.6,4541.6,0
2018-05-29T00:00:00.000000,4519.84,4519.84,4519.84,4519.84,0
2018-05-30T00:00:00.000000,4520.28,4520.28,4520.28,4520.28,0
2018-05-31T00:00:00.000000,4501.31,4501.31,4501.31,4501.31,0
2018-06-01T00:00:00.000000,4439.01,4439.01,4439.01,4439.01,0
2018-06-04T00:00:00.000000,4396.91,4396.91,4396.91,4396.91,0
2018-06-05T00:00:00.000000,4363.92,4363.92,4363.92,4363.92,0
2018-06-06T00:00:00.000000,4423.57,4423.57,4423.57,4423.57,0
2018-06-07T00:00:00.000000,4480.77,4480.77,4480.77,4480.77,0
2018-06-08T00:00:00.000000,4493.01,4493.01,4493.01,4493.01,0
2018-06-11T00:00:00.000000,4480.63,4480.63,4480.63,4480.63,0
2018-06-12T00:00:00.000000,4521.78,4521.78,4521.78,4521.78,0
2018-06-13T00:00:00.000000,4512.33,4512.33,4512.33,4512.33,0
2018-06-14T00:00:00.000000,4522.67,4522.67,4522.67,4522.67,0
2018-06-15T00:00:00.000000,4511.1,4511.1,4511.1,4511.1,0
2018-06-18T00:00:00.000000,4506.25,4506.25,4506.25,4506.25,0
2018-06-19T00:00:00.000000,4438.96,4438.96,4438.96,4438.96,0
2018-06-20T00:00:00.000000,4468.84,4468.84,4468.84,4468.84,0
2018-06-21T00:00:00.000000,4437.72,4437.72,4437.72,4437.72,0
2018-06-22T00:00:00.000000,4460.08,4460.08,4460.08,4460.08,0
2018-06-25T00:00:00.000000,4458.78,4458.78,4458.78,4458.78,0
2018-06-26T00:00:00.000000,4465.09,4465.09,4465.09,4465.09,0
2018-06-27T00:00:00.000000,4387.2,4387.2,4387.2,4387.2,0
2018-06-28T00:00:00.000000,4304.71,4304.71,4304.71,4304.71,0
2018-06-29T00:00:00.000000,4374.45,4374.45,4374.45,4374.45,0
2018-07-02T00:00:00.000000,4358.72,4358.72,4358.72,4358.72,0
