time,open,high,low,close,Long Signal,Short Signal,MA 25,MA 50,MA 100,MA,MA,MA
2024-07-09T12:45:00+05:30,52492,52540.4,52491.05,52523.2,0,0,52549.59599999995,52516.97000000007,52464.73400000004,52464.73400000004,52516.97000000007,52549.59599999995
2024-07-09T12:50:00+05:30,52525.6,52549.4,52523.05,52538.95,0,0,52549.099999999955,52519.81200000006,52464.59150000004,52464.59150000004,52519.81200000006,52549.099999999955
2024-07-09T12:55:00+05:30,52537.05,52552.2,52526.9,52537.05,0,0,52547.917999999954,52522.45900000006,52464.79900000004,52464.79900000004,52522.45900000006,52547.917999999954
2024-07-09T13:00:00+05:30,52538.25,52567.1,52525.5,52545.45,0,0,52548.169999999955,52524.996000000065,52465.161000000044,52465.161000000044,52524.996000000065,52548.169999999955
2024-07-09T13:05:00+05:30,52546,52569.65,52543,52566.25,1,0,52549.39999999995,52528.310000000056,52466.08650000004,52466.08650000004,52528.310000000056,52549.39999999995
2024-07-09T13:10:00+05:30,52565.3,52573.15,52553.4,52558.75,0,0,52550.531999999956,52531.58000000005,52467.180000000044,52467.180000000044,52531.58000000005,52550.531999999956
2024-07-09T13:15:00+05:30,52558.05,52576.35,52548.95,52550.65,0,0,52551.44199999995,52532.97500000006,52468.17950000005,52468.17950000005,52532.97500000006,52551.44199999995
2024-07-09T13:20:00+05:30,52552,52563.3,52550.95,52556.5,1,0,52552.58799999996,52534.704000000056,52469.286000000044,52469.286000000044,52534.704000000056,52552.58799999996
2024-07-09T13:25:00+05:30,52556.2,52583.4,52535.95,52566.05,1,0,52553.883999999955,52534.833000000064,52470.55450000005,52470.55450000005,52534.833000000064,52553.883999999955
2024-07-09T13:30:00+05:30,52565.95,52569.2,52542.25,52550.1,0,0,52555.175999999956,52534.72200000006,52471.69100000005,52471.69100000005,52534.72200000006,52555.175999999956
2024-07-09T13:35:00+05:30,52548.2,52556.35,52534.1,52547.35,0,0,52555.323999999964,52535.60200000006,52472.77150000005,52472.77150000005,52535.60200000006,52555.323999999964
2024-07-09T13:40:00+05:30,52546.1,52564,52541.35,52550.5,0,0,52555.43799999996,52535.706000000064,52474.055000000044,52474.055000000044,52535.706000000064,52555.43799999996
2024-07-09T13:45:00+05:30,52549.5,52569.95,52548.3,52561.5,0,0,52553.217999999964,52535.69500000006,52476.413500000046,52476.413500000046,52535.69500000006,52553.217999999964
2024-07-09T13:50:00+05:30,52557.9,52577.75,52555.25,52564.4,0,0,52552.059999999954,52536.36700000006,52478.51250000005,52478.51250000005,52536.36700000006,52552.059999999954
2024-07-09T13:55:00+05:30,52563.9,52594.2,52560.1,52588.6,0,0,52552.11799999995,52539.11200000006,52480.30200000005,52480.30200000005,52539.11200000006,52552.11799999995
2024-07-09T14:00:00+05:30,52586.15,52592.4,52566.15,52576.35,0,0,52551.421999999955,52541.55700000005,52482.15550000005,52482.15550000005,52541.55700000005,52551.421999999955
2024-07-09T14:05:00+05:30,52579.2,52585.55,52563.05,52571.45,0,0,52551.60999999996,52543.21700000005,52483.91700000006,52483.91700000006,52543.21700000005,52551.60999999996
2024-07-09T14:10:00+05:30,52574.15,52595.5,52568.85,52581.15,0,0,52552.237999999954,52545.266000000054,52486.07850000006,52486.07850000006,52545.266000000054,52552.237999999954
2024-07-09T14:15:00+05:30,52578.7,52582.3,52540.05,52542.35,0,0,52551.499999999956,52547.186000000045,52488.66550000006,52488.66550000006,52547.186000000045,52551.499999999956
2024-07-09T14:20:00+05:30,52541.75,52566.15,52529.85,52564.1,1,0,52552.96799999995,52548.665000000045,52490.83050000006,52490.83050000006,52548.665000000045,52552.96799999995
2024-07-09T14:25:00+05:30,52565,52566.5,52525.5,52527.5,0,0,52552.58799999995,52549.315000000046,52492.54050000006,52492.54050000006,52549.315000000046,52552.58799999995
2024-07-09T14:30:00+05:30,52526.6,52548.75,52523.55,52541.95,0,0,52551.98199999995,52550.45400000004,52494.61400000007,52494.61400000007,52550.45400000004,52551.98199999995
2024-07-09T14:35:00+05:30,52546.05,52556,52536.05,52545.8,0,0,52551.773999999954,52551.29400000004,52496.67500000007,52496.67500000007,52551.29400000004,52551.773999999954
2024-07-09T14:40:00+05:30,52546.1,52560.9,52511.9,52548,0,0,52551.91599999995,52552.21700000004,52498.68400000007,52498.68400000007,52552.21700000004,52551.91599999995
2024-07-09T14:45:00+05:30,52543.3,52555.4,52500.95,52509.6,0,0,52552.54199999996,52551.71500000004,52500.27100000007,52500.27100000007,52551.71500000004,52552.54199999996
2024-07-09T14:50:00+05:30,52506.8,52553.65,52506.8,52526,0,0,52552.65399999996,52551.12500000004,52501.98400000007,52501.98400000007,52551.12500000004,52552.65399999996
2024-07-09T14:55:00+05:30,52526.25,52540.9,52505.15,52525.95,0,0,52552.133999999955,52550.61700000005,52503.46100000007,52503.46100000007,52550.61700000005,52552.133999999955
2024-07-09T15:00:00+05:30,52532.45,52603,52524.35,52599.05,1,0,52554.613999999965,52551.26600000004,52505.34850000007,52505.34850000007,52551.26600000004,52554.613999999965
2024-07-09T15:05:00+05:30,52593.75,52602.1,52533.4,52560.15,0,0,52555.20199999996,52551.68600000003,52507.032500000074,52507.032500000074,52551.68600000003,52555.20199999996
