time,open,high,low,close,MA,MA,Shapes
2022-01-18T15:15:00+05:30,7767.95,7787.15,7749.65,7778.65,7908.387499999996,NaN,0
2022-01-19T09:15:00+05:30,7771.55,7785.65,7685.55,7770.65,7894.566666666662,NaN,0
2022-01-19T10:15:00+05:30,7770.5,7778.6,7728.4,7758.25,7878.691666666662,NaN,0
2022-01-19T11:15:00+05:30,7758.2,7765.7,7727.35,7754.1,7862.724999999996,NaN,0
2022-01-19T12:15:00+05:30,7754.75,7766.45,7707.6,7726.7,7844.687499999996,NaN,0
2022-01-19T13:15:00+05:30,7727.1,7754.15,7710.95,7752.45,7828.699999999996,NaN,0
2022-01-19T14:15:00+05:30,7752.15,7779.3,7742.25,7777.9,7815.991666666662,NaN,0
2022-01-19T15:15:00+05:30,7777.4,7784.65,7772.95,7781.85,7803.808333333328,NaN,0
2022-01-20T09:15:00+05:30,7785.4,7797.55,7754.2,7764.3,7789.829166666662,NaN,0
2022-01-20T10:15:00+05:30,7764.45,7780.55,7751.5,7757.9,7775.408333333329,NaN,0
2022-01-20T11:15:00+05:30,7757.5,7767.45,7742.9,7761.25,7762.587499999994,NaN,0
2022-01-20T12:15:00+05:30,7760.95,7782.15,7753,7753.2,7761.433333333328,NaN,0
2022-01-20T13:15:00+05:30,7752.9,7752.95,7708,7736.1,7757.887499999994,NaN,0
2022-01-20T14:15:00+05:30,7735.85,7754.95,7709.8,7750.5,7756.208333333328,NaN,0
2022-01-20T15:15:00+05:30,7751,7755.75,7744.7,7753.15,7755.7833333333265,NaN,0
2022-01-21T09:15:00+05:30,7705.95,7708.7,7645.1,7685.1,7750.0333333333265,NaN,0
2022-01-21T10:15:00+05:30,7684.95,7690.55,7616.75,7641.3,7742.91666666666,NaN,0
2022-01-21T11:15:00+05:30,7641.05,7647.55,7616.6,7646.95,7734.124999999993,NaN,0
2022-01-21T12:15:00+05:30,7647,7676.75,7639.7,7675.4,7725.583333333325,NaN,0
2022-01-21T13:15:00+05:30,7675.1,7675.1,7606.7,7607.95,7711.091666666659,NaN,0
2022-01-21T14:15:00+05:30,7608.05,7608.45,7489.95,7555.25,7693.670833333325,NaN,0
2022-01-21T15:15:00+05:30,7556.05,7567.35,7543.8,7563.6,7677.479166666658,NaN,0
2022-01-24T09:15:00+05:30,7543.8,7561.6,7391.85,7404.4,7647.741666666658,NaN,0
2022-01-24T10:15:00+05:30,7403.35,7403.35,7346.25,7357.25,7614.745833333324,NaN,0
2022-01-24T11:15:00+05:30,7357.2,7365.05,7301.05,7312.8,7579.470833333325,NaN,0
2022-01-24T12:15:00+05:30,7313.2,7316.8,7268.95,7309.3,7542.704166666658,NaN,0
2022-01-24T13:15:00+05:30,7309.1,7310.55,7188.25,7191.3,7495.883333333325,NaN,0
2022-01-24T14:15:00+05:30,7191.6,7282.1,7191.6,7278.8,7462.024999999991,NaN,0
2022-01-24T15:15:00+05:30,7279.2,7279.9,7243.9,7251.75,7429.562499999992,NaN,0
2022-01-25T09:15:00+05:30,7202.9,7341.3,7097.75,7293.35,7400.095833333325,NaN,0
2022-01-25T10:15:00+05:30,7293.7,7308,7254.6,7303.65,7369.116666666658,NaN,0
2022-01-25T11:15:00+05:30,7303.8,7320.55,7296.65,7306.9,7344.029166666657,NaN,0
2022-01-25T12:15:00+05:30,7307.2,7313.75,7276.95,7308.1,7323.433333333324,NaN,0
2022-01-25T13:15:00+05:30,7308.4,7349.15,7301.5,7340.6,7304.84999999999,NaN,0
2022-01-25T14:15:00+05:30,7340.2,7365.65,7325.9,7364.2,7301.49999999999,NaN,0
2022-01-25T15:15:00+05:30,7365.15,7375.25,7346.7,7348.55,7300.7749999999905,NaN,0
2022-01-27T09:15:00+05:30,7291.25,7313.7,7197.95,7228.1,7293.716666666656,NaN,0
2022-01-27T10:15:00+05:30,7227.3,7249.75,7207.1,7241.85,7288.095833333323,NaN,0
2022-01-27T11:15:00+05:30,7241.75,7246.2,7194.2,7195.15,7288.416666666657,NaN,0
2022-01-27T12:15:00+05:30,7195.2,7261.65,7185.85,7260.2,7286.866666666657,NaN,0
2022-01-27T13:15:00+05:30,7260.95,7308.55,7254.1,7297.95,7290.716666666657,NaN,0
2022-01-27T14:15:00+05:30,7298.1,7360.35,7298.1,7353.55,7295.733333333324,NaN,0
2022-01-27T15:15:00+05:30,7353.95,7365.95,7341.2,7358.95,7300.341666666656,NaN,0
2022-01-28T09:15:00+05:30,7413.55,7519.9,7413.55,7504.75,7316.829166666656,NaN,0
2022-01-28T10:15:00+05:30,7504.8,7555.55,7490.65,7549.45,7336.9416666666575,NaN,0
2022-01-28T11:15:00+05:30,7549.65,7579.8,7548.7,7573.3,7356.333333333324,NaN,0
2022-01-28T12:15:00+05:30,7573.55,7577.35,7544.7,7547.1,7371.574999999991,NaN,0
2022-01-28T13:15:00+05:30,7547.35,7560.5,7463.95,7465.1,7381.287499999991,NaN,0
2022-01-28T14:15:00+05:30,7464.75,7490.25,7392.15,7411.05,7396.533333333325,NaN,0
2022-01-28T15:15:00+05:30,7412.2,7423.85,7401.45,7414.4,7410.912499999991,NaN,0
2022-01-31T09:15:00+05:30,7506.9,7530.75,7466.25,7480.65,7434.704166666656,NaN,0
2022-01-31T10:15:00+05:30,7481.1,7510.4,7458.8,7508.95,7455.433333333324,7679.0935,0
2022-01-31T11:15:00+05:30,7509.15,7524.5,7496.55,7518.95,7473.84999999999,7676.983499999999,1
2022-01-31T12:15:00+05:30,7519.4,7541.95,7497.1,7538.75,7489.283333333325,7674.9884999999995,1
2022-01-31T13:15:00+05:30,7538.1,7543.8,7514.15,7525,7503.120833333323,7673.064,1
2022-01-31T14:15:00+05:30,7525.4,7540.35,7511.35,7516.45,7504.095833333323,7670.9565,1
2022-01-31T15:15:00+05:30,7516.1,7519.8,7506.55,7513.5,7501.099999999991,7668.818499999999,1
2022-02-01T09:15:00+05:30,7587.25,7590.65,7527.6,7569.9,7500.8166666666575,7667.1465,1
2022-02-01T10:15:00+05:30,7568.85,7589.55,7560.35,7579.45,7503.51249999999,7665.573,1
2022-02-01T11:15:00+05:30,7579.6,7585.3,7509.5,7566.65,7511.97499999999,7663.63,1
2022-02-01T12:15:00+05:30,7566.7,7586.2,7471.6,7475.8,7517.370833333323,7660.7165,1
2022-02-01T13:15:00+05:30,7476.3,7574.5,7462.15,7567.45,7530.12499999999,7658.679499999999,1
2022-02-01T14:15:00+05:30,7567.7,7610.15,7566.4,7593.1,7539.495833333323,7656.721500000001,1
2022-02-01T15:15:00+05:30,7593,7610.65,7592.2,7605.9,7547.57499999999,7654.906,1
2022-02-02T09:15:00+05:30,7640.8,7715.6,7634.35,7706.5,7563.204166666656,7654.213000000001,1
2022-02-02T10:15:00+05:30,7705.85,7713.4,7671.7,7695.1,7576.233333333324,7653.401999999999,1
2022-02-02T11:15:00+05:30,7695.35,7707,7689.1,7690.85,7590.054166666657,7652.0515000000005,1
2022-02-02T12:15:00+05:30,7689.9,7692.4,7675.7,7686.1,7604.191666666656,7650.7125,1
2022-02-02T13:15:00+05:30,7686.6,7696.1,7662.15,7686.1,7618.57499999999,7649.272,1
2022-02-02T14:15:00+05:30,7685.4,7698.2,7674.7,7695.45,7629.03749999999,7647.655500000001,1
2022-02-02T15:15:00+05:30,7696.6,7698.65,7684.45,7689.95,7638.245833333323,7646.102,1
2022-02-03T09:15:00+05:30,7672.15,7696.35,7642,7684.25,7648.045833333324,7644.056500000001,1
2022-02-03T10:15:00+05:30,7684.05,7685.05,7664,7678.1,7664.904166666656,7642.0975,1
2022-02-03T11:15:00+05:30,7678.8,7684.7,7636.85,7639.5,7670.908333333323,7640.0019999999995,1
2022-02-03T12:15:00+05:30,7639.1,7674.9,7636.15,7670.65,7677.3708333333225,7637.789500000001,1
2022-02-03T13:15:00+05:30,7670.8,7679.8,7646.95,7651.75,7681.191666666655,7635.192000000001,1
2022-02-03T14:15:00+05:30,7652.1,7663.5,7624.25,7624.95,7674.395833333322,7632.485,1
2022-02-03T15:15:00+05:30,7624.85,7626.25,7599.7,7604.7,7666.862499999988,7629.3425,1
2022-02-04T09:15:00+05:30,7603.9,7625.65,7562.2,7596.55,7659.004166666655,7625.896000000001,1
2022-02-04T10:15:00+05:30,7596.85,7596.85,7565.35,7580.85,7650.233333333322,7622.4065,1
2022-02-04T11:15:00+05:30,7580.55,7583,7544.5,7550.35,7638.920833333322,7618.323,1
2022-02-04T12:15:00+05:30,7549.95,7552.4,7501.75,7506.3,7623.158333333321,7614.125,1
2022-02-04T13:15:00+05:30,7506.65,7551.75,7497.15,7539.4,7610.612499999988,7610.233500000001,1
2022-02-04T14:15:00+05:30,7539.25,7546,7499.35,7509.65,7596.062499999989,7606.0525,1
2022-02-04T15:15:00+05:30,7509.35,7509.8,7492.1,7502.4,7581.420833333323,7601.775500000001,1
2022-02-07T09:15:00+05:30,7530.25,7557.75,7449.65,7458.1,7566.304166666657,7596.9215,1
2022-02-07T10:15:00+05:30,7458.9,7473.05,7434.05,7448.45,7547.78749999999,7592.101000000001,1
2022-02-07T11:15:00+05:30,7449.3,7480.4,7439.25,7445.65,7530.612499999989,7586.897500000001,1
2022-02-07T12:15:00+05:30,7445.9,7483.55,7443.75,7459.8,7516.84999999999,7582.0830000000005,1
2022-02-07T13:15:00+05:30,7460.2,7472.65,7394.6,7443.65,7503.429166666657,7577.154500000001,1
2022-02-07T14:15:00+05:30,7444.4,7462.65,7427.4,7449.45,7491.170833333323,7572.161500000001,1
2022-02-07T15:15:00+05:30,7449.2,7450.15,7432.5,7442.75,7479.6624999999885,7567.132000000001,1
2022-02-08T09:15:00+05:30,7485.1,7506.75,7396.95,7403.2,7467.399999999988,7561.732500000001,1
2022-02-08T10:15:00+05:30,7402.7,7410.75,7305.35,7329.6,7452.674999999989,7555.585500000002,1
2022-02-08T11:15:00+05:30,7329.2,7395.75,7327.35,7374.5,7438.933333333323,7550.026500000002,1
2022-02-08T12:15:00+05:30,7374.15,7418.5,7354.5,7357.05,7426.216666666656,7544.316500000002,1
2022-02-08T13:15:00+05:30,7357,7410.35,7348.05,7375.75,7415.6624999999885,7538.7535000000025,1
2022-02-08T14:15:00+05:30,7375.55,7416.75,7363.8,7399.3,7410.762499999989,7533.437000000002,1
2022-02-08T15:15:00+05:30,7399.85,7401.5,7376.85,7382.6,7405.27499999999,7528.112000000002,1
2022-02-09T09:15:00+05:30,7429.3,7459.85,7420.25,7449.95,7405.633333333323,7524.941000000001,1
2022-02-09T10:15:00+05:30,7449.7,7476.7,7428.65,7474.45,7406.854166666656,7521.899000000001,1
2022-02-09T11:15:00+05:30,7474.4,7489,7464.6,7479.5,7409.841666666656,7518.987500000001,1
2022-02-09T12:15:00+05:30,7479.1,7506.9,7479,7483.3,7412.6624999999885,7516.238000000001,1
2022-02-09T13:15:00+05:30,7482.7,7513.8,7482.2,7509.65,7418.237499999989,7513.7935000000025,1
2022-02-09T14:15:00+05:30,7509.45,7513.55,7496.1,7505.85,7426.791666666656,7511.585000000001,1
2022-02-09T15:15:00+05:30,7506.7,7516.8,7505.7,7510.85,7441.895833333322,7509.169000000002,1
2022-02-10T09:15:00+05:30,7536.3,7541.4,7465.25,7511.9,7453.345833333323,7506.509000000002,1
2022-02-10T10:15:00+05:30,7511.35,7537.9,7492.25,7537,7468.341666666656,7504.060500000001,1
2022-02-10T11:15:00+05:30,7536.75,7562.35,7532.65,7552.4,7483.062499999989,7501.941500000002,1
2022-02-10T12:15:00+05:30,7553.25,7570.25,7548.05,7551.85,7495.77499999999,7499.881000000002,1
2022-02-10T13:15:00+05:30,7552.1,7552.1,7529,7539.3,7508.833333333322,7497.661500000003,1
2022-02-10T14:15:00+05:30,7539.8,7547.2,7525.65,7530.85,7515.57499999999,7495.438000000003,1
2022-02-10T15:15:00+05:30,7530.45,7533.25,7514,7516.4,7519.070833333323,7493.241000000002,1
2022-02-11T09:15:00+05:30,7476.85,7511.15,7428.05,7439.55,7515.741666666657,7490.131500000002,1
2022-02-11T10:15:00+05:30,7438.85,7440.15,7407.3,7415.2,7510.0666666666575,7486.752000000002,1
2022-02-11T11:15:00+05:30,7415.4,7428.75,7402.95,7423.2,7502.862499999989,7484.133000000002,1
2022-02-11T12:15:00+05:30,7422.95,7438.7,7417.05,7427.85,7496.362499999989,7481.998500000002,1
2022-02-11T13:15:00+05:30,7427.55,7433.55,7380.8,7390.55,7486.33749999999,7479.434500000002,1
2022-02-11T14:15:00+05:30,7390.75,7398.6,7359.6,7370.2,7474.529166666656,7476.382500000002,1
2022-02-11T15:15:00+05:30,7369.85,7369.85,7343.6,7352.2,7459.129166666656,7473.825000000003,1
2022-02-14T09:15:00+05:30,7208.9,7220.1,7090.85,7162.25,7426.616666666657,7469.895000000002,1
2022-02-14T10:15:00+05:30,7162.1,7212.35,7140,7195,7396.879166666656,7466.2090000000035,1
2022-02-14T11:15:00+05:30,7194.7,7199.5,7172.75,7177.2,7366.7041666666555,7463.937000000003,1
2022-02-14T12:15:00+05:30,7177.15,7189.25,7136.3,7162.4,7335.999999999988,7461.988500000004,1
2022-02-14T13:15:00+05:30,7162.9,7169.2,7107.1,7107.1,7301.891666666655,7459.931500000005,1
2022-02-14T14:15:00+05:30,7107.7,7119,7043.45,7044.25,7268.949999999989,7457.2810000000045,1
2022-02-14T15:15:00+05:30,7044.1,7055.15,7024.55,7029,7236.7666666666555,7455.658000000004,1
2022-02-15T09:15:00+05:30,7094.35,7129.55,7004.3,7019.6,7203.133333333323,7453.066000000004,1
2022-02-15T10:15:00+05:30,7019.45,7086.75,7015.35,7079.35,7174.091666666655,7451.342000000004,1
2022-02-15T11:15:00+05:30,7079.45,7156.85,7079.45,7145.2,7153.645833333321,7449.860500000004,1
2022-02-15T12:15:00+05:30,7145.65,7178.5,7125.05,7162.9,7136.3708333333225,7448.453000000004,1
2022-02-15T13:15:00+05:30,7163.7,7254.45,7136.95,7254.25,7128.208333333322,7447.926500000004,1
2022-02-15T14:15:00+05:30,7255.1,7319.2,7243.4,7318.15,7141.199999999989,7448.027000000005,0
2022-02-15T15:15:00+05:30,7318.7,7324.8,7302.7,7310.3,7150.8083333333225,7447.724000000004,1
2022-02-16T09:15:00+05:30,7360.1,7389.6,7325.35,7341.95,7164.5374999999885,7447.501500000004,1
2022-02-16T10:15:00+05:30,7341.65,7363.65,7304.95,7318.9,7177.579166666656,7447.2050000000045,1
2022-02-16T11:15:00+05:30,7319.1,7340.25,7313.8,7320.3,7195.345833333323,7448.127000000004,0
2022-02-16T12:15:00+05:30,7320.05,7361.85,7320.05,7347.9,7220.64999999999,7449.187500000004,0
2022-02-16T13:15:00+05:30,7348.1,7379.4,7338.6,7350.8,7247.466666666656,7450.744000000003,0
2022-02-16T14:15:00+05:30,7352,7356.4,7272.15,7300.1,7270.841666666656,7451.143000000004,0
2022-02-16T15:15:00+05:30,7299.35,7300.35,7263.8,7272.5,7286.937499999989,7450.888500000005,1
2022-02-17T09:15:00+05:30,7325.45,7360.8,7279.15,7289.7,7298.979166666656,7450.250000000004,1
2022-02-17T10:15:00+05:30,7289.55,7324.6,7260.1,7318.9,7311.979166666656,7449.849500000004,1
2022-02-17T11:15:00+05:30,7318.7,7333.75,7306.85,7326.3,7317.983333333323,7448.065000000003,1
2022-02-17T12:15:00+05:30,7325.75,7337.65,7314.5,7317.35,7317.916666666657,7445.744000000003,1
2022-02-17T13:15:00+05:30,7317.4,7325.65,7288.2,7288.2,7316.07499999999,7442.893000000004,1
2022-02-17T14:15:00+05:30,7287.8,7298.15,7263.1,7273,7310.329166666656,7440.152000000005,1
2022-02-17T15:15:00+05:30,7273.4,7276.5,7265.5,7271.5,7306.3791666666575,7438.216000000003,1
2022-02-18T09:15:00+05:30,7240.65,7299.35,7224,7279.35,7302.966666666656,7436.899000000004,1
2022-02-18T10:15:00+05:30,7279.1,7283.8,7260.45,7277.3,7297.083333333324,7435.528000000004,1
2022-02-18T11:15:00+05:30,7277.1,7282.6,7260.25,7277.6,7290.983333333323,7433.497500000003,1
2022-02-18T12:15:00+05:30,7277.95,7294.3,7269.4,7270.05,7288.479166666657,7431.108500000005,1
2022-02-18T13:15:00+05:30,7269.8,7272.1,7241.4,7241.4,7285.88749999999,7428.333000000004,1
2022-02-18T14:15:00+05:30,7241.1,7241.3,7205.15,7209.1,7279.170833333324,7425.036500000004,1
2022-02-18T15:15:00+05:30,7208.5,7212.85,7198.35,7207.7,7269.904166666657,7421.863500000004,1
2022-02-21T09:15:00+05:30,7178.45,7197.95,7099.7,7126.3,7253.237499999991,7417.962000000004,1
2022-02-21T10:15:00+05:30,7127.25,7172.4,7111.3,7171.25,7241.062499999992,7414.539500000003,1
2022-02-21T11:15:00+05:30,7171.1,7221.75,7168.9,7215.95,7235.041666666658,7411.000000000004,1
2022-02-21T12:15:00+05:30,7215.85,7224.9,7187.25,7214.3,7230.1499999999905,7407.348500000004,1
2022-02-21T13:15:00+05:30,7214.1,7217.5,7157.45,7158.2,7220.708333333325,7403.264000000003,1
2022-02-21T14:15:00+05:30,7158.6,7172.1,7132.6,7141.25,7209.1999999999925,7399.9185000000025,1
2022-02-21T15:15:00+05:30,7141.9,7149.55,7133.8,7135.7,7197.399999999991,7395.601000000002,1
2022-02-22T09:15:00+05:30,6962.2,7051.6,6954.5,7029.7,7176.741666666658,7389.967000000003,1
2022-02-22T10:15:00+05:30,7029.6,7075.15,7027.95,7067.35,7159.849999999991,7384.581500000003,1
2022-02-22T11:15:00+05:30,7067.65,7075.9,7040.9,7047.1,7143.658333333326,7377.987500000004,1
2022-02-22T12:15:00+05:30,7047.15,7053.15,6992.5,7004.3,7126.591666666659,7371.0795000000035,1
2022-02-22T13:15:00+05:30,7004.2,7049.4,6974.15,7049,7113.366666666659,7364.661000000004,1
2022-02-22T14:15:00+05:30,7048.9,7094.55,7037.45,7086.6,7110.058333333324,7358.666000000003,1
2022-02-22T15:15:00+05:30,7086.7,7099.15,7081.75,7089.25,7103.224999999992,7352.697500000004,1
2022-02-23T09:15:00+05:30,7155.25,7184.5,7137.3,7155.5,7098.187499999992,7347.2980000000025,1
2022-02-23T10:15:00+05:30,7155.6,7165.2,7134.65,7151.8,7092.979166666658,7341.916500000003,1
2022-02-23T11:15:00+05:30,7151.65,7169.25,7147.1,7149.05,7092.216666666659,7336.564500000003,1
2022-02-23T12:15:00+05:30,7149.15,7151.15,7124.5,7148.95,7092.858333333325,7331.273000000003,1
2022-02-23T13:15:00+05:30,7149.2,7152.15,7117.15,7135.35,7092.829166666658,7326.231500000003,1
2022-02-23T14:15:00+05:30,7135.2,7136.85,7090.5,7094,7098.187499999992,7320.465000000004,1
2022-02-23T15:15:00+05:30,7093.7,7099.95,7083.65,7095.2,7100.508333333325,7314.899500000004,1
2022-02-24T09:15:00+05:30,6914.6,6932.7,6801.6,6848,7083.916666666658,7307.130000000004,1
2022-02-24T10:15:00+05:30,6848.45,6864.15,6816.2,6823.15,7068.820833333325,7299.314500000004,1
2022-02-24T11:15:00+05:30,6823.25,6853,6790.8,6803.35,7048.349999999991,7291.382500000003,1
2022-02-24T12:15:00+05:30,6803.15,6806.8,6708.95,6749.35,7020.245833333326,7283.067500000004,1
2022-02-24T13:15:00+05:30,6749.25,6763.65,6671.6,6735.75,6990.787499999992,7274.921500000004,1
2022-02-24T14:15:00+05:30,6735.1,6743.3,6650.75,6665.5,6949.954166666659,7266.513500000005,1
2022-02-24T15:15:00+05:30,6665.6,6674.5,6644.75,6674.5,6910.179166666659,7257.864500000004,1
2022-02-25T09:15:00+05:30,6829.9,6975.45,6821.3,6958.3,6894.2833333333265,7252.351000000004,1
2022-02-25T10:15:00+05:30,6958.5,6977.9,6943.6,6949.1,6877.629166666659,7246.818000000005,1
2022-02-25T11:15:00+05:30,6948.9,6966.9,6900.25,6900.75,6858.07916666666,7241.244500000005,1
2022-02-25T12:15:00+05:30,6900.1,6944.15,6888.25,6936.1,6844.920833333326,7236.121000000005,1
2022-02-25T13:15:00+05:30,6935.95,6938.85,6896.6,6920.9,6830.395833333328,7230.873500000004,1
2022-02-25T14:15:00+05:30,6920.45,6950.25,6898.5,6947.1,6838.65416666666,7225.746500000005,1
2022-02-25T15:15:00+05:30,6947.25,6957.35,6941.65,6946.95,6848.9708333333265,7220.779500000005,1
2022-02-28T09:15:00+05:30,6886,6886,6801.1,6855.85,6853.3458333333265,7214.843500000005,1
2022-02-28T10:15:00+05:30,6855.6,6933.5,6851.4,6926.7,6868.124999999994,7209.683000000006,1
2022-02-28T11:15:00+05:30,6927,6950.45,6899,6934.9,6884.7208333333265,7205.0000000000055,1
2022-02-28T12:15:00+05:30,6934.6,6957.85,6912.95,6944.15,6907.941666666659,7201.145500000006,1
2022-02-28T13:15:00+05:30,6944.3,6962.4,6917.55,6949.15,6930.829166666659,7196.892000000006,1
2022-02-28T14:15:00+05:30,6948.35,7016.25,6937.25,7014.9,6935.545833333326,7193.470500000007,1
2022-02-28T15:15:00+05:30,7015.7,7024.3,7009.05,7015.25,6941.058333333327,7189.865500000007,1
2022-03-02T09:15:00+05:30,6937.65,7008.8,6926.75,6972.8,6947.062499999994,7185.600500000008,1
2022-03-02T10:15:00+05:30,6973.15,6999.5,6967.9,6995.05,6951.974999999994,7181.725000000009,1
2022-03-02T11:15:00+05:30,6995,7010.8,6966,6967.25,6955.837499999994,7176.898000000007,1
2022-03-02T12:15:00+05:30,6967.3,6972.8,6930.4,6968.6,6957.629166666661,7171.839500000007,1
2022-03-02T13:15:00+05:30,6969.55,6975.3,6949.35,6949.35,6957.829166666662,7166.538000000008,1
2022-03-02T14:15:00+05:30,6949.45,6993.85,6920.6,6993.85,6969.329166666662,7161.6435000000065,1
2022-03-02T15:15:00+05:30,6994.1,7002.7,6988.8,6995.05,6975.024999999995,7156.497500000007,1
2022-03-03T09:15:00+05:30,7069.6,7086.5,6983.55,7000.45,6980.487499999996,7151.443500000007,1
2022-03-03T10:15:00+05:30,7000.4,7007.55,6976.05,6997.25,6984.912499999996,7146.307500000007,1
2022-03-03T11:15:00+05:30,6997.45,7006.1,6978.05,6985.3,6987.9249999999965,7141.0415000000075,1
2022-03-03T12:15:00+05:30,6984.8,6985.4,6936.75,6949.75,6982.49583333333,7135.169000000007,1
2022-03-03T13:15:00+05:30,6949.85,6966.85,6917.65,6925.6,6975.024999999997,7128.901000000007,1
2022-03-03T14:15:00+05:30,6925.7,6945.5,6894.4,6926.05,6971.129166666663,7122.643000000006,1
2022-03-03T15:15:00+05:30,6926.55,6932.8,6909.1,6913.9,6964.366666666662,7116.389000000007,1
2022-03-04T09:15:00+05:30,6862.65,6870,6801.2,6802.75,6950.658333333329,7109.1080000000065,1
2022-03-04T10:15:00+05:30,6801.55,6806.6,6734.65,6740.95,6931.687499999996,7101.353500000006,1
2022-03-04T11:15:00+05:30,6740.3,6783.4,6735.65,6773.1,6916.999999999996,7094.689000000006,1
2022-03-04T12:15:00+05:30,6772.7,6828.4,6758.35,6816.85,6902.249999999996,7088.705500000006,1
