Total ROI,Total Trades,Win Rate,Avg Profit% per Trade,Avg Loss% per Trade,Max Drawdown,ROI/DD Ratio,Variation,SL PCT,Strike Away,Time
4.160512133891214,2,50.0,5.3097907949790795,-1.1492786610878651,-1.1492786610878651,3.6201073549499525,"SL PCT: 0.15%, Strike Away: 0%, Time: 11:15:00",0.15,0.0,11:15
8.276662761506278,2,50.0,9.878158995815902,-1.6014962343096226,-1.6014962343096233,5.168081313081702,"SL PCT: 0.15%, Strike Away: 0%, Time: 11:15:00",0.15,0.0,11:15
7.824890181818184,2,50.0,10.226792727272729,-2.4019025454545444,0.0,inf,"SL PCT: 0.15%, Strike Away: 0%, Time: 11:15:00",0.15,0.0,11:15
1.186705413105414,2,50.0,3.06985754985755,-1.883152136752136,-1.883152136752136,0.6301696978939362,"SL PCT: 0.15%, Strike Away: 0%, Time: 11:15:00",0.15,0.0,11:15
-2.1082539325842684,2,0.0,,-1.0541269662921342,-0.9476516853932577,-2.224713958810069,"SL PCT: 0.15%, Strike Away: 0%, Time: 11:15:00",0.15,0.0,11:15
5.042470718810144,4,50.0,3.6129736729012127,-1.0917383134961407,-1.390228920570264,3.6270794285747923,"SL PCT: 0.15%, Strike Away: 0%, Time: 11:15:00",0.15,0.0,11:15
24.382987276546967,14,42.857142857142854,5.951757902287948,-1.4159450171475898,-4.003398779764169,6.0905716911826895,"SL PCT: 0.15%, Strike Away: 0%, Time: 11:15:00",0.15,0.0,11:15
2.4980683473389353,2,50.0,4.773866666666666,-2.2757983193277305,-2.2757983193277305,1.0976668389828423,"SL PCT: 0.5%, Strike Away: 0.5%, Time: 09:15:00",0.5,0.5,09:15
0.7915109243697493,2,50.0,6.2342,-5.442689075630251,-5.442689075630251,0.14542644515810307,"SL PCT: 0.5%, Strike Away: 0.5%, Time: 09:15:00",0.5,0.5,09:15
6.145891802155526,2,50.0,10.841343065693433,-4.695451263537907,0.0,inf,"SL PCT: 0.5%, Strike Away: 0.5%, Time: 09:15:00",0.5,0.5,09:15
6.922470565251367,2,100.0,3.4612352826256836,,0.0,inf,"SL PCT: 0.5%, Strike Away: 0.5%, Time: 09:15:00",0.5,0.5,09:15
1.1960560552977952,2,50.0,3.7950391061452526,-2.5989830508474574,-2.5989830508474574,0.46020156034022386,"SL PCT: 0.5%, Strike Away: 0.5%, Time: 09:15:00",0.5,0.5,09:15
6.383582522806966,4,75.0,3.0735459125102977,-2.837055214723927,-2.837055214723927,2.2500734175623545,"SL PCT: 0.5%, Strike Away: 0.5%, Time: 09:15:00",0.5,0.5,09:15
23.937580217220336,14,64.28571428571429,4.643061904587513,-3.569995384813454,-10.138140339168158,2.361141137959867,"SL PCT: 0.5%, Strike Away: 0.5%, Time: 09:15:00",0.5,0.5,09:15
4.464207531380753,2,50.0,5.3097907949790795,-0.8455832635983271,-0.8455832635983267,5.279441686657322,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
8.699856066945607,2,50.0,9.878158995815902,-1.1783029288702946,-1.1783029288702949,7.383378122709622,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
8.459589818181819,2,50.0,10.226792727272729,-1.76720290909091,0.0,inf,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
-2.9082894586894614,2,0.0,,-1.4541447293447307,-1.3855316239316253,-2.0990422798411585,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
-1.5511505617977543,2,0.0,,-0.7755752808988772,-0.6972359550561803,-2.224713958810069,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
5.619451589155252,4,50.0,3.6129736729012127,-0.8032478783235866,-1.0228627291242365,5.493847247681576,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
22.783664985176216,14,35.714285714285715,6.528137972774028,-1.0952249865215467,-4.459440020487218,5.109086540127291,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
3.331103641456582,2,50.0,4.225066666666666,-0.8939630252100838,-0.8939630252100836,3.7262208251552287,"SL PCT: 0.15%, Strike Away: 0.5%, Time: 11:15:00",0.15,0.5,11:15
7.128166386554623,2,50.0,8.449000000000002,-1.3208336134453782,-1.3208336134453784,5.396717886336106,"SL PCT: 0.15%, Strike Away: 0.5%, Time: 11:15:00",0.15,0.5,11:15
7.194164947692956,2,50.0,9.012963503649635,-1.8187985559566786,0.0,inf,"SL PCT: 0.15%, Strike Away: 0.5%, Time: 11:15:00",0.15,0.5,11:15
1.6113804115655121,2,50.0,3.1195454545454546,-1.5081650429799425,-1.5081650429799425,1.0684377144703137,"SL PCT: 0.15%, Strike Away: 0.5%, Time: 11:15:00",0.15,0.5,11:15
-1.3636887920967071,2,0.0,,-0.6818443960483536,-0.6145468926553669,-2.2190150310652585,"SL PCT: 0.15%, Strike Away: 0.5%, Time: 11:15:00",0.15,0.5,11:15
4.008728267824662,4,50.0,2.720292163496201,-0.7159280295838707,-1.095955828220859,3.657746201625943,"SL PCT: 0.15%, Strike Away: 0.5%, Time: 11:15:00",0.15,0.5,11:15
21.90985486299763,14,42.857142857142854,5.0411933253090275,-1.0421631361070665,-3.1396321694020575,6.978478267780763,"SL PCT: 0.15%, Strike Away: 0.5%, Time: 11:15:00",0.15,0.5,11:15
3.856816736401674,2,50.0,5.3097907949790795,-1.4529740585774056,-1.4529740585774054,2.654429178300575,"SL PCT: 0.2%, Strike Away: 0%, Time: 11:15:00",0.2,0.0,11:15
7.853469456066947,2,50.0,9.878158995815902,-2.0246895397489544,-2.0246895397489544,3.878851202560525,"SL PCT: 0.2%, Strike Away: 0%, Time: 11:15:00",0.2,0.0,11:15
7.190190545454547,2,50.0,10.226792727272729,-3.036602181818182,0.0,inf,"SL PCT: 0.2%, Strike Away: 0%, Time: 11:15:00",0.2,0.0,11:15
0.6890849002849007,2,50.0,3.06985754985755,-2.3807726495726493,-2.3807726495726493,0.28943750694069503,"SL PCT: 0.2%, Strike Away: 0%, Time: 11:15:00",0.2,0.0,11:15
-2.6653573033707856,2,0.0,,-1.3326786516853928,-1.1980674157303366,-2.2247139588100686,"SL PCT: 0.2%, Strike Away: 0%, Time: 11:15:00",0.2,0.0,11:15
4.465489848465032,4,50.0,3.6129736729012127,-1.3802287486686966,-1.7575951120162925,2.540681763356906,"SL PCT: 0.2%, Strike Away: 0%, Time: 11:15:00",0.2,0.0,11:15
21.389694183302318,14,42.857142857142854,5.951757902287948,-1.7901066538031714,-5.061291721567136,4.226133437864632,"SL PCT: 0.2%, Strike Away: 0%, Time: 11:15:00",0.2,0.0,11:15
3.09487507002801,2,50.0,4.225066666666666,-1.1301915966386555,-1.1301915966386558,2.7383631936678627,"SL PCT: 0.2%, Strike Away: 0.5%, Time: 11:15:00",0.2,0.5,11:15
6.779137815126052,2,50.0,8.449000000000002,-1.6698621848739494,-1.6698621848739492,4.059698983864217,"SL PCT: 0.2%, Strike Away: 0.5%, Time: 11:15:00",0.2,0.5,11:15
6.713549785238083,2,50.0,9.012963503649635,-2.2994137184115524,0.0,inf,"SL PCT: 0.2%, Strike Away: 0.5%, Time: 11:15:00",0.2,0.5,11:15
1.212849752539724,2,50.0,3.1195454545454546,-1.9066957020057307,-1.9066957020057307,0.6361003233310265,"SL PCT: 0.2%, Strike Away: 0.5%, Time: 11:15:00",0.2,0.5,11:15
-1.7240417889720039,2,0.0,,-0.8620208944860019,-0.7769401129943506,-2.2190150310652577,"SL PCT: 0.2%, Strike Away: 0.5%, Time: 11:15:00",0.2,0.5,11:15
3.6303621589254136,4,50.0,2.720292163496201,-0.9051110840334946,-1.3855607361963194,2.620139315503113,"SL PCT: 0.2%, Strike Away: 0.5%, Time: 11:15:00",0.2,0.5,11:15
19.706732792885283,14,42.857142857142854,5.0411933253090275,-1.3175533948711102,-3.969275903285501,4.964818085982223,"SL PCT: 0.2%, Strike Away: 0.5%, Time: 11:15:00",0.2,0.5,11:15
3.5673322128851535,2,50.0,4.225066666666666,-0.6577344537815126,-0.6577344537815124,5.423666332781401,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
7.477194957983194,2,50.0,8.449000000000002,-0.9718050420168073,-0.9718050420168076,7.694130648330052,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
7.674780110147828,2,50.0,9.012963503649635,-1.3381833935018068,0.0,inf,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
-2.461861656681429,2,0.0,,-1.2309308283407145,-1.1096343839541556,-2.2186241633110213,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
-1.0033357952214124,2,0.0,,-0.5016678976107062,-0.45215367231638426,-2.219015031065259,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
4.387094376723908,4,50.0,2.720292163496201,-0.5267449751342471,-0.8063509202453991,5.440676343977844,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
19.64120420583724,14,35.714285714285715,5.4255228994617415,-0.8318233657190512,-3.4651974519028403,5.668134205469788,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
0.9846773372389019,2,50.0,2.692694214876033,-1.708016877637131,-1.708016877637131,0.5765032829190211,"SL PCT: 0.5%, Strike Away: 1%, Time: 09:15:00",0.5,1.0,09:15
1.430281454392011,2,50.0,5.252315352697096,-3.8220338983050848,-3.8220338983050848,0.3742199814152047,"SL PCT: 0.5%, Strike Away: 1%, Time: 09:15:00",0.5,1.0,09:15
4.702675835801947,2,50.0,8.73864705882353,-4.0359712230215825,0.0,inf,"SL PCT: 0.5%, Strike Away: 1%, Time: 09:15:00",0.5,1.0,09:15
6.570746251160064,2,100.0,3.285373125580032,,0.0,inf,"SL PCT: 0.5%, Strike Away: 1%, Time: 09:15:00",0.5,1.0,09:15
0.32959584513692164,2,50.0,2.5046666666666666,-2.175070821529745,-2.175070821529745,0.1515333854302336,"SL PCT: 0.5%, Strike Away: 1%, Time: 09:15:00",0.5,1.0,09:15
4.650086620727757,4,75.0,2.1907147446321606,-1.9220576131687248,-1.9220576131687253,2.4193273858537325,"SL PCT: 0.5%, Strike Away: 1%, Time: 09:15:00",0.5,1.0,09:15
