Total ROI,Total Trades,Win Rate,Avg Profit% per Trade,Avg Loss% per Trade,Max Drawdown,ROI/DD Ratio,Variation,SL PCT,Strike Away,Time
13.511841004184102,2,50.0,15.126861924686196,-1.6150209205020936,-1.6150209205020936,8.36635664136376,"SL PCT: 0.1%, Strike Away: 0%, Time: 09:15:00",0.1,0.0,09:15
-4.839999999999998,2,0.0,,-2.419999999999999,-2.4199999999999986,-2.0000000000000004,"SL PCT: 0.1%, Strike Away: 0%, Time: 09:15:00",0.1,0.0,09:15
16.318704028020996,2,50.0,18.738704028020994,-2.4199999999999995,0.0,inf,"SL PCT: 0.1%, Strike Away: 0%, Time: 09:15:00",0.1,0.0,09:15
-4.839999999999999,2,0.0,,-2.4199999999999995,-2.4199999999999995,-2.0,"SL PCT: 0.1%, Strike Away: 0%, Time: 09:15:00",0.1,0.0,09:15
-3.95221348314607,2,0.0,,-1.976106741573035,-1.9958202247191015,-1.9802452316076302,"SL PCT: 0.1%, Strike Away: 0%, Time: 09:15:00",0.1,0.0,09:15
24.062411423980265,4,75.0,8.685523427816912,-1.9941588594704698,-1.9941588594704704,12.066446617181645,"SL PCT: 0.1%, Strike Away: 0%, Time: 09:15:00",0.1,0.0,09:15
40.26074297303929,14,35.714285714285715,11.984427247231585,-2.1845992514576253,-8.875020920502093,4.5364110500329495,"SL PCT: 0.1%, Strike Away: 0%, Time: 09:15:00",0.1,0.0,09:15
11.798050209205021,2,50.0,13.552803347280337,-1.7547531380753154,-1.7547531380753156,6.7234814705307215,"SL PCT: 0.1%, Strike Away: 0%, Time: 10:15:00",0.1,0.0,10:15
15.218019169329072,2,50.0,17.63801916932907,-2.419999999999999,-2.419999999999998,6.288437673276481,"SL PCT: 0.1%, Strike Away: 0%, Time: 10:15:00",0.1,0.0,10:15
16.1746295375435,2,50.0,18.594629537543497,-2.419999999999999,0.0,inf,"SL PCT: 0.1%, Strike Away: 0%, Time: 10:15:00",0.1,0.0,10:15
4.423495690519144,2,50.0,6.843495690519143,-2.419999999999999,-2.419999999999999,1.8278907812062586,"SL PCT: 0.1%, Strike Away: 0%, Time: 10:15:00",0.1,0.0,10:15
-3.4913258426966314,2,0.0,,-1.7456629213483157,-1.6579719101123602,-2.1057810578105784,"SL PCT: 0.1%, Strike Away: 0%, Time: 10:15:00",0.1,0.0,10:15
-6.173815925185451,4,0.0,,-1.5434539812963628,-5.354568218763432,-1.152999770093734,"SL PCT: 0.1%, Strike Away: 0%, Time: 10:15:00",0.1,0.0,10:15
37.94905283871466,14,28.57142857142857,14.157236936168012,-1.8679894905957397,-12.085141767882092,3.140141304719273,"SL PCT: 0.1%, Strike Away: 0%, Time: 10:15:00",0.1,0.0,10:15
11.676912133891213,2,50.0,13.47824267782427,-1.8013305439330565,-1.801330543933057,6.482381689035059,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
15.366011904761898,2,50.0,17.786011904761896,-2.419999999999999,-2.419999999999998,6.349591696182607,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
16.116512900703675,2,50.0,18.536512900703674,-2.42,0.0,inf,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
3.641424017003181,2,50.0,6.06142401700318,-2.419999999999999,-2.419999999999999,1.504720668183133,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
-3.304387640449442,2,0.0,,-1.652193820224721,-1.4853089887640463,-2.2247139588100695,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
14.94521827762103,4,50.0,9.183753386647734,-1.7111442478372183,-2.1789857433808564,6.8587958058102885,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
58.44169159353156,14,42.857142857142854,12.371616378931416,-1.9735008350071164,-5.724387640449443,10.209247742164274,"SL PCT: 0.1%, Strike Away: 0%, Time: 11:15:00",0.1,0.0,11:15
-3.6806276150627637,2,0.0,,-1.8403138075313819,-2.0524435146443527,-1.7932905772076961,"SL PCT: 0.1%, Strike Away: 0%, Time: 12:15:00",0.1,0.0,12:15
-4.84,2,0.0,,-2.42,-2.42,-2.0,"SL PCT: 0.1%, Strike Away: 0%, Time: 12:15:00",0.1,0.0,12:15
15.858342749529188,2,50.0,18.278342749529187,-2.4199999999999995,0.0,inf,"SL PCT: 0.1%, Strike Away: 0%, Time: 12:15:00",0.1,0.0,12:15
3.603358908780903,2,50.0,6.023358908780902,-2.419999999999999,-2.419999999999999,1.4889912846202085,"SL PCT: 0.1%, Strike Away: 0%, Time: 12:15:00",0.1,0.0,12:15
-3.1079325842696646,2,0.0,,-1.5539662921348323,-1.6267022471910118,-1.9105725031341416,"SL PCT: 0.1%, Strike Away: 0%, Time: 12:15:00",0.1,0.0,12:15
5.482216549262878,4,50.0,4.468688549860796,-1.7275802752293576,-2.419999999999999,2.2653787393648264,"SL PCT: 0.1%, Strike Away: 0%, Time: 12:15:00",0.1,0.0,12:15
13.31535800824054,14,28.57142857142857,8.30976968950792,-1.992372074979114,-9.312443514644354,1.4298457743449797,"SL PCT: 0.1%, Strike Away: 0%, Time: 12:15:00",0.1,0.0,12:15
2.052970711297072,2,50.0,4.472970711297071,-2.419999999999999,-2.419999999999999,0.848335004668212,"SL PCT: 0.1%, Strike Away: 0%, Time: 13:15:00",0.1,0.0,13:15
13.140251046025105,2,50.0,15.560251046025105,-2.42,-2.42,5.429855804142606,"SL PCT: 0.1%, Strike Away: 0%, Time: 13:15:00",0.1,0.0,13:15
5.097890909090911,2,50.0,7.5178909090909105,-2.4199999999999995,0.0,inf,"SL PCT: 0.1%, Strike Away: 0%, Time: 13:15:00",0.1,0.0,13:15
11.71095185840965,2,50.0,12.760997442455235,-1.0500455840455851,0.0,inf,"SL PCT: 0.1%, Strike Away: 0%, Time: 13:15:00",0.1,0.0,13:15
16.75441011235955,2,50.0,17.21325842696629,-0.4588483146067416,-0.45884831460674036,36.514049586776956,"SL PCT: 0.1%, Strike Away: 0%, Time: 13:15:00",0.1,0.0,13:15
9.044323749135671,4,50.0,5.237893525943983,-0.7157316513761475,-1.431463302752295,6.318236542806247,"SL PCT: 0.1%, Strike Away: 0%, Time: 13:15:00",0.1,0.0,13:15
57.800798386317965,14,50.0,9.714450798246082,-1.4571938859149456,-4.84,11.942313716181397,"SL PCT: 0.1%, Strike Away: 0%, Time: 13:15:00",0.1,0.0,13:15
10.848977591036412,2,50.0,12.100666666666665,-1.2516890756302523,-1.251689075630253,8.667470062861828,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 09:15:00",0.1,0.5,09:15
-4.616150000000003,2,0.0,,-2.3080750000000014,-2.4200000000000004,-1.9075000000000009,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 09:15:00",0.1,0.5,09:15
-4.84,2,0.0,,-2.42,-2.42,-2.0,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 09:15:00",0.1,0.5,09:15
-4.656437500000002,2,0.0,,-2.328218750000001,-2.42,-1.924147727272728,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 09:15:00",0.1,0.5,09:15
-2.757060789697948,2,0.0,,-1.378530394848974,-1.4294406779661035,-1.9287689459214665,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 09:15:00",0.1,0.5,09:15
5.376037528519795,4,25.0,9.044803695150115,-1.2229220555434401,-2.9388985867216437,1.8292694932752995,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 09:15:00",0.1,0.5,09:15
-0.6446331701417449,14,14.285714285714285,10.57273518090839,-1.8158419609965437,-18.85120494523688,-0.03419586026540038,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 09:15:00",0.1,0.5,09:15
9.445946078431371,2,50.0,10.805416666666666,-1.3594705882352944,-1.359470588235295,6.948253356987287,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 10:15:00",0.1,0.5,10:15
15.417665447318088,2,50.0,17.82648057336851,-2.4088151260504223,-2.4088151260504223,6.400518362983478,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 10:15:00",0.1,0.5,10:15
16.132253756260404,2,50.0,18.552253756260406,-2.42,0.0,inf,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 10:15:00",0.1,0.5,10:15
5.263616830796767,2,50.0,7.683616830796767,-2.42,-2.42,2.175048277188747,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 10:15:00",0.1,0.5,10:15
-2.303330839882589,2,0.0,,-1.1516654199412946,-1.1136101694915264,-2.068345730835314,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 10:15:00",0.1,0.5,10:15
-4.4945911777301415,4,0.0,,-1.1236477944325354,-3.960865150332881,-1.134749860734947,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 10:15:00",0.1,0.5,10:15
39.46156009519389,14,28.57142857142857,13.716941956773088,-1.5406207731898447,-9.217922017612736,4.280960504959194,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 10:15:00",0.1,0.5,10:15
9.31350700280112,2,50.0,10.714666666666666,-1.401159663865546,-1.4011596638655455,6.646999084391884,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
15.897918767507003,2,50.0,17.96813725490196,-2.070218487394959,-2.0702184873949587,7.679343443363801,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
16.053646850044338,2,50.0,18.473646850044336,-2.419999999999999,0.0,inf,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
4.515879792930356,2,50.0,6.87971360381861,-2.363833810888254,-2.363833810888254,1.9104049413835194,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
-2.137387873623079,2,0.0,,-1.0686939368115396,-0.9632146892655369,-2.219015031065259,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
11.55560345293932,4,50.0,6.8999169023718405,-1.1221151759021815,-1.7177546012269964,6.727156163450311,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
55.19916799259906,14,42.857142857142854,11.305999696695876,-1.579603773447025,-4.501221684511329,12.263152508693139,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 11:15:00",0.1,0.5,11:15
-2.803497128851542,2,0.0,,-1.401748564425771,-1.6126554621848752,-1.738435266918873,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 12:15:00",0.1,0.5,12:15
-4.624216666666667,2,0.0,,-2.3121083333333337,-2.4199999999999995,-1.910833333333334,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 12:15:00",0.1,0.5,12:15
15.78639658848611,2,50.0,18.206396588486108,-2.419999999999999,0.0,inf,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 12:15:00",0.1,0.5,12:15
4.629968668006006,2,50.0,6.836398467432943,-2.206429799426937,-2.206429799426937,2.0983983579303183,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 12:15:00",0.1,0.5,12:15
-1.9597776094435515,2,0.0,,-0.9798888047217758,-1.0390960451977413,-1.8860408703322542,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 12:15:00",0.1,0.5,12:15
3.0252501412779687,4,25.0,5.364655870445344,-0.7798019097224587,-1.9523312883435597,1.549557782196237,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 12:15:00",0.1,0.5,12:15
14.054123992808325,14,21.428571428571427,10.135816975454798,-1.486666084868734,-8.656872128851543,1.6234644319128697,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 12:15:00",0.1,0.5,12:15
1.095467086834733,2,50.0,3.149416666666667,-2.0539495798319343,-2.0539495798319343,0.5333466301175563,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 13:15:00",0.1,0.5,13:15
10.728583333333336,2,50.0,13.148583333333335,-2.419999999999999,-2.419999999999998,4.43329889807163,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 13:15:00",0.1,0.5,13:15
4.166861313868614,2,50.0,6.586861313868614,-2.4199999999999995,0.0,inf,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 13:15:00",0.1,0.5,13:15
13.135554741909052,2,50.0,14.011429741909053,-0.8758750000000006,0.0,inf,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 13:15:00",0.1,0.5,13:15
10.583113215288956,2,50.0,10.826480446927373,-0.24336723163841825,-0.2433672316384179,43.48618811185223,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 13:15:00",0.1,0.5,13:15
10.504609873027952,4,50.0,5.464965963526347,-0.21266102701237016,-0.4253220540247404,24.698013596108783,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 13:15:00",0.1,0.5,13:15
50.21418956426264,14,50.0,8.378957632822534,-1.205501980785013,-4.84,10.374832554599719,"SL PCT: 0.1%, Strike Away: 0.5%, Time: 13:15:00",0.1,0.5,13:15
5.876871709035115,2,50.0,6.816280991735537,-0.9394092827004222,-0.9394092827004226,6.255922543304533,"SL PCT: 0.1%, Strike Away: 1%, Time: 09:15:00",0.1,1.0,09:15
-3.93971200506365,2,0.0,,-1.969856002531825,-2.102118644067798,-1.8741625341564618,"SL PCT: 0.1%, Strike Away: 1%, Time: 09:15:00",0.1,1.0,09:15
-4.639784172661869,2,0.0,,-2.3198920863309347,-2.419999999999999,-1.91726618705036,"SL PCT: 0.1%, Strike Away: 1%, Time: 09:15:00",0.1,1.0,09:15
-3.926521809212136,2,0.0,,-1.963260904606068,-2.238674351585016,-1.753949522150061,"SL PCT: 0.1%, Strike Away: 1%, Time: 09:15:00",0.1,1.0,09:15
-2.053372285174694,2,0.0,,-1.026686142587347,-1.1962889518413606,-1.7164517669531991,"SL PCT: 0.1%, Strike Away: 1%, Time: 09:15:00",0.1,1.0,09:15
3.391751439020204,4,25.0,5.976658932714617,-0.861635831231471,-2.1168574936944133,1.6022578039019535,"SL PCT: 0.1%, Strike Away: 1%, Time: 09:15:00",0.1,1.0,09:15
-5.29076712405703,14,14.285714285714285,6.396469962225077,-1.5069755873755988,-15.966849554812773,-0.3313594899165485,"SL PCT: 0.1%, Strike Away: 1%, Time: 09:15:00",0.1,1.0,09:15
4.733576733967988,2,50.0,5.744462809917356,-1.0108860759493676,-1.0108860759493679,4.682601577554104,"SL PCT: 0.1%, Strike Away: 1%, Time: 10:15:00",0.1,1.0,10:15
14.961894648006187,2,50.0,16.60257261410788,-1.640677966101695,-1.6406779661016948,9.119336613970713,"SL PCT: 0.1%, Strike Away: 1%, Time: 10:15:00",0.1,1.0,10:15
16.172399349019695,2,50.0,18.54016913319236,-2.3677697841726655,0.0,inf,"SL PCT: 0.1%, Strike Away: 1%, Time: 10:15:00",0.1,1.0,10:15
7.434473827317277,2,50.0,9.410225988700564,-1.9757521613832876,-1.9757521613832871,3.762857494288233,"SL PCT: 0.1%, Strike Away: 1%, Time: 10:15:00",0.1,1.0,10:15
-1.6315347497639294,2,0.0,,-0.8157673748819647,-0.9015014164305953,-1.80979721166033,"SL PCT: 0.1%, Strike Away: 1%, Time: 10:15:00",0.1,1.0,10:15
-3.1741052853908416,4,0.0,,-0.7935263213477104,-2.8221052853908413,-1.124729577532842,"SL PCT: 0.1%, Strike Away: 1%, Time: 10:15:00",0.1,1.0,10:15
38.496704523156374,14,28.57142857142857,12.57435763647954,-1.1800726022761787,-6.781392196538057,5.676814348358908,"SL PCT: 0.1%, Strike Away: 1%, Time: 10:15:00",0.1,1.0,10:15
4.768398368030127,2,50.0,5.8099173553718995,-1.0415189873417723,-1.0415189873417727,4.578311510383809,"SL PCT: 0.1%, Strike Away: 1%, Time: 11:15:00",0.1,1.0,11:15
16.664330445518573,2,50.0,18.074288072637216,-1.4099576271186438,-1.4099576271186436,11.81902925662625,"SL PCT: 0.1%, Strike Away: 1%, Time: 11:15:00",0.1,1.0,11:15
15.59235294117647,2,50.0,18.01235294117647,-2.42,0.0,inf,"SL PCT: 0.1%, Strike Away: 1%, Time: 11:15:00",0.1,1.0,11:15
6.320474120386198,2,50.0,8.196497175141243,-1.8760230547550452,-1.876023054755045,3.36908126174999,"SL PCT: 0.1%, Strike Away: 1%, Time: 11:15:00",0.1,1.0,11:15
-1.4721742839156449,2,0.0,,-0.7360871419578224,-0.7609631728045331,-1.93461961961962,"SL PCT: 0.1%, Strike Away: 1%, Time: 11:15:00",0.1,1.0,11:15
9.245643285895849,4,50.0,5.377885997067448,-0.7550643541195237,-1.1900823045267508,7.768910814594861,"SL PCT: 0.1%, Strike Away: 1%, Time: 11:15:00",0.1,1.0,11:15
51.119024877091576,14,42.857142857142854,10.141471256410288,-1.2162253326712693,-3.8299576271186453,13.347151549441412,"SL PCT: 0.1%, Strike Away: 1%, Time: 11:15:00",0.1,1.0,11:15
-1.7579367088607607,2,0.0,,-0.8789683544303803,-1.20693670886076,-1.456527667072199,"SL PCT: 0.1%, Strike Away: 1%, Time: 12:15:00",0.1,1.0,12:15
-3.6086490611154103,2,0.0,,-1.8043245305577051,-1.778084745762712,-2.029514661612754,"SL PCT: 0.1%, Strike Away: 1%, Time: 12:15:00",0.1,1.0,12:15
11.996323529411764,2,50.0,14.416323529411764,-2.4199999999999995,0.0,inf,"SL PCT: 0.1%, Strike Away: 1%, Time: 12:15:00",0.1,1.0,12:15
6.209641316205085,2,50.0,7.939209039548024,-1.72956772334294,-1.7295677233429396,3.590285151831452,"SL PCT: 0.1%, Strike Away: 1%, Time: 12:15:00",0.1,1.0,12:15
-1.3486929650613804,2,0.0,,-0.6743464825306902,-0.8062096317280466,-1.672881235827664,"SL PCT: 0.1%, Strike Away: 1%, Time: 12:15:00",0.1,1.0,12:15
2.949158274651085,4,25.0,4.486491935483871,-0.5124445536109286,-1.3275144032921822,2.221564050331425,"SL PCT: 0.1%, Strike Away: 1%, Time: 12:15:00",0.1,1.0,12:15
14.439844385230383,14,21.428571428571427,8.947341501481219,-1.1274709199284798,-7.23558576997617,1.99567040517273,"SL PCT: 0.1%, Strike Away: 1%, Time: 12:15:00",0.1,1.0,12:15
-0.2769326638072336,2,50.0,1.26900826446281,-1.5459409282700436,-1.5459409282700436,-0.17913534646962864,"SL PCT: 0.1%, Strike Away: 1%, Time: 13:15:00",0.1,1.0,13:15
9.176091919262955,2,50.0,10.917261410788381,-1.7411694915254252,-1.7411694915254259,5.270073915218815,"SL PCT: 0.1%, Strike Away: 1%, Time: 13:15:00",0.1,1.0,13:15
2.656838235294118,2,50.0,5.076838235294117,-2.419999999999999,0.0,inf,"SL PCT: 0.1%, Strike Away: 1%, Time: 13:15:00",0.1,1.0,13:15
14.576925745472298,2,50.0,15.179874898014672,-0.6029491525423732,0.0,inf,"SL PCT: 0.1%, Strike Away: 1%, Time: 13:15:00",0.1,1.0,13:15
5.752551935788479,2,50.0,5.932166666666666,-0.17961473087818705,-0.17961473087818725,32.027172312998076,"SL PCT: 0.1%, Strike Away: 1%, Time: 13:15:00",0.1,1.0,13:15
7.756358502823812,4,50.0,4.010130471380471,-0.13195121996856532,-0.26390243993713064,29.391007164130826,"SL PCT: 0.1%, Strike Away: 1%, Time: 13:15:00",0.1,1.0,13:15
39.64183367483443,14,50.0,6.627915773998227,-0.9647966775933083,-4.161169491525425,9.526608746788227,"SL PCT: 0.1%, Strike Away: 1%, Time: 13:15:00",0.1,1.0,13:15
3.9500775615540205,2,50.0,4.659670781893004,-0.7095932203389832,-0.7095932203389834,5.566678835610928,"SL PCT: 0.1%, Strike Away: 1.5%, Time: 09:15:00",0.1,1.5,09:15
-3.253608510638301,2,0.0,,-1.6268042553191504,-1.7496085106382988,-1.8596208756730996,"SL PCT: 0.1%, Strike Away: 1.5%, Time: 09:15:00",0.1,1.5,09:15
16.735518555622335,2,50.0,18.635955831607998,-1.9004372759856647,0.0,inf,"SL PCT: 0.1%, Strike Away: 1.5%, Time: 09:15:00",0.1,1.5,09:15
-2.99285352548445,2,0.0,,-1.496426762742225,-1.7536231884057971,-1.7066685393258434,"SL PCT: 0.1%, Strike Away: 1.5%, Time: 09:15:00",0.1,1.5,09:15
3.130872424485685,2,50.0,3.952707182320443,-0.8218347578347579,-0.821834757834758,3.8096130574160907,"SL PCT: 0.1%, Strike Away: 1.5%, Time: 09:15:00",0.1,1.5,09:15
2.136115167672516,4,25.0,3.9460606060606063,-0.6033151461293634,-1.5159318637274564,1.4091102765134305,"SL PCT: 0.1%, Strike Away: 1.5%, Time: 09:15:00",0.1,1.5,09:15
19.706121673211804,14,28.57142857142857,7.798598600470512,-1.1488272728670246,-5.863639006962949,3.3607324137470256,"SL PCT: 0.1%, Strike Away: 1.5%, Time: 09:15:00",0.1,1.5,09:15
3.072877624328659,2,50.0,3.8204115226337443,-0.7475338983050852,-0.7475338983050852,4.110686660893804,"SL PCT: 0.1%, Strike Away: 1.5%, Time: 10:15:00",0.1,1.5,10:15
12.493026411113066,2,50.0,13.84925619834711,-1.3562297872340436,-1.356229787234044,9.211585329202881,"SL PCT: 0.1%, Strike Away: 1.5%, Time: 10:15:00",0.1,1.5,10:15
14.988871986139213,2,50.0,16.991660516605165,-2.0027885304659523,0.0,inf,"SL PCT: 0.1%, Strike Away: 1.5%, Time: 10:15:00",0.1,1.5,10:15
