Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
2022-01-10 15:15:00,LONG,2022-01-11 09:15:00,7739.45,7688.369629999999,7688.369629999999,2022-01-18 14:15:00,7767.05,27.600000000000364,24.498700000000362,221713.23500000327,MACD Reversal,9050,7,2.217132350000033,2022,1
2022-01-28 10:15:00,LONG,2022-01-28 11:15:00,7555.55,7505.68337,7505.68337,2022-01-28 13:15:00,7505.68337,-49.86663000000044,-52.87887667400044,-490451.58115135407,Initial SL Hit,9275,7,-4.904515811513541,2022,1
2022-01-31 10:15:00,LONG,2022-01-31 11:15:00,7510.4,7460.831359999999,7542.973749999999,2022-02-04 11:15:00,7550.35,39.95000000000073,36.93785000000073,344445.4512500068,MACD Reversal,9325,7,3.4444545125000676,2022,1
2022-02-09 14:15:00,LONG,2022-02-09 15:15:00,7513.55,7463.96057,7502.828125,2022-02-11 09:15:00,7463.96057,-49.58942999999999,-52.58493211399999,-490354.4919630499,Initial SL hit,9325,7,-4.9035449196305,2022,2
2022-02-16 11:15:00,LONG,2022-02-16 12:15:00,7340.25,7291.804349999999,7291.804349999999,2022-02-16 14:15:00,7291.804349999999,-48.44565000000057,-51.37206087000057,-489318.8797867554,Initial SL Hit,9525,7,-4.893188797867555,2022,2
2022-02-16 15:15:00,LONG,2022-02-17 09:15:00,7300.35,7252.16769,7252.16769,2022-02-17 14:15:00,7273.0,-27.350000000000364,-30.264670000000365,-290540.8320000035,MACD Reversal,9600,7,-2.905408320000035,2022,2
2022-03-02 10:15:00,LONG,2022-03-02 11:15:00,6999.5,6953.3033,6953.3033,2022-03-02 12:15:00,6953.3033,-46.19670000000042,-48.987260660000416,-489872.6066000042,Initial SL Hit,10000,7,-4.898726066000042,2022,3
2022-03-02 12:15:00,LONG,2022-03-02 13:15:00,6972.8,6926.77952,6926.77952,2022-03-02 13:15:00,6949.35,-23.449999999999818,-26.23442999999982,-263656.02149999817,MACD Reversal,10050,7,-2.6365602149999816,2022,3
2022-03-02 14:15:00,LONG,2022-03-02 15:15:00,6993.85,6947.69059,6947.69059,2022-03-03 12:15:00,6947.69059,-46.15941000000021,-48.94771811800021,-489477.1811800021,Initial SL Hit,10000,7,-4.8947718118000205,2022,3
2022-03-09 11:15:00,LONG,2022-03-09 12:15:00,6783.75,6738.97725,6907.994375,2022-03-22 11:15:00,7040.65,256.89999999999964,254.13511999999963,2623945.1139999963,MACD Reversal,10325,7,26.239451139999964,2022,3
2022-03-22 13:15:00,LONG,2022-03-22 14:15:00,7151.25,7104.05175,7104.05175,2022-03-28 10:15:00,7136.05,-15.199999999999818,-18.057459999999818,-176963.1079999982,MACD Reversal,9800,7,-1.769631079999982,2022,3
2022-03-29 13:15:00,LONG,2022-03-29 14:15:00,7207.65,7160.07951,7440.673124999999,2022-04-12 10:15:00,7526.8,319.15000000000055,316.20311000000055,3067170.1670000055,MACD Reversal,9700,7,30.671701670000058,2022,3
2022-04-21 14:15:00,LONG,2022-04-21 15:15:00,7430.25,7381.210349999999,7381.210349999999,2022-04-22 09:15:00,7381.210349999999,-49.03965000000062,-52.001942070000624,-490118.3040097559,Initial SL Hit,9425,7,-4.90118304009756,2022,4
2022-04-29 10:15:00,LONG,2022-04-29 11:15:00,7331.9,7283.509459999999,7283.509459999999,2022-04-29 14:15:00,7283.509459999999,-48.39054000000033,-51.31362189200033,-490045.0890686031,Initial SL Hit,9550,7,-4.900450890686031,2022,4
2022-05-17 09:15:00,LONG,2022-05-17 10:15:00,6603.25,6559.668549999999,6559.668549999999,2022-05-19 09:15:00,6559.668549999999,-43.581450000000586,-46.214033710000585,-489868.7573260062,Initial SL Hit,10600,7,-4.898687573260061,2022,5
