,Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month
10,2022-03-23 11:15:00,LONG,2022-03-23 12:15:00,7199.9,7152.380659999999,7152.380659999999,2022-03-25 13:15:00,7191.45,-8.449999999999818,-15.645674999999818,-6258.269999999927,MACD Reversal,400,12,-2.503307999999971,2022,3
11,2022-03-25 15:15:00,LONG,2022-03-28 09:15:00,7224.3,7176.6196199999995,7176.6196199999995,2022-03-28 09:15:00,7176.6196199999995,-47.680380000000696,-54.880839810000694,-21952.33592400028,Initial SL hit,400,12,-8.78093436960011,2022,3
12,2022-03-29 13:15:00,LONG,2022-03-29 14:15:00,7207.65,7160.07951,7349.65875,2022-04-07 13:15:00,7554.05,346.40000000000055,339.01915000000054,135607.6600000002,MACD Reversal,400,12,54.24306400000008,2022,3
13,2022-04-08 11:15:00,LONG,2022-04-08 12:15:00,7629.8,7579.443319999999,7579.443319999999,2022-04-12 09:15:00,7579.443319999999,-50.35668000000078,-57.96130166000078,-23184.520664000313,Initial SL hit,400,12,-9.273808265600126,2022,4
14,2022-04-19 10:15:00,LONG,2022-04-19 11:15:00,7467.55,7418.2641699999995,7418.2641699999995,2022-04-19 14:15:00,7418.2641699999995,-49.285830000000715,-56.728737085000716,-22691.49483400029,Initial SL Hit,400,12,-9.076597933600116,2022,4
15,2022-04-21 09:15:00,LONG,2022-04-21 10:15:00,7421.6,7372.61744,7372.61744,2022-04-22 09:15:00,7372.61744,-48.982560000000376,-56.379668720000375,-22551.86748800015,Initial SL Hit,400,12,-9.02074699520006,2022,4
16,2022-04-22 11:15:00,LONG,2022-04-22 12:15:00,7417.85,7368.89219,7368.89219,2022-04-22 13:15:00,7368.89219,-48.95781000000079,-56.35118109500079,-22540.472438000317,Initial SL Hit,400,12,-9.016188975200127,2022,4
17,2022-04-26 13:15:00,LONG,2022-04-26 14:15:00,7308.2,7259.96588,7259.96588,2022-04-27 09:15:00,7259.96588,-48.234120000000075,-55.51820294000007,-22207.28117600003,Initial SL Hit,400,12,-8.882912470400012,2022,4
18,2022-04-28 12:15:00,LONG,2022-04-28 13:15:00,7274.2,7226.19028,7226.19028,2022-04-29 14:15:00,7226.19028,-48.009720000000016,-55.25991514000002,-22103.96605600001,Initial SL Hit,400,12,-8.841586422400004,2022,4
19,2022-05-13 10:15:00,LONG,2022-05-13 11:15:00,6543.9,6500.710259999999,6500.710259999999,2022-05-13 14:15:00,6500.710259999999,-43.18974000000071,-49.71204513000071,-22370.42030850032,Initial SL Hit,450,12,-8.948168123400128,2022,5
20,2022-05-16 13:15:00,LONG,2022-05-16 14:15:00,6535.5,6492.365699999999,6492.365699999999,2022-05-19 09:15:00,6558.65,23.149999999999636,16.602924999999637,7471.316249999836,MACD Reversal,450,12,2.9885264999999346,2022,5
21,2022-05-20 12:15:00,LONG,2022-05-20 13:15:00,6605.5,6561.9037,6597.407499999999,2022-05-24 10:15:00,6629.95,24.449999999999818,17.832274999999818,8024.523749999918,MACD Reversal,450,12,3.2098094999999676,2022,5
22,2022-05-27 11:15:00,LONG,2022-05-27 12:15:00,6635.1,6591.30834,6675.374374999999,2022-06-02 11:15:00,6832.9,197.79999999999927,191.06599999999926,85979.69999999966,MACD Reversal,450,12,34.391879999999865,2022,5
23,2022-06-02 14:15:00,LONG,2022-06-02 15:15:00,6883.65,6838.217909999999,6838.217909999999,2022-06-03 12:15:00,6838.217909999999,-45.432090000000244,-52.293023955000244,-23531.86077975011,Initial SL hit,450,12,-9.412744311900044,2022,6
24,2022-06-09 14:15:00,LONG,2022-06-09 15:15:00,6696.2,6652.00508,6652.00508,2022-06-10 09:15:00,6635.0,-61.19999999999982,-67.86559999999982,-30539.519999999917,Gap Open Outside ISL,450,12,-12.215807999999967,2022,6
25,2022-06-10 09:15:00,LONG,2022-06-10 10:15:00,6652.7,6608.7921799999995,6608.7921799999995,2022-06-10 10:15:00,6646.65,-6.050000000000182,-12.69967500000018,-5714.853750000081,MACD Reversal,450,12,-2.2859415000000323,2022,6
26,2022-06-21 10:15:00,LONG,2022-06-21 11:15:00,6255.55,6214.26337,6214.26337,2022-06-22 09:15:00,6214.26337,-41.286630000000514,-47.52153668500051,-23760.768342500258,Initial SL Hit,500,12,-9.504307337000103,2022,6
27,2022-06-23 09:15:00,LONG,2022-06-23 10:15:00,6278.15,6236.714209999999,6236.714209999999,2022-06-23 11:15:00,6236.714209999999,-41.43579000000045,-47.69322210500045,-23846.611052500226,Initial SL Hit,500,12,-9.538644421000091,2022,6
28,2022-06-23 12:15:00,LONG,2022-06-23 13:15:00,6256.2,6214.909079999999,6325.8793749999995,2022-06-29 10:15:00,6387.0,130.80000000000018,124.47840000000018,62239.20000000009,MACD Reversal,500,12,24.895680000000038,2022,6
29,2022-07-01 15:15:00,LONG,2022-07-04 09:15:00,6399.05,6356.81627,6356.81627,2022-07-04 09:15:00,6356.81627,-42.23372999999992,-48.61166313499992,-21875.248410749966,Initial SL hit,450,12,-8.750099364299986,2022,7
30,2022-07-04 11:15:00,LONG,2022-07-04 12:15:00,6384.7,6342.560979999999,6343.8225,2022-07-05 15:15:00,6390.05,5.350000000000364,-1.0373749999996367,-466.8187499998365,MACD Reversal,450,12,-0.1867274999999346,2022,7
31,2022-07-06 10:15:00,LONG,2022-07-06 11:15:00,6446.9,6404.35046,6449.047500000001,2022-07-11 12:15:00,6590.7,143.80000000000018,137.28120000000018,61776.54000000008,MACD Reversal,450,12,24.710616000000034,2022,7
32,2022-07-11 13:15:00,LONG,2022-07-11 14:15:00,6609.1,6565.47994,6565.47994,2022-07-12 09:15:00,6565.47994,-43.620060000000194,-50.207349970000195,-22593.30748650009,Initial SL hit,450,12,-9.037322994600036,2022,7
33,2022-07-12 09:15:00,LONG,2022-07-12 10:15:00,6628.5,6584.751899999999,6584.751899999999,2022-07-12 12:15:00,6584.751899999999,-43.748100000000704,-50.354725950000706,-22659.626677500317,Initial SL hit,450,12,-9.063850671000127,2022,7
34,2022-07-12 12:15:00,LONG,2022-07-12 13:15:00,6601.05,6557.48307,6557.48307,2022-07-12 14:15:00,6575.9,-25.150000000000546,-31.738475000000548,-14282.313750000247,MACD Reversal,450,12,-5.7129255000000985,2022,7
35,2022-07-13 11:15:00,LONG,2022-07-13 12:15:00,6639.45,6595.629629999999,6595.629629999999,2022-07-14 11:15:00,6595.629629999999,-43.820370000000366,-50.43790981500037,-22697.059416750166,Initial SL hit,450,12,-9.078823766700065,2022,7
36,2022-07-15 12:15:00,LONG,2022-07-15 13:15:00,6638.25,6594.43755,6726.6831250000005,2022-07-25 10:15:00,6904.3,266.0500000000002,259.2787250000002,116675.42625000008,MACD Reversal,450,12,46.67017050000003,2022,7
37,2022-07-25 13:15:00,LONG,2022-07-25 14:15:00,6938.65,6892.854909999999,6892.854909999999,2022-07-26 09:15:00,6892.854909999999,-45.79509000000053,-52.71084245500053,-23719.87910475024,Initial SL hit,450,12,-9.487951641900096,2022,7
38,2022-07-27 14:15:00,LONG,2022-07-27 15:15:00,6892.1,6846.61214,6953.0737500000005,2022-08-03 10:15:00,7105.2,213.09999999999945,206.10134999999946,92745.60749999975,MACD Reversal,450,12,37.098242999999904,2022,7
39,2022-08-04 12:15:00,LONG,2022-08-04 13:15:00,7157.4,7110.16116,7283.222500000001,2022-08-19 12:15:00,7453.35,295.9500000000007,288.6446250000007,115457.85000000028,MACD Reversal,400,12,46.18314000000011,2022,8
40,2022-08-23 14:15:00,LONG,2022-08-23 15:15:00,7330.8,7282.41672,7322.26375,2022-08-24 11:15:00,7319.9,-10.900000000000546,-18.225350000000546,-7290.140000000219,TSL Hit,400,12,-2.9160560000000872,2022,8
41,2022-08-24 13:15:00,LONG,2022-08-24 14:15:00,7319.5,7271.1912999999995,7344.946250000001,2022-08-25 14:15:00,7325.25,5.75,-1.572375,-628.95,TSL Hit,400,12,-0.25158,2022,8
42,2022-08-30 10:15:00,LONG,2022-08-30 11:15:00,7375.4,7326.722359999999,7380.314375,2022-09-07 10:15:00,7456.6,81.20000000000073,73.78400000000073,29513.600000000293,MACD Reversal,400,12,11.805440000000116,2022,8
43,2022-09-07 12:15:00,LONG,2022-09-07 13:15:00,7504.6,7455.06964,7494.8324999999995,2022-09-14 09:15:00,7613.9,109.29999999999927,101.74074999999927,40696.299999999705,MACD Reversal,400,12,16.278519999999883,2022,9
44,2022-09-15 15:15:00,LONG,2022-09-16 09:15:00,7649.35,7598.8642899999995,7598.8642899999995,2022-09-16 09:15:00,7598.8642899999995,-50.485710000000836,-58.10981714500083,-23243.926858000334,Initial SL hit,400,12,-9.297570743200133,2022,9
45,2022-09-20 09:15:00,LONG,2022-09-20 10:15:00,7539.55,7489.78897,7489.78897,2022-09-20 15:15:00,7489.78897,-49.761030000000574,-57.27569948500057,-22910.279794000227,Initial SL Hit,400,12,-9.164111917600092,2022,9
46,2022-09-20 15:15:00,LONG,2022-09-21 09:15:00,7498.25,7448.761549999999,7448.761549999999,2022-09-21 11:15:00,7448.761549999999,-49.48845000000074,-56.96195577500074,-22784.782310000297,Initial SL Hit,400,12,-9.113912924000118,2022,9
47,2022-09-22 14:15:00,LONG,2022-09-22 15:15:00,7504.9,7455.367659999999,7455.367659999999,2022-09-23 09:15:00,7455.367659999999,-49.53234000000066,-57.01247383000066,-22804.98953200026,Initial SL Hit,400,12,-9.121995812800105,2022,9
48,2022-09-30 10:15:00,LONG,2022-09-30 11:15:00,7103.55,7056.666569999999,7056.666569999999,2022-10-03 14:15:00,7091.8,-11.75,-18.847675000000002,-7539.070000000001,MACD Reversal,400,12,-3.0156280000000004,2022,9
49,2022-10-04 09:15:00,LONG,2022-10-04 10:15:00,7253.05,7205.17987,7242.085625,2022-10-07 12:15:00,7375.75,122.69999999999982,115.38559999999981,46154.239999999925,MACD Reversal,400,12,18.461695999999968,2022,10
50,2022-10-07 14:15:00,LONG,2022-10-07 15:15:00,7411.65,7362.733109999999,7362.733109999999,2022-10-10 09:15:00,7314.95,-96.69999999999982,-104.06329999999981,-41625.31999999993,Gap Open Outside ISL,400,12,-16.65012799999997,2022,10
51,2022-10-14 10:15:00,LONG,2022-10-14 11:15:00,7290.95,7242.8297299999995,7242.8297299999995,2022-10-14 13:15:00,7242.8297299999995,-48.120270000000346,-55.38715986500034,-22154.863946000136,Initial SL hit,400,12,-8.861945578400054,2022,10
52,2022-10-17 14:15:00,LONG,2022-10-17 15:15:00,7242.3,7194.50082,7299.333750000001,2022-10-20 10:15:00,7302.6,60.30000000000018,53.02755000000018,21211.020000000073,MACD Reversal,400,12,8.484408000000029,2022,10
53,2022-10-27 10:15:00,LONG,2022-10-27 11:15:00,7327.45,7279.08883,7279.766250000001,2022-10-28 11:15:00,7298.45,-29.0,-36.31295,-14525.18,MACD Reversal,400,12,-5.810072,2022,10
54,2022-10-31 09:15:00,LONG,2022-10-31 10:15:00,7375.75,7327.070049999999,7356.928749999999,2022-11-03 13:15:00,7473.45,97.69999999999982,90.27539999999982,36110.15999999993,MACD Reversal,400,12,14.444063999999972,2022,10
55,2022-11-07 12:15:00,LONG,2022-11-07 13:15:00,7467.4,7418.115159999999,7418.115159999999,2022-11-09 13:15:00,7462.1,-5.299999999999272,-12.764749999999273,-5105.8999999997095,MACD Reversal,400,12,-2.0423599999998836,2022,11
56,2022-11-22 11:15:00,LONG,2022-11-22 12:15:00,7190.85,7143.39039,7268.073125000001,2022-11-29 11:15:00,7337.7,146.84999999999945,139.58572499999946,55834.28999999978,MACD Reversal,400,12,22.33371599999991,2022,11
57,2022-11-30 12:15:00,LONG,2022-11-30 13:15:00,7363.65,7315.049909999999,7335.4,2022-12-06 10:15:00,7439.4,75.75,68.34847500000001,27339.390000000003,MACD Reversal,400,12,10.935756000000001,2022,11
58,2022-12-12 15:15:00,LONG,2022-12-13 09:15:00,7419.85,7370.87899,7370.87899,2022-12-13 09:15:00,7403.85,-16.0,-23.41185,-9364.74,MACD Reversal,400,12,-3.745896,2022,12
59,2022-12-13 12:15:00,LONG,2022-12-13 13:15:00,7422.5,7373.5115,7438.425624999999,2022-12-15 14:15:00,7421.85,-0.6499999999996362,-8.072174999999636,-3228.8699999998544,TSL Hit,400,12,-1.2915479999999417,2022,12
60,2022-12-19 15:15:00,LONG,2022-12-20 09:15:00,7351.25,7302.73175,7302.73175,2022-12-20 09:15:00,7302.73175,-48.51825000000008,-55.84524087500008,-22338.096350000033,Initial SL Hit,400,12,-8.935238540000014,2022,12
61,2022-12-21 10:15:00,LONG,2022-12-21 11:15:00,7371.55,7322.89777,7322.89777,2022-12-21 12:15:00,7322.89777,-48.6522300000006,-55.9994538850006,-22399.781554000238,Initial SL Hit,400,12,-8.959912621600095,2022,12
62,2022-12-26 12:15:00,LONG,2022-12-26 13:15:00,7084.0,7037.245599999999,7037.245599999999,2022-12-29 09:15:00,7075.05,-8.949999999999818,-16.02952499999982,-6411.809999999928,MACD Reversal,400,12,-2.564723999999971,2022,12
63,2022-12-30 11:15:00,LONG,2022-12-30 12:15:00,7198.05,7150.54287,7174.408125,2023-01-03 12:15:00,7195.75,-2.300000000000182,-9.496900000000181,-3798.7600000000725,MACD Reversal,400,12,-1.519504000000029,2022,12
64,2023-01-03 15:15:00,LONG,2023-01-04 09:15:00,7216.9,7169.268459999999,7169.268459999999,2023-01-04 09:15:00,7169.268459999999,-47.631540000000314,-54.82462423000031,-21929.849692000123,Initial SL Hit,400,12,-8.771939876800051,2023,1
65,2023-01-05 15:15:00,LONG,2023-01-06 09:15:00,7171.4,7124.068759999999,7134.60625,2023-01-06 12:15:00,7124.068759999999,-47.331240000000435,-54.47897438000044,-21791.589752000174,Initial SL hit,400,12,-8.71663590080007,2023,1
66,2023-01-09 13:15:00,LONG,2023-01-09 14:15:00,7159.35,7112.09829,7147.15,2023-01-10 10:15:00,7135.35,-24.0,-31.14735,-12458.94,TSL Hit,400,12,-4.983576,2023,1
67,2023-01-18 09:15:00,LONG,2023-01-18 10:15:00,7031.2,6984.79408,6984.79408,2023-01-20 10:15:00,7026.25,-4.949999999999818,-11.97872499999982,-5390.426249999919,MACD Reversal,450,12,-2.1561704999999676,2023,1
68,2023-01-23 11:15:00,LONG,2023-01-23 12:15:00,7047.6,7001.08584,7001.08584,2023-01-24 15:15:00,7016.05,-31.550000000000182,-38.58182500000018,-17361.82125000008,MACD Reversal,450,12,-6.944728500000033,2023,1
69,2023-01-31 09:15:00,LONG,2023-01-31 10:15:00,6865.0,6819.691,6968.552500000001,2023-02-01 13:15:00,6963.4,98.39999999999964,91.48579999999964,41168.60999999984,TSL Hit,450,12,16.467443999999936,2023,1
70,2023-02-01 15:15:00,LONG,2023-02-02 09:15:00,6949.7,6903.831979999999,6903.831979999999,2023-02-02 09:15:00,6903.831979999999,-45.8680200000008,-52.7947859900008,-23757.653695500358,Initial SL Hit,450,12,-9.503061478200143,2023,2
71,2023-02-03 14:15:00,LONG,2023-02-03 15:15:00,6955.4,6909.49436,6951.27875,2023-02-13 09:15:00,7000.0,44.600000000000364,37.622300000000365,16930.035000000164,MACD Reversal,450,12,6.772014000000065,2023,2
72,2023-02-15 14:15:00,LONG,2023-02-15 15:15:00,7005.95,6959.71073,6994.411249999999,2023-02-17 10:15:00,7012.2,6.25,-0.7590750000000002,-341.58375000000007,MACD Reversal,450,12,-0.13663350000000002,2023,2
73,2023-02-20 11:15:00,LONG,2023-02-20 12:15:00,7023.0,6976.6482,7007.141250000001,2023-02-20 14:15:00,7000.95,-22.050000000000182,-29.06197500000018,-13077.888750000082,TSL Hit,450,12,-5.231155500000033,2023,2
74,2023-02-28 11:15:00,LONG,2023-02-28 12:15:00,6811.2,6766.24608,6880.688750000001,2023-03-09 14:15:00,6934.15,122.94999999999982,116.07732499999982,52234.79624999992,MACD Reversal,450,12,20.893918499999966,2023,2
75,2023-03-16 13:15:00,LONG,2023-03-16 14:15:00,6793.55,6748.71257,6748.71257,2023-03-20 09:15:00,6748.71257,-44.837430000000495,-51.6085612850005,-23223.852578250226,Initial SL Hit,450,12,-9.28954103130009,2023,3
76,2023-03-21 11:15:00,LONG,2023-03-21 12:15:00,6770.45,6725.76503,6725.76503,2023-03-23 10:15:00,6770.05,-0.3999999999996362,-7.170249999999636,-3226.612499999836,MACD Reversal,450,12,-1.2906449999999343,2023,3
77,2023-03-29 11:15:00,LONG,2023-03-29 12:15:00,6678.25,6634.1735499999995,6750.24,2023-04-05 10:15:00,6772.4,94.14999999999964,87.42467499999964,39341.103749999835,MACD Reversal,450,12,15.736441499999934,2023,3
78,2023-04-06 11:15:00,LONG,2023-04-06 12:15:00,6827.25,6782.190149999999,6936.5575,2023-04-21 09:15:00,7061.05,233.80000000000018,226.85585000000017,102085.13250000008,MACD Reversal,450,12,40.83405300000003,2023,4
79,2023-04-24 10:15:00,LONG,2023-04-24 11:15:00,7111.95,7065.01113,7203.753125,2023-05-05 13:15:00,7341.8,229.85000000000036,222.62312500000036,89049.25000000015,MACD Reversal,400,12,35.61970000000006,2023,4
80,2023-05-08 10:15:00,LONG,2023-05-08 11:15:00,7416.25,7367.30275,7367.30275,2023-05-10 09:15:00,7410.15,-6.100000000000364,-13.513200000000364,-5405.280000000145,MACD Reversal,400,12,-2.162112000000058,2023,5
81,2023-05-10 15:15:00,LONG,2023-05-11 09:15:00,7453.1,7403.90954,7403.90954,2023-05-12 12:15:00,7453.6,0.5,-6.95335,-2781.34,MACD Reversal,400,12,-1.112536,2023,5
82,2023-05-15 10:15:00,LONG,2023-05-15 11:15:00,7477.4,7428.04916,7428.04916,2023-05-17 10:15:00,7507.55,30.150000000000546,22.657525000000547,9063.010000000218,MACD Reversal,400,12,3.625204000000087,2023,5
83,2023-05-17 15:15:00,LONG,2023-05-18 09:15:00,7541.45,7491.6764299999995,7491.6764299999995,2023-05-18 13:15:00,7491.6764299999995,-49.77357000000029,-57.29013321500029,-22916.053286000115,Initial SL hit,400,12,-9.166421314400045,2023,5
84,2023-05-22 12:15:00,LONG,2023-05-22 13:15:00,7514.35,7464.75529,7714.9425,2023-06-05 15:15:00,7854.0,339.64999999999964,331.96582499999965,132786.32999999987,MACD Reversal,400,12,53.11453199999995,2023,5
85,2023-06-07 09:15:00,LONG,2023-06-07 10:15:00,7909.45,7857.24763,7857.24763,2023-06-08 11:15:00,7857.24763,-52.20236999999997,-60.08571881499997,-24034.28752599999,Initial SL hit,400,12,-9.613715010399995,2023,6
86,2023-06-12 12:15:00,LONG,2023-06-12 13:15:00,7877.2,7825.21048,7898.2325,2023-06-15 15:15:00,7995.85,118.65000000000055,110.71347500000054,44285.39000000022,MACD Reversal,400,12,17.714156000000088,2023,6
87,2023-06-16 09:15:00,LONG,2023-06-16 10:15:00,8037.0,7983.9558,8003.680625000001,2023-06-22 11:15:00,8088.8,51.80000000000018,43.73710000000018,15307.985000000064,MACD Reversal,350,12,6.123194000000026,2023,6
88,2023-06-26 14:15:00,LONG,2023-06-26 15:15:00,8073.1,8019.81754,8125.834999999999,2023-07-04 13:15:00,8205.5,132.39999999999964,124.26069999999963,43491.24499999987,MACD Reversal,350,12,17.396497999999948,2023,6
89,2023-07-05 13:15:00,LONG,2023-07-05 14:15:00,8246.45,8192.023430000001,8192.023430000001,2023-07-07 11:15:00,8246.25,-0.2000000000007276,-8.446350000000729,-2956.222500000255,MACD Reversal,350,12,-1.182489000000102,2023,7
90,2023-07-11 10:15:00,LONG,2023-07-11 11:15:00,8289.45,8234.73963,8236.598125,2023-07-13 13:15:00,8234.73963,-54.710370000000694,-62.97246481500069,-22040.362685250242,Initial SL hit,350,12,-8.816145074100097,2023,7
91,2023-07-14 13:15:00,LONG,2023-07-14 14:15:00,8308.75,8253.91225,8277.520625000001,2023-07-18 12:15:00,8332.75,24.0,15.67925,5487.7375,MACD Reversal,350,12,2.1950950000000002,2023,7
92,2023-07-18 14:15:00,LONG,2023-07-18 15:15:00,8359.3,8304.12862,8339.404375,2023-07-24 14:15:00,8404.55,45.25,36.868075000000005,12903.826250000002,MACD Reversal,350,12,5.1615305000000005,2023,7
93,2023-07-26 11:15:00,LONG,2023-07-26 12:15:00,8460.65,8404.80971,8404.80971,2023-07-28 11:15:00,8448.75,-11.899999999999636,-20.35469999999964,-7124.144999999873,MACD Reversal,350,12,-2.849657999999949,2023,7
94,2023-07-28 14:15:00,LONG,2023-07-28 15:15:00,8483.0,8427.0122,8457.64625,2023-08-02 09:15:00,8540.95,57.95000000000073,49.43802500000073,17303.308750000255,MACD Reversal,350,12,6.921323500000103,2023,7
95,2023-08-04 10:15:00,LONG,2023-08-04 11:15:00,8554.95,8498.48733,8502.018124999999,2023-08-08 10:15:00,8531.1,-23.850000000000364,-32.393025000000364,-11337.558750000127,MACD Reversal,350,12,-4.535023500000051,2023,8
96,2023-08-08 15:15:00,LONG,2023-08-09 09:15:00,8576.9,8520.292459999999,8520.292459999999,2023-08-09 09:15:00,8520.292459999999,-56.60754000000088,-65.15613623000088,-22804.647680500308,Initial SL hit,350,12,-9.121859072200122,2023,8
97,2023-08-09 13:15:00,LONG,2023-08-09 14:15:00,8590.75,8534.05105,8546.39375,2023-08-11 13:15:00,8593.15,2.399999999999636,-6.191950000000364,-2167.1825000001277,MACD Reversal,350,12,-0.8668730000000511,2023,8
98,2023-08-16 09:15:00,LONG,2023-08-16 10:15:00,8573.3,8516.716219999998,8560.8925,2023-08-18 09:15:00,8572.85,-0.4499999999989086,-9.02307499999891,-3158.0762499996185,MACD Reversal,350,12,-1.2632304999998474,2023,8
99,2023-08-21 09:15:00,LONG,2023-08-21 10:15:00,8617.25,8560.37615,8639.36875,2023-08-25 10:15:00,8739.15,121.89999999999964,113.22179999999963,39627.629999999874,MACD Reversal,350,12,15.85105199999995,2023,8
100,2023-08-29 09:15:00,LONG,2023-08-29 10:15:00,8801.0,8742.9134,8964.602499999999,2023-09-12 09:15:00,9039.75,238.75,229.829625,80440.36875,MACD Reversal,350,12,32.1761475,2023,8
101,2023-09-14 10:15:00,LONG,2023-09-14 11:15:00,9100.45,9040.38703,9072.20625,2023-09-20 09:15:00,9145.7,45.25,36.126925,12644.42375,MACD Reversal,350,12,5.0577695,2023,9
102,2023-09-20 10:15:00,LONG,2023-09-20 11:15:00,9168.25,9107.73955,9107.73955,2023-09-21 09:15:00,9146.0,-22.25,-31.407125,-10992.49375,MACD Reversal,350,12,-4.3969975,2023,9
103,2023-09-25 12:15:00,LONG,2023-09-25 13:15:00,9127.7,9067.45718,9107.524375,2023-09-28 11:15:00,9128.5,0.7999999999992724,-8.328100000000727,-2914.8350000002547,MACD Reversal,350,12,-1.165934000000102,2023,9
104,2023-09-29 15:15:00,LONG,2023-10-03 09:15:00,9114.05,9053.89727,9053.89727,2023-10-03 09:15:00,9053.89727,-60.15272999999979,-69.23670363499978,-24232.846272249924,Initial SL Hit,350,12,-9.693138508899969,2023,10
105,2023-10-03 12:15:00,LONG,2023-10-03 13:15:00,9114.65,9054.49331,9054.49331,2023-10-03 14:15:00,9097.65,-17.0,-26.10615,-9137.1525,MACD Reversal,350,12,-3.6548610000000004,2023,10
106,2023-10-06 09:15:00,LONG,2023-10-06 10:15:00,9082.65,9022.70451,9097.83625,2023-10-09 09:15:00,9022.70451,-59.94549000000006,-68.99816725500006,-24149.35853925002,Initial SL hit,350,12,-9.659743415700008,2023,10
107,2023-10-10 10:15:00,LONG,2023-10-10 11:15:00,9094.9,9034.87366,9101.7575,2023-10-13 14:15:00,9140.05,45.149999999999636,36.03252499999964,12611.383749999874,MACD Reversal,350,12,5.0445534999999495,2023,10
108,2023-10-16 10:15:00,LONG,2023-10-16 11:15:00,9179.4,9118.81596,9118.81596,2023-10-16 14:15:00,9150.95,-28.44999999999891,-37.61517499999891,-13165.311249999617,MACD Reversal,350,12,-5.266124499999847,2023,10
109,2023-10-17 12:15:00,LONG,2023-10-17 13:15:00,9194.8,9134.114319999999,9134.114319999999,2023-10-18 10:15:00,9134.114319999999,-60.6856800000005,-69.8501371600005,-24447.548006000176,Initial SL hit,350,12,-9.77901920240007,2023,10
110,2023-10-27 12:15:00,LONG,2023-10-27 13:15:00,8757.15,8699.352809999998,8699.352809999998,2023-10-30 09:15:00,8699.352809999998,-57.79719000000114,-66.52544140500113,-23283.904491750396,Initial SL Hit,350,12,-9.313561796700158,2023,10
111,2023-10-30 13:15:00,LONG,2023-10-30 14:15:00,8729.55,8671.934969999998,8671.934969999998,2023-11-01 15:15:00,8723.95,-5.599999999998545,-14.326749999998546,-5014.362499999491,MACD Reversal,350,12,-2.0057449999997963,2023,10
112,2023-11-02 10:15:00,LONG,2023-11-02 11:15:00,8836.05,8777.732069999998,9268.16375,2023-11-22 12:15:00,9456.1,620.0500000000011,610.9039250000011,213816.37375000038,MACD Reversal,350,12,85.52654950000014,2023,11
113,2023-11-23 11:15:00,LONG,2023-11-23 12:15:00,9516.95,9454.13813,9454.13813,2023-11-24 09:15:00,9483.6,-33.350000000000364,-42.850275000000366,-12855.08250000011,MACD Reversal,300,12,-5.142033000000044,2023,11
