,Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI,Datetime
663,2017-11-23,CLOSED,STRADDLE,2017-11-23,BANKNIFTY,25700CE,09:16:00,15:22:00,93.0,32.35,-116.7315175,7079.766537,60.65,0.007079766537,2017-11-23 09:16:00
664,2017-11-23,CLOSED,STRADDLE,2017-11-23,BANKNIFTY,25600PE,09:16:00,15:22:00,11.3,0.05,-117.1875,1318.359375,11.25,0.001318359375,2017-11-23 09:16:00
665,2017-11-23,CLOSED,STRADDLE,2017-11-23,BANKNIFTY,25600CE,09:16:00,15:22:00,171.0,122.55,-117.1875,5677.734375,48.45,0.005677734375,2017-11-23 09:16:00
666,2017-11-23,CLOSED,HEDGE,2017-11-23,BANKNIFTY,26200CE,09:16:00,,0.5,10000.0,572.519084,0.0,9999.5,0.0,2017-11-23 09:16:00
667,2017-11-23,CLOSED,HEDGE,2017-11-23,BANKNIFTY,25400PE,09:16:00,15:22:00,1.35,0.1,590.5511811,-738.1889764,-1.25,-0.0007381889764,2017-11-23 09:16:00
668,2017-11-23,CLOSED,STRADDLE,2017-11-23,BANKNIFTY,25700PE,09:16:00,15:22:00,29.9,0.15,-116.7315175,3472.762646,29.75,0.003472762646,2017-11-23 09:16:00
669,2017-11-23,CLOSED,REBALANCE,2017-11-23,BANKNIFTY,25500CE,12:46:00,15:22:00,174.35,226.95,-117.6470588,-6188.235294,-52.6,-0.006188235294,2017-11-23 12:46:00
670,2017-11-23,CLOSED,REBALANCE,2017-11-23,BANKNIFTY,25500PE,12:46:00,15:22:00,3.05,0.05,-117.6470588,352.9411765,3.0,0.0003529411765,2017-11-23 12:46:00
671,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10400PE,9:16:00,15:08:00,87.4,171.5,-288.4615385,-24259.61538,-84.1,-0.02425961538,2017-11-30 09:16:00
672,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10400CE,9:16:00,15:08:00,2.4,0.05,-288.4615385,677.8846154,2.35,0.0006778846154000001,2017-11-30 09:16:00
673,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10350PE,9:16:00,15:22:00,46.95,75.5,-289.8550725,-8275.362319,-28.55,-0.008275362319,2017-11-30 09:16:00
674,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10350CE,9:16:00,15:22:00,9.05,0.15,-289.8550725,2579.710145,8.9,0.002579710145,2017-11-30 09:16:00
675,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10250CE,9:16:00,15:22:00,62.05,16.25,-292.6829268,13404.87805,45.8,0.01340487805,2017-11-30 09:16:00
676,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10300CE,9:16:00,15:22:00,29.35,2.05,-291.2621359,7951.456311,27.3,0.007951456311,2017-11-30 09:16:00
677,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10250PE,9:16:00,15:22:00,6.4,2.5,-292.6829268,1141.463415,3.9,0.001141463415,2017-11-30 09:16:00
678,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10200PE,9:16:00,15:22:00,2.6,0.2,-294.1176471,705.8823529,2.4,0.0007058823529,2017-11-30 09:16:00
679,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10200CE,9:16:00,15:22:00,108.4,63.9,-294.1176471,13088.23529,44.5,0.01308823529,2017-11-30 09:16:00
680,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10300PE,9:16:00,15:22:00,20.7,32.35,-291.2621359,-3393.203883,-11.65,-0.003393203883,2017-11-30 09:16:00
681,2017-11-30,CLOSED,HEDGE,2017-11-30,NIFTY,10450CE,9:16:00,15:22:00,0.65,0.05,1435.406699,-861.2440191,-0.6,-0.0008612440191,2017-11-30 09:16:00
682,2017-11-30,CLOSED,HEDGE,2017-11-30,NIFTY,10150PE,9:16:00,15:22:00,0.7,0.1,1477.832512,-886.6995074,-0.6,-0.0008866995074000001,2017-11-30 09:16:00
683,2017-11-30,CLOSED,STRADDLE,2017-11-30,BANKNIFTY,25900CE,09:16:00,10:25:00,5.55,1.3,-115.8301158,492.2779923,4.25,0.0004922779923,2017-11-30 09:16:00
684,2017-11-30,CLOSED,STRADDLE,2017-11-30,BANKNIFTY,25900PE,09:16:00,10:25:00,206.6,325.0,-115.8301158,-13714.28571,-118.4,-0.01371428571,2017-11-30 09:16:00
685,2017-11-30,CLOSED,STRADDLE,2017-11-30,BANKNIFTY,25800PE,09:16:00,14:46:00,127.9,314.15,-116.2790698,-21656.97674,-186.25,-0.021656976739999997,2017-11-30 09:16:00
686,2017-11-30,CLOSED,STRADDLE,2017-11-30,BANKNIFTY,25800CE,09:16:00,14:46:00,20.3,0.3,-116.2790698,2325.581395,20.0,0.0023255813950000003,2017-11-30 09:16:00
687,2017-11-30,CLOSED,STRADDLE,2017-11-30,BANKNIFTY,25700PE,09:16:00,15:04:00,68.2,321.55,-116.7315175,-29573.92996,-253.35,-0.029573929960000002,2017-11-30 09:16:00
688,2017-11-30,CLOSED,STRADDLE,2017-11-30,BANKNIFTY,25700CE,09:16:00,15:04:00,52.7,0.15,-116.7315175,6134.241245,52.55,0.006134241245,2017-11-30 09:16:00
689,2017-11-30,SL CLOSED,STRADDLE,2017-11-30,BANKNIFTY,25600PE,09:16:00,15:07:00,35.0,278.65,-117.1875,-28552.73437,-243.65,-0.02855273437,2017-11-30 09:16:00
690,2017-11-30,SL CLOSED,STRADDLE,2017-11-30,BANKNIFTY,25600CE,09:16:00,15:07:00,112.65,0.2,-117.1875,13177.73438,112.45,0.01317773438,2017-11-30 09:16:00
691,2017-11-30,SL CLOSED,STRADDLE,2017-11-30,BANKNIFTY,25500PE,09:16:00,15:07:00,16.55,186.0,-117.6470588,-19935.29412,-169.45,-0.01993529412,2017-11-30 09:16:00
692,2017-11-30,SL CLOSED,STRADDLE,2017-11-30,BANKNIFTY,25500CE,09:16:00,15:07:00,191.95,0.4,-117.6470588,22535.29412,191.55,0.02253529412,2017-11-30 09:16:00
693,2017-11-30,SL CLOSED,HEDGE,2017-11-30,BANKNIFTY,26100CE,09:16:00,15:07:00,0.9,0.05,574.7126437,-488.5057471,-0.85,-0.0004885057471,2017-11-30 09:16:00
694,2017-11-30,SL CLOSED,HEDGE,2017-11-30,BANKNIFTY,25300PE,09:16:00,15:07:00,2.4,11.95,592.8853755,5662.055336,9.55,0.005662055336,2017-11-30 09:16:00
695,2017-11-30,SL CLOSED,REBALANCE,2017-11-30,BANKNIFTY,25400CE,10:25:00,15:07:00,156.35,1.3,-118.1102362,18312.99213,155.05,0.018312992129999997,2017-11-30 10:25:00
696,2017-11-30,SL CLOSED,REBALANCE,2017-11-30,BANKNIFTY,25400PE,10:25:00,15:07:00,13.9,53.4,-118.1102362,-4665.354331,-39.5,-0.004665354330999999,2017-11-30 10:25:00
697,2017-11-30,SL CLOSED,REBALANCE,2017-11-30,BANKNIFTY,25300PE,14:46:00,15:07:00,2.2,11.95,-118.5770751,-1156.126482,-9.75,-0.001156126482,2017-11-30 14:46:00
698,2017-11-30,SL CLOSED,REBALANCE,2017-11-30,BANKNIFTY,25300CE,14:46:00,15:07:00,168.6,30.75,-118.5770751,16345.8498,137.85,0.0163458498,2017-11-30 14:46:00
699,2017-11-30,SL CLOSED,REBALANCE,2017-11-30,BANKNIFTY,25200PE,15:04:00,15:07:00,0.95,2.0,-119.047619,-125.0,-1.05,-0.000125,2017-11-30 15:04:00
700,2017-11-30,SL CLOSED,REBALANCE,2017-11-30,BANKNIFTY,25200CE,15:04:00,15:07:00,150.0,100.95,-119.047619,5839.285714,49.05,0.005839285713999999,2017-11-30 15:04:00
701,2017-11-30,CLOSED,REBALANCE,2017-11-30,NIFTY,10150CE,15:08:00,15:22:00,70.0,110.0,-295.5665025,-11822.6601,-40.0,-0.011822660099999998,2017-11-30 15:08:00
702,2017-11-30,CLOSED,REBALANCE,2017-11-30,NIFTY,10150PE,15:08:00,15:22:00,0.1,0.1,-295.5665025,0.0,0.0,0.0,2017-11-30 15:08:00
703,2017-12-07,CLOSED,STRADDLE,2017-12-07,BANKNIFTY,25000PE,09:16:00,15:22:00,121.0,0.1,-120.0,14508.0,120.9,0.014508,2017-12-07 09:16:00
704,2017-12-07,CLOSED,STRADDLE,2017-12-07,BANKNIFTY,24900CE,09:16:00,15:22:00,52.05,153.0,-120.4819277,-12162.6506,-100.95,-0.012162650600000002,2017-12-07 09:16:00
705,2017-12-07,CLOSED,STRADDLE,2017-12-07,BANKNIFTY,24700PE,09:16:00,10:40:00,8.6,1.4,-121.4574899,874.4939271,7.2,0.0008744939270999999,2017-12-07 09:16:00
706,2017-12-07,CLOSED,STRADDLE,2017-12-07,BANKNIFTY,24700CE,09:16:00,10:40:00,192.3,317.0,-121.4574899,-15145.74899,-124.7,-0.01514574899,2017-12-07 09:16:00
707,2017-12-07,CLOSED,HEDGE,2017-12-07,BANKNIFTY,25300CE,09:16:00,15:22:00,1.05,0.05,592.8853755,-592.8853755,-1.0,-0.0005928853755,2017-12-07 09:16:00
708,2017-12-07,CLOSED,STRADDLE,2017-12-07,BANKNIFTY,25000CE,09:16:00,15:22:00,20.65,51.1,-120.0,-3654.0,-30.45,-0.003654,2017-12-07 09:16:00
709,2017-12-07,CLOSED,HEDGE,2017-12-07,BANKNIFTY,24500PE,09:16:00,,1.65,10000.0,612.244898,0.0,9998.35,0.0,2017-12-07 09:16:00
710,2017-12-07,CLOSED,STRADDLE,2017-12-07,BANKNIFTY,24900PE,09:16:00,15:22:00,59.95,0.05,-120.4819277,7216.86747,59.9,0.00721686747,2017-12-07 09:16:00
711,2017-12-07,CLOSED,STRADDLE,2017-12-07,BANKNIFTY,24800PE,09:16:00,15:22:00,24.65,0.05,-120.9677419,2975.806452,24.6,0.0029758064519999996,2017-12-07 09:16:00
712,2017-12-07,CLOSED,STRADDLE,2017-12-07,BANKNIFTY,24800CE,09:16:00,15:22:00,110.0,247.65,-120.9677419,-16651.20968,-137.65,-0.01665120968,2017-12-07 09:16:00
713,2017-12-07,CLOSED,STRADDLE,2017-12-07,BANKNIFTY,25100CE,09:16:00,15:22:00,6.0,0.15,-119.5219124,699.2031873,5.85,0.0006992031873,2017-12-07 09:16:00
714,2017-12-07,CLOSED,STRADDLE,2017-12-07,BANKNIFTY,25100PE,09:16:00,15:22:00,200.0,31.2,-119.5219124,20175.2988,168.8,0.0201752988,2017-12-07 09:16:00
715,2017-12-07,CLOSED,REBALANCE UP,2017-12-07,BANKNIFTY,25200CE,10:40:00,15:22:00,6.5,0.05,-119.047619,767.8571429,6.45,0.0007678571429,2017-12-07 10:40:00
716,2017-12-07,CLOSED,REBALANCE UP,2017-12-07,BANKNIFTY,25200PE,10:40:00,15:22:00,164.5,127.9,-119.047619,4357.142857,36.6,0.004357142857,2017-12-07 10:40:00
717,2017-12-14,CLOSED,STRADDLE,2017-12-14,BANKNIFTY,25300PE,09:16:00,09:22:00,267.55,325.35,-118.5770751,-6853.754941,-57.8,-0.006853754941,2017-12-14 09:16:00
718,2017-12-14,CLOSED,HEDGE,2017-12-14,BANKNIFTY,24700PE,09:16:00,15:22:00,3.45,0.05,607.2874494,-2064.777328,-3.4,-0.0020647773280000003,2017-12-14 09:16:00
719,2017-12-14,CLOSED,HEDGE,2017-12-14,BANKNIFTY,25500CE,09:16:00,15:22:00,0.8,0.05,588.2352941,-441.1764706,-0.75,-0.00044117647060000004,2017-12-14 09:16:00
720,2017-12-14,CLOSED,STRADDLE,2017-12-14,BANKNIFTY,24900CE,09:16:00,15:22:00,141.0,252.3,-120.4819277,-13409.63855,-111.3,-0.01340963855,2017-12-14 09:16:00
721,2017-12-14,CLOSED,STRADDLE,2017-12-14,BANKNIFTY,24900PE,09:16:00,15:22:00,27.05,0.05,-120.4819277,3253.012048,27.0,0.0032530120480000002,2017-12-14 09:16:00
722,2017-12-14,CLOSED,STRADDLE,2017-12-14,BANKNIFTY,25000CE,09:16:00,15:22:00,71.85,150.0,-120.0,-9378.0,-78.15,-0.009378,2017-12-14 09:16:00
723,2017-12-14,CLOSED,STRADDLE,2017-12-14,BANKNIFTY,25000PE,09:16:00,15:22:00,56.0,0.1,-120.0,6708.0,55.9,0.006708,2017-12-14 09:16:00
724,2017-12-14,CLOSED,STRADDLE,2017-12-14,BANKNIFTY,25100CE,09:16:00,15:22:00,32.1,58.0,-119.5219124,-3095.61753,-25.9,-0.0030956175299999998,2017-12-14 09:16:00
725,2017-12-14,CLOSED,STRADDLE,2017-12-14,BANKNIFTY,25100PE,09:16:00,15:22:00,106.1,0.05,-119.5219124,12675.2988,106.05,0.0126752988,2017-12-14 09:16:00
726,2017-12-14,CLOSED,STRADDLE,2017-12-14,BANKNIFTY,25200CE,09:16:00,15:22:00,14.5,0.35,-119.047619,1684.52381,14.15,0.0016845238099999999,2017-12-14 09:16:00
727,2017-12-14,CLOSED,STRADDLE,2017-12-14,BANKNIFTY,25200PE,09:16:00,15:22:00,183.65,26.55,-119.047619,18702.38095,157.1,0.01870238095,2017-12-14 09:16:00
728,2017-12-14,CLOSED,STRADDLE,2017-12-14,BANKNIFTY,25300CE,09:16:00,09:22:00,4.75,3.35,-118.5770751,166.0079051,1.4,0.0001660079051,2017-12-14 09:16:00
729,2017-12-14,CLOSED,REBALANCE,2017-12-14,BANKNIFTY,24800PE,09:22:00,14:39:00,25.35,0.25,-120.9677419,3036.290323,25.1,0.003036290323,2017-12-14 09:22:00
730,2017-12-14,CLOSED,REBALANCE,2017-12-14,BANKNIFTY,24800CE,09:22:00,14:39:00,178.25,319.4,-120.9677419,-17074.59677,-141.15,-0.01707459677,2017-12-14 09:22:00
731,2017-12-14,CLOSED,REBALANCE UP,2017-12-14,BANKNIFTY,25300PE,14:39:00,15:22:00,163.05,116.55,-118.5770751,5513.833992,46.5,0.005513833992,2017-12-14 14:39:00
732,2017-12-14,CLOSED,REBALANCE UP,2017-12-14,BANKNIFTY,25300CE,14:39:00,15:22:00,1.0,0.05,-118.5770751,112.6482213,0.95,0.00011264822130000001,2017-12-14 14:39:00
733,2017-12-21,CLOSED,STRADDLE,2017-12-21,BANKNIFTY,25700CE,09:16:00,15:22:00,20.05,0.05,-116.7315175,2334.63035,20.0,0.0023346303499999998,2017-12-21 09:16:00
734,2017-12-21,CLOSED,STRADDLE,2017-12-21,BANKNIFTY,25800CE,09:16:00,15:22:00,5.6,0.05,-116.2790698,645.3488372,5.55,0.0006453488372000001,2017-12-21 09:16:00
735,2017-12-21,CLOSED,STRADDLE,2017-12-21,BANKNIFTY,25800PE,09:16:00,15:22:00,215.05,214.6,-116.2790698,52.3255814,0.45,5.23255814e-05,2017-12-21 09:16:00
736,2017-12-21,CLOSED,HEDGE,2017-12-21,BANKNIFTY,25200PE,09:16:00,15:22:00,1.4,0.05,595.2380952,-803.5714286,-1.35,-0.0008035714286,2017-12-21 09:16:00
737,2017-12-21,CLOSED,STRADDLE,2017-12-21,BANKNIFTY,25400CE,09:16:00,15:22:00,182.35,152.0,-118.1102362,3584.645669,30.35,0.003584645669,2017-12-21 09:16:00
738,2017-12-21,CLOSED,STRADDLE,2017-12-21,BANKNIFTY,25400PE,09:16:00,15:22:00,12.25,0.05,-118.1102362,1440.944882,12.2,0.001440944882,2017-12-21 09:16:00
739,2017-12-21,CLOSED,HEDGE,2017-12-21,BANKNIFTY,26000CE,09:16:00,15:22:00,0.85,0.05,576.9230769,-461.5384615,-0.8,-0.0004615384615,2017-12-21 09:16:00
740,2017-12-21,CLOSED,STRADDLE,2017-12-21,BANKNIFTY,25500PE,09:16:00,15:22:00,33.0,0.1,-117.6470588,3870.588235,32.9,0.0038705882350000003,2017-12-21 09:16:00
741,2017-12-21,CLOSED,STRADDLE,2017-12-21,BANKNIFTY,25600CE,09:16:00,15:22:00,51.15,0.1,-117.1875,5982.421875,51.05,0.005982421875,2017-12-21 09:16:00
742,2017-12-21,CLOSED,STRADDLE,2017-12-21,BANKNIFTY,25600PE,09:16:00,15:22:00,72.0,28.9,-117.1875,5050.78125,43.1,0.00505078125,2017-12-21 09:16:00
743,2017-12-21,CLOSED,STRADDLE,2017-12-21,BANKNIFTY,25700PE,09:16:00,15:22:00,135.1,123.4,-116.7315175,1365.758755,11.7,0.0013657587550000001,2017-12-21 09:16:00
744,2017-12-21,CLOSED,STRADDLE,2017-12-21,BANKNIFTY,25500CE,09:16:00,15:22:00,106.5,54.0,-117.6470588,6176.470588,52.5,0.006176470588,2017-12-21 09:16:00
745,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10600PE,9:16:00,15:22:00,86.35,70.55,-283.0188679,4471.698113,15.8,0.0044716981130000005,2017-12-28 09:16:00
746,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10600CE,9:16:00,15:22:00,0.8,0.1,-283.0188679,198.1132075,0.7,0.0001981132075,2017-12-28 09:16:00
747,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10550PE,9:16:00,15:22:00,41.35,25.75,-284.3601896,4436.018957,15.6,0.004436018957,2017-12-28 09:16:00
748,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10550CE,9:16:00,15:22:00,5.8,3.3,-284.3601896,710.9004739,2.5,0.0007109004739,2017-12-28 09:16:00
749,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10500PE,9:16:00,15:22:00,15.8,5.6,-285.7142857,2914.285714,10.2,0.002914285714,2017-12-28 09:16:00
750,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10450PE,9:16:00,15:22:00,4.5,0.4,-287.0813397,1177.033493,4.1,0.0011770334929999998,2017-12-28 09:16:00
751,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10450CE,9:16:00,15:22:00,63.1,72.6,-287.0813397,-2727.272727,-9.5,-0.002727272727,2017-12-28 09:16:00
752,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10400PE,9:16:00,15:22:00,1.45,0.05,-288.4615385,403.8461538,1.4,0.00040384615380000005,2017-12-28 09:16:00
753,2017-12-28,CLOSED,HEDGE,2017-12-28,NIFTY,10650CE,9:16:00,15:22:00,0.1,0.05,1408.450704,-70.42253521,-0.05,-7.042253521e-05,2017-12-28 09:16:00
754,2017-12-28,CLOSED,HEDGE,2017-12-28,NIFTY,10350PE,9:16:00,15:22:00,0.55,0.05,1449.275362,-724.6376812,-0.5,-0.0007246376811999999,2017-12-28 09:16:00
755,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10500CE,9:16:00,15:22:00,25.4,24.3,-285.7142857,314.2857143,1.1,0.0003142857143,2017-12-28 09:16:00
756,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10400CE,9:16:00,15:22:00,107.4,120.45,-288.4615385,-3764.423077,-13.05,-0.003764423077,2017-12-28 09:16:00
757,2017-12-28,CLOSED,STRADDLE,2017-12-28,BANKNIFTY,25700PE,09:16:00,15:22:00,216.75,198.2,-116.7315175,2165.36965,18.55,0.00216536965,2017-12-28 09:16:00
758,2017-12-28,CLOSED,STRADDLE,2017-12-28,BANKNIFTY,25700CE,09:16:00,15:22:00,5.55,0.05,-116.7315175,642.0233463,5.5,0.0006420233463,2017-12-28 09:16:00
759,2017-12-28,CLOSED,HEDGE,2017-12-28,BANKNIFTY,25100PE,09:16:00,15:22:00,1.35,0.05,597.6095618,-776.8924303,-1.3,-0.0007768924303,2017-12-28 09:16:00
760,2017-12-28,CLOSED,HEDGE,2017-12-28,BANKNIFTY,25900CE,09:16:00,15:22:00,0.8,0.05,579.1505792,-434.3629344,-0.75,-0.00043436293439999996,2017-12-28 09:16:00
761,2017-12-28,CLOSED,STRADDLE,2017-12-28,BANKNIFTY,25300CE,09:16:00,15:22:00,178.15,181.0,-118.5770751,-337.944664,-2.85,-0.00033794466399999996,2017-12-28 09:16:00
762,2017-12-28,CLOSED,STRADDLE,2017-12-28,BANKNIFTY,25300PE,09:16:00,15:22:00,11.3,0.05,-118.5770751,1333.992095,11.25,0.001333992095,2017-12-28 09:16:00
763,2017-12-28,CLOSED,STRADDLE,2017-12-28,BANKNIFTY,25400CE,09:16:00,15:22:00,104.65,79.0,-118.1102362,3029.527559,25.65,0.003029527559,2017-12-28 09:16:00
764,2017-12-28,CLOSED,STRADDLE,2017-12-28,BANKNIFTY,25400PE,09:16:00,15:22:00,35.0,0.2,-118.1102362,4110.23622,34.8,0.00411023622,2017-12-28 09:16:00
765,2017-12-28,CLOSED,STRADDLE,2017-12-28,BANKNIFTY,25500CE,09:16:00,15:22:00,50.1,0.3,-117.6470588,5858.823529,49.8,0.005858823529,2017-12-28 09:16:00
766,2017-12-28,CLOSED,STRADDLE,2017-12-28,BANKNIFTY,25500PE,09:16:00,15:22:00,76.25,13.95,-117.6470588,7329.411765,62.3,0.007329411765,2017-12-28 09:16:00
767,2017-12-28,CLOSED,STRADDLE,2017-12-28,BANKNIFTY,25600CE,09:16:00,15:22:00,18.5,0.1,-117.1875,2156.25,18.4,0.00215625,2017-12-28 09:16:00
768,2017-12-28,CLOSED,STRADDLE,2017-12-28,BANKNIFTY,25600PE,09:16:00,15:22:00,135.1,110.85,-117.1875,2841.796875,24.25,0.002841796875,2017-12-28 09:16:00
769,2018-01-04,CLOSED,STRADDLE,2018-01-04,BANKNIFTY,25500PE,09:16:00,15:22:00,156.1,36.05,-117.6470588,14123.52941,120.05,0.014123529409999998,2018-01-04 09:16:00
770,2018-01-04,CLOSED,STRADDLE,2018-01-04,BANKNIFTY,25500CE,09:16:00,15:22:00,7.0,0.05,-117.6470588,817.6470588,6.95,0.0008176470587999999,2018-01-04 09:16:00
771,2018-01-04,CLOSED,STRADDLE,2018-01-04,BANKNIFTY,25400PE,09:16:00,15:22:00,79.75,0.1,-118.1102362,9407.480315,79.65,0.009407480315000001,2018-01-04 09:16:00
772,2018-01-04,CLOSED,STRADDLE,2018-01-04,BANKNIFTY,25400CE,09:16:00,15:22:00,26.65,47.3,-118.1102362,-2438.976378,-20.65,-0.002438976378,2018-01-04 09:16:00
773,2018-01-04,CLOSED,STRADDLE,2018-01-04,BANKNIFTY,25300PE,09:16:00,15:22:00,31.4,0.05,-118.5770751,3717.391304,31.35,0.003717391304,2018-01-04 09:16:00
774,2018-01-04,CLOSED,HEDGE,2018-01-04,BANKNIFTY,25800CE,09:16:00,15:22:00,0.05,0.05,581.3953488,0.0,0.0,0.0,2018-01-04 09:16:00
775,2018-01-04,CLOSED,STRADDLE,2018-01-04,BANKNIFTY,25200PE,09:16:00,15:22:00,9.1,0.05,-119.047619,1077.380952,9.05,0.001077380952,2018-01-04 09:16:00
776,2018-01-04,CLOSED,STRADDLE,2018-01-04,BANKNIFTY,25200CE,09:16:00,15:22:00,142.0,237.65,-119.047619,-11386.90476,-95.65,-0.01138690476,2018-01-04 09:16:00
777,2018-01-04,CLOSED,HEDGE,2018-01-04,BANKNIFTY,25000PE,09:16:00,,0.85,10000.0,600.0,0.0,9999.15,0.0,2018-01-04 09:16:00
778,2018-01-04,CLOSED,STRADDLE,2018-01-04,BANKNIFTY,25600CE,09:16:00,15:22:00,1.15,0.05,-117.1875,128.90625,1.1,0.00012890625,2018-01-04 09:16:00
779,2018-01-04,CLOSED,STRADDLE,2018-01-04,BANKNIFTY,25300CE,09:16:00,15:22:00,68.7,146.3,-118.5770751,-9201.581028,-77.6,-0.009201581028,2018-01-04 09:16:00
780,2018-01-04,CLOSED,STRADDLE,2018-01-04,BANKNIFTY,25600PE,09:16:00,15:22:00,246.5,133.6,-117.1875,13230.46875,112.9,0.01323046875,2018-01-04 09:16:00
781,2018-01-11,CLOSED,HEDGE,2018-01-11,BANKNIFTY,25200PE,09:16:00,15:22:00,0.45,0.05,595.2380952,-238.0952381,-0.4,-0.0002380952381,2018-01-11 09:16:00
782,2018-01-11,CLOSED,STRADDLE,2018-01-11,BANKNIFTY,25500CE,09:16:00,15:22:00,90.5,141.45,-117.6470588,-5994.117647,-50.95,-0.005994117647,2018-01-11 09:16:00
783,2018-01-11,CLOSED,STRADDLE,2018-01-11,BANKNIFTY,25400PE,09:16:00,15:22:00,5.75,0.05,-118.1102362,673.2283465,5.7,0.0006732283465,2018-01-11 09:16:00
784,2018-01-11,CLOSED,STRADDLE,2018-01-11,BANKNIFTY,25400CE,09:16:00,15:22:00,169.55,241.0,-118.1102362,-8438.976378,-71.45,-0.008438976378,2018-01-11 09:16:00
785,2018-01-11,CLOSED,HEDGE,2018-01-11,BANKNIFTY,26000CE,09:16:00,,0.15,10000.0,576.9230769,0.0,9999.85,0.0,2018-01-11 09:16:00
786,2018-01-11,CLOSED,STRADDLE,2018-01-11,BANKNIFTY,25500PE,09:16:00,15:22:00,23.15,0.05,-117.6470588,2717.647059,23.1,0.002717647059,2018-01-11 09:16:00
787,2018-01-11,CLOSED,STRADDLE,2018-01-11,BANKNIFTY,25600CE,09:16:00,15:22:00,35.15,50.0,-117.1875,-1740.234375,-14.85,-0.001740234375,2018-01-11 09:16:00
788,2018-01-11,CLOSED,STRADDLE,2018-01-11,BANKNIFTY,25600PE,09:16:00,15:22:00,62.65,0.1,-117.1875,7330.078125,62.55,0.007330078125,2018-01-11 09:16:00
789,2018-01-11,CLOSED,STRADDLE,2018-01-11,BANKNIFTY,25700CE,09:16:00,15:22:00,9.3,0.1,-116.7315175,1073.929961,9.2,0.001073929961,2018-01-11 09:16:00
790,2018-01-11,CLOSED,STRADDLE,2018-01-11,BANKNIFTY,25700PE,09:16:00,15:22:00,129.8,37.0,-116.7315175,10832.68482,92.8,0.01083268482,2018-01-11 09:16:00
791,2018-01-11,CLOSED,STRADDLE,2018-01-11,BANKNIFTY,25800CE,09:16:00,15:22:00,1.3,0.05,-116.2790698,145.3488372,1.25,0.0001453488372,2018-01-11 09:16:00
792,2018-01-11,CLOSED,STRADDLE,2018-01-11,BANKNIFTY,25800PE,09:16:00,15:22:00,217.65,135.0,-116.2790698,9610.465116,82.65,0.009610465116,2018-01-11 09:16:00
793,2018-01-18,CLOSED,STRADDLE,2018-01-18,BANKNIFTY,26600CE,09:16:00,15:22:00,105.0,0.1,-112.7819549,11830.82707,104.9,0.01183082707,2018-01-18 09:16:00
794,2018-01-18,CLOSED,STRADDLE,2018-01-18,BANKNIFTY,26900PE,09:16:00,14:48:00,110.0,325.1,-111.5241636,-23988.84758,-215.1,-0.02398884758,2018-01-18 09:16:00
795,2018-01-18,CLOSED,STRADDLE,2018-01-18,BANKNIFTY,26800PE,09:16:00,14:50:00,165.4,300.0,-111.9402985,-15067.16418,-134.6,-0.01506716418,2018-01-18 09:16:00
796,2018-01-18,CLOSED,STRADDLE,2018-01-18,BANKNIFTY,26700PE,09:16:00,15:22:00,105.05,148.85,-112.3595506,-4921.348315,-43.8,-0.004921348315,2018-01-18 09:16:00
797,2018-01-18,CLOSED,HEDGE,2018-01-18,BANKNIFTY,27200CE,09:16:00,15:22:00,2.1,0.05,551.4705882,-1130.514706,-2.05,-0.001130514706,2018-01-18 09:16:00
798,2018-01-18,CLOSED,HEDGE,2018-01-18,BANKNIFTY,26400PE,09:16:00,15:22:00,41.1,0.1,568.1818182,-23295.45455,-41.0,-0.023295454549999997,2018-01-18 09:16:00
799,2018-01-18,CLOSED,REBALANCE,2018-01-18,BANKNIFTY,26500CE,14:24:00,15:22:00,153.8,27.35,-113.2075472,14315.09434,126.45,0.014315094339999999,2018-01-18 14:24:00
800,2018-01-18,CLOSED,REBALANCE,2018-01-18,BANKNIFTY,26500PE,14:24:00,15:22:00,3.05,0.25,-113.2075472,316.9811321,2.8,0.0003169811321,2018-01-18 14:24:00
