,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year
78,LONG,2022-05-27 12:15:00+05:30,2022-05-27 13:15:00+05:30,6649.7,6604.0,2022-05-30 12:15:00+05:30,6783.5,Reversed,133.80000000000018,128.4267200000002,451.1481720979894,3,60363.62542671106,57939.47997654038,6.036362542671107,5.793947997654039,2022
79,SHORT,2022-05-30 11:15:00+05:30,2022-05-30 12:15:00+05:30,6783.5,6818.55,2022-05-30 14:15:00+05:30,6801.35,Reversed,-17.850000000000364,-23.283940000000364,442.2495761774895,3,-7894.154934768348,-10297.312596742255,-0.7894154934768347,-1.0297312596742254,2022
80,LONG,2022-05-30 13:15:00+05:30,2022-05-30 14:15:00+05:30,6801.35,6772.8,2022-05-31 09:15:00+05:30,6813.4,Reversed,12.049999999999272,6.604099999999272,441.08890146809085,3,5315.121262690174,2912.9952141850977,0.5315121262690174,0.2912995214185098,2022
81,LONG,2022-05-30 15:15:00+05:30,2022-05-31 09:15:00+05:30,6813.4,6826.65,2022-05-31 09:15:00+05:30,6826.65,Initial SL Hit,13.25,7.79398,440.30880324067283,3,5834.091642938915,3431.758006281739,0.5834091642938916,0.34317580062817393,2022
82,SHORT,2022-05-30 15:15:00+05:30,2022-05-31 09:15:00+05:30,6813.4,6826.65,2022-05-31 09:15:00+05:30,6820.8,Reversed,-7.400000000000546,-12.853680000000546,440.30880324067283,3,-3258.2851439812193,-5659.588458038812,-0.32582851439812194,-0.5659588458038812,2022
83,LONG,2022-05-30 15:15:00+05:30,2022-05-31 09:15:00+05:30,6820.8,6774.7,2022-05-31 12:15:00+05:30,6851.4,Reversed,30.599999999999454,25.131119999999456,439.83110485573536,3,13458.831808585262,11053.448275861829,1.345883180858526,1.1053448275861828,2022
84,LONG,2022-05-31 11:15:00+05:30,2022-05-31 12:15:00+05:30,6851.4,6878.9,2022-05-31 12:15:00+05:30,6878.9,Initial SL Hit,27.5,22.00788,437.86671337244945,3,12041.33461774236,9636.518083895264,1.2041334617742359,0.9636518083895264,2022
85,SHORT,2022-05-31 11:15:00+05:30,2022-05-31 12:15:00+05:30,6851.4,6878.9,2022-05-31 12:15:00+05:30,6878.9,Initial SL Hit,-27.5,-32.99212,437.86671337244945,3,-12041.33461774236,-14446.151151589456,-1.2041334617742359,-1.4446151151589455,2022
86,SHORT,2022-05-31 14:15:00+05:30,2022-05-31 15:15:00+05:30,6837.75,6888.8,2022-06-01 09:15:00+05:30,6888.8,Initial SL Hit,-51.05000000000018,-56.54062000000018,438.7408138642097,3,-22397.718547767985,-24806.677635187094,-2.2397718547767984,-2.480667763518709,2022
87,SHORT,2022-06-01 10:15:00+05:30,2022-06-01 11:15:00+05:30,6879.75,6911.9,2022-06-02 09:15:00+05:30,6871.85,Reversed,7.899999999999636,2.3993599999996356,436.06235691703915,3,3444.892619644451,1046.2705766923082,0.34448926196444507,0.10462705766923082,2022
88,LONG,2022-06-01 15:15:00+05:30,2022-06-02 09:15:00+05:30,6871.85,6825.4,2022-06-02 11:15:00+05:30,6829.0,Reversed,-42.850000000000364,-48.33034000000036,436.56366189599595,3,-18706.752912243584,-21099.27021107869,-1.8706752912243583,-2.1099270211078687,2022
89,SHORT,2022-06-02 10:15:00+05:30,2022-06-02 11:15:00+05:30,6829.0,6891.2,2022-06-03 09:15:00+05:30,6937.75,Gap Outside Initial SL,-108.75,-114.2567,439.30297261678135,3,-47774.19827207497,-50193.3079513838,-4.777419827207497,-5.01933079513838,2022
90,LONG,2022-06-06 12:15:00+05:30,2022-06-06 13:15:00+05:30,6722.45,6665.2,2022-06-07 09:15:00+05:30,6665.2,Initial SL Hit,-57.25,-62.60506,446.2658703300136,3,-25548.72107639328,-27938.501587962724,-2.554872107639328,-2.793850158796272,2022
91,SHORT,2022-06-07 13:15:00+05:30,2022-06-07 14:15:00+05:30,6630.95,6668.95,2022-06-07 14:15:00+05:30,6668.95,Initial SL Hit,-38.0,-43.31996,452.4238608344204,3,-17192.106711707977,-19598.98355439266,-1.7192106711707977,-1.959898355439266,2022
92,SHORT,2022-06-08 11:15:00+05:30,2022-06-08 12:15:00+05:30,6680.5,6724.65,2022-06-10 13:15:00+05:30,6646.3,Reversed,34.19999999999982,28.86927999999982,449.06818351919765,3,15358.131876356478,12964.27512910702,1.5358131876356478,1.2964275129107021,2022
93,SHORT,2022-06-10 12:15:00+05:30,2022-06-10 13:15:00+05:30,6646.3,6623.2,2022-06-10 13:15:00+05:30,6623.2,Initial SL Hit,23.100000000000364,17.792200000000364,451.37896273114364,3,10426.854039089583,8031.024780705218,1.0426854039089584,0.8031024780705218,2022
94,LONG,2022-06-13 12:15:00+05:30,2022-06-13 13:15:00+05:30,6427.05,6485.7,2022-06-13 13:15:00+05:30,6431.4,Gap Outside Initial SL,4.349999999999454,-0.7933800000005462,466.7771372558172,3,2030.4805470625502,-370.3316451562752,0.203048054706255,-0.03703316451562752,2022
