,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year
0,LONG,2017-01-13 13:00:00+05:30,2017-01-13 17:00:00+05:30,28392,27966.12,2017-01-17 17:00:00+05:30,28698.0,RSI Overbought,306.0,288.873,352.21189067342914,10,107776.83854606931,101744.50549450549,10.77768385460693,10.174450549450547,2017
1,LONG,2017-01-27 13:00:00+05:30,2017-01-27 17:00:00+05:30,28168,27745.48,2017-02-01 13:00:00+05:30,28817.0,RSI Overbought,649.0,631.9045,355.01278046009656,10,230403.29451860266,224334.1735302471,23.040329451860266,22.43341735302471,2017
2,LONG,2017-02-03 13:00:00+05:30,2017-02-03 17:00:00+05:30,28868,28434.98,2017-02-07 13:00:00+05:30,29232.0,RSI Overbought,364.0,346.57,346.4043231259526,10,126091.17361784674,120053.34626576139,12.609117361784675,12.005334626576138,2017
3,LONG,2017-02-20 13:00:00+05:30,2017-02-20 17:00:00+05:30,29264,28825.04,2017-02-27 09:00:00+05:30,29620.0,RSI Overbought,356.0,338.3348,341.7167851284855,10,121651.17550574084,115614.68015308911,12.165117550574085,11.561468015308911,2017
4,LONG,2017-04-24 13:00:00+05:30,2017-04-24 17:00:00+05:30,29080,28643.8,2017-05-01 17:00:00+05:30,28820.0,RSI Overbought,-260.0,-277.37,343.878954607978,10,-89408.52819807429,-95381.70563961487,-8.940852819807429,-9.538170563961486,2017
5,LONG,2017-05-02 13:00:00+05:30,2017-05-02 17:00:00+05:30,28630,28200.55,2017-05-04 09:00:00+05:30,28200.55,Initial SL Hit,-429.4500000000007,-446.49916500000074,349.28396786587496,10,-150000.00000000026,-155955.00000000026,-15.000000000000027,-15.595500000000026,2017
6,LONG,2017-05-04 21:00:00+05:30,2017-05-05 09:00:00+05:30,28155,27732.675,2017-05-18 17:00:00+05:30,28771.0,RSI Overbought,616.0,598.9222,355.1767004084532,10,218788.84745160717,212723.2107973717,21.87888474516072,21.272321079737168,2017
7,LONG,2017-05-24 13:00:00+05:30,2017-05-24 17:00:00+05:30,28720,28289.2,2017-05-25 17:00:00+05:30,28649.0,RSI Overbought,-71.0,-88.2107,348.18941504178275,10,-24721.448467966577,-30714.032033426185,-2.472144846796658,-3.0714032033426184,2017
8,LONG,2017-06-02 13:00:00+05:30,2017-06-02 17:00:00+05:30,28884,28450.739999999998,2017-06-07 09:00:00+05:30,29530.0,RSI Overbought,646.0,628.4758,346.21243595069933,10,223653.23362415176,217586.13765406454,22.365323362415175,21.758613765406455,2017
9,LONG,2017-06-15 21:00:00+05:30,2017-06-16 09:00:00+05:30,28785,28353.225,2017-06-26 17:00:00+05:30,28353.225,Initial SL Hit,-431.77500000000146,-448.91646750000143,347.40316136876845,10,-150000.0000000005,-155955.0000000005,-15.00000000000005,-15.595500000000051,2017
10,LONG,2017-06-26 21:00:00+05:30,2017-06-27 09:00:00+05:30,28527,28099.095,2017-07-03 21:00:00+05:30,28099.095,Initial SL Hit,-427.90499999999884,-444.8928284999988,350.5450976268097,10,-149999.9999999996,-155954.9999999996,-14.99999999999996,-15.595499999999959,2017
11,LONG,2017-07-10 13:00:00+05:30,2017-07-10 17:00:00+05:30,27734,27317.989999999998,2017-07-12 13:00:00+05:30,27870.0,RSI Overbought,136.0,119.31880000000001,360.56825557077957,10,49037.282757626024,43022.57157279873,4.903728275762603,4.302257157279874,2017
12,LONG,2017-08-14 17:00:00+05:30,2017-08-14 21:00:00+05:30,29110,28673.35,2017-08-29 17:00:00+05:30,29762.0,RSI Overbought,652.0,634.3384,343.52456200618343,10,223978.0144280316,217910.82102370317,22.39780144280316,21.791082102370318,2017
13,LONG,2017-08-31 13:00:00+05:30,2017-08-31 17:00:00+05:30,29520,29077.2,2017-09-04 13:00:00+05:30,30150.0,RSI Overbought,630.0,612.099,338.75338753387535,10,213414.63414634147,207350.60975609758,21.341463414634145,20.735060975609755,2017
14,LONG,2017-09-07 09:00:00+05:30,2017-09-07 13:00:00+05:30,30120,29668.2,2017-09-08 13:00:00+05:30,30364.0,RSI Overbought,244.0,225.8548,332.00531208499336,10,81009.29614873839,74984.99335989376,8.100929614873838,7.498499335989377,2017
15,LONG,2017-09-12 13:00:00+05:30,2017-09-12 17:00:00+05:30,29908,29459.38,2017-09-13 17:00:00+05:30,29842.0,RSI Overbought,-66.0,-83.925,334.35870001337435,10,-22067.674200882706,-28061.053898622442,-2.2067674200882705,-2.806105389862244,2017
16,LONG,2017-09-14 13:00:00+05:30,2017-09-14 17:00:00+05:30,29927,29478.095,2017-09-20 17:00:00+05:30,29711.0,RSI Overbought,-216.0,-233.8914,334.1464229625422,10,-72175.62735990912,-78153.97467170114,-7.217562735990912,-7.815397467170115,2017
17,LONG,2017-10-03 13:00:00+05:30,2017-10-03 17:00:00+05:30,29532,29089.02,2017-10-10 17:00:00+05:30,29820.0,RSI Overbought,288.0,270.1944,338.6157388595422,10,97521.33279154815,91492.07639171068,9.752133279154815,9.149207639171067,2017
18,LONG,2017-10-25 21:00:00+05:30,2017-10-26 09:00:00+05:30,29465,29023.024999999998,2017-11-07 21:00:00+05:30,29459.0,RSI Overbought,-6.0,-23.6772,339.38571186153064,10,-2036.314271169184,-8035.703376887833,-0.2036314271169184,-0.8035703376887833,2017
19,LONG,2017-12-01 09:00:00+05:30,2017-12-01 13:00:00+05:30,29255,28816.175,2017-12-07 09:00:00+05:30,28816.175,Initial SL Hit,-438.8250000000007,-456.24635250000074,341.8219107844813,10,-150000.00000000026,-155955.00000000026,-15.000000000000027,-15.595500000000026,2017
20,LONG,2017-12-12 13:00:00+05:30,2017-12-12 17:00:00+05:30,28197,27774.045,2017-12-14 17:00:00+05:30,28235.0,RSI Overbought,38.0,21.070400000000003,354.64765755222186,10,13476.610986984431,7472.568003688337,1.347661098698443,0.7472568003688337,2017
21,LONG,2018-02-07 09:00:00+05:30,2018-02-07 13:00:00+05:30,30244,29790.34,2018-02-14 13:00:00+05:30,30237.0,RSI Overbought,-7.0,-25.144299999999998,330.6440946964687,10,-2314.508662875281,-8313.814310276417,-0.2314508662875281,-0.8313814310276417,2018
22,LONG,2018-02-20 13:00:00+05:30,2018-02-20 17:00:00+05:30,30662,30202.07,2018-02-26 17:00:00+05:30,30545.0,RSI Overbought,-117.0,-135.3621,326.1365860022177,10,-38157.98056225947,-44146.53316809079,-3.815798056225947,-4.414653316809079,2018
23,LONG,2018-02-28 09:00:00+05:30,2018-02-28 13:00:00+05:30,30348,29892.78,2018-03-01 09:00:00+05:30,30267.0,RSI Overbought,-81.0,-99.1845,329.5110056675893,10,-26690.391459074734,-32682.38434163701,-2.6690391459074734,-3.268238434163701,2018
24,LONG,2018-03-01 21:00:00+05:30,2018-03-02 17:00:00+05:30,30261,29807.085,2018-03-07 13:00:00+05:30,30570.0,RSI Overbought,309.0,290.7507,330.4583457255213,10,102111.62882918608,96080.99534053734,10.211162882918607,9.608099534053734,2018
25,LONG,2018-03-08 09:00:00+05:30,2018-03-08 13:00:00+05:30,30501,30043.485,2018-04-03 09:00:00+05:30,30870.0,RSI Overbought,369.0,350.5887,327.858103013016,10,120979.6400118029,114943.34611979936,12.097964001180289,11.494334611979935,2018
26,LONG,2018-04-03 21:00:00+05:30,2018-04-04 09:00:00+05:30,30782,30320.27,2018-04-09 09:00:00+05:30,30675.0,RSI Overbought,-107.0,-125.4371,324.8651809499058,10,-34760.57436163992,-40750.146189331426,-3.476057436163992,-4.075014618933142,2018
27,LONG,2018-04-12 21:00:00+05:30,2018-04-13 09:00:00+05:30,31045,30579.325,2018-04-17 13:00:00+05:30,31279.0,RSI Overbought,234.0,215.3028,322.1130616846513,10,75374.4564342084,69351.84409727814,7.537445643420841,6.935184409727814,2018
28,LONG,2018-04-27 13:00:00+05:30,2018-04-27 17:00:00+05:30,31240,30771.399999999998,2018-05-07 21:00:00+05:30,31273.0,RSI Overbought,33.0,14.246100000000002,320.1024327784891,10,10563.38028169014,4560.211267605634,1.056338028169014,0.4560211267605634,2018
29,LONG,2018-05-30 17:00:00+05:30,2018-05-30 21:00:00+05:30,31050,30584.25,2018-06-08 09:00:00+05:30,31165.0,RSI Overbought,115.0,96.3355,322.061191626409,10,37037.03703703704,31025.925925925927,3.7037037037037037,3.102592592592593,2018
30,LONG,2018-06-29 17:00:00+05:30,2018-06-29 21:00:00+05:30,30448,29991.28,2018-07-17 17:00:00+05:30,29991.28,Initial SL Hit,-456.72000000000116,-474.85178400000115,328.4287966368891,10,-150000.00000000038,-155955.00000000038,-15.000000000000037,-15.595500000000037,2018
31,LONG,2018-07-18 13:00:00+05:30,2018-07-18 17:00:00+05:30,29696,29250.56,2018-07-19 13:00:00+05:30,29714.0,RSI Overbought,18.0,0.17700000000000315,336.74568965517244,10,6061.422413793104,59.60398706896658,0.6061422413793104,0.005960398706896658,2018
32,LONG,2018-08-01 21:00:00+05:30,2018-08-02 09:00:00+05:30,29716,29270.26,2018-08-13 17:00:00+05:30,29770.0,RSI Overbought,54.0,36.1542,336.51904697805895,10,18172.02853681518,12166.57692825414,1.8172028536815181,1.216657692825414,2018
33,LONG,2018-08-14 13:00:00+05:30,2018-08-14 17:00:00+05:30,29724,29278.14,2018-08-17 09:00:00+05:30,29278.14,Initial SL Hit,-445.8600000000006,-463.5606420000006,336.4284753061499,10,-150000.00000000017,-155955.0000000002,-15.000000000000016,-15.59550000000002,2018
34,LONG,2018-08-24 13:00:00+05:30,2018-08-24 17:00:00+05:30,29662,29217.07,2018-08-27 21:00:00+05:30,30005.0,RSI Overbought,343.0,325.0999,337.13168363562806,10,115636.16748702043,109601.47663677431,11.563616748702044,10.960147663677432,2018
35,LONG,2018-10-22 17:00:00+05:30,2018-10-22 21:00:00+05:30,31884,31405.739999999998,2018-10-23 17:00:00+05:30,32105.0,RSI Overbought,221.0,201.8033,313.6369338853343,10,69313.76238865888,63292.96825994229,6.931376238865889,6.329296825994229,2018
36,LONG,2018-10-31 21:00:00+05:30,2018-11-01 09:00:00+05:30,31815,31337.774999999998,2018-11-05 17:00:00+05:30,31764.0,RSI Overbought,-51.0,-70.0737,314.3171460003143,10,-16030.17444601603,-22025.365393682227,-1.603017444601603,-2.2025365393682224,2018
37,LONG,2018-11-06 09:00:00+05:30,2018-11-06 13:00:00+05:30,31738,31261.93,2018-11-08 17:00:00+05:30,31261.93,Initial SL Hit,-476.0699999999997,-494.9699789999997,315.0797151679375,10,-149999.9999999999,-155954.99999999988,-14.999999999999991,-15.595499999999989,2018
38,LONG,2018-11-23 21:00:00+05:30,2018-11-26 09:00:00+05:30,30519,30061.215,2018-12-05 09:00:00+05:30,30918.0,RSI Overbought,399.0,380.5689,327.66473344473934,10,130738.228644451,124699.00717585765,13.0738228644451,12.469900717585764,2018
39,LONG,2018-12-14 09:00:00+05:30,2018-12-14 13:00:00+05:30,31588,31114.18,2018-12-19 09:00:00+05:30,31100.0,Gap Outside Initial SL,-488.0,-506.8064,316.5759149043941,10,-154489.04647334432,-160442.6997594023,-15.448904647334432,-16.04426997594023,2018
40,LONG,2018-12-31 13:00:00+05:30,2018-12-31 17:00:00+05:30,31470,30997.95,2019-01-02 17:00:00+05:30,31651.0,RSI Overbought,181.0,162.0637,317.7629488401652,10,57515.093740069904,51497.83921194789,5.75150937400699,5.149783921194789,2018
41,LONG,2019-01-18 21:00:00+05:30,2019-01-21 09:00:00+05:30,32144,31661.84,2019-01-22 17:00:00+05:30,32056.0,RSI Overbought,-88.0,-107.25999999999999,311.10004977600795,10,-27376.8043802887,-33368.59133897461,-2.73768043802887,-3.3368591338974616,2019
42,LONG,2019-01-24 21:00:00+05:30,2019-01-25 09:00:00+05:30,32052,31571.22,2019-01-28 13:00:00+05:30,32484.0,RSI Overbought,432.0,412.6392,311.9930113565456,10,134780.9809060277,128740.5466117559,13.478098090602769,12.87405466117559,2019
43,LONG,2019-02-07 13:00:00+05:30,2019-02-07 17:00:00+05:30,33150,32652.75,2019-02-19 09:00:00+05:30,33615.0,RSI Overbought,465.0,444.9705,301.65912518853696,10,140271.49321266968,134229.4117647059,14.027149321266968,13.42294117647059,2019
44,LONG,2019-03-12 09:00:00+05:30,2019-03-12 13:00:00+05:30,31984,31504.239999999998,2019-03-13 21:00:00+05:30,32221.0,RSI Overbought,237.0,217.7385,312.656328164082,10,74099.54977488743,68077.31990995497,7.409954977488743,6.807731990995497,2019
