,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year
20,LONG,2017-02-01 12:15:00+05:30,2017-02-01 13:15:00+05:30,8658.8,8537.5,2017-02-02 09:15:00+05:30,8708.95,Reversed,50.150000000001455,46.67645000000145,346.4683327943826,3,17375.38688963879,16171.911812260863,1.737538688963879,1.6171911812260864,2017
21,SHORT,2017-02-01 15:15:00+05:30,2017-02-02 09:15:00+05:30,8708.95,8722.4,2017-02-02 09:15:00+05:30,8725.95,Gap Outside Initial SL,-17.0,-20.48698,344.47321433697516,3,-5856.044643728577,-7057.215852657323,-0.5856044643728577,-0.7057215852657323,2017
22,SHORT,2017-02-02 10:15:00+05:30,2017-02-02 11:15:00+05:30,8700.3,8727.0,2017-02-02 13:15:00+05:30,8722.7,Reversed,-22.400000000001455,-25.884600000001456,344.81569601048244,3,-7723.871590635308,-8925.416364953435,-0.7723871590635308,-0.8925416364953436,2017
23,LONG,2017-02-02 12:15:00+05:30,2017-02-02 13:15:00+05:30,8722.7,8685.8,2017-02-03 11:15:00+05:30,8709.65,Reversed,-13.050000000001091,-16.536470000001092,343.9302050970456,3,-4488.289176516821,-5687.391518681517,-0.44882891765168204,-0.5687391518681516,2017
24,SHORT,2017-02-03 10:15:00+05:30,2017-02-03 11:15:00+05:30,8709.65,8748.25,2017-02-03 13:15:00+05:30,8727.45,Reversed,-17.80000000000109,-21.28742000000109,344.4455288099981,3,-6131.130412818342,-7332.356638900906,-0.6131130412818342,-0.7332356638900905,2017
25,LONG,2017-02-03 12:15:00+05:30,2017-02-03 13:15:00+05:30,8727.45,8707.75,2017-02-07 11:15:00+05:30,8770.75,Reversed,43.29999999999927,39.80035999999927,343.74301771995255,3,14884.072667273695,13681.09585274024,1.4884072667273696,1.368109585274024,2017
26,SHORT,2017-02-07 10:15:00+05:30,2017-02-07 11:15:00+05:30,8770.75,8809.3,2017-02-07 13:15:00+05:30,8788.75,Reversed,-18.0,-21.5119,342.04600518769774,3,-6156.828093378559,-7358.059458997235,-0.6156828093378559,-0.7358059458997236,2017
27,LONG,2017-02-07 12:15:00+05:30,2017-02-07 13:15:00+05:30,8788.75,8770.1,2017-02-07 14:15:00+05:30,8770.1,Initial SL Hit,-18.649999999999636,-22.161769999999635,341.34547006115776,3,-6366.093016640468,-7564.81979803714,-0.6366093016640468,-0.756481979803714,2017
28,SHORT,2017-02-08 11:15:00+05:30,2017-02-08 12:15:00+05:30,8764.35,8782.85,2017-02-08 15:15:00+05:30,8782.85,Initial SL Hit,-18.5,-22.00944,342.295777781581,3,-6332.471888959249,-7533.738383337041,-0.6332471888959248,-0.7533738383337042,2017
29,SHORT,2017-02-09 10:15:00+05:30,2017-02-09 11:15:00+05:30,8729.15,8821.4,2017-02-09 13:15:00+05:30,8765.0,Reversed,-35.850000000000364,-39.34883000000036,343.6760738445324,3,-12320.787247326612,-13523.251404776078,-1.2320787247326612,-1.3523251404776078,2017
30,LONG,2017-02-09 12:15:00+05:30,2017-02-09 13:15:00+05:30,8765.0,8724.1,2017-02-13 09:15:00+05:30,8788.45,Reversed,23.450000000000728,19.939310000000727,342.2703936109527,3,8026.240730177089,6824.6354820310535,0.802624073017709,0.6824635482031053,2017
31,SHORT,2017-02-10 15:15:00+05:30,2017-02-13 09:15:00+05:30,8788.45,8811.3,2017-02-13 09:15:00+05:30,8816.45,Gap Outside Initial SL,-28.0,-31.52098,341.35712213188896,3,-9557.999419692891,-10759.91101957683,-0.9557999419692891,-1.0759911019576829,2017
32,SHORT,2017-02-13 10:15:00+05:30,2017-02-13 11:15:00+05:30,8788.85,8826.9,2017-02-13 14:15:00+05:30,8803.8,Reversed,-14.949999999998909,-18.46852999999891,341.34158621435114,3,-5103.056713904177,-6304.077325246959,-0.5103056713904177,-0.630407732524696,2017
33,LONG,2017-02-13 13:15:00+05:30,2017-02-13 14:15:00+05:30,8803.8,8754.2,2017-02-14 11:15:00+05:30,8788.3,Reversed,-15.5,-19.01842,340.76194370612694,3,-5281.810127444967,-6480.753765419478,-0.5281810127444967,-0.6480753765419478,2017
34,SHORT,2017-02-14 10:15:00+05:30,2017-02-14 11:15:00+05:30,8788.3,8820.45,2017-02-14 14:15:00+05:30,8809.4,Reversed,-21.100000000000364,-24.619540000000363,341.3629484655736,3,-7202.758212623727,-8404.198764266252,-0.7202758212623727,-0.8404198764266252,2017
35,LONG,2017-02-14 13:15:00+05:30,2017-02-14 14:15:00+05:30,8809.4,8779.7,2017-02-15 09:15:00+05:30,8779.35,Gap Outside Initial SL,-30.049999999999272,-33.56774999999927,340.5453265829682,3,-10233.387063817947,-11431.340386405182,-1.0233387063817947,-1.1431340386405182,2017
36,LONG,2017-02-16 10:15:00+05:30,2017-02-16 11:15:00+05:30,8746.75,8719.6,2017-02-16 13:15:00+05:30,8756.25,Reversed,9.5,5.9994,342.9845371137851,3,3258.3531025809584,2057.7014319604423,0.32583531025809587,0.20577014319604423,2017
37,LONG,2017-02-16 12:15:00+05:30,2017-02-16 13:15:00+05:30,8756.25,8776.75,2017-02-16 13:15:00+05:30,8776.75,Initial SL Hit,20.5,16.9934,342.6124197002141,3,7023.554603854389,5822.1498929336185,0.7023554603854388,0.5822149892933619,2017
38,SHORT,2017-02-16 12:15:00+05:30,2017-02-16 13:15:00+05:30,8756.25,8776.75,2017-02-16 13:15:00+05:30,8776.75,Initial SL Hit,-20.5,-24.0066,342.6124197002141,3,-7023.554603854389,-8224.95931477516,-0.7023554603854388,-0.8224959314775161,2017
39,SHORT,2017-02-17 15:15:00+05:30,2017-02-20 09:15:00+05:30,8814.1,8836.8,2017-02-20 10:15:00+05:30,8836.8,Initial SL Hit,-22.69999999999891,-26.23017999999891,340.3637353785412,3,-7726.256793092514,-8927.802044451133,-0.7726256793092515,-0.8927802044451133,2017
40,LONG,2017-02-20 10:15:00+05:30,2017-02-20 11:15:00+05:30,8840.7,8809.8,2017-02-21 11:15:00+05:30,8865.25,Reversed,24.549999999999272,21.008809999999272,339.33964505073124,3,8330.788285995204,7129.1221283380055,0.8330788285995204,0.7129122128338006,2017
41,SHORT,2017-02-21 10:15:00+05:30,2017-02-21 11:15:00+05:30,8865.25,8897.15,2017-02-21 14:15:00+05:30,8897.15,Initial SL Hit,-31.899999999999636,-35.45247999999964,338.39993232001353,3,-10794.957841008309,-11997.116832576512,-1.0794957841008308,-1.1997116832576513,2017
42,LONG,2017-02-23 15:15:00+05:30,2017-02-27 09:15:00+05:30,8947.7,8927.55,2017-02-27 09:15:00+05:30,8927.55,Initial SL Hit,-20.150000000001455,-23.725050000001456,335.28169250198374,3,-6755.92610391546,-7954.574918694678,-0.6755926103915461,-0.7954574918694678,2017
43,SHORT,2017-02-27 10:15:00+05:30,2017-02-27 11:15:00+05:30,8916.0,8951.8,2017-02-27 13:15:00+05:30,8929.6,Reversed,-13.600000000000364,-17.169120000000362,336.47375504710635,3,-4576.043068640769,-5776.958277254496,-0.4576043068640769,-0.5776958277254496,2017
44,LONG,2017-02-27 12:15:00+05:30,2017-02-27 13:15:00+05:30,8929.6,8915.85,2017-02-27 14:15:00+05:30,8915.85,Initial SL Hit,-13.75,-17.31909,335.9612972585558,3,-4619.467837305143,-5818.543943737681,-0.4619467837305143,-0.5818543943737682,2017
45,LONG,2017-02-27 15:15:00+05:30,2017-02-28 09:15:00+05:30,8901.2,8888.65,2017-02-28 11:15:00+05:30,8889.9,Reversed,-11.300000000001091,-14.858220000001092,337.03320900552734,3,-3808.475261762827,-5007.713566710474,-0.38084752617628265,-0.5007713566710474,2017
46,SHORT,2017-02-28 10:15:00+05:30,2017-02-28 11:15:00+05:30,8889.9,8914.75,2017-03-01 09:15:00+05:30,8914.75,Initial SL Hit,-24.850000000000364,-28.410930000000363,337.4616137414369,3,-8385.92110147483,-9587.598285695125,-0.838592110147483,-0.9587598285695125,2017
47,SHORT,2017-03-01 10:15:00+05:30,2017-03-01 11:15:00+05:30,8931.15,8950.25,2017-03-01 14:15:00+05:30,8942.45,Reversed,-11.300000000001091,-14.87472000000109,335.9029912161368,3,-3795.7038007427122,-4996.46294150286,-0.37957038007427124,-0.499646294150286,2017
48,LONG,2017-03-01 13:15:00+05:30,2017-03-01 14:15:00+05:30,8942.45,8927.0,2017-03-02 11:15:00+05:30,8978.85,Reversed,36.399999999999636,32.815739999999636,335.47853216959555,3,12211.418570973156,11008.976287258962,1.2211418570973156,1.100897628725896,2017
49,SHORT,2017-03-02 10:15:00+05:30,2017-03-02 11:15:00+05:30,8978.85,8992.5,2017-03-03 14:15:00+05:30,8885.5,Reversed,93.35000000000036,89.77713000000037,334.1185118361483,3,31189.963079904563,29996.201072520547,3.1189963079904564,2.999620107252055,2017
50,LONG,2017-03-03 13:15:00+05:30,2017-03-03 14:15:00+05:30,8885.5,8860.1,2017-03-06 12:15:00+05:30,8942.85,Reversed,57.350000000000364,53.78433000000037,337.62872094986216,3,19363.007146474716,18159.134545045425,1.9363007146474718,1.8159134545045426,2017
51,SHORT,2017-03-06 11:15:00+05:30,2017-03-06 12:15:00+05:30,8942.85,8967.8,2017-03-06 14:15:00+05:30,8945.25,Reversed,-2.399999999999636,-5.977619999999636,335.4635267280565,3,-805.1124641472135,-2005.2734866400428,-0.08051124641472135,-0.2005273486640043,2017
52,LONG,2017-03-06 13:15:00+05:30,2017-03-06 14:15:00+05:30,8945.25,8930.85,2017-03-07 09:15:00+05:30,8959.3,Reversed,14.049999999999272,10.469089999999273,335.37352226041753,3,4711.997987758622,3511.055588161071,0.4711997987758622,0.3511055588161071,2017
53,SHORT,2017-03-06 15:15:00+05:30,2017-03-07 09:15:00+05:30,8959.3,8967.25,2017-03-07 09:15:00+05:30,8977.85,Gap Outside Initial SL,-18.55000000000109,-22.137430000001093,334.8475885392832,3,-6211.422767404069,-7412.6650519575505,-0.621142276740407,-0.7412665051957551,2017
54,SHORT,2017-03-07 10:15:00+05:30,2017-03-07 11:15:00+05:30,8935.8,8977.85,2017-03-07 13:15:00+05:30,8944.8,Reversed,-9.0,-12.57612,335.72819445377024,3,-3021.5537500839323,-4222.158060833949,-0.30215537500839323,-0.42221580608339493,2017
55,LONG,2017-03-07 12:15:00+05:30,2017-03-07 13:15:00+05:30,8944.8,8932.8,2017-03-08 09:15:00+05:30,8943.15,Reversed,-1.6499999999996362,-5.227589999999635,335.39039441910387,3,-553.3941507913994,-1753.2834719612408,-0.055339415079139934,-0.17532834719612408,2017
56,LONG,2017-03-07 15:15:00+05:30,2017-03-08 09:15:00+05:30,8943.15,8954.45,2017-03-08 09:15:00+05:30,8954.45,Initial SL Hit,11.300000000001091,7.720480000001091,335.45227352778386,3,3790.6106908643237,2589.852568726151,0.3790610690864324,0.2589852568726151,2017
57,SHORT,2017-03-07 15:15:00+05:30,2017-03-08 09:15:00+05:30,8943.15,8954.45,2017-03-08 09:15:00+05:30,8954.45,Initial SL Hit,-11.300000000001091,-14.879520000001092,335.45227352778386,3,-3790.6106908643237,-4991.368813002497,-0.3790610690864324,-0.49913688130024964,2017
58,SHORT,2017-03-08 10:15:00+05:30,2017-03-08 11:15:00+05:30,8900.5,8957.05,2017-03-08 13:15:00+05:30,8911.3,Reversed,-10.799999999999272,-14.362359999999272,337.0597157463064,3,-3640.2449300598637,-4840.972979045876,-0.3640244930059864,-0.4840972979045876,2017
59,LONG,2017-03-08 12:15:00+05:30,2017-03-08 13:15:00+05:30,8911.3,8891.95,2017-03-09 12:15:00+05:30,8910.5,Reversed,-0.7999999999992724,-4.364359999999273,336.65121811632423,3,-269.32097449281446,-1469.2671102979161,-0.026932097449281447,-0.14692671102979163,2017
60,SHORT,2017-03-09 11:15:00+05:30,2017-03-09 12:15:00+05:30,8910.5,8929.8,2017-03-09 14:15:00+05:30,8929.8,Initial SL Hit,-19.299999999999272,-22.86805999999927,336.68144324112,3,-6497.951854553371,-7699.251444924282,-0.6497951854553371,-0.7699251444924282,2017
61,SHORT,2017-03-10 10:15:00+05:30,2017-03-10 11:15:00+05:30,8935.8,8975.7,2017-03-14 09:15:00+05:30,9098.2,Gap Outside Initial SL,-162.40000000000146,-166.00680000000145,335.72819445377024,3,-54522.25877929277,-55733.16323104863,-5.452225877929278,-5.573316323104863,2017
62,LONG,2017-03-14 15:15:00+05:30,2017-03-15 09:15:00+05:30,9091.9,9069.85,2017-03-16 11:15:00+05:30,9132.65,Reversed,40.75,37.10509,329.9640339203027,3,13446.034382252335,12243.345175375884,1.3446034382252334,1.2243345175375882,2017
63,SHORT,2017-03-16 10:15:00+05:30,2017-03-16 11:15:00+05:30,9132.65,9152.9,2017-03-16 14:15:00+05:30,9143.75,Reversed,-11.100000000000364,-14.755280000000365,328.4917302206917,3,-3646.2582054497975,-4846.987457090888,-0.3646258205449798,-0.48469874570908883,2017
64,LONG,2017-03-16 13:15:00+05:30,2017-03-16 14:15:00+05:30,9143.75,9129.4,2017-03-17 11:15:00+05:30,9156.2,Reversed,12.450000000000728,8.790010000000727,328.09295967190707,3,4084.7573479154817,2883.9403964458984,0.40847573479154814,0.2883940396445898,2017
65,SHORT,2017-03-17 10:15:00+05:30,2017-03-17 11:15:00+05:30,9156.2,9218.4,2017-03-17 14:15:00+05:30,9171.4,Reversed,-15.199999999998909,-18.86551999999891,327.64684039230247,3,-4980.23197396264,-6181.228020357433,-0.498023197396264,-0.6181228020357432,2017
66,LONG,2017-03-17 13:15:00+05:30,2017-03-17 14:15:00+05:30,9171.4,9147.6,2017-03-20 09:15:00+05:30,9151.8,Reversed,-19.600000000000364,-23.264640000000362,327.10382275334194,3,-6411.234925965621,-7609.952678980428,-0.6411234925965621,-0.7609952678980428,2017
67,SHORT,2017-03-17 15:15:00+05:30,2017-03-20 09:15:00+05:30,9151.8,9174.3,2017-03-20 13:15:00+05:30,9129.4,Reversed,22.399999999999636,18.743759999999636,327.80436635415987,3,7342.8178063330615,6144.286369894328,0.7342817806333062,0.6144286369894328,2017
68,LONG,2017-03-20 12:15:00+05:30,2017-03-20 13:15:00+05:30,9129.4,9116.3,2017-03-21 10:15:00+05:30,9116.3,Initial SL Hit,-13.100000000000364,-16.749140000000363,328.6086708874625,3,-4304.773588625878,-5503.912633908153,-0.43047735886258776,-0.5503912633908153,2017
69,SHORT,2017-03-21 10:15:00+05:30,2017-03-21 11:15:00+05:30,9107.9,9147.75,2017-03-21 15:15:00+05:30,9125.65,Reversed,-17.75,-21.39671,329.3843805926723,3,-5846.572755519934,-7047.742070071037,-0.5846572755519934,-0.7047742070071037,2017
70,LONG,2017-03-21 14:15:00+05:30,2017-03-21 15:15:00+05:30,9125.65,9087.2,2017-03-22 09:15:00+05:30,9047.6,Gap Outside Initial SL,-78.04999999999927,-81.68464999999927,328.74370592779695,3,-25658.446247664313,-26853.31455841478,-2.5658446247664313,-2.685331455841478,2017
71,SHORT,2017-03-22 09:15:00+05:30,2017-03-22 10:15:00+05:30,9036.15,9131.45,2017-03-22 12:15:00+05:30,9056.35,Reversed,-20.200000000000728,-23.81850000000073,331.99980080011954,3,-6706.395976162657,-7907.737255357889,-0.6706395976162657,-0.790773725535789,2017
72,LONG,2017-03-22 11:15:00+05:30,2017-03-22 12:15:00+05:30,9056.35,9036.05,2017-03-22 14:15:00+05:30,9052.05,Reversed,-4.300000000001091,-7.921680000001092,331.25928216113556,3,-1424.4149132932444,-2624.130030310586,-0.14244149132932443,-0.2624130030310586,2017
73,SHORT,2017-03-22 13:15:00+05:30,2017-03-22 14:15:00+05:30,9052.05,9066.9,2017-03-23 09:15:00+05:30,9066.9,Initial SL Hit,-14.850000000000364,-18.473790000000363,331.416640429516,3,-4921.537110378434,-6122.521417800509,-0.4921537110378434,-0.6122521417800509,2017
74,LONG,2017-03-23 13:15:00+05:30,2017-03-23 14:15:00+05:30,9068.9,9057.25,2017-03-24 11:15:00+05:30,9116.7,Reversed,47.80000000000109,44.16288000000109,330.80086890361565,3,15812.28153359319,14609.11907728647,1.581228153359319,1.4609119077286472,2017
75,SHORT,2017-03-24 10:15:00+05:30,2017-03-24 11:15:00+05:30,9116.7,9131.95,2017-03-24 14:15:00+05:30,9131.95,Initial SL Hit,-15.25,-18.89973,329.06643851393596,3,-5018.263187337523,-6219.266839974992,-0.5018263187337523,-0.6219266839974992,2017
76,LONG,2017-03-27 13:15:00+05:30,2017-03-27 14:15:00+05:30,9065.6,9024.65,2017-03-28 14:15:00+05:30,9086.55,Reversed,20.94999999999891,17.319569999998908,330.921284857042,3,6932.800917754668,5731.414357571118,0.6932800917754668,0.5731414357571117,2017
77,SHORT,2017-03-28 13:15:00+05:30,2017-03-28 14:15:00+05:30,9086.55,9109.45,2017-03-28 15:15:00+05:30,9109.45,Initial SL Hit,-22.900000000001455,-26.539200000001454,330.1583109100814,3,-7560.625319841345,-8762.137444905313,-0.7560625319841344,-0.8762137444905312,2017
78,LONG,2017-03-29 13:15:00+05:30,2017-03-29 14:15:00+05:30,9140.45,9120.8,2017-03-29 14:15:00+05:30,9120.8,Initial SL Hit,-19.650000000001455,-23.302250000001454,328.2114119107921,3,-6449.354244047542,-7648.064373198732,-0.6449354244047542,-0.7648064373198733,2017
79,LONG,2017-03-29 15:15:00+05:30,2017-03-30 09:15:00+05:30,9153.15,9114.8,2017-03-30 11:15:00+05:30,9156.25,Reversed,3.100000000000364,-0.5618799999996367,327.7560184198882,3,1016.0436571017727,-184.15955162964772,0.10160436571017727,-0.01841595516296477,2017
80,SHORT,2017-03-30 10:15:00+05:30,2017-03-30 11:15:00+05:30,9156.25,9169.65,2017-03-30 14:15:00+05:30,9169.65,Initial SL Hit,-13.399999999999636,-17.065179999999636,327.64505119453923,3,-4390.443686006706,-5591.321774743908,-0.4390443686006706,-0.5591321774743907,2017
81,LONG,2017-03-30 14:15:00+05:30,2017-03-30 15:15:00+05:30,9181.6,9144.2,2017-03-31 10:15:00+05:30,9153.85,Reversed,-27.75,-31.41709,326.7404373965322,3,-9067.047137753767,-10265.233728326217,-0.9067047137753766,-1.0265233728326217,2017
82,SHORT,2017-03-31 09:15:00+05:30,2017-03-31 10:15:00+05:30,9153.85,9183.15,2017-03-31 13:15:00+05:30,9167.1,Reversed,-13.25,-16.91419,327.730954734893,3,-4342.435150237332,-5543.30363726738,-0.4342435150237332,-0.5543303637267379,2017
83,LONG,2017-03-31 12:15:00+05:30,2017-03-31 13:15:00+05:30,9167.1,9152.1,2017-04-06 14:15:00+05:30,9224.7,Reversed,57.600000000000364,53.921640000000366,327.2572569296724,3,18850.017999149248,17646.24799554942,1.885001799914925,1.764624799554942,2017
84,LONG,2017-04-06 13:15:00+05:30,2017-04-06 14:15:00+05:30,9224.7,9241.45,2017-04-06 14:15:00+05:30,9241.45,Initial SL Hit,16.75,13.05677,325.21382809197047,3,5447.331620540505,4246.2421542163975,0.5447331620540505,0.42462421542163975,2017
85,SHORT,2017-04-06 13:15:00+05:30,2017-04-06 14:15:00+05:30,9224.7,9241.45,2017-04-06 14:15:00+05:30,9241.45,Initial SL Hit,-16.75,-20.44323,325.21382809197047,3,-5447.331620540505,-6648.421086864613,-0.5447331620540505,-0.6648421086864613,2017
86,LONG,2017-04-07 12:15:00+05:30,2017-04-07 13:15:00+05:30,9245.05,9231.8,2017-04-07 14:15:00+05:30,9231.8,Initial SL Hit,-13.25,-16.94537,324.4979745918086,3,-4299.598163341464,-5498.738243708796,-0.4299598163341464,-0.5498738243708797,2017
87,SHORT,2017-04-10 10:15:00+05:30,2017-04-10 11:15:00+05:30,9203.5,9225.65,2017-04-10 14:15:00+05:30,9193.9,Reversed,9.600000000000364,5.920520000000364,325.9629488781442,3,3129.244309230303,1929.8701580921488,0.3129244309230303,0.19298701580921487,2017
88,LONG,2017-04-10 13:15:00+05:30,2017-04-10 14:15:00+05:30,9193.9,9174.85,2017-04-11 09:15:00+05:30,9175.5,Reversed,-18.399999999999636,-22.073879999999637,326.30330980323913,3,-6003.980900379482,-7202.780104199405,-0.6003980900379482,-0.7202780104199406,2017
89,LONG,2017-04-10 15:15:00+05:30,2017-04-11 09:15:00+05:30,9175.5,9203.75,2017-04-11 09:15:00+05:30,9203.75,Initial SL Hit,28.25,24.57415,326.9576589831617,3,9236.553866274318,8034.706555501063,0.9236553866274319,0.8034706555501063,2017
90,SHORT,2017-04-10 15:15:00+05:30,2017-04-11 09:15:00+05:30,9175.5,9203.75,2017-04-11 09:15:00+05:30,9203.75,Initial SL Hit,-28.25,-31.92585,326.9576589831617,3,-9236.553866274318,-10438.401177047574,-0.9236553866274319,-1.0438401177047574,2017
91,SHORT,2017-04-11 11:15:00+05:30,2017-04-11 12:15:00+05:30,9216.65,9237.6,2017-04-11 14:15:00+05:30,9235.3,Reversed,-18.649999999999636,-22.340389999999637,325.4978761263583,3,-6070.535389756464,-7271.749496834415,-0.6070535389756464,-0.7271749496834415,2017
92,LONG,2017-04-11 13:15:00+05:30,2017-04-11 14:15:00+05:30,9235.3,9216.55,2017-04-12 09:15:00+05:30,9232.45,Reversed,-2.849999999998545,-6.543549999998545,324.8405574263966,3,-925.7955886647575,-2125.6104295470245,-0.09257955886647576,-0.21256104295470246,2017
93,SHORT,2017-04-11 15:15:00+05:30,2017-04-12 09:15:00+05:30,9232.45,9242.7,2017-04-12 09:15:00+05:30,9243.05,Gap Outside Initial SL,-10.599999999998545,-14.295099999998545,324.9408336898656,3,-3444.3728371121024,-4645.061711679525,-0.34443728371121024,-0.46450617116795245,2017
94,LONG,2017-04-12 10:15:00+05:30,2017-04-12 11:15:00+05:30,9178.85,9246.4,2017-04-12 11:15:00+05:30,9191.45,Gap Outside Initial SL,12.600000000000364,8.925940000000363,326.83832942035224,3,4118.162950696557,2917.3393181064175,0.4118162950696558,0.2917339318106418,2017
