,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year
10,SHORT,2022-01-18 12:15:00+05:30,2022-01-18 13:15:00+05:30,7919.6,7941.35,2022-01-19 14:15:00+05:30,7754.15,Reversed,165.45000000000073,159.18050000000073,505.07601394009794,4,83564.82650638957,80398.25243699213,8.356482650638956,8.039825243699214,2022
11,LONG,2022-01-19 13:15:00+05:30,2022-01-19 14:15:00+05:30,7754.15,7707.6,2022-01-20 11:15:00+05:30,7751.5,Reversed,-2.649999999999636,-8.852259999999635,515.8528014031197,4,-1367.0099237180793,-4566.463119748591,-0.1367009923718079,-0.45664631197485916,2022
12,SHORT,2022-01-20 10:15:00+05:30,2022-01-20 11:15:00+05:30,7751.5,7797.55,2022-01-20 15:15:00+05:30,7754.95,Reversed,-3.449999999999818,-9.65257999999982,516.029155647294,4,-1780.3005869830706,-4981.012707217864,-0.17803005869830704,-0.49810127072178634,2022
13,LONG,2022-01-20 14:15:00+05:30,2022-01-20 15:15:00+05:30,7754.95,7708.0,2022-01-21 09:15:00+05:30,7705.95,Gap Outside Initial SL,-49.0,-55.18436,515.7995860708322,4,-25274.17971747078,-28464.07004558379,-2.527417971747078,-2.8464070045583787,2022
14,SHORT,2022-01-21 09:15:00+05:30,2022-01-21 10:15:00+05:30,7645.1,7755.75,2022-01-25 11:15:00+05:30,7308.0,Reversed,337.10000000000036,331.11876000000035,523.2109455729814,4,176374.4097526522,173244.95951655327,17.63744097526522,17.32449595165533,2022
15,LONG,2022-01-25 10:15:00+05:30,2022-01-25 11:15:00+05:30,7308.0,7097.75,2022-01-28 13:15:00+05:30,7544.7,Reversed,236.69999999999982,230.75891999999982,547.3453749315818,4,129556.6502463053,126304.82758620678,12.95566502463053,12.630482758620678,2022
16,SHORT,2022-01-28 12:15:00+05:30,2022-01-28 13:15:00+05:30,7544.7,7579.8,2022-01-31 12:15:00+05:30,7524.5,Reversed,20.199999999999818,14.172319999999818,530.1734992776386,4,10709.504685408203,7513.788487282367,1.0709504685408202,0.7513788487282368,2022
17,LONG,2022-01-31 11:15:00+05:30,2022-01-31 12:15:00+05:30,7524.5,7458.8,2022-01-31 15:15:00+05:30,7511.35,Reversed,-13.149999999999636,-19.164339999999637,531.5967838394578,4,-6990.4977074886765,-10187.70150840568,-0.6990497707488676,-1.018770150840568,2022
18,SHORT,2022-01-31 14:15:00+05:30,2022-01-31 15:15:00+05:30,7511.35,7543.8,2022-02-01 09:15:00+05:30,7587.25,Gap Outside Initial SL,-75.89999999999964,-81.93943999999964,532.5274418047355,4,-40418.832832979235,-43635.00036611242,-4.041883283297923,-4.363500036611242,2022
19,SHORT,2022-02-01 10:15:00+05:30,2022-02-01 11:15:00+05:30,7560.35,7590.65,2022-02-01 14:15:00+05:30,7590.65,Initial SL Hit,-30.299999999999272,-36.360399999999274,529.0760348396568,4,-16031.003855641216,-19237.416257183475,-1.6031003855641217,-1.9237416257183475,2022
20,LONG,2022-02-01 14:15:00+05:30,2022-02-01 15:15:00+05:30,7610.15,7462.15,2022-02-03 15:15:00+05:30,7624.25,Reversed,14.100000000000364,8.006240000000364,525.6138183872854,4,7411.154839260916,4208.190377325212,0.7411154839260916,0.4208190377325211,2022
21,SHORT,2022-02-03 14:15:00+05:30,2022-02-03 15:15:00+05:30,7624.25,7679.8,2022-02-07 12:15:00+05:30,7480.4,Reversed,143.85000000000036,137.80814000000038,524.6417680427583,4,75469.71833295097,72299.90622028416,7.546971833295098,7.229990622028416,2022
22,LONG,2022-02-07 11:15:00+05:30,2022-02-07 12:15:00+05:30,7480.4,7434.05,2022-02-07 13:15:00+05:30,7434.05,Initial SL Hit,-46.349999999999454,-52.31577999999946,534.730763060799,4,-24784.77086786774,-27974.856959520595,-2.478477086786774,-2.7974856959520595,2022
23,LONG,2022-02-08 11:15:00+05:30,2022-02-08 12:15:00+05:30,7395.75,7305.35,2022-02-10 14:15:00+05:30,7529.0,Reversed,133.25,127.2801,540.8511645201636,4,72068.4176723118,68839.59030524288,7.206841767231181,6.883959030524287,2022
24,SHORT,2022-02-10 13:15:00+05:30,2022-02-10 14:15:00+05:30,7529.0,7570.25,2022-02-15 11:15:00+05:30,7086.75,Reversed,442.25,436.4037,531.2790543232833,4,234958.16177447204,231852.14503918184,23.495816177447203,23.185214503918182,2022
25,LONG,2022-02-15 10:15:00+05:30,2022-02-15 11:15:00+05:30,7086.75,7004.3,2022-02-16 15:15:00+05:30,7272.15,Reversed,185.39999999999964,179.65643999999963,564.4336261332769,4,104645.99428510934,101404.13588739528,10.464599428510935,10.140413588739529,2022
26,SHORT,2022-02-16 14:15:00+05:30,2022-02-16 15:15:00+05:30,7272.15,7379.4,2022-02-17 12:15:00+05:30,7333.75,Reversed,-61.600000000000364,-67.44236000000036,550.04365971549,4,-33882.68943847439,-37096.242514249774,-3.388268943847439,-3.7096242514249775,2022
27,LONG,2022-02-17 11:15:00+05:30,2022-02-17 12:15:00+05:30,7333.75,7260.1,2022-02-18 09:15:00+05:30,7240.65,Gap Outside Initial SL,-93.10000000000036,-98.92976000000036,545.4235554798023,4,-50778.933015169794,-53958.62144196372,-5.077893301516979,-5.3958621441963714,2022
28,LONG,2022-02-21 10:15:00+05:30,2022-02-21 11:15:00+05:30,7172.4,7099.7,2022-02-21 14:15:00+05:30,7157.45,Reversed,-14.949999999999818,-20.68193999999982,557.6933801795773,4,-8337.516033684578,-11534.181027271106,-0.8337516033684579,-1.1534181027271107,2022
29,SHORT,2022-02-21 13:15:00+05:30,2022-02-21 14:15:00+05:30,7157.45,7224.9,2022-02-22 11:15:00+05:30,7075.15,Reversed,82.30000000000018,76.60696000000019,558.8582525899587,4,45994.0341881537,42812.43180182897,4.5994034188153705,4.281243180182898,2022
30,LONG,2022-02-22 10:15:00+05:30,2022-02-22 11:15:00+05:30,7075.15,6954.5,2022-02-22 13:15:00+05:30,6992.5,Reversed,-82.64999999999964,-88.27705999999964,565.3590383242758,4,-46726.92451750119,-49908.23374769419,-4.67269245175012,-4.99082337476942,2022
31,SHORT,2022-02-22 12:15:00+05:30,2022-02-22 13:15:00+05:30,6992.5,7075.9,2022-02-22 14:15:00+05:30,7075.9,Initial SL Hit,-83.39999999999964,-89.02735999999963,572.041473006793,4,-47708.25884876633,-50927.342152305835,-4.770825884876633,-5.092734215230583,2022
32,LONG,2022-02-22 14:15:00+05:30,2022-02-22 15:15:00+05:30,7094.55,6974.15,2022-02-23 13:15:00+05:30,7124.5,Reversed,29.949999999999818,24.26237999999982,563.8130677773784,4,16886.20137993238,13679.446899380408,1.688620137993238,1.3679446899380407,2022
33,SHORT,2022-02-23 12:15:00+05:30,2022-02-23 13:15:00+05:30,7124.5,7169.25,2022-02-25 10:15:00+05:30,6975.45,Reversed,149.05000000000018,143.41002000000017,561.4429082742648,4,83683.06547827927,80516.53870447059,8.368306547827927,8.051653870447058,2022
34,LONG,2022-02-25 09:15:00+05:30,2022-02-25 10:15:00+05:30,6975.45,6644.75,2022-03-04 15:15:00+05:30,6739.75,Reversed,-235.69999999999982,-241.1860799999998,573.4397063988704,4,-135159.73879821366,-138305.67490269436,-13.515973879821365,-13.830567490269436,2022
35,SHORT,2022-03-04 14:15:00+05:30,2022-03-04 15:15:00+05:30,6739.75,6865.0,2022-03-08 09:15:00+05:30,6588.9,Reversed,150.85000000000036,145.51854000000037,593.4938239548944,4,89528.54334359604,86364.35476093348,8.952854334359605,8.636435476093348,2022
36,LONG,2022-03-07 15:15:00+05:30,2022-03-08 09:15:00+05:30,6588.9,6484.05,2022-03-08 11:15:00+05:30,6588.95,Reversed,0.0500000000001819,-5.221139999999818,607.0816069450136,4,30.35408034736111,-3169.658061284778,0.003035408034736111,-0.3169658061284778,2022
37,SHORT,2022-03-08 10:15:00+05:30,2022-03-08 11:15:00+05:30,6588.95,6654.0,2022-03-08 14:15:00+05:30,6654.0,Initial SL Hit,-65.05000000000018,-70.34718000000018,607.0770001290039,4,-39490.35885839181,-42706.15500193516,-3.949035885839181,-4.270615500193517,2022
38,LONG,2022-03-08 14:15:00+05:30,2022-03-08 15:15:00+05:30,6683.9,6487.0,2022-03-10 11:15:00+05:30,6981.85,Reversed,297.9500000000007,292.48370000000074,598.4529989975913,4,178309.07105133275,175037.74742291225,17.830907105133278,17.503774742291224,2022
39,SHORT,2022-03-10 10:15:00+05:30,2022-03-10 11:15:00+05:30,6981.85,7020.55,2022-03-11 11:15:00+05:30,6902.65,Reversed,79.20000000000073,73.64620000000073,572.9140557302147,4,45374.79321383342,42192.94313111896,4.537479321383342,4.219294313111897,2022
40,LONG,2022-03-11 10:15:00+05:30,2022-03-11 11:15:00+05:30,6902.65,6837.2,2022-03-15 12:15:00+05:30,7010.0,Reversed,107.35000000000036,101.78494000000036,579.4875881002224,4,62207.99258255908,58983.10938552606,6.220799258255909,5.898310938552606,2022
41,SHORT,2022-03-15 11:15:00+05:30,2022-03-15 12:15:00+05:30,7010.0,7030.1,2022-03-16 09:15:00+05:30,7030.1,Initial SL Hit,-20.100000000000364,-25.716040000000365,570.6134094151213,4,-11469.329529244145,-14673.917261055843,-1.1469329529244146,-1.4673917261055842,2022
42,SHORT,2022-03-17 12:15:00+05:30,2022-03-17 13:15:00+05:30,7213.65,7232.75,2022-03-21 09:15:00+05:30,7259.2,Gap Outside Initial SL,-45.55000000000018,-51.339140000000185,554.5043078053413,4,-25257.6712205334,-28467.774289021614,-2.52576712205334,-2.8467774289021612,2022
43,LONG,2022-03-22 12:15:00+05:30,2022-03-22 13:15:00+05:30,7111.3,7024.85,2022-03-23 11:15:00+05:30,7171.15,Reversed,59.849999999999454,54.13701999999945,562.4850589906206,4,33664.73078058833,30451.2648882761,3.3664730780588332,3.0451264888276097,2022
44,SHORT,2022-03-23 10:15:00+05:30,2022-03-23 11:15:00+05:30,7171.15,7232.65,2022-03-23 13:15:00+05:30,7204.75,Reversed,-33.600000000000364,-39.350360000000364,557.7905914671985,4,-18741.763873298074,-21949.260578847392,-1.8741763873298074,-2.1949260578847394,2022
45,SHORT,2022-03-23 12:15:00+05:30,2022-03-23 13:15:00+05:30,7204.75,7165.95,2022-03-23 13:15:00+05:30,7165.95,Initial SL Hit,38.80000000000018,33.05172000000018,555.1892848468025,4,21541.34425205604,18349.96078975686,2.1541344252056036,1.834996078975686,2022
46,LONG,2022-03-25 10:15:00+05:30,2022-03-25 11:15:00+05:30,7210.9,7267.05,2022-03-25 11:15:00+05:30,7223.65,Gap Outside Initial SL,12.75,6.97618,554.7157775035017,4,7072.626163169647,3869.797112704379,0.7072626163169647,0.38697971127043784,2022
47,SHORT,2022-03-28 10:15:00+05:30,2022-03-28 11:15:00+05:30,7118.1,7236.8,2022-03-28 13:15:00+05:30,7177.95,Reversed,-59.849999999999454,-65.56841999999945,561.9477107655132,4,-33632.57048931566,-36846.02351751138,-3.3632570489315654,-3.6846023517511375,2022
48,LONG,2022-03-28 12:15:00+05:30,2022-03-28 13:15:00+05:30,7177.95,7101.9,2022-03-29 11:15:00+05:30,7213.5,Reversed,35.55000000000018,29.793420000000182,557.2621709541025,4,19810.670177418448,16602.74590934748,1.9810670177418448,1.6602745909347478,2022
49,SHORT,2022-03-29 10:15:00+05:30,2022-03-29 11:15:00+05:30,7213.5,7268.95,2022-03-30 09:15:00+05:30,7268.95,Initial SL Hit,-55.44999999999982,-61.24297999999982,554.5158383586331,4,-30747.903236986105,-33960.2023982809,-3.0747903236986107,-3.39602023982809,2022
50,SHORT,2022-03-30 12:15:00+05:30,2022-03-30 13:15:00+05:30,7267.4,7293.75,2022-03-30 14:15:00+05:30,7293.75,Initial SL Hit,-26.350000000000364,-32.174460000000366,550.4031703222611,4,-14503.12353799178,-17708.924787406977,-1.450312353799178,-1.7708924787406977,2022
51,SHORT,2022-03-31 10:15:00+05:30,2022-03-31 11:15:00+05:30,7296.25,7317.95,2022-03-31 11:15:00+05:30,7317.95,Initial SL Hit,-21.699999999999818,-27.54567999999982,548.2268288504368,4,-11896.52218605438,-15101.280794928802,-1.189652218605438,-1.5101280794928802,2022
52,LONG,2022-04-01 12:15:00+05:30,2022-04-01 13:15:00+05:30,7361.95,7335.4,2022-04-06 09:15:00+05:30,7586.05,Reversed,224.10000000000036,218.12080000000037,543.3343068072998,4,121761.21815551608,118512.51366825387,12.176121815551609,11.851251366825387,2022
53,LONG,2022-04-05 15:15:00+05:30,2022-04-06 09:15:00+05:30,7586.05,7625.5,2022-04-06 09:15:00+05:30,7625.5,Initial SL Hit,39.44999999999982,33.36537999999982,527.283632456944,4,20801.339300426345,17593.018764706176,2.0801339300426345,1.7593018764706174,2022
54,SHORT,2022-04-05 15:15:00+05:30,2022-04-06 09:15:00+05:30,7586.05,7625.5,2022-04-06 09:15:00+05:30,7625.5,Initial SL Hit,-39.44999999999982,-45.53461999999982,527.283632456944,4,-20801.339300426345,-24009.65983614652,-2.0801339300426345,-2.4009659836146517,2022
55,LONG,2022-04-06 10:15:00+05:30,2022-04-06 11:15:00+05:30,7642.5,7558.4,2022-04-07 12:15:00+05:30,7649.0,Reversed,6.5,0.38339999999999996,523.3889434085705,4,3402.0281321557086,200.66732090284592,0.3402028132155709,0.020066732090284593,2022
56,SHORT,2022-04-07 11:15:00+05:30,2022-04-07 12:15:00+05:30,7649.0,7676.1,2022-04-08 12:15:00+05:30,7629.8,Reversed,19.199999999999818,13.08847999999982,522.944175709243,4,10040.528173617371,6844.544384886819,1.0040528173617371,0.6844544384886819,2022
57,LONG,2022-04-08 11:15:00+05:30,2022-04-08 12:15:00+05:30,7629.8,7570.5,2022-04-12 09:15:00+05:30,7570.5,Initial SL Hit,-59.30000000000018,-65.38012000000018,524.2601378804162,4,-31088.626176308775,-34276.19072583825,-3.1088626176308773,-3.4276190725838247,2022
58,LONG,2022-04-12 11:15:00+05:30,2022-04-12 12:15:00+05:30,7540.8,7476.35,2022-04-12 13:15:00+05:30,7476.35,Initial SL Hit,-64.44999999999982,-70.45685999999982,530.4476978569913,4,-34187.354126882994,-37373.67918523224,-3.4187354126882994,-3.737367918523224,2022
59,LONG,2022-04-13 13:15:00+05:30,2022-04-13 14:15:00+05:30,7524.85,7488.3,2022-04-18 09:15:00+05:30,7416.9,Gap Outside Initial SL,-107.95000000000073,-113.92670000000072,531.5720579147757,4,-57383.20365190042,-60560.25037043966,-5.7383203651900425,-6.056025037043965,2022
60,LONG,2022-04-18 13:15:00+05:30,2022-04-18 14:15:00+05:30,7354.55,7321.05,2022-04-19 14:15:00+05:30,7321.05,Initial SL Hit,-33.5,-39.37024,543.8809988374544,4,-18220.01346105472,-21412.7254556703,-1.8220013461054723,-2.14127254556703,2022
61,SHORT,2022-04-20 10:15:00+05:30,2022-04-20 11:15:00+05:30,7369.45,7422.9,2022-04-21 10:15:00+05:30,7422.9,Initial SL Hit,-53.44999999999982,-59.366939999999815,542.7813473189995,4,-29011.66301420042,-32223.2676794061,-2.901166301420042,-3.22232676794061,2022
62,SHORT,2022-04-22 13:15:00+05:30,2022-04-22 14:15:00+05:30,7366.15,7425.95,2022-04-26 14:15:00+05:30,7308.2,Reversed,57.94999999999982,52.08025999999982,543.0245107688548,4,31468.27039905504,28280.85770721466,3.146827039905504,2.8280857707214664,2022
63,LONG,2022-04-26 13:15:00+05:30,2022-04-26 14:15:00+05:30,7308.2,7275.4,2022-04-27 09:15:00+05:30,7264.4,Gap Outside Initial SL,-43.80000000000018,-49.62904000000018,547.3303959935415,4,-23973.07134451722,-27163.482115979412,-2.397307134451722,-2.7163482115979414,2022
64,SHORT,2022-04-27 09:15:00+05:30,2022-04-27 10:15:00+05:30,7216.7,7331.45,2022-04-27 14:15:00+05:30,7256.65,Reversed,-39.94999999999982,-45.739339999999814,554.2699571826458,4,-22143.0847894466,-25351.94202336238,-2.21430847894466,-2.5351942023362377,2022
65,LONG,2022-04-27 13:15:00+05:30,2022-04-27 14:15:00+05:30,7256.65,7189.5,2022-04-29 15:15:00+05:30,7225.35,Reversed,-31.299999999999272,-37.09279999999927,551.2185374794154,4,-17253.140223105303,-20446.23896701606,-1.7253140223105303,-2.044623896701606,2022
66,SHORT,2022-04-29 14:15:00+05:30,2022-04-29 15:15:00+05:30,7225.35,7337.45,2022-05-06 13:15:00+05:30,6913.1,Reversed,312.25,306.59462,553.6063996899804,4,172863.5983031964,169732.7437425177,17.28635983031964,16.97327437425177,2022
67,LONG,2022-05-06 12:15:00+05:30,2022-05-06 13:15:00+05:30,6913.1,6832.65,2022-05-09 09:15:00+05:30,6830.1,Gap Outside Initial SL,-83.0,-88.49728,578.611621414416,4,-48024.764577396534,-51205.55467156557,-4.802476457739653,-5.120555467156557,2022
68,SHORT,2022-05-09 13:15:00+05:30,2022-05-09 14:15:00+05:30,6698.6,6789.05,2022-05-10 09:15:00+05:30,6722.6,Reversed,-24.0,-29.36848,597.1397008330099,4,-14331.352819992237,-17537.085361120236,-1.4331352819992236,-1.7537085361120237,2022
69,SHORT,2022-05-09 15:15:00+05:30,2022-05-10 09:15:00+05:30,6722.6,6684.55,2022-05-10 09:15:00+05:30,6684.55,Initial SL Hit,38.05000000000018,32.687140000000184,595.007883854461,4,22640.049980662352,19449.106000654618,2.2640049980662353,1.944910600065462,2022
70,LONG,2022-05-10 10:15:00+05:30,2022-05-10 11:15:00+05:30,6655.15,6786.7,2022-05-10 11:15:00+05:30,6675.8,Gap Outside Initial SL,20.650000000000546,15.317620000000545,601.0382936522843,4,12411.44076392,9206.476187614431,1.241144076392,0.9206476187614431,2022
71,SHORT,2022-05-10 13:15:00+05:30,2022-05-10 14:15:00+05:30,6613.8,6685.5,2022-05-16 14:15:00+05:30,6535.5,Reversed,78.30000000000018,73.04028000000018,604.7960325380266,4,47355.52934772759,44174.47155946668,4.735552934772759,4.417447155946668,2022
72,LONG,2022-05-16 13:15:00+05:30,2022-05-16 14:15:00+05:30,6535.5,6441.3,2022-05-18 11:15:00+05:30,6743.3,Reversed,207.80000000000018,202.48848000000018,612.0419248718537,4,127182.31198837131,123931.43906357595,12.718231198837131,12.393143906357595,2022
73,SHORT,2022-05-18 10:15:00+05:30,2022-05-18 11:15:00+05:30,6743.3,6803.2,2022-05-20 14:15:00+05:30,6616.3,Reversed,127.0,121.65616,593.1813800364806,4,75334.03526463304,72164.16887873888,7.533403526463305,7.216416887873888,2022
74,LONG,2022-05-20 13:15:00+05:30,2022-05-20 14:15:00+05:30,6616.3,6583.2,2022-05-23 15:15:00+05:30,6650.8,Reversed,34.5,29.19316,604.5675075193084,4,20857.57900941614,17649.235977812372,2.085757900941614,1.7649235977812372,2022
75,SHORT,2022-05-23 14:15:00+05:30,2022-05-23 15:15:00+05:30,6650.8,6760.4,2022-05-26 12:15:00+05:30,6452.0,Reversed,198.80000000000018,193.5588800000002,601.4314067480603,4,119564.5636615145,116412.38948697911,11.95645636615145,11.64123894869791,2022
76,LONG,2022-05-26 11:15:00+05:30,2022-05-26 12:15:00+05:30,6452.0,6386.8,2022-05-27 11:15:00+05:30,6612.95,Reversed,160.94999999999982,155.72401999999983,619.9628022318661,4,99783.01301921874,96543.09981401106,9.978301301921874,9.654309981401106,2022
77,SHORT,2022-05-27 10:15:00+05:30,2022-05-27 11:15:00+05:30,6612.95,6668.55,2022-05-27 13:15:00+05:30,6649.7,Reversed,-36.75,-42.05506,604.8737704050386,4,-22229.111062385167,-25438.002706810123,-2.2229111062385165,-2.5438002706810123,2022
78,LONG,2022-05-27 12:15:00+05:30,2022-05-27 13:15:00+05:30,6649.7,6604.0,2022-05-30 12:15:00+05:30,6783.5,Reversed,133.80000000000018,128.4267200000002,601.5308961306525,4,80484.83390228142,77252.63996872051,8.048483390228142,7.725263996872052,2022
79,SHORT,2022-05-30 11:15:00+05:30,2022-05-30 12:15:00+05:30,6783.5,6818.55,2022-05-30 14:15:00+05:30,6801.35,Reversed,-17.850000000000364,-23.283940000000364,589.666101569986,4,-10525.539913024466,-13729.750128989675,-1.0525539913024466,-1.3729750128989675,2022
80,LONG,2022-05-30 13:15:00+05:30,2022-05-30 14:15:00+05:30,6801.35,6772.8,2022-05-31 09:15:00+05:30,6813.4,Reversed,12.049999999999272,6.604099999999272,588.1185352907878,4,7086.828350253565,3883.9936189134637,0.7086828350253565,0.38839936189134633,2022
81,LONG,2022-05-30 15:15:00+05:30,2022-05-31 09:15:00+05:30,6813.4,6826.65,2022-05-31 09:15:00+05:30,6826.65,Initial SL Hit,13.25,7.79398,587.0784043208971,4,7778.788857251887,4575.677341708986,0.7778788857251886,0.45756773417089863,2022
82,SHORT,2022-05-30 15:15:00+05:30,2022-05-31 09:15:00+05:30,6813.4,6826.65,2022-05-31 09:15:00+05:30,6820.8,Reversed,-7.400000000000546,-12.853680000000546,587.0784043208971,4,-4344.3801919749585,-7546.117944051749,-0.4344380191974958,-0.7546117944051749,2022
83,LONG,2022-05-30 15:15:00+05:30,2022-05-31 09:15:00+05:30,6820.8,6774.7,2022-05-31 12:15:00+05:30,6851.4,Reversed,30.599999999999454,25.131119999999456,586.4414731409805,4,17945.109078113685,14737.931034482439,1.7945109078113683,1.4737931034482439,2022
84,LONG,2022-05-31 11:15:00+05:30,2022-05-31 12:15:00+05:30,6851.4,6878.9,2022-05-31 12:15:00+05:30,6878.9,Initial SL Hit,27.5,22.00788,583.8222844965993,4,16055.112823656482,12848.690778527018,1.605511282365648,1.2848690778527017,2022
85,SHORT,2022-05-31 11:15:00+05:30,2022-05-31 12:15:00+05:30,6851.4,6878.9,2022-05-31 12:15:00+05:30,6878.9,Initial SL Hit,-27.5,-32.99212,583.8222844965993,4,-16055.112823656482,-19261.534868785944,-1.605511282365648,-1.9261534868785943,2022
86,SHORT,2022-05-31 14:15:00+05:30,2022-05-31 15:15:00+05:30,6837.75,6888.8,2022-06-01 09:15:00+05:30,6888.8,Initial SL Hit,-51.05000000000018,-56.54062000000018,584.9877518189463,4,-29863.624730357315,-33075.57018024946,-2.986362473035731,-3.3075570180249456,2022
87,SHORT,2022-06-01 10:15:00+05:30,2022-06-01 11:15:00+05:30,6879.75,6911.9,2022-06-02 09:15:00+05:30,6871.85,Reversed,7.899999999999636,2.3993599999996356,581.4164758893855,4,4593.190159525934,1395.0274355897443,0.4593190159525934,0.13950274355897443,2022
88,LONG,2022-06-01 15:15:00+05:30,2022-06-02 09:15:00+05:30,6871.85,6825.4,2022-06-02 11:15:00+05:30,6829.0,Reversed,-42.850000000000364,-48.33034000000036,582.0848825279946,4,-24942.33721632478,-28132.36028143825,-2.4942337216324777,-2.813236028143825,2022
89,SHORT,2022-06-02 10:15:00+05:30,2022-06-02 11:15:00+05:30,6829.0,6891.2,2022-06-03 09:15:00+05:30,6937.75,Gap Outside Initial SL,-108.75,-114.2567,585.7372968223751,4,-63698.9310294333,-66924.41060184507,-6.36989310294333,-6.692441060184507,2022
90,LONG,2022-06-06 12:15:00+05:30,2022-06-06 13:15:00+05:30,6722.45,6665.2,2022-06-07 09:15:00+05:30,6665.2,Initial SL Hit,-57.25,-62.60506,595.0211604400182,4,-34064.96143519104,-37251.33545061697,-3.4064961435191043,-3.725133545061697,2022
91,SHORT,2022-06-07 13:15:00+05:30,2022-06-07 14:15:00+05:30,6630.95,6668.95,2022-06-07 14:15:00+05:30,6668.95,Initial SL Hit,-38.0,-43.31996,603.2318144458939,4,-22922.808948943966,-26131.978072523547,-2.2922808948943962,-2.6131978072523547,2022
92,SHORT,2022-06-08 11:15:00+05:30,2022-06-08 12:15:00+05:30,6680.5,6724.65,2022-06-10 13:15:00+05:30,6646.3,Reversed,34.19999999999982,28.86927999999982,598.7575780255969,4,20477.509168475306,17285.700172142697,2.0477509168475305,1.7285700172142695,2022
93,SHORT,2022-06-10 12:15:00+05:30,2022-06-10 13:15:00+05:30,6646.3,6623.2,2022-06-10 13:15:00+05:30,6623.2,Initial SL Hit,23.100000000000364,17.792200000000364,601.8386169748582,4,13902.472052119443,10708.03304094029,1.3902472052119443,1.070803304094029,2022
94,LONG,2022-06-13 12:15:00+05:30,2022-06-13 13:15:00+05:30,6427.05,6485.7,2022-06-13 13:15:00+05:30,6431.4,Gap Outside Initial SL,4.349999999999454,-0.7933800000005462,622.3695163410896,4,2707.3073960834,-493.7755268750336,0.27073073960834,-0.04937755268750336,2022
95,SHORT,2022-06-14 10:15:00+05:30,2022-06-14 11:15:00+05:30,6480.4,6371.0,2022-06-14 11:15:00+05:30,6473.0,Gap Outside Initial SL,7.399999999999636,2.2186399999996365,617.2458490216653,4,4567.619282760099,1369.4463304732033,0.4567619282760099,0.13694463304732032,2022
