,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year
20,LONG,2018-04-27 13:00:00+05:30,2018-04-27 17:00:00+05:30,31240,30771.399999999998,2018-05-08 09:00:00+05:30,31195.0,RSI Overbought,-45.0,-63.7305,320.1024327784891,10,-14404.60947503201,-20400.2880921895,-1.4404609475032009,-2.04002880921895,2018
21,LONG,2018-06-29 17:00:00+05:30,2018-06-29 21:00:00+05:30,30448,29991.28,2018-07-17 17:00:00+05:30,29991.28,Initial SL Hit,-456.72000000000116,-474.85178400000115,328.4287966368891,10,-150000.00000000038,-155955.00000000038,-15.000000000000037,-15.595500000000037,2018
22,LONG,2018-07-18 13:00:00+05:30,2018-07-18 17:00:00+05:30,29696,29250.56,2018-08-13 17:00:00+05:30,29770.0,RSI Overbought,74.0,56.1602,336.74568965517244,10,24919.18103448276,18911.705280172417,2.491918103448276,1.8911705280172417,2018
23,LONG,2018-10-09 09:00:00+05:30,2018-10-09 13:00:00+05:30,31368,30897.48,2018-10-12 09:00:00+05:30,31876.0,RSI Overbought,508.0,489.0268,318.79622545269063,10,161948.48252996683,155899.89798520785,16.19484825299668,15.589989798520785,2018
24,LONG,2018-11-23 21:00:00+05:30,2018-11-26 09:00:00+05:30,30519,30061.215,2018-12-05 09:00:00+05:30,30918.0,RSI Overbought,399.0,380.5689,327.66473344473934,10,130738.228644451,124699.00717585765,13.0738228644451,12.469900717585764,2018
25,LONG,2018-12-14 09:00:00+05:30,2018-12-14 13:00:00+05:30,31588,31114.18,2018-12-19 09:00:00+05:30,31100.0,Gap Outside Initial SL,-488.0,-506.8064,316.5759149043941,10,-154489.04647334432,-160442.6997594023,-15.448904647334432,-16.04426997594023,2018
26,LONG,2018-12-19 13:00:00+05:30,2018-12-19 17:00:00+05:30,31234,30765.489999999998,2018-12-26 13:00:00+05:30,31585.0,RSI Overbought,351.0,332.1543,320.1639239290517,10,112377.53729909714,106343.82403790741,11.237753729909715,10.634382403790742,2018
27,LONG,2018-12-31 13:00:00+05:30,2018-12-31 17:00:00+05:30,31470,30997.95,2019-01-02 21:00:00+05:30,31591.0,RSI Overbought,121.0,102.0817,317.7629488401652,10,38449.31680965999,32437.782014617092,3.844931680965999,3.243778201461709,2018
28,LONG,2019-01-18 21:00:00+05:30,2019-01-21 09:00:00+05:30,32144,31661.84,2019-01-30 13:00:00+05:30,32880.0,RSI Overbought,736.0,716.4928,311.10004977600795,10,228969.63663514185,222900.9457441513,22.896963663514185,22.290094574415132,2019
29,LONG,2019-02-07 13:00:00+05:30,2019-02-07 17:00:00+05:30,33150,32652.75,2019-02-20 17:00:00+05:30,33846.0,RSI Overbought,696.0,675.9012,301.65912518853696,10,209954.75113122174,203891.76470588235,20.995475113122172,20.389176470588232,2019
30,LONG,2019-03-12 09:00:00+05:30,2019-03-12 13:00:00+05:30,31984,31504.239999999998,2019-03-13 21:00:00+05:30,32221.0,RSI Overbought,237.0,217.7385,312.656328164082,10,74099.54977488743,68077.31990995497,7.409954977488743,6.807731990995497,2019
