Signal Generated At,Trade Type,Entry Time,Entry Price,Initial SL,Final SL,Exit Time,Exit Price,Points Captured,After Costs,PnL,Remarks,Qty,Leverage,ROI%,Trade Year,Trade Month,DD%,Index,Portfolio,Allocation,Qty apAlloc,PnL apAlloc,ROI% PF
2020-06-17 15:15:00,LONG,2020-06-18 09:15:00,33539.84,33338.60096,34320.46866666667,2020-06-25 12:15:00,34668.38,1128.5400000000009,1121.719178000001,269212.60272000026,MACD Reversal,240,8,26.921260272000023,2020,6,0.0,SENSEX,1000000,333333.0,79.99992,89737.44450246583,8.973744450246583
2020-06-17 15:15:00,LONG,2020-06-18 09:15:00,9889.5,9824.2293,10235.11375,2020-06-25 09:15:00,10262.4,372.8999999999997,368.86961999999966,258208.73399999976,MACD Reversal,700,7,25.82087339999998,2020,6,0.0,NIFTY,1000000,333333.0,233.3331,86069.49193042192,8.606949193042192
2020-06-18 11:45:00,LONG,2020-06-18 12:15:00,20369.8,20064.253,22029.622222222224,2020-06-24 11:15:00,21964.5,1594.7000000000007,1590.4665700000007,381711.9768000002,TSL Hit,240,5,38.17119768000002,2020,6,0.0,BANKNIFTY,1000000,333333.0,79.99992,127237.19836267446,12.723719836267447
2020-06-24 11:45:00,LONG,2020-06-24 12:15:00,22085.95,21754.66075,21754.66075,2020-06-24 13:45:00,21754.66075,-331.28925000000163,-335.6733110750016,-75526.49499187536,Initial SL Hit,225,5,-7.552649499187536,2020,6,-7.552649499187538,BANKNIFTY,1000000,333333.0,74.999925,-25175.47315512679,-2.517547315512679
2020-06-25 13:15:00,LONG,2020-06-25 14:15:00,35058.69,34848.33786,34848.33786,2020-06-25 14:15:00,34848.33786,-210.3521400000027,-217.3428427860027,-49988.85384078062,Initial SL hit,230,8,-4.998885384078062,2020,6,-4.998885384078051,SENSEX,1000000,333333.0,76.66659,-16662.934617308925,-1.6662934617308924
2020-06-26 10:15:00,LONG,2020-06-26 11:15:00,35141.5,34930.651,34930.651,2020-06-26 13:15:00,34930.651,-210.849000000002,-217.856215100002,-50106.929473000455,Initial SL hit,230,8,-5.010692947300045,2020,6,-10.009578331378124,SENSEX,1000000,333333.0,76.66659,-16702.293122023664,-1.6702293122023666
2020-06-26 11:15:00,LONG,2020-06-26 12:15:00,10379.95,10311.44233,10311.44233,2020-06-26 13:15:00,10311.44233,-68.50767000000087,-72.64594846600087,-49036.01521455059,Initial SL Hit,675,7,-4.90360152145506,2020,6,-4.903601521455073,NIFTY,1000000,333333.0,224.999775,-16345.322059511791,-1.634532205951179
2020-06-26 13:15:00,LONG,2020-06-26 14:15:00,35101.69,34891.079860000005,34891.079860000005,2020-06-29 09:15:00,34891.079860000005,-210.61013999999705,-217.60941698599703,-50050.16590677932,Initial SL hit,230,8,-5.005016590677933,2020,6,-15.014594922056062,SENSEX,1000000,333333.0,76.66659,-16683.37195220447,-1.668337195220447
2020-06-26 13:15:00,LONG,2020-06-26 14:15:00,10369.5,10301.0613,10346.99875,2020-06-29 09:15:00,10301.0613,-68.43870000000061,-72.5728122600006,-48986.6482755004,Initial SL hit,675,7,-4.89866482755004,2020,6,-9.802266349005096,NIFTY,1000000,333333.0,224.999775,-16328.866429617377,-1.6328866429617377
2020-06-30 10:15:00,LONG,2020-06-30 10:45:00,21586.2,21262.407,21392.608333333334,2020-06-30 14:15:00,21262.407,-323.7930000000015,-328.0778607000015,-73817.51865750035,Initial SL hit,225,5,-7.381751865750035,2020,6,-14.934401364937573,BANKNIFTY,1000000,333333.0,74.999925,-24605.81494666056,-2.460581494666056
2020-06-30 11:15:00,LONG,2020-06-30 12:15:00,35173.43,34962.38942,34962.38942,2020-06-30 14:15:00,34962.38942,-211.0405800000008,-218.0541619420008,-50152.457246660175,Initial SL hit,230,8,-5.015245724666018,2020,6,-20.029840646722107,SENSEX,1000000,333333.0,76.66659,-16717.46903140098,-1.6717469031400978
2020-06-30 12:15:00,LONG,2020-06-30 13:15:00,10374.6,10306.12764,10306.12764,2020-06-30 14:15:00,10306.12764,-68.47235999999975,-72.60850552799975,-49010.74123139984,Initial SL Hit,675,7,-4.901074123139983,2020,6,-14.7033404721451,NIFTY,1000000,333333.0,224.999775,-16336.8974068862,-1.6336897406886202
2020-06-30 15:15:00,LONG,2020-07-01 09:15:00,34951.1,34741.3934,36386.40733333333,2020-07-14 10:15:00,36096.68,1145.5800000000015,1138.4752220000018,261849.30106000043,TSL Hit,230,8,26.18493010600004,2020,7,0.0,SENSEX,1000000,333333.0,76.66659,87283.01307023312,8.728301307023314
2020-07-01 09:15:00,LONG,2020-07-01 09:45:00,21497.95,21175.48075,22039.4,2020-07-02 14:45:00,21929.5,431.5499999999993,427.2072549999993,102529.74119999984,TSL Hit,240,5,10.252974119999983,2020,7,-4.681427244937595,BANKNIFTY,1000000,333333.0,79.99992,34176.546223419544,3.417654622341954
2020-07-01 10:15:00,LONG,2020-07-01 11:15:00,10350.5,10282.1867,10742.055,2020-07-10 13:15:00,10751.15,400.6499999999997,396.4296699999997,267590.0272499997,MACD Reversal,675,7,26.759002724999974,2020,7,0.0,NIFTY,1000000,333333.0,224.999775,89196.58655332419,8.919658655332418
2020-07-02 15:15:00,LONG,2020-07-03 09:15:00,21997.65,21667.68525,21667.68525,2020-07-03 12:45:00,21879.35,-118.30000000000292,-122.6877000000029,-27604.732500000653,MACD Reversal,225,5,-2.7604732500000653,2020,7,-7.44190049493767,BANKNIFTY,1000000,333333.0,74.999925,-9201.568298422719,-0.9201568298422719
2020-07-06 09:15:00,LONG,2020-07-06 09:45:00,22323.0,21988.155,22158.95277777778,2020-07-07 09:15:00,22096.55,-226.45000000000076,-230.89195500000076,-51950.68987500016,TSL Hit,225,5,-5.195068987500016,2020,7,-12.636969482437678,BANKNIFTY,1000000,333333.0,74.999925,-17316.879308103435,-1.7316879308103434
2020-07-07 09:45:00,LONG,2020-07-07 10:15:00,22164.75,21832.27875,22726.016666666663,2020-07-08 14:15:00,22686.95,522.2000000000007,517.7148300000007,116485.83675000016,TSL Hit,225,5,11.648583675000015,2020,7,-0.988385807437652,BANKNIFTY,1000000,333333.0,74.999925,38828.5734213878,3.8828573421387804
2020-07-09 09:15:00,LONG,2020-07-09 09:45:00,22818.45,22476.17325,22799.975,2020-07-10 09:15:00,22767.4,-51.04999999999927,-55.60858499999927,-12511.931624999836,TSL Hit,225,5,-1.2511931624999837,2020,7,-2.2395789699376394,BANKNIFTY,1000000,333333.0,74.999925,-4170.639704356071,-0.41706397043560706
2020-07-10 09:15:00,LONG,2020-07-10 09:45:00,22796.7,22454.7495,22454.7495,2020-07-10 10:45:00,22599.45,-197.25,-201.789615,-45402.663375,MACD Reversal,225,5,-4.5402663375,2020,7,-6.779845307437654,BANKNIFTY,1000000,333333.0,74.999925,-15134.205990778875,-1.5134205990778875
2020-07-13 13:15:00,LONG,2020-07-13 14:15:00,10812.9,10741.53486,10779.75875,2020-07-14 09:15:00,10741.53486,-71.36513999999988,-75.67602697199989,-49189.417531799925,Initial SL hit,650,7,-4.918941753179992,2020,7,-4.918941753179979,NIFTY,1000000,333333.0,216.66645,-16396.456114127464,-1.6396456114127465
2020-07-15 12:15:00,LONG,2020-07-15 13:15:00,36714.48,36494.19312,36494.19312,2020-07-15 14:15:00,36494.19312,-220.28687999999968,-227.60774731199965,-50073.704408639926,Initial SL hit,220,8,-5.007370440863992,2020,7,-5.007370440864008,SENSEX,1000000,333333.0,73.33326,-16691.21811164517,-1.669121811164517
2020-07-15 12:15:00,LONG,2020-07-15 13:15:00,10797.1,10725.83914,10753.76125,2020-07-15 14:15:00,10725.83914,-71.26086000000032,-75.56544782800032,-49117.5410882002,Initial SL hit,650,7,-4.911754108820021,2020,7,-9.830695862000027,NIFTY,1000000,333333.0,216.66645,-16372.49732355304,-1.6372497323553041
2020-07-16 15:15:00,LONG,2020-07-17 09:15:00,10752.15,10681.18581,11136.79125,2020-07-27 14:15:00,11126.3,374.1499999999997,369.7743099999996,240353.3014999997,TSL Hit,650,7,24.03533014999997,2020,7,0.0,NIFTY,1000000,333333.0,216.66645,80117.68704889942,8.011768704889942
2020-07-16 15:15:00,LONG,2020-07-17 09:15:00,21608.6,21284.471,22784.20555555556,2020-07-22 13:15:00,22770.7,1162.1000000000022,1157.662070000002,260473.96575000047,TSL Hit,225,5,26.047396575000047,2020,7,0.0,BANKNIFTY,1000000,333333.0,74.999925,86824.5684253449,8.68245684253449
2020-07-17 10:15:00,LONG,2020-07-17 11:15:00,36721.0,36500.674,37990.0955,2020-07-30 13:15:00,37842.12,1121.1200000000026,1113.6636880000026,245006.01136000056,TSL Hit,220,8,24.500601136000057,2020,7,0.0,SENSEX,1000000,333333.0,73.33326,81668.58878466306,8.166858878466305
2020-07-22 14:15:00,LONG,2020-07-22 14:45:00,22793.25,22451.35125,22823.67222222222,2020-07-23 09:45:00,22804.45,11.200000000000728,6.640230000000727,1494.0517500001636,TSL Hit,225,5,0.1494051750000163,2020,7,0.0,BANKNIFTY,1000000,333333.0,74.999925,498.0167519828046,0.04980167519828046
2020-07-23 10:15:00,LONG,2020-07-23 10:45:00,22884.85,22541.57725,22931.575,2020-07-24 09:15:00,22716.4,-168.4499999999971,-173.0101249999971,-38927.27812499934,TSL Hit,225,5,-3.892727812499934,2020,7,-3.892727812499942,BANKNIFTY,1000000,333333.0,74.999925,-12975.746399240408,-1.2975746399240409
2020-07-28 10:15:00,LONG,2020-07-28 11:15:00,11202.05,11128.11647,11201.77125,2020-07-30 12:15:00,11184.5,-17.549999999999272,-22.02730999999927,-13767.068749999546,TSL Hit,625,7,-1.3767068749999545,2020,7,-1.376706874999968,NIFTY,1000000,333333.0,208.333125,-4589.018327643598,-0.4589018327643598
2020-07-29 10:15:00,LONG,2020-07-29 10:45:00,22179.05,21846.36425,22116.241666666665,2020-07-29 13:45:00,22068.65,-110.39999999999782,-114.8247699999978,-25835.573249999507,TSL Hit,225,5,-2.583557324999951,2020,7,-6.4762851374999,BANKNIFTY,1000000,333333.0,74.999925,-8611.849138142086,-0.8611849138142086
2020-07-30 09:45:00,LONG,2020-07-30 10:15:00,22198.65,21865.670250000003,22172.744444444445,2020-07-30 12:15:00,22065.5,-133.15000000000146,-137.57641500000145,-30954.693375000326,TSL Hit,225,5,-3.095469337500033,2020,7,-9.57175447499992,BANKNIFTY,1000000,333333.0,74.999925,-10318.220806768984,-1.0318220806768985
2020-08-04 12:15:00,LONG,2020-08-04 12:45:00,21451.9,21130.1215,21595.92777777778,2020-08-05 13:15:00,21595.45,143.54999999999927,139.24526499999928,33418.86359999983,TSL Hit,240,5,3.341886359999983,2020,8,-6.229868114999931,BANKNIFTY,1000000,333333.0,79.99992,11139.610060378744,1.1139610060378744
2020-08-04 14:15:00,LONG,2020-08-04 15:15:00,11104.8,11031.50832,11107.64125,2020-08-05 13:15:00,11103.05,-1.75,-6.19157,-3869.73125,TSL Hit,625,7,-0.386973125,2020,8,-1.7636799999999653,NIFTY,1000000,333333.0,208.333125,-1289.9091267562499,-0.12899091267562499
2020-08-05 09:15:00,LONG,2020-08-05 10:15:00,38134.89,37906.08066,37906.08066,2020-08-05 11:15:00,37906.08066,-228.8093399999998,-236.4134370659998,-49646.82178385996,Initial SL hit,210,8,-4.964682178385996,2020,8,-4.964682178385999,SENSEX,1000000,333333.0,69.99992999999999,-16548.92404567939,-1.6548924045679387
2020-08-05 13:15:00,LONG,2020-08-05 14:15:00,11129.9,11056.44266,11291.275,2020-08-14 13:15:00,11188.2,58.30000000000109,53.83638000000109,33647.73750000068,TSL Hit,625,7,3.364773750000068,2020,8,0.0,NIFTY,1000000,333333.0,208.333125,11215.901284087728,1.1215901284087728
2020-08-05 13:15:00,LONG,2020-08-05 14:15:00,37784.8,37558.0912,38127.51683333333,2020-08-14 13:15:00,37923.51,138.70999999999913,131.13916899999913,27539.22548999981,TSL Hit,210,8,2.7539225489999817,2020,8,-2.2107596293860183,SENSEX,1000000,333333.0,69.99992999999999,9179.732650258107,0.9179732650258107
2020-08-05 13:45:00,LONG,2020-08-05 14:15:00,21619.75,21295.45375,21295.45375,2020-08-05 15:15:00,21556.3,-63.45000000000073,-67.76760500000073,-15247.711125000164,MACD Reversal,225,5,-1.5247711125000163,2020,8,-7.7546392274999505,BANKNIFTY,1000000,333333.0,74.999925,-5082.56529242968,-0.508256529242968
2020-08-06 09:45:00,LONG,2020-08-06 10:15:00,21622.7,21298.3595,21298.3595,2020-08-06 10:45:00,21530.45,-92.25,-96.565315,-21727.195875,MACD Reversal,225,5,-2.1727195875,2020,8,-9.927358814999964,BANKNIFTY,1000000,333333.0,74.999925,-7242.391382601375,-0.7242391382601375
2020-08-06 12:15:00,LONG,2020-08-06 12:45:00,21764.05,21437.58925,21608.527777777777,2020-08-06 14:15:00,21607.35,-156.70000000000073,-161.03714000000073,-36233.35650000016,TSL Hit,225,5,-3.623335650000016,2020,8,-13.550694464999992,BANKNIFTY,1000000,333333.0,74.999925,-12077.773422214555,-1.2077773422214557
2020-08-06 14:45:00,LONG,2020-08-06 15:15:00,21661.35,21336.42975,21611.14444444445,2020-08-07 09:15:00,21586.35,-75.0,-79.32477,-17848.07325,TSL Hit,225,5,-1.7848073250000005,2020,8,-15.335501789999997,BANKNIFTY,1000000,333333.0,74.999925,-5949.35180064225,-0.594935180064225
2020-08-07 09:15:00,LONG,2020-08-07 09:45:00,21612.9,21288.7065,21288.7065,2020-08-07 10:15:00,21568.85,-44.05000000000291,-48.36817500000291,-10882.839375000654,MACD Reversal,225,5,-1.0882839375000657,2020,8,-16.423785727500047,BANKNIFTY,1000000,333333.0,74.999925,-3627.609497387093,-0.3627609497387093
2020-08-07 11:45:00,LONG,2020-08-07 12:15:00,21732.25,21406.26625,21847.680555555555,2020-08-10 13:45:00,21837.7,105.45000000000071,101.09300500000072,22745.926125000165,TSL Hit,225,5,2.2745926125000167,2020,8,-14.149193115000031,BANKNIFTY,1000000,333333.0,74.999925,7581.967793024679,0.758196779302468
2020-08-10 14:15:00,LONG,2020-08-10 14:45:00,21917.7,21588.9345,22118.441666666666,2020-08-12 10:15:00,22117.7,200.0,195.59646,44009.2035,TSL Hit,225,5,4.400920350000001,2020,8,-9.748272765000024,BANKNIFTY,1000000,333333.0,74.999925,14669.719830265502,1.4669719830265502
2020-08-12 10:15:00,LONG,2020-08-12 10:45:00,22178.25,21845.57625,22273.75,2020-08-13 12:15:00,22251.8,73.54999999999927,69.10699499999927,15549.073874999836,TSL Hit,225,5,1.5549073874999837,2020,8,-8.193365377500044,BANKNIFTY,1000000,333333.0,74.999925,5183.019441975321,0.5183019441975321
2020-08-13 12:15:00,LONG,2020-08-13 12:45:00,22284.9,21950.6265,21950.6265,2020-08-13 14:45:00,22187.55,-97.35000000000218,-101.79724500000218,-22904.38012500049,MACD Reversal,225,5,-2.290438012500049,2020,8,-10.483803390000103,BANKNIFTY,1000000,333333.0,74.999925,-7634.785740206788,-0.7634785740206789
2020-08-18 09:15:00,LONG,2020-08-18 10:15:00,11322.5,11247.7715,11316.92625,2020-08-20 12:15:00,11331.15,8.649999999999636,4.119269999999636,2574.5437499997724,MACD Reversal,625,7,0.2574543749999772,2020,8,0.0,NIFTY,1000000,333333.0,208.333125,858.1803918186741,0.08581803918186741
2020-08-18 11:15:00,LONG,2020-08-18 11:45:00,21843.0,21515.355,22269.816666666666,2020-08-20 09:15:00,22044.4,201.40000000000143,197.01126000000144,44327.533500000325,TSL Hit,225,5,4.4327533500000325,2020,8,-6.051050040000064,BANKNIFTY,1000000,333333.0,74.999925,14775.829724155608,1.477582972415561
2020-08-18 11:15:00,LONG,2020-08-18 12:15:00,38304.51,38074.68294,38318.636333333336,2020-08-20 10:15:00,38309.35,4.839999999996508,-2.8213860000034927,-592.4910600007335,TSL Hit,210,8,-0.0592491060000733,2020,8,-2.2700087353861136,SENSEX,1000000,333333.0,69.99992999999999,-197.49682250322448,-0.019749682250322448
2020-08-20 09:15:00,LONG,2020-08-20 09:45:00,22053.35,21722.54975,21722.54975,2020-08-20 09:45:00,21997.4,-55.94999999999709,-60.355074999997086,-13579.891874999345,MACD Reversal,225,5,-1.3579891874999344,2020,8,-7.409039227499987,BANKNIFTY,1000000,333333.0,74.999925,-4526.626098369156,-0.45266260983691564
2020-08-21 09:15:00,LONG,2020-08-21 09:45:00,22330.7,21995.7395,24318.88888888889,2020-08-31 10:45:00,24311.8,1981.0999999999983,1976.4357499999985,444698.04374999966,TSL Hit,225,5,44.46980437499997,2020,8,0.0,BANKNIFTY,1000000,333333.0,74.999925,148232.53301731864,14.823253301731864
2020-08-21 10:15:00,LONG,2020-08-21 11:15:00,38511.87,38280.798780000005,38862.27233333334,2020-08-31 13:15:00,38773.68,261.8099999999977,254.08144499999767,53357.10344999951,TSL Hit,210,8,5.335710344999951,2020,8,0.0,SENSEX,1000000,333333.0,69.99992999999999,17785.683364298686,1.7785683364298686
2020-08-21 10:15:00,LONG,2020-08-21 11:15:00,11398.0,11322.7732,11537.7075,2020-08-31 12:15:00,11513.15,115.14999999999964,110.56776999999964,69104.85624999978,TSL Hit,625,7,6.9104856249999775,2020,8,0.0,NIFTY,1000000,333333.0,208.333125,23034.929048381175,2.303492904838117
2020-08-31 11:45:00,LONG,2020-08-31 12:15:00,24217.0,23853.745,23853.745,2020-08-31 12:45:00,23853.745,-363.255000000001,-368.062074500001,-77293.03564500021,Initial SL Hit,210,5,-7.729303564500022,2020,8,-7.7293035645000145,BANKNIFTY,1000000,333333.0,69.99992999999999,-25764.319450654853,-2.5764319450654853
2020-09-02 15:15:00,LONG,2020-09-03 09:15:00,23914.0,23555.29,23707.530555555557,2020-09-03 11:15:00,23623.4,-290.59999999999854,-295.35373999999854,-62024.285399999695,TSL Hit,210,5,-6.2024285399999695,2020,9,-13.931732104499986,BANKNIFTY,1000000,333333.0,69.99992999999999,-20674.741125238095,-2.0674741125238096
2020-09-02 15:15:00,LONG,2020-09-03 09:15:00,11554.75,11478.48865,11544.105,2020-09-03 11:15:00,11519.45,-35.29999999999927,-39.91483999999927,-23948.90399999957,TSL Hit,600,7,-2.3948903999999565,2020,9,-2.394890399999952,NIFTY,1000000,333333.0,199.9998,-7982.9600170318545,-0.7982960017031855
2020-09-02 15:15:00,LONG,2020-09-03 09:15:00,39141.84,38906.98896,39007.436166666674,2020-09-03 11:15:00,38975.99,-165.84999999999854,-173.66178299999854,-34732.35659999971,TSL Hit,200,8,-3.473235659999971,2020,9,-3.4732356599999434,SENSEX,1000000,333333.0,66.6666,-11577.440622547703,-1.1577440622547703
2020-09-03 11:15:00,LONG,2020-09-03 12:15:00,11561.6,11485.29344,11485.29344,2020-09-04 09:15:00,11365.5,-196.1000000000004,-200.6854200000004,-120411.2520000002,Gap Open Outside ISL,600,7,-12.04112520000002,2020,9,-14.436015599999962,NIFTY,1000000,333333.0,199.9998,-40137.04386291608,-4.013704386291607
2020-09-03 11:15:00,LONG,2020-09-03 12:15:00,39131.23,38896.44262,39030.180833333325,2020-09-03 14:15:00,38981.89,-149.34000000000378,-157.15131200000377,-31430.262400000756,TSL Hit,200,8,-3.143026240000076,2020,9,-6.61626190000004,SENSEX,1000000,333333.0,66.6666,-10476.743656579452,-1.0476743656579453
2020-09-10 10:15:00,LONG,2020-09-10 11:15:00,11407.8,11332.50852,11518.36,2020-09-18 14:15:00,11508.2,100.40000000000146,95.81680000000144,59885.50000000091,TSL Hit,625,7,5.988550000000091,2020,9,-8.447465599999873,NIFTY,1000000,333333.0,208.333125,19961.8133715003,1.9961813371500299
2020-09-10 11:15:00,LONG,2020-09-10 12:15:00,38748.26,38515.77044,38824.713,2020-09-18 14:15:00,38841.48,93.22000000000116,85.46102600000117,17946.815460000245,MACD Reversal,210,8,1.7946815460000245,2020,9,-4.821580353999991,SENSEX,1000000,333333.0,69.99992999999999,5982.265837728261,0.5982265837728261
2020-09-14 10:45:00,LONG,2020-09-14 11:15:00,22622.45,22283.11325,22458.522222222226,2020-09-14 12:45:00,22457.1,-165.35000000000218,-169.8579550000022,-38218.03987500049,TSL Hit,225,5,-3.821803987500049,2020,9,-17.753536092000047,BANKNIFTY,1000000,333333.0,74.999925,-12739.333885653541,-1.273933388565354
2020-09-15 14:45:00,LONG,2020-09-15 15:15:00,22502.5,22164.9625,22419.06111111111,2020-09-17 09:15:00,22340.45,-162.04999999999927,-166.53429499999928,-37470.21637499984,TSL Hit,225,5,-3.747021637499984,2020,9,-21.50055772950003,BANKNIFTY,1000000,333333.0,74.999925,-12490.059634927822,-1.2490059634927824
2020-09-17 09:15:00,LONG,2020-09-17 09:45:00,22374.55,22038.93175,22425.64166666667,2020-09-17 11:15:00,22352.15,-22.399999999997817,-26.872669999997814,-6046.350749999509,TSL Hit,225,5,-0.604635074999951,2020,9,-22.10519280449998,BANKNIFTY,1000000,333333.0,74.999925,-2015.4482345495862,-0.2015448234549586
2020-09-17 11:45:00,LONG,2020-09-17 12:15:00,22393.15,22057.25275,22057.25275,2020-09-17 12:15:00,22375.4,-17.75,-22.226855,-5001.042375,MACD Reversal,225,5,-0.5001042375,2020,9,-22.60529704199999,BANKNIFTY,1000000,333333.0,74.999925,-1667.0124579858752,-0.16670124579858753
2020-09-25 13:45:00,LONG,2020-09-25 14:15:00,20910.9,20597.236500000003,21457.402777777777,2020-09-29 10:15:00,21426.05,515.1499999999978,510.9163049999978,122619.91319999949,TSL Hit,240,5,12.261991319999948,2020,9,-10.343305722000052,BANKNIFTY,1000000,333333.0,79.99992,40873.263526695424,4.0873263526695425
2020-09-28 09:15:00,LONG,2020-09-28 10:15:00,11177.95,11104.17553,11856.46375,2020-10-14 10:15:00,11849.55,671.5999999999985,666.9944999999985,416871.5624999991,TSL Hit,625,7,41.68715624999991,2020,9,0.0,NIFTY,1000000,333333.0,208.333125,138957.0485428122,13.89570485428122
2020-09-28 10:15:00,LONG,2020-09-28 11:15:00,37898.68,37671.28792,40147.835333333336,2020-10-15 13:15:00,39835.95,1937.2699999999968,1929.4965369999968,405194.27276999934,TSL Hit,210,8,40.519427276999934,2020,9,0.0,SENSEX,1000000,333333.0,69.99992999999999,135064.62252524216,13.506462252524216
2020-09-29 10:45:00,LONG,2020-09-29 11:15:00,21427.45,21106.03825,21106.03825,2020-09-30 09:15:00,21189.2,-238.25,-242.511665,-58202.7996,MACD Reversal,240,5,-5.82027996,2020,9,-16.163585682000047,BANKNIFTY,1000000,333333.0,79.99992,-19400.9137990668,-1.94009137990668
2020-09-30 13:45:00,LONG,2020-09-30 14:15:00,21506.2,21183.607,22431.43888888889,2020-10-05 14:45:00,22374.2,868.0,863.61196,194312.691,TSL Hit,225,5,19.4312691,2020,9,0.0,BANKNIFTY,1000000,333333.0,74.999925,64770.832229103,6.4770832229102995
2020-10-06 09:45:00,LONG,2020-10-06 10:15:00,22646.2,22306.507,23164.10555555556,2020-10-08 14:15:00,23123.65,477.4500000000007,472.8730150000008,106396.42837500016,TSL Hit,225,5,10.639642837500016,2020,10,0.0,BANKNIFTY,1000000,333333.0,74.999925,35465.440659523934,3.5465440659523932
2020-10-08 15:15:00,LONG,2020-10-09 09:15:00,23212.0,22863.82,23759.475,2020-10-12 11:45:00,23737.15,525.1500000000015,520.4550850000014,109295.5678500003,TSL Hit,210,5,10.929556785000033,2020,10,0.0,BANKNIFTY,1000000,333333.0,69.99992999999999,36431.81951814415,3.643181951814415
2020-10-12 13:15:00,LONG,2020-10-12 13:45:00,23764.75,23408.27875,23408.27875,2020-10-13 09:15:00,23555.75,-209.0,-213.73205,-44883.7305,MACD Reversal,210,5,-4.48837305,2020,10,-4.488373050000007,BANKNIFTY,1000000,333333.0,69.99992999999999,-14961.228538756497,-1.4961228538756497
2020-10-14 14:15:00,LONG,2020-10-14 15:15:00,11974.8,11895.76632,11900.0325,2020-10-15 11:15:00,11895.76632,-79.03368000000046,-83.80779326400045,-48189.48112680026,Initial SL hit,575,7,-4.818948112680026,2020,10,-4.818948112680005,NIFTY,1000000,333333.0,191.666475,-16063.14431243971,-1.606314431243971
2020-10-14 14:45:00,LONG,2020-10-14 15:15:00,23892.9,23534.5065,23638.48055555556,2020-10-15 13:15:00,23573.8,-319.1000000000022,-323.8466700000022,-68007.80070000046,TSL Hit,210,5,-6.800780070000045,2020,10,-11.289153120000035,BANKNIFTY,1000000,333333.0,69.99992999999999,-22669.24423073325,-2.2669244230733248
2020-10-16 13:45:00,LONG,2020-10-16 14:15:00,23578.9,23225.2165,24514.68888888889,2020-10-21 13:15:00,24319.25,740.3499999999985,735.5601849999986,154467.6388499997,TSL Hit,210,5,15.44676388499997,2020,10,0.0,BANKNIFTY,1000000,333333.0,69.99992999999999,51489.16146078694,5.148916146078695
2020-10-19 11:15:00,LONG,2020-10-19 12:15:00,11863.1,11784.80354,11861.08125,2020-10-21 13:15:00,11805.6,-57.5,-62.23374,-37340.244,TSL Hit,600,7,-3.7340244,2020,10,-8.552972512680014,NIFTY,1000000,333333.0,199.9998,-12446.735553252,-1.2446735553251997
2020-10-19 11:15:00,LONG,2020-10-19 12:15:00,40380.82,40138.53508,40459.457,2020-10-21 13:15:00,40255.26,-125.55999999999769,-133.62360799999766,-26724.72159999953,TSL Hit,200,8,-2.672472159999953,2020,10,-2.672472159999927,SENSEX,1000000,333333.0,66.6666,-8908.231625092645,-0.8908231625092645
2020-10-21 14:15:00,LONG,2020-10-21 15:15:00,11954.45,11875.55063,11875.55063,2020-10-22 09:15:00,11875.55063,-78.899370000001,-83.665370126001,-48107.58782245057,Initial SL hit,575,7,-4.810758782245057,2020,10,-13.36373129492506,NIFTY,1000000,333333.0,191.666475,-16035.846571620916,-1.6035846571620915
2020-10-21 14:15:00,LONG,2020-10-21 15:15:00,40765.52,40520.92688,40520.92688,2020-10-22 09:15:00,40520.92688,-244.59311999999773,-252.72176468799773,-50544.35293759955,Initial SL hit,200,8,-5.054435293759955,2020,10,-7.726907453759907,SENSEX,1000000,333333.0,66.6666,-16848.10079774887,-1.684810079774887
2020-10-21 14:45:00,LONG,2020-10-21 15:15:00,24678.55,24308.37175,24548.291666666668,2020-10-22 09:15:00,24432.25,-246.29999999999927,-251.21107999999927,-52754.32679999985,TSL Hit,210,5,-5.275432679999985,2020,10,-5.275432679999994,BANKNIFTY,1000000,333333.0,69.99992999999999,-17584.758015224346,-1.7584758015224347
2020-10-22 10:15:00,LONG,2020-10-22 10:45:00,24547.9,24179.6815,24179.6815,2020-10-22 14:15:00,24309.35,-238.5500000000029,-243.4357250000029,-51121.502250000616,MACD Reversal,210,5,-5.112150225000062,2020,10,-10.387582905000045,BANKNIFTY,1000000,333333.0,69.99992999999999,-17040.48370949945,-1.7040483709499452
2020-10-22 12:15:00,LONG,2020-10-22 13:15:00,40603.45,40359.8293,40359.8293,2020-10-22 14:15:00,40359.8293,-243.6206999999995,-251.7170279299995,-50343.4055859999,Initial SL Hit,200,8,-5.034340558599991,2020,10,-12.761248012359886,SENSEX,1000000,333333.0,66.6666,-16781.118414198103,-1.6781118414198102
2020-10-22 14:15:00,LONG,2020-10-22 15:15:00,40570.12,40326.69928,40470.0125,2020-10-26 11:15:00,40326.69928,-243.4207200000019,-251.5104019280019,-50302.08038560038,Initial SL hit,200,8,-5.030208038560038,2020,10,-17.79145605091992,SENSEX,1000000,333333.0,66.6666,-16767.34336117333,-1.676734336117333
2020-10-23 11:15:00,LONG,2020-10-23 12:15:00,11946.35,11867.50409,11902.15625,2020-10-26 10:15:00,11884.7,-61.64999999999964,-66.41620999999964,-38189.32074999979,TSL Hit,575,7,-3.818932074999979,2020,10,-17.182663369925024,NIFTY,1000000,333333.0,191.666475,-12729.76085355968,-1.272976085355968
