Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI
2017-07-20,CLOSED,STRADDLE,2017-07-20,BANKNIFTY,24400CE,09:16:00,15:22:00,6.4,0.05,-122.9508197,780.7377049,6.35,0.07807377049
2017-07-20,CLOSED,STRADDLE,2017-07-20,BANKNIFTY,24400PE,09:16:00,15:22:00,182.55,174,-122.9508197,1051.229508,8.55,0.1051229508
2017-07-27,CLOSED,HEDGE,2017-07-27,BANKNIFTY,24400PE,09:16:00,15:22:00,2.35,0.1,614.7540984,-1383.196721,-2.25,-0.1383196721
2017-07-27,CLOSED,HEDGE,2017-07-27,BANKNIFTY,25200CE,09:16:00,15:10:00,1.4,10000,595.2380952,0,9998.6,0
2017-07-27,CLOSED,STRADDLE,2017-07-27,BANKNIFTY,24600CE,09:16:00,11:01:00,217.35,319.65,-121.9512195,-12475.60976,-102.3,-1.247560976
2017-07-27,CLOSED,STRADDLE,2017-07-27,BANKNIFTY,24600PE,09:16:00,11:01:00,9.25,2.1,-121.9512195,871.9512195,7.15,0.08719512195
2017-07-27,CLOSED,STRADDLE,2017-07-27,BANKNIFTY,24700CE,09:16:00,14:29:00,136.75,299.45,-121.4574899,-19761.1336,-162.7,-1.97611336
2017-07-27,CLOSED,STRADDLE,2017-07-27,BANKNIFTY,24700PE,09:16:00,14:29:00,22.6,10000,-121.4574899,0,-9977.4,0
2017-07-27,CLOSED,STRADDLE,2017-07-27,BANKNIFTY,24800CE,09:16:00,15:22:00,72,113.95,-120.9677419,-5074.596774,-41.95,-0.5074596774
2017-07-27,CLOSED,STRADDLE,2017-07-27,BANKNIFTY,24800PE,09:16:00,,72.2,10000,-120.9677419,0,-9927.8,0
2017-07-27,CLOSED,STRADDLE,2017-07-27,BANKNIFTY,24900CE,09:16:00,15:22:00,38.7,6.4,-120.4819277,3891.566265,32.3,0.3891566265
2017-07-27,CLOSED,STRADDLE,2017-07-27,BANKNIFTY,24900PE,09:16:00,15:22:00,121.9,0.85,-120.4819277,14584.33735,121.05,1.458433735
2017-07-27,CLOSED,STRADDLE,2017-07-27,BANKNIFTY,25000CE,09:16:00,,15.8,10000,-120,0,-9984.2,0
2017-07-27,CLOSED,STRADDLE,2017-07-27,BANKNIFTY,25000PE,09:16:00,15:22:00,201.1,70,-120,15732,131.1,1.5732
2017-07-27,CLOSED,REBALANCE UP,2017-07-27,BANKNIFTY,25100CE,11:01:00,,11.4,10000,-119.5219124,0,-9988.6,0
2017-07-27,CLOSED,REBALANCE UP,2017-07-27,BANKNIFTY,25100PE,11:01:00,15:22:00,168.8,164.95,-119.5219124,460.1593625,3.85,0.04601593625
2017-07-27,CLOSED,REBALANCE UP,2017-07-27,BANKNIFTY,25200CE,14:29:00,15:10:00,3.9,10000,-119.047619,0,-9996.1,0
2017-07-27,CLOSED,REBALANCE UP,2017-07-27,BANKNIFTY,25200PE,14:29:00,15:10:00,173.2,252,-119.047619,-9380.952381,-78.8,-0.9380952381
2017-07-27,CLOSED,REBALANCE,2017-07-27,BANKNIFTY,24700CE,15:10:00,15:22:00,209.3,212,-121.4574899,-327.9352227,-2.7,-0.03279352227
2017-07-27,CLOSED,REBALANCE,2017-07-27,BANKNIFTY,24700PE,15:10:00,15:22:00,0.65,0.05,-121.4574899,72.87449393,0.6,0.007287449393
2017-08-03,CLOSED,HEDGE,2017-08-03,BANKNIFTY,24600PE,,,10000,10000,609.7560976,0,0,0
2017-08-03,CLOSED,HEDGE,2017-08-03,BANKNIFTY,25400CE,,,10000,10000,590.5511811,0,0,0
2017-08-03,CLOSED,STRADDLE,2017-08-03,BANKNIFTY,24800CE,,,10000,10000,-120.9677419,0,0,0
2017-08-03,CLOSED,STRADDLE,2017-08-03,BANKNIFTY,24800PE,,,10000,10000,-120.9677419,0,0,0
2017-08-03,CLOSED,STRADDLE,2017-08-03,BANKNIFTY,24900CE,,,10000,10000,-120.4819277,0,0,0
2017-08-03,CLOSED,STRADDLE,2017-08-03,BANKNIFTY,24900PE,,,10000,10000,-120.4819277,0,0,0
2017-08-03,CLOSED,STRADDLE,2017-08-03,BANKNIFTY,25000CE,,14:37:00,10000,10000,-120,0,0,0
2017-08-03,CLOSED,STRADDLE,2017-08-03,BANKNIFTY,25000PE,,14:37:00,10000,10000,-120,0,0,0
2017-08-03,CLOSED,STRADDLE,2017-08-03,BANKNIFTY,25100CE,,13:23:00,10000,10000,-119.5219124,0,0,0
2017-08-03,CLOSED,STRADDLE,2017-08-03,BANKNIFTY,25100PE,,13:23:00,10000,10000,-119.5219124,0,0,0
2017-08-03,CLOSED,STRADDLE,2017-08-03,BANKNIFTY,25200CE,,09:33:00,10000,10000,-119.047619,0,0,0
2017-08-03,CLOSED,STRADDLE,2017-08-03,BANKNIFTY,25200PE,,09:33:00,10000,10000,-119.047619,0,0,0
2017-08-03,CLOSED,REBALANCE DOWN,2017-08-03,BANKNIFTY,24700CE,,,10000,10000,-121.4574899,0,0,0
2017-08-03,CLOSED,REBALANCE DOWN,2017-08-03,BANKNIFTY,24700PE,,,10000,10000,-121.4574899,0,0,0
2017-08-03,CLOSED,REBALANCE DOWN,2017-08-03,BANKNIFTY,24600CE,,,10000,10000,-121.9512195,0,0,0
2017-08-03,CLOSED,REBALANCE DOWN,2017-08-03,BANKNIFTY,24600PE,,,10000,10000,-121.9512195,0,0,0
2017-08-03,CLOSED,REBALANCE DOWN,2017-08-03,BANKNIFTY,24500CE,,,10000,10000,-122.4489796,0,0,0
2017-08-03,CLOSED,REBALANCE DOWN,2017-08-03,BANKNIFTY,24500PE,,,10000,10000,-122.4489796,0,0,0
2017-08-10,CLOSED,HEDGE,2017-08-10,BANKNIFTY,23900PE,,,10000,10000,627.6150628,0,0,0
2017-08-10,CLOSED,HEDGE,2017-08-10,BANKNIFTY,24700CE,,,10000,10000,607.2874494,0,0,0
2017-08-10,CLOSED,STRADDLE,2017-08-10,BANKNIFTY,24100CE,,,10000,10000,-124.4813278,0,0,0
2017-08-10,CLOSED,STRADDLE,2017-08-10,BANKNIFTY,24100PE,,,10000,10000,-124.4813278,0,0,0
2017-08-10,CLOSED,STRADDLE,2017-08-10,BANKNIFTY,24200CE,,,10000,10000,-123.9669421,0,0,0
2017-08-10,CLOSED,STRADDLE,2017-08-10,BANKNIFTY,24200PE,,,10000,10000,-123.9669421,0,0,0
2017-08-10,CLOSED,STRADDLE,2017-08-10,BANKNIFTY,24300CE,,,10000,10000,-123.4567901,0,0,0
2017-08-10,CLOSED,STRADDLE,2017-08-10,BANKNIFTY,24300PE,,,10000,10000,-123.4567901,0,0,0
2017-08-10,CLOSED,STRADDLE,2017-08-10,BANKNIFTY,24400CE,,,10000,10000,-122.9508197,0,0,0
2017-08-10,CLOSED,STRADDLE,2017-08-10,BANKNIFTY,24400PE,,,10000,10000,-122.9508197,0,0,0
2017-08-10,CLOSED,STRADDLE,2017-08-10,BANKNIFTY,24500CE,,14:47:00,10000,10000,-122.4489796,0,0,0
2017-08-10,CLOSED,STRADDLE,2017-08-10,BANKNIFTY,24500PE,,14:47:00,10000,10000,-122.4489796,0,0,0
2017-08-10,CLOSED,REBALANCE DOWN,2017-08-10,BANKNIFTY,24000CE,,,10000,10000,-125,0,0,0
2017-08-10,CLOSED,REBALANCE DOWN,2017-08-10,BANKNIFTY,24000PE,,,10000,10000,-125,0,0,0
2017-08-17,CLOSED,HEDGE,2017-08-17,BANKNIFTY,24000PE,,,10000,10000,625,0,0,0
2017-08-17,CLOSED,HEDGE,2017-08-17,BANKNIFTY,24800CE,,,10000,10000,604.8387097,0,0,0
2017-08-17,CLOSED,STRADDLE,2017-08-17,BANKNIFTY,24200CE,,,10000,10000,-123.9669421,0,0,0
2017-08-17,CLOSED,STRADDLE,2017-08-17,BANKNIFTY,24200PE,,,10000,10000,-123.9669421,0,0,0
2017-08-17,CLOSED,STRADDLE,2017-08-17,BANKNIFTY,24300CE,,,10000,10000,-123.4567901,0,0,0
2017-08-17,CLOSED,STRADDLE,2017-08-17,BANKNIFTY,24300PE,,,10000,10000,-123.4567901,0,0,0
2017-08-17,CLOSED,STRADDLE,2017-08-17,BANKNIFTY,24400CE,,,10000,10000,-122.9508197,0,0,0
2017-08-17,CLOSED,STRADDLE,2017-08-17,BANKNIFTY,24400PE,,,10000,10000,-122.9508197,0,0,0
2017-08-17,CLOSED,STRADDLE,2017-08-17,BANKNIFTY,24500CE,,15:15:00,10000,10000,-122.4489796,0,0,0
2017-08-17,CLOSED,STRADDLE,2017-08-17,BANKNIFTY,24500PE,,15:15:00,10000,10000,-122.4489796,0,0,0
2017-08-17,CLOSED,STRADDLE,2017-08-17,BANKNIFTY,24600CE,,15:10:00,10000,10000,-121.9512195,0,0,0
2017-08-17,CLOSED,STRADDLE,2017-08-17,BANKNIFTY,24600PE,,15:10:00,10000,10000,-121.9512195,0,0,0
2017-08-17,CLOSED,REBALANCE DOWN,2017-08-17,BANKNIFTY,24100CE,,,10000,10000,-124.4813278,0,0,0
2017-08-17,CLOSED,REBALANCE DOWN,2017-08-17,BANKNIFTY,24100PE,,,10000,10000,-124.4813278,0,0,0
2017-08-17,CLOSED,REBALANCE DOWN,2017-08-17,BANKNIFTY,24000CE,,,10000,10000,-125,0,0,0
2017-08-17,CLOSED,REBALANCE DOWN,2017-08-17,BANKNIFTY,24000PE,,,10000,10000,-125,0,0,0
2017-08-24,CLOSED,HEDGE,2017-08-24,BANKNIFTY,23900PE,,,10000,10000,627.6150628,0,0,0
2017-08-24,CLOSED,HEDGE,2017-08-24,BANKNIFTY,24700CE,,,10000,10000,607.2874494,0,0,0
2017-08-24,CLOSED,STRADDLE,2017-08-24,BANKNIFTY,24100CE,,,10000,10000,-124.4813278,0,0,0
2017-08-24,CLOSED,STRADDLE,2017-08-24,BANKNIFTY,24100PE,,,10000,10000,-124.4813278,0,0,0
2017-08-24,CLOSED,STRADDLE,2017-08-24,BANKNIFTY,24200CE,,,10000,10000,-123.9669421,0,0,0
2017-08-24,CLOSED,STRADDLE,2017-08-24,BANKNIFTY,24200PE,,,10000,10000,-123.9669421,0,0,0
2017-08-24,CLOSED,STRADDLE,2017-08-24,BANKNIFTY,24300CE,,,10000,10000,-123.4567901,0,0,0
2017-08-24,CLOSED,STRADDLE,2017-08-24,BANKNIFTY,24300PE,,,10000,10000,-123.4567901,0,0,0
2017-08-24,CLOSED,STRADDLE,2017-08-24,BANKNIFTY,24400CE,,,10000,10000,-122.9508197,0,0,0
2017-08-24,CLOSED,STRADDLE,2017-08-24,BANKNIFTY,24400PE,,,10000,10000,-122.9508197,0,0,0
2017-08-24,CLOSED,STRADDLE,2017-08-24,BANKNIFTY,24500CE,,,10000,10000,-122.4489796,0,0,0
2017-08-24,CLOSED,STRADDLE,2017-08-24,BANKNIFTY,24500PE,,,10000,10000,-122.4489796,0,0,0
2017-08-31,CLOSED,HEDGE,2017-08-31,BANKNIFTY,23900PE,,,10000,10000,627.6150628,0,0,0
2017-08-31,CLOSED,HEDGE,2017-08-31,BANKNIFTY,24700CE,,,10000,10000,607.2874494,0,0,0
2017-08-31,CLOSED,STRADDLE,2017-08-31,BANKNIFTY,24100CE,,,10000,10000,-124.4813278,0,0,0
2017-08-31,CLOSED,STRADDLE,2017-08-31,BANKNIFTY,24100PE,,,10000,10000,-124.4813278,0,0,0
2017-08-31,CLOSED,STRADDLE,2017-08-31,BANKNIFTY,24200CE,,,10000,10000,-123.9669421,0,0,0
2017-08-31,CLOSED,STRADDLE,2017-08-31,BANKNIFTY,24200PE,,,10000,10000,-123.9669421,0,0,0
2017-08-31,CLOSED,STRADDLE,2017-08-31,BANKNIFTY,24300CE,,,10000,10000,-123.4567901,0,0,0
2017-08-31,CLOSED,STRADDLE,2017-08-31,BANKNIFTY,24300PE,,,10000,10000,-123.4567901,0,0,0
2017-08-31,CLOSED,STRADDLE,2017-08-31,BANKNIFTY,24400CE,,,10000,10000,-122.9508197,0,0,0
2017-08-31,CLOSED,STRADDLE,2017-08-31,BANKNIFTY,24400PE,,,10000,10000,-122.9508197,0,0,0
2017-08-31,CLOSED,STRADDLE,2017-08-31,BANKNIFTY,24500CE,,,10000,10000,-122.4489796,0,0,0
2017-08-31,CLOSED,STRADDLE,2017-08-31,BANKNIFTY,24500PE,,,10000,10000,-122.4489796,0,0,0
2017-09-07,CLOSED,HEDGE,2017-09-07,BANKNIFTY,24000PE,09:16:00,15:22:00,1.5,0.05,625,-906.25,-1.45,-0.090625
2017-09-07,CLOSED,HEDGE,2017-09-07,BANKNIFTY,24800CE,09:16:00,15:22:00,0.3,0.05,604.8387097,-151.2096774,-0.25,-0.01512096774
2017-09-07,CLOSED,STRADDLE,2017-09-07,BANKNIFTY,24200CE,09:16:00,15:22:00,150,105.65,-123.9669421,5497.933884,44.35,0.5497933884
2017-09-07,CLOSED,STRADDLE,2017-09-07,BANKNIFTY,24200PE,09:16:00,,9.1,10000,-123.9669421,0,-9990.9,0
2017-09-07,CLOSED,STRADDLE,2017-09-07,BANKNIFTY,24300CE,09:16:00,15:22:00,76.65,15.05,-123.4567901,7604.938272,61.6,0.7604938272
2017-09-07,CLOSED,STRADDLE,2017-09-07,BANKNIFTY,24300PE,09:16:00,15:22:00,29.15,0.85,-123.4567901,3493.82716,28.3,0.349382716
2017-09-07,CLOSED,STRADDLE,2017-09-07,BANKNIFTY,24400CE,09:16:00,15:22:00,29.6,0.15,-122.9508197,3620.901639,29.45,0.3620901639
2017-09-07,CLOSED,STRADDLE,2017-09-07,BANKNIFTY,24400PE,09:16:00,15:22:00,73.45,66.15,-122.9508197,897.5409836,7.3,0.08975409836
2017-09-07,CLOSED,STRADDLE,2017-09-07,BANKNIFTY,24500CE,09:16:00,,8.1,10000,-122.4489796,0,-9991.9,0
2017-09-07,CLOSED,STRADDLE,2017-09-07,BANKNIFTY,24500PE,09:16:00,15:22:00,148.55,164.05,-122.4489796,-1897.959184,-15.5,-0.1897959184
2017-09-07,CLOSED,STRADDLE,2017-09-07,BANKNIFTY,24600CE,09:16:00,15:22:00,2.5,0.05,-121.9512195,298.7804878,2.45,0.02987804878
2017-09-07,CLOSED,STRADDLE,2017-09-07,BANKNIFTY,24600PE,09:16:00,15:22:00,240,262,-121.9512195,-2682.926829,-22,-0.2682926829
2017-09-14,CLOSED,HEDGE,2017-09-14,BANKNIFTY,24400PE,09:16:00,15:22:00,0.8,0.05,614.7540984,-461.0655738,-0.75,-0.04610655738
2017-09-14,CLOSED,HEDGE,2017-09-14,BANKNIFTY,25200CE,09:16:00,15:22:00,0.6,0.05,595.2380952,-327.3809524,-0.55,-0.03273809524
2017-09-14,CLOSED,STRADDLE,2017-09-14,BANKNIFTY,24600CE,09:16:00,09:28:00,215.1,288,-121.9512195,-8890.243902,-72.9,-0.8890243902
2017-09-14,CLOSED,STRADDLE,2017-09-14,BANKNIFTY,24600PE,09:16:00,09:28:00,3.8,1.35,-121.9512195,298.7804878,2.45,0.02987804878
2017-09-14,CLOSED,STRADDLE,2017-09-14,BANKNIFTY,24700CE,09:16:00,15:22:00,133,195.65,-121.4574899,-7609.311741,-62.65,-0.7609311741
2017-09-14,CLOSED,STRADDLE,2017-09-14,BANKNIFTY,24700PE,09:16:00,15:22:00,12.2,0.05,-121.4574899,1475.708502,12.15,0.1475708502
2017-09-14,CLOSED,STRADDLE,2017-09-14,BANKNIFTY,24800CE,09:16:00,15:22:00,63,86.95,-120.9677419,-2897.177419,-23.95,-0.2897177419
2017-09-14,CLOSED,STRADDLE,2017-09-14,BANKNIFTY,24800PE,09:16:00,15:22:00,36.15,0.15,-120.9677419,4354.83871,36,0.435483871
2017-09-14,CLOSED,STRADDLE,2017-09-14,BANKNIFTY,24900CE,09:16:00,15:22:00,23.75,5.8,-120.4819277,2162.650602,17.95,0.2162650602
2017-09-14,CLOSED,STRADDLE,2017-09-14,BANKNIFTY,24900PE,09:16:00,15:22:00,87.7,3.6,-120.4819277,10132.53012,84.1,1.013253012
2017-09-14,CLOSED,STRADDLE,2017-09-14,BANKNIFTY,25000CE,09:16:00,,7.55,10000,-120,0,-9992.45,0
2017-09-14,CLOSED,STRADDLE,2017-09-14,BANKNIFTY,25000PE,09:16:00,15:22:00,167.9,87.15,-120,9690,80.75,0.969
2017-09-14,CLOSED,REBALANCE UP,2017-09-14,BANKNIFTY,25100CE,09:28:00,15:22:00,3.25,0.05,-119.5219124,382.4701195,3.2,0.03824701195
2017-09-14,CLOSED,REBALANCE UP,2017-09-14,BANKNIFTY,25100PE,09:28:00,15:22:00,190,185.55,-119.5219124,531.87251,4.45,0.053187251
2017-09-21,CLOSED,HEDGE,2017-09-21,BANKNIFTY,24500PE,09:16:00,15:22:00,0.65,0.05,612.244898,-367.3469388,-0.6,-0.03673469388
2017-09-21,CLOSED,HEDGE,2017-09-21,BANKNIFTY,25300CE,09:16:00,15:22:00,1,0.05,592.8853755,-563.2411067,-0.95,-0.05632411067
2017-09-21,CLOSED,STRADDLE,2017-09-21,BANKNIFTY,24700CE,09:16:00,15:22:00,260.9,82.7,-121.4574899,21643.7247,178.2,2.16437247
2017-09-21,CLOSED,STRADDLE,2017-09-21,BANKNIFTY,24700PE,09:16:00,15:22:00,2.35,0.05,-121.4574899,279.3522267,2.3,0.02793522267
2017-09-21,CLOSED,STRADDLE,2017-09-21,BANKNIFTY,24800CE,09:16:00,15:22:00,162.6,2.35,-120.9677419,19385.08065,160.25,1.938508065
2017-09-21,CLOSED,STRADDLE,2017-09-21,BANKNIFTY,24800PE,09:16:00,15:22:00,7.5,3.85,-120.9677419,441.5322581,3.65,0.04415322581
2017-09-21,CLOSED,STRADDLE,2017-09-21,BANKNIFTY,24900CE,09:16:00,15:22:00,86.3,0.05,-120.4819277,10391.56627,86.25,1.039156627
2017-09-21,CLOSED,STRADDLE,2017-09-21,BANKNIFTY,24900PE,09:16:00,15:22:00,25.05,83,-120.4819277,-6981.927711,-57.95,-0.6981927711
2017-09-21,CLOSED,STRADDLE,2017-09-21,BANKNIFTY,25000CE,09:16:00,15:22:00,36,0.05,-120,4314,35.95,0.4314
2017-09-21,CLOSED,STRADDLE,2017-09-21,BANKNIFTY,25000PE,09:16:00,15:22:00,66.55,177.4,-120,-13302,-110.85,-1.3302
2017-09-21,CLOSED,STRADDLE,2017-09-21,BANKNIFTY,25100CE,09:16:00,10:01:00,10.8,1.4,-119.5219124,1123.505976,9.4,0.1123505976
2017-09-21,CLOSED,STRADDLE,2017-09-21,BANKNIFTY,25100PE,09:16:00,10:01:00,135.45,326.25,-119.5219124,-22804.78088,-190.8,-2.280478088
2017-09-21,CLOSED,REBALANCE,2017-09-21,BANKNIFTY,24600CE,10:01:00,15:22:00,147.6,187,-121.9512195,-4804.878049,-39.4,-0.4804878049
2017-09-21,CLOSED,REBALANCE,2017-09-21,BANKNIFTY,24600PE,10:01:00,15:22:00,22.95,0.05,-121.9512195,2792.682927,22.9,0.2792682927
2017-09-28,CLOSED,HEDGE,2017-09-28,BANKNIFTY,23300PE,09:16:00,15:22:00,4.9,0.05,643.776824,-3122.317597,-4.85,-0.3122317597
2017-09-28,CLOSED,HEDGE,2017-09-28,BANKNIFTY,24100CE,09:16:00,,4.1,10000,622.406639,0,9995.9,0
2017-09-28,CLOSED,STRADDLE,2017-09-28,BANKNIFTY,23500CE,09:16:00,09:50:00,242.55,339.3,-127.6595745,-12351.06383,-96.75,-1.235106383
2017-09-28,CLOSED,STRADDLE,2017-09-28,BANKNIFTY,23500PE,09:16:00,09:50:00,12,7.55,-127.6595745,568.0851064,4.45,0.05680851064
2017-09-28,CLOSED,STRADDLE,2017-09-28,BANKNIFTY,23600CE,09:16:00,15:02:00,169.05,292.85,-127.1186441,-15737.28814,-123.8,-1.573728814
2017-09-28,CLOSED,STRADDLE,2017-09-28,BANKNIFTY,23600PE,09:16:00,15:02:00,25.1,0.5,-127.1186441,3127.118644,24.6,0.3127118644
2017-09-28,CLOSED,STRADDLE,2017-09-28,BANKNIFTY,23700CE,09:16:00,15:19:00,101.7,272.9,-126.5822785,-21670.88608,-171.2,-2.167088608
2017-09-28,CLOSED,STRADDLE,2017-09-28,BANKNIFTY,23700PE,09:16:00,15:19:00,50.4,10000,-126.5822785,0,-9949.6,0
2017-09-28,CLOSED,STRADDLE,2017-09-28,BANKNIFTY,23800CE,09:16:00,15:22:00,46,189,-126.0504202,-18025.21008,-143,-1.802521008
2017-09-28,CLOSED,STRADDLE,2017-09-28,BANKNIFTY,23800PE,09:16:00,15:22:00,90.3,0.1,-126.0504202,11369.7479,90.2,1.13697479
2017-09-28,CLOSED,STRADDLE,2017-09-28,BANKNIFTY,23900CE,09:16:00,15:22:00,19.9,83.75,-125.5230126,-8014.644351,-63.85,-0.8014644351
2017-09-28,CLOSED,STRADDLE,2017-09-28,BANKNIFTY,23900PE,09:16:00,15:22:00,169.8,0.25,-125.5230126,21282.42678,169.55,2.128242678
2017-09-28,CLOSED,REBALANCE UP,2017-09-28,BANKNIFTY,24000CE,09:50:00,13:06:00,16,2,-125,1750,14,0.175
2017-09-28,CLOSED,REBALANCE UP,2017-09-28,BANKNIFTY,24000PE,09:50:00,13:06:00,156.55,347.25,-125,-23837.5,-190.7,-2.38375
2017-09-28,CLOSED,REBALANCE,2017-09-28,BANKNIFTY,23500CE,13:06:00,14:31:00,153.65,303.45,-127.6595745,-19123.40426,-149.8,-1.912340426
2017-09-28,CLOSED,REBALANCE,2017-09-28,BANKNIFTY,23500PE,13:06:00,14:31:00,16.55,0.85,-127.6595745,2004.255319,15.7,0.2004255319
2017-09-28,CLOSED,REBALANCE UP,2017-09-28,BANKNIFTY,24000CE,14:31:00,15:22:00,2,7.4,-125,-675,-5.4,-0.0675
2017-09-28,CLOSED,REBALANCE UP,2017-09-28,BANKNIFTY,24000PE,14:31:00,15:22:00,190.1,2.75,-125,23418.75,187.35,2.341875
2017-09-28,CLOSED,REBALANCE UP,2017-09-28,BANKNIFTY,24100CE,15:02:00,,2.85,10000,-124.4813278,0,-9997.15,0
2017-09-28,CLOSED,REBALANCE UP,2017-09-28,BANKNIFTY,24100PE,15:02:00,15:22:00,189.05,88,-124.4813278,12578.83817,101.05,1.257883817
2017-09-28,CLOSED,REBALANCE UP,2017-09-28,BANKNIFTY,24200CE,15:19:00,15:22:00,0.05,0.1,-123.9669421,-6.198347107,-0.05,-0.0006198347107
2017-09-28,CLOSED,REBALANCE UP,2017-09-28,BANKNIFTY,24200PE,15:19:00,15:22:00,187,170,-123.9669421,2107.438017,17,0.2107438017
2017-10-05,CLOSED,HEDGE,2017-10-05,BANKNIFTY,23700PE,09:16:00,,1.9,10000,632.9113924,0,9998.1,0
2017-10-05,CLOSED,HEDGE,2017-10-05,BANKNIFTY,24500CE,09:16:00,15:22:00,0.65,0.05,612.244898,-367.3469388,-0.6,-0.03673469388
2017-10-05,CLOSED,STRADDLE,2017-10-05,BANKNIFTY,23900CE,09:16:00,15:22:00,168.55,149,-125.5230126,2453.974895,19.55,0.2453974895
2017-10-05,CLOSED,STRADDLE,2017-10-05,BANKNIFTY,23900PE,09:16:00,15:22:00,10.8,0.05,-125.5230126,1349.372385,10.75,0.1349372385
2017-10-05,CLOSED,STRADDLE,2017-10-05,BANKNIFTY,24000CE,09:16:00,15:22:00,89.95,50.3,-125,4956.25,39.65,0.495625
2017-10-05,CLOSED,STRADDLE,2017-10-05,BANKNIFTY,24000PE,09:16:00,15:22:00,31.25,0.05,-125,3900,31.2,0.39
2017-10-05,CLOSED,STRADDLE,2017-10-05,BANKNIFTY,24100CE,09:16:00,15:22:00,40,0.25,-124.4813278,4948.13278,39.75,0.494813278
2017-10-05,CLOSED,STRADDLE,2017-10-05,BANKNIFTY,24100PE,09:16:00,15:22:00,74.3,29.65,-124.4813278,5558.091286,44.65,0.5558091286
2017-10-05,CLOSED,STRADDLE,2017-10-05,BANKNIFTY,24200CE,09:16:00,15:22:00,15.95,0.05,-123.9669421,1971.07438,15.9,0.197107438
2017-10-05,CLOSED,STRADDLE,2017-10-05,BANKNIFTY,24200PE,09:16:00,15:22:00,144.95,119.4,-123.9669421,3167.355372,25.55,0.3167355372
2017-10-05,CLOSED,STRADDLE,2017-10-05,BANKNIFTY,24300CE,09:16:00,15:22:00,5.75,0.05,-123.4567901,703.7037037,5.7,0.07037037037
2017-10-05,CLOSED,STRADDLE,2017-10-05,BANKNIFTY,24300PE,09:16:00,15:22:00,230,224.8,-123.4567901,641.9753086,5.2,0.06419753086
2017-10-12,CLOSED,HEDGE,2017-10-12,BANKNIFTY,23700PE,09:16:00,,0.8,10000,632.9113924,0,9999.2,0
2017-10-12,CLOSED,HEDGE,2017-10-12,BANKNIFTY,24500CE,09:16:00,15:22:00,0.7,0.05,612.244898,-397.9591837,-0.65,-0.03979591837
2017-10-12,CLOSED,STRADDLE,2017-10-12,BANKNIFTY,23900CE,09:16:00,14:32:00,213.4,311,-125.5230126,-12251.04603,-97.6,-1.225104603
2017-10-12,CLOSED,STRADDLE,2017-10-12,BANKNIFTY,23900PE,09:16:00,14:32:00,5.75,0.2,-125.5230126,696.6527197,5.55,0.06966527197
2017-10-12,CLOSED,STRADDLE,2017-10-12,BANKNIFTY,24000CE,09:16:00,15:00:00,133.4,319,-125,-23200,-185.6,-2.32
2017-10-12,CLOSED,STRADDLE,2017-10-12,BANKNIFTY,24000PE,09:16:00,15:00:00,18.25,0.1,-125,2268.75,18.15,0.226875
2017-10-12,CLOSED,STRADDLE,2017-10-12,BANKNIFTY,24100CE,09:16:00,15:22:00,63.9,253,-124.4813278,-23539.41909,-189.1,-2.353941909
2017-10-12,CLOSED,STRADDLE,2017-10-12,BANKNIFTY,24100PE,09:16:00,15:22:00,45.95,0.1,-124.4813278,5707.46888,45.85,0.570746888
2017-10-12,CLOSED,STRADDLE,2017-10-12,BANKNIFTY,24200CE,09:16:00,15:22:00,22.2,156.5,-123.9669421,-16648.76033,-134.3,-1.664876033
2017-10-12,CLOSED,STRADDLE,2017-10-12,BANKNIFTY,24200PE,09:16:00,15:22:00,96.95,0.05,-123.9669421,12012.39669,96.9,1.201239669
2017-10-12,CLOSED,STRADDLE,2017-10-12,BANKNIFTY,24300CE,09:16:00,15:22:00,5.85,57.4,-123.4567901,-6364.197531,-51.55,-0.6364197531
2017-10-12,CLOSED,STRADDLE,2017-10-12,BANKNIFTY,24300PE,09:16:00,15:22:00,174.4,0.05,-123.4567901,21524.69136,174.35,2.152469136
2017-10-12,CLOSED,REBALANCE UP,2017-10-12,BANKNIFTY,24400CE,14:32:00,15:22:00,0.8,0.6,-122.9508197,24.59016393,0.2,0.002459016393
2017-10-12,CLOSED,REBALANCE UP,2017-10-12,BANKNIFTY,24400PE,14:32:00,15:22:00,165.7,23.3,-122.9508197,17508.19672,142.4,1.750819672
2017-10-12,CLOSED,REBALANCE UP,2017-10-12,BANKNIFTY,24500CE,15:00:00,15:22:00,0.35,0.05,-122.4489796,36.73469388,0.3,0.003673469388
2017-10-12,CLOSED,REBALANCE UP,2017-10-12,BANKNIFTY,24500PE,15:00:00,15:22:00,153.65,123.95,-122.4489796,3636.734694,29.7,0.3636734694
2017-10-26,CLOSED,HEDGE,2017-10-26,BANKNIFTY,24500PE,09:16:00,15:22:00,9.05,0.1,612.244898,-5479.591837,-8.95,-0.5479591837
2017-10-26,CLOSED,HEDGE,2017-10-26,BANKNIFTY,25300CE,09:16:00,09:42:00,8.6,20.9,592.8853755,7292.490119,12.3,0.7292490119
2017-10-26,CLOSED,STRADDLE,2017-10-26,BANKNIFTY,24700CE,09:16:00,09:21:00,246.4,339.2,-121.4574899,-11271.25506,-92.8,-1.127125506
