,entry_time,entry_price,exit_time,exit_price,strike,call_put,dir,exit_type,expiry,pnl,index,pnl_w_cs,qty,roi,Trade Year,ROI%
21,14:15:00,0.3,14:19:00,0.4,17900,P,hedge,sl,2017-01-05,0.10000000000000003,BNF,0.10000000000000003,64,6.400000000000002e-06,2017,0.0006400000000000003
22,14:15:00,33.6,15:23:00,7.45,18100,C,short,time,2017-01-05,26.150000000000002,BNF,25.739500000000003,64,0.0016473280000000002,2017,0.1647328
23,14:15:00,0.3,15:23:00,0.05,18300,C,hedge,time,2017-01-05,-0.25,BNF,-0.25,64,-1.6e-05,2017,-0.0015999999999999999
24,09:16:00,29.0,09:21:00,40.6,18900,C,short,sl,2017-01-12,-11.600000000000001,BNF,-12.296000000000001,61,-0.000750056,2017,-0.0750056
25,09:16:00,2.75,09:21:00,4.3,19100,C,hedge,sl,2017-01-12,1.5499999999999998,BNF,1.5499999999999998,61,9.454999999999998e-05,2017,0.009454999999999998
26,09:16:00,90.0,15:05:00,4.500000000000004,18900,P,short,trgt,2017-01-12,85.5,BNF,84.555,61,0.005157855,2017,0.5157855
27,09:16:00,9.3,15:05:00,0.1,18700,P,hedge,trgt,2017-01-12,-9.200000000000001,BNF,-9.200000000000001,61,-0.0005612000000000001,2017,-0.05612000000000001
28,10:15:00,56.4,10:57:00,84.6,18800,C,short,sl,2017-01-12,-28.199999999999996,BNF,-29.609999999999996,62,-0.0018358199999999997,2017,-0.18358199999999997
29,10:15:00,6.8,10:57:00,7.85,19000,C,hedge,sl,2017-01-12,1.0499999999999998,BNF,1.0499999999999998,62,6.51e-05,2017,0.006509999999999999
30,10:15:00,31.0,14:42:00,1.5500000000000014,18800,P,short,trgt,2017-01-12,29.45,BNF,29.124499999999998,62,0.001805719,2017,0.18057189999999998
31,10:15:00,2.9,14:42:00,0.1,18600,P,hedge,trgt,2017-01-12,-2.8,BNF,-2.8,62,-0.0001736,2017,-0.01736
32,11:15:00,24.3,13:05:00,38.88,18900,C,short,sl,2017-01-12,-14.580000000000002,BNF,-15.211800000000002,61,-0.0009279198000000001,2017,-0.09279198000000001
33,11:15:00,1.5,13:05:00,1.9,19100,C,hedge,sl,2017-01-12,0.3999999999999999,BNF,0.3999999999999999,61,2.4399999999999993e-05,2017,0.0024399999999999995
34,11:15:00,62.1,15:23:00,,18900,P,short,time,2017-01-12,,BNF,,61,,2017,
35,11:15:00,3.9,15:23:00,0.05,18700,P,hedge,time,2017-01-12,-3.85,BNF,-3.85,61,-0.00023485,2017,-0.023485
36,12:15:00,19.0,13:02:00,32.3,18900,C,short,sl,2017-01-12,-13.299999999999997,BNF,-13.812999999999997,61,-0.0008425929999999999,2017,-0.08425929999999998
37,12:15:00,0.9,13:02:00,1.0,19100,C,hedge,sl,2017-01-12,0.09999999999999998,BNF,0.09999999999999998,61,6.099999999999998e-06,2017,0.0006099999999999999
38,12:15:00,60.55,15:23:00,,18900,P,short,time,2017-01-12,,BNF,,61,,2017,
39,12:15:00,3.6,15:23:00,0.05,18700,P,hedge,time,2017-01-12,-3.5500000000000003,BNF,-3.5500000000000003,61,-0.00021655,2017,-0.021655
40,13:15:00,24.4,13:34:00,43.92,18900,P,short,sl,2017-01-12,-19.520000000000003,BNF,-20.203200000000002,61,-0.0012323952000000001,2017,-0.12323952000000002
41,13:15:00,1.4,13:34:00,1.55,18700,P,hedge,sl,2017-01-12,0.15000000000000013,BNF,0.15000000000000013,61,9.150000000000007e-06,2017,0.0009150000000000008
42,13:15:00,37.35,15:00:00,1.8675000000000015,18900,C,short,trgt,2017-01-12,35.4825,BNF,35.090325,61,0.0021405098250000002,2017,0.21405098250000001
43,13:15:00,1.45,15:00:00,0.1,19100,C,hedge,trgt,2017-01-12,-1.3499999999999999,BNF,-1.3499999999999999,61,-8.235e-05,2017,-0.008235
44,14:15:00,12.2,15:11:00,0.6100000000000005,18900,C,short,trgt,2017-01-12,11.589999999999998,BNF,11.461899999999998,61,0.0006991758999999999,2017,0.06991758999999999
45,14:15:00,0.25,15:11:00,0.05,19100,C,hedge,trgt,2017-01-12,-0.2,BNF,-0.2,61,-1.2200000000000002e-05,2017,-0.0012200000000000002
46,14:15:00,42.4,15:23:00,,18900,P,short,time,2017-01-12,,BNF,,61,,2017,
47,14:15:00,0.5,15:23:00,0.05,18700,P,hedge,time,2017-01-12,-0.45,BNF,-0.45,61,-2.745e-05,2017,-0.002745
48,09:16:00,39.2,09:57:00,54.88,19100,P,short,sl,2017-01-19,-15.68,BNF,-16.6208,61,-0.0010138687999999999,2017,-0.10138687999999998
49,09:16:00,2.8,09:57:00,3.8,18900,P,hedge,sl,2017-01-19,1.0,BNF,1.0,61,6.1e-05,2017,0.0060999999999999995
50,09:16:00,68.05,15:23:00,20.35,19100,C,short,time,2017-01-19,47.699999999999996,BNF,46.815999999999995,61,0.002855776,2017,0.2855776
51,09:16:00,9.8,15:23:00,0.05,19300,C,hedge,time,2017-01-19,-9.75,BNF,-9.75,61,-0.00059475,2017,-0.059475
52,10:15:00,33.0,11:55:00,49.5,19100,C,short,sl,2017-01-19,-16.5,BNF,-17.325,61,-0.001056825,2017,-0.1056825
53,10:15:00,1.95,11:55:00,2.5,19300,C,hedge,sl,2017-01-19,0.55,BNF,0.55,61,3.355e-05,2017,0.0033550000000000003
54,10:15:00,56.1,14:46:00,2.8050000000000024,19100,P,short,trgt,2017-01-19,53.295,BNF,52.70595,61,0.00321506295,2017,0.321506295
55,10:15:00,4.3,14:46:00,0.15,18900,P,hedge,trgt,2017-01-19,-4.1499999999999995,BNF,-4.1499999999999995,61,-0.00025315,2017,-0.025315
56,11:15:00,36.5,12:15:00,58.400000000000006,19100,C,short,sl,2017-01-19,-21.900000000000006,BNF,-22.849000000000007,61,-0.0013937890000000005,2017,-0.13937890000000006
57,11:15:00,2.1,12:15:00,2.3,19300,C,hedge,sl,2017-01-19,0.19999999999999973,BNF,0.19999999999999973,61,1.2199999999999983e-05,2017,0.0012199999999999982
58,11:15:00,42.25,14:50:00,2.112500000000002,19100,P,short,trgt,2017-01-19,40.137499999999996,BNF,39.693875,61,0.002421326375,2017,0.2421326375
59,11:15:00,2.35,14:50:00,0.1,18900,P,hedge,trgt,2017-01-19,-2.25,BNF,-2.25,61,-0.00013725,2017,-0.013725000000000001
60,12:15:00,24.6,14:59:00,1.230000000000001,19100,P,short,trgt,2017-01-19,23.37,BNF,23.111700000000003,61,0.0014098137000000002,2017,0.14098137000000002
61,12:15:00,1.15,14:59:00,0.05,18900,P,hedge,trgt,2017-01-19,-1.0999999999999999,BNF,-1.0999999999999999,61,-6.709999999999999e-05,2017,-0.006709999999999999
62,12:15:00,49.75,15:23:00,20.35,19100,C,short,time,2017-01-19,29.4,BNF,28.698999999999998,61,0.0017506389999999998,2017,0.17506389999999997
63,12:15:00,2.3,15:23:00,0.05,19300,C,hedge,time,2017-01-19,-2.25,BNF,-2.25,61,-0.00013725,2017,-0.013725000000000001
64,13:15:00,14.75,14:15:00,26.55,19100,P,short,sl,2017-01-19,-11.8,BNF,-12.213000000000001,61,-0.000744993,2017,-0.0744993
65,13:15:00,0.55,14:15:00,0.45,18900,P,hedge,sl,2017-01-19,-0.10000000000000003,BNF,-0.10000000000000003,61,-6.100000000000003e-06,2017,-0.0006100000000000003
66,13:15:00,45.4,15:23:00,20.35,19100,C,short,time,2017-01-19,25.049999999999997,BNF,24.3925,61,0.0014879424999999999,2017,0.14879425
67,13:15:00,1.6,15:23:00,0.05,19300,C,hedge,time,2017-01-19,-1.55,BNF,-1.55,61,-9.455e-05,2017,-0.009455
68,14:15:00,18.8,14:59:00,0.9400000000000008,19100,P,short,trgt,2017-01-19,17.86,BNF,17.662599999999998,61,0.0010774186,2017,0.10774186
69,14:15:00,0.45,14:59:00,0.05,18900,P,hedge,trgt,2017-01-19,-0.4,BNF,-0.4,61,-2.4400000000000004e-05,2017,-0.0024400000000000003
70,14:15:00,25.8,15:23:00,20.35,19100,C,short,time,2017-01-19,5.449999999999999,BNF,4.988499999999999,61,0.00030429849999999995,2017,0.030429849999999994
71,14:15:00,0.25,15:23:00,0.05,19300,C,hedge,time,2017-01-19,-0.2,BNF,-0.2,61,-1.2200000000000002e-05,2017,-0.0012200000000000002
72,09:16:00,19.9,09:31:00,27.86,8500,C,short,sl,2017-01-25,-7.960000000000001,NIFTY,-8.437600000000002,98,-0.0008268848000000001,2017,-0.08268848000000001
73,09:16:00,0.45,09:31:00,0.55,8600,C,hedge,sl,2017-01-25,0.10000000000000003,NIFTY,0.10000000000000003,98,9.800000000000003e-06,2017,0.0009800000000000002
74,09:16:00,26.4,13:00:00,36.96,19200,C,short,sl,2017-01-25,-10.560000000000002,BNF,-11.193600000000002,30,-0.00033580800000000005,2017,-0.03358080000000001
75,09:16:00,1.85,13:00:00,0.9,19400,C,hedge,sl,2017-01-25,-0.9500000000000001,BNF,-0.9500000000000001,30,-2.8500000000000005e-05,2017,-0.0028500000000000005
76,09:16:00,93.0,13:52:00,4.650000000000004,19200,P,short,trgt,2017-01-25,88.35,BNF,87.37349999999999,30,0.0026212049999999997,2017,0.2621205
77,09:16:00,4.8,13:52:00,0.35,19000,P,hedge,trgt,2017-01-25,-4.45,BNF,-4.45,30,-0.0001335,2017,-0.013349999999999999
78,09:16:00,16.65,14:27:00,0.8325000000000007,8500,P,short,trgt,2017-01-25,15.817499999999997,NIFTY,15.642674999999997,98,0.0015329821499999998,2017,0.153298215
79,09:16:00,1.0,14:27:00,0.1,8400,P,hedge,trgt,2017-01-25,-0.9,NIFTY,-0.9,98,-8.82e-05,2017,-0.00882
80,10:15:00,20.25,11:12:00,30.375,8500,C,short,sl,2017-01-25,-10.125,NIFTY,-10.63125,98,-0.0010418625,2017,-0.10418625
81,10:15:00,0.3,11:12:00,0.55,8600,C,hedge,sl,2017-01-25,0.25000000000000006,NIFTY,0.25000000000000006,98,2.4500000000000006e-05,2017,0.002450000000000001
82,10:15:00,17.95,12:13:00,26.925,19200,C,short,sl,2017-01-25,-8.975000000000001,BNF,-9.423750000000002,30,-0.0002827125,2017,-0.02827125
83,10:15:00,0.9,12:13:00,0.95,19400,C,hedge,sl,2017-01-25,0.04999999999999993,BNF,0.04999999999999993,30,1.499999999999998e-06,2017,0.0001499999999999998
84,10:15:00,73.95,13:58:00,3.6975000000000033,19200,P,short,trgt,2017-01-25,70.2525,BNF,69.47602499999999,30,0.00208428075,2017,0.208428075
85,10:15:00,5.5,13:58:00,0.35,19000,P,hedge,trgt,2017-01-25,-5.15,BNF,-5.15,30,-0.0001545,2017,-0.015449999999999998
86,10:15:00,15.0,14:27:00,0.7500000000000007,8500,P,short,trgt,2017-01-25,14.25,NIFTY,14.0925,98,0.001381065,2017,0.1381065
87,10:15:00,0.85,14:27:00,0.1,8400,P,hedge,trgt,2017-01-25,-0.75,NIFTY,-0.75,98,-7.35e-05,2017,-0.00735
88,11:15:00,21.5,13:00:00,34.4,19200,C,short,sl,2017-01-25,-12.899999999999999,BNF,-13.458999999999998,30,-0.0004037699999999999,2017,-0.04037699999999999
89,11:15:00,0.85,13:00:00,0.9,19400,C,hedge,sl,2017-01-25,0.050000000000000044,BNF,0.050000000000000044,30,1.5000000000000013e-06,2017,0.00015000000000000012
90,11:15:00,29.3,13:39:00,46.88,8500,C,short,sl,2017-01-25,-17.580000000000002,NIFTY,-18.341800000000003,98,-0.0017974964000000001,2017,-0.17974964000000002
91,11:15:00,0.4,13:39:00,0.9,8600,C,hedge,sl,2017-01-25,0.5,NIFTY,0.5,98,4.9e-05,2017,0.0049
92,11:15:00,57.3,14:27:00,2.8650000000000024,19200,P,short,trgt,2017-01-25,54.434999999999995,BNF,53.833349999999996,30,0.0016150004999999999,2017,0.16150004999999998
93,11:15:00,2.8,14:27:00,0.25,19000,P,hedge,trgt,2017-01-25,-2.55,BNF,-2.55,30,-7.65e-05,2017,-0.0076500000000000005
94,11:15:00,8.75,14:33:00,0.4375000000000004,8500,P,short,trgt,2017-01-25,8.3125,NIFTY,8.220625,98,0.00080562125,2017,0.080562125
95,11:15:00,0.5,14:33:00,0.05,8400,P,hedge,trgt,2017-01-25,-0.45,NIFTY,-0.45,98,-4.41e-05,2017,-0.00441
96,12:15:00,23.45,13:04:00,39.865,19200,C,short,sl,2017-01-25,-16.415000000000003,BNF,-17.048150000000003,30,-0.0005114445000000001,2017,-0.05114445000000001
97,12:15:00,0.85,13:04:00,0.95,19400,C,hedge,sl,2017-01-25,0.09999999999999998,BNF,0.09999999999999998,30,2.9999999999999992e-06,2017,0.0002999999999999999
98,12:15:00,5.75,13:17:00,9.775,8550,C,short,sl,2017-01-25,-4.025,NIFTY,-4.18025,97,-0.00040548425,2017,-0.040548425
99,12:15:00,0.05,13:17:00,0.05,8650,C,hedge,sl,2017-01-25,0.0,NIFTY,0.0,97,0.0,2017,0.0
100,12:15:00,46.0,14:27:00,2.300000000000002,19200,P,short,trgt,2017-01-25,43.699999999999996,BNF,43.217,30,0.00129651,2017,0.12965100000000002
101,12:15:00,1.9,14:27:00,0.25,19000,P,hedge,trgt,2017-01-25,-1.65,BNF,-1.65,30,-4.95e-05,2017,-0.0049499999999999995
102,12:15:00,26.5,14:55:00,1.325000000000001,8550,P,short,trgt,2017-01-25,25.174999999999997,NIFTY,24.896749999999997,97,0.00241498475,2017,0.241498475
103,12:15:00,1.05,14:55:00,0.1,8450,P,hedge,trgt,2017-01-25,-0.9500000000000001,NIFTY,-0.9500000000000001,97,-9.215e-05,2017,-0.009215000000000001
104,13:15:00,8.85,13:39:00,15.93,8550,C,short,sl,2017-01-25,-7.08,NIFTY,-7.3278,97,-0.0007107966,2017,-0.07107966
105,13:15:00,0.05,13:39:00,0.05,8650,C,hedge,sl,2017-01-25,0.0,NIFTY,0.0,97,0.0,2017,0.0
106,13:15:00,11.65,14:35:00,20.97,19300,C,short,sl,2017-01-25,-9.319999999999999,BNF,-9.646199999999999,30,-0.000289386,2017,-0.0289386
107,13:15:00,0.55,14:35:00,0.3,19500,C,hedge,sl,2017-01-25,-0.25000000000000006,BNF,-0.25000000000000006,30,-7.500000000000002e-06,2017,-0.0007500000000000002
108,13:15:00,62.3,14:58:00,3.1150000000000024,19300,P,short,trgt,2017-01-25,59.184999999999995,BNF,58.530849999999994,30,0.0017559255,2017,0.17559255
109,13:15:00,2.0,14:58:00,0.1,19100,P,hedge,trgt,2017-01-25,-1.9,BNF,-1.9,30,-5.7e-05,2017,-0.0057
110,13:15:00,16.65,14:58:00,0.8325000000000007,8550,P,short,trgt,2017-01-25,15.817499999999997,NIFTY,15.642674999999997,97,0.0015173394749999998,2017,0.15173394749999997
111,13:15:00,0.65,14:58:00,0.05,8450,P,hedge,trgt,2017-01-25,-0.6,NIFTY,-0.6,97,-5.82e-05,2017,-0.00582
112,14:15:00,9.25,14:29:00,17.575,19300,C,short,sl,2017-01-25,-8.325,BNF,-8.59325,30,-0.00025779749999999994,2017,-0.025779749999999994
113,14:15:00,0.15,14:29:00,0.25,19500,C,hedge,sl,2017-01-25,0.1,BNF,0.1,30,3e-06,2017,0.00030000000000000003
114,14:15:00,8.25,14:34:00,15.675,8550,C,short,sl,2017-01-25,-7.425000000000001,NIFTY,-7.664250000000001,97,-0.0007434322500000001,2017,-0.07434322500000001
115,14:15:00,0.05,14:34:00,0.05,8650,C,hedge,sl,2017-01-25,0.0,NIFTY,0.0,97,0.0,2017,0.0
116,14:15:00,37.55,14:58:00,1.8775000000000013,19300,P,short,trgt,2017-01-25,35.6725,BNF,35.278225,30,0.00105834675,2017,0.105834675
117,14:15:00,0.8,14:58:00,0.1,19100,P,hedge,trgt,2017-01-25,-0.7000000000000001,BNF,-0.7000000000000001,30,-2.1000000000000002e-05,2017,-0.0021000000000000003
118,14:15:00,12.75,14:59:00,0.6375000000000006,8550,P,short,trgt,2017-01-25,12.112499999999999,NIFTY,11.978625,97,0.0011619266249999999,2017,0.11619266249999999
119,14:15:00,0.3,14:59:00,0.1,8450,P,hedge,trgt,2017-01-25,-0.19999999999999998,NIFTY,-0.19999999999999998,97,-1.9399999999999997e-05,2017,-0.0019399999999999997
120,09:16:00,64.0,09:36:00,89.6,20000,P,short,sl,2017-02-02,-25.599999999999994,BNF,-27.135999999999996,58,-0.0015738879999999996,2017,-0.15738879999999997
121,09:16:00,8.75,09:36:00,13.75,19800,P,hedge,sl,2017-02-02,5.0,BNF,5.0,58,0.00029,2017,0.029
122,09:16:00,84.0,13:40:00,117.6,20000,C,short,sl,2017-02-02,-33.599999999999994,BNF,-35.61599999999999,58,-0.0020657279999999997,2017,-0.20657279999999997
123,09:16:00,24.45,13:40:00,7.55,20200,C,hedge,sl,2017-02-02,-16.9,BNF,-16.9,58,-0.0009801999999999999,2017,-0.09801999999999998
124,10:15:00,37.05,11:18:00,55.575,20000,P,short,sl,2017-02-02,-18.525000000000006,BNF,-19.451250000000005,58,-0.0011281725000000004,2017,-0.11281725000000004
125,10:15:00,3.8,11:18:00,6.15,19800,P,hedge,sl,2017-02-02,2.3500000000000005,BNF,2.3500000000000005,58,0.00013630000000000003,2017,0.013630000000000003
126,10:15:00,84.95,14:04:00,127.425,20000,C,short,sl,2017-02-02,-42.474999999999994,BNF,-44.598749999999995,58,-0.0025867274999999998,2017,-0.25867274999999995
127,10:15:00,13.3,14:04:00,10.4,20200,C,hedge,sl,2017-02-02,-2.9000000000000004,BNF,-2.9000000000000004,58,-0.00016820000000000002,2017,-0.01682
128,11:15:00,41.75,11:31:00,66.8,20000,P,short,sl,2017-02-02,-25.049999999999997,BNF,-26.135499999999997,58,-0.0015158589999999998,2017,-0.1515859
129,11:15:00,3.75,11:31:00,6.5,19800,P,hedge,sl,2017-02-02,2.75,BNF,2.75,58,0.0001595,2017,0.01595
130,11:15:00,60.0,13:39:00,96.0,20000,C,short,sl,2017-02-02,-36.0,BNF,-37.56,58,-0.00217848,2017,-0.21784799999999999
131,11:15:00,6.95,13:39:00,6.85,20200,C,hedge,sl,2017-02-02,-0.10000000000000053,BNF,-0.10000000000000053,58,-5.800000000000031e-06,2017,-0.000580000000000003
132,12:15:00,74.75,12:56:00,127.075,19900,C,short,sl,2017-02-02,-52.325,BNF,-54.343250000000005,58,-0.0031519085000000003,2017,-0.31519085
133,12:15:00,7.45,12:56:00,15.55,20100,C,hedge,sl,2017-02-02,8.100000000000001,BNF,8.100000000000001,58,0.0004698000000000001,2017,0.04698000000000001
134,12:15:00,22.45,13:46:00,1.122500000000001,19900,P,short,trgt,2017-02-02,21.327499999999997,BNF,21.091775,58,0.0012233229499999999,2017,0.122332295
135,12:15:00,1.6,13:46:00,0.25,19700,P,hedge,trgt,2017-02-02,-1.35,BNF,-1.35,58,-7.83e-05,2017,-0.00783
136,13:15:00,48.0,13:38:00,86.4,20000,C,short,sl,2017-02-02,-38.400000000000006,BNF,-39.74400000000001,58,-0.0023051520000000004,2017,-0.23051520000000003
137,13:15:00,3.45,13:38:00,5.0,20200,C,hedge,sl,2017-02-02,1.5499999999999998,BNF,1.5499999999999998,58,8.989999999999999e-05,2017,0.00899
138,13:15:00,22.15,14:40:00,1.1075000000000008,20000,P,short,trgt,2017-02-02,21.042499999999997,BNF,20.809924999999996,58,0.00120697565,2017,0.12069756499999999
139,13:15:00,1.1,14:40:00,0.2,19800,P,hedge,trgt,2017-02-02,-0.9000000000000001,BNF,-0.9000000000000001,58,-5.220000000000001e-05,2017,-0.005220000000000001
140,14:15:00,11.2,14:24:00,21.28,20100,P,short,sl,2017-02-02,-10.080000000000002,BNF,-10.404800000000002,58,-0.0006034784000000001,2017,-0.06034784000000001
141,14:15:00,0.4,14:24:00,0.4,19900,P,hedge,sl,2017-02-02,0.0,BNF,0.0,58,0.0,2017,0.0
142,14:15:00,48.7,15:13:00,2.4350000000000023,20100,C,short,trgt,2017-02-02,46.265,BNF,45.75365,58,0.0026537117,2017,0.26537117
143,14:15:00,1.7,15:13:00,0.05,20300,C,hedge,trgt,2017-02-02,-1.65,BNF,-1.65,58,-9.57e-05,2017,-0.009569999999999999
144,09:16:00,71.0,10:10:00,99.4,20400,P,short,sl,2017-02-09,-28.400000000000006,BNF,-30.104000000000006,57,-0.0017159280000000002,2017,-0.17159280000000002
145,09:16:00,9.2,10:10:00,12.7,20200,P,hedge,sl,2017-02-09,3.5,BNF,3.5,57,0.0001995,2017,0.01995
146,09:16:00,51.35,10:46:00,2.5675000000000026,20400,C,short,trgt,2017-02-09,48.7825,BNF,48.243325,57,0.002749869525,2017,0.2749869525
147,09:16:00,7.0,10:46:00,0.6,20600,C,hedge,trgt,2017-02-09,-6.4,BNF,-6.4,57,-0.00036480000000000003,2017,-0.036480000000000005
148,10:15:00,51.45,10:17:00,77.17500000000001,20300,P,short,sl,2017-02-09,-25.72500000000001,BNF,-27.011250000000008,57,-0.0015396412500000003,2017,-0.15396412500000003
149,10:15:00,5.1,10:17:00,9.8,20100,P,hedge,sl,2017-02-09,4.700000000000001,BNF,4.700000000000001,57,0.00026790000000000006,2017,0.026790000000000005
150,10:15:00,47.8,11:29:00,2.390000000000002,20300,C,short,trgt,2017-02-09,45.41,BNF,44.9081,57,0.0025597617,2017,0.25597617
151,10:15:00,6.45,11:29:00,0.7,20500,C,hedge,trgt,2017-02-09,-5.75,BNF,-5.75,57,-0.00032775,2017,-0.032775000000000006
152,11:15:00,37.95,11:51:00,60.720000000000006,20100,C,short,sl,2017-02-09,-22.770000000000003,BNF,-23.756700000000002,58,-0.0013778886000000003,2017,-0.13778886000000004
153,11:15:00,3.75,11:51:00,6.55,20300,C,hedge,sl,2017-02-09,2.8,BNF,2.8,58,0.0001624,2017,0.016239999999999997
154,11:15:00,73.65,14:40:00,3.682500000000004,20100,P,short,trgt,2017-02-09,69.9675,BNF,69.194175,58,0.00401326215,2017,0.40132621500000004
155,11:15:00,14.3,14:40:00,0.4,19900,P,hedge,trgt,2017-02-09,-13.9,BNF,-13.9,58,-0.0008062000000000001,2017,-0.08062000000000001
156,12:15:00,38.55,12:25:00,65.535,20100,C,short,sl,2017-02-09,-26.985,BNF,-28.02585,58,-0.0016254993,2017,-0.16254993
157,12:15:00,3.95,12:25:00,6.65,20300,C,hedge,sl,2017-02-09,2.7,BNF,2.7,58,0.0001566,2017,0.01566
158,12:15:00,58.0,14:53:00,2.9000000000000026,20100,P,short,trgt,2017-02-09,55.099999999999994,BNF,54.49099999999999,58,0.0031604779999999996,2017,0.31604779999999993
159,12:15:00,9.75,14:53:00,0.3,19900,P,hedge,trgt,2017-02-09,-9.45,BNF,-9.45,58,-0.0005480999999999999,2017,-0.05480999999999999
160,13:15:00,62.4,13:47:00,112.32,20100,C,short,sl,2017-02-09,-49.919999999999995,BNF,-51.667199999999994,58,-0.0029966975999999993,2017,-0.29966975999999995
161,13:15:00,5.15,13:47:00,6.2,20300,C,hedge,sl,2017-02-09,1.0499999999999998,BNF,1.0499999999999998,58,6.089999999999999e-05,2017,0.006089999999999999
162,13:15:00,21.9,15:09:00,1.0950000000000009,20100,P,short,trgt,2017-02-09,20.804999999999996,BNF,20.575049999999997,58,0.0011933528999999998,2017,0.11933528999999998
163,13:15:00,1.9,15:09:00,0.1,19900,P,hedge,trgt,2017-02-09,-1.7999999999999998,BNF,-1.7999999999999998,58,-0.00010439999999999999,2017,-0.01044
164,14:15:00,18.2,14:20:00,34.58,20100,P,short,sl,2017-02-09,-16.38,BNF,-16.907799999999998,58,-0.0009806524,2017,-0.09806524
165,14:15:00,1.2,14:20:00,1.35,19900,P,hedge,sl,2017-02-09,0.15000000000000013,BNF,0.15000000000000013,58,8.700000000000008e-06,2017,0.0008700000000000008
166,14:15:00,36.65,14:42:00,69.63499999999999,20100,C,short,sl,2017-02-09,-32.98499999999999,BNF,-34.04784999999999,58,-0.0019747752999999995,2017,-0.19747752999999996
167,14:15:00,1.4,14:42:00,0.9,20300,C,hedge,sl,2017-02-09,-0.4999999999999999,BNF,-0.4999999999999999,58,-2.8999999999999993e-05,2017,-0.0028999999999999994
168,09:16:00,46.4,09:18:00,64.96,20200,P,short,sl,2017-02-16,-18.559999999999995,BNF,-19.673599999999993,57,-0.0011213951999999997,2017,-0.11213951999999996
169,09:16:00,9.1,09:18:00,11.6,20000,P,hedge,sl,2017-02-16,2.5,BNF,2.5,57,0.0001425,2017,0.014249999999999999
