,entry_time,entry_price,exit_time,exit_price,strike,call_put,dir,exit_type,expiry,pnl,index,pnl_w_cs,qty,roi,Trade Year,ROI%
86,10:15:00,15.0,14:27:00,0.7500000000000007,8500,P,short,trgt,2017-01-25,14.25,NIFTY,14.0925,98,0.001381065,2017,0.1381065
87,10:15:00,0.35,14:27:00,0.05,8350,P,hedge,trgt,2017-01-25,-0.3,NIFTY,-0.3,98,-2.94e-05,2017,-0.00294
88,11:15:00,21.5,13:00:00,34.4,19200,C,short,sl,2017-01-25,-12.899999999999999,BNF,-13.458999999999998,30,-0.0004037699999999999,2017,-0.04037699999999999
89,11:15:00,0.35,13:00:00,0.35,19500,C,hedge,sl,2017-01-25,0.0,BNF,0.0,30,0.0,2017,0.0
90,11:15:00,29.3,13:39:00,46.88,8500,C,short,sl,2017-01-25,-17.580000000000002,NIFTY,-18.341800000000003,98,-0.0017974964000000001,2017,-0.17974964000000002
91,11:15:00,0.1,13:39:00,0.05,8650,C,hedge,sl,2017-01-25,-0.05,NIFTY,-0.05,98,-4.9000000000000005e-06,2017,-0.0004900000000000001
92,11:15:00,57.3,14:27:00,2.8650000000000024,19200,P,short,trgt,2017-01-25,54.434999999999995,BNF,53.833349999999996,30,0.0016150004999999999,2017,0.16150004999999998
93,11:15:00,0.75,14:27:00,0.2,18900,P,hedge,trgt,2017-01-25,-0.55,BNF,-0.55,30,-1.65e-05,2017,-0.0016500000000000002
94,11:15:00,8.75,14:33:00,0.4375000000000004,8500,P,short,trgt,2017-01-25,8.3125,NIFTY,8.220625,98,0.00080562125,2017,0.080562125
95,11:15:00,0.1,14:33:00,0.1,8350,P,hedge,trgt,2017-01-25,0.0,NIFTY,0.0,98,0.0,2017,0.0
96,12:15:00,23.45,13:04:00,39.865,19200,C,short,sl,2017-01-25,-16.415000000000003,BNF,-17.048150000000003,30,-0.0005114445000000001,2017,-0.05114445000000001
97,12:15:00,0.3,13:04:00,0.25,19500,C,hedge,sl,2017-01-25,-0.04999999999999999,BNF,-0.04999999999999999,30,-1.4999999999999996e-06,2017,-0.00014999999999999996
98,12:15:00,5.75,13:17:00,9.775,8550,C,short,sl,2017-01-25,-4.025,NIFTY,-4.18025,97,-0.00040548425,2017,-0.040548425
99,12:15:00,0.05,13:17:00,0.05,8700,C,hedge,sl,2017-01-25,0.0,NIFTY,0.0,97,0.0,2017,0.0
100,12:15:00,46.0,14:27:00,2.300000000000002,19200,P,short,trgt,2017-01-25,43.699999999999996,BNF,43.217,30,0.00129651,2017,0.12965100000000002
101,12:15:00,0.5,14:27:00,0.2,18900,P,hedge,trgt,2017-01-25,-0.3,BNF,-0.3,30,-9e-06,2017,-0.0009
102,12:15:00,26.5,14:55:00,1.325000000000001,8550,P,short,trgt,2017-01-25,25.174999999999997,NIFTY,24.896749999999997,97,0.00241498475,2017,0.241498475
103,12:15:00,0.3,14:55:00,0.05,8400,P,hedge,trgt,2017-01-25,-0.25,NIFTY,-0.25,97,-2.425e-05,2017,-0.002425
104,13:15:00,8.85,13:39:00,15.93,8550,C,short,sl,2017-01-25,-7.08,NIFTY,-7.3278,97,-0.0007107966,2017,-0.07107966
105,13:15:00,0.05,13:39:00,0.05,8700,C,hedge,sl,2017-01-25,0.0,NIFTY,0.0,97,0.0,2017,0.0
106,13:15:00,11.65,14:35:00,20.97,19300,C,short,sl,2017-01-25,-9.319999999999999,BNF,-9.646199999999999,30,-0.000289386,2017,-0.0289386
107,13:15:00,0.2,14:35:00,0.05,19600,C,hedge,sl,2017-01-25,-0.15000000000000002,BNF,-0.15000000000000002,30,-4.500000000000001e-06,2017,-0.0004500000000000001
108,13:15:00,62.3,14:58:00,3.1150000000000024,19300,P,short,trgt,2017-01-25,59.184999999999995,BNF,58.530849999999994,30,0.0017559255,2017,0.17559255
109,13:15:00,0.65,14:58:00,0.15,19000,P,hedge,trgt,2017-01-25,-0.5,BNF,-0.5,30,-1.5e-05,2017,-0.0015
110,13:15:00,16.65,14:58:00,0.8325000000000007,8550,P,short,trgt,2017-01-25,15.817499999999997,NIFTY,15.642674999999997,97,0.0015173394749999998,2017,0.15173394749999997
111,13:15:00,0.15,14:58:00,0.05,8400,P,hedge,trgt,2017-01-25,-0.09999999999999999,NIFTY,-0.09999999999999999,97,-9.699999999999999e-06,2017,-0.0009699999999999998
112,14:15:00,9.25,14:29:00,17.575,19300,C,short,sl,2017-01-25,-8.325,BNF,-8.59325,30,-0.00025779749999999994,2017,-0.025779749999999994
113,14:15:00,0.05,14:29:00,0.05,19600,C,hedge,sl,2017-01-25,0.0,BNF,0.0,30,0.0,2017,0.0
114,14:15:00,8.25,14:34:00,15.675,8550,C,short,sl,2017-01-25,-7.425000000000001,NIFTY,-7.664250000000001,97,-0.0007434322500000001,2017,-0.07434322500000001
115,14:15:00,0.05,14:34:00,0.05,8700,C,hedge,sl,2017-01-25,0.0,NIFTY,0.0,97,0.0,2017,0.0
116,14:15:00,37.55,14:58:00,1.8775000000000013,19300,P,short,trgt,2017-01-25,35.6725,BNF,35.278225,30,0.00105834675,2017,0.105834675
117,14:15:00,0.4,14:58:00,0.15,19000,P,hedge,trgt,2017-01-25,-0.25,BNF,-0.25,30,-7.5e-06,2017,-0.00075
118,14:15:00,12.75,14:59:00,0.6375000000000006,8550,P,short,trgt,2017-01-25,12.112499999999999,NIFTY,11.978625,97,0.0011619266249999999,2017,0.11619266249999999
119,14:15:00,0.15,14:59:00,0.05,8400,P,hedge,trgt,2017-01-25,-0.09999999999999999,NIFTY,-0.09999999999999999,97,-9.699999999999999e-06,2017,-0.0009699999999999998
120,09:16:00,64.0,09:36:00,89.6,20000,P,short,sl,2017-02-02,-25.599999999999994,BNF,-27.135999999999996,58,-0.0015738879999999996,2017,-0.15738879999999997
121,09:16:00,2.6,09:36:00,4.85,19700,P,hedge,sl,2017-02-02,2.2499999999999996,BNF,2.2499999999999996,58,0.00013049999999999997,2017,0.013049999999999997
122,09:16:00,84.0,13:40:00,117.6,20000,C,short,sl,2017-02-02,-33.599999999999994,BNF,-35.61599999999999,58,-0.0020657279999999997,2017,-0.20657279999999997
123,09:16:00,11.0,13:40:00,1.6,20300,C,hedge,sl,2017-02-02,-9.4,BNF,-9.4,58,-0.0005452,2017,-0.05452
124,10:15:00,37.05,11:18:00,55.575,20000,P,short,sl,2017-02-02,-18.525000000000006,BNF,-19.451250000000005,58,-0.0011281725000000004,2017,-0.11281725000000004
125,10:15:00,1.4,11:18:00,1.9,19700,P,hedge,sl,2017-02-02,0.5,BNF,0.5,58,2.9e-05,2017,0.0029
126,10:15:00,84.95,14:04:00,127.425,20000,C,short,sl,2017-02-02,-42.474999999999994,BNF,-44.598749999999995,58,-0.0025867274999999998,2017,-0.25867274999999995
127,10:15:00,4.7,14:04:00,1.85,20300,C,hedge,sl,2017-02-02,-2.85,BNF,-2.85,58,-0.0001653,2017,-0.01653
128,11:15:00,41.75,11:31:00,66.8,20000,P,short,sl,2017-02-02,-25.049999999999997,BNF,-26.135499999999997,58,-0.0015158589999999998,2017,-0.1515859
129,11:15:00,1.2,11:31:00,1.75,19700,P,hedge,sl,2017-02-02,0.55,BNF,0.55,58,3.19e-05,2017,0.00319
130,11:15:00,60.0,13:39:00,96.0,20000,C,short,sl,2017-02-02,-36.0,BNF,-37.56,58,-0.00217848,2017,-0.21784799999999999
131,11:15:00,2.05,13:39:00,1.65,20300,C,hedge,sl,2017-02-02,-0.3999999999999999,BNF,-0.3999999999999999,58,-2.3199999999999995e-05,2017,-0.0023199999999999996
132,12:15:00,74.75,12:56:00,127.075,19900,C,short,sl,2017-02-02,-52.325,BNF,-54.343250000000005,58,-0.0031519085000000003,2017,-0.31519085
133,12:15:00,2.0,12:56:00,4.3,20200,C,hedge,sl,2017-02-02,2.3,BNF,2.3,58,0.0001334,2017,0.01334
134,12:15:00,22.45,13:46:00,1.122500000000001,19900,P,short,trgt,2017-02-02,21.327499999999997,BNF,21.091775,58,0.0012233229499999999,2017,0.122332295
135,12:15:00,0.55,13:46:00,0.2,19600,P,hedge,trgt,2017-02-02,-0.35000000000000003,BNF,-0.35000000000000003,58,-2.0300000000000002e-05,2017,-0.00203
136,13:15:00,48.0,13:38:00,86.4,20000,C,short,sl,2017-02-02,-38.400000000000006,BNF,-39.74400000000001,58,-0.0023051520000000004,2017,-0.23051520000000003
137,13:15:00,0.8,13:38:00,1.05,20300,C,hedge,sl,2017-02-02,0.25,BNF,0.25,58,1.45e-05,2017,0.00145
138,13:15:00,22.15,14:40:00,1.1075000000000008,20000,P,short,trgt,2017-02-02,21.042499999999997,BNF,20.809924999999996,58,0.00120697565,2017,0.12069756499999999
139,13:15:00,0.35,14:40:00,0.1,19700,P,hedge,trgt,2017-02-02,-0.24999999999999997,BNF,-0.24999999999999997,58,-1.4499999999999998e-05,2017,-0.00145
140,14:15:00,11.2,14:24:00,21.28,20100,P,short,sl,2017-02-02,-10.080000000000002,BNF,-10.404800000000002,58,-0.0006034784000000001,2017,-0.06034784000000001
141,14:15:00,0.2,14:24:00,0.2,19800,P,hedge,sl,2017-02-02,0.0,BNF,0.0,58,0.0,2017,0.0
142,14:15:00,48.7,15:13:00,2.4350000000000023,20100,C,short,trgt,2017-02-02,46.265,BNF,45.75365,58,0.0026537117,2017,0.26537117
143,14:15:00,0.4,15:13:00,0.05,20400,C,hedge,trgt,2017-02-02,-0.35000000000000003,BNF,-0.35000000000000003,58,-2.0300000000000002e-05,2017,-0.00203
144,09:16:00,71.0,10:10:00,99.4,20400,P,short,sl,2017-02-09,-28.400000000000006,BNF,-30.104000000000006,57,-0.0017159280000000002,2017,-0.17159280000000002
145,09:16:00,3.4,10:10:00,3.5,20100,P,hedge,sl,2017-02-09,0.10000000000000009,BNF,0.10000000000000009,57,5.700000000000005e-06,2017,0.0005700000000000005
146,09:16:00,51.35,10:46:00,2.5675000000000026,20400,C,short,trgt,2017-02-09,48.7825,BNF,48.243325,57,0.002749869525,2017,0.2749869525
147,09:16:00,1.9,10:46:00,0.3,20700,C,hedge,trgt,2017-02-09,-1.5999999999999999,BNF,-1.5999999999999999,57,-9.12e-05,2017,-0.00912
148,10:15:00,51.45,10:17:00,77.17500000000001,20300,P,short,sl,2017-02-09,-25.72500000000001,BNF,-27.011250000000008,57,-0.0015396412500000003,2017,-0.15396412500000003
149,10:15:00,1.85,10:17:00,3.35,20000,P,hedge,sl,2017-02-09,1.5,BNF,1.5,57,8.55e-05,2017,0.00855
150,10:15:00,47.8,11:29:00,2.390000000000002,20300,C,short,trgt,2017-02-09,45.41,BNF,44.9081,57,0.0025597617,2017,0.25597617
151,10:15:00,1.75,11:29:00,0.4,20600,C,hedge,trgt,2017-02-09,-1.35,BNF,-1.35,57,-7.695e-05,2017,-0.0076950000000000005
152,11:15:00,37.95,11:51:00,60.720000000000006,20100,C,short,sl,2017-02-09,-22.770000000000003,BNF,-23.756700000000002,58,-0.0013778886000000003,2017,-0.13778886000000004
153,11:15:00,1.85,11:51:00,2.65,20400,C,hedge,sl,2017-02-09,0.7999999999999998,BNF,0.7999999999999998,58,4.639999999999999e-05,2017,0.004639999999999999
154,11:15:00,73.65,14:40:00,3.682500000000004,20100,P,short,trgt,2017-02-09,69.9675,BNF,69.194175,58,0.00401326215,2017,0.40132621500000004
155,11:15:00,6.0,14:40:00,0.3,19800,P,hedge,trgt,2017-02-09,-5.7,BNF,-5.7,58,-0.0003306,2017,-0.03306
156,12:15:00,38.55,12:25:00,65.535,20100,C,short,sl,2017-02-09,-26.985,BNF,-28.02585,58,-0.0016254993,2017,-0.16254993
157,12:15:00,1.75,12:25:00,2.65,20400,C,hedge,sl,2017-02-09,0.8999999999999999,BNF,0.8999999999999999,58,5.2199999999999995e-05,2017,0.00522
158,12:15:00,58.0,14:53:00,2.9000000000000026,20100,P,short,trgt,2017-02-09,55.099999999999994,BNF,54.49099999999999,58,0.0031604779999999996,2017,0.31604779999999993
159,12:15:00,3.4,14:53:00,0.15,19800,P,hedge,trgt,2017-02-09,-3.25,BNF,-3.25,58,-0.0001885,2017,-0.01885
160,13:15:00,62.4,13:47:00,112.32,20100,C,short,sl,2017-02-09,-49.919999999999995,BNF,-51.667199999999994,58,-0.0029966975999999993,2017,-0.29966975999999995
161,13:15:00,1.8,13:47:00,1.9,20400,C,hedge,sl,2017-02-09,0.09999999999999987,BNF,0.09999999999999987,58,5.799999999999992e-06,2017,0.0005799999999999991
162,13:15:00,21.9,15:09:00,1.0950000000000009,20100,P,short,trgt,2017-02-09,20.804999999999996,BNF,20.575049999999997,58,0.0011933528999999998,2017,0.11933528999999998
163,13:15:00,0.8,15:09:00,0.1,19800,P,hedge,trgt,2017-02-09,-0.7000000000000001,BNF,-0.7000000000000001,58,-4.0600000000000004e-05,2017,-0.00406
164,14:15:00,18.2,14:20:00,34.58,20100,P,short,sl,2017-02-09,-16.38,BNF,-16.907799999999998,58,-0.0009806524,2017,-0.09806524
165,14:15:00,0.55,14:20:00,0.55,19800,P,hedge,sl,2017-02-09,0.0,BNF,0.0,58,0.0,2017,0.0
166,14:15:00,36.65,14:42:00,69.63499999999999,20100,C,short,sl,2017-02-09,-32.98499999999999,BNF,-34.04784999999999,58,-0.0019747752999999995,2017,-0.19747752999999996
167,14:15:00,0.4,14:42:00,0.3,20400,C,hedge,sl,2017-02-09,-0.10000000000000003,BNF,-0.10000000000000003,58,-5.800000000000001e-06,2017,-0.0005800000000000001
168,09:16:00,46.4,09:18:00,64.96,20200,P,short,sl,2017-02-16,-18.559999999999995,BNF,-19.673599999999993,57,-0.0011213951999999997,2017,-0.11213951999999996
169,09:16:00,3.9,09:18:00,5.0,19900,P,hedge,sl,2017-02-16,1.1,BNF,1.1,57,6.27e-05,2017,0.00627
170,09:16:00,82.05,15:23:00,36.95,20200,C,short,time,2017-02-16,45.099999999999994,BNF,43.91,57,0.00250287,2017,0.250287
