entry_time,entry_price,exit_time,exit_price,strike,call_put,dir,exit_type,expiry,pnl,index,entry_type,num_indices,index_leverage,pnl_w_cs,qty,roi
2020-03-26 11:15,294.35,2020-03-26 12:02,470.96000000000004,19900,C,short,sl,2020-03-26,-176.61,BNF,original,2,7,-191.9162,29,-0.0055655698
2020-03-26 11:15,120.45,2020-03-26 13:25,192.72000000000003,8600,P,short,sl,2020-03-26,-72.27000000000002,NIFTY,original,2,10,-78.53340000000003,96,-0.007539206400000002
2020-03-26 11:15,437.95,2020-03-26 14:01,700.72,19900,P,short,sl,2020-03-26,-262.77000000000004,BNF,original,2,7,-285.5434,29,-0.0082807586
2020-03-26 11:15,111.0,2020-03-26 15:23,30.85,8600,C,short,time,2020-03-26,80.15,NIFTY,original,2,10,77.313,96,0.0074220480000000005
2020-03-26 12:15,470.0,2020-03-26 13:25,799.0,20300,P,short,sl,2020-03-26,-329.0,BNF,original,2,7,-354.38,28,-0.009922639999999998
2020-03-26 12:15,133.6,2020-03-26 13:25,227.11999999999998,8700,P,short,sl,2020-03-26,-93.51999999999998,NIFTY,original,2,10,-100.73439999999998,95,-0.009569767999999998
2020-03-26 12:15,295.8,2020-03-26 14:02,14.790000000000013,20300,C,short,trgt,2020-03-26,281.01,BNF,original,2,7,274.7982,28,0.0076943496
2020-03-26 12:15,118.65,2020-03-26 14:02,5.932500000000005,8700,C,short,trgt,2020-03-26,112.7175,NIFTY,original,2,10,110.22585,95,0.010471455749999999
2020-03-26 13:15,485.95,2020-03-26 13:35,874.71,20300,P,short,sl,2020-03-26,-388.76000000000005,BNF,original,2,7,-415.9732,28,-0.011647249600000001
2020-03-26 13:15,158.1,2020-03-26 13:37,284.58,8700,P,short,sl,2020-03-26,-126.47999999999999,NIFTY,original,2,10,-135.3336,95,-0.012856691999999998
2020-03-26 13:15,301.3,2020-03-26 14:01,15.065000000000014,20300,C,short,trgt,2020-03-26,286.235,BNF,original,2,7,279.90770000000003,28,0.007837415600000001
2020-03-26 13:15,97.4,2020-03-26 14:02,4.8700000000000045,8700,C,short,trgt,2020-03-26,92.53,NIFTY,original,2,10,90.4846,95,0.008596036999999999
2020-03-26 14:15,40.2,2020-03-26 14:31,76.38,8550,C,short,sl,2020-03-26,-36.17999999999999,NIFTY,original,2,10,-38.511599999999994,97,-0.0037356251999999994
2020-03-26 14:15,131.35,2020-03-26 14:52,6.567500000000005,8550,P,short,trgt,2020-03-26,124.78249999999998,NIFTY,original,2,10,122.02414999999999,97,0.011836342549999998
2020-03-26 14:15,145.55,2020-03-26 14:53,276.545,19400,C,short,sl,2020-03-26,-130.995,BNF,original,2,7,-139.4369,30,-0.004183107
2020-03-26 14:15,301.2,2020-03-26 15:03,15.060000000000013,19400,P,short,trgt,2020-03-26,286.14,BNF,original,2,7,279.8148,30,0.008394444
2020-04-01 09:16,118.9,2020-04-01 09:35,166.46,8550,P,short,sl,2020-04-01,-47.56,NIFTY,original,2,10,-53.2672,97,-0.0051669184000000005
2020-04-01 09:16,388.5,2020-04-01 09:45,543.9,19000,P,short,sl,2020-04-01,-155.39999999999998,BNF,original,2,7,-174.04799999999997,30,-0.005221439999999999
2020-04-01 09:16,203.4,2020-04-01 11:39,10.170000000000009,19000,C,short,trgt,2020-04-01,193.23,BNF,original,2,7,188.9586,30,0.0056687579999999994
2020-04-01 09:16,63.55,2020-04-01 12:00,3.177500000000003,8550,C,short,trgt,2020-04-01,60.372499999999995,NIFTY,original,2,10,59.037949999999995,97,0.005726681149999999
2020-04-01 10:15,235.75,2020-04-01 10:50,353.625,18500,P,short,sl,2020-04-01,-117.875,BNF,original,2,7,-129.6625,31,-0.0040195375
2020-04-01 10:15,92.0,2020-04-01 10:59,138.0,8400,P,short,sl,2020-04-01,-46.0,NIFTY,original,2,10,-50.6,99,-0.005009400000000001
2020-04-01 10:15,54.85,2020-04-01 13:35,2.7425000000000024,8400,C,short,trgt,2020-04-01,52.1075,NIFTY,original,2,10,50.95565,99,0.00504460935
2020-04-01 10:15,185.0,2020-04-01 13:59,9.250000000000009,18500,C,short,trgt,2020-04-01,175.75,BNF,original,2,7,171.865,31,0.0053278150000000005
2020-04-01 11:15,163.75,2020-04-01 12:17,262.0,18200,C,short,sl,2020-04-01,-98.25,BNF,original,2,7,-106.765,32,-0.00341648
2020-04-01 11:15,68.0,2020-04-01 15:08,3.400000000000003,8250,C,short,trgt,2020-04-01,64.6,NIFTY,original,2,10,63.172,101,0.006380371999999999
2020-04-01 11:15,228.5,2020-04-01 15:10,11.42500000000001,18200,P,short,trgt,2020-04-01,217.075,BNF,original,2,7,212.2765,32,0.006792848
2020-04-01 11:15,61.0,2020-04-01 15:14,3.0500000000000025,8250,P,short,trgt,2020-04-01,57.949999999999996,NIFTY,original,2,10,56.669,101,0.0057235689999999995
2020-04-01 12:15,70.8,2020-04-01 14:00,120.35999999999999,8300,P,short,sl,2020-04-01,-49.55999999999999,NIFTY,original,2,10,-53.38319999999999,100,-0.005338319999999999
2020-04-01 12:15,148.7,2020-04-01 14:45,7.435000000000006,18300,C,short,trgt,2020-04-01,141.265,BNF,original,2,7,138.14229999999998,31,0.0042824112999999995
2020-04-01 12:15,45.45,2020-04-01 14:48,2.272500000000002,8300,C,short,trgt,2020-04-01,43.1775,NIFTY,original,2,10,42.22305,100,0.004222305
2020-04-01 12:15,201.0,2020-04-01 15:23,92.85,18300,P,short,time,2020-04-01,108.15,BNF,original,2,7,102.27300000000001,31,0.003170463
2020-04-01 13:15,55.45,2020-04-01 15:14,2.7725000000000026,8250,P,short,trgt,2020-04-01,52.6775,NIFTY,original,2,10,51.51305,101,0.0052028180499999995
2020-04-01 13:15,157.05,2020-04-01 15:14,7.852500000000007,18200,P,short,trgt,2020-04-01,149.1975,BNF,original,2,7,145.89945,32,0.0046687824
2020-04-01 13:15,38.5,2020-04-01 15:23,3.45,8250,C,short,time,2020-04-01,35.05,NIFTY,original,2,10,34.211,101,0.0034553109999999995
2020-04-01 13:15,113.85,2020-04-01 15:23,9.5,18200,C,short,time,2020-04-01,104.35,BNF,original,2,7,101.883,32,0.0032602559999999996
2020-04-01 14:15,37.85,2020-04-01 15:00,1.8925000000000018,8200,P,short,trgt,2020-04-01,35.957499999999996,NIFTY,original,2,10,35.16265,101,0.00355142765
2020-04-01 14:15,82.75,2020-04-01 15:00,157.225,18100,C,short,sl,2020-04-01,-74.475,BNF,original,2,7,-79.27449999999999,32,-0.0025367839999999994
2020-04-01 14:15,111.15,2020-04-01 15:01,5.557500000000005,18100,P,short,trgt,2020-04-01,105.5925,BNF,original,2,7,103.25835000000001,32,0.0033042672
2020-04-01 14:15,35.25,2020-04-01 15:23,52.4,8200,C,short,time,2020-04-01,-17.15,NIFTY,original,2,10,-18.903,101,-0.001909203
2020-04-09 09:16,263.6,2020-04-09 09:17,369.04,19400,C,short,sl,2020-04-09,-105.44,BNF,original,2,7,-118.0928,30,-0.0035427839999999998
2020-04-09 09:16,51.45,2020-04-09 09:17,72.03,8950,C,short,sl,2020-04-09,-20.58,NIFTY,original,2,10,-23.049599999999998,93,-0.0021436128
2020-04-09 09:16,117.35,2020-04-09 14:16,5.867500000000005,8950,P,short,trgt,2020-04-09,111.48249999999999,NIFTY,original,2,10,109.01814999999999,93,0.01013868795
2020-04-09 09:16,384.8,2020-04-09 14:31,19.240000000000016,19400,P,short,trgt,2020-04-09,365.56,BNF,original,2,7,357.4792,30,0.010724375999999999
2020-04-09 10:15,285.1,2020-04-09 10:48,427.65000000000003,19600,P,short,sl,2020-04-09,-142.55,BNF,original,2,7,-156.805,29,-0.004547345
2020-04-09 10:15,97.9,2020-04-09 11:01,146.85000000000002,9000,P,short,sl,2020-04-09,-48.95000000000002,NIFTY,original,2,10,-53.84500000000002,92,-0.004953740000000002
2020-04-09 10:15,73.95,2020-04-09 15:07,110.92500000000001,9000,C,short,sl,2020-04-09,-36.97500000000001,NIFTY,original,2,10,-40.67250000000001,92,-0.0037418700000000004
2020-04-09 10:15,280.6,2020-04-09 15:23,305.7,19600,C,short,time,2020-04-09,-25.099999999999966,BNF,original,2,7,-36.825999999999965,29,-0.001067953999999999
2020-04-09 11:15,53.35,2020-04-09 11:35,85.36000000000001,8950,C,short,sl,2020-04-09,-32.01000000000001,NIFTY,original,2,10,-34.78420000000001,93,-0.003234930600000001
2020-04-09 11:15,215.55,2020-04-09 11:39,344.88000000000005,19300,C,short,sl,2020-04-09,-129.33000000000004,BNF,original,2,7,-140.53860000000003,30,-0.004216158000000001
2020-04-09 11:15,268.3,2020-04-09 14:14,13.415000000000013,19300,P,short,trgt,2020-04-09,254.885,BNF,original,2,7,249.2507,30,0.007477520999999999
2020-04-09 11:15,89.0,2020-04-09 14:31,4.450000000000004,8950,P,short,trgt,2020-04-09,84.55,NIFTY,original,2,10,82.681,93,0.007689333
2020-04-09 12:15,193.35,2020-04-09 13:06,328.695,19500,C,short,sl,2020-04-09,-135.345,BNF,original,2,7,-145.7859,29,-0.0042277911
2020-04-09 12:15,181.35,2020-04-09 14:51,9.067500000000008,19500,P,short,trgt,2020-04-09,172.2825,BNF,original,2,7,168.47415,29,0.00488575035
2020-04-09 12:15,83.35,2020-04-09 15:00,4.167500000000003,9050,P,short,trgt,2020-04-09,79.18249999999999,NIFTY,original,2,10,77.43215,92,0.007123757799999999
2020-04-09 12:15,45.4,2020-04-09 15:23,59.9,9050,C,short,time,2020-04-09,-14.5,NIFTY,original,2,10,-16.606,92,-0.001527752
2020-04-09 13:15,174.4,2020-04-09 15:01,8.720000000000008,19700,P,short,trgt,2020-04-09,165.68,BNF,original,2,7,162.01760000000002,29,0.0046985104
2020-04-09 13:15,76.0,2020-04-09 15:07,3.8000000000000034,9100,P,short,trgt,2020-04-09,72.2,NIFTY,original,2,10,70.604,91,0.006424964
2020-04-09 13:15,146.1,2020-04-09 15:23,208.1,19700,C,short,time,2020-04-09,-62.0,BNF,original,2,7,-69.084,29,-0.002003436
2020-04-09 13:15,29.75,2020-04-09 15:23,10.15,9100,C,short,time,2020-04-09,19.6,NIFTY,original,2,10,18.802,91,0.001710982
2020-04-09 14:15,75.0,2020-04-09 14:46,142.5,19600,C,short,sl,2020-04-09,-67.5,BNF,original,2,7,-71.85,29,-0.0020836499999999994
2020-04-09 14:15,101.6,2020-04-09 15:00,5.0800000000000045,19600,P,short,trgt,2020-04-09,96.52,BNF,original,2,7,94.3864,29,0.0027372055999999997
2020-04-09 14:15,18.65,2020-04-09 15:00,35.434999999999995,9050,C,short,sl,2020-04-09,-16.784999999999997,NIFTY,original,2,10,-17.866699999999998,92,-0.0016437363999999997
2020-04-09 14:15,49.5,2020-04-09 15:01,2.4750000000000023,9050,P,short,trgt,2020-04-09,47.025,NIFTY,original,2,10,45.9855,92,0.004230666
2020-04-16 09:16,158.05,2020-04-16 09:17,221.27,18900,C,short,sl,2020-04-16,-63.22,BNF,original,2,7,-70.8064,30,-0.002124192
2020-04-16 09:16,79.0,2020-04-16 09:39,110.6,8850,C,short,sl,2020-04-16,-31.599999999999994,NIFTY,original,2,10,-35.391999999999996,94,-0.0033268479999999994
2020-04-16 09:16,73.65,2020-04-16 13:33,3.6825000000000037,8850,P,short,trgt,2020-04-16,69.9675,NIFTY,original,2,10,68.42085,94,0.0064315599
2020-04-16 09:16,293.65,2020-04-16 13:38,14.682500000000012,18900,P,short,trgt,2020-04-16,278.9675,BNF,original,2,7,272.80084999999997,30,0.008184025499999999
2020-04-16 10:15,200.0,2020-04-16 11:12,300.0,18900,C,short,sl,2020-04-16,-100.0,BNF,original,2,7,-110.0,30,-0.0033
2020-04-16 10:15,68.25,2020-04-16 11:15,102.375,8900,C,short,sl,2020-04-16,-34.125,NIFTY,original,2,10,-37.5375,93,-0.0034909875
2020-04-16 10:15,223.0,2020-04-16 13:54,11.15000000000001,18900,P,short,trgt,2020-04-16,211.85,BNF,original,2,7,207.167,30,0.00621501
2020-04-16 10:15,65.8,2020-04-16 14:07,3.2900000000000027,8900,P,short,trgt,2020-04-16,62.50999999999999,NIFTY,original,2,10,61.12819999999999,93,0.005684922599999999
2020-04-16 11:15,201.9,2020-04-16 11:29,323.04,19100,C,short,sl,2020-04-16,-121.14000000000001,BNF,original,2,7,-131.6388,30,-0.003949164
2020-04-16 11:15,61.85,2020-04-16 12:11,98.96000000000001,8950,C,short,sl,2020-04-16,-37.11000000000001,NIFTY,original,2,10,-40.32620000000001,93,-0.0037503366000000006
2020-04-16 11:15,205.0,2020-04-16 14:26,10.250000000000009,19100,P,short,trgt,2020-04-16,194.75,BNF,original,2,7,190.445,30,0.005713349999999999
2020-04-16 11:15,62.0,2020-04-16 14:27,3.1000000000000028,8950,P,short,trgt,2020-04-16,58.9,NIFTY,original,2,10,57.598,93,0.005356613999999999
2020-04-16 12:15,37.0,2020-04-16 12:48,62.9,9000,P,short,sl,2020-04-16,-25.9,NIFTY,original,2,10,-27.898,92,-0.002566616
2020-04-16 12:15,160.45,2020-04-16 12:48,272.765,19300,P,short,sl,2020-04-16,-112.315,BNF,original,2,7,-120.9793,30,-0.003629379
2020-04-16 12:15,57.7,2020-04-16 15:02,2.885000000000003,9000,C,short,trgt,2020-04-16,54.815,NIFTY,original,2,10,53.6033,92,0.0049315036
2020-04-16 12:15,164.9,2020-04-16 15:23,113.5,19300,C,short,time,2020-04-16,51.400000000000006,BNF,original,2,7,45.83200000000001,30,0.0013749600000000002
2020-04-16 13:15,159.6,2020-04-16 14:51,7.980000000000007,19300,P,short,trgt,2020-04-16,151.61999999999998,BNF,original,2,7,148.26839999999999,30,0.004448051999999999
2020-04-16 13:15,44.9,2020-04-16 15:02,2.245000000000002,9000,C,short,trgt,2020-04-16,42.654999999999994,NIFTY,original,2,10,41.71209999999999,92,0.003837513199999999
2020-04-16 13:15,92.7,2020-04-16 15:23,113.5,19300,C,short,time,2020-04-16,-20.799999999999997,BNF,original,2,7,-24.923999999999996,30,-0.0007477199999999999
2020-04-16 13:15,34.0,2020-04-16 15:23,3.45,9000,P,short,time,2020-04-16,30.55,NIFTY,original,2,10,29.801000000000002,92,0.002741692
2020-04-16 14:15,78.0,2020-04-16 14:27,148.2,19300,C,short,sl,2020-04-16,-70.19999999999999,BNF,original,2,7,-74.72399999999999,30,-0.0022417199999999996
2020-04-16 14:15,32.0,2020-04-16 15:02,1.6000000000000014,9000,C,short,trgt,2020-04-16,30.4,NIFTY,original,2,10,29.727999999999998,92,0.0027349759999999996
2020-04-16 14:15,106.65,2020-04-16 15:08,5.332500000000005,19300,P,short,trgt,2020-04-16,101.3175,BNF,original,2,7,99.07785,30,0.0029723355
2020-04-16 14:15,23.3,2020-04-16 15:23,3.45,9000,P,short,time,2020-04-16,19.85,NIFTY,original,2,10,19.315,92,0.0017769799999999998
2020-04-23 09:16,173.35,2020-04-23 09:25,242.68999999999997,19700,C,short,sl,2020-04-23,-69.33999999999997,BNF,original,2,7,-77.66079999999998,29,-0.0022521631999999994
2020-04-23 09:16,39.15,2020-04-23 09:26,54.809999999999995,9200,C,short,sl,2020-04-23,-15.659999999999997,NIFTY,original,2,10,-17.539199999999997,90,-0.0015785279999999996
2020-04-23 09:16,275.45,2020-04-23 11:59,13.772500000000012,19700,P,short,trgt,2020-04-23,261.67749999999995,BNF,original,2,7,255.89304999999996,29,0.007420898449999999
2020-04-23 09:16,81.85,2020-04-23 12:19,4.092500000000003,9200,P,short,trgt,2020-04-23,77.7575,NIFTY,original,2,10,76.03864999999999,90,0.006843478499999999
2020-04-23 10:15,169.7,2020-04-23 11:49,254.54999999999998,19900,C,short,sl,2020-04-23,-84.85,BNF,original,2,7,-93.335,29,-0.0027067149999999997
2020-04-23 10:15,41.5,2020-04-23 12:19,62.25,9250,C,short,sl,2020-04-23,-20.75,NIFTY,original,2,10,-22.825,90,-0.00205425
2020-04-23 10:15,182.25,2020-04-23 13:58,9.112500000000008,19900,P,short,trgt,2020-04-23,173.1375,BNF,original,2,7,169.31025,29,0.00490999725
2020-04-23 10:15,48.55,2020-04-23 14:41,2.427500000000002,9250,P,short,trgt,2020-04-23,46.122499999999995,NIFTY,original,2,10,45.10294999999999,90,0.004059265499999999
2020-04-23 11:15,113.9,2020-04-23 11:59,182.24,20000,C,short,sl,2020-04-23,-68.34,BNF,original,2,7,-74.2628,29,-0.0021536212
2020-04-23 11:15,36.35,2020-04-23 12:01,58.160000000000004,9250,C,short,sl,2020-04-23,-21.810000000000002,NIFTY,original,2,10,-23.700200000000002,90,-0.002133018
2020-04-23 11:15,190.2,2020-04-23 14:14,9.510000000000009,20000,P,short,trgt,2020-04-23,180.68999999999997,BNF,original,2,7,176.69579999999996,29,0.005124178199999998
2020-04-23 11:15,35.15,2020-04-23 14:41,1.7575000000000014,9250,P,short,trgt,2020-04-23,33.3925,NIFTY,original,2,10,32.65435,90,0.0029388915
2020-04-23 12:15,70.8,2020-04-23 12:40,120.35999999999999,20200,C,short,sl,2020-04-23,-49.55999999999999,BNF,original,2,7,-53.38319999999999,28,-0.0014947295999999995
2020-04-23 12:15,36.4,2020-04-23 13:20,61.879999999999995,9300,P,short,sl,2020-04-23,-25.479999999999997,NIFTY,original,2,10,-27.445599999999995,89,-0.0024426583999999996
2020-04-23 12:15,172.3,2020-04-23 14:50,8.615000000000009,20200,P,short,trgt,2020-04-23,163.685,BNF,original,2,7,160.0667,28,0.004481867599999999
2020-04-23 12:15,24.9,2020-04-23 15:23,10.55,9300,C,short,time,2020-04-23,14.349999999999998,NIFTY,original,2,10,13.640999999999998,89,0.0012140489999999996
2020-04-23 13:15,41.7,2020-04-23 13:21,75.06,9300,P,short,sl,2020-04-23,-33.36,NIFTY,original,2,10,-35.6952,89,-0.0031768728
2020-04-23 13:15,98.7,2020-04-23 14:43,4.935000000000005,20100,P,short,trgt,2020-04-23,93.765,BNF,original,2,7,91.6923,29,0.0026590767
2020-04-23 13:15,101.5,2020-04-23 14:43,182.70000000000002,20100,C,short,sl,2020-04-23,-81.20000000000002,BNF,original,2,7,-86.88400000000001,29,-0.0025196360000000004
2020-04-23 13:15,17.1,2020-04-23 14:43,30.780000000000005,9300,C,short,sl,2020-04-23,-13.680000000000003,NIFTY,original,2,10,-14.637600000000003,89,-0.0013027464000000002
2020-04-23 14:15,54.55,2020-04-23 14:43,103.645,20200,C,short,sl,2020-04-23,-49.095,BNF,original,2,7,-52.2589,28,-0.0014632491999999999
2020-04-23 14:15,17.75,2020-04-23 14:43,33.725,9300,C,short,sl,2020-04-23,-15.975000000000001,NIFTY,original,2,10,-17.0045,89,-0.0015134005
2020-04-23 14:15,64.1,2020-04-23 14:59,3.2050000000000027,20200,P,short,trgt,2020-04-23,60.89499999999999,BNF,original,2,7,59.54889999999999,28,0.0016673691999999996
2020-04-23 14:15,20.95,2020-04-23 15:11,1.047500000000001,9300,P,short,trgt,2020-04-23,19.9025,NIFTY,original,2,10,19.46255,89,0.00173216695
2020-04-30 09:16,125.7,2020-04-30 09:21,175.98,21600,C,short,sl,2020-04-30,-50.27999999999999,BNF,original,2,7,-56.31359999999999,27,-0.0015204671999999996
2020-04-30 09:16,152.75,2020-04-30 13:07,213.85,21600,P,short,sl,2020-04-30,-61.099999999999994,BNF,original,2,7,-68.43199999999999,27,-0.0018476639999999997
2020-04-30 09:16,,2020-04-30 15:23,110.45,9750,C,short,,2020-04-30,,NIFTY,original,2,10,,85,
2020-04-30 09:16,,2020-04-30 15:23,0.1,9750,P,short,,2020-04-30,,NIFTY,original,2,10,,85,
2020-04-30 10:15,31.7,2020-04-30 12:22,47.55,9850,C,short,sl,2020-04-30,-15.849999999999998,NIFTY,original,2,10,-17.435,84,-0.0014645399999999999
2020-04-30 10:15,166.75,2020-04-30 12:48,250.125,21900,P,short,sl,2020-04-30,-83.375,BNF,original,2,7,-91.7125,26,-0.002384525
2020-04-30 10:15,166.25,2020-04-30 14:26,8.312500000000007,21900,C,short,trgt,2020-04-30,157.9375,BNF,original,2,7,154.44625,26,0.0040156025
2020-04-30 10:15,60.2,2020-04-30 15:12,3.010000000000003,9850,P,short,trgt,2020-04-30,57.19,NIFTY,original,2,10,55.925799999999995,84,0.0046977671999999995
2020-04-30 11:15,28.75,2020-04-30 12:22,46.0,9850,C,short,sl,2020-04-30,-17.25,NIFTY,original,2,10,-18.745,84,-0.0015745800000000001
2020-04-30 11:15,124.95,2020-04-30 12:40,199.92000000000002,21900,P,short,sl,2020-04-30,-74.97000000000001,BNF,original,2,7,-81.46740000000001,26,-0.0021181524000000005
2020-04-30 11:15,53.35,2020-04-30 13:06,85.36000000000001,9850,P,short,sl,2020-04-30,-32.01000000000001,NIFTY,original,2,10,-34.78420000000001,84,-0.002921872800000001
2020-04-30 11:15,172.4,2020-04-30 14:18,8.620000000000008,21900,C,short,trgt,2020-04-30,163.78,BNF,original,2,7,160.1596,26,0.004164149600000001
2020-04-30 12:15,105.0,2020-04-30 12:31,178.5,21900,P,short,sl,2020-04-30,-73.5,BNF,original,2,7,-79.17,26,-0.00205842
2020-04-30 12:15,33.05,2020-04-30 12:49,56.184999999999995,9850,P,short,sl,2020-04-30,-23.134999999999998,NIFTY,original,2,10,-24.9197,84,-0.0020932547999999995
2020-04-30 12:15,165.0,2020-04-30 14:26,8.250000000000007,21900,C,short,trgt,2020-04-30,156.75,BNF,original,2,7,153.285,26,0.00398541
2020-04-30 12:15,34.5,2020-04-30 14:46,1.7250000000000014,9850,C,short,trgt,2020-04-30,32.775,NIFTY,original,2,10,32.0505,84,0.002692242
2020-04-30 13:15,129.1,2020-04-30 14:53,6.455000000000005,21600,C,short,trgt,2020-04-30,122.64499999999998,BNF,original,2,7,119.93389999999998,27,0.0032382152999999993
2020-04-30 13:15,105.7,2020-04-30 14:56,190.26000000000002,21600,P,short,sl,2020-04-30,-84.56000000000002,BNF,original,2,7,-90.47920000000002,27,-0.0024429384000000005
2020-04-30 13:15,28.5,2020-04-30 15:04,1.4250000000000012,9800,P,short,trgt,2020-04-30,27.075,NIFTY,original,2,10,26.476499999999998,85,0.0022505024999999994
2020-04-30 13:15,34.8,2020-04-30 15:17,62.63999999999999,9800,C,short,sl,2020-04-30,-27.839999999999996,NIFTY,original,2,10,-29.788799999999995,85,-0.002532048
2020-04-30 14:15,102.0,2020-04-30 14:29,193.79999999999998,21700,P,short,sl,2020-04-30,-91.79999999999998,BNF,original,2,7,-97.71599999999998,26,-0.0025406159999999994
2020-04-30 14:15,69.5,2020-04-30 14:48,3.475000000000003,21700,C,short,trgt,2020-04-30,66.02499999999999,BNF,original,2,7,64.56549999999999,26,0.0016787029999999995
2020-04-30 14:15,21.15,2020-04-30 14:58,40.184999999999995,9800,P,short,sl,2020-04-30,-19.034999999999997,NIFTY,original,2,10,-20.261699999999998,85,-0.0017222444999999997
2020-04-30 14:15,26.4,2020-04-30 15:06,50.16,9800,C,short,sl,2020-04-30,-23.759999999999998,NIFTY,original,2,10,-25.291199999999996,85,-0.0021497519999999996
2020-05-07 09:16,198.05,2020-05-07 09:23,277.27,19400,C,short,sl,2020-05-07,-79.21999999999997,BNF,original,2,7,-88.72639999999997,30,-0.0026617919999999988
2020-05-07 09:16,54.55,2020-05-07 09:24,76.36999999999999,9200,C,short,sl,2020-05-07,-21.819999999999993,NIFTY,original,2,10,-24.438399999999994,90,-0.0021994559999999994
2020-05-07 09:16,262.65,2020-05-07 14:35,13.132500000000011,19400,P,short,trgt,2020-05-07,249.51749999999996,BNF,original,2,7,244.00184999999996,30,0.007320055499999999
2020-05-07 09:16,63.95,2020-05-07 15:11,3.197500000000003,9200,P,short,trgt,2020-05-07,60.7525,NIFTY,original,2,10,59.409549999999996,90,0.0053468594999999996
2020-05-07 10:15,176.4,2020-05-07 10:43,264.6,19600,P,short,sl,2020-05-07,-88.20000000000002,BNF,original,2,7,-97.02000000000001,29,-0.0028135800000000004
2020-05-07 10:15,38.9,2020-05-07 14:47,1.9450000000000016,9250,C,short,trgt,2020-05-07,36.955,NIFTY,original,2,10,36.1381,90,0.003252429
2020-05-07 10:15,174.7,2020-05-07 14:49,8.735000000000007,19600,C,short,trgt,2020-05-07,165.96499999999997,BNF,original,2,7,162.29629999999997,29,0.004706592699999999
2020-05-07 10:15,59.6,2020-05-07 15:23,52.15,9250,P,short,time,2020-05-07,7.450000000000003,NIFTY,original,2,10,5.215000000000003,90,0.00046935000000000027
2020-05-07 11:15,120.0,2020-05-07 15:08,6.000000000000005,19500,C,short,trgt,2020-05-07,114.0,BNF,original,2,7,111.48,29,0.00323292
2020-05-07 11:15,189.0,2020-05-07 15:12,9.450000000000008,19500,P,short,trgt,2020-05-07,179.54999999999998,BNF,original,2,7,175.581,29,0.005091848999999999
2020-05-07 11:15,44.0,2020-05-07 15:15,2.200000000000002,9200,C,short,trgt,2020-05-07,41.8,NIFTY,original,2,10,40.876,90,0.0036788399999999996
2020-05-07 11:15,39.3,2020-05-07 15:21,1.9650000000000016,9200,P,short,trgt,2020-05-07,37.334999999999994,NIFTY,original,2,10,36.509699999999995,90,0.0032858729999999995
2020-05-07 12:15,105.3,2020-05-07 13:17,179.01,19500,C,short,sl,2020-05-07,-73.71,BNF,original,2,7,-79.3962,29,-0.0023024898
2020-05-07 12:15,154.75,2020-05-07 15:15,7.737500000000007,19500,P,short,trgt,2020-05-07,147.0125,BNF,original,2,7,143.76274999999998,29,0.004169119749999999
2020-05-07 12:15,36.35,2020-05-07 15:17,1.8175000000000017,9200,C,short,trgt,2020-05-07,34.5325,NIFTY,original,2,10,33.769149999999996,90,0.0030392234999999995
2020-05-07 12:15,36.2,2020-05-07 15:21,1.8100000000000018,9200,P,short,trgt,2020-05-07,34.39,NIFTY,original,2,10,33.6298,90,0.003026682
2020-05-07 13:15,23.8,2020-05-07 15:00,1.190000000000001,9250,C,short,trgt,2020-05-07,22.61,NIFTY,original,2,10,22.1102,90,0.001989918
2020-05-07 13:15,127.3,2020-05-07 15:08,6.3650000000000055,19500,C,short,trgt,2020-05-07,120.93499999999999,BNF,original,2,7,118.26169999999999,29,0.0034295892999999995
2020-05-07 13:15,46.3,2020-05-07 15:23,52.15,9250,P,short,time,2020-05-07,-5.850000000000001,NIFTY,original,2,10,-7.819000000000001,90,-0.00070371
2020-05-07 13:15,87.0,2020-05-07 15:23,16.4,19500,P,short,time,2020-05-07,70.6,BNF,original,2,7,68.532,29,0.001987428
2020-05-07 14:15,19.35,2020-05-07 15:18,0.9675000000000009,9200,C,short,trgt,2020-05-07,18.3825,NIFTY,original,2,10,17.97615,90,0.0016178534999999998
2020-05-07 14:15,55.25,2020-05-07 15:18,2.7625000000000024,19500,C,short,trgt,2020-05-07,52.4875,BNF,original,2,7,51.32725,29,0.00148849025
2020-05-07 14:15,24.65,2020-05-07 15:23,3.0,9200,P,short,time,2020-05-07,21.65,NIFTY,original,2,10,21.096999999999998,90,0.0018987299999999997
2020-05-07 14:15,88.4,2020-05-07 15:23,16.4,19500,P,short,time,2020-05-07,72.0,BNF,original,2,7,69.904,29,0.0020272159999999997
2020-05-14 09:16,80.0,2020-05-14 14:12,4.0000000000000036,9200,C,short,trgt,2020-05-14,76.0,NIFTY,original,2,10,74.32,90,0.006688799999999999
2020-05-14 09:16,52.0,2020-05-14 14:30,72.8,9200,P,short,sl,2020-05-14,-20.799999999999997,NIFTY,original,2,10,-23.295999999999996,90,-0.0020966399999999994
2020-05-14 09:16,180.0,2020-05-14 14:50,9.000000000000007,19200,C,short,trgt,2020-05-14,171.0,BNF,original,2,7,167.22,30,0.0050166
2020-05-14 09:16,230.3,2020-05-14 15:23,130.8,19200,P,short,time,2020-05-14,99.5,BNF,original,2,7,92.278,30,0.00276834
2020-05-14 10:15,40.7,2020-05-14 10:26,61.050000000000004,9250,P,short,sl,2020-05-14,-20.35,NIFTY,original,2,10,-22.385,90,-0.00201465
