,Trade Type,Signal Generated At,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Remarks,Points Captured,Points w CS,Qty,Leverage,PnL,PnL w CS,ROI%,ROI% w CS,Trade Year
10,LONG,2022-02-08 11:15:00,2022-02-08 12:15:00,7395.75,7305.45,2022-02-10 14:15:00,7529.0,Reversed,133.25,127.2801,540.8511645201636,4,72068.4176723118,68839.59030524288,7.206841767231181,6.883959030524287,2022
11,SHORT,2022-02-10 13:15:00,2022-02-10 14:15:00,7529.0,7570.05,2022-02-15 11:15:00,7086.75,Reversed,442.25,436.4037,531.2790543232833,4,234958.16177447204,231852.14503918184,23.495816177447203,23.185214503918182,2022
12,LONG,2022-02-15 10:15:00,2022-02-15 11:15:00,7086.75,7004.3,2022-02-16 15:15:00,7272.55,Reversed,185.80000000000018,180.05628000000019,564.4336261332769,4,104871.76773556296,101629.81902846873,10.487176773556296,10.162981902846873,2022
13,SHORT,2022-02-16 14:15:00,2022-02-16 15:15:00,7272.55,7379.4,2022-02-17 12:15:00,7333.75,Reversed,-61.19999999999982,-67.04251999999983,550.0134065767853,4,-33660.82048249916,-36874.28481069217,-3.366082048249916,-3.6874284810692166,2022
14,LONG,2022-02-17 11:15:00,2022-02-17 12:15:00,7333.75,7260.25,2022-02-18 09:15:00,7234.6,Gap Outside Initial SL,-99.14999999999964,-104.97733999999964,545.4235554798023,4,-54078.7455258222,-57257.114027611875,-5.4078745525822205,-5.7257114027611875,2022
15,LONG,2022-02-21 10:15:00,2022-02-21 11:15:00,7172.4,7099.8,2022-02-21 14:15:00,7157.45,Reversed,-14.949999999999818,-20.68193999999982,557.6933801795773,4,-8337.516033684578,-11534.181027271106,-0.8337516033684579,-1.1534181027271107,2022
16,SHORT,2022-02-21 13:15:00,2022-02-21 14:15:00,7157.45,7224.9,2022-02-22 11:15:00,7074.9,Reversed,82.55000000000018,76.85706000000019,558.8582525899587,4,46133.748751301195,42952.20225080172,4.61337487513012,4.295220225080172,2022
17,LONG,2022-02-22 10:15:00,2022-02-22 11:15:00,7074.9,6957.45,2022-02-22 13:15:00,6992.5,Reversed,-82.39999999999964,-88.02695999999963,565.3790159578227,4,-46587.23091492439,-49768.59602255841,-4.658723091492439,-4.976859602255842,2022
18,SHORT,2022-02-22 12:15:00,2022-02-22 13:15:00,6992.5,7075.7,2022-02-22 14:15:00,7075.7,Initial SL Hit,-83.19999999999982,-88.82727999999982,572.041473006793,4,-47593.850554165074,-50812.88809438674,-4.759385055416508,-5.081288809438674,2022
19,LONG,2022-02-22 14:15:00,2022-02-22 15:15:00,7094.2,6974.15,2022-02-23 13:15:00,7124.95,Reversed,30.75,25.06234,563.8408841025063,4,17338.10718615207,14131.171943277606,1.733810718615207,1.4131171943277607,2022
20,SHORT,2022-02-23 12:15:00,2022-02-23 13:15:00,7124.95,7169.25,2022-02-25 10:15:00,6975.25,Reversed,149.69999999999982,144.0599199999998,561.4074484733227,4,84042.69503645631,80876.31211447089,8.404269503645631,8.08763121144709,2022
21,LONG,2022-02-25 09:15:00,2022-02-25 10:15:00,6975.25,6645.75,2022-03-04 15:15:00,6739.75,Reversed,-235.5,-240.986,573.4561485251425,4,-135048.92297767106,-138194.90340847996,-13.504892297767107,-13.819490340847997,2022
22,SHORT,2022-03-04 14:15:00,2022-03-04 15:15:00,6739.75,6865.0,2022-03-08 09:15:00,6588.9,Reversed,150.85000000000036,145.51854000000037,593.4938239548944,4,89528.54334359604,86364.35476093348,8.952854334359605,8.636435476093348,2022
23,LONG,2022-03-07 15:15:00,2022-03-08 09:15:00,6588.9,6484.05,2022-03-08 11:15:00,6589.0,Reversed,0.1000000000003638,-5.171159999999636,607.0816069450136,4,60.70816069472222,-3139.316122569556,0.006070816069472222,-0.3139316122569556,2022
24,SHORT,2022-03-08 10:15:00,2022-03-08 11:15:00,6589.0,6653.5,2022-03-08 14:15:00,6653.5,Initial SL Hit,-64.5,-69.797,607.072393382911,4,-39156.16937319776,-42371.83184094703,-3.9156169373197756,-4.237183184094703,2022
