date,Morning ATR,side,strike,type,expiry,dte,entry_time,entry price,trade_num,spot_price_at_entry,exit price,exit_time,spot_level_at_exit,remarks,points,index_lev,slippage,final_points,portfolio,qty,pnl,ROI%,Trade Year
2019-06-14,15.532584695639587,SHORT,11900,C,2019-06-20,6,09:25:00,55.65,1,11866.7,56.05,2019-06-14 10:05:00,11880.75,TSL Hit,-0.3999999999999986,3,1.117,-1.5169999999999986,10000000,2521.0084033613443,-3824.3697478991558,-0.038243697478991555,2019.0
2019-06-14,15.532584695639587,LONG,11900,P,2019-06-20,6,10:05:00,78.85,2,11880.75,93.55,2019-06-14 11:35:00,11848.55,TSL Hit,-14.700000000000003,9,1.7239999999999998,-16.424000000000003,10000000,7563.0252100840335,-124215.1260504202,-1.242151260504202,2019.0
2019-06-14,15.532584695639587,SHORT,11850,C,2019-06-20,6,11:35:00,68.6,3,11848.55,49.45,2019-06-14 15:25:00,11810.85,EOD Exit,19.14999999999999,3,1.1805,17.969499999999993,10000000,2531.6455696202534,45492.405063291124,0.45492405063291125,2019.0
2019-06-17,19.655899680730876,SHORT,11800,C,2019-06-20,3,09:15:00,52.05,1,11782.2,20.05,2019-06-17 15:25:00,11674.0,EOD Exit,31.999999999999996,8,0.721,31.278999999999996,10000000,6779.661016949152,212061.01694915252,2.120610169491525,2019.0
2019-06-18,15.900737125880084,SHORT,11700,C,2019-06-20,2,09:25:00,43.95,1,11678.85,62.75,2019-06-18 09:55:00,11718.1,TSL Hit,-18.799999999999997,3,1.067,-19.866999999999997,10000000,2564.102564102564,-50941.02564102563,-0.5094102564102563,2019.0
2019-06-18,15.900737125880084,LONG,11700,P,2019-06-20,2,09:55:00,43.8,2,11718.1,57.1,2019-06-18 10:45:00,11682.85,TSL Hit,-13.300000000000004,9,1.0090000000000001,-14.309000000000005,10000000,7692.307692307692,-110069.23076923081,-1.100692307692308,2019.0
2019-06-18,15.900737125880084,SHORT,11700,C,2019-06-20,2,10:45:00,48.75,3,11682.85,63.25,2019-06-18 11:35:00,11713.65,TSL Hit,-14.5,3,1.12,-15.620000000000001,10000000,2564.102564102564,-40051.282051282054,-0.40051282051282056,2019.0
2019-06-18,15.900737125880084,LONG,11700,P,2019-06-20,2,11:35:00,42.1,4,11713.65,55.15,2019-06-18 13:15:00,11688.7,TSL Hit,-13.049999999999997,9,0.9725,-14.022499999999997,10000000,7692.307692307692,-107865.3846153846,-1.078653846153846,2019.0
2019-06-18,15.900737125880084,SHORT,11700,C,2019-06-20,2,13:15:00,46.55,5,11688.7,58.65,2019-06-18 13:55:00,11705.9,TSL Hit,-12.100000000000001,3,1.0519999999999998,-13.152000000000001,10000000,2564.102564102564,-33723.07692307692,-0.3372307692307692,2019.0
2019-06-18,15.900737125880084,LONG,11700,P,2019-06-20,2,13:55:00,43.7,6,11705.9,55.75,2019-06-18 14:25:00,11683.65,TSL Hit,-12.049999999999997,9,0.9945,-13.044499999999998,10000000,7692.307692307692,-100342.30769230767,-1.0034230769230768,2019.0
2019-06-18,15.900737125880084,SHORT,11700,C,2019-06-20,2,14:25:00,45.0,7,11683.65,36.65,2019-06-18 14:55:00,11676.85,TSL Hit,8.350000000000001,3,0.8165000000000001,7.533500000000001,10000000,2564.102564102564,19316.666666666668,0.19316666666666668,2019.0
2019-06-18,15.900737125880084,LONG,11650,P,2019-06-20,2,14:55:00,37.85,8,11676.85,28.4,2019-06-18 15:25:00,11700.8,EOD Exit,9.450000000000003,9,0.6625,8.787500000000003,10000000,7725.321888412017,67886.26609442063,0.6788626609442062,2019.0
2019-06-19,22.707041572035426,LONG,11800,P,2019-06-20,1,09:25:00,42.6,1,11796.45,78.75,2019-06-19 11:15:00,11741.95,TSL Hit,-36.15,8,1.2135,-37.3635,10000000,6779.661016949152,-253311.86440677967,-2.533118644067797,2019.0
2019-06-19,22.707041572035426,SHORT,11750,C,2019-06-20,1,11:15:00,36.6,2,11741.95,20.8,2019-06-19 15:05:00,11698.05,TSL Hit,15.8,8,0.5740000000000001,15.226,10000000,6808.510638297872,103666.3829787234,1.036663829787234,2019.0
2019-06-20,24.990990795243714,LONG,11700,P,2019-06-20,0,09:35:00,26.8,1,11700.55,0.05,2019-06-20 15:25:00,11841.9,EOD Exit,26.75,10,0.2685,26.4815,10000000,8547.008547008547,226337.60683760684,2.2633760683760684,2019.0
2019-06-21,21.16920505001624,SHORT,11800,C,2019-06-27,6,09:35:00,79.55,1,11781.9,50.0,2019-06-21 15:25:00,11732.95,EOD Exit,29.549999999999997,3,1.2955,28.254499999999997,10000000,2542.3728813559323,71833.47457627118,0.7183347457627118,2019.0
2019-06-24,20.528815352214842,SHORT,11700,C,2019-06-27,3,09:45:00,71.65,1,11692.75,96.65,2019-06-24 11:55:00,11730.15,TSL Hit,-25.0,8,1.683,-26.683,10000000,6837.606837606838,-182447.86324786325,-1.8244786324786324,2019.0
2019-06-24,20.528815352214842,LONG,11750,P,2019-06-27,3,11:55:00,65.35,2,11730.15,90.2,2019-06-24 14:15:00,11688.5,TSL Hit,-24.85000000000001,8,1.5555,-26.405500000000007,10000000,6808.510638297872,-179782.1276595745,-1.7978212765957449,2019.0
2019-06-24,20.528815352214842,SHORT,11700,C,2019-06-27,3,14:15:00,69.0,3,11688.5,73.7,2019-06-24 15:25:00,11702.7,EOD Exit,-4.700000000000003,8,1.4269999999999998,-6.1270000000000024,10000000,6837.606837606838,-41894.017094017116,-0.4189401709401711,2019.0
2019-06-25,17.385374799216883,LONG,11700,P,2019-06-27,2,09:35:00,64.4,1,11688.15,23.0,2019-06-25 15:25:00,11776.9,EOD Exit,41.400000000000006,9,0.8740000000000001,40.526,10000000,7692.307692307692,311738.46153846156,3.1173846153846156,2019.0
2019-06-26,16.678312509310487,LONG,11800,P,2019-06-27,1,09:15:00,44.95,1,11801.35,13.3,2019-06-26 15:25:00,11840.1,EOD Exit,31.650000000000002,8,0.5825,31.067500000000003,10000000,6779.661016949152,210627.1186440678,2.1062711864406785,2019.0
2019-06-27,15.84878003457649,LONG,11900,P,2019-06-27,0,11:05:00,23.95,1,11893.2,29.55,2019-06-27 13:35:00,11877.7,TSL Hit,-5.600000000000001,10,0.535,-6.135000000000002,10000000,8403.361344537816,-51554.621848739516,-0.5155462184873951,2019.0
2019-06-27,15.84878003457649,SHORT,11900,C,2019-06-27,0,13:35:00,11.5,2,11877.7,4.05,2019-06-27 14:15:00,11863.65,TSL Hit,7.45,10,0.1555,7.2945,10000000,8403.361344537816,61298.3193277311,0.6129831932773111,2019.0
2019-06-27,15.84878003457649,LONG,11850,P,2019-06-27,0,14:15:00,12.15,3,11863.65,13.15,2019-06-27 14:55:00,11830.4,TSL Hit,-1.0,10,0.253,-1.2530000000000001,10000000,8438.818565400843,-10573.839662447257,-0.10573839662447257,2019.0
2019-06-27,15.84878003457649,SHORT,11850,C,2019-06-27,0,14:55:00,1.8,4,11830.4,0.05,2019-06-27 15:25:00,11843.75,EOD Exit,1.75,10,0.018500000000000003,1.7315,10000000,8438.818565400843,14611.81434599156,0.1461181434599156,2019.0
2019-06-28,19.017528005017233,SHORT,11850,C,2019-07-04,6,09:35:00,82.55,1,11831.05,57.05,2019-06-28 15:25:00,11793.9,EOD Exit,25.5,3,1.396,24.104,10000000,2531.6455696202534,61022.784810126584,0.6102278481012658,2019.0
2019-07-01,17.25111429794941,LONG,11850,P,2019-07-04,3,11:05:00,47.15,1,11869.25,43.0,2019-07-01 15:25:00,11864.55,EOD Exit,4.149999999999999,8,0.9015000000000001,3.2484999999999986,10000000,6751.054852320675,21930.801687763706,0.21930801687763707,2019.0
2019-07-02,12.176007910948933,SHORT,11850,C,2019-07-04,2,09:55:00,51.8,1,11848.75,51.3,2019-07-02 12:45:00,11848.7,TSL Hit,0.5,3,1.031,-0.5309999999999999,10000000,2531.6455696202534,-1344.3037974683543,-0.013443037974683545,2019.0
2019-07-02,12.176007910948933,LONG,11850,P,2019-07-04,2,12:45:00,49.55,2,11848.7,18.0,2019-07-02 15:25:00,11907.5,EOD Exit,31.549999999999997,9,0.6755,30.874499999999998,10000000,7594.93670886076,234489.8734177215,2.344898734177215,2019.0
2019-07-03,14.590079185577956,LONG,11900,P,2019-07-04,1,09:25:00,28.6,1,11922.15,34.85,2019-07-03 10:05:00,11901.3,TSL Hit,-6.25,8,0.6345000000000001,-6.8845,10000000,6722.689075630252,-46282.35294117647,-0.46282352941176474,2019.0
2019-07-03,14.590079185577956,SHORT,11900,C,2019-07-04,1,10:05:00,44.35,2,11901.3,57.85,2019-07-03 12:55:00,11929.4,TSL Hit,-13.5,8,1.022,-14.522,10000000,6722.689075630252,-97626.89075630251,-0.9762689075630251,2019.0
2019-07-03,14.590079185577956,LONG,11950,P,2019-07-04,1,12:55:00,41.6,3,11929.4,45.25,2019-07-03 14:45:00,11911.3,TSL Hit,-3.6499999999999986,8,0.8684999999999999,-4.518499999999999,10000000,6694.5606694560665,-30249.37238493723,-0.3024937238493723,2019.0
2019-07-03,14.590079185577956,SHORT,11900,C,2019-07-04,1,14:45:00,44.9,4,11911.3,42.3,2019-07-03 15:25:00,11913.55,EOD Exit,2.6000000000000014,8,0.8719999999999999,1.7280000000000015,10000000,6722.689075630252,11616.806722689085,0.11616806722689085,2019.0
2019-07-04,12.024955863646568,LONG,11950,P,2019-07-04,0,09:35:00,23.0,1,11954.25,26.75,2019-07-04 13:15:00,11936.05,TSL Hit,-3.75,10,0.4975,-4.2475,10000000,8368.200836820084,-35543.9330543933,-0.355439330543933,2019.0
2019-07-04,12.024955863646568,SHORT,11950,C,2019-07-04,0,13:15:00,9.4,2,11936.05,18.05,2019-07-04 14:45:00,11965.45,TSL Hit,-8.65,10,0.2745,-8.9245,10000000,8368.200836820084,-74682.00836820084,-0.7468200836820084,2019.0
2019-07-04,12.024955863646568,LONG,11950,P,2019-07-04,0,14:45:00,3.3,3,11965.45,1.15,2019-07-04 15:15:00,11938.95,TSL Hit,2.15,10,0.04449999999999999,2.1054999999999997,10000000,8368.200836820084,17619.246861924683,0.17619246861924684,2019.0
2019-07-05,13.343951667141,SHORT,11950,C,2019-07-11,6,10:05:00,104.2,1,11951.45,86.85,2019-07-05 12:15:00,11927.75,TSL Hit,17.35000000000001,3,1.9105,15.439500000000008,10000000,2510.460251046025,38760.25104602512,0.3876025104602512,2019.0
2019-07-05,13.343951667141,LONG,11900,P,2019-07-11,6,12:15:00,70.2,2,11927.75,84.75,2019-07-05 12:55:00,11886.85,TSL Hit,-14.549999999999997,9,1.5494999999999999,-16.099499999999995,10000000,7563.0252100840335,-121760.92436974787,-1.2176092436974786,2019.0
2019-07-05,13.343951667141,SHORT,11900,C,2019-07-11,6,12:55:00,86.25,3,11886.85,62.55,2019-07-05 13:35:00,11857.5,TSL Hit,23.700000000000003,3,1.4880000000000002,22.212000000000003,10000000,2521.0084033613443,55996.638655462186,0.5599663865546219,2019.0
2019-07-05,13.343951667141,LONG,11850,P,2019-07-11,6,13:35:00,69.1,4,11857.5,78.3,2019-07-05 14:25:00,11841.0,TSL Hit,-9.200000000000003,9,1.4739999999999998,-10.674000000000003,10000000,7594.93670886076,-81068.35443037977,-0.8106835443037976,2019.0
2019-07-05,13.343951667141,SHORT,11850,C,2019-07-11,6,14:25:00,72.0,5,11841.0,86.1,2019-07-05 14:35:00,11872.4,TSL Hit,-14.099999999999994,3,1.581,-15.680999999999994,10000000,2531.6455696202534,-39698.73417721518,-0.3969873417721518,2019.0
2019-07-05,13.343951667141,LONG,11850,P,2019-07-11,6,14:35:00,59.7,6,11872.4,68.1,2019-07-05 14:45:00,11853.3,TSL Hit,-8.399999999999991,9,1.278,-9.677999999999992,10000000,7594.93670886076,-73503.79746835437,-0.7350379746835438,2019.0
2019-07-05,13.343951667141,SHORT,11850,C,2019-07-11,6,14:45:00,77.0,7,11853.3,46.5,2019-07-05 15:25:00,11802.05,EOD Exit,30.5,3,1.235,29.265,10000000,2531.6455696202534,74088.60759493672,0.7408860759493673,2019.0
2019-07-08,31.392666973363802,SHORT,11700,C,2019-07-11,3,09:15:00,61.45,1,11699.45,19.0,2019-07-08 15:25:00,11564.0,EOD Exit,42.45,8,0.8045,41.645500000000006,10000000,6837.606837606838,284755.5555555556,2.8475555555555565,2019.0
2019-07-09,25.3131683964216,LONG,11550,P,2019-07-11,2,09:25:00,61.25,1,11533.6,61.0,2019-07-09 10:05:00,11476.35,TSL Hit,0.25,9,1.2225,-0.9724999999999999,10000000,7792.207792207792,-7577.922077922078,-0.07577922077922078,2019.0
2019-07-09,25.3131683964216,SHORT,11500,C,2019-07-11,2,10:05:00,52.5,2,11476.35,82.95,2019-07-09 11:25:00,11547.55,TSL Hit,-30.450000000000003,3,1.3544999999999998,-31.804500000000004,10000000,2608.695652173913,-82968.26086956523,-0.8296826086956524,2019.0
2019-07-09,25.3131683964216,LONG,11500,P,2019-07-11,2,11:25:00,31.4,3,11547.55,36.6,2019-07-09 12:35:00,11527.1,TSL Hit,-5.200000000000003,9,0.68,-5.880000000000003,10000000,7826.086956521739,-46017.391304347846,-0.4601739130434785,2019.0
2019-07-09,25.3131683964216,SHORT,11550,C,2019-07-11,2,12:35:00,41.4,4,11527.1,45.8,2019-07-09 15:05:00,11563.55,TSL Hit,-4.399999999999999,3,0.8719999999999999,-5.2719999999999985,10000000,2597.4025974025976,-13693.506493506491,-0.1369350649350649,2019.0
2019-07-10,22.553135932215408,LONG,11550,P,2019-07-11,1,09:15:00,31.9,1,11567.05,53.25,2019-07-10 10:25:00,11529.05,TSL Hit,-21.35,8,0.8515,-22.201500000000003,10000000,6926.406926406927,-153776.6233766234,-1.5377662337662341,2019.0
2019-07-10,22.553135932215408,SHORT,11550,C,2019-07-11,1,10:25:00,27.4,2,11529.05,27.15,2019-07-10 13:15:00,11524.85,TSL Hit,0.25,8,0.5455,-0.2955,10000000,6926.406926406927,-2046.7532467532467,-0.020467532467532468,2019.0
2019-07-10,22.553135932215408,LONG,11500,P,2019-07-11,1,13:15:00,25.7,3,11524.85,43.0,2019-07-10 14:25:00,11482.6,TSL Hit,-17.3,8,0.687,-17.987000000000002,10000000,6956.521739130435,-125126.95652173915,-1.2512695652173915,2019.0
2019-07-10,22.553135932215408,SHORT,11500,C,2019-07-11,1,14:25:00,28.65,4,11482.6,28.75,2019-07-10 15:25:00,11494.0,EOD Exit,-0.10000000000000142,8,0.574,-0.6740000000000014,10000000,6956.521739130435,-4688.695652173923,-0.04688695652173923,2019.0
2019-07-11,20.582792610528386,LONG,11550,P,2019-07-11,0,12:15:00,7.2,1,11572.85,0.05,2019-07-11 15:25:00,11575.6,EOD Exit,7.15,10,0.0725,7.077500000000001,10000000,8658.008658008657,61277.056277056276,0.6127705627705627,2019.0
2019-07-12,14.454409643321101,SHORT,11600,C,2019-07-18,6,09:35:00,49.85,1,11575.95,49.5,2019-07-12 10:35:00,11582.65,TSL Hit,0.3500000000000014,3,0.9934999999999999,-0.6434999999999985,10000000,2586.206896551724,-1664.2241379310308,-0.016642241379310307,2019.0
2019-07-12,14.454409643321101,LONG,11600,P,2019-07-18,6,10:35:00,78.7,2,11582.65,73.75,2019-07-12 14:35:00,11580.1,TSL Hit,4.950000000000003,9,1.5245,3.425500000000003,10000000,7758.620689655172,26577.155172413815,0.26577155172413813,2019.0
2019-07-12,14.454409643321101,SHORT,11600,C,2019-07-18,6,14:35:00,45.45,3,11580.1,32.15,2019-07-12 15:25:00,11547.65,EOD Exit,13.300000000000004,3,0.7759999999999999,12.524000000000004,10000000,2586.206896551724,32389.655172413804,0.32389655172413806,2019.0
2019-07-15,19.824434160389796,SHORT,11600,C,2019-07-18,3,09:35:00,36.8,1,11576.95,34.85,2019-07-15 13:25:00,11576.35,TSL Hit,1.9499999999999957,8,0.7165,1.2334999999999958,10000000,6896.551724137931,8506.896551724109,0.0850689655172411,2019.0
2019-07-15,19.824434160389796,LONG,11550,P,2019-07-18,3,13:25:00,47.5,2,11576.35,34.8,2019-07-15 15:25:00,11587.65,EOD Exit,12.700000000000003,8,0.823,11.877000000000002,10000000,6926.406926406927,82264.93506493508,0.8226493506493507,2019.0
2019-07-16,14.973807436223234,LONG,11600,P,2019-07-18,2,09:35:00,38.65,1,11617.8,19.0,2019-07-16 15:25:00,11661.05,EOD Exit,19.65,9,0.5765,19.0735,10000000,7758.620689655172,147984.0517241379,1.479840517241379,2019.0
2019-07-17,13.304532116369437,LONG,11700,P,2019-07-18,1,09:15:00,56.35,1,11679.2,48.8,2019-07-17 13:05:00,11674.65,TSL Hit,7.550000000000004,8,1.0515,6.498500000000004,10000000,6837.606837606838,44434.18803418807,0.44434188034188066,2019.0
2019-07-17,13.304532116369437,SHORT,11700,C,2019-07-18,1,13:05:00,14.5,2,11674.65,17.15,2019-07-17 14:35:00,11692.15,TSL Hit,-2.6499999999999986,8,0.3165,-2.9664999999999986,10000000,6837.606837606838,-20283.760683760676,-0.20283760683760677,2019.0
2019-07-17,13.304532116369437,LONG,11700,P,2019-07-18,1,14:35:00,34.2,3,11692.15,31.4,2019-07-17 15:25:00,11686.25,EOD Exit,2.8000000000000043,8,0.6559999999999999,2.1440000000000046,10000000,6837.606837606838,14659.829059829091,0.14659829059829094,2019.0
2019-07-18,11.36090866308056,SHORT,11650,C,2019-07-18,0,09:25:00,15.9,1,11651.7,19.1,2019-07-18 09:55:00,11668.1,TSL Hit,-3.200000000000001,10,0.35000000000000003,-3.550000000000001,10000000,8583.690987124464,-30472.103004291857,-0.30472103004291856,2019.0
2019-07-18,11.36090866308056,LONG,11650,P,2019-07-18,0,09:55:00,14.9,2,11668.1,19.2,2019-07-18 11:25:00,11653.45,TSL Hit,-4.299999999999999,10,0.341,-4.640999999999999,10000000,8583.690987124464,-39836.90987124463,-0.39836909871244625,2019.0
2019-07-18,11.36090866308056,SHORT,11650,C,2019-07-18,0,11:25:00,11.25,3,11653.45,0.05,2019-07-18 15:25:00,11600.85,EOD Exit,11.2,10,0.113,11.087,10000000,8583.690987124464,95167.38197424893,0.9516738197424892,2019.0
2019-07-19,14.533741001345533,SHORT,11600,C,2019-07-25,6,09:25:00,64.95,1,11604.05,14.15,2019-07-19 15:25:00,11437.15,EOD Exit,50.800000000000004,3,0.7910000000000001,50.00900000000001,10000000,2586.206896551724,129333.62068965519,1.293336206896552,2019.0
2019-07-22,23.186176616932585,SHORT,11350,C,2019-07-25,3,09:15:00,61.1,1,11340.45,74.7,2019-07-22 10:15:00,11376.6,TSL Hit,-13.600000000000001,8,1.358,-14.958000000000002,10000000,7048.458149779735,-105430.8370044053,-1.054308370044053,2019.0
2019-07-22,23.186176616932585,LONG,11350,P,2019-07-25,3,10:15:00,46.9,2,11376.6,69.65,2019-07-22 11:55:00,11324.7,TSL Hit,-22.750000000000007,8,1.1655000000000002,-23.91550000000001,10000000,7048.458149779735,-168567.4008810573,-1.685674008810573,2019.0
2019-07-22,23.186176616932585,SHORT,11350,C,2019-07-25,3,11:55:00,50.7,3,11324.7,59.75,2019-07-22 14:05:00,11353.95,TSL Hit,-9.049999999999997,8,1.1045,-10.154499999999997,10000000,7048.458149779735,-71573.56828193831,-0.715735682819383,2019.0
2019-07-22,23.186176616932585,LONG,11350,P,2019-07-25,3,14:05:00,50.15,4,11353.95,54.0,2019-07-22 15:25:00,11336.0,EOD Exit,-3.8500000000000014,8,1.0415,-4.8915000000000015,10000000,7048.458149779735,-34477.533039647584,-0.34477533039647584,2019.0
2019-07-23,19.635346148555545,SHORT,11350,C,2019-07-25,2,09:15:00,48.45,1,11331.2,56.55,2019-07-23 10:05:00,11364.0,TSL Hit,-8.099999999999994,3,1.05,-9.149999999999995,10000000,2643.171806167401,-24185.022026431707,-0.24185022026431705,2019.0
2019-07-23,19.635346148555545,LONG,11350,P,2019-07-25,2,10:05:00,45.45,2,11364.0,46.0,2019-07-23 14:25:00,11337.2,TSL Hit,-0.5499999999999972,9,0.9145000000000001,-1.4644999999999972,10000000,7929.515418502203,-11612.775330396455,-0.11612775330396455,2019.0
2019-07-23,19.635346148555545,SHORT,11350,C,2019-07-25,2,14:25:00,40.0,3,11337.2,32.8,2019-07-23 15:25:00,11328.45,EOD Exit,7.200000000000003,3,0.728,6.472000000000003,10000000,2643.171806167401,17106.607929515427,0.17106607929515427,2019.0
2019-07-24,18.693482561348514,SHORT,11300,C,2019-07-25,1,09:25:00,35.5,1,11288.65,24.0,2019-07-24 13:15:00,11271.35,TSL Hit,11.5,8,0.595,10.905,10000000,7079.646017699115,77203.53982300885,0.7720353982300885,2019.0
2019-07-24,18.693482561348514,LONG,11250,P,2019-07-25,1,13:15:00,29.0,2,11271.35,19.3,2019-07-24 15:25:00,11268.3,EOD Exit,9.7,8,0.483,9.216999999999999,10000000,7111.111111111111,65543.11111111111,0.6554311111111111,2019.0
2019-07-25,19.822252158901122,LONG,11300,P,2019-07-25,0,09:25:00,14.15,1,11331.95,20.6,2019-07-25 10:25:00,11302.25,TSL Hit,-6.450000000000001,10,0.34750000000000003,-6.797500000000001,10000000,8849.557522123894,-60154.86725663718,-0.6015486725663718,2019.0
2019-07-25,19.822252158901122,SHORT,11300,C,2019-07-25,0,10:25:00,23.45,2,11302.25,8.85,2019-07-25 14:15:00,11291.0,TSL Hit,14.6,10,0.32299999999999995,14.277,10000000,8849.557522123894,126345.13274336283,1.2634513274336283,2019.0
2019-07-25,19.822252158901122,LONG,11300,P,2019-07-25,0,14:15:00,27.1,3,11291.0,54.2,2019-07-25 14:55:00,11244.65,TSL Hit,-27.1,10,0.8130000000000002,-27.913,10000000,8849.557522123894,-247017.69911504426,-2.4701769911504425,2019.0
2019-07-25,19.822252158901122,SHORT,11250,C,2019-07-25,0,14:55:00,1.9,4,11244.65,0.3,2019-07-25 15:25:00,11261.75,EOD Exit,1.5999999999999999,10,0.022,1.5779999999999998,10000000,8888.888888888889,14026.666666666664,0.14026666666666665,2019.0
2019-07-26,21.395547390308966,SHORT,11200,C,2019-08-01,6,09:55:00,95.8,1,11221.95,118.75,2019-07-26 10:45:00,11263.1,TSL Hit,-22.950000000000003,3,2.1455,-25.0955,10000000,2678.5714285714284,-67220.08928571429,-0.6722008928571429,2019.0
2019-07-26,21.395547390308966,LONG,11250,P,2019-08-01,6,10:45:00,52.8,2,11263.1,56.8,2019-07-26 13:25:00,11259.9,TSL Hit,-4.0,9,1.0959999999999999,-5.096,10000000,8000.0,-40768.0,-0.40768,2019.0
2019-07-26,21.395547390308966,SHORT,11250,C,2019-08-01,6,13:25:00,72.9,3,11259.9,91.95,2019-07-26 15:25:00,11297.7,EOD Exit,-19.049999999999997,3,1.6485000000000003,-20.698499999999996,10000000,2666.6666666666665,-55195.999999999985,-0.5519599999999998,2019.0
2019-07-29,17.843482016730576,SHORT,11250,C,2019-08-01,3,09:25:00,62.7,1,11252.5,36.5,2019-07-29 13:15:00,11198.55,TSL Hit,26.200000000000003,8,0.9920000000000001,25.208000000000002,10000000,7111.111111111111,179256.8888888889,1.792568888888889,2019.0
2019-07-29,17.843482016730576,LONG,11200,P,2019-08-01,3,13:15:00,57.65,2,11198.55,69.4,2019-07-29 14:25:00,11173.2,TSL Hit,-11.750000000000007,8,1.2705000000000002,-13.020500000000007,10000000,7142.857142857143,-93003.57142857148,-0.9300357142857147,2019.0
2019-07-29,17.843482016730576,SHORT,11200,C,2019-08-01,3,14:25:00,50.1,3,11173.2,59.7,2019-07-29 15:25:00,11192.15,EOD Exit,-9.600000000000001,8,1.098,-10.698000000000002,10000000,7142.857142857143,-76414.28571428574,-0.7641428571428573,2019.0
2019-07-30,19.073889774620593,LONG,11250,P,2019-08-01,2,09:15:00,55.9,1,11231.05,61.3,2019-07-30 10:15:00,11223.85,TSL Hit,-5.399999999999999,9,1.172,-6.571999999999998,10000000,8000.0,-52575.999999999985,-0.5257599999999998,2019.0
2019-07-30,19.073889774620593,SHORT,11250,C,2019-08-01,2,10:15:00,39.5,2,11223.85,28.65,2019-07-30 11:55:00,11206.45,TSL Hit,10.850000000000001,3,0.6815000000000001,10.168500000000002,10000000,2666.6666666666665,27116.000000000004,0.27116000000000007,2019.0
2019-07-30,19.073889774620593,LONG,11200,P,2019-08-01,2,11:55:00,46.25,3,11206.45,56.95,2019-07-30 14:05:00,11176.65,TSL Hit,-10.700000000000003,9,1.032,-11.732000000000003,10000000,8035.714285714285,-94275.00000000001,-0.9427500000000002,2019.0
2019-07-30,19.073889774620593,SHORT,11200,C,2019-08-01,2,14:05:00,38.9,4,11176.65,13.5,2019-07-30 15:25:00,11080.6,EOD Exit,25.4,3,0.524,24.875999999999998,10000000,2678.5714285714284,66632.14285714284,0.6663214285714284,2019.0
2019-07-31,24.061120646136438,LONG,11050,P,2019-08-01,1,09:45:00,43.9,1,11062.4,56.05,2019-07-31 10:25:00,11021.8,TSL Hit,-12.149999999999999,8,0.9994999999999999,-13.149499999999998,10000000,7239.819004524887,-95199.99999999999,-0.9519999999999998,2019.0
2019-07-31,24.061120646136438,SHORT,11000,C,2019-08-01,1,10:25:00,63.8,2,11021.8,79.7,2019-07-31 11:25:00,11060.5,TSL Hit,-15.900000000000006,8,1.435,-17.335000000000004,10000000,7272.727272727273,-126072.72727272731,-1.2607272727272731,2019.0
2019-07-31,24.061120646136438,LONG,11050,P,2019-08-01,1,11:25:00,42.35,3,11060.5,13.0,2019-07-31 15:25:00,11113.8,EOD Exit,29.35,8,0.5535,28.7965,10000000,7239.819004524887,208481.44796380092,2.084814479638009,2019.0
2019-08-01,24.99424819595802,SHORT,11050,C,2019-08-01,0,10:35:00,15.25,1,11021.5,0.15,2019-08-01 14:55:00,10953.65,TSL Hit,15.1,10,0.154,14.946,10000000,9049.773755656108,135257.9185520362,1.352579185520362,2019.0
2019-08-01,24.99424819595802,LONG,10950,P,2019-08-01,0,14:55:00,4.3,2,10953.65,0.05,2019-08-01 15:25:00,10991.3,EOD Exit,4.25,10,0.0435,4.2065,10000000,9132.4200913242,38415.52511415525,0.38415525114155247,2019.0
2019-08-02,29.234974494421138,SHORT,10850,C,2019-08-08,6,09:25:00,118.3,1,10858.1,139.55,2019-08-02 11:25:00,10918.2,TSL Hit,-21.250000000000014,3,2.5785000000000005,-23.828500000000016,10000000,2764.9769585253457,-65885.25345622124,-0.6588525345622124,2019.0
2019-08-02,29.234974494421138,LONG,10900,P,2019-08-08,6,11:25:00,75.3,2,10918.2,45.15,2019-08-02 14:35:00,11015.45,TSL Hit,30.15,9,1.2045,28.9455,10000000,8256.880733944954,238999.54128440365,2.3899954128440366,2019.0
2019-08-02,29.234974494421138,SHORT,11000,C,2019-08-08,6,14:35:00,102.75,3,11015.45,90.05,2019-08-02 15:25:00,11000.35,EOD Exit,12.700000000000003,3,1.9280000000000002,10.772000000000002,10000000,2727.2727272727275,29378.181818181827,0.29378181818181826,2019.0
2019-08-05,39.631377556470866,SHORT,10800,C,2019-08-08,3,09:35:00,114.9,1,10813.95,145.7,2019-08-05 12:35:00,10881.6,TSL Hit,-30.799999999999983,8,2.6060000000000003,-33.405999999999985,10000000,7407.407407407408,-247451.85185185177,-2.4745185185185177,2019.0
2019-08-05,39.631377556470866,LONG,10850,P,2019-08-08,3,12:35:00,73.0,2,10881.6,76.0,2019-08-05 15:25:00,10858.65,EOD Exit,-3.0,8,1.49,-4.49,10000000,7373.271889400921,-33105.99078341014,-0.3310599078341014,2019.0
2019-08-06,27.27532441430367,LONG,10850,P,2019-08-08,2,09:15:00,57.7,1,10912.0,28.8,2019-08-06 14:55:00,10961.3,TSL Hit,28.900000000000002,9,0.865,28.035000000000004,10000000,8294.930875576038,232548.38709677424,2.3254838709677426,2019.0
