,Trade No.,Portfolio,Date,Entry Price,Exit Price,Points,Qty,Slippage,PnL,ROI%,Index,Trade Year,Allocation,ROI% PF
38,2,750000,2018-01-19,35325.19,35501.84,176.64999999999418,22.28156637761076,0.5429163846153847,3923.941673143511,1.5695766692574042,SENSEX,2018,250000,0.5231922230858014
39,1,750000,2018-01-19,10822.1,10900.05,77.94999999999891,56.51407865430077,0.3339507692307692,4386.399511063712,1.7545598044254844,NIFTY,2018,250000,0.5848532681418284
40,3,750000,2018-01-19,26561.4,26893.6,332.1999999999971,31.7712470214456,0.530104,10537.566195393078,4.215026478157231,BANKNIFTY,2018,250000,1.4050088260524103
41,1,750000,2018-01-22,10900.05,10958.75,58.70000000000073,56.51407865430077,0.3339507692307692,3298.5034969685244,1.3194013987874098,NIFTY,2018,250000,0.43980046626246994
42,2,750000,2018-01-22,35501.84,35780.71,278.8700000000026,22.28156637761076,0.5429163846153847,6201.56338826307,2.480625355305228,SENSEX,2018,250000,0.826875118435076
43,3,750000,2018-01-22,26893.6,27034.5,140.90000000000146,31.7712470214456,0.530104,4459.7266401906745,1.7838906560762695,BANKNIFTY,2018,250000,0.5946302186920899
44,1,750000,2018-01-23,10958.75,11083.55,124.79999999999929,56.51407865430077,0.3339507692307692,7034.084096017723,2.813633638407089,NIFTY,2018,250000,0.9378778794690298
45,2,750000,2018-01-23,35780.71,36144.85,364.1399999999994,22.28156637761076,0.5429163846153847,8101.512553281868,3.240605021312747,SENSEX,2018,250000,1.0802016737709157
46,3,750000,2018-01-23,27034.5,27382.6,348.09999999999854,31.7712470214456,0.530104,11042.72902303411,4.417091609213644,BANKNIFTY,2018,250000,1.4723638697378811
47,2,750000,2018-01-24,36144.85,36155.73,10.880000000004657,22.28156637761076,0.5429163846153847,230.32641472720863,0.0921305658908834,SENSEX,2018,250000,0.030710188630294483
48,3,750000,2018-01-24,27382.6,27418.2,35.60000000000218,31.7712470214456,0.530104,1114.2143288324762,0.4456857315329904,BANKNIFTY,2018,250000,0.14856191051099682
49,1,750000,2018-01-24,11083.55,11084.65,1.1000000000003638,56.51407865430077,0.3339507692307692,43.29256648077946,0.0173170265923117,NIFTY,2018,250000,0.005772342197437262
50,1,750000,2018-01-25,11084.65,11064.55,-20.100000000000364,56.51407865430077,0.3339507692307692,-1154.8059009904375,-0.4619223603961751,NIFTY,2018,250000,-0.15397412013205833
51,2,750000,2018-01-25,36155.73,36034.94,-120.79000000000087,22.28156637761076,0.5429163846153847,-2703.487430212923,-1.081394972085169,SENSEX,2018,250000,-0.36046499069505633
52,4,750000,2018-01-25,27449.4,27381.4,-68.0,15.25824581033971,1.8259316666666667,-1065.4212293059836,-0.4261684917223934,BANKNIFTY,2018,250000,-0.14205616390746448
53,3,750000,2018-01-25,27418.2,27266.9,-151.29999999999927,31.7712470214456,0.530104,-4823.831739475751,-1.9295326957903003,BANKNIFTY,2018,250000,-0.6431775652634335
54,1,750000,2018-01-29,11064.55,11124.7,60.150000000001455,56.51407865430077,0.3339507692307692,3380.4489110173017,1.3521795644069208,NIFTY,2018,250000,0.4507265214689736
55,2,750000,2018-01-29,36034.94,36319.13,284.18999999999505,22.28156637761076,0.5429163846153847,6320.10132139179,2.528040528556716,SENSEX,2018,250000,0.842680176185572
56,4,750000,2018-01-29,27381.4,27475.2,93.79999999999929,15.25824581033971,1.8259316666666667,1403.3629428069703,0.5613451771227882,BANKNIFTY,2018,250000,0.18711505904092937
57,2,750000,2018-01-30,36319.13,36044.49,-274.6399999999994,22.28156637761076,0.5429163846153847,-6131.506417408306,-2.4526025669633222,SENSEX,2018,250000,-0.8175341889877742
58,1,750000,2018-01-30,11124.7,11049.45,-75.25,56.51407865430077,0.3339507692307692,-4271.557338775105,-1.708622935510042,NIFTY,2018,250000,-0.5695409785033473
59,4,750000,2018-01-30,27475.2,27328.55,-146.65000000000146,15.25824581033971,1.8259316666666667,-2265.482262289224,-0.9061929049156896,BANKNIFTY,2018,250000,-0.3020643016385632
60,2,750000,2018-01-31,36044.49,35996.8,-47.68999999999505,22.28156637761076,0.5429163846153847,-1074.7049280094468,-0.4298819712037787,SENSEX,2018,250000,-0.14329399040125956
61,5,750000,2018-01-31,27398.5,27392.65,-5.849999999998545,11.817304472849637,2.7292722916666667,-101.38387282609028,-0.0405535491304361,BANKNIFTY,2018,250000,-0.013517849710145372
62,1,750000,2018-01-31,11049.45,11031.3,-18.15000000000145,56.51407865430077,0.3339507692307692,-1044.603447614613,-0.4178413790458452,NIFTY,2018,250000,-0.1392804596819484
63,2,750000,2018-02-01,11091.95,11014.25,-77.70000000000073,49.463179027611126,4.426671470588236,-4062.2462538915447,-1.624898501556618,NIFTY,2018,250000,-0.541632833852206
64,3,750000,2018-02-01,11095.45,11043.8,-51.650000000001455,33.999320013599686,4.423473823529412,-1906.4599808004311,-0.7625839923201725,NIFTY,2018,250000,-0.25419466410672414
65,3,750000,2018-02-01,36109.63,35924.36,-185.2699999999968,17.764887633796615,7.207853296296296,-3419.347435803036,-1.3677389743212145,SENSEX,2018,250000,-0.4559129914404048
66,4,750000,2018-02-01,36198.55,35917.46,-281.0900000000038,9.287133399008166,7.212791037037038,-2677.506479667374,-1.0710025918669497,SENSEX,2018,250000,-0.35700086395564984
67,6,750000,2018-02-01,27555.5,27369.75,-185.75,10.861301183881864,5.4880825,-2077.094411860548,-0.830837764744219,BANKNIFTY,2018,250000,-0.2769459215814064
68,5,750000,2018-02-01,27392.65,27173.6,-219.0500000000029,11.817304472849637,2.7292722916666667,-2620.833186437684,-1.0483332745750735,BANKNIFTY,2018,250000,-0.34944442485835786
69,7,750000,2018-02-07,25927.7,25828.1,-99.60000000000218,5.390884015130403,5.175580000000001,-564.8329993980285,-0.2259331997592114,BANKNIFTY,2018,250000,-0.0753110665864038
70,8,750000,2018-02-08,25975.75,25929.05,-46.70000000000073,8.449871139465143,2.5698475,-416.323862436105,-0.166529544974442,BANKNIFTY,2018,250000,-0.055509848324813996
71,8,750000,2018-02-09,25929.05,25517.25,-411.7999999999993,8.449871139465143,2.5698475,-3501.3718154548164,-1.4005487261819267,BANKNIFTY,2018,250000,-0.46684957539397554
72,9,750000,2018-02-12,25675.25,25723.55,48.29999999999927,18.57700167193056,2.56079625,849.6972645365088,0.3398789058146035,BANKNIFTY,2018,250000,0.11329296860486783
73,9,750000,2018-02-14,25723.55,25559.85,-163.70000000000073,18.57700167193056,2.56079625,-3088.6270899127694,-1.2354508359651075,BANKNIFTY,2018,250000,-0.41181694532170254
74,5,750000,2018-02-15,10566.5,10538.0,-28.5,70.89241034195119,4.2209,-2319.6634695579505,-0.9278653878231802,NIFTY,2018,250000,-0.30928846260772674
75,4,750000,2018-02-15,10572.3,10553.75,-18.549999999999272,37.98288535871573,4.22521,-865.0681904506484,-0.3460272761802593,NIFTY,2018,250000,-0.11534242539341978
76,10,750000,2018-02-15,25566.85,25486.85,-80.0,19.0180354369394,5.10537,-1618.5369425338392,-0.6474147770135358,BANKNIFTY,2018,250000,-0.21580492567117857
77,5,750000,2018-02-15,34390.48,34338.74,-51.74000000000524,15.55202786923338,6.872922000000001,-911.5497964412838,-0.3646199185765135,SENSEX,2018,250000,-0.12153997285883784
78,6,750000,2018-02-16,34409.53,34321.78,-87.75,20.806041457963858,6.873131,-1968.732786468345,-0.7874931145873381,SENSEX,2018,250000,-0.262497704862446
79,6,750000,2018-02-16,10583.95,10556.3,-27.65000000000145,51.879882812500185,4.2280500000000005,-1653.829498291097,-0.6615317993164388,NIFTY,2018,250000,-0.2205105997721463
80,11,750000,2018-02-20,25135.7,25070.75,-64.95000000000073,15.209125475285171,5.020645,-1064.1923193916462,-0.4256769277566584,BANKNIFTY,2018,250000,-0.1418923092522195
81,12,750000,2018-02-22,24974.3,24948.4,-25.899999999997817,17.609767551068266,1.26014125,-478.2837740666423,-0.1913135096266568,BANKNIFTY,2018,250000,-0.0637711698755523
82,12,750000,2018-02-23,24948.4,25318.6,370.1999999999971,17.609767551068266,1.26014125,6496.9451529114085,2.5987780611645634,BANKNIFTY,2018,250000,0.8662593537215212
83,7,750000,2018-02-23,33918.01,34141.09,223.07999999999447,14.441962566433036,1.70214425,3197.1307057786325,1.278852282311453,SENSEX,2018,250000,0.4262840941038177
84,7,750000,2018-02-23,10415.9,10492.55,76.64999999999964,49.27679063161239,1.045505,3725.546870923768,1.4902187483695073,NIFTY,2018,250000,0.49673958278983577
85,12,750000,2018-02-26,25318.6,25652.15,333.5500000000029,17.609767551068266,1.26014125,5851.547172164859,2.340618868865944,BANKNIFTY,2018,250000,0.7802062896219811
86,7,750000,2018-02-26,34141.09,34450.09,309.0,14.441962566433036,1.70214425,4437.984129486639,1.7751936517946558,SENSEX,2018,250000,0.5917312172648852
87,7,750000,2018-02-26,10492.55,10576.7,84.15000000000146,49.27679063161239,1.045505,4095.1228006609504,1.6380491202643803,NIFTY,2018,250000,0.54601637342146
88,12,750000,2018-02-27,25652.15,25431.35,-220.8000000000029,17.609767551068266,1.26014125,-3910.427469769937,-1.5641709879079748,BANKNIFTY,2018,250000,-0.5213903293026583
89,7,750000,2018-02-27,10576.7,10551.05,-25.65000000000145,49.27679063161239,1.045505,-1315.468810690233,-0.5261875242760934,NIFTY,2018,250000,-0.1753958414253644
90,7,750000,2018-02-27,34450.09,34318.11,-131.97999999999593,14.441962566433036,1.70214425,-1930.6325230589423,-0.772253009223577,SENSEX,2018,250000,-0.2574176697411923
91,7,750000,2018-02-28,34318.11,34167.76,-150.34999999999854,14.441962566433036,1.70214425,-2195.931375404355,-0.878372550161742,SENSEX,2018,250000,-0.29279085005391403
92,7,750000,2018-02-28,10551.05,10494.2,-56.84999999999855,49.27679063161239,1.045505,-2852.904678396397,-1.1411618713585587,NIFTY,2018,250000,-0.3803872904528529
93,13,750000,2018-03-06,25002.85,24921.95,-80.89999999999782,10.099819886545486,4.9924800000000005,-867.4985776086884,-0.3469994310434753,BANKNIFTY,2018,250000,-0.11566647701449179
94,14,750000,2018-03-08,24393.35,24479.3,85.95000000000073,11.211600269078394,2.439185,936.2898759249642,0.3745159503699857,BANKNIFTY,2018,250000,0.12483865012332858
95,14,750000,2018-03-09,24479.3,24390.35,-88.95000000000073,11.211600269078394,2.439185,-1024.6190111368633,-0.4098476044547453,BANKNIFTY,2018,250000,-0.13661586815158178
96,15,750000,2018-03-12,24484.55,24679.6,195.04999999999927,22.77039848197318,2.456195,4385.437685009422,1.754175074003769,BANKNIFTY,2018,250000,0.584725024667923
97,8,750000,2018-03-12,10316.5,10423.55,107.04999999999929,23.76060491704781,1.3778966666666668,2510.833098056767,1.004333239222707,NIFTY,2018,250000,0.33477774640756897
98,8,750000,2018-03-12,33577.97,33940.89,362.9199999999983,8.567849114465083,2.240364,3090.248699908174,1.2360994799632696,SENSEX,2018,250000,0.4120331599877565
99,15,750000,2018-03-13,24679.6,24639.35,-40.25,22.77039848197318,2.456195,-972.4370777988509,-0.3889748311195403,BANKNIFTY,2018,250000,-0.12965827703984678
100,8,750000,2018-03-13,33940.89,33842.07,-98.81999999999972,8.567849114465083,2.240364,-865.8699502049164,-0.3463479800819665,SENSEX,2018,250000,-0.11544932669398886
101,8,750000,2018-03-13,10423.55,10425.2,1.6500000000014552,23.76060491704781,1.3778966666666668,6.465339799979673,0.0025861359199918,NIFTY,2018,250000,0.0008620453066639565
102,8,750000,2018-03-14,33842.07,33632.95,-209.12000000000265,8.567849114465083,2.240364,-1810.90370753044,-0.7243614830121761,SENSEX,2018,250000,-0.24145382767072535
103,16,750000,2018-03-14,24830.45,24862.1,31.649999999997817,9.356141527234175,2.4788125,272.9297587674641,0.1091719035069856,BANKNIFTY,2018,250000,0.036390634502328545
104,8,750000,2018-03-14,10425.2,10351.95,-73.25,23.76060491704781,1.3778966666666668,-1773.203968486936,-0.7092815873947744,NIFTY,2018,250000,-0.23642719579825813
105,16,750000,2018-03-15,24862.1,24745.8,-116.29999999999929,9.356141527234175,2.4788125,-1111.311380186805,-0.444524552074722,BANKNIFTY,2018,250000,-0.14817485069157402
106,9,750000,2018-03-21,33310.49,33269.85,-40.63999999999942,7.73450149132643,6.658034,-365.8267145098037,-0.1463306858039214,SENSEX,2018,250000,-0.04877689526797383
107,17,750000,2018-03-21,24358.85,24337.6,-21.25,15.091302379395716,4.869645,-394.1794607374714,-0.1576717842949885,BANKNIFTY,2018,250000,-0.05255726143166285
108,18,750000,2018-03-26,23908.0,24270.6,362.59999999999854,12.44839104545739,1.605215,4493.804249050798,1.7975216996203192,BANKNIFTY,2018,250000,0.5991738998734397
109,10,750000,2018-03-26,32971.03,33097.91,126.88000000000466,7.489830474622198,2.1996450000000003,933.834722465749,0.3735338889862996,SENSEX,2018,250000,0.12451129632876652
110,9,750000,2018-03-26,10135.3,10140.8,5.5,22.87190388418743,1.3499666666666668,94.91916351617397,0.0379676654064695,NIFTY,2018,250000,0.012655888468823196
111,10,750000,2018-03-27,33097.91,33196.59,98.67999999999302,7.489830474622198,2.1996450000000003,722.6215030813158,0.2890486012325263,SENSEX,2018,250000,0.09634953374417546
112,18,750000,2018-03-27,24270.6,24435.0,164.40000000000146,12.44839104545739,1.605215,2026.5331438411797,0.8106132575364717,BANKNIFTY,2018,250000,0.270204419178824
113,9,750000,2018-03-27,10140.8,10183.55,42.75,22.87190388418743,1.3499666666666668,946.8975832021556,0.3787590332808622,NIFTY,2018,250000,0.12625301109362075
114,9,750000,2018-03-28,10183.55,10114.2,-69.34999999999854,22.87190388418743,1.3499666666666668,-1617.0428422152215,-0.6468171368860887,NIFTY,2018,250000,-0.21560571229536288
115,18,750000,2018-03-28,24435.0,24248.45,-186.54999999999927,12.44839104545739,1.605215,-2342.2296935621007,-0.9368918774248404,BANKNIFTY,2018,250000,-0.31229729247494675
116,10,750000,2018-03-28,10139.6,10127.9,-11.700000000000728,44.439797145396206,4.0535000000000005,-700.0823443300314,-0.2800329377320126,NIFTY,2018,250000,-0.09334431257733754
117,11,750000,2018-03-28,10136.5,10119.2,-17.299999999999272,80.53055423969516,4.05114,-1719.4191378492665,-0.6877676551397066,NIFTY,2018,250000,-0.22925588504656885
118,10,750000,2018-03-28,33196.59,33018.32,-178.2699999999968,7.489830474622198,2.1996450000000003,-1351.6870468652255,-0.5406748187460902,SENSEX,2018,250000,-0.18022493958203006
119,11,750000,2018-04-02,33191.95,33250.92,58.97000000000117,16.283933908940977,2.207679148148148,924.3138812696768,0.3697255525078707,SENSEX,2018,250000,0.1232418508359569
120,19,750000,2018-04-02,24314.45,24334.9,20.450000000000728,17.89282199624257,1.6163059722222224,336.9879347707376,0.134795173908295,BANKNIFTY,2018,250000,0.04493172463609834
121,12,750000,2018-04-02,10175.1,10217.0,41.89999999999964,76.55933348344867,1.3545030392156865,3104.1362230728128,1.2416544892291252,NIFTY,2018,250000,0.41388482974304175
122,19,750000,2018-04-03,24334.9,24500.7,165.79999999999927,17.89282199624257,1.6163059722222224,2937.7096119245693,1.1750838447698275,BANKNIFTY,2018,250000,0.39169461492327595
123,11,750000,2018-04-03,33250.92,33380.31,129.38999999999942,16.283933908940977,2.207679148148148,2071.028507137272,0.8284114028549088,SENSEX,2018,250000,0.27613713428496955
124,12,750000,2018-04-03,10217.0,10244.4,27.39999999999964,76.55933348344867,1.3545030392156865,1994.0258875628072,0.7976103550251229,NIFTY,2018,250000,0.26587011834170765
125,11,750000,2018-04-04,33380.31,33057.43,-322.8799999999974,16.283933908940977,2.207679148148148,-5293.706281859411,-2.1174825127437646,SENSEX,2018,250000,-0.7058275042479215
126,19,750000,2018-04-04,24500.7,24197.95,-302.75,17.89282199624257,1.6163059722222224,-5445.972134414875,-2.17838885376595,BANKNIFTY,2018,250000,-0.7261296179219834
127,12,750000,2018-04-04,10244.4,10142.8,-101.60000000000036,76.55933348344867,1.3545030392156865,-7882.128131802071,-3.152851252720829,NIFTY,2018,250000,-1.0509504175736095
128,13,750000,2018-04-05,10238.7,10327.65,88.94999999999891,54.109109427714415,0.2772433333333334,4798.0038937337,1.91920155749348,NIFTY,2018,250000,0.6397338524978268
129,20,750000,2018-04-05,24470.15,24790.25,320.09999999999854,17.94795094226727,0.989845,5727.373407119278,2.290949362847712,BANKNIFTY,2018,250000,0.7636497876159039
130,12,750000,2018-04-05,33360.13,33589.12,228.99000000000524,19.085318442073035,0.4521879333333334,4361.7169193470745,1.7446867677388298,SENSEX,2018,250000,0.5815622559129433
131,13,750000,2018-04-06,10327.65,10320.95,-6.699999999998909,54.109109427714415,0.2772433333333334,-377.5324230270652,-0.151012969210826,NIFTY,2018,250000,-0.05033765640360869
132,20,750000,2018-04-06,24790.25,24811.35,21.099999999998545,17.94795094226727,0.989845,360.93607538136473,0.1443744301525459,BANKNIFTY,2018,250000,0.04812481005084863
133,12,750000,2018-04-06,33589.12,33588.83,-0.2900000000008731,19.085318442073035,0.4521879333333334,-14.164893051547404,-0.0056659572206189,SENSEX,2018,250000,-0.0018886524068729871
134,20,750000,2018-04-09,24811.35,25074.1,262.75,17.94795094226727,0.989845,4698.058420580276,1.8792233682321104,BANKNIFTY,2018,250000,0.6264077894107035
135,12,750000,2018-04-09,33588.83,33763.18,174.34999999999854,19.085318442073035,0.4521879333333334,3318.8951196720764,1.3275580478688307,SENSEX,2018,250000,0.44251934928961023
136,13,750000,2018-04-09,10320.95,10373.35,52.39999999999964,54.109109427714415,0.2772433333333334,2820.3159441507783,1.1281263776603112,NIFTY,2018,250000,0.37604212588677044
137,20,750000,2018-04-10,25074.1,25227.8,153.70000000000073,17.94795094226727,0.989845,2740.834370326044,1.0963337481304176,BANKNIFTY,2018,250000,0.36544458271013924
138,12,750000,2018-04-10,33763.18,33898.75,135.5699999999997,19.085318442073035,0.4521879333333334,2578.766470488506,1.0315065881954024,SENSEX,2018,250000,0.34383552939846745
139,13,750000,2018-04-10,10373.35,10401.35,28.0,54.109109427714415,0.2772433333333334,1500.053674114566,0.6000214696458264,NIFTY,2018,250000,0.2000071565486088
140,20,750000,2018-04-11,25227.8,25022.1,-205.70000000000076,17.94795094226727,0.989845,-3709.659198324839,-1.4838636793299358,BANKNIFTY,2018,250000,-0.4946212264433119
141,12,750000,2018-04-11,33898.75,33932.25,33.5,19.085318442073035,0.4521879333333334,630.7280171061171,0.2522912068424468,SENSEX,2018,250000,0.08409706894748228
142,13,750000,2018-04-11,10401.35,10414.05,12.699999999998909,54.109109427714415,0.2772433333333334,672.1842998704764,0.2688737199481905,NIFTY,2018,250000,0.08962457331606352
143,12,750000,2018-04-12,33932.25,34085.92,153.66999999999825,19.085318442073035,0.4521879333333334,2924.2107342900003,1.169684293716,SENSEX,2018,250000,0.38989476457200006
144,13,750000,2018-04-12,10414.05,10454.15,40.10000000000037,54.109109427714415,0.2772433333333334,2154.77389818993,0.8619095592759721,NIFTY,2018,250000,0.28730318642532404
145,21,750000,2018-04-12,25158.8,25165.2,6.400000000001455,23.54510850370873,2.5148650000000004,91.47592512659068,0.0365903700506362,BANKNIFTY,2018,250000,0.012196790016878758
146,21,750000,2018-04-13,25165.2,25138.5,-26.700000000000728,23.54510850370873,2.5148650000000004,-687.8671663462196,-0.2751468665384878,BANKNIFTY,2018,250000,-0.09171562217949594
147,12,750000,2018-04-13,34085.92,34185.39,99.47000000000116,19.085318442073035,0.4521879333333334,1889.7864747296971,0.755914589891879,SENSEX,2018,250000,0.2519715299639596
148,13,750000,2018-04-13,10454.15,10483.7,29.55000000000109,54.109109427714415,0.2772433333333334,1583.9227937275823,0.633569117491033,NIFTY,2018,250000,0.2111897058303443
149,12,750000,2018-04-16,34185.39,34312.14,126.75,19.085318442073035,0.4521879333333334,2410.4339618294275,0.9641735847317712,SENSEX,2018,250000,0.3213911949105903
150,13,750000,2018-04-16,10483.7,10530.7,47.0,54.109109427714415,0.2772433333333334,2528.12675324114,1.011250701296456,NIFTY,2018,250000,0.33708356709881865
151,22,750000,2018-04-16,25251.4,25338.05,86.64999999999782,23.48060893045837,2.5248875,1975.308867843264,0.7901235471373055,BANKNIFTY,2018,250000,0.2633745157124352
152,22,750000,2018-04-17,25338.05,25246.35,-91.70000000000071,23.48060893045837,2.5248875,-2212.4577349039523,-0.8849830939615809,BANKNIFTY,2018,250000,-0.2949943646538603
153,13,750000,2018-04-17,10530.7,10547.55,16.849999999998545,54.109109427714415,0.2772433333333334,896.7371039954714,0.3586948415981885,NIFTY,2018,250000,0.11956494719939618
154,12,750000,2018-04-17,34312.14,34397.9,85.76000000000204,19.085318442073035,0.4521879333333334,1628.1267588888927,0.651250703555557,SENSEX,2018,250000,0.21708356785185234
155,12,750000,2018-04-18,34397.9,34387.34,-10.560000000004948,19.085318442073035,0.4521879333333334,-210.17111345171523,-0.0840684453806861,SENSEX,2018,250000,-0.028022815126895365
156,13,750000,2018-04-18,10547.55,10536.65,-10.899999999999636,54.109109427714415,0.2772433333333334,-604.7906826235051,-0.241916273049402,NIFTY,2018,250000,-0.08063875768313401
157,12,750000,2018-04-19,34387.34,34441.73,54.39000000000669,19.085318442073035,0.4521879333333334,1029.4203193611506,0.4117681277444602,SENSEX,2018,250000,0.13725604258148674
