Trade No.,Portfolio,Date,Entry Price,Exit Price,Points,Qty,Slippage,PnL,ROI%,Index
0,250000,2022-01-28,7493.15,7465.1,-28.049999999999272,15.32238293699446,7.479125,-544.3908586663321,-0.21775634346653283,MIDCPNIFTY
1,250000,2022-02-02,7703.05,7689.95,-13.100000000000364,20.871597929537373,2.54772,-326.5929203539881,-0.13063716814159526,MIDCPNIFTY
1,250000,2022-02-03,7689.95,7604.7,-85.25,20.871597929537373,2.54772,-1832.478710970102,-0.7329914843880407,MIDCPNIFTY
1,250000,2022-02-04,7604.7,7602.05,-2.649999999999636,20.871597929537373,2.54772,-108.4847219903074,-0.043393888796122965,MIDCPNIFTY
2,250000,2022-02-15,7318.15,7310.3,-7.849999999999454,21.09170674090952,7.314225,-319.83938665315713,-0.12793575466126286,MIDCPNIFTY
3,250000,2022-02-16,7357.1,7315.1,-42.0,28.24220515137779,7.336100000000001,-1393.3602575688897,-0.5573441030275559,MIDCPNIFTY
4,250000,2022-02-28,7014.9,7015.25,0.3500000000003638,30.435841246652277,3.486915,-95.47464694423117,-0.038189858777692466,MIDCPNIFTY
4,250000,2022-03-02,7015.25,6985.5,-29.75,30.435841246652277,3.486915,-1011.5934684684759,-0.40463738738739036,MIDCPNIFTY
5,250000,2022-03-09,6806.2,6846.3,40.100000000000364,43.56918787033801,0.7699055555555555,1713.5802738081534,0.6854321095232613,MIDCPNIFTY
5,250000,2022-03-10,6846.3,6880.85,34.55000000000018,43.56918787033801,0.7699055555555555,1471.7712811277695,0.5887085124511079,MIDCPNIFTY
5,250000,2022-03-11,6880.85,6933.45,52.599999999999454,43.56918787033801,0.7699055555555555,2258.1951221873387,0.9032780488749355,MIDCPNIFTY
5,250000,2022-03-14,6933.45,6942.5,9.050000000000182,43.56918787033801,0.7699055555555555,360.75699043415,0.14430279617366,MIDCPNIFTY
5,250000,2022-03-15,6942.5,6920.4,-22.100000000000364,43.56918787033801,0.7699055555555555,-996.423211726903,-0.3985692846907612,MIDCPNIFTY
5,250000,2022-03-16,6920.4,7091.25,170.85000000000036,43.56918787033801,0.7699055555555555,7410.2515878548475,2.9641006351419388,MIDCPNIFTY
5,250000,2022-03-17,7091.25,7217.4,126.14999999999964,43.56918787033801,0.7699055555555555,5462.708890050708,2.1850835560202833,MIDCPNIFTY
5,250000,2022-03-21,7217.4,7127.55,-89.84999999999945,43.56918787033801,0.7699055555555555,-3948.2356899422634,-1.5792942759769053,MIDCPNIFTY
5,250000,2022-03-22,7127.55,7052.1,-75.44999999999982,43.56918787033801,0.7699055555555555,-3320.839384609412,-1.3283357538437648,MIDCPNIFTY
6,250000,2022-03-22,7111.1,7155.7,44.599999999999454,36.68916935720607,1.426,1584.0181978279948,0.633607279131198,MIDCPNIFTY
6,250000,2022-03-23,7155.7,7163.0,7.300000000000182,36.68916935720607,1.426,215.51218080423513,0.08620487232169406,MIDCPNIFTY
6,250000,2022-03-24,7163.0,7222.45,59.44999999999982,36.68916935720607,1.426,2128.8523627825184,0.8515409451130074,MIDCPNIFTY
6,250000,2022-03-25,7222.45,7220.5,-1.949999999999818,36.68916935720607,1.426,-123.86263574992103,-0.04954505429996841,MIDCPNIFTY
6,250000,2022-03-28,7220.5,7148.9,-71.60000000000036,36.68916935720607,1.426,-2679.2632814793437,-1.0717053125917375,MIDCPNIFTY
7,250000,2022-03-29,7252.2,7199.55,-52.649999999999636,30.86038760646825,0.6712886363636362,-1645.5156349945414,-0.6582062539978166,MIDCPNIFTY
7,250000,2022-03-30,7199.55,7268.1,68.55000000000018,30.86038760646825,0.6712886363636362,2094.763342909405,0.8379053371637619,MIDCPNIFTY
7,250000,2022-03-31,7268.1,7296.0,27.899999999999636,30.86038760646825,0.6712886363636362,840.2885867064535,0.3361154346825814,MIDCPNIFTY
7,250000,2022-04-01,7296.0,7394.7,98.69999999999982,30.86038760646825,0.6712886363636362,3025.2040292444112,1.2100816116977646,MIDCPNIFTY
7,250000,2022-04-04,7394.7,7485.75,91.05000000000018,30.86038760646825,0.6712886363636362,2789.1220640549404,1.1156488256219763,MIDCPNIFTY
7,250000,2022-04-05,7485.75,7592.3,106.55000000000018,30.86038760646825,0.6712886363636362,3267.458071955198,1.3069832287820793,MIDCPNIFTY
