,index,Trade No.,Entry_Date,Exit_Date,Trade_Type,Entry_Price,Previous MA Value,Initial SL,Exit_Price,Exit Remark,PnL,Slippage,PnL w cs,Qty,Profit_Loss INR,ROI%,Trade Year
16,16,16,2018-03-14 14:15:00+05:30,2018-03-15 15:15:00+05:30,Long,24827.7,24668.458333333332,24563.245833333334,24745.8,Trailing SL Hit,-81.90000000000146,4.95735,-86.85735000000146,118.16792449857421,-10263.752776946407,-0.8211002221557125,2018
17,17,17,2018-03-21 09:15:00+05:30,2018-03-21 11:45:00+05:30,Long,24355.6,24263.300000000003,24193.19166666667,24337.6,Trailing SL Hit,-18.0,4.86932,-22.869320000000002,192.41623479912235,-4400.428446816265,-0.35203427574530116,2018
18,18,18,2018-03-26 12:45:00+05:30,2018-03-28 14:15:00+05:30,Long,23905.7,23770.804166666665,23707.170833333334,24248.45,Trailing SL Hit,342.75,4.815415000000001,337.934585,157.40760173777954,53193.47256910181,4.255477805528145,2018
19,19,19,2018-04-02 13:15:00+05:30,2018-04-04 13:15:00+05:30,Long,24315.7,24263.704166666666,24174.729166666668,24174.729166666668,Initial SL Hit,-140.97083333333285,4.849042916666667,-145.8198762499995,221.67706085774321,-32324.921581739727,-2.5859937265391784,2018
20,20,20,2018-04-05 09:45:00+05:30,2018-04-11 09:15:00+05:30,Long,24470.6,24439.937499999996,24330.858333333334,25022.1,Trailing SL Hit,551.5,4.94927,546.55073,223.6269306458373,122223.46219214176,9.77787697537134,2018
21,21,21,2018-04-12 12:45:00+05:30,2018-04-13 13:45:00+05:30,Long,25158.65,25109.079166666666,25052.620833333334,25138.5,Trailing SL Hit,-20.150000000001455,5.029715,-25.179715000001455,294.73022360199496,-7421.223032184936,-0.5936978425747949,2018
22,22,22,2018-04-16 13:15:00+05:30,2018-04-17 12:15:00+05:30,Long,25251.95,25212.958333333332,25144.92916666667,25246.35,Trailing SL Hit,-5.600000000002183,5.049830000000001,-10.649830000002183,291.9992213354131,-3109.7420673551596,-0.24877936538841278,2018
23,23,23,2018-04-23 11:45:00+05:30,2018-04-23 12:45:00+05:30,Long,25043.15,24973.483333333334,24861.279166666664,24985.95,Trailing SL Hit,-57.20000000000073,5.002910000000001,-62.20291000000073,171.82524227358726,-10688.03008087227,-0.8550424064697815,2018
24,24,24,2018-04-23 13:15:00+05:30,2018-04-23 13:45:00+05:30,Long,25039.7,25002.104166666668,24896.354166666668,24992.95,Trailing SL Hit,-46.75,5.003265000000001,-51.753265,218.00424381594704,-11282.431401331318,-0.9025945121065054,2018
25,25,25,2018-04-24 09:15:00+05:30,2018-04-24 12:15:00+05:30,Long,25083.0,25031.166666666668,24968.633333333335,24968.633333333335,Initial SL Hit,-114.36666666666497,5.005163333333333,-119.3718299999983,273.24395220052867,-32617.63061060917,-2.6094104488487337,2018
26,26,26,2018-04-26 14:45:00+05:30,2018-05-04 11:15:00+05:30,Long,25012.1,24844.020833333332,24799.291666666668,25549.75,Trailing SL Hit,537.6500000000015,5.056185,532.5938150000014,146.8457532208187,78209.13992442457,6.256731193953966,2018
27,27,27,2018-05-07 09:15:00+05:30,2018-05-10 15:15:00+05:30,Long,25718.25,25644.016666666666,25589.34166666667,26062.7,Trailing SL Hit,344.4500000000007,5.178095,339.27190500000074,242.4203245200155,82246.40531062405,6.579712424849924,2018
28,28,28,2018-05-11 10:15:00+05:30,2018-05-15 14:15:00+05:30,Long,26240.5,26203.30833333333,26137.67916666667,26494.1,Trailing SL Hit,253.59999999999854,5.27346,248.32653999999854,303.9267333954752,75473.07411760036,6.0378459294080296,2018
29,29,29,2018-05-21 09:15:00+05:30,2018-05-21 09:45:00+05:30,Long,26045.15,25934.55833333333,25873.34583333333,25873.34583333333,Initial SL Hit,-171.80416666667224,5.191849583333334,-176.99601625000557,181.89314384109224,-32194.36184306256,-2.5755489474450046,2018
30,30,30,2018-05-22 10:15:00+05:30,2018-05-22 10:45:00+05:30,Long,25893.9,25800.620833333334,25730.42916666667,25730.42916666667,Initial SL Hit,-163.47083333333285,5.162432916666667,-168.6332662499995,191.16560038742952,-32236.87958797441,-2.5789503670379528,2018
31,31,31,2018-05-23 11:45:00+05:30,2018-05-23 13:15:00+05:30,Long,25883.8,25843.875,25766.38333333333,25816.45,Trailing SL Hit,-67.34999999999854,5.170025,-72.52002499999854,266.14620298083474,-19300.92929382482,-1.5440743435059856,2018
32,32,32,2018-05-24 13:15:00+05:30,2018-05-24 13:45:00+05:30,Long,25862.35,25783.533333333336,25720.987500000003,25784.2,Trailing SL Hit,-78.14999999999782,5.164655000000001,-83.31465499999781,221.06287028031454,-18417.776770713677,-1.473422141657094,2018
33,33,33,2018-05-24 14:15:00+05:30,2018-05-29 13:45:00+05:30,Long,25866.85,25793.90416666667,25731.4875,26270.5,Trailing SL Hit,403.65000000000146,5.213735,398.43626500000147,230.86157539939177,91983.62383414988,7.35868990673199,2018
34,34,34,2018-05-30 12:45:00+05:30,2018-05-30 13:45:00+05:30,Long,26387.05,26241.666666666668,26146.27916666667,26161.0,Trailing SL Hit,-226.04999999999927,5.254805,-231.30480499999928,129.79146837414817,-30021.390282945915,-2.401711222635673,2018
35,35,35,2018-05-30 14:45:00+05:30,2018-06-04 09:15:00+05:30,Long,26334.4,26241.2,26132.754166666666,26531.85,Trailing SL Hit,197.4499999999971,5.286625,192.1633749999971,154.97468746771173,29780.458983365243,2.3824367186692195,2018
36,36,36,2018-06-06 14:45:00+05:30,2018-06-08 09:15:00+05:30,Long,26358.7,26312.82083333333,26240.416666666668,26344.85,Trailing SL Hit,-13.850000000002183,5.270355,-19.120355000002185,264.1961392137534,-5051.523971396963,-0.40412191771175704,2018
37,37,37,2018-06-08 14:45:00+05:30,2018-06-11 14:45:00+05:30,Long,26452.25,26412.095833333336,26329.333333333332,26438.55,Trailing SL Hit,-13.700000000000728,5.28908,-18.989080000000726,254.23728813559072,-4827.732203389967,-0.3862185762711974,2018
38,38,38,2018-06-12 15:15:00+05:30,2018-06-14 09:15:00+05:30,Long,26731.05,26579.774999999998,26520.904166666664,26585.25,Trailing SL Hit,-145.79999999999927,5.3316300000000005,-151.13162999999926,148.70625557648287,-22474.218796470337,-1.797937503717627,2018
39,39,39,2018-06-20 09:45:00+05:30,2018-06-22 09:15:00+05:30,Long,26378.05,26341.358333333334,26284.44166666667,26427.25,Trailing SL Hit,49.20000000000073,5.280530000000001,43.91947000000073,333.83779934123885,14661.979213033803,1.1729583370427041,2018
40,40,40,2018-06-22 13:45:00+05:30,2018-06-25 14:15:00+05:30,Long,26531.5,26500.337499999998,26427.337499999998,26591.35,Trailing SL Hit,59.849999999998545,5.312285,54.53771499999854,300.0120004800129,16361.968978758368,1.3089575183006694,2018
41,41,41,2018-06-29 09:15:00+05:30,2018-06-29 09:45:00+05:30,Long,26434.25,26395.974999999995,26296.958333333332,26376.6,Trailing SL Hit,-57.650000000001455,5.281085,-62.93108500000145,227.61760242791908,-14324.222685887913,-1.145937814871033,2018
42,42,42,2018-06-29 11:15:00+05:30,2018-06-29 11:45:00+05:30,Long,26414.7,26387.308333333334,26291.404166666664,26407.2,Trailing SL Hit,-7.5,5.282190000000001,-12.78219,253.45544253319468,-3239.7156229933757,-0.25917724983947005,2018
43,43,43,2018-06-29 12:15:00+05:30,2018-06-29 14:15:00+05:30,Long,26436.65,26399.958333333332,26308.487500000003,26371.0,Trailing SL Hit,-65.65000000000146,5.280765000000001,-70.93076500000146,243.8310738320519,-17295.124597679278,-1.3836099678143423,2018
44,44,44,2018-07-03 10:45:00+05:30,2018-07-03 11:45:00+05:30,Long,26287.4,26228.020833333332,26151.583333333332,26236.8,Trailing SL Hit,-50.60000000000218,5.25242,-55.85242000000218,230.08958154374318,-12851.059946005895,-1.0280847956804715,2018
45,45,45,2018-07-03 12:15:00+05:30,2018-07-03 12:45:00+05:30,Long,26278.8,26251.024999999998,26182.3,26235.85,Trailing SL Hit,-42.95000000000073,5.251465,-48.201465000000724,323.8341968911917,-15609.28270725412,-1.2487426165803297,2018
46,46,46,2018-07-04 13:15:00+05:30,2018-07-11 12:15:00+05:30,Long,26349.1,26233.579166666666,26176.358333333334,26785.5,Trailing SL Hit,436.40000000000146,5.31346,431.08654000000143,180.90597713348626,77986.13174779397,6.238890539823518,2018
47,47,47,2018-07-12 09:15:00+05:30,2018-07-13 09:45:00+05:30,Long,27063.65,26858.183333333334,26811.524999999998,26943.65,Trailing SL Hit,-120.0,5.40073,-125.40073,123.94645513138146,-15542.97595438748,-1.2434380763509985,2018
48,48,48,2018-07-17 13:15:00+05:30,2018-07-18 13:45:00+05:30,Long,26841.85,26780.870833333334,26729.237500000003,26908.65,Trailing SL Hit,66.80000000000291,5.37505,61.42495000000291,277.50027750028823,17045.440670442138,1.363635253635371,2018
49,49,49,2018-07-20 14:15:00+05:30,2018-07-20 15:15:00+05:30,Long,26908.45,26854.45,26795.604166666668,26872.1,Trailing SL Hit,-36.35000000000218,5.378055000000001,-41.728055000002186,276.9264852490504,-11555.60360742967,-0.9244482885943736,2018
50,50,50,2018-07-23 13:45:00+05:30,2018-07-24 12:15:00+05:30,Long,26971.8,26903.816666666666,26828.47083333333,26916.35,Trailing SL Hit,-55.45000000000073,5.388814999999999,-60.83881500000073,218.02959388353796,-13264.662126805855,-1.0611729701444683,2018
51,51,51,2018-07-25 11:45:00+05:30,2018-08-01 10:45:00+05:30,Long,27042.3,27007.841666666664,26946.120833333334,27684.75,Trailing SL Hit,642.4500000000007,5.472705,636.9772950000007,324.9144391976837,206963.12058658275,16.55704964692662,2018
52,52,52,2018-08-03 09:15:00+05:30,2018-08-10 14:45:00+05:30,Long,27519.4,27421.712499999998,27370.5625,28129.6,Trailing SL Hit,610.1999999999971,5.564900000000001,604.6350999999971,209.96052742084282,126949.50449315344,10.155960359452274,2018
53,53,53,2018-08-14 09:15:00+05:30,2018-08-14 10:15:00+05:30,Long,28010.85,27847.59583333333,27790.462500000005,27955.6,Trailing SL Hit,-55.25,5.596645,-60.846645,141.79570075435734,-8627.792666326613,-0.690223413306129,2018
54,54,54,2018-08-14 11:15:00+05:30,2018-08-16 09:15:00+05:30,Long,27975.4,27903.416666666668,27845.558333333334,27838.65,Gap,-136.75,5.581405,-142.331405,240.67774853988743,-34256.00210191887,-2.74048016815351,2018
55,55,55,2018-08-17 09:15:00+05:30,2018-08-23 09:15:00+05:30,Long,28003.15,27946.208333333332,27882.50833333333,28174.7,Trailing SL Hit,171.54999999999927,5.6177850000000005,165.93221499999927,259.03156731366266,42981.681719277454,3.4385345375421963,2018
56,56,56,2018-08-27 09:15:00+05:30,2018-08-29 14:45:00+05:30,Long,28171.95,27912.883333333335,27843.475000000002,28211.35,Trailing SL Hit,39.39999999999782,5.638330000000001,33.761669999997814,95.1366161808361,3211.971040413841,0.25695768323310725,2018
57,57,57,2018-08-31 09:15:00+05:30,2018-08-31 09:45:00+05:30,Long,28136.2,28078.350000000002,28012.3875,28083.7,Trailing SL Hit,-52.5,5.62199,-58.12199,252.39777889954567,-14669.861181221604,-1.1735888944977284,2018
58,58,58,2018-09-06 14:15:00+05:30,2018-09-06 15:15:00+05:30,Long,27520.25,27424.833333333332,27348.354166666668,27424.15,Trailing SL Hit,-96.09999999999854,5.49444,-101.59443999999854,181.79614592170773,-18469.477639073917,-1.4775582111259133,2018
59,59,59,2018-09-07 14:45:00+05:30,2018-09-10 09:15:00+05:30,Long,27495.85,27422.283333333336,27337.770833333332,27337.770833333332,Initial SL Hit,-158.07916666666642,5.483362083333334,-163.56252874999976,197.68575871794226,-32333.982593768946,-2.5867186075015156,2018
60,60,60,2018-09-14 09:15:00+05:30,2018-09-17 09:15:00+05:30,Long,27024.35,26771.383333333335,26700.470833333336,26828.0,Trailing SL Hit,-196.34999999999854,5.385235,-201.73523499999854,96.48660122731094,-19464.74717294272,-1.5571797738354176,2018
61,61,61,2018-09-25 15:15:00+05:30,2018-09-26 12:45:00+05:30,Long,25501.35,25128.25833333333,24947.0,25240.55,Trailing SL Hit,-260.7999999999993,5.07419,-265.87418999999926,56.37232795165524,-14987.947032560653,-1.1990357626048522,2018
62,62,62,2018-09-28 11:15:00+05:30,2018-09-28 12:15:00+05:30,Long,25269.9,25168.9875,25031.100000000002,25123.6,Trailing SL Hit,-146.3000000000029,5.039350000000001,-151.33935000000292,130.86264656616456,-19804.667870603458,-1.5843734296482765,2018
63,63,63,2018-09-28 13:15:00+05:30,2018-09-28 13:45:00+05:30,Long,25226.2,25200.137499999997,25050.291666666668,25050.291666666668,Initial SL Hit,-175.90833333333285,5.027649166666667,-180.9359824999995,177.6493438817571,-32143.158575725996,-2.57145268605808,2018
64,64,64,2018-10-01 13:45:00+05:30,2018-10-03 14:15:00+05:30,Long,25124.35,25023.45,24862.008333333335,25086.85,Trailing SL Hit,-37.5,5.02112,-42.521119999999996,119.11946888599616,-5065.093230837709,-0.40520745846701667,2018
65,65,65,2018-10-05 14:15:00+05:30,2018-10-05 14:45:00+05:30,Long,24878.8,24840.966666666664,24708.695833333335,24708.695833333335,Initial SL Hit,-170.10416666666424,4.958749583333334,-175.06291624999758,183.71096142070073,-32160.97665339867,-2.5728781322718937,2018
66,66,66,2018-10-08 14:45:00+05:30,2018-10-08 15:15:00+05:30,Long,24715.5,24560.920833333334,24423.699999999997,24624.9,Trailing SL Hit,-90.59999999999854,4.93404,-95.53403999999854,107.09389993145884,-10231.112919807829,-0.8184890335846263,2018
67,67,67,2018-10-09 14:15:00+05:30,2018-10-09 14:45:00+05:30,Long,24707.25,24664.2,24548.333333333332,24548.333333333332,Initial SL Hit,-158.91666666666788,4.925558333333333,-163.8422250000012,196.6439433665428,-32218.5812139486,-2.577486497115888,2018
68,68,68,2018-10-10 09:15:00+05:30,2018-10-11 09:15:00+05:30,Long,24700.5,24650.7375,24532.354166666668,24532.354166666668,Initial SL Hit,-168.14583333333212,4.923285416666667,-173.06911874999878,185.85057613678737,-32164.99543117334,-2.5731996344938675,2018
69,69,69,2018-10-12 09:15:00+05:30,2018-10-17 12:45:00+05:30,Long,25276.65,24814.783333333336,24728.545833333334,25501.05,Trailing SL Hit,224.39999999999782,5.07777,219.32222999999783,57.01470979512702,12504.593295069977,1.0003674636055981,2018
70,70,70,2018-10-22 09:15:00+05:30,2018-10-22 13:15:00+05:30,Long,25245.65,25129.850000000002,25020.662500000002,25258.7,Trailing SL Hit,13.049999999999272,5.050435000000001,7.999564999999271,138.89660536696528,1111.1124229122863,0.0888889938329829,2018
71,71,71,2018-10-24 09:15:00+05:30,2018-10-24 10:45:00+05:30,Long,25204.6,25016.233333333334,24933.375,25098.1,Trailing SL Hit,-106.5,5.03027,-111.53027,115.21799244170032,-12850.293805880796,-1.0280235044704638,2018
72,72,72,2018-10-24 11:15:00+05:30,2018-10-24 12:45:00+05:30,Long,25120.9,25072.879166666666,24976.004166666666,25080.0,Trailing SL Hit,-40.900000000001455,5.020090000000001,-45.92009000000146,215.67217828899712,-9903.685837527108,-0.7922948670021686,2018
73,73,73,2018-10-29 12:45:00+05:30,2018-10-30 14:15:00+05:30,Long,24810.3,24624.816666666666,24507.516666666666,24699.05,Trailing SL Hit,-111.25,4.950935,-116.200935,103.20911542907486,-11992.995713381424,-0.959439657070514,2018
74,74,74,2018-10-31 13:15:00+05:30,2018-11-06 13:45:00+05:30,Long,24903.4,24817.55,24680.416666666668,25627.65,Trailing SL Hit,724.25,5.053105,719.196895,140.14500336347993,100791.85126877933,8.063348101502346,2018
75,75,75,2018-11-09 10:15:00+05:30,2018-11-12 11:45:00+05:30,Long,25795.2,25760.745833333334,25672.170833333334,25716.7,Trailing SL Hit,-78.5,5.151190000000001,-83.65119,254.00480915771905,-21247.804551766098,-1.6998243641412876,2018
76,76,76,2018-11-13 13:15:00+05:30,2018-11-20 09:45:00+05:30,Long,25624.85,25554.75,25476.004166666666,26208.85,Trailing SL Hit,584.0,5.18337,578.81663,209.9487724995108,121521.84097080352,9.721747277664281,2018
77,77,77,2018-11-21 12:15:00+05:30,2018-11-22 12:45:00+05:30,Long,26239.15,26161.245833333334,26089.3875,26205.0,Trailing SL Hit,-34.150000000001455,5.244415,-39.39441500000146,208.6637175527909,-8220.185084717734,-0.6576148067774187,2018
78,78,78,2018-11-26 13:15:00+05:30,2018-12-04 09:15:00+05:30,Long,26280.75,26138.079166666666,26062.4375,26731.45,Trailing SL Hit,450.7000000000007,5.30122,445.3987800000007,143.143429716576,63755.908960778805,5.1004727168623045,2018
79,79,79,2018-12-07 10:15:00+05:30,2018-12-07 11:15:00+05:30,Long,26411.15,26271.7625,26211.708333333332,26394.2,Trailing SL Hit,-16.950000000000728,5.280535,-22.230535000000728,156.6874190448314,-3483.2451531359047,-0.2786596122508724,2018
80,80,80,2018-12-07 11:45:00+05:30,2018-12-07 12:45:00+05:30,Long,26409.85,26328.77916666667,26262.15833333333,26386.1,Trailing SL Hit,-23.75,5.279595,-29.029595,211.5894600236942,-6142.356330756533,-0.49138850646052257,2018
81,81,81,2018-12-07 13:15:00+05:30,2018-12-10 09:15:00+05:30,Long,26410.6,26369.129166666666,26305.058333333334,26151.45,Gap,-259.1499999999978,5.2562050000000005,-264.40620499999784,296.0915909988224,-78288.45390841016,-6.263076312672813,2018
82,82,82,2018-12-11 14:45:00+05:30,2018-12-18 09:45:00+05:30,Long,26141.05,26032.4375,25866.108333333334,26866.3,Trailing SL Hit,725.25,5.300735,719.949265,113.66047343375908,81829.77430818687,6.54638194465495,2018
83,83,83,2018-12-18 13:45:00+05:30,2018-12-20 10:15:00+05:30,Long,27002.35,26947.129166666666,26898.974999999995,27133.85,Trailing SL Hit,131.5,5.41362,126.08638,302.2974607013195,38115.59250302164,3.049247400241731,2018
84,84,84,2018-12-20 14:45:00+05:30,2018-12-21 10:15:00+05:30,Long,27293.05,27231.2625,27153.89583333334,27153.89583333334,Initial SL Hit,-139.15416666665988,5.444694583333334,-144.5988612499932,224.5710692577287,-32472.72088436093,-2.5978176707488747,2018
85,85,85,2018-12-26 13:45:00+05:30,2018-12-27 14:45:00+05:30,Long,26836.9,26614.820833333335,26522.666666666668,26867.5,Trailing SL Hit,30.599999999998545,5.37044,25.229559999998543,99.44839291397044,2509.039195926447,0.20072313567411576,2018
86,86,86,2018-12-28 09:15:00+05:30,2019-01-01 09:15:00+05:30,Long,27172.25,27079.599999999995,26980.824999999997,27103.6,Trailing SL Hit,-68.65000000000146,5.4275850000000005,-74.07758500000145,163.24931435287724,-12093.11496016722,-0.9674491968133776,2018
87,87,87,2019-01-01 14:15:00+05:30,2019-01-02 13:15:00+05:30,Long,27294.1,27132.895833333332,27066.462499999998,27129.65,Trailing SL Hit,-164.4499999999971,5.442375,-169.8923749999971,137.27966613585153,-23322.76851902649,-1.865821481522119,2019
88,88,88,2019-01-04 11:15:00+05:30,2019-01-04 13:45:00+05:30,Long,27151.65,27045.212500000005,26960.03333333333,27090.5,Trailing SL Hit,-61.150000000001455,5.424215,-66.57421500000146,163.08602244063195,-10857.323921457693,-0.8685859137166155,2019
89,89,89,2019-01-04 14:15:00+05:30,2019-01-08 09:15:00+05:30,Long,27187.75,27126.520833333332,27042.395833333332,27233.9,Trailing SL Hit,46.150000000001455,5.442165,40.70783500000145,214.99211695570983,8751.863623334051,0.7001490898667241,2019
90,90,90,2019-01-08 13:45:00+05:30,2019-01-10 14:15:00+05:30,Long,27463.95,27347.329166666666,27268.604166666668,27523.8,Trailing SL Hit,59.849999999998545,5.498775,54.35122499999854,159.97269799287628,8694.712102467634,0.6955769681974108,2019
91,91,91,2019-01-15 09:15:00+05:30,2019-01-15 13:45:00+05:30,Long,27381.7,27278.795833333334,27235.537499999995,27368.2,Trailing SL Hit,-13.5,5.47499,-18.97499,213.80313007781584,-4056.912255195254,-0.3245529804156203,2019
92,92,92,2019-01-16 09:15:00+05:30,2019-01-17 11:45:00+05:30,Long,27504.55,27409.316666666666,27371.199999999997,27460.3,Trailing SL Hit,-44.25,5.496485,-49.746485,234.34570678664784,-11657.875187476375,-0.93263001499811,2019
93,93,93,2019-01-17 14:15:00+05:30,2019-01-18 09:15:00+05:30,Long,27540.3,27492.708333333332,27430.808333333334,27430.808333333334,Initial SL Hit,-109.49166666666497,5.497110833333334,-114.9887774999983,285.40984854251144,-32818.92957036306,-2.6255143656290447,2019
94,94,94,2019-01-21 09:45:00+05:30,2019-01-22 09:15:00+05:30,Long,27563.95,27513.958333333332,27455.070833333335,27455.070833333335,Initial SL Hit,-108.8791666666657,5.501902083333333,-114.38106874999903,287.01542229536057,-32829.13074987564,-2.626330459990051,2019
95,95,95,2019-01-23 11:45:00+05:30,2019-01-23 13:15:00+05:30,Long,27549.55,27497.61666666667,27450.508333333335,27468.55,Trailing SL Hit,-81.0,5.50181,-86.50181,315.52376945730686,-27293.37715607976,-2.183470172486381,2019
96,96,96,2019-01-25 09:15:00+05:30,2019-01-25 13:15:00+05:30,Long,27384.5,27259.75,27187.80416666667,27283.75,Trailing SL Hit,-100.75,5.466825,-106.216825,158.87474315250014,-16875.170790349057,-1.3500136632279245,2019
97,97,97,2019-01-30 09:15:00+05:30,2019-01-30 10:15:00+05:30,Long,26761.4,26643.962499999998,26559.770833333332,26710.5,Trailing SL Hit,-50.900000000001455,5.34719,-56.24719000000145,154.9874976751855,-8717.611229360942,-0.6974088983488753,2019
98,98,98,2019-01-30 11:15:00+05:30,2019-01-30 11:45:00+05:30,Long,26754.25,26687.179166666665,26588.0,26734.65,Trailing SL Hit,-19.599999999998545,5.348890000000001,-24.948889999998546,187.9699248120301,-4689.640977443336,-0.3751712781954669,2019
99,99,99,2019-01-30 12:15:00+05:30,2019-02-01 14:15:00+05:30,Long,26799.1,26694.358333333334,26613.42916666667,27077.1,Trailing SL Hit,278.0,5.38762,272.61238,168.3086106685249,45883.010928839954,3.6706408743071965,2019
100,100,100,2019-02-04 13:45:00+05:30,2019-02-07 15:15:00+05:30,Long,27079.8,27013.108333333337,26912.183333333334,27344.7,Trailing SL Hit,264.90000000000146,5.44245,259.45755000000145,186.43730734811763,48372.566993139866,3.8698053594511896,2019
101,101,101,2019-02-08 13:15:00+05:30,2019-02-08 14:45:00+05:30,Long,27431.0,27365.612500000003,27283.504166666666,27283.504166666666,Initial SL Hit,-147.4958333333343,5.471450416666666,-152.96728375000097,211.87039181897654,-32409.23834359727,-2.5927390674877815,2019
102,102,102,2019-02-19 09:15:00+05:30,2019-02-19 14:45:00+05:30,Long,26817.2,26767.40416666667,26695.775000000005,26695.775000000005,Initial SL Hit,-121.42499999999563,5.351297500000001,-126.77629749999564,257.3605106032623,-32627.212656989963,-2.610177012559197,2019
103,103,103,2019-02-20 14:45:00+05:30,2019-02-22 09:15:00+05:30,Long,26959.15,26858.875,26795.670833333337,26925.1,Trailing SL Hit,-34.05000000000291,5.388425000000001,-39.43842500000291,191.15585574105037,-7538.885879954791,-0.6031108703963833,2019
104,104,104,2019-02-25 09:15:00+05:30,2019-02-26 09:15:00+05:30,Long,26960.35,26920.091666666664,26877.6125,26865.5,Gap,-94.84999999999854,5.382585,-100.23258499999855,377.70055899683064,-37857.9033841968,-3.0286322707357436,2019
105,105,105,2019-02-26 14:15:00+05:30,2019-02-26 14:45:00+05:30,Long,27087.85,27000.683333333334,26901.829166666663,26955.65,Trailing SL Hit,-132.1999999999971,5.40435,-137.60434999999708,167.99193638705123,-23116.421211781042,-1.8493136969424833,2019
