,index,Trade No.,Entry_Date,Exit_Date,Trade_Type,Entry_Price,Previous MA Value,Initial SL,Exit_Price,Exit Remark,PnL,Slippage,PnL w cs,Qty,Profit_Loss INR,ROI%,Trade Year
10,10,10,2018-03-28 11:15:00+05:30,2018-03-28 12:45:00+05:30,Long,10139.6,10105.086764705882,10083.344117647059,10127.9,Trailing SL Hit,-11.700000000000728,4.0535000000000005,-15.753500000000727,44.439797145396206,-700.0823443300314,-0.2800329377320126,2018
11,11,11,2018-03-28 13:45:00+05:30,2018-03-28 14:15:00+05:30,Long,10136.5,10125.216176470589,10105.45588235294,10119.2,Trailing SL Hit,-17.299999999999272,4.05114,-21.351139999999273,80.53055423969516,-1719.4191378492665,-0.6877676551397066,2018
12,12,12,2018-04-02 12:45:00+05:30,2018-04-04 13:15:00+05:30,Long,10175.1,10164.813235294117,10142.445588235294,10142.445588235294,Initial SL Hit,-32.65441176470631,4.063509117647059,-36.71792088235337,76.55933348344867,-2811.0995496509754,-1.1244398198603902,2018
13,13,13,2018-04-05 09:15:00+05:30,2018-04-25 13:45:00+05:30,Long,10238.7,10214.058823529413,10192.497058823528,10554.55,Trailing SL Hit,315.84999999999854,4.158650000000001,311.6913499999985,54.109109427714415,16865.341364821954,6.746136545928782,2018
14,14,14,2018-04-26 14:45:00+05:30,2018-05-03 10:15:00+05:30,Long,10622.8,10596.405882352941,10577.201470588234,10662.45,Trailing SL Hit,39.650000000001455,4.2570500000000004,35.392950000001456,54.82632953849046,1940.4655400393958,0.7761862160157583,2018
15,15,15,2018-05-07 12:45:00+05:30,2018-05-16 09:15:00+05:30,Long,10680.9,10666.898529411767,10645.510294117646,10716.2,Trailing SL Hit,35.30000000000109,4.27942,31.02058000000109,70.64201121961312,2191.3561603989833,0.8765424641595934,2018
16,16,16,2018-05-25 09:15:00+05:30,2018-05-30 09:15:00+05:30,Long,10554.8,10505.594117647059,10483.22794117647,10580.1,Trailing SL Hit,25.30000000000109,4.22698,21.07302000000109,34.92983213133637,736.077051100332,0.2944308204401328,2018
17,17,17,2018-05-31 12:45:00+05:30,2018-06-04 12:45:00+05:30,Long,10670.5,10649.979411764707,10625.329411764704,10657.45,Trailing SL Hit,-13.049999999999272,4.26559,-17.315589999999272,55.34574814428702,-958.3442831096946,-0.3833377132438779,2018
18,18,18,2018-06-06 13:15:00+05:30,2018-06-06 14:15:00+05:30,Long,10660.4,10646.291176470588,10618.451470588234,10618.451470588234,Initial SL Hit,-41.948529411765776,4.255770294117647,-46.20429970588342,59.596844872916975,-2753.6304820332975,-1.101452192813319,2018
19,19,19,2018-06-06 14:45:00+05:30,2018-06-14 09:45:00+05:30,Long,10682.95,10641.882352941177,10616.101470588233,10795.95,Trailing SL Hit,113.0,4.295780000000001,108.70421999999999,37.397980509051095,4065.318300811602,1.6261273203246407,2018
20,20,20,2018-06-21 12:45:00+05:30,2018-06-21 14:15:00+05:30,Long,10779.4,10759.407352941176,10740.691176470587,10740.691176470587,Initial SL Hit,-38.70882352941226,4.304018235294118,-43.01284176470637,64.58475799711186,-2777.973976141627,-1.1111895904566509,2018
21,21,21,2018-06-22 14:15:00+05:30,2018-06-25 14:15:00+05:30,Long,10788.5,10764.545588235294,10747.594117647057,10772.05,Trailing SL Hit,-16.450000000000728,4.31211,-20.762110000000728,61.11590451538398,-1268.8951322979435,-0.5075580529191774,2018
22,22,22,2018-06-29 14:45:00+05:30,2018-07-02 09:15:00+05:30,Long,10718.35,10674.714705882352,10648.823529411764,10670.15,Trailing SL Hit,-48.20000000000073,4.2777,-52.47770000000073,35.95752781420477,-1886.9683573755196,-0.7547873429502079,2018
23,23,23,2018-07-03 10:45:00+05:30,2018-07-04 09:15:00+05:30,Long,10690.5,10664.288235294118,10640.261764705883,10682.4,Trailing SL Hit,-8.100000000000364,4.27458,-12.374580000000364,49.762894444120086,-615.7949183303376,-0.24631796733213504,2018
24,24,24,2018-07-04 10:15:00+05:30,2018-07-16 14:45:00+05:30,Long,10706.75,10685.9,10662.119117647058,10941.75,Trailing SL Hit,235.0,4.3297,230.6703,56.01502520676078,12921.002668951072,5.168401067580429,2018
25,25,25,2018-07-17 15:15:00+05:30,2018-07-18 12:15:00+05:30,Long,11015.15,10998.557352941178,10977.695588235294,10977.695588235294,Initial SL Hit,-37.45441176470558,4.398569117647059,-41.85298088235264,66.7478110644318,-2793.59486041855,-1.11743794416742,2018
26,26,26,2018-07-20 14:15:00+05:30,2018-08-02 13:45:00+05:30,Long,11020.3,11003.824999999999,10976.377941176472,11252.65,Trailing SL Hit,232.35000000000036,4.45459,227.89541000000037,56.91900760036402,12971.580573878095,5.188632229551238,2018
27,27,27,2018-08-03 13:45:00+05:30,2018-08-13 09:15:00+05:30,Long,11342.55,11326.798529411766,11304.775,11352.25,Trailing SL Hit,9.700000000000728,4.53896,5.161040000000727,66.18133686300527,341.56452680349287,0.13662581072139715,2018
28,28,28,2018-08-14 12:15:00+05:30,2018-08-16 09:15:00+05:30,Long,11440.55,11419.552941176471,11399.114705882354,11398.7,Gap,-41.849999999998545,4.56785,-46.417849999998545,60.33503691084801,-2800.6226930721186,-1.1202490772288474,2018
29,29,29,2018-08-16 09:45:00+05:30,2018-08-16 12:45:00+05:30,Long,11434.3,11415.557352941176,11395.836764705882,11408.1,Trailing SL Hit,-26.19999999999891,4.56848,-30.76847999999891,64.99713247945034,-1999.8629707512475,-0.799945188300499,2018
30,30,30,2018-08-17 09:15:00+05:30,2018-08-30 12:45:00+05:30,Long,11458.8,11418.954411764704,11401.24705882353,11654.0,Trailing SL Hit,195.20000000000073,4.62256,190.57744000000073,43.4382665576462,8278.353638593857,3.311341455437543,2018
31,31,31,2018-09-03 09:15:00+05:30,2018-09-03 13:45:00+05:30,Long,11709.65,11690.129411764707,11668.04705882353,11668.04705882353,Initial SL Hit,-41.60294117647027,4.6755394117647056,-46.27848058823497,60.091905266879216,-2780.9620714033244,-1.1123848285613298,2018
32,32,32,2018-09-07 10:45:00+05:30,2018-09-07 11:15:00+05:30,Long,11559.85,11509.735294117647,11477.770588235293,11552.45,Trailing SL Hit,-7.399999999999636,4.622460000000001,-12.022459999999636,30.458307951409477,-366.1837890134913,-0.14647351560539654,2018
33,33,33,2018-09-07 12:45:00+05:30,2018-09-10 09:15:00+05:30,Long,11577.7,11511.452941176469,11481.183823529413,11535.55,Trailing SL Hit,-42.150000000001455,4.62265,-46.772650000001455,25.902393685910656,-1211.5235940333469,-0.48460943761333874,2018
34,34,34,2018-09-14 09:45:00+05:30,2018-09-17 09:15:00+05:30,Long,11455.35,11395.329411764704,11362.005882352942,11414.2,Trailing SL Hit,-41.149999999999636,4.573910000000001,-45.723909999999634,26.782619655291956,-1224.6060906827906,-0.48984243627311624,2018
35,35,35,2018-10-01 15:15:00+05:30,2018-10-03 09:15:00+05:30,Long,11014.6,10969.697058823527,10924.048529411766,10924.048529411766,Initial SL Hit,-90.55147058823422,4.387729705882354,-94.93920029411657,27.60860738936289,-2621.1391067803506,-1.0484556427121403,2018
36,36,36,2018-10-12 09:45:00+05:30,2018-10-15 10:45:00+05:30,Long,10441.95,10355.052941176471,10313.186764705883,10423.0,Trailing SL Hit,-18.950000000000728,4.17299,-23.122990000000726,19.41547984787392,-448.9439463676043,-0.1795775785470417,2018
37,37,37,2018-10-15 11:45:00+05:30,2018-10-17 14:45:00+05:30,Long,10455.3,10385.235294117647,10346.20882352941,10455.45,Trailing SL Hit,0.1500000000014552,4.18215,-4.032149999998545,22.916610498503555,-92.40321102150776,-0.03696128440860311,2018
38,38,38,2018-10-29 13:15:00+05:30,2018-10-29 13:45:00+05:30,Long,10185.75,10117.505882352942,10078.863235294117,10172.2,Trailing SL Hit,-13.549999999999272,4.0715900000000005,-17.621589999999273,23.389238198753294,-412.155565950752,-0.1648622263803008,2018
39,39,39,2018-10-29 14:45:00+05:30,2018-10-30 14:15:00+05:30,Long,10256.85,10121.316176470587,10084.85588235294,10181.7,Trailing SL Hit,-75.14999999999964,4.08771,-79.23770999999964,14.535380826977551,-1151.750290707602,-0.46070011628304086,2018
40,40,40,2018-10-30 14:45:00+05:30,2018-10-30 15:15:00+05:30,Long,10201.75,10171.03823529412,10134.967647058824,10190.2,Trailing SL Hit,-11.549999999999272,4.078390000000001,-15.628389999999273,37.435039196688244,-585.0493922311034,-0.23401975689244137,2018
41,41,41,2018-10-31 11:45:00+05:30,2018-11-12 14:45:00+05:30,Long,10231.35,10189.829411764706,10154.126470588237,10488.45,Trailing SL Hit,257.10000000000036,4.143960000000001,252.95604000000037,32.37355271176159,8189.085694698485,3.2756342778793943,2018
42,42,42,2018-11-13 14:45:00+05:30,2018-11-14 14:15:00+05:30,Long,10588.9,10565.405882352941,10536.93088235294,10536.93088235294,Initial SL Hit,-51.96911764705874,4.225166176470588,-56.194283823529325,48.10549251535139,-2703.2536998783216,-1.0813014799513285,2018
43,43,43,2018-11-14 14:45:00+05:30,2018-11-20 14:15:00+05:30,Long,10580.55,10565.558823529413,10534.207352941175,10645.5,Trailing SL Hit,64.95000000000073,4.24521,60.70479000000073,53.94599054358489,3274.780027290346,1.3099120109161384,2018
44,44,44,2018-11-26 14:15:00+05:30,2018-12-05 09:15:00+05:30,Long,10619.95,10591.020588235295,10565.449999999999,10800.65,Trailing SL Hit,180.6999999999989,4.28412,176.4158799999989,45.87155963302599,8092.471559632707,3.2369886238530827,2018
45,45,45,2018-12-12 09:15:00+05:30,2018-12-21 10:15:00+05:30,Long,10636.75,10551.942647058822,10512.525,10840.75,Trailing SL Hit,204.0,4.2955000000000005,199.7045,20.124773596296983,4019.007848661691,1.6076031394646764,2018
46,46,46,2018-12-27 09:15:00+05:30,2019-01-01 12:15:00+05:30,Long,10801.05,10720.847058823529,10686.275,10824.4,Trailing SL Hit,23.350000000000364,4.325089999999999,19.024910000000364,21.781746896101136,414.3957743411114,0.16575830973644456,2018
47,47,47,2019-01-01 14:45:00+05:30,2019-01-02 09:15:00+05:30,Long,10901.9,10872.841176470587,10852.766176470588,10852.766176470588,Initial SL Hit,-49.13382352941153,4.350933235294117,-53.484756764705644,50.881446230283686,-2721.381775463172,-1.0885527101852686,2019
48,48,48,2019-01-07 09:15:00+05:30,2019-01-07 14:45:00+05:30,Long,10795.0,10749.444117647057,10711.992647058822,10774.4,Trailing SL Hit,-20.600000000000364,4.31388,-24.913880000000365,30.117813801044566,-750.3515989015792,-0.3001406395606317,2019
49,49,49,2019-01-08 09:45:00+05:30,2019-01-08 10:45:00+05:30,Long,10788.65,10751.873529411765,10722.869117647058,10762.9,Trailing SL Hit,-25.75,4.31031,-30.06031,38.004963001050676,-1142.4409693501136,-0.45697638774004545,2019
50,50,50,2019-01-08 13:45:00+05:30,2019-01-11 10:15:00+05:30,Long,10804.45,10768.760294117648,10743.873529411765,10805.35,Trailing SL Hit,0.8999999999996362,4.321960000000001,-3.4219600000003645,41.27014954360044,-141.224800932234,-0.0564899203728936,2019
51,51,51,2019-01-15 09:15:00+05:30,2019-01-22 11:15:00+05:30,Long,10820.8,10784.326470588234,10759.748529411765,10892.3,Trailing SL Hit,71.5,4.34262,67.15738,40.949054558594,2750.0312176322295,1.1000124870528918,2019
52,52,52,2019-01-25 09:15:00+05:30,2019-01-25 13:15:00+05:30,Long,10913.25,10889.15294117647,10864.288235294118,10866.65,Trailing SL Hit,-46.600000000000364,4.355980000000001,-50.955980000000366,51.060251096293825,-2601.825133657745,-1.040730053463098,2019
53,53,53,2019-01-31 10:15:00+05:30,2019-02-08 14:45:00+05:30,Long,10729.15,10666.438235294117,10635.448529411762,10935.7,Trailing SL Hit,206.5500000000011,4.3329699999999995,202.2170300000011,26.68047773749486,5395.24696705736,2.158098786822944,2019
54,54,54,2019-02-20 14:45:00+05:30,2019-02-26 09:45:00+05:30,Long,10737.65,10680.52205882353,10656.088235294117,10758.3,Trailing SL Hit,20.649999999999636,4.299189999999999,16.350809999999637,30.651617323572832,501.17877105043675,0.20047150842017472,2019
55,55,55,2019-02-26 11:15:00+05:30,2019-02-27 11:45:00+05:30,Long,10824.0,10811.939705882352,10790.689705882352,10790.689705882352,Initial SL Hit,-33.31029411764757,4.322937941176471,-37.63323205882404,75.05187408944302,-2824.4445940576525,-1.129777837623061,2019
56,56,56,2019-03-01 14:15:00+05:30,2019-03-25 09:15:00+05:30,Long,10860.35,10844.560294117648,10812.47794117647,11349.05,Trailing SL Hit,488.6999999999989,4.44188,484.2581199999989,52.22252941357097,25289.183915460522,10.11567356618421,2019
57,57,57,2019-03-26 14:15:00+05:30,2019-03-27 15:15:00+05:30,Long,11468.2,11414.301470588236,11387.758823529413,11434.8,Trailing SL Hit,-33.400000000001455,4.5806000000000004,-37.98060000000146,31.078610603291008,-1180.3842778793999,-0.47215371115175997,2019
58,58,58,2019-03-28 09:15:00+05:30,2019-04-04 10:15:00+05:30,Long,11483.2,11438.807352941178,11414.648529411767,11621.35,Trailing SL Hit,138.14999999999964,4.620910000000001,133.52908999999963,36.46894776359598,4869.665408130492,1.947866163252197,2019
59,59,59,2019-04-05 15:15:00+05:30,2019-04-08 11:15:00+05:30,Long,11683.0,11665.550000000001,11636.45,11636.45,Initial SL Hit,-46.54999999999927,4.66389,-51.213889999999274,53.705692803438005,-2750.4774436090265,-1.1001909774436105,2019
60,60,60,2019-04-09 14:45:00+05:30,2019-04-10 13:15:00+05:30,Long,11674.6,11634.763235294116,11608.439705882352,11608.439705882352,Initial SL Hit,-66.16029411764794,4.65660794117647,-70.81690205882441,37.78701460356926,-2675.959312276332,-1.0703837249105328,2019
61,61,61,2019-04-12 13:45:00+05:30,2019-04-22 09:15:00+05:30,Long,11634.55,11617.927941176471,11593.629411764707,11657.9,Trailing SL Hit,23.350000000000364,4.65849,18.691510000000363,61.09394091856764,1141.9380076188384,0.4567752030475353,2019
62,62,62,2019-04-24 13:45:00+05:30,2019-04-25 14:45:00+05:30,Long,11657.6,11632.370588235293,11608.083823529412,11633.75,Trailing SL Hit,-23.850000000000364,4.65827,-28.508270000000365,50.48855097858704,-1439.3412432063421,-0.5757364972825368,2019
63,63,63,2019-04-26 13:45:00+05:30,2019-04-30 09:45:00+05:30,Long,11734.85,11698.876470588237,11673.905882352941,11673.905882352941,Initial SL Hit,-60.9441176470591,4.681751176470589,-65.62586882352969,41.02118623618532,-2692.0509869214793,-1.0768203947685917,2019
64,64,64,2019-04-30 14:45:00+05:30,2019-05-03 14:45:00+05:30,Long,11750.0,11723.661764705883,11692.433823529413,11706.85,Trailing SL Hit,-43.149999999999636,4.69137,-47.841369999999635,43.428279473752085,-2077.6683867671627,-0.831067354706865,2019
65,65,65,2019-05-16 15:15:00+05:30,2019-05-23 14:45:00+05:30,Long,11275.8,11225.667647058825,11192.652941176471,11638.75,Trailing SL Hit,362.9500000000007,4.58291,358.3670900000007,30.067209055536445,10775.098213654264,4.3100392854617064,2019
66,66,66,2019-05-24 12:45:00+05:30,2019-06-06 10:15:00+05:30,Long,11821.3,11797.488235294119,11743.004411764707,11959.6,Trailing SL Hit,138.3000000000011,4.7561800000000005,133.5438200000011,31.930279296031873,4264.091470859042,1.7056365883436166,2019
67,67,67,2019-06-10 09:45:00+05:30,2019-06-10 11:15:00+05:30,Long,11947.8,11933.245588235295,11895.52205882353,11895.52205882353,Initial SL Hit,-52.27794117646954,4.768664411764705,-57.04660558823424,47.82131705533303,-2728.043812765483,-1.0912175251061933,2019
68,68,68,2019-06-10 14:45:00+05:30,2019-06-12 09:15:00+05:30,Long,11922.3,11900.632352941177,11863.273529411767,11922.55,Trailing SL Hit,0.25,4.76897,-4.51897,42.353879117048,-191.39590911356643,-0.07655836364542658,2019
69,69,69,2019-06-20 13:45:00+05:30,2019-06-21 13:45:00+05:30,Long,11769.45,11731.16617647059,11700.472058823529,11728.3,Trailing SL Hit,-41.150000000001455,4.69955,-45.84955000000146,36.24347084532487,-1661.7468286963178,-0.6646987314785272,2019
70,70,70,2019-06-25 13:15:00+05:30,2019-06-28 14:15:00+05:30,Long,11775.55,11743.73088235294,11716.408823529413,11793.65,Trailing SL Hit,18.100000000000364,4.713839999999999,13.386160000000364,42.27173264372528,565.856176646145,0.22634247065845797,2019
71,71,71,2019-07-01 13:45:00+05:30,2019-07-02 09:45:00+05:30,Long,11882.35,11860.45588235294,11836.14705882353,11836.14705882353,Initial SL Hit,-46.20294117647063,4.743699411764706,-50.94664058823534,54.10910942771655,-2756.6773505633714,-1.1026709402253485,2019
72,72,72,2019-07-02 12:45:00+05:30,2019-07-05 12:45:00+05:30,Long,11869.2,11849.716176470587,11828.436764705883,11855.5,Trailing SL Hit,-13.700000000000728,4.744940000000001,-18.444940000000727,61.32977380136285,-1131.2239979797544,-0.45248959919190174,2019
73,73,73,2019-07-12 13:15:00+05:30,2019-07-12 13:45:00+05:30,Long,11632.6,11564.658823529411,11541.002941176472,11616.85,Trailing SL Hit,-15.75,4.64989,-20.39989,27.293452782326916,-556.783434479663,-0.22271337379186523,2019
74,74,74,2019-07-16 09:15:00+05:30,2019-07-18 13:45:00+05:30,Long,11618.5,11589.619117647058,11564.979411764705,11631.7,Trailing SL Hit,13.200000000000728,4.650040000000001,8.549960000000727,46.71099631807383,399.3771500797125,0.15975086003188502,2019
75,75,75,2019-08-08 14:15:00+05:30,2019-08-13 14:15:00+05:30,Long,10986.5,10935.285294117646,10898.566176470587,10964.05,Trailing SL Hit,-22.450000000000728,4.39011,-26.840110000000728,28.430470775148148,-763.0769629567823,-0.3052307851827129,2019
76,76,76,2019-08-19 09:15:00+05:30,2019-08-20 09:45:00+05:30,Long,11079.65,11040.277941176471,11001.701470588234,11001.701470588234,Initial SL Hit,-77.94852941176578,4.416270294117647,-82.36479970588343,32.072445995660345,-2641.6405905103275,-1.056656236204131,2019
77,77,77,2019-08-26 11:15:00+05:30,2019-08-28 13:45:00+05:30,Long,10898.55,10844.077941176469,10795.363235294117,10993.3,Trailing SL Hit,94.75,4.37837,90.37163,24.227913406587103,2189.5160260521293,0.8758064104208516,2019
78,78,78,2019-08-30 14:45:00+05:30,2019-09-03 09:15:00+05:30,Long,11020.8,11001.320588235294,10959.04411764706,10959.04411764706,Initial SL Hit,-61.75588235293981,4.395968823529412,-66.15185117646922,40.48197361527927,-2677.957493927708,-1.0711829975710832,2019
79,79,79,2019-09-05 09:45:00+05:30,2019-09-05 10:45:00+05:30,Long,10907.1,10886.551470588236,10848.139705882353,10889.15,Trailing SL Hit,-17.950000000000728,4.35925,-22.309250000000727,42.401416706158074,-945.9438056518878,-0.3783775222607551,2019
80,80,80,2019-09-06 09:15:00+05:30,2019-09-06 09:45:00+05:30,Long,10894.65,10856.763235294118,10821.633823529412,10885.15,Trailing SL Hit,-9.5,4.3559600000000005,-13.85596,34.2389881371977,-474.4140500694858,-0.18976562002779432,2019
81,81,81,2019-09-06 10:45:00+05:30,2019-09-12 14:45:00+05:30,Long,10898.5,10856.763235294118,10822.535294117646,10976.55,Trailing SL Hit,78.04999999999927,4.37501,73.67498999999927,32.91002013318838,2424.6454042124287,0.9698581616849715,2019
82,82,82,2019-09-13 14:45:00+05:30,2019-09-16 09:15:00+05:30,Long,11078.35,11031.719117647057,11005.79411764706,11005.79411764706,Initial SL Hit,-72.5558823529409,4.416828823529412,-76.97271117647031,34.45620008918088,-2652.1871377031907,-1.0608748550812763,2019
83,83,83,2019-09-20 10:45:00+05:30,2019-09-30 09:15:00+05:30,Long,11051.7,10804.87205882353,10767.769117647058,11423.5,Trailing SL Hit,371.7999999999993,4.49504,367.30495999999926,8.8049597820513,3234.105400547955,1.293642160219182,2019
84,84,84,2019-10-09 14:15:00+05:30,2019-10-10 09:15:00+05:30,Long,11284.35,11231.545588235294,11186.995588235293,11270.25,Trailing SL Hit,-14.100000000000364,4.51092,-18.610920000000363,25.67937040225948,-477.9167082068283,-0.19116668328273131,2019
85,85,85,2019-10-10 09:45:00+05:30,2019-10-10 10:15:00+05:30,Long,11284.35,11224.302941176471,11183.116176470588,11279.75,Trailing SL Hit,-4.600000000000364,4.51282,-9.112820000000363,24.695303534333704,-225.04385595375584,-0.09001754238150234,2019
86,86,86,2019-10-11 09:15:00+05:30,2019-10-11 10:15:00+05:30,Long,11341.4,11232.302941176471,11200.682352941178,11258.8,Trailing SL Hit,-82.60000000000036,4.52004,-87.12004000000036,17.766073070813675,-1547.7809965722165,-0.6191123986288866,2019
87,87,87,2019-10-11 12:45:00+05:30,2019-10-11 13:15:00+05:30,Long,11273.8,11251.804411764706,11216.661764705883,11265.9,Trailing SL Hit,-7.899999999999636,4.50794,-12.407939999999636,43.75353888917583,-542.8912853245444,-0.21715651412981773,2019
88,88,88,2019-10-11 13:45:00+05:30,2019-10-24 13:15:00+05:30,Long,11310.35,11259.848529411764,11225.570588235292,11552.0,Trailing SL Hit,241.64999999999964,4.57247,237.07752999999963,29.4882914137026,6991.01129228081,2.796404516912324,2019
89,89,89,2019-10-27 18:00:00+05:30,2019-11-08 14:45:00+05:30,Long,11636.3,11607.054411764706,11569.84705882353,11909.15,Trailing SL Hit,272.85000000000036,4.70909,268.14091000000036,37.62060724086141,10087.62386031718,4.035049544126872,2019
90,90,90,2019-11-15 09:15:00+05:30,2019-11-15 14:45:00+05:30,Long,11926.8,11887.376470588237,11860.23088235294,11891.6,Trailing SL Hit,-35.19999999999891,4.763680000000001,-39.96367999999891,37.554951730841296,-1500.8340733867467,-0.6003336293546987,2019
91,91,91,2019-11-19 11:45:00+05:30,2019-11-22 09:15:00+05:30,Long,11930.9,11918.845588235294,11894.869117647058,11944.35,Trailing SL Hit,13.450000000000728,4.77505,8.674950000000727,69.38492306436456,601.9107383372598,0.2407642953349039,2019
92,92,92,2019-11-25 10:15:00+05:30,2019-11-29 11:15:00+05:30,Long,12000.2,11974.108823529412,11948.469117647059,12047.25,Trailing SL Hit,47.04999999999927,4.80949,42.240509999999276,48.32703186741261,2041.3584728657258,0.8165433891462903,2019
93,93,93,2019-12-04 14:45:00+05:30,2019-12-05 11:45:00+05:30,Long,12044.55,12018.900000000001,11992.43088235294,12028.4,Trailing SL Hit,-16.149999999999636,4.81459,-20.964589999999635,47.96704381930574,-1005.6094071837614,-0.40224376287350455,2019
94,94,94,2019-12-05 12:15:00+05:30,2019-12-05 14:15:00+05:30,Long,12045.0,12020.717647058822,11993.123529411765,12015.25,Trailing SL Hit,-29.75,4.81205,-34.56205,48.1914049211932,-1665.5937464565252,-0.66623749858261,2019
95,95,95,2019-12-06 09:15:00+05:30,2019-12-06 10:15:00+05:30,Long,12039.1,12024.657352941176,11997.711764705882,12016.2,Trailing SL Hit,-22.899999999999636,4.811060000000001,-27.711059999999637,60.40363843092585,-1673.8488487776704,-0.6695395395110681,2019
96,96,96,2019-12-12 09:15:00+05:30,2019-12-24 14:45:00+05:30,Long,11967.1,11913.08088235294,11888.889705882353,12211.35,Trailing SL Hit,244.25,4.8356900000000005,239.41431,31.965101630220122,7652.902750879026,3.0611611003516104,2019
97,97,97,2019-12-27 14:45:00+05:30,2019-12-31 09:15:00+05:30,Long,12241.9,12215.45294117647,12196.452941176469,12214.2,Trailing SL Hit,-27.69999999999891,4.89122,-32.591219999998906,55.00906031581501,-1792.8123867459365,-0.7171249546983746,2019
98,98,98,2020-01-02 10:15:00+05:30,2020-01-03 11:45:00+05:30,Long,12233.0,12216.355882352942,12196.62794117647,12222.7,Trailing SL Hit,-10.299999999999272,4.89114,-15.191139999999272,68.73407997412235,-1044.1490316580391,-0.41765961266321566,2020
99,99,99,2020-01-09 09:15:00+05:30,2020-01-20 09:45:00+05:30,Long,12156.15,12043.773529411767,12014.635294117646,12311.0,Trailing SL Hit,154.85000000000036,4.89343,149.95657000000037,17.666008521251143,2649.1340434376,1.0596536173750402,2020
100,100,100,2020-01-24 09:15:00+05:30,2020-01-27 09:15:00+05:30,Long,12216.65,12167.966176470589,12142.129411764707,12198.35,Trailing SL Hit,-18.299999999999272,4.883,-23.18299999999927,33.54777597979292,-777.7380905395147,-0.31109523621580587,2020
101,101,101,2020-02-04 11:15:00+05:30,2020-02-10 09:45:00+05:30,Long,11946.65,11850.4,11789.133823529412,12023.9,Trailing SL Hit,77.25,4.79411,72.45589,15.871385758698933,1149.9753806798565,0.45999015227194257,2020
102,102,102,2020-02-11 09:15:00+05:30,2020-02-14 10:45:00+05:30,Long,12145.1,12093.232352941177,12066.233823529412,12121.95,Trailing SL Hit,-23.149999999999636,4.853410000000001,-28.003409999999636,31.699267187529042,-887.6875757519111,-0.3550750303007645,2020
103,103,103,2020-02-19 09:15:00+05:30,2020-02-19 10:15:00+05:30,Long,12084.75,12056.49705882353,12026.085294117647,12055.1,Trailing SL Hit,-29.649999999999636,4.82797,-34.47796999999964,42.61506066379235,-1469.2807831143973,-0.5877123132457589,2020
104,104,104,2020-02-19 10:45:00+05:30,2020-02-20 14:45:00+05:30,Long,12067.6,12050.066176470587,12018.411764705883,12084.6,Trailing SL Hit,17.0,4.83044,12.16956,50.825161444630645,618.5198517101194,0.24740794068404776,2020
