Trade No.,Portfolio,Date,Entry Price,Exit Price,Points,Qty,Slippage,PnL,ROI%,Index
0,10000000,2018-01-04,33935.6,33915.0,-20.599999999998545,2877.340058967816,6.7850600000000005,-78796.130155233,-0.7879613015523299,SENSEX
1,10000000,2018-01-04,33969.66,33980.91,11.25,2513.709024215242,0.9761545714285715,25825.457967192513,0.2582545796719251,SENSEX
1,10000000,2018-01-05,33980.91,34172.14,191.22999999999593,2513.709024215242,0.9761545714285715,478242.8081454416,4.782428081454416,SENSEX
1,10000000,2018-01-08,34172.14,34331.51,159.37000000000262,2513.709024215242,0.9761545714285715,398156.03863396076,3.981560386339608,SENSEX
1,10000000,2018-01-09,34331.51,34431.05,99.54000000000087,2513.709024215242,0.9761545714285715,247760.82771515846,2.477608277151585,SENSEX
1,10000000,2018-01-10,34431.05,34405.63,-25.42000000000553,2513.709024215242,0.9761545714285715,-66352.25195079432,-0.6635225195079432,SENSEX
1,10000000,2018-01-11,34405.63,34499.54,93.91000000000349,2513.709024215242,0.9761545714285715,233608.64590883322,2.336086459088332,SENSEX
1,10000000,2018-01-12,34499.54,34361.16,-138.37999999999738,2513.709024215242,0.9761545714285715,-350300.82332612755,-3.503008233261275,SENSEX
2,10000000,2018-01-12,34582.33,34558.16,-24.169999999998254,2673.787965313292,0.5429163846153847,-66077.09841697362,-0.6607709841697362,SENSEX
2,10000000,2018-01-15,34558.16,34818.97,260.8099999999977,2673.787965313292,0.5429163846153847,695898.9959379974,6.958989959379974,SENSEX
2,10000000,2018-01-16,34818.97,34794.2,-24.770000000004075,2673.787965313292,0.5429163846153847,-67681.37119617715,-0.6768137119617714,SENSEX
2,10000000,2018-01-17,34794.2,35076.53,282.33000000000175,2673.787965313292,0.5429163846153847,753438.9129515502,7.534389129515501,SENSEX
2,10000000,2018-01-18,35076.53,35325.19,248.6600000000035,2673.787965313292,0.5429163846153847,663412.4721594565,6.6341247215945645,SENSEX
2,10000000,2018-01-19,35325.19,35501.84,176.64999999999418,2673.787965313292,0.5429163846153847,470873.0007772214,4.708730007772214,SENSEX
2,10000000,2018-01-22,35501.84,35780.71,278.8700000000026,2673.787965313292,0.5429163846153847,744187.6065915686,7.441876065915686,SENSEX
2,10000000,2018-01-23,35780.71,36144.85,364.1399999999994,2673.787965313292,0.5429163846153847,972181.5063938245,9.721815063938244,SENSEX
2,10000000,2018-01-24,36144.85,36155.73,10.880000000004657,2673.787965313292,0.5429163846153847,27639.169767265048,0.2763916976726505,SENSEX
2,10000000,2018-01-25,36155.73,36034.94,-120.79000000000087,2673.787965313292,0.5429163846153847,-324418.49162555084,-3.2441849162555085,SENSEX
2,10000000,2018-01-29,36034.94,36319.13,284.18999999999505,2673.787965313292,0.5429163846153847,758412.1585670151,7.584121585670151,SENSEX
2,10000000,2018-01-30,36319.13,36044.49,-274.6399999999994,2673.787965313292,0.5429163846153847,-735780.770088997,-7.35780770088997,SENSEX
2,10000000,2018-01-31,36044.49,35996.8,-47.68999999999505,2673.787965313292,0.5429163846153847,-128964.59136113367,-1.2896459136113367,SENSEX
3,10000000,2018-02-01,36109.63,35924.36,-185.2699999999968,2131.786516055594,7.207853296296296,-410321.69229636434,-4.103216922963643,SENSEX
4,10000000,2018-02-01,36198.55,35917.46,-281.0900000000038,1114.45600788098,7.212791037037038,-321300.7775600849,-3.2130077756008486,SENSEX
5,10000000,2018-02-15,34390.48,34338.74,-51.74000000000524,1866.2433443080056,6.872922000000001,-109385.97557295406,-1.0938597557295406,SENSEX
6,10000000,2018-02-16,34409.53,34321.78,-87.75,2496.7249749556627,6.873131,-236247.9343762014,-2.362479343762014,SENSEX
7,10000000,2018-02-23,33918.01,34141.09,223.07999999999447,1733.0355079719643,1.7021442500000001,383655.6846934359,3.836556846934359,SENSEX
7,10000000,2018-02-26,34141.09,34450.09,309.0,1733.0355079719643,1.7021442500000001,532558.0955383966,5.325580955383966,SENSEX
7,10000000,2018-02-27,34450.09,34318.11,-131.97999999999593,1733.0355079719643,1.7021442500000001,-231675.9027670731,-2.316759027670731,SENSEX
7,10000000,2018-02-28,34318.11,34167.76,-150.34999999999854,1733.0355079719643,1.7021442500000001,-263511.7650485226,-2.6351176504852263,SENSEX
8,10000000,2018-03-12,33577.97,33940.89,362.91999999999825,1028.14189373581,2.240364,370829.84398898087,3.7082984398898087,SENSEX
8,10000000,2018-03-13,33940.89,33842.07,-98.81999999999971,1028.14189373581,2.240364,-103904.39402458999,-1.0390439402459,SENSEX
8,10000000,2018-03-14,33842.07,33632.95,-209.12000000000262,1028.14189373581,2.240364,-217308.44490365282,-2.173084449036528,SENSEX
9,10000000,2018-03-21,33310.49,33269.85,-40.63999999999942,928.1401789591716,6.658034,-43899.20574117645,-0.43899205741176445,SENSEX
10,10000000,2018-03-26,32971.03,33097.91,126.88000000000466,898.7796569546638,2.1996450000000003,112060.16669588989,1.120601666958899,SENSEX
10,10000000,2018-03-27,33097.91,33196.59,98.67999999999302,898.7796569546638,2.1996450000000003,86714.5803697579,0.867145803697579,SENSEX
10,10000000,2018-03-28,33196.59,33018.32,-178.2699999999968,898.7796569546638,2.1996450000000003,-162202.44562382708,-1.6220244562382706,SENSEX
11,10000000,2018-04-02,33191.95,33250.92,58.970000000001164,1954.072069072917,2.207679148148148,110917.66575236121,1.1091766575236122,SENSEX
11,10000000,2018-04-03,33250.92,33380.31,129.38999999999942,1954.072069072917,2.207679148148148,248523.4208564726,2.485234208564726,SENSEX
11,10000000,2018-04-04,33380.31,33057.43,-322.8799999999974,1954.072069072917,2.207679148148148,-635244.7538231293,-6.352447538231293,SENSEX
12,10000000,2018-04-05,33360.13,33589.12,228.99000000000524,2290.238213048764,0.4521879333333334,523406.0303216489,5.23406030321649,SENSEX
12,10000000,2018-04-06,33589.12,33588.83,-0.2900000000008731,2290.238213048764,0.4521879333333334,-1699.7871661856884,-0.016997871661856883,SENSEX
12,10000000,2018-04-09,33588.83,33763.18,174.34999999999854,2290.238213048764,0.4521879333333334,398267.4143606491,3.9826741436064914,SENSEX
12,10000000,2018-04-10,33763.18,33898.75,135.5699999999997,2290.238213048764,0.4521879333333334,309451.97645862075,3.0945197645862073,SENSEX
12,10000000,2018-04-11,33898.75,33932.25,33.5,2290.238213048764,0.4521879333333334,75687.36205273404,0.7568736205273404,SENSEX
12,10000000,2018-04-12,33932.25,34085.92,153.66999999999825,2290.238213048764,0.4521879333333334,350905.2881148,3.509052881148,SENSEX
12,10000000,2018-04-13,34085.92,34185.39,99.47000000000116,2290.238213048764,0.4521879333333334,226774.37696756367,2.267743769675637,SENSEX
12,10000000,2018-04-16,34185.39,34312.14,126.75,2290.238213048764,0.4521879333333334,289252.07541953126,2.8925207541953126,SENSEX
12,10000000,2018-04-17,34312.14,34397.9,85.76000000000204,2290.238213048764,0.4521879333333334,195375.2110666671,1.953752110666671,SENSEX
12,10000000,2018-04-18,34397.9,34387.34,-10.560000000004948,2290.238213048764,0.4521879333333334,-25220.533614205826,-0.25220533614205826,SENSEX
12,10000000,2018-04-19,34387.34,34441.73,54.390000000006694,2290.238213048764,0.4521879333333334,123530.43832333805,1.2353043832333805,SENSEX
12,10000000,2018-04-20,34441.73,34455.44,13.709999999999127,2290.238213048764,0.4521879333333334,30363.547816497008,0.3036354781649701,SENSEX
12,10000000,2018-04-23,34455.44,34452.59,-2.8500000000058208,2290.238213048764,0.4521879333333334,-7562.796991601856,-0.07562796991601856,SENSEX
12,10000000,2018-04-24,34452.59,34627.56,174.97000000000116,2290.238213048764,0.4521879333333334,399687.36205274536,3.9968736205274538,SENSEX
12,10000000,2018-04-25,34627.56,34468.06,-159.5,2290.238213048764,0.4521879333333334,-366328.6130656774,-3.6632861306567746,SENSEX
13,10000000,2018-04-26,34725.05,34701.5,-23.55000000000291,1522.3389139897156,1.1619113333333333,-37619.90426180124,-0.3761990426180124,SENSEX
13,10000000,2018-04-27,34701.5,34981.92,280.41999999999825,1522.3389139897156,1.1619113333333333,425125.4554236544,4.251254554236544,SENSEX
13,10000000,2018-04-30,34981.92,35173.03,191.11000000000058,1522.3389139897156,1.1619113333333333,289165.3670152364,2.891653670152364,SENSEX
13,10000000,2018-05-02,35173.03,35162.52,-10.510000000002037,1522.3389139897156,1.1619113333333333,-17768.60482337402,-0.1776860482337402,SENSEX
13,10000000,2018-05-03,35162.52,35059.6,-102.91999999999825,1522.3389139897156,1.1619113333333333,-158447.9438651579,-1.5844794386515788,SENSEX
13,10000000,2018-05-04,35059.6,34989.63,-69.97000000000116,1522.3389139897156,1.1619113333333333,-108286.87664920118,-1.0828687664920118,SENSEX
14,10000000,2018-05-07,35141.49,35244.79,103.30000000000291,1909.926904032081,0.8802848750000002,195614.1694205445,1.956141694205445,SENSEX
14,10000000,2018-05-08,35244.79,35181.51,-63.279999999998836,1909.926904032081,0.8802848750000002,-122541.45425312288,-1.2254145425312288,SENSEX
14,10000000,2018-05-09,35181.51,35343.84,162.32999999999447,1909.926904032081,0.8802848750000002,308357.1545655421,3.0835715456554214,SENSEX
14,10000000,2018-05-10,35343.84,35265.37,-78.46999999999389,1909.926904032081,0.8802848750000002,-151553.24392536073,-1.5155324392536074,SENSEX
14,10000000,2018-05-11,35265.37,35511.44,246.0699999999997,1909.926904032081,0.8802848750000002,468294.4335091986,4.682944335091986,SENSEX
14,10000000,2018-05-14,35511.44,35561.97,50.529999999998836,1909.926904032081,0.8802848750000002,94827.3266947638,0.948273266947638,SENSEX
14,10000000,2018-05-15,35561.97,35541.39,-20.580000000001746,1909.926904032081,0.8802848750000002,-40987.57545095858,-0.4098757545095858,SENSEX
14,10000000,2018-05-16,35541.39,35281.3,-260.0899999999965,1909.926904032081,0.8802848750000002,-498434.16823567223,-4.984341682356723,SENSEX
15,10000000,2018-05-25,34800.33,34958.5,158.16999999999825,1044.017585896214,2.3249340000000003,162704.98957915432,1.6270498957915434,SENSEX
15,10000000,2018-05-28,34958.5,35121.15,162.65000000000146,1044.017585896214,2.3249340000000003,167382.1883639727,1.673821883639727,SENSEX
15,10000000,2018-05-29,35121.15,34947.69,-173.45999999999913,1044.017585896214,2.3249340000000003,-183522.56243160443,-1.835225624316044,SENSEX
16,10000000,2018-05-31,35037.74,35287.49,249.75,2341.4464936116424,2.3367483333333334,579304.8905879715,5.793048905879715,SENSEX
16,10000000,2018-06-01,35287.49,35190.97,-96.5199999999968,2341.4464936116424,2.3367483333333334,-231467.7867549244,-2.314677867549244,SENSEX
16,10000000,2018-06-04,35190.97,35064.71,-126.26000000000204,2341.4464936116424,2.3367483333333334,-301102.4054749469,-3.011024054749469,SENSEX
17,10000000,2018-06-06,35101.3,35048.88,-52.42000000000553,2274.667505391726,7.015018,-135194.9041269849,-1.3519490412698492,SENSEX
18,10000000,2018-06-06,35170.03,35185.66,15.630000000004657,1384.8686853834597,1.0102962857142856,20246.369863504988,0.2024636986350499,SENSEX
18,10000000,2018-06-07,35185.66,35418.84,233.17999999999302,1384.8686853834597,1.0102962857142856,321524.5523686605,3.215245523686605,SENSEX
18,10000000,2018-06-08,35418.84,35411.92,-6.919999999998254,1384.8686853834597,1.0102962857142856,-10982.418991896058,-0.10982418991896059,SENSEX
18,10000000,2018-06-11,35411.92,35476.81,64.88999999999942,1384.8686853834597,1.0102962857142856,88465.00130548696,0.8846500130548697,SENSEX
18,10000000,2018-06-12,35476.81,35724.22,247.4100000000035,1384.8686853834597,1.0102962857142856,341231.2337616817,3.4123123376168167,SENSEX
18,10000000,2018-06-13,35724.22,35737.44,13.220000000001164,1384.8686853834597,1.0102962857142856,16908.836331726012,0.16908836331726013,SENSEX
18,10000000,2018-06-14,35737.44,35550.71,-186.7300000000032,1384.8686853834597,1.0102962857142856,-259995.65731070278,-2.5999565731070278,SENSEX
19,10000000,2018-06-20,35507.32,35486.94,-20.37999999999738,2838.330781171762,7.099426000000001,-77995.7006647242,-0.779957006647242,SENSEX
20,10000000,2018-06-20,35511.29,35556.41,45.12000000000262,2522.26443295757,3.5505635000000004,104849.11118204481,1.0484911118204483,SENSEX
20,10000000,2018-06-21,35556.41,35499.98,-56.43000000000029,2522.26443295757,3.5505635000000004,-151286.84198480376,-1.5128684198480375,SENSEX
21,10000000,2018-06-21,35534.63,35461.0,-73.62999999999738,2626.7913257513974,7.099563000000001,-212059.71582009408,-2.120597158200941,SENSEX
22,10000000,2018-06-22,35589.92,35691.83,101.91000000000349,2353.830059281633,3.5542274999999997,231512.77381437406,2.3151277381437407,SENSEX
22,10000000,2018-06-25,35691.83,35494.63,-197.20000000000437,2353.830059281633,3.5542274999999997,-472541.33521737374,-4.725413352173738,SENSEX
23,10000000,2018-06-29,35375.12,35403.56,28.439999999995052,1352.0009614228609,3.5338520000000004,33673.136041333375,0.3367313604133338,SENSEX
23,10000000,2018-07-02,35403.56,35301.92,-101.63999999999942,1352.0009614228609,3.5338520000000004,-142195.1490205449,-1.4219514902054489,SENSEX
24,10000000,2018-07-03,35381.71,35434.81,53.099999999998545,2173.195643949995,3.535556,107713.2337956003,1.0771323379560032,SENSEX
24,10000000,2018-07-04,35434.81,35329.41,-105.39999999999418,2173.195643949995,3.535556,-236738.2757704581,-2.367382757704581,SENSEX
25,10000000,2018-07-04,35394.84,35641.73,246.8900000000067,2297.188071638196,0.7969833333333334,565321.9424001419,5.653219424001419,SENSEX
25,10000000,2018-07-05,35641.73,35576.04,-65.69000000000233,2297.188071638196,0.7969833333333334,-152733.1050325462,-1.5273310503254622,SENSEX
