Trade No.,Portfolio,Date,Entry Price,Exit Price,Points,Qty,Slippage,PnL,ROI%,Index
0,10000000,2018-01-04,10484.85,10505.35,20.5,8001.568935085334,0.6024928571428572,159211.27503992425,1.5921127503992425,SENSEX
0,10000000,2018-01-05,10505.35,10561.35,56.0,8001.568935085334,0.6024928571428572,443266.9722354536,4.432669722354536,SENSEX
0,10000000,2018-01-08,10561.35,10617.85,56.5,8001.568935085334,0.6024928571428572,447267.75670299627,4.4726775670299626,SENSEX
0,10000000,2018-01-09,10617.85,10628.3,10.449999999998909,8001.568935085334,0.6024928571428572,78795.50724230791,0.7879550724230792,SENSEX
0,10000000,2018-01-10,10628.3,10625.4,-2.899999999999636,8001.568935085334,0.6024928571428572,-28025.438041069647,-0.28025438041069645,SENSEX
0,10000000,2018-01-11,10625.4,10650.4,25.0,8001.568935085334,0.6024928571428572,195218.33524780825,1.9521833524780825,SENSEX
0,10000000,2018-01-12,10650.4,10602.4,-48.0,8001.568935085334,0.6024928571428572,-388896.1970134211,-3.8889619701342113,SENSEX
1,10000000,2018-01-12,10675.5,10667.3,-8.200000000000728,6781.689438516092,0.3339507692307692,-57874.60380051353,-0.5787460380051354,SENSEX
1,10000000,2018-01-15,10667.3,10732.85,65.55000000000109,6781.689438516092,0.3339507692307692,442274.9922900606,4.422749922900606,SENSEX
1,10000000,2018-01-16,10732.85,10711.15,-21.700000000000728,6781.689438516092,0.3339507692307692,-149427.41122048075,-1.4942741122048075,SENSEX
1,10000000,2018-01-17,10711.15,10794.3,83.14999999999964,6781.689438516092,0.3339507692307692,561632.726407934,5.61632726407934,SENSEX
1,10000000,2018-01-18,10794.3,10822.1,27.80000000000109,6781.689438516092,0.3339507692307692,186266.21598607814,1.8626621598607815,SENSEX
1,10000000,2018-01-19,10822.1,10900.05,77.94999999999891,6781.689438516092,0.3339507692307692,526367.9413276453,5.263679413276454,SENSEX
1,10000000,2018-01-22,10900.05,10958.75,58.70000000000073,6781.689438516092,0.3339507692307692,395820.41963622294,3.9582041963622294,SENSEX
1,10000000,2018-01-23,10958.75,11083.55,124.79999999999927,6781.689438516092,0.3339507692307692,844090.0915221267,8.440900915221267,SENSEX
1,10000000,2018-01-24,11083.55,11084.65,1.1000000000003638,6781.689438516092,0.3339507692307692,5195.107977693536,0.051951079776935354,SENSEX
1,10000000,2018-01-25,11084.65,11064.55,-20.100000000000364,6781.689438516092,0.3339507692307692,-138576.70811885255,-1.3857670811885254,SENSEX
1,10000000,2018-01-29,11064.55,11124.7,60.150000000001455,6781.689438516092,0.3339507692307692,405653.8693220762,4.056538693220762,SENSEX
1,10000000,2018-01-30,11124.7,11049.45,-75.25,6781.689438516092,0.3339507692307692,-512586.88065301254,-5.125868806530125,SENSEX
1,10000000,2018-01-31,11049.45,11031.3,-18.150000000001455,6781.689438516092,0.3339507692307692,-125352.41371375356,-1.2535241371375356,SENSEX
2,10000000,2018-02-01,11091.95,11014.25,-77.70000000000073,5935.581483313335,4.426671470588236,-487469.5504669854,-4.874695504669854,SENSEX
3,10000000,2018-02-01,11095.45,11043.8,-51.650000000001455,4079.9184016319623,4.423473823529412,-228775.19769605173,-2.2877519769605175,SENSEX
4,10000000,2018-02-15,10572.3,10553.75,-18.549999999999272,4557.946243045887,4.22521,-103808.18285407781,-1.0380818285407782,SENSEX
5,10000000,2018-02-15,10566.5,10538.0,-28.5,8507.089241034144,4.2209,-278359.61634695414,-2.7835961634695416,SENSEX
6,10000000,2018-02-16,10583.95,10556.3,-27.650000000001455,6225.585937500022,4.2280500000000005,-198459.53979493162,-1.9845953979493163,SENSEX
7,10000000,2018-02-23,10415.9,10492.55,76.64999999999964,5913.214875793487,1.045505,447065.62451085215,4.470656245108522,SENSEX
7,10000000,2018-02-26,10492.55,10576.7,84.15000000000146,5913.214875793487,1.045505,491414.7360793141,4.914147360793141,SENSEX
7,10000000,2018-02-27,10576.7,10551.05,-25.650000000001455,5913.214875793487,1.045505,-157856.257282828,-1.5785625728282802,SENSEX
7,10000000,2018-02-28,10551.05,10494.2,-56.849999999998545,5913.214875793487,1.045505,-342348.56140756764,-3.4234856140756764,SENSEX
8,10000000,2018-03-12,10316.5,10423.55,107.04999999999927,2851.272590045737,1.3778966666666668,301299.971766812,3.0129997176681202,SENSEX
8,10000000,2018-03-13,10423.55,10425.2,1.6500000000014552,2851.272590045737,1.3778966666666668,775.8407759975607,0.007758407759975607,SENSEX
8,10000000,2018-03-14,10425.2,10351.95,-73.25,2851.272590045737,1.3778966666666668,-212784.4762184323,-2.127844762184323,SENSEX
9,10000000,2018-03-26,10135.3,10140.8,5.5,2744.6284661024915,1.3499666666666668,11390.299621940876,0.11390299621940876,SENSEX
9,10000000,2018-03-27,10140.8,10183.55,42.75,2744.6284661024915,1.3499666666666668,113627.70998425869,1.1362770998425868,SENSEX
9,10000000,2018-03-28,10183.55,10114.2,-69.34999999999854,2744.6284661024915,1.3499666666666668,-194045.1410658266,-1.940451410658266,SENSEX
10,10000000,2018-03-28,10139.6,10127.9,-11.700000000000728,5332.775657447544,4.0535000000000005,-84009.88131960377,-0.8400988131960377,SENSEX
11,10000000,2018-03-28,10136.5,10119.2,-17.299999999999272,9663.66650876342,4.05114,-206330.29654191196,-2.0633029654191195,SENSEX
12,10000000,2018-04-02,10175.1,10217.0,41.899999999999636,9187.12001801384,1.3545030392156863,372496.34676873754,3.7249634676873753,SENSEX
12,10000000,2018-04-03,10217.0,10244.4,27.399999999999636,9187.12001801384,1.3545030392156863,239283.10650753687,2.392831065075369,SENSEX
12,10000000,2018-04-04,10244.4,10142.8,-101.60000000000036,9187.12001801384,1.3545030392156863,-945855.3758162486,-9.458553758162486,SENSEX
13,10000000,2018-04-05,10238.7,10327.65,88.94999999999891,6493.09313132573,0.2772433333333334,575760.4672480441,5.757604672480441,SENSEX
13,10000000,2018-04-06,10327.65,10320.95,-6.699999999998909,6493.09313132573,0.2772433333333334,-45303.89076324782,-0.4530389076324782,SENSEX
13,10000000,2018-04-09,10320.95,10373.35,52.399999999999636,6493.09313132573,0.2772433333333334,338437.91329809336,3.384379132980934,SENSEX
13,10000000,2018-04-10,10373.35,10401.35,28.0,6493.09313132573,0.2772433333333334,180006.4408937479,1.800064408937479,SENSEX
13,10000000,2018-04-11,10401.35,10414.05,12.699999999998909,6493.09313132573,0.2772433333333334,80662.11598445717,0.8066211598445716,SENSEX
13,10000000,2018-04-12,10414.05,10454.15,40.100000000000364,6493.09313132573,0.2772433333333334,258572.8677827916,2.5857286778279165,SENSEX
13,10000000,2018-04-13,10454.15,10483.7,29.55000000000109,6493.09313132573,0.2772433333333334,190070.73524730987,1.9007073524730989,SENSEX
13,10000000,2018-04-16,10483.7,10530.7,47.0,6493.09313132573,0.2772433333333334,303375.2103889368,3.033752103889368,SENSEX
13,10000000,2018-04-17,10530.7,10547.55,16.849999999998545,6493.09313132573,0.2772433333333334,107608.45247945657,1.0760845247945656,SENSEX
13,10000000,2018-04-18,10547.55,10536.65,-10.899999999999636,6493.09313132573,0.2772433333333334,-72574.88191482061,-0.7257488191482061,SENSEX
13,10000000,2018-04-19,10536.65,10568.1,31.450000000000728,6493.09313132573,0.2772433333333334,202407.6121968264,2.024076121968264,SENSEX
13,10000000,2018-04-20,10568.1,10579.85,11.75,6493.09313132573,0.2772433333333334,74493.67750970481,0.7449367750970481,SENSEX
13,10000000,2018-04-23,10579.85,10582.8,2.9499999999989086,6493.09313132573,0.2772433333333334,17354.4579540313,0.173544579540313,SENSEX
13,10000000,2018-04-24,10582.8,10620.35,37.55000000000109,6493.09313132573,0.2772433333333334,242015.48029791572,2.420154802979157,SENSEX
13,10000000,2018-04-25,10620.35,10554.55,-65.80000000000109,6493.09313132573,0.2772433333333334,-429045.6948246126,-4.290456948246126,SENSEX
14,10000000,2018-04-26,10622.8,10615.55,-7.25,6579.159544618855,0.8514099999999999,-53300.46892637063,-0.5330046892637063,SENSEX
14,10000000,2018-04-27,10615.55,10694.7,79.15000000000146,6579.159544618855,0.8514099999999999,515138.915728708,5.15138915728708,SENSEX
14,10000000,2018-04-30,10694.7,10740.9,46.19999999999891,6579.159544618855,0.8514099999999999,298355.60873349995,2.9835560873349993,SENSEX
14,10000000,2018-05-02,10740.9,10716.8,-24.100000000000364,6579.159544618855,0.8514099999999999,-164159.30725320074,-1.6415930725320074,SENSEX
14,10000000,2018-05-03,10716.8,10662.45,-54.349999999998545,6579.159544618855,0.8514099999999999,-363178.88347790914,-3.631788834779091,SENSEX
15,10000000,2018-05-07,10680.9,10722.75,41.850000000000364,8477.041346353575,0.5349275,350229.57781009865,3.502295778100987,SENSEX
15,10000000,2018-05-08,10722.75,10714.3,-8.450000000000728,8477.041346353575,0.5349275,-76165.60191149543,-0.7616560191149542,SENSEX
15,10000000,2018-05-09,10714.3,10748.55,34.25,8477.041346353575,0.5349275,285804.0635778084,2.858040635778084,SENSEX
15,10000000,2018-05-10,10748.55,10710.35,-38.19999999999891,8477.041346353575,0.5349275,-328357.58196549886,-3.2835758196549887,SENSEX
15,10000000,2018-05-11,10710.35,10798.55,88.19999999999891,8477.041346353575,0.5349275,743140.4442135745,7.4314044421357455,SENSEX
15,10000000,2018-05-14,10798.55,10797.1,-1.4499999999989086,8477.041346353575,0.5349275,-16826.312487004983,-0.16826312487004982,SENSEX
15,10000000,2018-05-15,10797.1,10804.05,6.949999999998909,8477.041346353575,0.5349275,54380.834822346544,0.5438083482234654,SENSEX
15,10000000,2018-05-16,10804.05,10716.2,-87.84999999999854,8477.041346353575,0.5349275,-749242.6848119508,-7.492426848119508,SENSEX
16,10000000,2018-05-25,10554.8,10611.2,56.400000000001455,4191.579855760364,1.056745,231975.67281021515,2.319756728102152,SENSEX
16,10000000,2018-05-28,10611.2,10683.1,71.89999999999964,4191.579855760364,1.056745,296945.1605744931,2.969451605744931,SENSEX
16,10000000,2018-05-29,10683.1,10630.95,-52.149999999999636,4191.579855760364,1.056745,-223020.32053257694,-2.230203205325769,SENSEX
16,10000000,2018-05-30,10630.95,10580.1,-50.850000000000364,4191.579855760364,1.056745,-217571.26672009152,-2.1757126672009153,SENSEX
17,10000000,2018-05-31,10670.5,10731.9,61.399999999999636,6641.489777314443,1.4218633333333335,398344.1815340328,3.983441815340328,SENSEX
17,10000000,2018-06-01,10731.9,10686.45,-45.44999999999891,6641.489777314443,1.4218633333333335,-311299.0011720058,-3.1129900117200577,SENSEX
17,10000000,2018-06-04,10686.45,10657.45,-29.0,6641.489777314443,1.4218633333333335,-202046.49433519042,-2.020464943351904,SENSEX
18,10000000,2018-06-06,10660.4,10644.95,-15.449999999998909,7151.621384750037,4.255770294117647,-140928.20823837598,-1.40928208238376,SENSEX
19,10000000,2018-06-06,10682.95,10687.85,4.899999999999636,4487.757661086132,0.6136828571428572,19235.95259570033,0.1923595259570033,SENSEX
19,10000000,2018-06-07,10687.85,10762.2,74.35000000000036,4487.757661086132,0.6136828571428572,330910.7221581355,3.309107221581355,SENSEX
19,10000000,2018-06-08,10762.2,10759.35,-2.850000000000364,4487.757661086132,0.6136828571428572,-15544.169277717194,-0.15544169277717193,SENSEX
19,10000000,2018-06-11,10759.35,10781.95,22.600000000000364,4487.757661086132,0.6136828571428572,98669.26319692814,0.9866926319692813,SENSEX
19,10000000,2018-06-12,10781.95,10852.35,70.39999999999964,4487.757661086132,0.6136828571428572,313184.079396842,3.13184079396842,SENSEX
19,10000000,2018-06-13,10852.35,10855.05,2.6999999999989086,4487.757661086132,0.6136828571428572,9362.885741307577,0.09362885741307578,SENSEX
19,10000000,2018-06-14,10855.05,10795.95,-59.099999999998545,4487.757661086132,0.6136828571428572,-267980.537713804,-2.67980537713804,SENSEX
20,10000000,2018-06-21,10779.4,10739.3,-40.100000000000364,7750.170959653423,4.304018235294118,-344138.7326191003,-3.441387326191003,SENSEX
21,10000000,2018-06-22,10788.5,10824.35,35.850000000000364,7333.908541846078,2.156055,247108.31104399462,2.471083110439946,SENSEX
