,index,Trade No.,Entry_Date,Exit_Date,Trade_Type,Entry_Price,Previous MA Value,Initial SL,Exit_Price,Exit Remark,PnL,Slippage,PnL w cs,Qty,Profit_Loss INR,ROI%,Trade Year
0,0,0,2022-01-28 09:15:00+05:30,2022-01-28 13:45:00+05:30,Long,7493.15,7335.62,7329.990000000001,7465.1,Trailing SL Hit,-28.049999999999272,7.479125,-35.52912499999927,15.32238293699446,-544.3908586663321,-0.21775634346653283,2022
1,1,1,2022-02-02 09:15:00+05:30,2022-02-04 09:15:00+05:30,Long,7703.05,7591.839999999999,7583.2699999999995,7583.2699999999995,Initial SL Hit,-119.78000000000065,7.64316,-127.42316000000065,20.871597929537373,-2659.5249624311227,-1.063809984972449,2022
2,2,2,2022-02-15 14:45:00+05:30,2022-02-15 15:15:00+05:30,Long,7318.15,7213.85,7199.62,7310.3,Trailing SL Hit,-7.849999999999454,7.314225,-15.164224999999455,21.09170674090952,-319.83938665315713,-0.12793575466126286,2022
3,3,3,2022-02-16 09:15:00+05:30,2022-02-16 14:15:00+05:30,Long,7357.1,7275.75,7268.579999999999,7315.1,Trailing SL Hit,-42.0,7.336100000000001,-49.3361,28.24220515137779,-1393.3602575688897,-0.5573441030275559,2022
4,4,4,2022-02-28 14:45:00+05:30,2022-03-02 09:15:00+05:30,Long,7014.9,6958.719999999999,6932.76,6932.76,Initial SL Hit,-82.13999999999942,6.97383,-89.11382999999942,30.435841246652274,-2712.254382761141,-1.0849017531044565,2022
5,5,5,2022-03-09 12:15:00+05:30,2022-03-22 09:45:00+05:30,Long,6806.2,6761.110000000001,6748.82,7052.1,Trailing SL Hit,245.90000000000055,6.92915,238.97085000000055,43.56918787033801,10411.765859184388,4.164706343673755,2022
6,6,6,2022-03-22 12:45:00+05:30,2022-03-28 09:45:00+05:30,Long,7111.1,7069.44,7042.960000000001,7148.9,Trailing SL Hit,37.79999999999927,7.13,30.669999999999273,36.68916935720607,1125.2568241854835,0.4501027296741934,2022
7,7,7,2022-03-29 09:15:00+05:30,2022-04-12 09:15:00+05:30,Long,7252.2,7176.85,7171.19,7516.15,Trailing SL Hit,263.9499999999998,7.384174999999999,256.5658249999998,30.860387606468255,7917.720806073296,3.1670883224293185,2022
8,8,8,2022-05-17 09:15:00+05:30,2022-05-19 09:15:00+05:30,Long,6588.95,6541.7,6522.539999999999,6536.5,Trailing SL Hit,-52.44999999999982,6.562725,-59.01272499999982,37.644932992018845,-2221.5300783014286,-0.8886120313205714,2022
9,9,9,2022-05-20 09:15:00+05:30,2022-05-20 11:45:00+05:30,Long,6617.1,6491.45,6486.14,6598.2,Trailing SL Hit,-18.900000000000546,6.60765,-25.507650000000545,19.08979841172877,-486.93589645694374,-0.1947743585827775,2022
10,10,10,2022-05-23 09:15:00+05:30,2022-05-24 10:45:00+05:30,Long,6691.7,6622.259999999999,6619.0,6629.95,Trailing SL Hit,-61.75,6.660825,-68.410825,34.387895460797886,-2352.5042984869388,-0.9410017193947755,2022
11,11,11,2022-05-26 15:15:00+05:30,2022-06-03 14:15:00+05:30,Long,6573.05,6533.3099999999995,6510.9400000000005,6804.6,Trailing SL Hit,231.55000000000018,6.6888250000000005,224.86117500000017,40.251167283851444,9050.924770568401,3.62036990822736,2022
12,12,12,2022-06-23 09:45:00+05:30,2022-06-23 11:15:00+05:30,Long,6277.45,6209.339999999999,6190.61,6260.8,Trailing SL Hit,-16.649999999999636,6.269125,-22.919124999999635,28.78857669276826,-659.8089877936318,-0.2639235951174527,2022
13,13,13,2022-06-24 09:15:00+05:30,2022-06-30 10:45:00+05:30,Long,6326.05,6276.23,6265.2,6367.35,Trailing SL Hit,41.30000000000018,6.346700000000001,34.95330000000018,41.084634346754065,1436.0435497124065,0.5744174198849626,2022
14,14,14,2022-07-05 09:15:00+05:30,2022-07-05 14:15:00+05:30,Long,6465.55,6409.3,6408.38,6408.38,Initial SL Hit,-57.17000000000007,6.436965000000001,-63.60696500000007,43.72922861640715,-2781.4835140808113,-1.1125934056323246,2022
