Trade No.,Portfolio,Date,Entry Price,Exit Price,Points,Qty,Slippage,PnL,ROI%,Index
378,250000,2022-02-16,38152.85,37863.65,-289.1999999999971,3.568539753532859,3.773775,-1045.488562830081,-0.41819542513203245,BNF
379,250000,2022-02-18,37762.25,37665.05,-97.19999999999709,9.652820232311406,7.542730000000001,-1011.0627433315028,-0.4044250973326011,BNF
380,250000,2022-02-21,37737.9,37715.9,-22.0,11.08913818914383,7.545380000000001,-327.63280167076636,-0.13105312066830654,BNF
381,250000,2022-02-22,37504.7,37373.5,-131.1999999999971,7.5396775531234,7.48782,-1045.6614433455966,-0.41826457733823863,BNF
382,250000,2022-02-23,37656.2,37522.9,-133.29999999999563,5.717661857477818,7.51791,-805.1491928567193,-0.32205967714268774,BNF
383,250000,2022-02-25,36618.7,36558.0,-60.69999999999709,3.138075313807541,7.31767,-213.4445711296986,-0.08537782845187944,BNF
384,250000,2022-03-08,33176.45,33206.9,30.450000000004366,3.1576620670055804,3.3162225,85.6792999463333,0.03427171997853332,BNF
384,250000,2022-03-09,33206.9,33148.0,-58.900000000001455,3.1576620670055804,3.3162225,-196.4578057406337,-0.07858312229625349,BNF
385,250000,2022-03-09,33484.4,33891.25,406.84999999999854,4.099228661806797,1.367345,1662.1661212415113,0.6648664484966046,BNF
385,250000,2022-03-10,33891.25,34400.7,509.4499999999971,4.099228661806797,1.367345,2082.7469819428825,0.8330987927771529,BNF
385,250000,2022-03-11,34400.7,34546.7,146.0,4.099228661806797,1.367345,592.8823248092142,0.23715292992368567,BNF
385,250000,2022-03-14,34546.7,35343.65,796.9500000000044,4.099228661806797,1.367345,3261.2752222123668,1.3045100888849466,BNF
385,250000,2022-03-15,35343.65,34882.85,-460.8000000000029,4.099228661806797,1.367345,-1894.5296271751622,-0.757811850870065,BNF
386,250000,2022-03-16,35710.8,35689.3,-21.5,4.501868275334228,2.3897816666666674,-107.54865018982794,-0.043019460075931173,BNF
386,250000,2022-03-17,35689.3,36388.55,699.25,4.501868275334228,2.3897816666666674,3137.1729092573173,1.2548691637029268,BNF
386,250000,2022-03-21,36388.55,35982.65,-405.90000000000146,4.501868275334228,2.3897816666666674,-1838.066815228312,-0.7352267260913248,BNF
387,250000,2022-03-22,36138.0,36439.95,301.9499999999971,5.330253631235259,3.6111475,1590.2217518766697,0.6360887007506678,BNF
387,250000,2022-03-23,36439.95,36084.95,-355.0,5.330253631235259,3.6111475,-1911.488371163318,-0.7645953484653273,BNF
388,250000,2022-03-28,35482.8,35749.25,266.4499999999971,7.69260356167538,1.049297142857143,2041.622392069984,0.8166489568279937,BNF
388,250000,2022-03-29,35749.25,35923.9,174.65000000000146,7.69260356167538,1.049297142857143,1335.4413851082177,0.534176554043287,BNF
388,250000,2022-03-30,35923.9,36324.35,400.4499999999971,7.69260356167538,1.049297142857143,3072.431269334485,1.2289725077337939,BNF
388,250000,2022-03-31,36324.35,36371.0,46.650000000001455,7.69260356167538,1.049297142857143,350.788129213769,0.1403152516855076,BNF
388,250000,2022-04-01,36371.0,37158.9,787.9000000000015,7.69260356167538,1.049297142857143,6052.930519305644,2.421172207722258,BNF
388,250000,2022-04-04,37158.9,38600.85,1441.949999999997,7.69260356167538,1.049297142857143,11084.277878819394,4.433711151527758,BNF
388,250000,2022-04-05,38600.85,37968.0,-632.8499999999985,7.69260356167538,1.049297142857143,-4876.335990944653,-1.950534396377861,BNF
389,250000,2022-04-07,37903.45,37679.4,-224.04999999999563,6.858945780033691,7.558285000000001,-1588.5886690215607,-0.6354354676086242,BNF
390,250000,2022-04-08,37732.5,37803.1,70.59999999999854,10.73902382273467,3.7699300000000004,717.6897138050099,0.28707588552200397,BNF
390,250000,2022-04-11,37803.1,37666.1,-137.0,10.73902382273467,3.7699300000000004,-1511.7316317946916,-0.6046926527178766,BNF
391,250000,2022-04-11,37802.5,37745.0,-57.5,11.910669975185966,7.55475,-774.8456575682292,-0.30993826302729166,BNF
392,250000,2022-04-12,37747.55,37747.85,0.2999999999956344,7.170771933598562,3.7655775000000005,-24.85086587074198,-0.009940346348296793,BNF
392,250000,2022-04-13,37747.85,37564.0,-183.84999999999854,7.170771933598562,3.7655775000000005,-1345.3485174428756,-0.5381394069771502,BNF
393,250000,2022-04-19,37045.5,36955.25,-90.25,7.681769879780175,7.400075,-750.1254048932751,-0.30005016195731005,BNF
394,250000,2022-04-21,36605.5,36577.95,-27.55000000000291,8.573020703845128,7.318345,-298.9270435938397,-0.11957081743753588,BNF
395,250000,2022-04-21,36673.25,36911.25,238.0,10.556689422196918,3.655484166666666,2473.902271447608,0.9895609085790432,BNF
395,250000,2022-04-22,36911.25,36340.55,-570.6999999999971,10.556689422196918,3.655484166666666,-6063.292464283008,-2.425316985713203,BNF
396,250000,2022-04-26,36536.4,36390.15,-146.25,4.846996477849162,3.6278508333333335,-726.4574150967687,-0.2905829660387075,BNF
396,250000,2022-04-27,36390.15,36129.45,-260.70000000000437,4.846996477849162,3.6278508333333335,-1281.1961619866265,-0.5124784647946506,BNF
397,250000,2022-04-28,36264.65,36424.0,159.34999999999854,8.599684678228392,3.631297500000001,1339.131740002843,0.5356526960011372,BNF
397,250000,2022-04-29,36424.0,36361.3,-62.69999999999709,8.599684678228392,3.631297500000001,-570.4282427977342,-0.2281712971190937,BNF
398,250000,2022-05-02,36170.45,36138.45,-32.0,8.0370777185417,7.23089,-315.30171189756044,-0.1261206847590242,BNF
399,250000,2022-05-04,36236.0,36123.55,-112.44999999999709,8.05390748744934,7.235955000000001,-963.9396091170014,-0.38557584364680053,BNF
400,250000,2022-05-10,34617.9,34473.15,-144.75,7.066638400113037,6.909105,-1071.7200551197752,-0.42868802204791007,BNF
401,250000,2022-05-11,34640.45,34776.25,135.8000000000029,8.63272088974578,3.448495,1142.553602002818,0.4570214408011272,BNF
401,250000,2022-05-12,34776.25,33887.8,-888.4499999999971,8.63272088974578,3.448495,-7699.510769319297,-3.0798043077277186,BNF
402,250000,2022-05-16,33761.9,33548.55,-213.34999999999854,7.403477166442463,6.731045000000002,-1629.3649914242853,-0.6517459965697142,BNF
403,250000,2022-05-17,33869.8,34346.75,476.9499999999971,7.27360892229356,3.4014175000000004,3444.407194811447,1.3777628779245787,BNF
403,250000,2022-05-18,34346.75,34158.55,-188.1999999999971,7.27360892229356,3.4014175000000004,-1393.6337798520724,-0.557453511940829,BNF
404,250000,2022-05-20,33970.8,34311.55,340.75,4.031770350360815,3.40992,1360.0777325323454,0.5440310930129382,BNF
404,250000,2022-05-23,34311.55,34227.6,-83.95000000000437,4.031770350360815,3.40992,-352.21513526591036,-0.14088605410636415,BNF
405,250000,2022-05-25,34583.4,34403.15,-180.25,8.481164746625343,6.898655000000001,-1587.2385751643485,-0.6348954300657395,BNF
