,Entry_Date,Exit_Date,Trade_Type,Entry_Price,Previous MA Value,Initial SL,Exit_Price,Exit Remark,PnL,Slippage,PnL w cs,Qty,Profit_Loss INR,ROI%,Trade Year,Index,Portfolio,Allocation,ROI% PF
10,2018-01-31 14:15:00+05:30,2018-02-01 12:15:00+05:30,Long,27398.5,27266.791666666668,27186.94583333333,27186.94583333333,Initial SL Hit,-211.5541666666686,5.4585445833333335,-217.01271125000196,1181.7304472849637,-256450.5283319874,-2.5645052833198743,2018,BANKNIFTY,30000000.0,10000000,-0.8548350944399581
11,2018-02-01 09:15:00+05:30,2018-02-01 11:45:00+05:30,Long,36109.63,36052.03259259259,35968.902962962966,35968.902962962966,Initial SL Hit,-140.72703703703155,7.207853296296296,-147.93489033332784,2131.786516055594,-315365.60446675133,-3.153656044667513,2018,SENSEX,30000000.0,10000000,-1.0512186815558378
12,2018-02-01 10:45:00+05:30,2018-02-01 11:45:00+05:30,Long,11091.95,11067.867647058823,11041.407352941176,11041.407352941176,Initial SL Hit,-50.542647058824514,4.426671470588236,-54.969318529412746,5935.581483313335,-326274.8692135349,-3.262748692135349,2018,NIFTY,30000000.0,10000000,-1.0875828973784498
13,2018-02-01 13:15:00+05:30,2018-02-01 14:45:00+05:30,Long,36198.55,36051.13333333333,35929.36037037037,35929.36037037037,Initial SL Hit,-269.1896296296327,7.212791037037038,-276.40242066666974,1114.45600788098,-308038.33830481605,-3.08038338304816,2018,SENSEX,30000000.0,10000000,-1.0267944610160535
14,2018-02-01 13:15:00+05:30,2018-02-01 14:15:00+05:30,Long,27555.5,27469.754166666666,27325.325,27325.325,Initial SL Hit,-230.17499999999927,5.4880825,-235.6630824999993,1086.1301183881862,-255960.7716954491,-2.559607716954491,2018,BANKNIFTY,30000000.0,10000000,-0.8532025723181637
15,2018-02-01 13:15:00+05:30,2018-02-01 14:15:00+05:30,Long,11095.45,11057.10588235294,11021.91911764706,11021.91911764706,Initial SL Hit,-73.53088235294126,4.423473823529412,-77.95435617647067,4079.9184016319623,-318047.4122517549,-3.1804741225175497,2018,NIFTY,30000000.0,10000000,-1.0601580408391829
16,2018-02-07 09:45:00+05:30,2018-02-07 10:15:00+05:30,Long,25927.7,25585.44583333333,25463.954166666663,25828.1,Trailing SL Hit,-99.60000000000218,5.175580000000001,-104.77558000000218,539.0884015130404,-56483.299939802855,-0.5648329993980286,2018,BANKNIFTY,30000000.0,10000000,-0.18827766646600952
17,2018-02-08 10:15:00+05:30,2018-02-09 09:15:00+05:30,Long,25975.75,25799.029166666664,25679.8875,25421.2,Gap,-554.5499999999993,5.139695,-559.6896949999992,844.9871139465143,-472930.5800836542,-4.729305800836542,2018,BANKNIFTY,30000000.0,10000000,-1.5764352669455142
18,2018-02-12 13:45:00+05:30,2018-02-14 09:15:00+05:30,Long,25675.25,25603.229166666668,25540.675000000003,25540.675000000003,Initial SL Hit,-134.5749999999971,5.1215925,-139.69659249999708,1857.7001671930552,-259514.38324354467,-2.5951438324354466,2018,BANKNIFTY,30000000.0,10000000,-0.8650479441451489
19,2018-02-15 09:45:00+05:30,2018-02-15 13:15:00+05:30,Long,10572.3,10528.13088235294,10506.480882352942,10553.75,Trailing SL Hit,-18.549999999999272,4.22521,-22.775209999999277,4557.946243045887,-103808.1828540778,-1.0380818285407782,2018,NIFTY,30000000.0,10000000,-0.3460272761802593
20,2018-02-15 09:45:00+05:30,2018-02-15 13:15:00+05:30,Long,34390.48,34304.474444444444,34229.72925925926,34338.74,Trailing SL Hit,-51.74000000000524,6.872922000000001,-58.61292200000524,1866.2433443080056,-109385.97557295406,-1.0938597557295406,2018,SENSEX,30000000.0,10000000,-0.36461991857651355
21,2018-02-15 12:15:00+05:30,2018-02-15 12:45:00+05:30,Long,25566.85,25530.20833333333,25435.39583333333,25486.85,Trailing SL Hit,-80.0,5.10537,-85.10537,1901.80354369394,-161853.6942533839,-1.6185369425338392,2018,BANKNIFTY,30000000.0,10000000,-0.5395123141779464
22,2018-02-15 13:45:00+05:30,2018-02-15 14:15:00+05:30,Long,10566.5,10554.316176470587,10531.235294117649,10538.0,Trailing SL Hit,-28.5,4.2209,-32.7209,8507.089241034144,-278359.61634695414,-2.7835961634695416,2018,NIFTY,30000000.0,10000000,-0.9278653878231805
23,2018-02-16 09:15:00+05:30,2018-02-16 10:15:00+05:30,Long,34409.53,34369.90666666667,34289.37259259259,34321.78,Trailing SL Hit,-87.75,6.873131,-94.623131,2496.7249749556627,-236247.9343762014,-2.362479343762014,2018,SENSEX,30000000.0,10000000,-0.7874931145873381
24,2018-02-16 09:15:00+05:30,2018-02-16 10:15:00+05:30,Long,10583.95,10558.995588235292,10535.761764705883,10556.3,Trailing SL Hit,-27.65000000000145,4.2280500000000005,-31.87805000000145,6225.585937500022,-198459.5397949316,-1.9845953979493165,2018,NIFTY,30000000.0,10000000,-0.6615317993164387
25,2018-02-20 12:15:00+05:30,2018-02-20 12:45:00+05:30,Long,25135.7,25054.3125,24971.325,25070.75,Trailing SL Hit,-64.95000000000073,5.020645,-69.97064500000073,1520.912547528517,-106419.2319391646,-1.064192319391646,2018,BANKNIFTY,30000000.0,10000000,-0.3547307731305487
26,2018-02-22 14:45:00+05:30,2018-02-27 13:45:00+05:30,Long,24974.3,24890.35,24832.33333333333,25431.35,Trailing SL Hit,457.0499999999993,5.040565,452.00943499999926,1760.9767551068269,795978.1081239688,7.959781081239688,2018,BANKNIFTY,30000000.0,10000000,2.6532603604132294
27,2018-02-23 09:15:00+05:30,2018-02-28 09:15:00+05:30,Long,33918.01,33800.79851851852,33744.903333333335,34167.76,Trailing SL Hit,249.75,6.8085770000000005,242.941423,1733.0355079719643,421026.1124162368,4.210261124162368,2018,SENSEX,30000000.0,10000000,1.4034203747207892
28,2018-02-23 09:45:00+05:30,2018-02-28 09:15:00+05:30,Long,10415.9,10387.447058823527,10365.166176470588,10494.2,Trailing SL Hit,78.30000000000109,4.18202,74.1179800000011,5913.214875793487,438275.5418997706,4.382755418997706,2018,NIFTY,30000000.0,10000000,1.4609184729992355
29,2018-03-06 09:15:00+05:30,2018-03-06 10:15:00+05:30,Long,25002.85,24814.545833333337,24755.32083333333,24921.95,Trailing SL Hit,-80.89999999999782,4.9924800000000005,-85.89247999999782,1009.9819886545486,-86749.85776086884,-0.8674985776086883,2018,BANKNIFTY,30000000.0,10000000,-0.28916619253622944
30,2018-03-08 14:15:00+05:30,2018-03-09 13:45:00+05:30,Long,24393.35,24255.39583333333,24170.366666666665,24390.35,Trailing SL Hit,-3.0,4.87837,-7.87837,1121.1600269078394,-8832.913521189916,-0.0883291352118991,2018,BANKNIFTY,30000000.0,10000000,-0.029443045070633053
31,2018-03-12 09:15:00+05:30,2018-03-14 11:15:00+05:30,Long,33577.97,33355.52481481481,33286.18148148148,33632.95,Trailing SL Hit,54.979999999995925,6.7210920000000005,48.25890799999593,1028.14189373581,49617.00506073805,0.4961700506073804,2018,SENSEX,30000000.0,10000000,0.16539001686912683
32,2018-03-12 09:15:00+05:30,2018-03-14 12:15:00+05:30,Long,10316.5,10235.85882352941,10211.283823529411,10351.95,Trailing SL Hit,35.45000000000073,4.1336900000000005,31.31631000000073,2851.272590045737,89291.33632437729,0.8929133632437728,2018,NIFTY,30000000.0,10000000,0.29763778774792427
33,2018-03-12 13:15:00+05:30,2018-03-13 13:45:00+05:30,Long,24484.55,24448.358333333334,24374.75833333333,24639.35,Trailing SL Hit,154.79999999999927,4.912389999999999,149.88760999999928,2277.0398481973184,341300.06072105723,3.413000607210572,2018,BANKNIFTY,30000000.0,10000000,1.1376668690701908
34,2018-03-14 14:15:00+05:30,2018-03-15 15:15:00+05:30,Long,24830.45,24668.45833333333,24563.24583333333,24745.8,Trailing SL Hit,-84.65000000000146,4.957625,-89.60762500000146,935.6141527234178,-83838.16214193411,-0.8383816214193411,2018,BANKNIFTY,30000000.0,10000000,-0.2794605404731137
35,2018-03-21 09:15:00+05:30,2018-03-21 11:45:00+05:30,Long,24358.85,24263.300000000003,24193.19166666667,24337.6,Trailing SL Hit,-21.25,4.869645,-26.119645,1509.1302379395718,-39417.946073747145,-0.3941794607374714,2018,BANKNIFTY,30000000.0,10000000,-0.13139315357915715
36,2018-03-21 09:45:00+05:30,2018-03-21 11:15:00+05:30,Long,33310.49,33071.55666666667,32987.26296296296,33269.85,Trailing SL Hit,-40.63999999999942,6.658034,-47.29803399999942,928.1401789591716,-43899.20574117645,-0.4389920574117644,2018,SENSEX,30000000.0,10000000,-0.1463306858039215
37,2018-03-26 12:45:00+05:30,2018-03-28 14:15:00+05:30,Long,23908.0,23770.804166666665,23707.170833333334,24248.45,Trailing SL Hit,340.4500000000007,4.815645,335.6343550000007,1244.839104545739,417810.7699329876,4.178107699329876,2018,BANKNIFTY,30000000.0,10000000,1.3927025664432917
38,2018-03-26 14:15:00+05:30,2018-03-28 09:15:00+05:30,Long,32971.03,32733.60814814815,32637.24407407407,33018.32,Trailing SL Hit,47.29000000000087,6.598935000000001,40.69106500000088,898.7796569546638,36572.30144182071,0.3657230144182071,2018,SENSEX,30000000.0,10000000,0.1219076714727357
39,2018-03-26 14:45:00+05:30,2018-03-28 09:45:00+05:30,Long,10135.3,10054.333823529412,10025.995588235292,10114.2,Trailing SL Hit,-21.099999999998545,4.0499,-25.149899999998546,2744.6284661024915,-69027.13145962705,-0.6902713145962704,2018,NIFTY,30000000.0,10000000,-0.23009043819875682
40,2018-03-28 11:15:00+05:30,2018-03-28 12:45:00+05:30,Long,10139.6,10105.086764705882,10083.34411764706,10127.9,Trailing SL Hit,-11.700000000000728,4.0535000000000005,-15.753500000000727,5332.775657447544,-84009.88131960377,-0.8400988131960377,2018,NIFTY,30000000.0,10000000,-0.28003293773201254
41,2018-03-28 13:45:00+05:30,2018-03-28 14:15:00+05:30,Long,10136.5,10125.216176470589,10105.45588235294,10119.2,Trailing SL Hit,-17.299999999999272,4.05114,-21.351139999999276,9663.66650876342,-206330.296541912,-2.0633029654191195,2018,NIFTY,30000000.0,10000000,-0.6877676551397066
42,2018-04-02 12:45:00+05:30,2018-04-04 13:15:00+05:30,Long,10175.1,10164.813235294116,10142.445588235294,10142.445588235294,Initial SL Hit,-32.65441176470631,4.063509117647059,-36.71792088235337,9187.12001801384,-337331.945958117,-3.3733194595811704,2018,NIFTY,30000000.0,10000000,-1.12443981986039
43,2018-04-02 13:15:00+05:30,2018-04-04 13:15:00+05:30,Long,33191.95,33113.22148148148,33038.42444444445,33038.42444444445,Initial SL Hit,-153.52555555554864,6.623037444444445,-160.14859299999307,1954.072069072917,-312941.8924826129,-3.1294189248261293,2018,SENSEX,30000000.0,10000000,-1.0431396416087098
44,2018-04-02 13:15:00+05:30,2018-04-04 13:15:00+05:30,Long,24314.45,24263.704166666663,24174.729166666668,24174.729166666668,Initial SL Hit,-139.72083333333285,4.848917916666667,-144.5697512499995,1789.282199624257,-258676.0825157308,-2.586760825157308,2018,BANKNIFTY,30000000.0,10000000,-0.8622536083857694
45,2018-04-05 09:15:00+05:30,2018-04-25 13:45:00+05:30,Long,33360.13,33306.107407407406,33229.13925925926,34468.06,Trailing SL Hit,1107.9300000000003,6.782819000000001,1101.1471810000005,2290.238213048764,2521889.3521171245,25.21889352117125,2018,SENSEX,30000000.0,10000000,8.406297840390415
46,2018-04-05 09:15:00+05:30,2018-04-25 13:45:00+05:30,Long,10238.7,10214.058823529413,10192.497058823528,10554.55,Trailing SL Hit,315.84999999999854,4.158650000000001,311.6913499999985,6493.09313132573,2023840.9637786343,20.238409637786344,2018,NIFTY,30000000.0,10000000,6.746136545928781
47,2018-04-05 09:45:00+05:30,2018-04-11 09:15:00+05:30,Long,24470.15,24439.9375,24330.858333333334,25022.1,Trailing SL Hit,551.9499999999971,4.949225,547.0007749999971,1794.7950942267269,981754.3075082124,9.817543075082124,2018,BANKNIFTY,30000000.0,10000000,3.272514358360708
48,2018-04-12 12:45:00+05:30,2018-04-13 13:45:00+05:30,Long,25158.8,25109.079166666663,25052.62083333333,25138.5,Trailing SL Hit,-20.299999999999272,5.029730000000001,-25.329729999999277,2354.510850370873,-59639.1241219629,-0.5963912412196289,2018,BANKNIFTY,30000000.0,10000000,-0.19879708040654298
49,2018-04-16 13:15:00+05:30,2018-04-17 12:15:00+05:30,Long,25251.4,25212.95833333333,25144.92916666667,25246.35,Trailing SL Hit,-5.05000000000291,5.049775,-10.09977500000291,2348.060893045837,-23714.886706068854,-0.2371488670606885,2018,BANKNIFTY,30000000.0,10000000,-0.07904962235356285
50,2018-04-23 11:45:00+05:30,2018-04-23 12:45:00+05:30,Long,25042.95,24973.483333333334,24861.279166666664,24985.95,Trailing SL Hit,-57.0,5.002890000000001,-62.00289,1376.115226714954,-85323.12102933237,-0.8532312102933237,2018,BANKNIFTY,30000000.0,10000000,-0.2844104034311079
51,2018-04-23 13:15:00+05:30,2018-04-23 13:45:00+05:30,Long,25032.55,25002.104166666668,24896.354166666668,24992.95,Trailing SL Hit,-39.59999999999855,5.00255,-44.602549999998544,1835.5921314284228,-81872.08982164013,-0.8187208982164013,2018,BANKNIFTY,30000000.0,10000000,-0.2729069660721337
52,2018-04-24 09:15:00+05:30,2018-04-24 12:15:00+05:30,Long,25083.3,25031.166666666668,24968.63333333333,24968.63333333333,Initial SL Hit,-114.66666666666424,5.005193333333334,-119.67185999999758,2180.232558139581,-260912.4854651165,-2.6091248546511654,2018,BANKNIFTY,30000000.0,10000000,-0.8697082848837216
53,2018-04-26 14:45:00+05:30,2018-05-04 09:45:00+05:30,Long,34725.05,34590.154814814814,34527.984814814816,34989.63,Trailing SL Hit,264.57999999999447,6.971468,257.60853199999445,1522.3389139897156,392167.4928393565,3.921674928393565,2018,SENSEX,30000000.0,10000000,1.3072249761311883
54,2018-04-26 14:45:00+05:30,2018-05-03 10:15:00+05:30,Long,10622.8,10596.40588235294,10577.201470588234,10662.45,Trailing SL Hit,39.650000000001455,4.25705,35.392950000001456,6579.159544618855,232855.86480472743,2.328558648047274,2018,NIFTY,30000000.0,10000000,0.7761862160157581
55,2018-04-26 14:45:00+05:30,2018-05-04 11:15:00+05:30,Long,25011.65,24844.02083333333,24799.291666666668,25549.75,Trailing SL Hit,538.0999999999985,5.05614,533.0438599999985,1177.2554251854165,627528.7760467739,6.275287760467739,2018,BANKNIFTY,30000000.0,10000000,2.0917625868225795
56,2018-05-07 09:15:00+05:30,2018-05-10 15:15:00+05:30,Long,25716.15,25644.016666666663,25589.34166666667,26062.7,Trailing SL Hit,346.5499999999993,5.177885000000001,341.37211499999927,1971.4792666097544,673008.0469212193,6.730080469212194,2018,BANKNIFTY,30000000.0,10000000,2.2433601564040644
57,2018-05-07 12:45:00+05:30,2018-05-16 09:15:00+05:30,Long,10680.9,10666.898529411768,10645.510294117646,10716.2,Trailing SL Hit,35.30000000000109,4.27942,31.02058000000109,8477.041346353575,262962.739247878,2.62962739247878,2018,NIFTY,30000000.0,10000000,0.8765424641595934
58,2018-05-07 12:45:00+05:30,2018-05-16 09:15:00+05:30,Long,35141.49,35049.87962962963,34984.415925925925,35281.3,Trailing SL Hit,139.81000000000495,7.0422790000000015,132.76772100000494,1909.926904032081,253576.6423249345,2.535766423249345,2018,SENSEX,30000000.0,10000000,0.8452554744164484
59,2018-05-11 10:15:00+05:30,2018-05-15 14:15:00+05:30,Long,26241.45,26203.30833333333,26137.67916666667,26494.1,Trailing SL Hit,252.64999999999785,5.273555000000001,247.37644499999783,2409.1547881951697,595968.1469584438,5.959681469584438,2018,BANKNIFTY,30000000.0,10000000,1.9865604898614795
60,2018-05-21 09:15:00+05:30,2018-05-21 09:45:00+05:30,Long,26049.2,25934.55833333333,25873.34583333333,25873.34583333333,Initial SL Hit,-175.85416666667152,5.192254583333333,-181.04642125000484,1421.6325079966437,-257381.4779054612,-2.5738147790546124,2018,BANKNIFTY,30000000.0,10000000,-0.8579382596848706
61,2018-05-22 10:15:00+05:30,2018-05-22 10:45:00+05:30,Long,25890.7,25800.62083333333,25730.42916666667,25730.42916666667,Initial SL Hit,-160.27083333333212,5.162112916666667,-165.4329462499988,1559.8596126348746,-258052.17145456915,-2.580521714545692,2018,BANKNIFTY,30000000.0,10000000,-0.8601739048485638
62,2018-05-23 11:45:00+05:30,2018-05-23 13:15:00+05:30,Long,25884.05,25843.875,25766.38333333333,25816.45,Trailing SL Hit,-67.59999999999854,5.17005,-72.77004999999855,2124.6458923512528,-154610.5878186922,-1.546105878186922,2018,BANKNIFTY,30000000.0,10000000,-0.5153686260623074
63,2018-05-24 13:15:00+05:30,2018-05-24 13:45:00+05:30,Long,25859.15,25783.533333333336,25720.987500000003,25784.2,Trailing SL Hit,-74.95000000000073,5.164335000000001,-80.11433500000072,1809.463494074026,-144963.96453451834,-1.4496396453451834,2018,BANKNIFTY,30000000.0,10000000,-0.48321321511506116
64,2018-05-24 14:15:00+05:30,2018-05-29 13:45:00+05:30,Long,25866.05,25793.90416666667,25731.4875,26270.5,Trailing SL Hit,404.4500000000007,5.213655,399.2363450000007,1857.8727357176035,741730.3204830482,7.417303204830483,2018,BANKNIFTY,30000000.0,10000000,2.472434401610161
65,2018-05-25 09:15:00+05:30,2018-05-29 15:15:00+05:30,Long,34800.33,34588.77370370371,34512.97851851852,34947.69,Trailing SL Hit,147.36000000000058,6.974802,140.38519800000057,1044.017585896214,146564.61551152263,1.4656461551152262,2018,SENSEX,30000000.0,10000000,0.4885487183717421
66,2018-05-25 09:15:00+05:30,2018-05-30 09:15:00+05:30,Long,10554.8,10505.59411764706,10483.22794117647,10580.1,Trailing SL Hit,25.30000000000109,4.22698,21.07302000000109,4191.579855760364,88329.24613203983,0.8832924613203984,2018,NIFTY,30000000.0,10000000,0.2944308204401328
67,2018-05-30 12:45:00+05:30,2018-05-30 13:45:00+05:30,Long,26389.8,26241.666666666668,26146.27916666667,26161.0,Trailing SL Hit,-228.79999999999927,5.25508,-234.0550799999993,1026.6062109675968,-240282.39883651695,-2.4028239883651694,2018,BANKNIFTY,30000000.0,10000000,-0.8009413294550566
68,2018-05-30 14:45:00+05:30,2018-06-04 09:15:00+05:30,Long,26332.85,26241.2,26132.754166666666,26531.85,Trailing SL Hit,199.0,5.28647,193.71353,1249.4013285300823,242025.94173625196,2.42025941736252,2018,BANKNIFTY,30000000.0,10000000,0.8067531391208399
69,2018-05-31 11:15:00+05:30,2018-06-04 13:45:00+05:30,Long,35037.74,34999.25111111111,34909.614074074074,35064.71,Trailing SL Hit,26.970000000001164,7.010245,19.959755000001163,2341.4464936116424,46734.69835810017,0.4673469835810017,2018,SENSEX,30000000.0,10000000,0.15578232786033389
70,2018-05-31 12:45:00+05:30,2018-06-04 12:45:00+05:30,Long,10670.5,10649.979411764709,10625.329411764704,10657.45,Trailing SL Hit,-13.049999999999272,4.26559,-17.315589999999272,6641.489777314443,-115001.31397316336,-1.1500131397316335,2018,NIFTY,30000000.0,10000000,-0.38333771324387783
71,2018-06-06 11:15:00+05:30,2018-06-06 14:15:00+05:30,Long,35101.3,35058.86740740741,34969.41259259259,35048.88,Trailing SL Hit,-52.42000000000553,7.015018,-59.43501800000553,2274.667505391726,-135194.9041269849,-1.3519490412698492,2018,SENSEX,30000000.0,10000000,-0.450649680423283
72,2018-06-06 13:15:00+05:30,2018-06-06 14:15:00+05:30,Long,10660.4,10646.291176470588,10618.451470588234,10618.451470588234,Initial SL Hit,-41.948529411765776,4.255770294117647,-46.20429970588342,7151.621384750037,-330435.6578439957,-3.304356578439957,2018,NIFTY,30000000.0,10000000,-1.1014521928133192
73,2018-06-06 14:45:00+05:30,2018-06-14 09:45:00+05:30,Long,35170.03,35035.43851851852,34953.40296296296,35550.71,Trailing SL Hit,380.6800000000003,7.072074,373.6079260000003,1384.8686853834597,517397.9173284613,5.173979173284613,2018,SENSEX,30000000.0,10000000,1.7246597244282045
74,2018-06-06 14:45:00+05:30,2018-06-08 09:15:00+05:30,Long,26356.75,26312.82083333333,26240.416666666668,26344.85,Trailing SL Hit,-11.900000000001455,5.27016,-17.170160000001456,2148.9971346705097,-36898.62464183733,-0.3689862464183733,2018,BANKNIFTY,30000000.0,10000000,-0.1229954154727911
75,2018-06-06 14:45:00+05:30,2018-06-14 09:45:00+05:30,Long,10682.95,10641.882352941177,10616.101470588232,10795.95,Trailing SL Hit,113.0,4.295780000000001,108.70422,4487.757661086132,487838.1960973922,4.878381960973922,2018,NIFTY,30000000.0,10000000,1.6261273203246407
76,2018-06-08 14:45:00+05:30,2018-06-11 14:45:00+05:30,Long,26451.1,26412.095833333336,26329.33333333333,26438.55,Trailing SL Hit,-12.549999999999272,5.288964999999999,-17.83896499999927,2053.107035313445,-36625.30454420881,-0.3662530454420881,2018,BANKNIFTY,30000000.0,10000000,-0.12208434848069605
77,2018-06-12 15:15:00+05:30,2018-06-14 09:15:00+05:30,Long,26635.25,26579.775,26520.904166666664,26585.25,Trailing SL Hit,-50.0,5.32205,-55.32205,2186.349888860487,-120953.35786903431,-1.2095335786903432,2018,BANKNIFTY,30000000.0,10000000,-0.4031778595634477
78,2018-06-20 09:45:00+05:30,2018-06-22 09:15:00+05:30,Long,26379.3,26341.358333333334,26284.44166666667,26427.25,Trailing SL Hit,47.95000000000073,5.280655,42.669345000000725,2635.5090925064637,112455.4467187971,1.124554467187971,2018,BANKNIFTY,30000000.0,10000000,0.37485148906265703
79,2018-06-20 12:45:00+05:30,2018-06-20 13:45:00+05:30,Long,35507.32,35468.63296296296,35401.62407407408,35486.94,Trailing SL Hit,-20.37999999999738,7.099426000000001,-27.479425999997385,2838.330781171762,-77995.7006647242,-0.779957006647242,2018,SENSEX,30000000.0,10000000,-0.259985668882414
80,2018-06-20 14:15:00+05:30,2018-06-21 11:15:00+05:30,Long,35511.29,35458.44666666667,35392.34925925926,35499.98,Trailing SL Hit,-11.309999999997672,7.101127000000001,-18.411126999997677,2522.26443295757,-46437.73080275894,-0.4643773080275894,2018,SENSEX,30000000.0,10000000,-0.15479243600919648
81,2018-06-21 12:15:00+05:30,2018-06-21 14:15:00+05:30,Long,35534.63,35474.362592592595,35420.42222222222,35461.0,Trailing SL Hit,-73.62999999999738,7.099563000000001,-80.72956299999738,2626.7913257513974,-212059.71582009408,-2.120597158200941,2018,SENSEX,30000000.0,10000000,-0.7068657194003136
82,2018-06-21 12:45:00+05:30,2018-06-21 14:15:00+05:30,Long,10779.4,10759.407352941176,10740.691176470587,10740.691176470587,Initial SL Hit,-38.70882352941226,4.304018235294118,-43.01284176470637,7750.170959653423,-333356.8771369952,-3.333568771369952,2018,NIFTY,30000000.0,10000000,-1.1111895904566507
83,2018-06-22 13:45:00+05:30,2018-06-25 14:15:00+05:30,Long,26533.45,26500.3375,26427.3375,26591.35,Trailing SL Hit,57.89999999999782,5.312480000000001,52.58751999999782,2355.990104841495,123895.67675814909,1.2389567675814908,2018,BANKNIFTY,30000000.0,10000000,0.41298558919383027
84,2018-06-22 14:15:00+05:30,2018-06-25 14:15:00+05:30,Long,10788.5,10764.545588235294,10747.594117647055,10772.05,Trailing SL Hit,-16.450000000000728,4.31211,-20.762110000000728,7333.908541846078,-152267.4158757532,-1.522674158757532,2018,NIFTY,30000000.0,10000000,-0.5075580529191774
85,2018-06-22 14:15:00+05:30,2018-06-25 14:15:00+05:30,Long,35589.92,35524.682222222225,35462.468148148146,35494.63,Trailing SL Hit,-95.29000000000087,7.108454999999999,-102.39845500000088,2353.830059281633,-241028.56140299968,-2.4102856140299966,2018,SENSEX,30000000.0,10000000,-0.8034285380099989
86,2018-06-29 09:15:00+05:30,2018-06-29 09:45:00+05:30,Long,26433.45,26395.974999999995,26296.95833333333,26376.6,Trailing SL Hit,-56.85000000000218,5.281005,-62.13100500000218,1831.6136516270572,-113799.99694731296,-1.1379999694731295,2018,BANKNIFTY,30000000.0,10000000,-0.37933332315770985
87,2018-06-29 11:15:00+05:30,2018-06-29 11:45:00+05:30,Long,26419.0,26387.30833333333,26291.404166666664,26407.2,Trailing SL Hit,-11.799999999999272,5.28262,-17.082619999999274,1959.3116285144667,-33470.176011492375,-0.3347017601149237,2018,BANKNIFTY,30000000.0,10000000,-0.11156725337164124
88,2018-06-29 12:15:00+05:30,2018-06-29 14:15:00+05:30,Long,26435.6,26399.95833333333,26308.487500000003,26371.0,Trailing SL Hit,-64.59999999999854,5.28066,-69.88065999999854,1966.761726816864,-137438.60753269927,-1.3743860753269928,2018,BANKNIFTY,30000000.0,10000000,-0.45812869177566423
