,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin
708,2020-01-29,Wednesday,2020-01-30,1,12100,P,36.45,09:15:00,49.05,49.05,2020-01-30,09:33:00,0,SL hit,-12.599999999999994,0.855,1652.8925619834713,-22239.669421487597,-2.22396694214876,2020,1,52.0,13.65,3.7685950413223153,250.00000000000006
709,2020-01-30,Thursday,2020-01-30,0,12050,P,14.4,14:48:00,45.5,15.0,2020-01-30,15:21:00,0,EOD exit,-0.5999999999999996,0.294,964.6302250803858,-862.3794212218646,-0.08623794212218647,2020,1,24.95,1.0,1.2926045016077172,145.29742765273312
101,2020-01-31,Friday,2020-02-06,6,12150,C,86.4,11:51:00,126.85,0.05,2020-02-06,15:21:00,0,EOD exit,86.35000000000001,0.8645,741.6563658838073,63400.865265760214,6.340086526576022,2020,2,106.15,0.05,6.404202719406676,112.63906056860324
711,2020-01-31,Friday,2020-02-06,6,12050,P,164.25,13:30:00,203.0,239.95,2020-02-01,09:15:00,0,Gap SL hit,-75.69999999999999,4.042,774.1935483870968,-61735.741935483864,-6.173574193548386,2020,2,257.1,135.7,2.2103225806451623,116.61290322580643
710,2020-01-31,Friday,2020-02-06,6,12100,P,163.0,09:15:00,167.6,167.6,2020-01-31,09:18:00,0,SL hit,-4.599999999999994,3.3060000000000005,1652.8925619834713,-13067.768595041316,-1.3067768595041316,2020,1,172.0,161.8,0.19834710743801467,250.00000000000006
712,2020-02-01,Saturday,2020-02-06,5,11900,P,103.7,10:54:00,160.55,160.55,2020-02-01,13:18:00,0,SL hit,-56.85000000000001,2.6425,527.7044854881266,-31394.459102902376,-3.1394459102902372,2020,2,179.5,98.9,0.2532981530343006,78.49604221635883
713,2020-02-03,Monday,2020-02-06,3,11600,P,38.05,10:24:00,95.0,0.1,2020-02-06,15:21:00,0,EOD exit,37.949999999999996,0.3815,526.7778753292362,19790.254609306405,1.9790254609306404,2020,2,67.4,0.05,2.0017559262510973,76.38279192273924
102,2020-02-07,Friday,2020-02-13,6,12200,C,33.6,09:21:00,45.0,45.0,2020-02-12,14:03:00,0,SL hit,-11.399999999999999,0.7859999999999999,1639.344262295082,-19977.049180327867,-1.9977049180327868,2020,2,51.9,7.55,4.270491803278689,250.0
714,2020-02-07,Friday,2020-02-13,6,12150,P,103.0,12:30:00,127.0,127.0,2020-02-10,09:15:00,0,SL hit,-24.0,2.3000000000000003,1250.0,-32875.0,-3.2875,2020,2,127.45,62.85,5.018750000000001,189.84375
715,2020-02-10,Monday,2020-02-13,3,12100,P,110.15,12:06:00,147.4,0.05,2020-02-13,15:21:00,0,EOD exit,110.10000000000001,1.102,805.3691275167786,87783.62416107384,8.778362416107385,2020,2,135.65,0.05,8.867114093959733,121.81208053691275
103,2020-02-13,Thursday,2020-02-13,0,12250,C,5.0,09:15:00,15.0,0.05,2020-02-13,15:21:00,0,EOD exit,4.95,0.050499999999999996,1632.6530612244896,7999.183673469387,0.7999183673469388,2020,2,5.2,0.05,0.8081632653061225,250.0
716,2020-02-14,Friday,2020-02-20,6,12150,P,35.5,09:15:00,60.85,60.85,2020-02-14,10:51:00,0,SL hit,-25.35,0.9634999999999999,1183.4319526627219,-31140.236686390534,-3.1140236686390534,2020,2,78.9,28.7,0.804733727810651,179.73372781065086
104,2020-02-14,Friday,2020-02-20,6,12200,C,48.8,10:51:00,96.5,0.05,2020-02-20,15:21:00,0,EOD exit,48.75,0.48849999999999993,628.9308176100628,30353.144654088046,3.0353144654088045,2020,2,65.15,0.05,3.0660377358490565,95.91194968553458
717,2020-02-17,Monday,2020-02-20,3,12100,P,69.65,14:54:00,93.0,131.0,2020-02-18,09:15:00,0,Gap SL hit,-61.349999999999994,2.0065,1284.7965738758032,-81400.21413276232,-8.140021413276234,2020,2,132.55,65.55,0.5267665952890804,194.32548179871523
718,2020-02-18,Tuesday,2020-02-20,2,12000,P,79.75,14:21:00,104.0,0.05,2020-02-20,15:21:00,0,EOD exit,79.7,0.798,1237.1134020618556,97610.72164948453,9.761072164948454,2020,2,83.55,0.05,9.859793814432988,185.56701030927834
105,2020-02-24,Monday,2020-02-27,3,12050,C,23.25,09:15:00,49.8,0.1,2020-02-27,15:21:00,0,EOD exit,23.15,0.2335,1129.9435028248588,25894.350282485877,2.589435028248588,2020,2,34.35,0.05,2.6214689265536726,170.19774011299435
719,2020-02-24,Monday,2020-02-27,3,12000,P,94.95,11:54:00,133.85,133.85,2020-02-24,13:42:00,0,SL hit,-38.89999999999999,2.2880000000000003,771.2082262210798,-31764.524421593826,-3.1764524421593823,2020,2,142.5,92.2,0.21208226221079693,115.68123393316196
720,2020-02-25,Tuesday,2020-02-27,2,11850,P,53.85,12:24:00,97.0,97.0,2020-02-25,14:09:00,0,SL hit,-43.15,1.5085,695.2491309385864,-31048.783314020857,-3.1048783314020856,2020,2,102.95,51.3,0.1772885283893398,102.9837775202781
721,2020-02-26,Wednesday,2020-02-27,1,11700,P,35.35,12:48:00,49.25,49.25,2020-02-26,14:21:00,0,SL hit,-13.899999999999999,0.846,1709.4017094017092,-25206.837606837602,-2.52068376068376,2020,2,52.25,16.95,3.1452991452991457,249.99999999999994
722,2020-02-27,Thursday,2020-02-27,0,11650,P,71.95,12:27:00,114.0,16.55,2020-02-27,15:21:00,0,EOD exit,55.400000000000006,0.885,713.4363852556481,38892.98454221166,3.889298454221166,2020,2,88.3,10.85,4.35909631391201,103.89417360285375
106,2020-02-28,Friday,2020-03-05,6,11400,C,133.2,09:15:00,145.0,0.1,2020-03-05,15:21:00,0,EOD exit,133.1,1.333,1754.3859649122808,231170.1754385965,23.11701754385965,2020,3,141.95,0.05,23.359649122807014,250.0
723,2020-03-02,Monday,2020-03-05,3,11350,P,141.45,09:21:00,215.8,215.8,2020-03-02,15:00:00,0,SL hit,-74.35000000000002,3.5725000000000002,403.4969737726966,-31441.492938802963,-3.144149293880296,2020,3,245.9,87.05,2.195023537323469,57.246133154001335
724,2020-03-03,Tuesday,2020-03-05,2,11200,P,113.2,12:42:00,180.0,0.05,2020-03-05,15:21:00,0,EOD exit,113.15,1.1325,449.10179640718565,50307.26047904192,5.030726047904192,2020,3,167.35,0.05,5.081586826347306,62.874251497005986
725,2020-03-06,Friday,2020-03-12,6,10900,P,146.45,12:33:00,269.05,269.05,2020-03-09,09:15:00,0,SL hit,-122.60000000000002,4.155,244.6982055464926,-31016.721044045677,-3.101672104404568,2020,3,299.75,105.5,1.0020391517128868,33.34013050570962
107,2020-03-09,Monday,2020-03-12,3,10750,C,100.0,09:15:00,118.5,0.05,2020-03-12,15:21:00,0,EOD exit,99.95,1.0005,1621.6216216216217,160458.64864864867,16.045864864864868,2020,3,103.4,0.05,16.20810810810811,217.9054054054054
726,2020-03-09,Monday,2020-03-12,3,10700,P,252.55,14:51:00,453.4,700.0,2020-03-12,09:15:00,0,Gap SL hit,-447.45,9.5255,149.36519790888727,-68256.23599701271,-6.825623599701272,2020,3,760.65,198.5,0.8073188946975359,19.977595220313674
108,2020-03-16,Monday,2020-03-19,3,9600,C,291.9,09:15:00,316.45,0.05,2020-03-19,15:21:00,0,EOD exit,291.84999999999997,2.9194999999999998,1221.9959266802439,353071.89409368613,35.30718940936861,2020,3,303.9,0.05,35.66395112016291,146.6395112016293
727,2020-03-17,Tuesday,2020-03-19,2,9250,P,272.6,10:24:00,520.0,520.0,2020-03-18,11:12:00,0,SL hit,-247.39999999999998,7.926,121.26111560226356,-30961.11560226354,-3.0961115602263543,2020,3,530.85,251.45,0.25646725949878785,14.020816491511724
728,2020-03-20,Friday,2020-03-26,6,8250,P,338.7,11:27:00,547.65,547.65,2020-03-23,09:27:00,0,SL hit,-208.95,8.8635,143.57501794687724,-31272.577171572142,-3.1272577171572142,2020,3,550.0,195.95,2.0495333811916727,14.806173725771716
110,2020-03-23,Monday,2020-03-26,3,8150,C,275.0,09:27:00,435.3,259.0,2020-03-26,09:15:00,0,Gap SL hit,16.0,5.34,187.14909544603867,1995.0093574547723,0.19950093574547723,2020,3,453.75,83.6,3.58203368683718,19.06581409856519
109,2020-03-23,Monday,2020-03-26,3,7950,C,350.0,09:15:00,350.0,350.0,2020-03-23,09:18:00,0,SL hit,0.0,7.0,2515.7232704402513,-17610.06289308176,-1.7610062893081757,2020,3,574.95,491.6,-35.62264150943397,249.99999999999994
729,2020-03-24,Tuesday,2020-03-26,2,7800,P,263.2,09:15:00,310.05,310.05,2020-03-24,09:24:00,0,SL hit,-46.85000000000002,5.7325,640.3415154749197,-33670.75773745998,-3.3670757737459978,2020,3,320.0,249.7,0.8644610458911415,62.43329775880467
730,2020-03-24,Tuesday,2020-03-26,2,7850,P,368.55,11:36:00,531.25,0.3,2020-03-26,15:21:00,0,EOD exit,368.25,3.6885000000000003,184.38844499078058,67220.92808850647,6.722092808850647,2020,3,397.85,0.1,6.793792255685312,18.093116164720342
111,2020-03-26,Thursday,2020-03-26,0,8500,C,75.0,09:15:00,124.95,124.95,2020-03-26,09:30:00,0,SL hit,-49.95,1.9994999999999998,600.6006006006006,-31200.900900900902,-3.1200900900900903,2020,3,147.8,52.0,1.3813813813813813,63.813813813813816
112,2020-03-26,Thursday,2020-03-26,0,8500,C,84.0,13:36:00,293.0,135.2,2020-03-26,15:21:00,0,EOD exit,-51.19999999999999,2.1919999999999997,143.54066985645932,-7663.923444976074,-0.7663923444976075,2020,3,204.3,22.95,0.8763157894736843,15.251196172248802
113,2020-03-27,Friday,2020-04-01,5,8950,C,190.15,13:21:00,540.25,0.05,2020-04-01,15:21:00,0,EOD exit,190.1,1.9020000000000001,85.68980291345329,16126.649528706082,1.6126649528706083,2020,4,270.0,0.05,1.6289631533847473,9.586546700942588
731,2020-03-27,Friday,2020-04-01,5,8900,P,490.05,14:15:00,618.95,625.05,2020-03-30,09:15:00,0,Gap SL hit,-134.99999999999994,11.151,232.73855702094642,-34014.97284716833,-3.4014972847168328,2020,3,639.95,438.0,1.2114041892940264,25.89216446858029
732,2020-03-30,Monday,2020-04-01,2,8350,P,238.05,10:30:00,425.0,97.7,2020-04-01,15:21:00,0,EOD exit,140.35000000000002,3.3575,160.47071409467773,21983.284300615145,2.1983284300615145,2020,4,315.0,35.0,3.2583578496924317,16.749130783631987
733,2020-04-03,Friday,2020-04-09,6,8350,P,313.85,13:36:00,394.0,394.0,2020-04-03,14:12:00,0,SL hit,-80.14999999999998,7.0785,374.29819089207746,-32649.469744229573,-3.2649469744229576,2020,4,396.25,299.95,0.520274485339989,39.06737367436059
114,2020-04-03,Friday,2020-04-09,6,8400,C,78.0,12:45:00,180.0,143.95,2020-04-07,09:15:00,0,Gap SL hit,-65.94999999999999,2.2195,294.11764705882354,-20049.85294117647,-2.004985294117647,2020,4,252.75,55.25,0.6691176470588235,30.88235294117647
734,2020-04-07,Tuesday,2020-04-09,2,8400,P,148.0,09:15:00,205.45,0.05,2020-04-09,15:21:00,0,EOD exit,147.95,1.4805000000000001,522.1932114882508,76485.37859007834,7.648537859007834,2020,4,171.35,0.05,7.725848563968669,54.83028720626633
116,2020-04-08,Wednesday,2020-04-09,1,8800,C,152.9,11:42:00,362.5,308.8,2020-04-09,15:21:00,0,EOD exit,-155.9,4.617000000000001,143.12977099236642,-22974.76145038168,-2.2974761450381678,2020,4,316.9,60.05,1.3289599236641223,15.744274809160306
115,2020-04-08,Wednesday,2020-04-09,1,8700,C,126.65,09:21:00,241.3,241.3,2020-04-08,09:30:00,0,SL hit,-114.65,3.6795000000000004,261.6659398168338,-30962.79982555604,-3.0962799825556044,2020,4,249.9,123.2,0.09027474923680776,28.45617095508068
117,2020-04-13,Monday,2020-04-16,3,9150,C,94.65,09:42:00,189.5,140.75,2020-04-15,09:15:00,0,Gap SL hit,-46.099999999999994,2.354,316.28887717448606,-15325.461254612546,-1.5325461254612547,2020,4,205.0,88.1,0.20716921454928872,36.17554032683184
736,2020-04-13,Monday,2020-04-16,3,8900,P,152.0,11:36:00,219.5,0.1,2020-04-16,15:21:00,0,EOD exit,151.9,1.521,444.44444444444446,66835.11111111112,6.6835111111111125,2020,4,191.75,0.05,6.753333333333334,49.44444444444444
735,2020-04-13,Monday,2020-04-16,3,9100,P,240.05,09:15:00,277.25,277.25,2020-04-13,09:27:00,0,SL hit,-37.19999999999999,5.173,806.4516129032261,-34171.774193548394,-3.4171774193548394,2020,4,285.0,226.0,1.1330645161290336,91.73387096774196
118,2020-04-15,Wednesday,2020-04-16,1,9200,C,108.8,11:48:00,163.2,0.05,2020-04-16,15:21:00,0,EOD exit,108.75,1.0885,551.4705882352943,59372.15073529413,5.937215073529414,2020,4,134.05,0.05,5.997242647058825,63.41911764705884
738,2020-04-17,Friday,2020-04-23,6,9200,P,182.0,14:18:00,262.15,262.15,2020-04-21,09:24:00,0,SL hit,-80.14999999999998,4.4415,374.29819089207746,-31662.445414847163,-3.166244541484716,2020,4,266.0,71.7,4.128509045539615,43.04429195258891
119,2020-04-17,Friday,2020-04-23,6,9350,C,109.9,11:48:00,191.85,0.05,2020-04-23,15:21:00,0,EOD exit,109.85000000000001,1.0995000000000001,366.07687614399026,39811.043319097014,3.9811043319097017,2020,4,191.0,0.05,4.0213544844417335,42.78523489932887
737,2020-04-17,Friday,2020-04-23,6,9300,P,206.15,09:15:00,233.55,233.55,2020-04-17,10:09:00,0,SL hit,-27.400000000000006,4.397,1094.8905109489049,-34814.233576642335,-3.4814233576642337,2020,4,238.1,189.7,1.8010948905109503,127.28102189781019
739,2020-04-22,Wednesday,2020-04-23,1,9000,P,109.1,10:33:00,162.4,0.05,2020-04-23,15:21:00,0,EOD exit,109.05,1.0915,562.8517823639773,60764.63414634145,6.076463414634145,2020,4,109.85,0.05,6.137898686679173,63.320825515947455
740,2020-04-24,Friday,2020-04-30,6,9150,P,139.25,12:21:00,178.5,178.5,2020-04-24,14:24:00,0,SL hit,-39.25,3.1775,764.3312101910828,-32428.66242038217,-3.2428662420382173,2020,4,180.0,125.6,1.0433121019108285,87.42038216560509
121,2020-04-24,Friday,2020-04-30,6,9300,C,96.25,14:03:00,150.55,150.55,2020-04-27,09:33:00,0,SL hit,-54.30000000000001,2.468,552.4861878453038,-31363.535911602215,-3.1363535911602214,2020,4,152.25,78.65,0.9723756906077343,64.22651933701657
120,2020-04-24,Friday,2020-04-30,6,9200,C,143.35,09:15:00,179.9,179.9,2020-04-24,12:27:00,0,SL hit,-36.55000000000001,3.2325,820.7934336525306,-32653.21477428181,-3.265321477428181,2020,4,189.65,126.5,1.3830369357045136,94.391244870041
741,2020-04-27,Monday,2020-04-30,3,9250,P,129.6,09:15:00,176.0,0.1,2020-04-30,15:21:00,0,EOD exit,129.5,1.297,646.5517241379309,82889.87068965516,8.288987068965517,2020,4,130.0,0.05,8.376077586206893,74.75754310344827
122,2020-04-27,Monday,2020-04-30,3,9350,C,109.7,13:45:00,144.0,144.0,2020-04-29,11:18:00,0,SL hit,-34.3,2.537,874.6355685131196,-32218.95043731778,-3.221895043731778,2020,4,144.6,68.0,3.6472303206997085,102.22303206997083
123,2020-04-30,Thursday,2020-04-30,0,9800,C,30.4,12:51:00,88.9,60.4,2020-04-30,15:21:00,0,EOD exit,-30.0,0.908,512.8205128205127,-15850.256410256407,-1.5850256410256405,2020,4,66.1,2.9,1.41025641025641,62.820512820512796
124,2020-05-04,Monday,2020-05-07,3,9550,C,115.9,09:15:00,119.25,0.05,2020-05-07,15:21:00,0,EOD exit,115.85000000000001,1.1595,2094.240837696335,240189.52879581152,24.01895287958115,2020,5,116.05,0.05,24.26178010471204,250.0
743,2020-05-05,Tuesday,2020-05-07,2,9350,P,116.85,13:39:00,175.95,175.95,2020-05-05,14:24:00,0,SL hit,-59.099999999999994,2.9279999999999995,507.6142131979696,-31486.294416243654,-3.1486294416243656,2020,5,176.5,112.95,0.19796954314720774,59.327411167512686
742,2020-05-05,Tuesday,2020-05-07,2,9400,P,142.55,09:15:00,174.4,174.4,2020-05-05,09:54:00,0,SL hit,-31.849999999999994,3.1695000000000007,941.9152276295135,-32985.400313971746,-3.298540031397175,2020,5,175.0,139.75,0.26373626373626485,110.67503924646785
744,2020-05-06,Wednesday,2020-05-07,1,9200,P,90.35,10:03:00,155.95,2.35,2020-05-07,15:21:00,0,EOD exit,88.0,0.9269999999999999,457.31707317073176,39819.96951219512,3.981996951219512,2020,5,107.9,1.75,4.051829268292683,52.59146341463414
125,2020-05-08,Friday,2020-05-14,6,9400,C,110.4,12:03:00,152.55,160.2,2020-05-13,09:15:00,0,Gap SL hit,-49.79999999999998,2.7060000000000004,711.7437722419928,-37370.818505338066,-3.7370818505338064,2020,5,283.7,16.0,6.718861209964413,83.62989323843416
745,2020-05-11,Monday,2020-05-14,3,9300,P,102.2,09:15:00,180.35,180.35,2020-05-11,15:06:00,0,SL hit,-78.14999999999999,2.8255000000000003,383.8771593090212,-31084.644913627642,-3.1084644913627644,2020,5,182.85,73.4,1.1055662188099808,44.62571976967371
746,2020-05-12,Tuesday,2020-05-14,2,9150,P,139.0,12:57:00,184.8,6.55,2020-05-14,15:21:00,0,EOD exit,132.45,1.4555000000000002,655.0218340611352,85804.25764192137,8.580425764192137,2020,5,158.7,2.0,8.973799126637552,74.91812227074234
126,2020-05-13,Wednesday,2020-05-14,1,9600,C,39.3,12:42:00,139.8,0.05,2020-05-14,15:21:00,0,EOD exit,39.25,0.39349999999999996,298.5074626865671,11598.955223880594,1.1598955223880594,2020,5,49.75,0.05,1.1716417910447758,35.82089552238805
127,2020-05-15,Friday,2020-05-21,6,9200,C,125.65,09:15:00,168.25,0.05,2020-05-21,15:21:00,0,EOD exit,125.60000000000001,1.2570000000000001,704.2253521126762,87565.4929577465,8.756549295774649,2020,5,160.8,0.05,8.845070422535214,80.98591549295776
747,2020-05-15,Friday,2020-05-21,6,9150,P,190.8,12:30:00,227.5,227.5,2020-05-18,09:33:00,0,SL hit,-36.69999999999999,4.183,817.4386920980929,-33419.346049046326,-3.3419346049046323,2020,5,236.4,149.95,3.339237057220712,93.49455040871938
749,2020-05-19,Tuesday,2020-05-21,2,8850,P,57.3,10:24:00,130.7,0.05,2020-05-21,15:21:00,0,EOD exit,57.25,0.5735,408.71934604904635,23164.782016348774,2.3164782016348773,2020,5,119.35,0.05,2.33991825613079,45.21457765667575
748,2020-05-19,Tuesday,2020-05-21,2,8950,P,164.65,09:15:00,174.05,174.05,2020-05-19,09:30:00,0,SL hit,-9.400000000000006,3.3870000000000005,2234.63687150838,-28574.30167597767,-2.857430167597767,2020,5,185.0,135.05,6.614525139664804,250.0
750,2020-05-22,Friday,2020-05-28,6,9050,P,141.35,14:12:00,199.0,0.05,2020-05-28,15:21:00,0,EOD exit,141.29999999999998,1.4140000000000001,520.3816131830008,72794.10234171725,7.279410234171725,2020,5,158.4,0.05,7.352992194275801,58.86816999132696
129,2020-05-22,Friday,2020-05-28,6,9100,C,71.3,10:39:00,146.45,146.45,2020-05-27,13:45:00,0,SL hit,-75.14999999999999,2.1775,399.2015968063873,-30869.261477045908,-3.086926147704591,2020,5,153.75,27.15,1.7624750499001998,45.40918163672655
128,2020-05-22,Friday,2020-05-28,6,9100,C,99.35,09:15:00,103.7,103.7,2020-05-22,09:18:00,0,SL hit,-4.3500000000000085,2.0305,2197.8021978021975,-14023.07692307694,-1.402307692307694,2020,5,113.7,97.15,0.4835164835164809,249.99999999999994
751,2020-05-29,Friday,2020-06-04,6,9400,P,123.25,10:33:00,155.0,0.05,2020-06-04,15:27:00,0,EOD exit,123.2,1.233,944.8818897637796,115244.4094488189,11.52444094488189,2020,6,144.75,0.05,11.640944881889764,111.0236220472441
130,2020-06-01,Monday,2020-06-04,3,9750,C,151.65,13:45:00,240.85,240.85,2020-06-02,14:12:00,0,SL hit,-89.19999999999999,3.9250000000000003,336.322869955157,-31320.06726457399,-3.1320067264573987,2020,6,246.45,121.45,1.0156950672645744,40.98934977578476
131,2020-06-03,Wednesday,2020-06-04,1,10150,C,32.45,14:57:00,87.85,0.05,2020-06-04,15:21:00,0,EOD exit,32.400000000000006,0.325,541.5162454873647,17369.133574007225,1.7369133574007225,2020,6,35.65,0.05,1.7545126353790619,68.70487364620939
752,2020-06-05,Friday,2020-06-11,6,10050,P,134.75,09:15:00,147.45,147.45,2020-06-05,10:27:00,0,SL hit,-12.699999999999989,2.822,1990.0497512437812,-30889.552238805947,-3.088955223880595,2020,6,150.35,111.7,4.587064676616915,250.0
753,2020-06-05,Friday,2020-06-11,6,10050,P,118.0,12:03:00,152.3,152.3,2020-06-11,15:09:00,0,SL hit,-34.30000000000001,2.7030000000000003,874.6355685131192,-32364.139941690963,-3.236413994169096,2020,6,153.85,23.65,8.252186588921278,109.8760932944606
132,2020-06-08,Monday,2020-06-11,3,10350,C,78.15,12:24:00,129.95,0.05,2020-06-11,15:21:00,0,EOD exit,78.10000000000001,0.782,579.1505791505793,44778.764478764504,4.477876447876451,2020,6,78.05,0.05,4.523166023166025,74.9276061776062
754,2020-06-12,Friday,2020-06-18,6,9500,P,79.85,11:24:00,156.4,0.05,2020-06-18,15:21:00,0,EOD exit,79.8,0.7989999999999999,391.9007184846505,30960.54866100587,3.096054866100587,2020,6,99.45,0.05,3.127367733507511,46.53821032005225
133,2020-06-15,Monday,2020-06-18,3,9950,C,83.45,10:15:00,148.0,148.0,2020-06-16,09:15:00,0,SL hit,-64.55,2.3145,464.75600309837336,-31075.677769171183,-3.1075677769171186,2020,6,151.45,46.35,1.7242447714949654,57.804027885360185
134,2020-06-16,Tuesday,2020-06-18,2,10050,C,60.25,11:33:00,100.1,42.05,2020-06-18,15:21:00,0,EOD exit,18.200000000000003,1.023,752.823086574655,12931.242158092851,1.2931242158092853,2020,6,65.55,1.15,4.449184441656211,94.57340025094105
755,2020-06-19,Friday,2020-06-25,6,10100,P,150.2,09:15:00,191.8,0.05,2020-06-25,15:21:00,0,EOD exit,150.14999999999998,1.5025,721.1538461538457,107197.71634615377,10.719771634615377,2020,6,181.95,0.05,10.828124999999993,91.04567307692302
135,2020-06-22,Monday,2020-06-25,3,10350,C,86.05,11:30:00,126.0,126.0,2020-06-22,14:18:00,0,SL hit,-39.95,2.1205000000000003,750.938673341677,-31592.365456821026,-3.159236545682102,2020,6,127.15,81.0,0.37922403003754673,97.15269086357947
136,2020-06-22,Monday,2020-06-25,3,10400,C,68.65,14:57:00,100.55,100.55,2020-06-23,14:36:00,0,SL hit,-31.89999999999999,1.692,940.4388714733545,-31591.22257053292,-3.159122257053292,2020,6,105.7,52.3,1.5376175548589355,122.2570532915361
137,2020-06-24,Wednesday,2020-06-25,1,10550,C,32.55,10:57:00,82.95,0.05,2020-06-25,15:21:00,0,EOD exit,32.5,0.32599999999999996,595.2380952380952,19151.190476190473,1.9151190476190474,2020,6,58.35,0.05,1.9345238095238093,78.4970238095238
756,2020-06-26,Friday,2020-07-02,6,10350,P,169.6,09:15:00,212.85,212.85,2020-06-29,10:15:00,0,SL hit,-43.25,3.8245,693.6416184971098,-32652.832369942196,-3.2652832369942195,2020,6,214.15,129.3,2.7953757225433513,89.73988439306359
139,2020-06-29,Monday,2020-07-02,3,10300,C,94.85,10:03:00,121.2,134.3,2020-06-30,09:15:00,0,Gap SL hit,-39.45000000000002,2.2915,1138.5199240986713,-47523.529411764706,-4.752352941176471,2020,6,140.0,78.6,1.850094876660341,146.5844402277039
138,2020-06-29,Monday,2020-07-02,3,10350,C,97.3,09:15:00,97.6,97.6,2020-06-29,09:18:00,0,SL hit,-0.29999999999999716,1.9489999999999998,1932.3671497584542,-4345.893719806758,-0.43458937198067576,2020,6,97.65,87.1,1.9710144927536237,250.0
757,2020-06-29,Monday,2020-07-02,3,10200,P,102.6,12:30:00,135.0,0.05,2020-07-02,15:21:00,0,EOD exit,102.55,1.0265,925.9259259259258,94003.24074074072,9.400324074074073,2020,7,119.15,0.05,9.495370370370368,118.05555555555554
140,2020-06-30,Tuesday,2020-07-02,2,10400,C,63.3,11:39:00,86.65,86.65,2020-07-01,13:27:00,0,SL hit,-23.35000000000001,1.4994999999999998,1284.7965738758026,-31926.552462526768,-3.192655246252677,2020,7,88.4,37.75,3.282655246252675,167.02355460385434
759,2020-07-03,Friday,2020-07-09,6,10600,P,130.4,11:39:00,153.0,153.0,2020-07-03,13:39:00,0,SL hit,-22.599999999999994,2.8339999999999996,1327.4336283185844,-33761.94690265487,-3.376194690265487,2020,7,154.0,118.1,1.6327433628318604,175.88495575221245
141,2020-07-03,Friday,2020-07-09,6,10650,C,80.2,13:30:00,115.0,115.0,2020-07-06,09:15:00,0,SL hit,-34.8,1.952,862.0689655172414,-31682.758620689652,-3.168275862068965,2020,7,125.0,72.0,0.7068965517241382,114.76293103448276
758,2020-07-03,Friday,2020-07-09,6,10600,P,138.6,09:15:00,140.7,140.7,2020-07-03,09:18:00,0,SL hit,-2.0999999999999943,2.7929999999999997,1886.7924528301887,-9232.075471698101,-0.9232075471698101,2020,7,142.5,136.25,0.44339622641509335,250.0
760,2020-07-06,Monday,2020-07-09,3,10700,P,113.0,09:15:00,126.65,0.05,2020-07-09,15:21:00,0,EOD exit,112.95,1.1305,1869.1588785046729,209008.4112149533,20.90084112149533,2020,7,115.0,0.05,21.11214953271028,250.0
142,2020-07-08,Wednesday,2020-07-09,1,10850,C,39.45,11:30:00,59.25,0.15,2020-07-09,15:21:00,0,EOD exit,39.300000000000004,0.396,1515.1515151515155,58945.454545454566,5.894545454545456,2020,7,51.85,0.05,5.969696969696972,205.4924242424243
761,2020-07-10,Friday,2020-07-16,6,10750,P,114.35,13:09:00,139.9,139.9,2020-07-14,10:42:00,0,SL hit,-25.55000000000001,2.5425,1174.168297455968,-32985.322896281796,-3.2985322896281795,2020,7,140.95,32.2,9.645792563600777,157.7788649706457
144,2020-07-10,Friday,2020-07-16,6,10850,C,75.95,10:33:00,94.35,89.55,2020-07-13,09:15:00,0,Gap SL hit,-13.599999999999994,1.655,1630.4347826086964,-24872.282608695652,-2.487228260869565,2020,7,94.5,54.55,3.489130434782611,221.12771739130443
143,2020-07-10,Friday,2020-07-16,6,10800,C,108.65,09:15:00,119.0,119.0,2020-07-10,10:00:00,0,SL hit,-10.349999999999994,2.2765,1851.851851851852,-23382.407407407398,-2.3382407407407397,2020,7,119.5,107.35,0.2407407407407429,250.0
145,2020-07-13,Monday,2020-07-16,3,10900,C,50.65,12:57:00,81.8,0.05,2020-07-16,15:21:00,0,EOD exit,50.6,0.507,963.0818619582665,48243.659711075445,4.824365971107544,2020,7,57.4,0.05,4.873194221508828,131.2199036918138
762,2020-07-15,Wednesday,2020-07-16,1,10700,P,79.5,09:15:00,88.75,88.75,2020-07-15,15:09:00,0,SL hit,-9.25,1.6825,1869.1588785046729,-20434.57943925234,-2.0434579439252336,2020,7,125.85,19.1,11.289719626168223,250.0
763,2020-07-16,Thursday,2020-07-16,0,10700,P,35.05,14:45:00,127.55,0.05,2020-07-16,15:21:00,0,EOD exit,35.0,0.3509999999999999,324.3243243243243,11237.513513513513,1.1237513513513515,2020,7,36.15,0.05,1.135135135135135,43.37837837837838
146,2020-07-17,Friday,2020-07-23,6,10800,C,100.55,13:30:00,124.95,124.95,2020-07-17,14:09:00,0,SL hit,-24.400000000000006,2.255,1229.5081967213112,-32772.54098360655,-3.2772540983606553,2020,7,133.0,99.85,0.08606557377049213,165.98360655737702
764,2020-07-17,Friday,2020-07-23,6,10750,P,106.6,09:15:00,145.15,0.05,2020-07-23,15:21:00,0,EOD exit,106.55,1.0665,778.2101167315172,82088.326848249,8.208832684824898,2020,7,108.0,0.05,8.291828793774316,104.57198443579763
