date,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%,Cumulative ROI%,Max Cumulative ROI%,DD
2020-08-18,2020-08-20,2,11250,P,52.0,09:25:00,71.55,0.05,2020-08-20,15:25:00,EOD exit,51.95,0.5205,1534.526854219949,78919.94884910487,7.891994884910487,2020,8,55.65,0.05,7.9718670076726355,215.7928388746803,2020-08-18 09:25:00,10900,7.85,0.05,-7.8,-11969.309462915602,-1.1969309462915603,6.695063938618926,156.44701691513953,156.44701691513953,0.0
2020-08-24,2020-08-27,3,11400,P,61.5,09:15:00,76.3,0.05,2020-08-27,15:25:00,EOD exit,61.45,0.6154999999999999,1754.3859649122808,106727.19298245617,10.672719298245616,2020,8,63.9,0.05,10.780701754385966,250.0,2020-08-24 09:15:00,11050,8.9,0.05,-8.85,-15526.315789473685,-1.5526315789473686,9.120087719298247,165.56710463443778,165.56710463443778,0.0
2020-08-28,2020-09-03,6,11600,P,69.85,11:35:00,104.95,104.95,2020-08-31,11:35:00,SL hit,-35.10000000000001,1.7480000000000002,854.7008547008545,-31494.017094017094,-3.149401709401709,2020,8,125.0,22.3,4.064102564102563,123.93162393162392,2020-08-28 11:35:00,11000,7.05,11.2,4.1499999999999995,3547.0085470085455,0.35470085470085455,-2.7947008547008547,162.77240377973692,165.56710463443778,-2.7947008547008636
2020-09-02,2020-09-03,1,11500,C,42.55,10:25:00,71.45,71.45,2020-09-02,14:15:00,SL hit,-28.90000000000001,1.14,1038.062283737024,-31183.39100346021,-3.118339100346021,2020,9,89.5,39.65,0.3010380622837368,149.2214532871972,2020-09-02 10:25:00,12100,1.35,1.45,0.09999999999999987,103.80622837370227,0.010380622837370228,-3.107958477508651,159.66444530222827,165.56710463443778,-5.90265933220951
2020-09-02,2020-09-03,1,11450,P,31.6,14:05:00,76.35,0.05,2020-09-03,15:25:00,EOD exit,31.55,0.3165,670.3910614525141,20938.6592178771,2.09386592178771,2020,9,30.75,0.05,2.115083798882682,95.94972067039107,2020-09-02 14:05:00,0,,,,,0.0,2.09386592178771,161.75831122401598,165.56710463443778,-3.8087934104217993
2020-09-04,2020-09-10,6,11400,C,85.35,14:35:00,148.2,49.55,2020-09-10,15:25:00,EOD exit,35.8,1.3489999999999998,477.3269689737471,16444.39140811456,1.6444391408114558,2020,9,99.0,3.15,3.9236276849642,68.01909307875896,2020-09-04 14:35:00,0,,,,,0.0,1.6444391408114558,163.40275036482743,165.56710463443778,-2.1643542696103566
2020-09-08,2020-09-10,2,11350,P,66.5,10:15:00,97.75,97.75,2020-09-08,14:55:00,SL hit,-31.25,1.6425,960.0,-31576.8,-3.15768,2020,9,102.65,43.4,2.2176,136.20000000000002,2020-09-08 10:15:00,10800,3.5,4.45,0.9500000000000002,912.0000000000002,0.09120000000000003,-3.06648,160.3362703648274,165.56710463443778,-5.230834269610369
2020-09-10,2020-09-10,0,11350,P,29.05,09:25:00,45.6,0.1,2020-09-10,15:25:00,EOD exit,28.95,0.2915,1762.1145374449338,50499.55947136564,5.049955947136564,2020,9,31.8,0.05,5.110132158590308,250.0,2020-09-10 09:25:00,11000,0.35,0.05,-0.3,-528.6343612334801,-0.05286343612334802,4.997092511013215,165.33336287584063,165.56710463443778,-0.23374175859714796
2020-09-14,2020-09-17,3,11500,P,59.3,10:15:00,81.0,81.0,2020-09-14,13:55:00,SL hit,-21.700000000000003,1.4030000000000002,1382.4884792626726,-31939.631336405528,-3.1939631336405525,2020,9,101.65,53.75,0.7672811059907829,198.7327188940092,2020-09-14 10:15:00,11050,6.55,6.55,0.0,0.0,0.0,-3.1939631336405525,162.13939974220008,165.56710463443778,-3.427704892237699
2020-09-14,2020-09-17,3,11550,C,43.95,14:05:00,81.5,81.5,2020-09-16,14:55:00,SL hit,-37.55,1.2545,798.9347536617844,-31002.26364846871,-3.100226364846871,2020,9,85.0,29.1,1.18641810918775,115.34620505992012,2020-09-14 14:05:00,12150,1.55,0.7,-0.8500000000000001,-679.0945406125168,-0.06790945406125168,-3.1681358189081226,158.97126392329196,165.56710463443778,-6.595840711145826
2020-09-15,2020-09-17,2,11450,P,40.3,14:25:00,80.0,0.05,2020-09-17,15:25:00,EOD exit,40.25,0.4034999999999999,755.6675062972291,30110.70528967254,3.011070528967254,2020,9,43.5,0.05,3.041561712846347,108.15491183879092,2020-09-15 14:25:00,10900,2.8,0.05,-2.75,-2078.08564231738,-0.20780856423173802,2.803261964735516,161.77452588802748,165.56710463443778,-3.7925787464102996
2020-09-18,2020-09-24,6,11550,P,80.25,13:35:00,112.7,112.7,2020-09-18,14:15:00,SL hit,-32.45,1.9295,924.4992295839752,-31783.82126348228,-3.1783821263482275,2020,9,125.0,72.0,0.7627118644067797,133.47457627118644,2020-09-18 13:35:00,10950,7.35,7.65,0.3000000000000007,277.3497688751932,0.027734976887519323,-3.150647149460708,158.6238787385668,165.56710463443778,-6.943225895870995
2020-09-18,2020-09-24,6,11600,C,57.65,14:15:00,90.75,0.1,2020-09-24,15:25:00,EOD exit,57.55,0.5775,906.3444108761328,51636.70694864048,5.163670694864049,2020,9,62.15,0.05,5.220543806646526,131.41993957703926,2020-09-18 14:15:00,12200,2.4,0.15,-2.25,-2039.2749244712986,-0.20392749244712985,4.959743202416919,163.5836219409837,165.56710463443778,-1.9834826934540786
2020-09-25,2020-10-01,6,10900,P,92.4,12:05:00,152.5,0.05,2020-10-01,15:25:00,EOD exit,92.35,0.9245,499.1680532445924,45636.68885191349,4.5636688851913485,2020,10,98.7,0.05,4.609816971713811,68.0116472545757,2020-09-25 12:05:00,0,,,,,0.0,4.5636688851913485,168.14729082617507,168.14729082617507,0.0
2020-09-30,2020-10-01,1,11250,C,34.95,09:45:00,64.0,64.0,2020-09-30,10:35:00,SL hit,-29.05,0.9895,1032.7022375215147,-31021.858864027537,-3.102185886402754,2020,9,66.95,30.5,0.4595524956970743,145.223752151463,2020-09-30 09:45:00,11800,0.85,0.9,0.050000000000000044,51.63511187607578,0.005163511187607578,-3.0970223752151465,165.05026845095992,168.14729082617507,-3.097022375215147
2020-10-05,2020-10-08,3,11450,P,50.85,11:05:00,95.15,0.05,2020-10-08,15:25:00,EOD exit,50.8,0.509,677.2009029345372,34057.11060948081,3.4057110609480814,2020,10,89.15,0.05,3.440180586907449,96.92437923250564,2020-10-05 11:05:00,0,,,,,0.0,3.4057110609480814,168.455979511908,168.455979511908,0.0
2020-10-09,2020-10-15,6,11850,P,88.0,11:05:00,147.4,147.4,2020-10-15,14:05:00,SL hit,-59.400000000000006,2.354,505.050505050505,-31188.88888888889,-3.1188888888888893,2020,10,149.1,2.0,4.343434343434343,74.81060606060606,2020-10-09 11:05:00,0,,,,,0.0,-3.1188888888888893,165.33709062301912,168.455979511908,-3.1188888888888755
2020-10-14,2020-10-15,1,11950,C,34.25,09:25:00,64.45,64.45,2020-10-14,14:55:00,SL hit,-30.200000000000003,0.987,993.3774834437086,-30980.463576158945,-3.0980463576158948,2020,10,74.0,15.75,1.837748344370861,148.38576158940396,2020-10-14 09:25:00,12550,1.05,0.75,-0.30000000000000004,-298.01324503311264,-0.029801324503311265,-3.127847682119206,162.2092429408999,168.455979511908,-6.2467365710080855
2020-10-19,2020-10-22,3,11850,P,81.55,09:45:00,109.85,0.05,2020-10-22,15:25:00,EOD exit,81.5,0.816,1060.070671378092,85530.74204946996,8.553074204946997,2020,10,107.0,0.05,8.639575971731448,157.02296819787986,2020-10-19 09:45:00,11400,9.5,0.05,-9.45,-10017.667844522968,-1.0017667844522968,7.5513074204947,169.76055036139462,169.76055036139462,0.0
2020-10-21,2020-10-22,1,12000,C,25.6,13:15:00,67.5,0.05,2020-10-22,15:25:00,EOD exit,25.55,0.2565,715.9904534606205,18109.904534606205,1.8109904534606207,2020,10,34.45,0.05,1.8293556085918852,107.39856801909308,2020-10-21 13:15:00,12600,0.85,0.05,-0.7999999999999999,-572.7923627684963,-0.05727923627684963,1.753711217183771,171.51426157857838,171.51426157857838,0.0
2020-10-23,2020-10-29,6,11950,P,99.6,12:55:00,130.8,130.8,2020-10-26,09:15:00,SL hit,-31.200000000000017,2.3040000000000003,961.538461538461,-32215.384615384613,-3.221538461538461,2020,10,141.85,92.1,0.7211538461538458,143.6298076923076,2020-10-23 12:55:00,11350,8.05,5.65,-2.4000000000000004,-2307.6923076923067,-0.23076923076923067,-3.452307692307692,168.0619538862707,171.51426157857838,-3.4523076923076985
2020-10-26,2020-10-29,3,11950,C,71.7,09:15:00,117.7,0.05,2020-10-29,15:25:00,EOD exit,71.65,0.7175,652.1739130434783,46260.32608695653,4.626032608695653,2020,10,77.1,0.05,4.672826086956523,97.41847826086956,2020-10-26 09:15:00,0,,,,,0.0,4.626032608695653,172.68798649496634,172.68798649496634,0.0
2020-10-27,2020-10-29,2,11800,P,63.15,13:05:00,137.2,137.2,2020-10-28,13:55:00,SL hit,-74.04999999999998,2.0035,405.1316677920325,-30811.68129642134,-3.081168129642134,2020,10,149.65,33.25,1.211343686698177,59.75692099932479,2020-10-27 13:05:00,0,,,,,0.0,-3.081168129642134,169.60681836532422,172.68798649496634,-3.0811681296421227
2020-10-30,2020-11-05,6,11700,C,122.0,11:25:00,179.0,166.35,2020-11-03,09:15:00,Gap SL hit,-44.35,2.8835,526.3157894736842,-24859.736842105256,-2.4859736842105256,2020,11,209.9,85.15,1.939473684210526,76.97368421052632,2020-10-30 11:25:00,0,,,,,0.0,-2.4859736842105256,167.12084468111368,172.68798649496634,-5.567141813852658
2020-11-03,2020-11-05,2,11700,P,96.0,09:25:00,118.75,0.05,2020-11-05,15:25:00,EOD exit,95.95,0.9605,1318.6813186813188,125260.87912087914,12.526087912087911,2020,11,111.6,0.05,12.652747252747254,192.8571428571429,2020-11-03 09:25:00,11250,15.0,0.05,-14.95,-19714.285714285714,-1.9714285714285713,10.55465934065934,177.675504021773,177.675504021773,0.0
2020-11-04,2020-11-05,1,11800,C,95.35,13:05:00,177.0,239.25,2020-11-05,09:15:00,Gap SL hit,-143.9,3.346,367.42192284139617,-54101.40845070422,-5.410140845070422,2020,11,274.65,69.9,0.9350887936313528,54.194733619105925,2020-11-04 13:05:00,0,,,,,0.0,-5.410140845070422,172.26536317670258,177.675504021773,-5.41014084507043
2020-11-06,2020-11-12,6,12150,P,82.5,13:25:00,139.5,0.1,2020-11-12,15:25:00,EOD exit,82.4,0.826,526.3157894736842,42933.68421052632,4.293368421052632,2020,11,97.0,0.05,4.3394736842105255,79.93421052631578,2020-11-06 13:25:00,0,,,,,0.0,4.293368421052632,176.5587315977552,177.675504021773,-1.116772424017796
2020-11-13,2020-11-19,6,12650,P,72.7,13:55:00,137.6,0.05,2020-11-19,15:25:00,EOD exit,72.65,0.7275,462.2496147919877,33246.147919876734,3.324614791987673,2020,11,82.3,0.05,3.358243451463791,73.09322033898306,2020-11-13 13:55:00,0,,,,,0.0,3.324614791987673,179.88334638974288,179.88334638974288,0.0
2020-11-18,2020-11-19,1,12900,C,32.8,11:05:00,57.0,57.0,2020-11-18,13:45:00,SL hit,-24.200000000000003,0.898,1239.6694214876031,-31113.223140495866,-3.1113223140495867,2020,11,62.3,23.75,1.1219008264462804,199.896694214876,2020-11-18 11:05:00,13400,0.8,0.85,0.04999999999999993,61.98347107438008,0.006198347107438008,-3.105123966942149,176.77822242280072,179.88334638974288,-3.105123966942159
2020-11-20,2020-11-26,6,12850,C,72.0,11:05:00,118.8,118.8,2020-11-20,13:45:00,SL hit,-46.8,1.908,641.0256410256411,-31223.07692307693,-3.1223076923076927,2020,11,119.95,65.0,0.4487179487179488,102.9647435897436,2020-11-20 11:05:00,13500,1.75,2.1,0.3500000000000001,224.35897435897445,0.022435897435897446,-3.0998717948717953,173.67835062792892,179.88334638974288,-6.2049957618139615
2020-11-24,2020-11-26,2,13000,P,70.8,09:55:00,98.95,98.95,2020-11-25,13:55:00,SL hit,-28.15000000000001,1.6975,1065.7193605683835,-31809.058614564838,-3.180905861456483,2020,11,124.6,23.5,5.040852575488454,173.17939609236234,2020-11-24 09:55:00,12500,5.15,3.7,-1.4500000000000002,-1545.2930728241563,-0.15452930728241562,-3.335435168738899,170.34291545919,179.88334638974288,-9.540430930552873
2020-11-27,2020-12-03,6,13000,P,93.15,12:25:00,136.5,136.5,2020-11-27,14:45:00,SL hit,-43.35,2.2965,692.0415224913496,-31589.273356401387,-3.158927335640139,2020,11,149.35,87.8,0.3702422145328726,112.45674740484432,2020-11-27 12:25:00,12350,4.45,4.4,-0.04999999999999982,-34.602076124567354,-0.0034602076124567354,-3.1623875432525956,167.1805279159374,179.88334638974288,-12.702818473805479
2020-12-01,2020-12-03,2,13050,P,107.95,09:45:00,150.55,0.05,2020-12-03,15:25:00,EOD exit,107.9,1.08,704.2253521126759,75225.35211267605,7.522535211267605,2020,12,117.45,0.05,7.598591549295773,114.87676056338026,2020-12-01 09:45:00,12400,3.3,0.05,-3.25,-2288.732394366197,-0.2288732394366197,7.293661971830985,174.47418988776838,179.88334638974288,-5.409156501974508
2020-12-02,2020-12-03,1,13150,C,28.9,12:55:00,80.0,0.05,2020-12-03,15:25:00,EOD exit,28.85,0.2895,587.0841487279844,16767.416829745594,1.6767416829745596,2020,12,54.9,0.05,1.6937377690802349,96.50195694716244,2020-12-02 12:55:00,0,,,,,0.0,1.6767416829745596,176.15093157074293,179.88334638974288,-3.732414818999956
2020-12-04,2020-12-10,6,13150,P,57.0,14:35:00,103.2,0.05,2020-12-10,15:25:00,EOD exit,56.95,0.5705,649.3506493506493,36610.06493506493,3.661006493506493,2020,12,59.9,0.05,3.698051948051948,106.73701298701296,2020-12-04 14:35:00,12500,3.55,0.05,-3.5,-2272.7272727272725,-0.22727272727272727,3.433733766233766,179.58466533697668,179.88334638974288,-0.2986810527661987
2020-12-10,2020-12-10,0,13500,C,19.35,09:25:00,50.0,0.05,2020-12-10,15:25:00,EOD exit,19.3,0.194,978.7928221859706,18700.815660685155,1.8700815660685155,2020,12,20.3,0.05,1.8890701468189235,165.17128874388254,2020-12-10 09:25:00,14050,0.25,0.05,-0.2,-195.75856443719414,-0.019575856443719414,1.850505709624796,181.43517104660148,181.43517104660148,0.0
2020-12-11,2020-12-17,6,13550,C,63.6,14:15:00,121.1,121.1,2020-12-14,09:15:00,SL hit,-57.49999999999999,1.847,521.7391304347826,-30963.65217391304,-3.096365217391304,2020,12,122.0,61.15,0.1278260869565219,88.36956521739131,2020-12-11 14:15:00,0,,,,,0.0,-3.096365217391304,178.33880582921017,181.43517104660148,-3.096365217391309
2020-12-15,2020-12-17,2,13550,C,52.75,09:55:00,92.3,92.3,2020-12-15,13:55:00,SL hit,-39.55,1.4505,758.5335018963339,-31100.252844500632,-3.110025284450063,2020,12,97.75,44.5,0.6257901390644754,128.47661188369156,2020-12-15 09:55:00,14250,1.5,1.35,-0.1499999999999999,-113.78002528445,-0.011378002528445,-3.121403286978508,175.21740254223167,181.43517104660148,-6.217768504369815
2020-12-16,2020-12-17,1,13650,P,62.45,10:55:00,77.9,77.9,2020-12-16,12:45:00,SL hit,-15.450000000000005,1.4035000000000002,1465.201465201465,-24693.772893772897,-2.46937728937729,2020,12,83.25,52.55,1.4505494505494512,249.99999999999997,2020-12-16 10:55:00,13250,3.9,3.9,0.0,0.0,0.0,-2.46937728937729,172.74802525285438,181.43517104660148,-8.687145793747106
2020-12-17,2020-12-17,0,13700,P,46.2,09:15:00,65.05,0.05,2020-12-17,15:25:00,EOD exit,46.150000000000006,0.4625,1459.8540145985403,66697.08029197082,6.669708029197083,2020,12,50.3,0.05,6.737226277372264,250.00000000000009,2020-12-17 09:15:00,13300,0.85,0.05,-0.7999999999999999,-1167.8832116788321,-0.11678832116788322,6.5529197080292,179.30094496088358,181.43517104660148,-2.1342260857178985
2020-12-18,2020-12-24,6,13750,P,91.6,14:05:00,149.8,149.8,2020-12-21,12:55:00,SL hit,-58.20000000000002,2.414,515.463917525773,-31244.329896907217,-3.124432989690721,2020,12,151.7,74.75,0.8685567010309272,88.59536082474224,2020-12-18 14:05:00,0,,,,,0.0,-3.124432989690721,176.17651197119287,181.43517104660148,-5.258659075408616
2020-12-21,2020-12-24,3,13750,C,68.25,09:15:00,98.0,98.0,2020-12-21,10:35:00,SL hit,-29.75,1.6625,1008.403361344538,-31676.470588235297,-3.1676470588235297,2020,12,101.2,64.25,0.4033613445378151,173.31932773109244,2020-12-21 09:15:00,14300,1.95,2.15,0.19999999999999996,201.68067226890756,0.020168067226890754,-3.147478991596639,173.02903297959622,181.43517104660148,-8.406138067005259
2020-12-21,2020-12-24,3,13750,C,57.7,12:55:00,101.2,0.05,2020-12-24,15:25:00,EOD exit,57.650000000000006,0.5775,689.6551724137931,39360.34482758621,3.936034482758621,2020,12,64.2,0.05,3.975862068965518,118.53448275862073,2020-12-21 12:55:00,14450,1.65,0.05,-1.5999999999999999,-1103.4482758620688,-0.11034482758620688,3.825689655172414,176.85472263476865,181.43517104660148,-4.580448411832833
2020-12-23,2020-12-24,1,13450,P,42.55,10:15:00,87.75,0.05,2020-12-24,15:25:00,EOD exit,42.5,0.4259999999999999,663.716814159292,27925.221238938047,2.7925221238938045,2020,12,48.25,0.05,2.820796460176991,111.58738938053096,2020-12-23 10:15:00,12800,3.6,0.05,-3.5500000000000003,-2356.1946902654868,-0.23561946902654868,2.556902654867256,179.4116252896359,181.43517104660148,-2.023545756965575
2020-12-28,2020-12-31,3,13800,P,66.75,12:05:00,94.4,0.05,2020-12-31,15:25:00,EOD exit,66.7,0.668,1084.9909584086795,71644.12296564193,7.164412296564193,2020,12,67.65,0.05,7.236889692585893,187.16094032549725,2020-12-28 12:05:00,13250,9.75,0.05,-9.7,-10524.412296564191,-1.052441229656419,6.111971066907774,185.5235963565437,185.5235963565437,0.0
2020-12-30,2020-12-31,1,14000,C,34.15,12:15:00,60.0,0.05,2020-12-31,15:25:00,EOD exit,34.1,0.3419999999999999,1160.5415860735009,39177.56286266925,3.9177562862669246,2020,12,42.0,0.05,3.957446808510638,203.09477756286265,2020-12-30 12:15:00,14400,0.85,0.05,-0.7999999999999999,-928.4332688588006,-0.09284332688588005,3.8249129593810447,189.34850931592473,189.34850931592473,0.0
2021-01-01,2021-01-07,6,13950,P,77.5,12:25:00,116.45,0.05,2021-01-07,15:25:00,EOD exit,77.45,0.7755,770.2182284980744,59056.09756097561,5.905609756097562,2021,1,116.35,0.05,5.965340179717587,134.30680359435172,2021-01-01 12:25:00,13250,4.25,0.05,-4.2,-3234.9165596919124,-0.3234916559691912,5.58211810012837,194.9306274160531,194.9306274160531,0.0
2021-01-04,2021-01-07,3,14150,C,40.6,10:55:00,74.0,74.0,2021-01-04,15:15:00,SL hit,-33.4,1.146,898.2035928143713,-31029.34131736527,-3.1029341317365278,2021,1,78.4,33.65,0.6242514970059884,158.8697604790419,2021-01-04 10:55:00,14700,1.8,1.45,-0.3500000000000001,-314.37125748503,-0.031437125748503,-3.134371257485031,191.79625615856807,194.9306274160531,-3.134371257485043
2021-01-08,2021-01-14,6,14250,P,98.7,11:45:00,127.4,0.05,2021-01-14,15:25:00,EOD exit,98.65,0.9875,1045.2961672473866,102086.2369337979,10.20862369337979,2021,1,105.15,0.05,10.31184668989547,186.19337979094075,2021-01-08 11:45:00,13700,13.45,0.05,-13.399999999999999,-14006.96864111498,-1.400696864111498,8.807926829268292,200.60418298783637,200.60418298783637,0.0
2021-01-15,2021-01-21,6,14600,C,83.35,13:45:00,146.0,146.0,2021-01-21,13:25:00,SL hit,-62.650000000000006,2.2935,478.8507581803671,-31098.244213886668,-3.1098244213886668,2021,1,150.0,18.35,3.112529928172386,87.39026336791697,2021-01-15 13:45:00,0,,,,,0.0,-3.1098244213886668,197.4943585664477,200.60418298783637,-3.10982442138868
2021-01-19,2021-01-21,2,14350,P,69.3,10:05:00,105.1,0.05,2021-01-21,15:25:00,EOD exit,69.25,0.6935,837.9888268156425,57449.5810055866,5.74495810055866,2021,1,73.75,0.05,5.8030726256983245,150.3142458100559,2021-01-19 10:05:00,13800,5.05,0.05,-5.0,-4189.944134078212,-0.41899441340782123,5.325963687150838,202.82032225359853,202.82032225359853,0.0
2021-01-22,2021-01-28,6,14600,C,96.35,11:05:00,140.85,0.05,2021-01-28,15:25:00,EOD exit,96.3,0.964,674.1573033707865,64271.4606741573,6.42714606741573,2021,1,105.65,0.05,6.492134831460674,123.03370786516852,2021-01-22 11:05:00,15350,2.65,0.05,-2.6,-1752.808988764045,-0.17528089887640447,6.251865168539326,209.07218742213786,209.07218742213786,0.0
2021-02-01,2021-02-04,3,13750,P,127.45,11:45:00,252.85,0.05,2021-02-04,15:25:00,EOD exit,127.4,1.275,239.2344497607656,30173.44497607656,3.017344497607656,2021,2,183.4,0.05,3.047846889952153,41.118421052631575,2021-02-01 11:45:00,0,,,,,0.0,3.017344497607656,212.08953191974553,212.08953191974553,0.0
2021-02-04,2021-02-04,0,14800,C,21.8,09:25:00,48.75,48.75,2021-02-04,11:15:00,SL hit,-26.95,0.7055,1113.1725417439704,-30785.34322820037,-3.0785343228200377,2021,2,50.0,14.25,0.8404452690166977,205.9369202226345,2021-02-04 09:25:00,15250,0.35,0.35,0.0,0.0,0.0,-3.0785343228200377,209.01099759692548,212.08953191974553,-3.0785343228200475
2021-02-08,2021-02-11,3,15050,P,127.05,09:15:00,194.35,0.05,2021-02-11,15:25:00,EOD exit,127.0,1.271,445.76523031203567,56045.616641901936,5.604561664190193,2021,2,130.55,0.05,5.661218424962853,83.85958395245171,2021-02-08 09:15:00,0,,,,,0.0,5.604561664190193,214.61555926111566,214.61555926111566,0.0
2021-02-09,2021-02-11,2,15200,C,60.2,14:55:00,125.85,0.05,2021-02-11,15:25:00,EOD exit,60.150000000000006,0.6025,456.968773800457,27211.34805788272,2.721134805788272,2021,2,74.0,0.05,2.748667174409749,86.82406702208682,2021-02-09 14:55:00,0,,,,,0.0,2.721134805788272,217.33669406690393,217.33669406690393,0.0
2021-02-12,2021-02-18,6,15200,C,86.65,13:55:00,144.4,144.4,2021-02-15,09:15:00,SL hit,-57.75,2.3105,519.4805194805194,-31200.25974025973,-3.1200259740259737,2021,2,159.85,86.85,-0.0103896103896097,98.7012987012987,2021-02-12 13:55:00,0,,,,,0.0,-3.1200259740259737,214.21666809287797,217.33669406690393,-3.120025974025964
2021-02-15,2021-02-18,3,15250,P,87.85,09:15:00,133.75,133.75,2021-02-18,12:15:00,SL hit,-45.900000000000006,2.216,653.59477124183,-31448.366013071896,-3.1448366013071896,2021,2,154.75,35.15,3.444444444444444,124.59150326797386,2021-02-15 09:15:00,14500,7.0,0.2,-6.8,-4444.444444444444,-0.4444444444444444,-3.589281045751634,210.62738704712632,217.33669406690393,-6.7093070197776115
2021-02-17,2021-02-18,1,15300,C,46.35,09:25:00,78.0,78.0,2021-02-17,11:05:00,SL hit,-31.65,1.2435,947.8672985781992,-31178.67298578199,-3.117867298578199,2021,2,79.5,37.0,0.8862559241706163,181.2796208530806,2021-02-17 09:25:00,15900,1.85,2.1,0.25,236.9668246445498,0.02369668246445498,-3.094170616113744,207.53321643101256,217.33669406690393,-9.803477635891369
2021-02-17,2021-02-18,1,15300,C,36.35,12:55:00,79.5,0.1,2021-02-18,15:25:00,EOD exit,36.25,0.3645,695.2491309385864,24949.36268829664,2.494936268829664,2021,2,43.6,0.05,2.5237543453070685,132.96639629200465,2021-02-17 12:55:00,16050,1.45,0.1,-1.3499999999999999,-938.5863267670916,-0.09385863267670916,2.4010776361529547,209.93429406716552,217.33669406690393,-7.402399999738407
2021-02-19,2021-02-25,6,15100,C,88.5,13:55:00,163.1,0.1,2021-02-25,15:25:00,EOD exit,88.4,0.886,402.1447721179625,35193.297587131376,3.5193297587131376,2021,2,99.0,0.05,3.5569705093833788,75.90482573726541,2021-02-19 13:55:00,0,,,,,0.0,3.5193297587131376,213.45362382587865,217.33669406690393,-3.8830702410252798
2021-02-24,2021-02-25,1,14700,P,43.5,09:55:00,84.0,0.05,2021-02-25,15:25:00,EOD exit,43.45,0.4355,740.7407407407408,31862.5925925926,3.18625925925926,2021,2,60.6,0.05,3.2185185185185192,136.11111111111111,2021-02-24 09:55:00,13950,2.0,0.05,-1.95,-1444.4444444444443,-0.14444444444444443,3.0418148148148156,216.49543864069346,217.33669406690393,-0.8412554262104663
2021-02-26,2021-03-04,6,14900,C,103.85,11:55:00,192.6,172.1,2021-03-03,09:15:00,Gap SL hit,-68.25,2.7595,338.0281690140845,-24003.21126760563,-2.4003211267605638,2021,3,226.9,58.95,1.517746478873239,62.95774647887323,2021-02-26 11:55:00,0,,,,,0.0,-2.4003211267605638,214.0951175139329,217.33669406690393,-3.2415765529710256
2021-03-02,2021-03-04,2,14850,P,109.0,09:25:00,170.5,170.5,2021-03-02,11:15:00,SL hit,-61.5,2.795,487.8048780487805,-31363.414634146346,-3.136341463414634,2021,3,174.2,86.2,1.1121951219512194,90.54878048780488,2021-03-02 09:25:00,0,,,,,0.0,-3.136341463414634,210.95877605051828,217.33669406690393,-6.3779180163856495
2021-03-03,2021-03-04,1,15050,P,67.25,10:25:00,103.55,103.55,2021-03-04,09:45:00,SL hit,-36.3,1.7080000000000002,826.4462809917356,-31411.570247933883,-3.141157024793388,2021,3,112.5,12.45,4.528925619834711,155.4752066115703,2021-03-03 10:25:00,14450,4.65,2.65,-2.0000000000000004,-1652.8925619834718,-0.16528925619834717,-3.306446280991735,207.65232976952655,217.33669406690393,-9.684364297377385
2021-03-05,2021-03-10,5,15000,C,149.6,13:45:00,256.0,174.05,2021-03-10,15:25:00,EOD exit,-24.450000000000017,3.2365,281.9548872180451,-7806.34398496241,-0.7806343984962409,2021,3,232.9,61.55,2.482612781954887,52.866541353383454,2021-03-05 13:45:00,0,,,,,0.0,-0.7806343984962409,206.8716953710303,217.33669406690393,-10.464998695873618
2021-03-08,2021-03-10,2,15000,P,114.0,09:45:00,178.05,178.05,2021-03-08,13:35:00,SL hit,-64.05000000000001,2.9205,468.3840749414519,-31367.91569086651,-3.1367915690866512,2021,3,181.5,95.1,0.8852459016393444,87.82201405152223,2021-03-08 09:45:00,0,,,,,0.0,-3.1367915690866512,203.73490380194366,217.33669406690393,-13.601790264960272
2021-03-16,2021-03-18,2,14950,P,73.95,10:25:00,123.65,123.65,2021-03-16,13:05:00,SL hit,-49.7,1.976,603.6217303822938,-31192.75653923541,-3.1192756539235416,2021,3,124.8,63.25,0.6458752515090544,112.80181086519116,2021-03-16 10:25:00,14200,3.0,2.4,-0.6000000000000001,-362.17303822937635,-0.036217303822937634,-3.155492957746479,200.57941084419718,217.33669406690393,-16.757283222706747
2021-03-17,2021-03-18,1,14950,C,62.5,10:05:00,94.8,0.05,2021-03-18,15:25:00,EOD exit,62.45,0.6255,928.7925696594428,57422.13622291022,5.742213622291023,2021,3,88.7,0.05,5.8003095975232215,173.5681114551084,2021-03-17 10:05:00,15550,2.55,0.1,-2.4499999999999997,-2275.5417956656347,-0.22755417956656346,5.514659442724459,206.09407028692164,217.33669406690393,-11.242623779982296
2021-03-18,2021-03-18,0,14850,P,44.2,09:35:00,77.0,77.0,2021-03-18,10:25:00,SL hit,-32.8,1.212,914.6341463414636,-31108.53658536586,-3.110853658536586,2021,3,84.4,42.85,0.1234756097560977,169.77896341463418,2021-03-18 09:35:00,14250,0.7,0.45,-0.24999999999999994,-228.65853658536585,-0.022865853658536585,-3.1337195121951225,202.96035077472652,217.33669406690393,-14.37634329217741
